Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Marc Bulger,2297,8,287,192,66.9,14,9,94.4,109,38,25,3,57,26,188
Byron Leftwich,2123,7,302,175,58,15,5,89.3,101,33.4,31,5,45,23,110
Chris Simms,2035,6.5,313,191,61,10,7,81.4,107,34.2,21,3,78,29,205
Joey Harrington,2021,6.1,330,188,57,12,12,72,101,30.6,23,6,86,24,136
Brad Johnson,1885,6.4,294,184,62.6,12,4,88.9,92,31.3,15,6,80,23,134
Kyle Orton,1869,5.1,368,190,51.6,9,13,59.7,92,25,23,3,54,30,190
Josh McCown,1836,6.8,270,163,60.4,9,11,74.9,84,31.1,23,6,49,18,101
Kyle Boller,1799,6.1,293,171,58.4,11,12,71.8,86,29.4,20,1,47,23,146
Anthony Wright,1582,6,266,164,61.6,6,9,71.7,77,29,19,1,48,19,147
Daunte Culpepper,1564,7.2,216,139,64.4,6,12,72,77,35.6,16,2,68,31,169
Brooks Bollinger,1558,5.9,266,150,56.4,7,6,72.8,76,28.6,16,4,60,32,193
Kelly Holcomb,1509,6.6,230,155,67.4,10,8,85.6,74,32.2,14,3,65,17,140
J.P. Losman,1340,5.9,228,113,49.6,8,8,65,55,24.1,15,6,58,26,197
Jamie Martin,1277,7.2,177,124,70.1,5,7,83.5,60,33.9,12,3,83,11,78
Mike McMahon,1158,5.6,207,94,45.4,5,8,55.2,56,27,21,2,48,19,96
Brian Griese,1136,6.5,174,112,64.4,7,7,79.6,54,31,13,3,80,12,76
David Garrard,1117,6.6,168,98,58.3,4,1,83.8,63,37.5,10,0,37,8,45
Charlie Frye,1002,6.1,164,98,59.8,4,5,72.8,48,29.3,12,1,45,22,135
Jeff Garcia,937,5.4,173,102,59,3,6,65.1,45,26,11,2,49,6,34
Alex Smith,875,5.3,165,84,50.9,1,11,40.8,37,22.4,13,2,47,29,185
Ryan Fitzpatrick,777,5.8,135,76,56.3,4,8,58.2,40,29.6,4,2,56,9,49
Vinny Testaverde,777,7.3,106,60,56.6,1,6,59.4,35,33,9,1,47,12,102
Todd Bouman,722,5.9,122,68,55.7,2,7,54.8,37,30.3,9,1,43,8,59
Tim Rattay,667,6.9,97,56,57.7,5,6,70.2,32,33,6,1,89,10,63
Chad Pennington,530,6.4,83,49,59,2,3,70.9,30,36.1,7,0,37,9,52
Matt Schaub,495,7.7,64,33,51.6,4,0,98.1,23,35.9,6,2,53,6,27
Ken Dorsey,481,5.3,90,48,53.3,2,2,66.9,22,24.4,5,1,44,6,28
Billy Volek,474,5.4,88,50,56.8,4,2,77.6,21,23.9,4,1,55,9,45
Sage Rosenfels,462,7.6,61,34,55.7,4,3,81.4,17,27.9,5,3,77,0,0
Jim Sorgi,444,7.3,61,42,68.8,3,1,99.4,20,32.8,4,1,45,3,14
Tommy Maddox,406,5.7,71,34,47.9,2,4,51.7,19,26.8,6,0,32,8,43
Patrick Ramsey,279,11.2,25,15,60,1,1,95.2,11,44,4,2,72,4,27
Rex Grossman,259,6.6,39,20,51.3,1,2,59.7,14,35.9,4,1,54,1,9
Charlie Batch,246,6.8,36,23,63.9,1,1,81.5,12,33.3,2,1,43,1,6
Koy Detmer,238,4.2,56,32,57.1,0,3,45.1,10,17.9,1,0,24,3,15
Matt Cassel,183,7.6,24,13,54.2,2,1,89.4,8,33.3,3,0,36,1,1
John Navarre,174,7.2,24,14,58.3,1,1,77.4,6,25,3,2,43,4,27
Tony Banks,173,6.9,25,14,56,1,2,57.6,7,28,3,0,31,0,0
Seneca Wallace,173,6.9,25,13,52,1,1,70.9,10,40,3,1,42,3,20
Cody Pickett,140,4,35,14,40,0,2,28.3,4,11.4,2,0,28,3,16
Matt Mauck,136,5,27,15,55.6,0,1,53.9,5,18.5,0,0,17,1,8
Marques Tuiasosopo,124,4.8,26,14,53.8,1,2,47.6,8,30.8,1,0,20,6,40
Philip Rivers,115,5.2,22,12,54.6,0,1,50.4,6,27.3,1,0,22,3,16
Jay Fiedler,107,8.2,13,8,61.5,1,0,113.3,5,38.5,2,0,23,0,0
Quinn Gray,100,7.1,14,8,57.1,2,0,119,6,42.9,2,0,26,1,7
Jon Kitna,99,3.4,29,17,58.6,0,2,36.4,6,20.7,0,0,16,2,10
Antwaan Randle El,67,22.3,3,3,100,1,0,158.3,2,66.7,1,1,51,0,0
Aaron Rodgers,65,4.1,16,9,56.2,0,1,39.8,3,18.8,0,0,16,3,28
Chris Weinke,64,4.9,13,7,53.8,1,0,93.1,4,30.8,0,0,18,0,0
Dan Orlovsky,63,3.7,17,7,41.2,0,0,51.8,5,29.4,1,0,20,1,3
Jeff Blake,55,6.1,9,8,88.9,1,0,129.2,4,44.4,0,0,17,0,0
LaDainian Tomlinson,47,11.8,4,3,75,3,0,153.1,3,75,1,0,26,0,0
Doug Flutie,29,2.9,10,5,50,0,0,56.2,3,30,0,0,13,1,13
Arnaz Battle,27,13.5,2,2,100,0,0,118.8,1,50,1,0,24,0,0
Craig Hentrich,26,13,2,1,50,0,0,95.8,1,50,1,0,26,0,0
Brad Maynard,18,9,2,1,50,0,0,81.2,1,50,0,0,18,0,0
Kliff Kingsbury,17,8.5,2,1,50,0,0,79.2,0,0,0,0,17,0,0
Clinton Portis,17,8.5,2,1,50,1,0,118.8,1,50,0,0,17,0,0
Tony Fisher,14,14,1,1,100,0,0,118.8,1,100,0,0,14,0,0
Matt Jones,12,4,3,2,66.7,0,0,74.3,0,0,0,0,6,0,0
Bradlee Van Pelt,7,0.9,8,2,25,0,0,39.6,0,0,0,0,5,0,0
B.J. Sander,4,4,1,1,100,0,0,83.3,0,0,0,0,4,0,0
Roscoe Parrish,3,3,1,1,100,0,0,79.2,0,0,0,0,3,0,0
Tiki Barber,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Marion Barber,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Drew Bennett,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Anquan Boldin,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Marty Booker,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Mark Clayton,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Domanick Williams,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
DeShaun Foster,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Samkon Gado,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Chris Gardocki,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Randy Hymes,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Frisman Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Keyshawn Johnson,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Adam Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Keenan McCardell,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Hunter Smith,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Rod Smith,0,0,1,0,0,0,0,39.6,0,0,0,0,0,1,11
Brian Westbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
