Player,Comb,Asst,Solo,Sck
Perry Williams,32,6,25,0
Toby Williams,32,8,23,4.5
Tim Cofield,31,3,21,0
David Croudip,31,1,29,0
Rick Dennison,31,4,23,0
Duane Galloway,31,0,31,0
Keith Gary,31,3,27,4
James Harrell,31,4,24,0
Robert Jackson,31,3,21,0
Vestee Jackson,31,2,29,0
Tim McKyer,31,1,28,0
Winston Moss,31,3,26,1.5
Eric Williams,31,0,28,2
Lee Williams,31,4,23,8
Reggie Williams,31,6,21,6
Roynell Young,31,0,29,0
Bobby Butler,30,2,24,0
Johnie Cooks,30,5,21,5
Dan DeRose,30,11,13,0
Ernest Gibson,30,0,30,0
Tim Green,30,6,22,1
John Harris,30,8,21,0
Mike Hegman,30,1,27,3
Darryl Holmes,30,1,29,0
Kenny Johnson,30,2,24,0
Greg Kragen,30,4,19,2
Ronnie Lippett,30,0,28,1
Scott Mersereau,30,8,16,1.5
J.C. Pearson,30,0,30,0
Ron Rivera,30,1,23,1
Dave Waymer,30,2,28,0
David Frye,29,1,27,1
Mark Gastineau,29,5,19,5.5
Rick Graf,29,0,28,1
Dennis Harrison,29,5,18,1.5
Paul Moyer,29,4,18,1
Pete Najarian,29,1,25,0
Kenneth Sims,29,1,25,1.5
Michael Stewart,29,3,21,0
Brent Williams,29,6,23,5
Otis Wilson,29,1,27,6.5
Gene Atkins,28,3,23,0
Jeff Jackson,28,2,23,1
Johnnie Johnson,28,6,19,0
Paul Lankford,28,0,27,0
Charles Martin,28,2,24,4
William Perry,28,2,26,3
Ed Reynolds,28,2,24,2
Mark Robinson,28,1,27,0
Mickey Sutton,28,4,23,0
Carl Zander,28,9,12,1
Ray Bentley,27,7,18,1
Dwaine Board,27,3,21,2
Scot Brantley,27,4,21,0
Bud Brown,27,2,24,0
Domingo Bryant,27,2,25,0
John Cannon,27,1,25,2
Bruce Clark,27,2,24,4.5
Raymond Clayborn,27,0,25,0
Bob Harris,27,3,16,0
Erik Howard,27,5,17,5.5
Mike Humiston,27,6,16,0
Jim Jeffcoat,27,2,21,5
Bill Maas,27,5,21,6
Kevin McArthur,27,6,16,0
Reggie McKenzie,27,14,9,0
Lucius Sanford,27,5,19,0
Sam Seale,27,3,21,0
Steve Wilson,27,2,23,1
Lewis Billups,26,3,21,0
Mike Haynes,26,4,18,0
John Holt,26,1,23,0
David Howard,26,6,15,0
Roland James,26,5,19,0
Dexter Manley,26,1,25,8.5
Shawn Miller,26,1,20,6
George Radachowsky,26,1,23,0
Steve Rehage,26,4,21,0
Mike Richardson,26,1,25,0
Dave Ahrens,25,5,17,0
Alphonso Carreker,25,0,25,4
Jeremiah Castille,25,1,21,0
Sam Clancy,25,8,10,2
Ed Grimsley,25,0,24,1
Dan Hampton,25,4,16,3.5
Dave Hollis,25,6,14,0
Patrick Hunter,25,1,20,0
LeRoy Irvin,25,1,22,0
Cedric Mack,25,1,21,1
Ken Rose,25,3,17,1.5
Brian Sochia,25,3,22,3.5
Jeff Stover,25,4,17,3.5
Reggie Wilkes,25,2,19,0
Ed Williams,25,2,23,0
Alvin Wright,25,4,19,2
Vince Albritton,24,2,19,0
Tom Boyd,24,0,24,1
Jerome Brown,24,0,21,4
Dave Butz,24,4,17,3
Richard Byrd,24,3,18,1
Buddy Curry,24,6,14,0
Keith Ferguson,24,4,18,6
Curtis Greer,24,0,23,6
Gerald Nichols,24,11,11,2.5
Jim Wilks,24,2,22,5.5
Terry Wright,24,4,19,1
Jerry Boyarsky,23,0,22,2
Tom Cousineau,23,6,14,0
Reggie Doss,23,6,16,0
Brian Gant,23,0,22,0
Jerry Holmes,23,2,18,1
Gregg Johnson,23,0,21,0
Pete Kugler,23,3,14,4.5
Danny Lockett,23,1,21,1
Rod McSwain,23,2,20,0
Tory Nixon,23,1,22,0
Reggie Sutton,23,1,21,0
Charles Baker,22,0,21,0
Don Blackmon,22,3,14,1
Jay Brophy,22,8,9,1
Robert Brown,22,1,20,3
Trent Collins,22,6,12,0
Travis Curtis,22,3,19,0
Eddie Edwards,22,1,18,4
Kerry Glenn,22,5,14,0.5
Kevin Greene,22,2,19,6.5
Mark Harper,22,0,18,1
Emanuel King,22,5,14,4
John McVeigh,22,5,12,0
Keith Millard,22,6,14,3.5
Scott Nicolas,22,2,13,0
Ron Shegog,22,2,20,0
Mike Stensrud,22,3,19,0
Malcolm Taylor,22,7,11,3
Walker Lee Ashley,21,8,9,0
Louis Cooper,21,1,19,0
David Grayson,21,9,12,1
Neal Guggemos,21,3,14,0
Stafford Mays,21,1,19,7
Johnnie Poe,21,2,16,0
Dave Puzzuoli,21,2,17,5.5
Rod Saddler,21,0,19,3
Eugene Seale,21,2,16,1
Ricky Smith,21,1,20,0
Herb Welch,21,1,19,0
Keith Willis,21,6,12,3
Jim Burt,20,2,14,2
Ron Burton,20,4,15,0
James Davis,20,2,13,0
Elbert Foules,20,1,19,0
Larry Griffin,20,3,14,0
Ray Horton,20,5,14,0
Joe Kelly,20,2,15,1
Joe Klecko,20,2,11,1
Byron Lee,20,0,20,1
Milton Mack,20,2,18,0
Eugene Marve,20,4,9,0
Jay Norvell,20,0,20,4
Jim Perryman,20,1,15,1
Reggie Phillips,20,0,20,0
Stephen Braggs,19,5,11,0
Dennis Fowlkes,19,7,9,0
Bill Gay,19,3,13,2
Don Griffin,19,1,18,0
Al Gross,19,2,16,0
Tommy Haynes,19,1,16,3
Pete Koch,19,4,14,0.5
Chris Martin,19,5,13,0
George Martin,19,4,10,5
Gary Moss,19,3,12,0
Peter Noga,19,0,18,0
Tim Pidgeon,19,3,9,0
Michael Reid,19,3,15,0
Jerome Sally,19,6,12,1
Lupe Sanchez,19,4,12,0
Rod Woodson,19,1,18,0
Walt Bowyer,18,2,16,0.5
Cedrick Brown,18,0,18,1
Jim Dick,18,2,14,0
Maurice Douglass,18,1,15,0
Tony Elliott,18,3,15,2
Byron Evans,18,1,12,0
Cornell Gowdy,18,0,17,0
Charles Haley,18,1,15,6.5
Tom Holmoe,18,2,14,0
Greg Lasker,18,1,17,1.5
Jim Laughlin,18,0,12,0
Bob LeBlanc,18,2,15,0
Tim Lucas,18,0,16,2
Ron Monaco,18,3,12,0
Mike Pitts,18,2,16,2
Dallis Smith,18,2,13,0
Tyronne Stowe,18,2,13,0
Bobby Bell,17,1,16,3.5
Donald Brown,17,1,15,0
Ross Browner,17,4,11,1
Barney Bussey,17,1,13,2
Julio Cortes,17,5,7,0
Steve DeOssie,17,4,9,0
Eric Dorsey,17,0,14,1
Mark Garalczyk,17,1,16,2.5
Kurt Gouveia,17,2,11,0
Leonard Griffin,17,5,12,0
Al Harris,17,1,9,1.5
Andy Headen,17,2,15,2.5
Mark Jackson,17,1,15,0
Demetrious Johnson,17,3,12,0
Kenneth Johnson,17,0,17,1
Mike Lambrecht,17,10,5,1.5
Jeff Leiding,17,2,15,1
Jerry McCabe,17,0,16,1
Leon Seals,17,3,12,3.5
Fred Smalls,17,1,15,2.5
Kevin Walker,17,0,17,0
Bryant Winn,17,0,16,0
Ty Allert,16,1,14,0
Jim Althoff,16,1,15,3.5
Harvey Armstrong,16,4,11,0
Jim Britt,16,2,13,0
Ken Clarke,16,3,13,1.5
Joe Cofer,16,1,13,2
Wayne Davis,16,0,14,0
Sean Dykes,16,3,11,0
Kevin Fagan,16,3,9,2
Ron Fellows,16,1,14,0
Russell Gary,16,1,14,0
Manny Hendrix,16,1,15,0
Issiac Holt,16,3,10,0
Milt McColl,16,1,13,1
Matt Monger,16,4,10,0
Jim Bob Morris,16,1,15,1
Chris Sheffield,16,2,14,0
Jim Skow,16,1,12,4.5
Rico Tipton,16,4,7,0
Andre Townsend,16,1,13,1
Danny Walters,16,1,14,0
Frank Warren,16,0,15,6
Adrian White,16,1,15,0
Rick Woods,16,0,16,0
Egypt Allen,15,0,14,0
Charles Bennett,15,0,10,0
Will Cokeley,15,1,14,0
Mike Dwyer,15,4,8,1
Dave Edwards,15,3,10,0
Dean Hamel,15,3,11,0
Jim Haslett,15,5,7,0
Bobby Humphery,15,1,14,0
Daniel Hunter,15,2,13,1
Dale Jones,15,3,8,0
Mike Lush,15,6,7,0
Vernon Maxwell,15,0,12,0
Sean McInerney,15,1,14,6.5
Audray McMillian,15,3,11,0
Don McNeal,15,2,12,0
Ed Nelson,15,0,13,0
Tony Newsom,15,0,15,1
Danny Noonan,15,1,13,1
Ron Pitts,15,2,12,0
Donovan Rose,15,0,14,0
Ted Rosnagle,15,1,14,0
Dennis Smith,15,0,14,0
Warren Thompson,15,0,10,2
Gerald Williams,15,1,13,1
Eric Wilson,15,2,12,0
Steve Apke,14,0,13,0
Sherman Cocroft,14,1,12,0
Joe DeForest,14,0,14,1
Dale Dorning,14,7,2,1.5
Creig Federico,14,0,14,1
Kirby Jackson,14,0,14,0
Dwayne Jiles,14,2,12,1.5
Kerry Justin,14,0,10,0
Skip Lane,14,1,11,0
Tracy Martin,14,0,10,0
Bruce McCray,14,0,14,0
Les Miller,14,0,12,3
Larry Roberts,14,4,8,2.5
Lee Rouson,14,1,13,0
Scott Schankweiler,14,0,13,0
Colin Scotts,14,0,13,2
Robert Sowell,14,1,13,0
Russ Swan,14,5,7,0
Greg Townsend,14,1,12,8.5
Miles Turpin,14,0,14,2
Norwood Vann,14,1,11,0
John Armstrong,13,1,12,2
Dan Benish,13,1,9,2
Fabray Collins,13,0,13,0
George Cooper,13,1,11,0
Wayne Davis,13,0,13,0
Don Fairbanks,13,3,9,0
Bobby Futrell,13,1,12,0
Chris Goode,13,2,11,0
Hugh Green,13,0,12,0
Alvin Hall,13,0,13,0
Cliff Hicks,13,2,10,0
Thad Jefferson,13,2,10,0
Ken Jordan,13,3,7,1
Dana McLemore,13,0,13,0
Lance Mehl,13,5,4,0
Buddy Moor,13,3,7,4
Dwaine Morris,13,2,7,0.5
Kevin Murphy,13,0,13,0
Ted Nelson,13,1,10,0
Darryl Pollard,13,1,12,0
Tate Randle,13,1,11,0
Reggie Richardson,13,0,11,0
Dan Sileo,13,0,13,0
Ken Sims,13,2,11,0
Herb Spencer,13,3,4,0
Derrick Taylor,13,1,12,0.5
Don Thorp,13,0,13,3
Steve Trimble,13,0,13,0
Jeff Tupper,13,1,12,1.5
Greg Williamson,13,0,12,0
Jimmy Armstrong,12,1,8,0
Charles Benson,12,0,12,1
Rufus Bess,12,1,11,0
Carl Carr,12,0,12,2
Putt Choate,12,0,12,0
Kevin Clark,12,1,11,0
Evan Cooper,12,0,12,0
Chris Duliban,12,2,8,2
Jim Ellis,12,4,5,0
Jack Epps,12,5,7,0
David Evans,12,1,10,0
Steve Freeman,12,1,8,0
Charles Glaze,12,1,11,2
Curtis Green,12,1,10,2.5
Cliff Hannemann,12,1,9,0
Bruce Holmes,12,4,6,0
Anthony Howard,12,2,6,0
Mike January,12,0,12,1
Gary Jeter,12,0,12,7
Bryant Jones,12,1,9,0
Robbie Jones,12,0,11,0
Kevin Kellin,12,1,11,3.5
Larry Kelm,12,0,12,0
Fletcher Louallen,12,1,10,0
Fred McCallister,12,0,12,1
Sankar Montoute,12,1,11,1.5
Jesse Penn,12,2,10,0
Joe Peterson,12,0,12,0
Gary Reasons,12,4,8,1
Mark Studaway,12,4,6,0.5
Brenard Wilson,12,3,7,0
Dennis Woodberry,12,0,11,0
Renard Young,12,1,8,0
Steve Alvord,11,1,8,1.5
Don Anderson,11,2,9,0
Tom Briehl,11,0,10,0
Aaron Brown,11,1,9,0
Ron Brown,11,0,10,2
Reggie Camp,11,1,8,1
Bobby Curtis,11,0,8,1
Rick DiBernardo,11,2,9,0
Eric Fairs,11,1,9,0
Clyde Glover,11,3,6,2
Charles Jackson,11,1,10,0
June James,11,1,9,0
Richard Johnson,11,0,11,0
John Kaiser,11,1,8,0
Jamie Kimmel,11,1,10,0
Markus Koch,11,1,10,2
Steve Martin,11,2,8,5
Sam Merriman,11,5,4,0
Nick Miller,11,3,7,0
Tim Newton,11,0,9,0
Hardy Nickerson,11,2,9,0
Marcus Quinn,11,0,11,0
Victor Scott,11,2,9,0
Darryl Sims,11,3,7,0
Don Smerek,11,4,6,0
Richard Tharpe,11,0,11,0
Eric Thomas,11,1,9,1
John Washington,11,1,7,1
Clayton Weishuhn,11,2,9,0
Murray Wichard,11,2,9,1
Robert Williams,11,2,7,0
Carlton Williamson,11,1,7,0
Jesse Baker,10,2,7,2.5
John Bostic,10,0,10,0
Paul Butcher,10,1,8,0
David Caldwell,10,4,6,0.5
Tim Crawford,10,2,8,3
Tom Flynn,10,1,8,0
Herman Fontenot,10,1,5,0
Ron Foster,10,0,8,0
William Fuller,10,2,7,2
Sonny Gordon,10,0,10,0
Alex Green,10,1,7,0
Billy Griggs,10,3,7,0
Trell Hooper,10,2,7,0
Neil Hope,10,0,10,0
George Jamison,10,1,9,1
Earl Johnson,10,0,10,0
Randy Kirk,10,1,8,1
Michael Mitchell,10,3,6,0
Greg Moore,10,0,10,0
Raymond Morris,10,0,9,1
Terry Orr,10,1,9,0
Lou Rash,10,0,10,0
Durwood Roquemore,10,1,9,0
Dan Saleaumua,10,0,10,2
Eric Smith,10,2,8,0
Wayne Smith,10,1,9,0
Ivory Sully,10,0,6,0
Harry Sydney,10,0,8,0
Reyna Thompson,10,0,10,0
Tim Tyrrell,10,1,8,0
Bobby Watkins,10,0,10,0
Frank Wattelet,10,2,7,0
Scott Watters,10,0,9,0
Troy West,10,0,10,1
Kyle Whittingham,10,1,8,0
Blaise Winter,10,0,9,4
Mike Zordich,10,1,8,1
Al Baker,9,1,6,3.5
Matt Battaglia,9,1,8,1
Rod Bernstine,9,1,7,0
Reggie Branch,9,0,7,0
Trent Bryant,9,3,6,0
Bob Buczkowski,9,0,6,1
Tony Burse,9,0,6,0
Darryl Byrd,9,2,3,0
Ravin Caldwell,9,3,5,0
Toby Caston,9,1,4,0
Steve Clark,9,3,6,0
Rayford Cooks,9,0,9,2
Vernon Dean,9,1,7,0
John Dorsey,9,0,9,0
Jeff Drost,9,0,7,2
Randy Frazier,9,1,5,0
Scott Garnett,9,0,8,0
Alec Gibson,9,3,6,0
Pete Holohan,9,1,8,0
Alvin Horn,9,0,8,0
Tim Inglis,9,3,3,0
Lyndell Jones,9,1,8,0
Scott Leach,9,1,8,1.5
Chris Lindstrom,9,4,4,0
Ken Marchiol,9,0,9,0
George McDuffie,9,0,9,2
Bruce Mesner,9,1,7,0
Jim Morrissey,9,1,8,0
Andy Parker,9,2,7,0
Bruce Plummer,9,1,8,0
Bill Roe,9,0,9,0
Mike Rusinek,9,0,7,1
Todd Shell,9,1,7,1
Doug Smith,9,2,4,0
Steve Tasker,9,0,8,0
Robert Thompson,9,0,9,2
Jimmy Walker,9,3,4,1
Craig Walls,9,0,9,0
Ronnie Washington,9,0,8,1
Mike Weddington,9,0,9,0
Troy Wilson,9,0,9,0
Derek Wimberly,9,4,2,0.5
Ken Bell,8,0,8,0
Ray Berry,8,1,7,0
Mel Black,8,0,8,0
Tony Blue,8,1,5,0
Dennis Borcky,8,2,6,0
Joe Cormier,8,1,7,1
Matt Courtney,8,0,6,1
Jerome Davis,8,0,8,0
Brian Dudley,8,1,6,0
Gary Fencik,8,1,7,0
William Graham,8,1,3,0
Jeff Griffin,8,0,8,1
Anthony Griggs,8,0,5,0
Walter Harris,8,1,6,0
Rod Hill,8,0,7,0
Roger Jackson,8,0,8,0
Cam Jacobs,8,0,8,0
Tim Joiner,8,0,8,0
E.J. Jones,8,0,6,0
Trey Junkin,8,1,4,0
Jerry Kimmel,8,0,5,0
Mike Knox,8,0,8,0
Eric Lane,8,2,4,0
Dave Little,8,0,8,0
Orlando Lowry,8,3,4,0
Lester Lyles,8,1,7,0
Tony Mayes,8,0,8,0
Randall Mitchell,8,0,8,1
Jon Norris,8,0,8,2
Bob Ontko,8,0,8,0
Ray Phillips,8,2,6,2
Billy Robinson,8,0,8,0
Duke Schamel,8,0,8,0
Randy Scott,8,0,8,0
Angelo Snipes,8,0,8,2
Gary Spann,8,1,4,0
Dwight Stone,8,0,8,0
Harry Swayne,8,0,7,0
Patrick Swoopes,8,0,8,1
Carlton Thomas,8,0,8,0
Leon Thomasson,8,0,8,0
Timmie Ware,8,0,7,0
Cary Whittingham,8,0,8,0
Steve Wilburn,8,2,5,1
Albert Williams,8,1,6,0
David Windham,8,0,8,0
Stefon Adams,7,2,4,0
Rogers Alexander,7,0,6,0
Harvey Allen,7,2,4,0
Pat Ballage,7,2,5,0
Marion Barber,7,0,7,0
Craig Bingham,7,2,5,0
Kyle Borland,7,0,6,2
Carl Brazley,7,1,4,0
Charlie Burgess,7,1,4,0
Keith Butler,7,1,6,0
Arnold Campbell,7,0,4,0
Reggie Carr,7,0,6,0
Alex Carter,7,1,5,1
Darren Comeaux,7,2,5,0
Ivory Curry,7,0,7,0
Brian Davis,7,0,7,0
Kiki DeAyala,7,2,4,0
Kirk Dodge,7,0,7,0
Anthony Fields,7,0,7,0
Steve Fitzhugh,7,0,7,0
Steve Gage,7,0,6,0
Jeff George,7,0,7,0
Mike Golic,7,0,6,0
Wayne Haddix,7,0,7,0
Ron Hadley,7,1,3,0
Scott Hernandez,7,0,7,0
Greg Hill,7,0,7,0
Bill Hill,7,0,6,0
Johnny Holloway,7,0,6,0
Todd Howard,7,0,7,0
Charles Huff,7,1,6,0
Byron Hunt,7,0,7,0
Curt Jarvis,7,0,7,3
Mark Johnson,7,1,5,0
Mike Junkin,7,3,4,0
Joe Kohlbrand,7,0,5,0
Paul Lavine,7,1,5,0
Phil Micech,7,3,2,0
Roland Mitchell,7,0,4,0
Victor Morris,7,1,3,0
Bobby Morse,7,0,6,0
Najee Mustafaa,7,2,5,0
Tom Rathman,7,0,6,0
DeJuan Robinson,7,0,6,0
Larry Robinson,7,1,6,0
Broderick Sargent,7,0,7,0
Eric Sievers,7,1,5,0
Jeff Tootle,7,2,3,0
Jimmy Turner,7,0,7,0
Lester Williams,7,2,4,1
Rick Ackerman,6,0,4,1
Julius Adams,6,0,6,0
Sam Anno,6,2,2,0
Chris Barber,6,1,5,0
Leo Barker,6,0,5,0
Vic Bellamy,6,0,6,0
Gerald Bess,6,1,4,0
Doug Betters,6,0,6,0
Carl Bland,6,0,5,0
Don Bramlett,6,1,5,0
Steve Bryan,6,0,5,0
Wendell Cason,6,0,5,0
Toney Catchings,6,2,2,2.5
Ted Chapman,6,1,3,0
Ricky Chatman,6,1,5,1
Chris Davis,6,0,5,0
Burnell Dent,6,0,6,0
Gary Dulin,6,2,4,0.5
Dennis Edwards,6,0,6,1
Bill Elko,6,0,5,1
Riki Ellison,6,1,4,0
Tony Furjanic,6,1,5,0
Dennis Gentry,6,1,5,0
David Graham,6,0,3,0
John Guzik,6,0,6,0
Mike Hammerstein,6,1,4,1
Anthony Harrison,6,0,5,0
Maurice Harvey,6,0,6,0
Andy Hawkins,6,0,6,0
Milford Hodge,6,1,4,1
Marc Hogan,6,1,2,0
Jeff Hurd,6,3,3,0
Mark Irvin,6,2,3,0
Ezra Johnson,6,0,6,2
Will Johnson,6,1,4,0
Eric Kattus,6,0,6,0
Daryl Knox,6,0,5,0
Michael Kullman,6,0,6,0
Allen Lyday,6,0,5,0
Tim Manoa,6,1,5,0
David Martin,6,0,6,1
Larry McCoy,6,0,6,2
Tim McDonald,6,0,6,0
Tom McHale,6,0,6,0
Doug Mikolas,6,0,3,0
Mark Moore,6,1,3,0
Vance Mueller,6,0,5,0
Tony Office,6,0,6,0
Kerry Parker,6,1,5,0
John Pointer,6,2,3,0
Dean Prater,6,2,4,0
Ben Reed,6,0,6,0
Elston Ridgle,6,3,3,0
Cameron Riley,6,1,5,0
Mike Stoops,6,0,6,0
