Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Jimmy Smith,116,1636,6,21,6,62,86,74.1,1,0,0
Marvin Harrison,115,1663,12,24,7,57,79,68.7,2,0,0
Muhsin Muhammad,96,1253,8,15,1,60,62,64.6,1,0,0
Tim Brown,90,1344,6,18,5,47,64,71.1,0,0,0
Cris Carter,90,1241,13,24,1,68,65,72.2,0,0,0
Keyshawn Johnson,89,1170,8,16,3,65,57,64,0,0,0
Bobby Engram,88,947,4,10,3,56,47,53.4,2,0,0
Marshall Faulk,87,1048,5,14,4,57,40,46,0,0,0
Marcus Robinson,84,1400,9,22,7,80,56,66.7,0,0,0
Germane Crowell,81,1338,7,23,7,77,54,66.7,1,0,0
Terance Mathis,81,1016,6,11,2,52,57,70.4,0,0,0
Raghib Ismail,80,1097,6,17,4,76,40,50,1,0,0
Johnnie Morton,80,1129,5,15,6,48,52,65,0,0,0
Randy Moss,80,1413,11,26,8,67,52,65,1,0,0
Frank Sanders,79,954,1,11,1,63,56,70.9,2,0,0
Rod Smith,79,1020,4,12,1,71,48,60.8,1,0,0
Amani Toomer,79,1183,6,18,2,80,51,64.6,0,0,0
Keenan McCardell,78,891,5,11,1,49,50,64.1,1,0,0
Isaac Bruce,77,1165,12,19,5,60,54,70.1,0,0,0
Tony Gonzalez,76,849,11,8,1,73,47,61.8,2,0,0
Antonio Freeman,74,1074,6,14,4,51,51,68.9,1,0,0
Bill Schroeder,74,1051,5,16,3,51,52,70.3,3,0,0
Ike Hilliard,72,996,3,16,1,46,50,69.4,0,0,0
Dorsey Levens,71,573,1,8,1,53,26,36.6,0,0,0
Ed McCaffrey,71,1018,7,17,4,78,46,64.8,0,0,0
Larry Centers,69,544,3,2,0,33,31,44.9,2,0,0
Terry Glenn,69,1147,4,14,8,67,49,71,2,0,0
Frank Wycheck,69,641,2,8,0,35,33,47.8,0,0,0
Qadry Ismail,68,1105,6,15,6,76,49,72.1,2,0,0
Darnay Scott,68,1022,7,12,4,76,46,67.6,0,0,0
Tony Martin,67,1037,5,17,4,69,51,76.1,0,0,0
Jerry Rice,67,830,5,7,4,62,41,61.2,0,0,0
Tiki Barber,66,609,2,6,1,56,32,48.5,1,0,0
Kevin Johnson,66,986,8,17,3,64,39,59.1,0,0,0
Eric Moulds,65,994,7,13,6,54,44,67.7,1,0,0
Michael Westbrook,65,1191,9,18,7,65,47,72.3,2,0,0
Warrick Dunn,64,589,2,3,1,68,29,45.3,0,0,0
Patrick Jeffers,63,1082,12,20,5,88,43,68.2,0,0,0
Wesley Walls,63,822,12,11,0,37,47,74.6,1,0,0
Albert Connell,62,1132,7,23,7,62,42,67.7,1,0,0
Edgerrin James,62,586,4,9,1,54,24,38.7,2,0,0
Derrick Mayes,62,829,10,14,1,43,43,69.4,1,0,0
Troy Edwards,61,714,5,4,1,41,42,68.8,1,0,0
Eddie Kennison,61,835,4,11,2,90,34,55.7,0,0,0
Hines Ward,61,638,7,6,1,42,31,50.8,1,0,0
Terrell Owens,60,754,4,12,0,36,36,60,1,0,0
Sean Dawkins,58,992,7,19,2,45,51,87.9,1,0,0
Terry Kirby,58,528,3,5,2,78,18,31,1,0,0
Pete Mitchell,58,520,3,1,0,25,34,58.6,1,0,0
Jeff Graham,57,968,2,17,7,54,40,70.2,0,0,0
Carl Pickens,57,737,6,8,2,75,32,56.1,1,0,0
Charlie Garner,56,535,2,7,1,53,22,39.3,0,0,0
Jacquez Green,56,791,3,10,4,62,32,57.1,0,0,0
Freddie Jones,56,670,2,9,0,36,38,67.9,0,0,0
Derrick Alexander,54,832,2,11,3,86,31,57.4,0,0,0
Kevin Dyson,54,658,4,6,1,47,34,63,0,0,0
Torry Holt,52,788,6,12,3,63,32,61.5,3,0,0
Andre Reed,52,536,1,2,0,30,31,59.6,0,0,0
Adrian Murrell,49,335,0,2,0,23,13,26.5,2,0,0
Torrance Small,49,655,4,5,3,84,29,59.2,0,0,0
Wayne Chrebet,48,631,3,10,1,50,26,54.2,0,0,0
Oronde Gadsden,48,803,6,14,3,62,37,77.1,0,0,0
Eddie George,47,458,4,3,1,54,21,44.7,0,0,0
David Sloan,47,591,4,8,1,74,27,57.4,0,0,0
Curtis Enis,45,340,2,4,0,28,15,33.3,1,0,0
Terrell Fletcher,45,360,0,4,0,25,18,40,0,0,0
Curtis Martin,45,259,0,1,0,34,9,20,1,0,0
Jon Ritchie,45,408,1,1,0,20,23,51.1,0,0,0
Darrin Chiaverini,44,487,4,3,0,28,26,59.1,0,0,0
Curtis Conway,44,426,4,5,0,30,23,52.3,2,0,0
Jake Reed,44,643,2,10,1,50,27,61.4,0,0,0
O.J. McDuffie,43,516,2,8,0,34,30,69.8,1,0,0
Stanley Pritchett,43,312,4,2,0,30,18,41.9,0,0,0
Keith Poole,42,796,6,11,5,67,34,81,0,0,0
Terrence Wilkins,42,565,4,8,2,80,25,59.5,1,0,0
Duce Staley,41,294,2,0,0,19,19,46.3,0,0,0
David Boston,40,473,2,6,2,43,21,52.5,1,0,0
Bob Christian,40,354,2,2,0,36,17,42.5,1,0,0
Ken Dilger,40,479,2,5,0,30,28,70,1,0,0
Andre Hastings,40,564,1,10,2,42,25,62.5,0,0,0
Shawn Jefferson,40,698,6,11,3,68,33,82.5,0,0,0
Mikhael Ricks,40,429,0,3,1,50,24,60,0,0,0
Ricky Watters,40,387,2,5,0,25,17,42.5,1,0,0
