Player,INT,INT TD,INT Yds,Lng
Tony Blevins,2,1,115,74
Michael Booker,2,0,10,10
Tony Brackens,2,1,16,16
Fernando Bryant,2,0,0,0
Jeff Burris,2,0,83,55
Devin Bush,2,1,45,45
LeRoy Butler,2,0,0,0
Dale Carter,2,0,48,34
Tom Carter,2,0,36,36
John Copeland,2,0,16,12
Terry Cousin,2,0,1,1
Ray Crockett,2,0,14,10
Charles Dimry,2,0,1,1
Mike Dumas,2,0,92,68
Doug Evans,2,0,1,1
Mark Fields,2,0,0,0
Rob Fredrickson,2,1,57,34
Sam Garnes,2,0,7,4
Darren Hambrick,2,0,44,25
Merton Hanks,2,1,30,23
Jimmy Hitchcock,2,0,0,0
Kenny Holmes,2,0,17,19
Billy Jenkins,2,0,16,14
Cortez Kennedy,2,0,12,7
Tom Knight,2,0,16,16
Kwamie Lassiter,2,1,110,78
Ty Law,2,1,20,27
Keith Lyle,2,0,10,10
John Lynch,2,0,32,28
Brock Marion,2,0,30,28
Gerald McBurrows,2,0,64,41
Tim McDonald,2,0,18,18
Mark McMillian,2,0,24,24
Ray Mickens,2,0,2,2
Charles Mincy,2,0,23,21
Barry Minter,2,1,66,34
Anthony Newman,2,0,16,16
Hardy Nickerson,2,0,18,18
Roman Phifer,2,0,20,16
Marquez Pope,2,0,15,13
Damien Robinson,2,0,36,36
Sam Shade,2,0,7,7
Takeo Spikes,2,0,7,7
Omar Stoutmire,2,1,97,67
Patrick Surtain,2,0,28,28
Dave Thomas,2,0,36,36
Orlando Thomas,2,1,32,27
Pat Tillman,2,0,7,6
Jeremiah Trotter,2,0,30,30
Fred Vinson,2,0,21,21
Fred Weary,2,0,49,27
Aeneas Williams,2,0,5,8
Brian Williams,2,0,60,60
Jason Wiltz,2,0,5,5
Antoine Winfield,2,0,13,10
Grant Wistrom,2,2,131,91
Darren Woodson,2,0,5,5
Rahim Abdullah,1,0,0,0
Roy Barker,1,0,14,14
Anthony Bass,1,0,4,4
Myron Bell,1,0,5,5
Tommy Bennett,1,0,13,13
Roosevelt Blackmon,1,0,0,0
Joe Bowden,1,0,29,29
Stephen Boyd,1,0,18,18
Brant Boyer,1,0,5,5
Eric Brown,1,0,13,13
Tedy Bruschi,1,0,1,1
Keith Burns,1,0,15,15
Shane Burton,1,0,37,37
Mike Caldwell,1,0,12,12
Marty Carter,1,0,4,4
Corey Chavous,1,0,1,1
Charlie Clemons,1,0,0,0
Rich Coady,1,0,11,11
George Coghill,1,0,0,0
Rashard Cook,1,0,29,29
Bryan Cox,1,1,27,27
James Darling,1,0,33,33
Travis Davis,1,0,1,1
Anthony Dorsett,1,0,43,43
Jerry Drake,1,0,0,0
Greg Ellis,1,1,87,87
Carlos Emmons,1,0,22,22
Jason Fisk,1,0,17,17
Jim Flanigan,1,0,6,6
Sean Gilbert,1,0,4,4
Randall Godfrey,1,0,10,10
Donovan Greer,1,0,0,0
Cory Hall,1,0,0,0
Corey Harris,1,1,24,24
Sean Harris,1,0,0,0
Walt Harris,1,0,-1,-1
Rodney Harrison,1,0,0,0
Tim Hauck,1,0,2,2
John Holecek,1,0,35,35
Ken Irvin,1,0,1,1
Steve Israel,1,0,0,0
Steve Jackson,1,0,2,2
Lance Johnstone,1,0,0,0
Lenoy Jones,1,0,3,3
Marvin Jones,1,0,15,15
Andy Katzenmoyer,1,1,57,57
Brian Kelly,1,0,26,26
Rob Kelly,1,0,6,6
Levon Kirkland,1,0,23,23
Sammy Knight,1,0,0,0
Scott Kowalkowski,1,0,29,29
Clint Kriewaldt,1,0,2,2
Bashir Levingston,1,0,34,34
Jeremy Lincoln,1,0,0,0
Earl Little,1,0,0,0
Billy Lyon,1,0,0,0
Mike Mamula,1,1,41,41
Manny Martin,1,0,0,0
Lonnie Marts,1,0,10,10
Russell Maryland,1,0,2,2
J.J. McCleskey,1,0,2,2
Daylon McCutcheon,1,0,12,12
Ramos McDonald,1,0,4,4
Blaine McElmurry,1,0,26,26
Chester McGlockton,1,0,30,30
Ronald McKinnon,1,0,0,0
R.W. McQuarters,1,0,25,25
Corey Miller,1,0,0,0
Donald Mitchell,1,1,42,42
Alex Molden,1,0,2,2
Damon Moore,1,0,28,28
Greg Myers,1,0,0,0
Jim Nelson,1,0,0,0
Dat Nguyen,1,0,6,6
Chris Oldham,1,0,9,9
Tony Parrish,1,0,41,41
Marvcus Patton,1,0,0,0
Ryan Phillips,1,0,0,0
Trevor Pryce,1,0,0,0
John Randle,1,0,1,1
Thomas Randolph,1,0,0,0
Damien Richardson,1,0,27,27
Marcus Robertson,1,0,3,3
Derrick Rodgers,1,0,5,5
Sam Rogers,1,0,24,24
Orpheus Roye,1,0,2,2
Chad Scott,1,0,16,16
Junior Seau,1,0,16,16
Jason Sehorn,1,0,-4,-4
Tracy Simien,1,0,4,4
Alshermond Singleton,1,0,7,7
Chris Slade,1,0,0,0
Darrin Smith,1,0,0,0
Derek M. Smith,1,0,0,0
Kevin Smith,1,0,16,16
Jermaine Smith,1,0,2,2
Thomas Smith,1,0,29,29
Phillippi Sparks,1,0,28,28
Michael Strahan,1,1,44,44
Eric Swann,1,1,42,42
Robert Tate,1,0,18,18
Jason Taylor,1,0,0,0
John Thierry,1,0,8,8
Derrick Thomas,1,0,20,20
Ratcliff Thomas,1,0,0,0
Zach Thomas,1,0,0,0
Reggie Tongue,1,1,80,46
Winfred Tubbs,1,0,8,8
Andre Wadsworth,1,0,23,23
Brian Walker,1,0,21,21
Darnell Walker,1,1,27,27
Denard Walker,1,0,27,27
Marquis Walker,1,0,0,0
Andre Weathers,1,1,8,8
Dean Wells,1,0,1,1
Brandon Whiting,1,1,22,22
Marcellus Wiley,1,0,52,52
Dan Wilkinson,1,1,88,88
K.D. Williams,1,0,14,14
Jerry Wilson,1,0,13,13
Jerome Woods,1,0,5,5
Charles Woodson,1,1,15,15
Tito Wooten,1,0,4,4
Kenny Wright,1,0,11,11
