Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Germane Crowell,38,5,0,1,0,20,2,40,0
Ty Detmer,38,6,1,0,0,11,4,66.7,0
Lennox Gordon,38,11,0,0,0,13,1,9.1,0
Shaun King,38,18,0,0,0,8,5,27.8,0
James Thrash,37,1,0,1,0,37,1,100,0
Kerry Collins,36,19,2,0,0,11,6,31.6,6
Marc Edwards,35,6,0,1,0,28,1,16.7,1
Robert Thomas,35,8,0,0,0,10,3,37.5,0
Michael Westbrook,35,7,0,0,0,12,2,28.6,1
Gus Frerotte,33,15,0,0,0,8,2,13.3,0
Doug Pederson,33,20,0,0,0,19,3,15,1
Isaac Bruce,32,5,0,0,0,11,3,60,0
Troy Davis,32,20,0,0,0,7,2,10,0
Randy Jordan,32,9,2,0,0,12,5,55.6,1
Winslow Oliver,32,8,0,0,0,10,1,12.5,1
Brad Johnson,31,26,2,0,0,12,3,11.5,2
Shane Matthews,31,14,0,0,0,14,2,14.3,3
Brian Milne,30,3,0,1,0,26,1,33.3,0
Nicolas Luchey,30,10,0,0,0,8,2,20,0
William Henderson,29,7,2,0,0,10,2,28.6,0
Danny Wuerffel,29,2,1,1,0,29,1,50,0
Edgar Bennett,28,6,0,0,0,15,1,16.7,0
Tim Dwight,28,5,1,0,0,9,1,20,0
Keith Elias,28,13,0,0,0,8,1,7.7,0
David Patten,27,1,0,1,0,27,1,100,0
Dwight Stone,27,2,0,1,0,36,1,50,0
Tony Carter,26,6,0,0,0,9,2,33.3,0
Jay Fiedler,26,13,0,0,0,15,2,15.4,0
Torry Holt,25,3,0,0,0,14,2,66.7,1
Harold Shaw,23,9,0,0,0,12,2,22.2,0
Clif Groce,22,8,1,0,0,8,2,25,0
Sedrick Shaw,22,7,1,0,0,10,3,42.9,0
John Avery,21,5,0,0,0,11,2,40,0
Eric Bjornson,20,1,1,1,0,20,1,100,0
Eddie Kennison,20,3,0,0,0,15,1,33.3,1
Eric Metcalf,20,2,0,0,0,17,1,50,0
James Bostic,19,5,0,0,0,5,0,0,2
Mike Tomczak,19,16,0,0,0,17,3,18.8,1
Jon Witman,18,6,0,0,0,7,1,16.7,0
Bubby Brister,17,2,0,0,0,17,1,50,0
Edwin Watson,17,4,0,0,0,6,0,0,0
Ike Hilliard,16,3,0,1,0,24,1,33.3,0
Patrick Jeffers,16,2,0,1,0,23,1,50,0
Rob Konrad,16,9,0,0,0,5,4,44.4,0
Dino Philyaw,16,4,0,0,0,18,1,25,0
Ki-Jana Carter,15,6,1,0,0,8,1,16.7,0
Matt Hasselbeck,15,6,0,0,0,13,1,16.7,1
Joe Horn,15,2,0,0,0,9,0,0,0
George Jones,15,8,0,0,0,9,0,0,0
Steve Stenstrom,15,3,0,0,0,8,0,0,1
Kevin Turner,15,6,0,0,0,5,1,16.7,0
Keith Poole,14,1,0,0,0,14,1,100,0
Lee Johnson,13,2,0,0,0,13,1,50,0
Jerry Rice,13,2,0,0,0,11,1,50,0
Kevin R. Williams,13,1,0,0,0,13,1,100,0
Rabih Abdullah,12,5,0,0,0,10,1,20,0
Michael Bates,12,3,0,0,0,12,1,33.3,0
Chris Floyd,12,6,0,0,0,6,0,0,0
Jason Garrett,12,6,0,0,0,9,1,16.7,0
Pat Johnson,12,1,0,0,0,12,1,100,0
David Palmer,12,3,0,0,0,7,0,0,0
Jon Ritchie,12,5,0,0,0,5,4,80,0
Bobby Engram,11,2,0,0,0,9,2,100,0
Tony Graziani,11,9,0,0,0,10,1,11.1,1
Jermaine Lewis,11,5,0,0,0,4,1,20,0
Mikhael Ricks,11,2,0,0,0,7,0,0,0
Troy Aikman,10,21,1,0,0,7,3,14.3,3
Jerry Ellison,10,2,0,0,0,8,1,50,0
Elvis Grbac,10,19,0,0,0,8,0,0,1
James Hodgins,10,7,1,0,0,3,1,14.3,0
Jim Miller,9,3,0,0,0,9,1,33.3,2
Alvis Whitted,9,1,0,0,0,9,0,0,0
Marty Booker,8,1,0,0,0,8,0,0,0
Albert Connell,8,1,0,0,0,8,1,100,0
Jacquez Green,8,3,0,0,0,15,1,33.3,0
Jason Tucker,8,1,0,0,0,8,0,0,0
Tom Tupa,8,2,0,0,0,4,0,0,0
Macey Brooks,7,1,0,0,0,7,0,0,0
Chris Hetherington,7,2,0,0,0,5,0,0,0
Joel Makovicka,7,8,0,0,0,7,0,0,1
Detron Smith,7,1,0,0,0,7,0,0,0
Eric Zeier,7,3,0,0,0,8,1,33.3,0
Bryan Barker,6,1,0,0,0,6,0,0,0
Daunte Culpepper,6,3,0,0,0,9,1,33.3,1
Keyshawn Johnson,6,5,0,0,0,12,1,20,0
Tommy Vardell,6,6,1,0,0,5,2,33.3,0
Leslie Shepherd,5,1,0,0,0,5,1,100,0
Jerald Sowell,5,3,0,0,0,3,1,33.3,0
Tommy Barnhardt,4,1,0,0,0,4,0,0,1
Tim Brown,4,1,0,0,0,4,0,0,0
Rae Carruth,4,1,0,0,0,4,1,100,0
Phil Dawson,4,1,1,0,0,4,1,100,0
Chris Fuamatu-Ma'afala,4,1,0,0,0,4,0,0,0
Marvin Harrison,4,1,0,0,0,4,0,0,0
Andre Hastings,4,1,0,0,0,4,0,0,0
Qadry Ismail,4,1,0,0,0,4,1,100,0
Nate Jacquet,4,1,0,0,0,4,0,0,0
Robert Tate,4,1,0,0,0,4,0,0,0
Pat Tillman,4,1,0,0,0,4,1,100,0
Amani Toomer,4,1,0,0,0,4,0,0,0
Kevin Dyson,3,1,0,0,0,3,0,0,0
Amp Lee,3,3,0,0,0,4,0,0,0
Cecil Martin,3,3,0,0,0,2,1,33.3,0
Reidel Anthony,2,1,0,0,0,2,0,0,0
Leon Johnson,2,1,0,0,0,2,1,100,0
Anthony Lynn,2,2,0,0,0,1,0,0,0
Rashaan Salaam,2,1,0,0,0,2,0,0,0
Daimon Shelton,2,1,0,0,0,2,0,0,0
Terrence Wilkins,2,1,0,0,0,2,0,0,0
Craig Hentrich,1,2,0,0,0,1,0,0,0
Erik Kramer,1,5,0,0,0,3,0,0,2
Jeff Lewis,1,4,0,0,0,4,0,0,0
Scott Mitchell,1,1,0,0,0,1,0,0,0
Harold Morrow,1,2,0,0,0,5,0,0,0
Eric Moulds,1,1,0,0,0,1,0,0,0
Lorenzo Neal,1,2,1,0,0,1,1,50,0
Neil O'Donnell,1,19,0,0,0,4,0,0,3
Brock Olivo,1,1,0,0,0,1,1,100,0
Marvin Powell,1,1,0,0,0,1,0,0,0
Darren Bennett,0,1,0,0,0,0,0,0,0
David Boston,0,5,0,0,0,7,0,0,0
Greg Comella,0,1,0,0,0,0,0,0,0
Jeff Feagles,0,2,0,0,0,0,0,0,0
P.J. Franklin,0,1,0,0,0,0,0,0,0
Joe Germaine,0,3,0,0,0,2,0,0,0
Terance Mathis,0,1,0,0,0,0,0,0,0
Chris Mohr,0,1,0,0,0,0,0,0,0
Daniel Pope,0,1,0,0,0,0,0,0,1
Tom Rouen,0,1,0,0,0,0,0,0,0
Chad Stanley,0,1,0,0,0,0,0,0,0
Mack Strong,0,1,0,0,0,0,0,0,0
Glenn Foley,-1,3,0,0,0,0,0,0,1
Joey Galloway,-1,1,0,0,0,-1,0,0,0
Paul Justin,-1,5,0,0,0,3,0,0,0
Ernie Mills,-1,1,0,0,0,-1,0,0,0
Rodney Peete,-1,2,0,0,0,0,0,0,0
Alex Van Pelt,-1,1,0,0,0,-1,0,0,0
Dedric Ward,-1,1,0,0,0,-1,0,0,0
Steve Bono,-2,2,0,0,0,-1,0,0,0
Curtis Conway,-2,1,0,0,0,-2,0,0,0
Koy Detmer,-2,2,0,0,0,-1,0,0,0
Antonio Freeman,-2,1,0,0,0,-2,0,0,0
John Friesz,-2,2,0,0,0,-1,0,0,0
Robert Hicks,-2,1,0,0,0,-2,0,0,0
Todd Sauerbrun,-2,1,0,0,0,-2,0,0,1
Hines Ward,-2,2,0,0,0,3,0,0,0
Scott Zolak,-2,2,0,0,0,-1,0,0,0
Pete Gonzalez,-3,2,0,0,0,-1,0,0,0
Bobby Hoying,-3,2,0,0,0,-1,0,0,0
Scott Covington,-4,2,0,0,0,-2,0,0,0
Casey Weldon,-4,5,0,0,0,-1,0,0,1
Kevin Johnson,-6,1,0,0,0,-6,0,0,0
Dan Marino,-6,6,0,0,0,0,0,0,1
Tony Martin,-6,1,0,0,0,-6,0,0,0
Peerless Price,-7,1,0,0,0,-7,0,0,0
John Jett,-8,2,0,0,0,-8,0,0,1
Charlie Jones,-8,1,0,0,0,-8,0,0,0
Josh Miller,-9,2,0,0,0,0,0,0,1
Fabien Bownes,-14,1,0,0,0,-14,0,0,0
Ronnie Powell,-14,1,0,0,0,-14,0,0,0
Craig Yeast,-16,2,0,0,0,-3,0,0,1
Scott Player,-18,1,0,0,0,-18,0,0,0
