Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Chuck Foreman,73,691,9,0,0,33,0,0,0,0,0
Lydell Mitchell,60,544,4,0,0,35,0,0,0,0,0
Reggie Rucker,60,770,3,0,0,40,0,0,0,0,0
Ken Payne,58,766,0,0,0,54,0,0,0,0,0
Bob Chandler,55,746,6,0,0,35,0,0,0,0,0
Ed Marinaro,54,462,3,0,0,25,0,0,0,0,0
Ken Burrough,53,1063,8,0,0,77,0,0,0,0,0
Charley Taylor,53,744,6,0,0,64,0,0,0,0,0
Cliff Branch,51,893,9,0,0,53,0,0,0,0,0
John Gilliam,50,777,7,0,0,46,0,0,0,0,0
Harold Carmichael,49,639,7,0,0,62,0,0,0,0,0
Lynn Swann,49,781,11,0,0,43,0,0,0,0,0
Charle Young,49,659,3,0,0,47,0,0,0,0,0
Mel Gray,48,926,11,0,0,74,0,0,0,0,0
Rich Caster,47,820,4,0,0,91,0,0,0,0,0
Drew Pearson,46,822,8,0,0,46,0,0,0,0,0
Randy Vataha,46,720,6,0,0,47,0,0,0,0,0
Pat Curran,45,619,0,0,0,39,0,0,0,0,0
Isaac Curtis,44,934,7,0,0,55,0,0,0,0,0
Greg Pruitt,44,299,1,0,0,48,0,0,0,0,0
Gene Washington,44,735,9,0,0,68,0,0,0,0,0
Fred Biletnikoff,43,587,2,0,0,26,0,0,0,0,0
Walker Gillette,43,600,2,0,0,50,0,0,0,0,0
Harold Jackson,43,786,7,0,0,54,0,0,0,0,0
Terry Metcalf,43,378,2,0,0,30,0,0,0,0,0
Boobie Clark,42,334,0,0,0,27,0,0,0,0,0
Jon Keyworth,42,314,1,0,0,19,0,0,0,0,0
Frank Grant,41,776,8,0,0,96,0,0,0,0,0
Ron Jessie,41,547,3,0,0,34,0,0,0,0,0
Alvin Maxson,41,234,0,0,0,33,0,0,0,0,0
Oscar Roan,41,463,3,0,0,31,0,0,0,0,0
Nat Moore,40,705,4,0,0,79,0,0,0,0,0
Riley Odoms,40,544,3,0,0,43,0,0,0,0,0
Larry Schreiber,40,289,1,0,0,20,0,0,0,0,0
Mike Thomas,40,483,3,0,0,33,0,0,0,0,0
Glenn Doughty,39,666,4,0,0,63,0,0,0,0,0
Bo Rather,39,685,2,0,0,54,0,0,0,0,0
Raymond Chester,38,457,3,0,0,32,0,0,0,0,0
Jean Fugett,38,488,3,0,0,54,0,0,0,0,0
Alfred Jenkins,38,767,6,0,0,68,0,0,0,0,0
Billy Johnson,37,393,1,0,0,30,0,0,0,0,0
Charlie Joiner,37,726,5,0,0,51,0,0,0,0,0
Jim Lash,37,535,3,0,0,45,0,0,0,0,0
Ed Podolak,37,332,2,0,0,21,0,0,0,0,0
Charlie Sanders,37,486,3,0,0,32,0,0,0,0,0
Charlie Smith,37,515,6,0,0,46,0,0,0,0,0
Jerome Barkum,36,549,5,0,0,56,0,0,0,0,0
J.D. Hill,36,667,7,0,0,77,0,0,0,0,0
Chip Myers,36,527,3,0,0,34,0,0,0,0,0
Barry Pearson,36,608,3,0,0,45,0,0,0,0,0
Russ Francis,35,636,4,0,0,48,0,0,0,0,0
Willard Harrell,34,261,2,0,0,36,0,0,0,0,0
Ron Johnson,34,280,1,0,0,36,0,0,0,0,0
Jim Mitchell,34,536,4,0,0,32,0,0,0,0,0
Robert Newhouse,34,275,0,0,0,23,0,0,0,0,0
Bob Tucker,34,484,1,0,0,47,0,0,0,0,0
Stu Voigt,34,363,4,0,0,22,0,0,0,0,0
Delvin Williams,34,370,1,0,0,30,0,0,0,0,0
John Brockington,33,242,1,0,0,21,0,0,0,0,0
Walter Payton,33,213,0,0,0,40,0,0,0,0,0
Norm Bulaich,32,276,5,0,0,59,0,0,0,0,0
Sam Cunningham,32,253,2,0,0,24,0,0,0,0,0
Po James,32,267,1,0,0,47,0,0,0,0,0
Rich McGeorge,32,458,1,0,0,43,0,0,0,0,0
Lawrence McCutcheon,31,230,1,0,0,24,0,0,0,0,0
Jerry Smith,31,391,3,0,0,27,0,0,0,0,0
Bill Olds,30,194,2,0,0,28,0,0,0,0,0
John Riggins,30,363,1,0,0,34,0,0,0,0,0
Michael Strachan,30,224,0,0,0,27,0,0,0,0,0
Ray Jarvis,29,501,4,0,0,62,0,0,0,0,0
Floyd Little,29,308,2,0,0,66,0,0,0,0,0
Haven Moses,29,505,2,0,0,42,0,0,0,0,0
Bob Grim,28,374,2,0,0,57,0,0,0,0,0
Franco Harris,28,214,1,0,0,44,0,0,0,0,0
Paul Seal,28,414,1,0,0,38,0,0,0,0,0
O.J. Simpson,28,426,7,0,0,64,0,0,0,0,0
Tom Sullivan,28,276,0,0,0,35,0,0,0,0,0
Gary Garrison,27,438,2,0,0,40,0,0,0,0,0
Roland Harper,27,191,0,0,0,27,0,0,0,0,0
Preston Pearson,27,351,2,0,0,49,0,0,0,0,0
Jim Braxton,26,282,4,0,0,32,0,0,0,0,0
Andy Johnson,26,294,1,0,0,29,0,0,0,0,0
Ray Rhodes,26,537,6,0,0,56,0,0,0,0,0
Larry Brown,25,225,2,0,0,39,0,0,0,0,0
Ken Burrow,25,323,2,0,0,23,0,0,0,0,0
Essex Johnson,25,196,1,0,0,30,0,0,0,0,0
MacArthur Lane,25,202,0,0,0,31,0,0,0,0,0
