Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Cullen Bryant,23.3,12,280,0,0,0,42,0,0
James McAlister,23.2,12,278,0,0,0,42,0,0
Larry Jones,23.1,47,1086,0,0,0,44,0,0
Johnnie McDaniel,23,3,69,0,0,0,26,0,0
Carl Garrett,22.7,7,159,0,0,0,33,0,0
Leonard Thompson,22.6,12,271,0,0,0,33,0,0
Kermit Johnson,22.5,6,135,0,0,0,27,0,0
Gary Hayman,22.4,8,179,0,0,0,34,0,0
Danny Buggs,22.1,16,353,0,0,0,43,0,0
Darryl Stingley,22,2,44,0,0,0,24,0,0
Roscoe Word,22,1,22,0,0,0,22,0,0
Gil Chapman,21.9,28,614,0,0,0,36,0,0
Bob Gresham,21.9,7,153,0,0,0,34,0,0
Greg Pruitt,21.6,14,302,0,0,0,40,0,0
Ed Taylor,21.6,7,151,0,0,0,36,0,0
Rickey Young,21.5,15,323,0,0,0,34,0,0
Don McCauley,21.5,4,86,0,0,0,29,0,0
Woody Green,21.4,16,343,0,0,0,50,0,0
Ralph Nelson,21.4,5,107,0,0,0,50,0,0
Brent McClanahan,21.2,17,360,0,0,0,42,0,0
Dave Brown,21,6,126,0,0,0,26,0,0
Eddie Brown,21,6,126,0,0,0,27,0,0
Eddie Moss,21,1,21,0,0,0,21,0,0
Lenvil Elliott,20.9,13,272,0,0,0,46,0,0
Roland Woolsey,20.6,12,247,0,0,0,29,0,0
Charlie West,20.5,2,41,0,0,0,25,0,0
Freddie Solomon,20.5,17,348,0,0,0,31,0,0
Virgil Livers,20.4,26,529,0,0,0,40,0,0
Mack Herron,20.3,13,264,0,0,0,40,0,0
Doug Dennison,20.2,13,262,0,0,0,27,0,0
Cleo Miller,20.1,12,241,0,0,0,31,0,0
Tim Gray,20,1,20,0,0,0,20,0,0
Greg Hartle,20,1,20,0,0,0,20,0,0
Rolland Lawrence,20,4,80,0,0,0,24,0,0
Oliver Ross,20,1,20,0,0,0,20,0,0
Steve Schnarr,20,4,80,0,0,0,27,0,0
Jeff Severson,20,1,20,0,0,0,20,0,0
Phil Wise,20,1,20,0,0,0,20,0,0
Gary Hammond,19.5,13,254,0,0,0,29,0,0
Horace King,19.5,6,117,0,0,0,29,0,0
Jeff Kinney,19.5,2,39,0,0,0,21,0,0
Floyd Little,19.2,16,307,0,0,0,32,0,0
Marshall Johnson,19.1,7,134,0,0,0,30,0,0
Warren Bankston,19,1,19,0,0,0,19,0,0
Dexter Bussey,19,2,38,0,0,0,22,0,0
Lenny Dunlap,19,1,19,0,0,0,19,0,0
Jim Obradovich,19,2,38,0,0,0,19,0,0
Wally Francis,18.9,14,265,0,0,0,32,0,0
Mark Cotney,18.9,10,189,0,0,0,28,0,0
Rick Byas,18.8,5,94,0,0,0,22,0,0
Andy Johnson,18.8,10,188,0,0,0,32,0,0
Ronnie Coleman,18.6,8,149,0,0,0,27,0,0
Robert Miller,18.6,5,93,0,0,0,25,0,0
Danny Colbert,18.2,5,91,0,0,0,26,0,0
Michael Strachan,18.2,5,91,0,0,0,33,0,0
Ken Brown,18,7,126,0,0,0,29,0,0
Doug Dressler,18,1,18,0,0,0,18,0,0
Windlan Hall,18,1,18,0,0,0,18,0,0
Steve Jones,18,1,18,0,0,0,18,0,0
Jimmie Kennedy,18,2,36,0,0,0,19,0,0
Benny Malone,18,1,18,0,0,0,18,0,0
Charley Young,18,3,54,0,0,0,29,0,0
Eric Torkelson,17.8,5,89,0,0,0,22,0,0
Mel Blount,17.4,8,139,0,0,0,23,0,0
Alvin Maxson,17.2,6,103,0,0,0,24,0,0
Jim Bertelsen,17,1,17,0,0,0,17,0,0
Don Calhoun,17,1,17,0,0,0,17,0,0
Rich McGeorge,17,1,17,0,0,0,17,0,0
Leon McQuay,16.8,15,252,0,0,0,34,0,0
Roland Harper,16.8,4,67,0,0,0,18,0,0
John Holland,16.8,4,67,0,0,0,25,0,0
Bill Knox,16.8,4,67,0,0,0,21,0,0
Bob Brunet,16.6,5,83,0,0,0,20,0,0
Monroe Eley,16.4,8,131,0,0,0,26,0,0
Steve Rogers,16.3,6,98,0,0,0,19,0,0
Steve Burks,16.2,4,65,0,0,0,25,0,0
Steve Schubert,16.2,9,146,0,0,0,25,0,0
Greg McCrary,16,3,48,0,0,0,19,0,0
Bob Pratt,16,4,64,0,0,0,22,0,0
Mark van Eeghen,16,7,112,0,0,0,20,0,0
Pete Athas,15.8,6,95,0,0,0,23,0,0
Billy Andrews,15.5,6,93,0,0,0,27,0,0
Woody Thompson,15.5,4,62,0,0,0,23,0,0
Steve Luke,15.2,6,91,0,0,0,21,0,0
Rusty Chambers,15,1,15,0,0,0,15,0,0
Bobby Maples,15,1,15,0,0,0,15,0,0
Reggie McKenzie,15,1,15,0,0,0,15,0,0
Jim Opperman,15,1,15,0,0,0,15,0,0
Jerry Sisemore,15,1,15,0,0,0,15,0,0
Ed Marinaro,14.2,5,71,0,0,0,20,0,0
Steve Crosby,14,1,14,0,0,0,14,0,0
Jeff Hart,14,2,28,0,0,0,14,0,0
Tom Sullivan,14,3,42,0,0,0,23,0,0
Mike Weger,14,3,42,0,0,0,20,0,0
Mo Spencer,13.6,5,68,0,0,0,19,0,0
Barty Smith,13.2,4,53,0,0,0,18,0,0
John Cappelletti,13,3,39,0,0,0,17,0,0
Louis Carter,13,1,13,0,0,0,13,0,0
Keith Fahnhorst,13,1,13,0,0,0,13,0,0
Mike Hennigan,13,1,13,0,0,0,13,0,0
Hugh McKinnis,13,3,39,0,0,0,16,0,0
Willie Rodgers,13,1,13,0,0,0,13,0,0
Bo Cornell,12.7,3,38,0,0,0,16,0,0
Pete Banaszak,12,2,24,0,0,0,19,0,0
Wayne Baker,11.2,4,45,0,0,0,15,0,0
Bill Bain,10,1,10,0,0,0,10,0,0
Cal Peterson,10,1,10,0,0,0,10,0,0
Roger Wehrli,10,1,10,0,0,0,10,0,0
Pat Curran,9.3,3,28,0,0,0,15,0,0
Ken Reaves,9,1,9,0,0,0,9,0,0
Richard Wood,9,3,27,0,0,0,14,0,0
Oscar Reed,8.5,2,17,0,0,0,12,0,0
Larry Brunson,8,1,8,0,0,0,8,0,0
Bill Peterson,8,1,8,0,0,0,8,0,0
Bob Breunig,6.5,2,13,0,0,0,7,0,0
Bo Rather,6,1,6,0,0,0,6,0,0
Chuck Foreman,4,1,4,0,0,0,4,0,0
Jim Hooks,4,2,8,0,0,0,8,0,0
Tom Ruud,4,1,4,0,0,0,4,0,0
Rusty Tillman,4,1,4,0,0,0,4,0,0
Dick Ambrose,3,1,3,0,0,0,3,0,0
Brad Cousino,0,1,0,0,0,0,0,0,0
Brad Davis,0,1,0,0,0,0,0,0,0
Guy Dennis,0,1,0,0,0,0,0,0,0
John Fuqua,0,1,0,0,0,0,0,0,0
Mark Markovich,0,1,0,0,0,0,0,0,0
Jim Osborne,0,1,0,0,0,0,0,0,0
Andy Selfridge,0,1,0,0,0,0,0,0,0
Jackie Wallace,0,1,0,0,0,0,0,0,0
Charlie Waters,0,1,0,0,0,0,0,0,0
C.L. Whittington,0,1,0,0,0,0,0,0,0
Ted Thompson,-5,1,-5,0,0,0,-5,0,0
