Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Melvin Baker,21,1,0,0,0,21,0,0,0
Pat Curran,21,3,0,0,0,12,0,0,0
David Humm,21,7,0,0,0,8,0,0,0
Charley Johnson,21,10,0,0,0,13,0,0,0
John Tarver,20,7,0,0,0,9,0,0,0
Cliff Branch,18,2,0,0,0,15,0,0,0
Golden Richards,18,3,0,0,0,11,0,0,0
Billy Johnson,17,5,0,0,0,19,0,0,0
Steve Bartkowski,15,14,2,0,0,5,0,0,0
Ron Jessie,15,2,0,0,0,9,0,0,0
Gary Hammond,13,3,0,0,0,6,0,0,0
Mitch Hoopes,13,1,0,0,0,13,0,0,0
John Reaves,13,6,2,0,0,9,0,0,0
Lynn Swann,13,3,0,0,0,11,0,0,0
Wally Francis,12,2,0,0,0,9,0,0,0
Clint Longley,12,3,0,0,0,7,0,0,0
Eddie Moss,12,4,1,0,0,5,0,0,0
Virgil Carter,11,2,0,0,0,9,0,0,0
Jazz Jackson,11,6,0,0,0,7,0,0,0
Drew Pearson,11,1,0,0,0,11,0,0,0
Randy Johnson,10,2,0,0,0,10,0,0,0
Scott Laidlaw,10,3,0,0,0,10,0,0,0
Manfred Moore,10,3,0,0,0,4,0,0,0
Paul Seal,10,1,0,0,0,10,0,0,0
Stan Winfrey,10,3,0,0,0,5,0,0,0
Clint Haslerig,9,2,0,0,0,6,0,0,0
Pat Sullivan,9,6,0,0,0,4,0,0,0
Larry Burton,8,2,0,0,0,5,0,0,0
Len Dawson,7,5,0,0,0,9,0,0,0
Jim Hart,7,11,1,0,0,6,0,0,0
Gary Huff,7,5,0,0,0,10,0,0,0
Jim Plunkett,7,4,1,0,0,5,0,0,0
Harold Carmichael,6,1,0,0,0,6,0,0,0
Mel Gray,6,1,0,0,0,6,0,0,0
Joe Namath,6,10,0,0,0,6,0,0,0
Terry Beasley,5,1,0,0,0,5,0,0,0
Bob Chandler,5,2,0,0,0,5,0,0,0
Glenn Doughty,5,1,0,0,0,5,0,0,0
Gerald Tinker,5,1,0,0,0,5,0,0,0
Dave Atkins,4,1,0,0,0,4,0,0,0
Larry Seiple,4,1,0,0,0,4,0,0,0
Carl Summerell,4,3,0,0,0,4,0,0,0
Randy Vataha,4,1,0,0,0,4,0,0,0
Lynn Dickey,3,1,0,0,0,3,0,0,0
Billy Joe DuPree,3,1,0,0,0,3,0,0,0
Monroe Eley,3,1,0,0,0,3,0,0,0
Larry Cipa,2,6,0,0,0,3,0,0,0
Jean Fugett,2,1,0,0,0,2,0,0,0
Neil Graff,2,2,0,0,0,2,0,0,0
Bobby Anderson,1,1,0,0,0,1,0,0,0
Bruce Coslet,1,1,0,0,0,1,0,0,0
Will Cureton,1,1,0,0,0,1,0,0,0
Mike Franckowiak,1,1,0,0,0,1,0,0,0
J.D. Hill,1,1,0,0,0,1,0,0,0
Tom Owen,1,1,0,0,0,1,0,0,0
Charle Young,1,2,0,0,0,3,0,0,0
Bob Berry,0,1,0,0,0,0,0,0,0
Danny Buggs,0,1,0,0,0,0,0,0,0
Terry Hanratty,0,1,0,0,0,0,0,0,0
Ray Jarvis,0,1,0,0,0,0,0,0,0
Bob Lee,0,1,0,0,0,0,0,0,0
Spike Jones,-1,1,0,0,0,-1,0,0,0
Bob Hayes,-2,2,0,0,0,-1,0,0,0
Johnnie McDaniel,-2,1,0,0,0,-2,0,0,0
Willie Miller,-2,1,0,0,0,-2,0,0,0
Ken Payne,-2,1,0,0,0,-2,0,0,0
Bob Avellini,-3,4,1,0,0,1,0,0,0
Marlin Briscoe,-3,2,0,0,0,6,0,0,0
Larry Lawrence,-3,2,0,0,0,-1,0,0,0
Bill Munson,-3,4,0,0,0,2,0,0,0
Emmett Edwards,-4,1,0,0,0,-4,0,0,0
Steve Holden,-4,2,0,0,0,-4,0,0,0
Mike Holmes,-4,1,0,0,0,-4,0,0,0
Ray Rhodes,-4,3,0,0,0,14,0,0,0
Gene Washington,-4,1,0,0,0,-4,0,0,0
Morris Bradshaw,-5,1,0,0,0,-5,0,0,0
Ken Stabler,-5,6,0,0,0,-1,0,0,0
Bob Tucker,-5,1,0,0,0,-5,0,0,0
Jerome Barkum,-7,1,0,0,0,-7,0,0,0
Jim Hooks,-8,4,0,0,0,3,0,0,0
Isaac Curtis,-9,6,0,0,0,14,0,0,0
Walter White,-10,3,0,0,0,-10,0,0,0
Tom Wittum,-10,1,0,0,0,-10,0,0,0
Dennis Shaw,-12,3,0,0,0,-2,0,0,0
Leonard Thompson,-12,1,0,0,0,-12,0,0,0
