Player,Comb,Asst,Solo,Sck
Jim Ryan,69,6,57,3.5
Mike Cofer,68,6,57,12.5
Jeff Donaldson,68,9,49,0
Charles Haley,68,10,51,11.5
Liffort Hobley,68,11,54,0
Van Jakes,68,3,60,0
Brian Sochia,68,8,51,4.5
T.J. Turner,68,2,58,5
Scott Case,67,4,59,1
David Grayson,67,9,50,5
Kevin Ross,66,15,40,0
Simon Fletcher,65,8,55,9
Kenny Hill,65,12,48,0
Johnny Holland,65,4,54,0
Roland James,65,6,55,0
Harry Carson,64,9,50,0
Dave Duerson,64,7,52,1
Ronnie Lott,64,5,45,0
Paul Moyer,64,15,40,0
Brian Washington,64,11,43,0.5
Rick Bryan,63,3,54,5
Wilber Marshall,63,4,55,4
Michael Stewart,63,7,51,1
Keith Bostic,62,9,44,2
Jerry Gray,62,2,55,0
William Judson,62,2,58,0
Eugene Lockhart,62,10,39,0
John Anderson,61,5,53,1
Jerome Brown,61,7,46,5
Mark Brown,61,7,46,0.5
Greg Kragen,61,6,46,2.5
Joe Nash,61,12,36,2
Ricky Reynolds,61,0,59,0
Donnell Thompson,61,10,39,3
Shane Conlan,60,6,47,1.5
Karl Mecklenburg,60,6,49,2
Ron Rivera,60,3,46,2
Keith Browner,59,7,47,2.5
Gill Byrd,59,7,47,0
Eugene Daniel,59,2,51,0
Leonard Griffin,59,9,38,2
Bobby Humphery,59,4,46,2
Angelo Snipes,59,5,40,2
Solomon Wilcots,59,11,37,0
Gregg Carr,58,6,47,3.5
Michael Carter,58,11,36,6.5
Eric Dorsey,58,8,41,3.5
Bobby Futrell,58,1,56,0
Eric Allen,57,1,53,0
Johnny Meads,57,7,35,8
Cliff Odom,57,8,41,2
Jeff Bryant,56,11,32,3.5
Mike Gann,56,3,43,4
Cornell Gowdy,56,3,48,0
Kevin Greene,56,2,48,16.5
Mike Haynes,56,9,44,0
Keith Millard,56,9,37,8
Art Still,56,4,44,6
Ray Childress,55,9,38,8.5
Chuck Faucette,55,10,36,0
Mark Kelso,55,5,47,0
Erik McMillan,55,9,34,0
Dennis Smith,55,3,50,1
Perry Williams,55,4,46,2
Carl Banks,54,4,43,1.5
Thomas Everett,54,7,45,0
Bryan Hinkle,54,10,36,0.5
LeRoy Irvin,54,3,50,0.5
Scott Mersereau,54,10,31,4.5
Randy Robbins,54,6,48,2
Leonard Smith,54,7,45,1
Lawrence Taylor,54,5,46,15.5
Mike Wise,54,10,28,5
Tony Casillas,53,7,41,2
Garry Cobb,53,8,40,7.5
Mark Haynes,53,4,48,1
Scott Radecic,53,6,42,1.5
Mike Wilcher,53,4,45,7.5
Dwayne Woodruff,53,7,43,0
Steve Brown,52,5,42,0
Mark Collins,52,0,46,0
Maurice Douglass,52,6,37,0
William Fuller,52,6,36,8.5
James Hasty,52,6,37,1
Dave Waymer,52,1,48,0
Alex Gordon,51,12,35,3.5
Bill Romanowski,51,7,36,0
Darryl Talley,51,4,45,2.5
Lee Williams,51,4,42,12
Jerry Ball,50,7,39,2
Walt Bowyer,50,8,39,1
Carl Carter,50,0,47,0
Hugh Green,50,3,43,2.5
Gary Reasons,50,10,33,0
Jacob Green,49,10,36,10
Ronnie Lippett,49,0,48,0
Steve McMichael,49,6,36,11.5
Frank Minnifield,49,5,38,0
Kevin Murphy,49,7,40,1
Mark Robinson,49,2,47,0
Henry Thomas,49,9,30,6
Lewis Billups,48,3,38,0
Jeremiah Castille,48,2,44,0
Chris Doleman,48,15,25,8
Jerry Holmes,48,1,47,0
Jim Jeffcoat,48,7,36,6.5
Niko Noga,48,5,42,1
Elvis Patterson,48,1,46,1
Bruce Scholtz,48,9,27,1
Willie Tullis,48,5,38,1
Carl Zander,48,7,35,0
Jim Burt,47,5,34,3
Dan Hampton,47,6,38,9.5
Odie Harris,47,2,40,0
Vestee Jackson,47,2,39,0
E.J. Junior,47,5,34,2
Freddie Joe Nunn,47,4,41,14
Mike Reichenbach,47,3,41,1
Reggie Sutton,47,2,44,0
Stacey Toran,47,7,24,2
Greg Townsend,47,5,33,11.5
Aundray Bruce,46,6,38,6
Lloyd Burruss,46,8,29,0
Kevin Fagan,46,11,32,3
Carl Lee,46,5,35,0
Mark Lee,46,1,43,0
Larry McGrew,46,3,36,2
Jim Morrissey,46,5,33,0
Larry Roberts,46,8,32,6
Ken Stills,46,1,44,1
Roynell Young,46,1,44,0
Hanford Dixon,45,8,35,0
Darryl Grant,45,0,45,4
Mark Jerue,45,7,35,0
Mike Richardson,45,3,38,0
Clyde Simmons,45,3,41,9
Billy Ray Smith Jr.,45,8,27,1
Eric Thomas,45,2,39,0
Alvin Wright,45,5,34,2
Lonnie Young,45,4,38,0
Mike Bell,44,12,22,2
Chris Goode,44,2,37,0
Jon Hand,44,7,33,5
Eddie Johnson,44,9,27,3
Larry Kelm,44,6,35,0
Reggie McKenzie,44,7,25,1
Danny Noonan,44,8,28,7.5
Fred Strickland,44,5,35,4
Everson Walls,44,4,36,1
Kevin Brooks,43,2,34,5
Sidney Coleman,43,2,39,0
Vann McElroy,43,13,27,0
Pat Swilling,43,3,38,7
Andre Townsend,43,4,33,5.5
Jim Wilks,43,7,30,3.5
Brent Williams,43,5,35,8
Ron Fellows,42,10,27,0
Tim Gordon,42,6,33,1
Joe Kelly,42,9,28,0
Jim Skow,42,3,33,9.5
Leon White,42,5,31,3
Reggie Williams,42,10,25,2.5
Gene Atkins,41,6,29,0
Bret Clark,41,5,30,0
Rick Graf,41,5,34,1
David Howard,41,6,26,1
Richard Johnson,41,7,33,0
Paul Lankford,41,2,36,1
Kevin McArthur,41,13,19,2
Kevin Porter,41,5,27,0.5
Freddie Robinson,41,9,28,0
Terry Taylor,41,2,33,0
Andre Tippett,41,2,37,7
O'Brien Alston,40,4,27,3
Todd Bell,40,4,32,1.5
Dave Brown,40,1,38,0
Ron Burton,40,6,31,2
Bobby Butler,40,1,35,0
Ricky Hunley,40,1,37,1
Leon Seals,40,5,31,2
Anthony Bell,39,4,33,1
Darren Comeaux,39,2,29,0
Vernon Dean,39,7,27,0
William Frizzell,39,0,39,0
Too Tall Jones,39,5,29,7
Sheldon White,39,0,37,0
Eric Wright,39,7,28,0
Roy Bennett,38,2,32,0
Mike Charles,38,6,27,0
Bob Clasby,38,2,35,5
Reuben Davis,38,3,33,3
Albert Lewis,38,4,30,0
Rod Saddler,38,3,30,2
Fred Smerlas,38,2,31,4
Robin Cole,37,10,23,3.5
Richard Dent,37,4,31,10.5
Michael Downs,37,8,22,0.5
Cedric Mack,37,2,35,0
Tim McKyer,37,1,35,0
Winston Moss,37,1,36,0
Bob Nelson,37,2,34,0
Sam Clancy,36,9,23,4.5
Raymond Clayborn,36,0,35,0
Brad Edwards,36,6,22,0
Mike Junkin,36,6,23,0
Eric Williams,36,4,28,6.5
Michael Brooks,35,0,28,0
Chuck Cecil,35,2,33,0
Darrell Green,35,2,33,1
Wymon Henderson,35,8,22,0
Johnnie Johnson,35,8,24,0
Tim Jordan,35,4,29,3
Rod Martin,35,8,19,0
Najee Mustafaa,35,5,28,0
Sam Seale,35,1,28,0
Bruce Smith,35,4,28,11
Patrick Allen,34,2,30,0
Donnie Elder,34,0,34,0
James Griffin,34,2,31,1
Delton Hall,34,1,31,0
Ron Holmes,34,2,30,4
Joe Phillips,34,8,24,2
James Washington,34,1,32,0
Tim Goad,33,2,28,2
Carl Hairston,33,9,12,3
Ken Harvey,33,2,29,6
Will Hill,33,5,24,1
Sean Jones,33,11,17,7.5
Byron Evans,32,4,26,0
Carl Howard,32,4,23,1
Mel Kaufman,32,0,30,1
Robert Williams,32,2,29,0
Martin Bayless,31,5,22,1
Vincent Brown,31,1,29,0
Richard Byrd,31,8,18,0
John Cannon,31,0,29,3
Cedric Figaro,31,5,21,0
Tim Green,31,3,25,5
Dwayne Harper,31,5,23,1
Jeff Herrod,31,4,24,1
Tom Holmoe,31,6,19,0
Charles Mann,31,2,28,5.5
Eugene Seale,31,1,24,1
Craig Swoope,31,7,20,1
Jackie Cline,30,2,26,4
Leonard Coleman,30,6,19,0
Wayne Davis,30,3,22,0
Tom Flynn,30,1,27,0
Tim Johnson,30,4,24,4
Greg Lloyd,30,9,17,0.5
Bill Maas,30,7,16,4
Leonard Marshall,30,7,20,8
Shawn Miller,30,2,24,4
Ervin Randle,30,1,29,0
Neil Smith,30,11,15,2.5
Gerald Williams,30,3,25,3.5
Tyrone Braxton,29,0,29,1
Anthony Henton,29,3,22,1
Patrick Hunter,29,5,22,0
Lester Lyles,29,2,26,0
Dexter Manley,29,0,27,9
Vince Newsome,29,5,19,0
Leo Barker,28,3,23,3
Derrick Burroughs,28,3,25,0
Rickey Dixon,28,3,24,0
Keith Ferguson,28,3,24,8.5
Jumpy Geathers,28,2,25,3.5
Al Harris,28,3,24,3.5
Michael Dean Perry,28,6,21,6
Reyna Thompson,28,2,26,0
Keena Turner,28,3,23,0
Scott Davis,27,8,15,5.5
George Greene,27,0,27,1
Mark Harper,27,5,20,1
Issiac Holt,27,3,24,0
Darin Jordan,27,0,25,0
Tyronne Stowe,27,4,21,0
Jason Buck,26,6,18,6
Charles Dimry,26,0,23,0
Dwight Drane,26,3,22,0
Jim Fahnhorst,26,4,20,0
Gary Jeter,26,4,20,11.5
Rulon Jones,26,4,21,5
Joe Kohlbrand,26,1,23,2
Nate Odomes,26,0,25,0
Leslie O'Neal,26,4,20,4
Doug Reed,26,2,20,1
Doug Smith,26,4,17,3
Mike Stensrud,26,5,20,2.5
Garin Veris,26,3,18,2
Blaise Winter,26,0,25,5
Barney Bussey,25,1,21,4
Monte Coleman,25,1,21,3
Byron Darby,25,8,13,2
John Dorsey,25,0,25,0
Larry Griffin,25,4,19,0
Terry Hoage,25,0,23,2
J.C. Pearson,25,4,19,0
Jackie Shipp,25,1,24,0
Barry Wilburn,25,0,25,0
Jimmy Williams,25,1,21,2
Ravin Caldwell,24,0,24,4
Tony Elliott,24,0,20,1
Mark Gastineau,24,4,16,7
Antonio Gibson,24,1,23,2
Nesby Glasgow,24,3,20,0
Devon Mitchell,24,2,21,0
Gerald Nichols,24,6,13,1.5
Danny Stubbs,24,3,18,6.5
Frank Warren,24,4,18,1
Chris Washington,24,1,21,0
Walker Lee Ashley,23,0,19,0
Freddie Gilbert,23,0,22,1
John Harris,23,3,16,0
John Holt,23,0,20,0
Damone Johnson,23,1,20,0
Doug Martin,23,5,15,4
Skip McClendon,23,6,16,2
Alonzo Mitz,23,5,16,3
Dennis Price,23,2,20,0
Mickey Sutton,23,2,19,0
David Tate,23,6,17,0
Jackie Walker,23,0,22,0
Stephen Braggs,22,3,17,0
Bud Brown,22,3,19,0
Ken Clarke,22,3,15,2
Greg Cox,22,3,16,0
Eric Fairs,22,1,19,0
Don Griffin,22,0,22,1
Milford Hodge,22,3,17,1
Ray Horton,22,3,16,1
Sam Kennedy,22,2,18,0
Tyrone Keys,22,1,18,3
Joe Klecko,22,5,14,0.5
Don McNeal,22,0,21,0
Lupe Sanchez,22,2,19,0
Bobby Watkins,22,3,17,0
Al Baker,21,5,11,5.5
Michael Ball,21,1,15,0
Ray Berry,21,2,15,0
Robert Brown,21,1,20,1.5
David Grant,21,3,16,5
Manny Hendrix,21,1,20,0
Erik Howard,21,3,15,3
Curt Jarvis,21,1,18,2.5
Mel Owens,21,2,16,5
Malcolm Taylor,21,3,11,1
Harvey Armstrong,20,4,9,2
Gary Baldinger,20,2,14,0
Dave Butz,20,1,19,1
Alphonso Carreker,20,3,17,0
Louis Cooper,20,5,12,0
Marcus Cotton,20,2,18,5
Burnell Dent,20,0,20,1
Cris Dishman,20,3,16,0
Paul Frase,20,4,10,1
Dante Jones,20,2,16,0
Chris Martin,20,2,15,1
Pat Miller,20,2,16,1
Shawn Patterson,20,1,19,4
Darryl Pollard,20,1,17,0
Michael Reid,20,3,16,0
Adrian White,20,1,19,0
Domingo Bryant,19,3,13,0
Raphel Cherry,19,0,18,0
Steve DeOssie,19,3,15,0
Kurt Gouveia,19,0,18,0
Tim Newton,19,2,10,1
Ken Rose,19,1,16,5
Karl Wilson,19,5,11,0.5
Marion Barber,18,6,12,0
John Booty,18,3,14,0
Aaron Jones,18,1,14,1.5
Elbert Shelley,18,0,18,0
Steve Wilson,18,1,14,2
Jim Bowman,17,0,16,0
Wayne Davis,17,1,16,0
Ron Francis,17,3,13,0
Robert Goff,17,0,16,2
Rod Jones,17,0,17,0
Markus Koch,17,2,15,3.5
Milton Mack,17,0,17,1
Darrin Miller,17,3,8,0
Clarence Vaughn,17,0,15,1
Jeff Wright,17,0,15,5
John Bosa,16,0,16,2
Paul Butcher,16,1,12,0
Jim Collins,16,3,13,0
Jeffery Dale,16,3,10,0
Keith Gary,16,2,12,0
Jeff Jackson,16,1,13,0
Sidney Johnson,16,0,15,0
Todd Krumm,16,2,14,0
Howie Long,16,3,10,3
Anthony Newman,16,0,16,0
Mark Pike,16,1,15,0
Rufus Porter,16,0,15,0
Darryl Sims,16,5,9,0
Harry Sydney,16,2,12,0
Greg Brown,15,2,10,0
Toi Cook,15,0,15,0
Travis Curtis,15,0,14,1
Robert Delpino,15,0,14,0
Nuu Faaola,15,2,11,0
Steve Gage,15,0,14,0
Hal Garner,15,2,11,1
Randy Kirk,15,4,11,0
Danny Lockett,15,0,14,1
Rod McSwain,15,0,15,0
Mickey Pruitt,15,0,13,0
George Radachowsky,15,3,8,1.5
Reggie Rogers,15,2,11,1
Rodney Thomas,15,1,13,0
Mike Weddington,15,0,14,0
Mike Zordich,15,3,11,0
Joseph Campbell,14,1,10,3
Johnie Cooks,14,0,10,2
Darrell Fullington,14,2,10,0
David Galloway,14,0,14,2
Ernest Gibson,14,2,11,0
Wayne Haddix,14,0,13,0
Andy Hawkins,14,4,8,0
Pierce Holt,14,3,10,5
George Martin,14,1,11,7.5
Vance Mueller,14,3,9,0
Reggie Phillips,14,0,13,0
James Saxon,14,3,10,0
Tom Baldwin,13,2,8,1
Chet Brooks,13,2,11,0
Bob Brudzinski,13,1,10,0
Jeff Cross,13,1,12,0
Eric Everett,13,0,13,0
John Galvin,13,0,7,0
Izel Jenkins,13,0,13,0
Troy Johnson,13,1,12,1
Eric Kumerow,13,0,13,3
Zeph Lee,13,4,6,0
Orlando Lowry,13,3,8,0
Milt McColl,13,3,9,0
Tory Nixon,13,1,10,0
Mark Walen,13,2,11,4
Terry Wright,13,1,12,0.5
Steve Alvord,12,0,12,2
Ron Brown,12,1,10,0
Dick Chapura,12,3,8,2
Greg Clark,12,1,10,0
Brian Davis,12,0,12,0
David Frye,12,0,12,0
Tony Furjanic,12,1,10,0
Shaun Gayle,12,2,10,0
Dean Hamel,12,2,10,2
Lorenzo Lynch,12,0,10,0
Andy Parker,12,0,10,0
Butch Rolle,12,1,11,0
Lemuel Stinson,12,0,12,0
Lionel Washington,12,1,11,0
William White,12,0,12,0
Dennis Woodberry,12,1,10,0
Vince Albritton,11,0,10,2
Bruce Clark,11,1,8,0
David Croudip,11,0,11,0
Brett Faryniarz,11,1,9,1
Herman Fontenot,11,1,9,0
Neal Guggemos,11,0,11,0
Jim Jensen,11,1,6,0
Kenny Johnson,11,2,7,0
Marlon Jones,11,4,7,1
Roland Mitchell,11,0,11,0
Ron Pitts,11,0,11,0
Scott Stephen,11,1,10,1
Mosi Tatupu,11,0,11,0
Ben Thomas,11,2,7,0.5
John Washington,11,2,7,0
Scott Williams,11,0,11,0
Ken Woodard,11,0,11,0
Tommie Agee,10,1,8,0
Charles Buchanan,10,3,7,5
Andy Headen,10,4,6,3
Greg Hill,10,1,7,0
Todd Howard,10,4,6,0
Kirby Jackson,10,0,9,0
Brian Kinchen,10,2,7,0
Bruce Klosterman,10,0,10,0
Mark Konecny,10,1,9,0
Pete Kugler,10,3,7,0
Shawn Lee,10,0,9,2
Ed Nelson,10,1,7,0
Shelton Robinson,10,1,9,0
Steve Tasker,10,0,9,0
Spencer Tillman,10,0,9,0
Randy White,10,2,7,1.5
Glen Young,10,2,8,0
Stefon Adams,9,1,8,0
Ty Allert,9,0,9,0
Carl Bland,9,0,9,0
Brian Forde,9,0,8,0
Mark Garalczyk,9,2,6,0.5
Thane Gash,9,0,7,0
Mike Golic,9,2,6,1
Darryl Holmes,9,0,8,0
Garth Jax,9,1,7,0
Ezra Johnson,9,3,5,3
Walter Johnson,9,3,6,0
Bruce Plummer,9,1,8,0
Jerry Reese,9,0,8,1
Lee Rouson,9,0,9,0
Dan Saleaumua,9,1,8,2
Sean Smith,9,0,8,1
Jeff Stover,9,1,6,0
Terry Williams,9,1,6,0
Warren Williams,9,1,8,0
Marvin Allen,8,0,8,0
Ken Bell,8,0,8,0
John Brandes,8,2,5,0
David Brandon,8,1,5,0
Michael Brim,8,1,7,0
Toby Caston,8,1,5,0
Scott Curtis,8,0,8,0
Clint Didier,8,0,8,0
Don Graham,8,1,6,0
Kevin Guidry,8,0,7,0
Dwayne Jiles,8,0,7,0
M.L. Johnson,8,1,7,1
Buford Jordan,8,0,8,0
Mike McDonald,8,0,7,0
Chuckie Miller,8,2,6,0
Brad Muster,8,0,6,0
Steve Strachan,8,1,6,0
Thomas Strauthers,8,0,7,2
Toby Williams,8,0,7,0
Sam Anno,7,0,5,0
Carlton Bailey,7,0,4,0
Thomas Benson,7,1,6,0
Rod Bernstine,7,0,7,0
Brian Blades,7,1,3,0
Ed Brady,7,0,6,0
Mark Clayton,7,0,7,0
Lorenzo Freeman,7,0,6,0
George Hinkle,7,0,7,3
Ernie Jones,7,0,7,0
Shawn Knight,7,0,7,0
Glen Kozlowski,7,1,6,0
Tim Lucas,7,0,7,0
Billy Owens,7,0,7,1
Tony Paige,7,0,6,0
Allen Pinkett,7,1,6,0
John Shannon,7,1,6,0
Ricky Shaw,7,0,7,0
Ron Simpkins,7,0,7,0
J.T. Smith,7,0,6,0
Dwight Stone,7,1,5,0
George Adams,6,0,6,0
Robert Banks,6,2,4,0
Bill Brooks,6,0,5,0
Mark Carrier,6,0,6,0
Sherman Cocroft,6,0,6,0
Evan Cooper,6,0,5,0
K.D. Dunn,6,0,5,0
Ron Hall,6,0,6,0
Dee Hardison,6,1,5,0
Don Holmes,6,0,6,0
William Howard,6,0,6,0
Rich Karlis,6,0,5,0
Larry Kolic,6,0,6,0
Greg Lee,6,1,5,0
Marc Logan,6,2,4,0
Derrick McAdoo,6,0,5,0
Terry McDaniel,6,0,5,0
Ricky Moore,6,0,5,0
Jamie Morris,6,0,6,0
Terry Orr,6,1,5,0
Henry Rolling,6,1,5,1
Lance Smith,6,1,5,0
Harry Swayne,6,0,6,0
Gary Wilkins,6,2,4,0
Keith Baldwin,5,2,1,0
Doug Bartlett,5,0,4,1
Steve Bryan,5,1,4,0
Clifford Charlton,5,1,4,0
Jessie Clark,5,1,4,0
Kevin Clark,5,1,3,0
Robert Clark,5,1,4,0
Doug DuBose,5,0,5,0
Ferrell Edmunds,5,1,3,0
Irving Fryar,5,0,4,0
Kenny Gamble,5,0,5,0
Curtis Green,5,0,5,2
Michael Haddix,5,1,3,0
Michael Haynes,5,0,5,0
Ron Heller,5,0,4,0
Merril Hoge,5,0,5,0
Victor Jones,5,0,5,0
Pat Kelly,5,0,5,0
Steve Largent,5,1,4,0
Adam Lingner,5,2,3,0
Dave Little,5,0,5,0
Greg Manusky,5,0,5,0
Jerry McCabe,5,0,5,0
Mike Mularkey,5,1,4,0
Al Noga,5,0,4,0
Jerome Sally,5,1,2,0
John Settle,5,0,5,0
Chuck Thomas,5,0,5,0
Frank Winters,5,0,4,0
Marcus Allen,4,0,3,0
Rich Baldinger,4,0,4,0
Dean Biasucci,4,0,4,0
Jerry Boyarsky,4,1,3,0.5
Cris Carter,4,0,4,0
Eddie Edwards,4,1,2,0.5
Grant Feasel,4,1,3,0
Todd Fowler,4,0,4,0
Willie Gault,4,0,4,0
Keith Griffin,4,0,4,0
Michael Harper,4,0,3,0
Nate Hill,4,0,4,0
Carl Hilton,4,0,3,0
Norm Johnson,4,1,2,0
Steve Johnson,4,0,4,0
Vance Johnson,4,0,4,0
Anthony Jones,4,0,4,0
Brent Jones,4,0,3,0
Perry Kemp,4,0,4,0
Keith McKeller,4,0,4,0
Greg Meisner,4,1,3,1
Les Miller,4,1,2,0
Stump Mitchell,4,0,4,0
Carl Painter,4,1,3,0
William Perry,4,0,3,0
Frank Pollard,4,0,4,0
Gary Richard,4,0,4,0
Jeff Smith,4,0,3,0
Tim Spencer,4,0,4,0
Troy Stedman,4,0,4,0
Tim Tyrrell,4,0,4,0
Bryan Wagner,4,1,3,0
Kevin Williams,4,0,4,0
Charles Wright,4,0,4,0
George Yarno,4,0,4,0
Gary Zimmerman,4,0,4,0
John Adickes,3,0,3,0
Ray Alexander,3,0,3,0
Gary Anderson,3,0,3,0
Rick Badanjek,3,0,3,0
Matt Bahr,3,0,3,0
Brian Blankenship,3,0,3,0
Cap Boso,3,0,2,0
Matt Bouza,3,1,2,0
Anthony Carter,3,0,3,0
Donnie Dee,3,0,3,0
Tom Erlandson Jr.,3,0,3,0
Rick Fenney,3,1,2,0
Jon Giesler,3,0,3,0
Kerry Goode,3,0,3,0
Preston Gothard,3,1,2,0
Rory Graves,3,1,2,0
Joey Hackett,3,0,3,0
Darryl Harris,3,0,3,0
Jonathan Hayes,3,0,1,0
James Haynes,3,1,1,0
Bruce Hill,3,0,3,0
Jamie Holland,3,0,2,0
Ilia Jarostchuk,3,1,2,0
Norman Jefferson,3,0,3,0
Trey Junkin,3,0,2,0
John Klingel,3,0,3,0
Gary Lee,3,1,2,0
Kevin Lilly,3,1,1,0
James Lofton,3,0,3,0
Calvin Loveall,3,1,1,0
Bruce Matthews,3,0,3,0
Stafford Mays,3,1,1,0
Dennis McKinnon,3,0,3,0
Sean McNanie,3,1,0,0
Anthony Miller,3,0,3,0
Stanley Morgan,3,0,3,0
Jamie Mueller,3,0,3,0
Ricky Nattiel,3,0,3,0
Jay Novacek,3,0,3,0
Jay Pennison,3,0,3,0
Jerry Rice,3,0,3,0
Robb Riddick,3,0,3,0
Jim Riggs,3,0,2,0
Alfredo Roberts,3,0,3,0
Rob Rubick,3,0,3,0
Steve Sewell,3,0,3,0
Luis Sharpe,3,0,3,0
Eric Sievers,3,0,3,0
Don Smith,3,0,3,0
Steve Smith,3,0,3,0
Fred Stokes,3,0,3,1
Junior Tautalatasi,3,0,3,0
Don Thorp,3,0,3,0
Alvin Toles,3,0,3,0
Al Toon,3,0,3,0
Odessa Turner,3,0,3,0
Danny Villa,3,0,3,0
Van Waiters,3,0,3,0
Mark Walczak,3,0,3,0
Wesley Walker,3,2,1,0
Ron Wolfley,3,0,3,0
George Wonsley,3,0,3,0
Mike Young,3,1,2,0
Dave Ahrens,2,0,2,0
Dan Alexander,2,0,2,0
Chris Bahr,2,0,1,0
Tony Baker,2,1,1,0
Lew Barnes,2,0,1,0
Steve Beuerlein,2,0,2,0
Keith Bishop,2,0,2,0
Reggie Branch,2,0,2,0
Jeff Bregel,2,0,2,0
Ray Brown,2,0,1,0
Selwyn Brown,2,0,2,0
Keith Byars,2,0,2,0
Earnest Byner,2,0,2,0
Carlos Carson,2,0,2,0
Maurice Carthon,2,0,2,0
Jeff Chadwick,2,0,2,0
Paul Coffman,2,0,2,0
Arthur Cox,2,0,2,0
Al Del Greco,2,0,2,0
Quinn Early,2,0,2,0
John Elway,2,0,2,0
Donald Evans,2,1,1,0
Doug Flutie,2,0,2,0
Chris Foote,2,0,2,0
Dennis Gadbois,2,0,2,0
Dennis Gentry,2,0,2,0
Kevin Gogan,2,0,2,0
Jeff Gossett,2,0,2,0
Anthony Griggs,2,1,1,0
Billy Griggs,2,0,1,0
Ron Hadley,2,2,0,0
Mike Haight,2,0,1,0
Ronnie Harmon,2,0,2,0
Dale Hellestrae,2,0,2,0
Barry Helton,2,0,2,0
Cliff Hicks,2,0,2,0
Joel Hilgenberg,2,0,2,0
Drew Hill,2,0,2,0
Ray Isom,2,0,2,0
Garry James,2,0,2,0
Craig James,2,1,0,0
Jason Johnson,2,0,1,0
Cedric Jones,2,0,1,0
Hassan Jones,2,0,2,0
Eric Kattus,2,0,2,0
Kani Kauahi,2,0,2,0
Mike Kenn,2,0,2,0
Derek Kennard,2,0,2,0
Emanuel King,2,0,2,0
Steve Korte,2,0,2,0
Mike Lambrecht,2,0,2,0
Gene Lang,2,0,2,0
Rick Mallory,2,0,2,0
Mark Malone,2,1,1,0
Chris Mandeville,2,0,2,0
Pete Mandley,2,0,2,0
Tim Manoa,2,0,2,0
Eric Martin,2,0,2,0
Sammy Martin,2,0,2,0
Rick Massie,2,0,2,0
Phil McConkey,2,0,2,0
Randall McDaniel,2,0,2,0
Tom McHale,2,0,2,0
Bryan Millard,2,0,2,0
Chris Miller,2,0,2,0
Ralf Mojsiejenko,2,0,2,0
Marc Munford,2,1,1,0
Stephone Paige,2,0,2,0
Frank Pillow,2,0,2,0
James Primus,2,0,2,0
Tom Rathman,2,0,2,0
Allen Rice,2,1,1,0
Cody Risien,2,0,2,0
