Player,FF,FR,FR TD
Reyna Thompson,2,0,0
Mike Wilcher,2,1,0
Brent Williams,2,1,0
Eric Williams,2,0,0
Jarvis Williams,2,3,0
Lee Williams,2,1,0
Vince Albritton,1,0,0
Sam Anno,1,0,0
Gene Atkins,1,1,0
Leo Barker,1,1,1
Troy Benson,1,1,0
Carl Bland,1,0,0
John Booty,1,2,0
Brian Bosworth,1,1,0
Todd Bowles,1,0,0
Ed Brady,1,0,0
Bud Brown,1,0,0
Dave Brown,1,0,0
Jerome Brown,1,0,0
Mark Brown,1,0,0
Steve Brown,1,0,0
Joey Browner,1,2,0
Keith Browner,1,1,0
Rick Bryan,1,1,0
Jeff Bryant,1,2,0
Charles Buchanan,1,0,0
Cornell Burbage,1,0,0
Derrick Burroughs,1,1,0
Ron Burton,1,1,0
Barney Bussey,1,1,0
Gill Byrd,1,0,0
Richard Byrd,1,0,0
John Cannon,1,1,0
Gregg Carr,1,0,0
Anthony Carter,1,0,0
Russell Carter,1,1,0
Tony Casillas,1,1,0
Chuck Cecil,1,1,0
Ken Clarke,1,0,0
Bob Clasby,1,0,0
Mark Clayton,1,0,0
Jackie Cline,1,0,0
Garry Cobb,1,1,0
Robin Cole,1,1,0
Monte Coleman,1,1,0
Shane Conlan,1,1,0
Johnie Cooks,1,1,0
Greg Cox,1,0,0
Eugene Daniel,1,0,0
Brian Davis,1,0,0
Vernon Dean,1,1,0
Robert Delpino,1,1,0
Rick Dennison,1,3,0
Eric Dickerson,1,0,0
Cris Dishman,1,1,0
Eric Dorsey,1,2,0
Riki Ellison,1,0,0
Ron Fellows,1,2,0
Rick Fenney,1,0,0
Keith Ferguson,1,0,0
Doug Flutie,1,0,0
Paul Frase,1,0,0
David Fulcher,1,0,0
Jeff Fuller,1,1,0
William Fuller,1,0,0
Steve Gage,1,0,0
Mark Garalczyk,1,0,0
Hal Garner,1,0,0
Mark Gastineau,1,1,0
Dennis Gibson,1,1,0
Nesby Glasgow,1,0,0
Mike Golic,1,0,0
Jacob Green,1,2,1
Tim Green,1,0,0
James Griffin,1,1,0
Dino Hackett,1,1,0
Wayne Haddix,1,0,0
Carl Hairston,1,0,0
Charles Haley,1,2,0
Delton Hall,1,0,0
Mark Harper,1,1,0
John Harris,1,0,0
Leonard Harris,1,0,0
Odie Harris,1,1,0
Mark Haynes,1,0,0
Mike Haynes,1,1,0
Andy Headen,1,0,0
Anthony Henton,1,0,0
Kenny Hill,1,0,0
Terry Hoage,1,0,0
Ron Holmes,1,0,0
David Howard,1,2,0
Erik Howard,1,2,0
Patrick Hunter,1,0,0
George Jamison,1,3,1
Curt Jarvis,1,0,0
Dwayne Jiles,1,0,0
Eddie Johnson,1,3,0
Mike Johnson,1,0,0
Richard Johnson,1,0,0
Brent Jones,1,0,0
Too Tall Jones,1,2,0
Hassan Jones,1,0,0
Seth Joyner,1,0,0
Mike Junkin,1,0,0
Mark Lee,1,1,0
Shawn Lee,1,0,0
David Little,1,2,0
Howie Long,1,0,0
Orlando Lowry,1,0,0
Marty Lyons,1,1,0
Milton Mack,1,0,0
Fred Marion,1,2,0
Leonard Marshall,1,0,0
Wilber Marshall,1,0,0
George Martin,1,2,0
Eugene Marve,1,0,0
Brett Maxie,1,0,0
Skip McClendon,1,0,0
Reggie McKenzie,1,0,0
Erik McMillan,1,0,0
Rich Miano,1,0,0
Joe Milinichik,1,0,0
Keith Millard,1,2,0
Darrin Miller,1,1,0
Alonzo Mitz,1,0,0
Jim Morrissey,1,1,0
Winston Moss,1,0,0
Joe Nash,1,1,0
Anthony Newman,1,1,0
Vince Newsome,1,1,0
Gerald Nichols,1,0,0
Hardy Nickerson,1,1,0
Nate Odomes,1,0,0
Neal Olkewicz,1,3,0
Leslie O'Neal,1,0,0
Mel Owens,1,1,0
Tony Paige,1,0,0
Michael Dean Perry,1,2,1
Joe Phillips,1,0,0
Mark Pike,1,0,0
Gary Plummer,1,0,0
Rufus Porter,1,1,0
Mike Prior,1,1,0
George Radachowsky,1,0,0
Doug Reed,1,1,0
Michael Reid,1,0,0
Ron Rivera,1,0,0
Jerry Robinson,1,1,0
Ken Rose,1,0,0
Jim Ryan,1,1,0
Lupe Sanchez,1,1,0
Sam Seale,1,2,1
John Settle,1,0,0
John Shannon,1,0,0
Elbert Shelley,1,0,0
Tim Sherwin,1,0,0
Clyde Simmons,1,3,0
Al Smith,1,1,0
Doug Smith,1,2,0
Billy Ray Smith Jr.,1,0,0
Leonard Smith,1,0,0
Angelo Snipes,1,0,0
Brian Sochia,1,2,0
Jesse Solomon,1,2,0
Danny Stubbs,1,1,0
Mickey Sutton,1,0,0
Mosi Tatupu,1,0,0
Eric Thomas,1,0,0
Donnell Thompson,1,2,0
Andre Tippett,1,0,0
Greg Townsend,1,1,1
Jessie Tuggle,1,1,1
Willie Tullis,1,3,0
Garin Veris,1,1,0
Michael Walter,1,1,0
Alvin Walton,1,0,0
Lionel Washington,1,0,0
Andre Waters,1,0,0
Bobby Watkins,1,0,0
Reggie White,1,2,0
Sheldon White,1,0,0
Jim Wilks,1,1,0
Jimmy Williams,1,1,0
Karl Wilson,1,0,0
Blaise Winter,1,2,0
Rod Woodson,1,0,0
Butch Woolfolk,1,0,0
Ron Wooten,1,0,0
Eric Wright,1,1,0
David Wyman,1,2,0
Vince Abbott,0,0,0
George Adams,0,0,0
Stefon Adams,0,3,0
John Adickes,0,0,0
Tommie Agee,0,0,0
Dave Ahrens,0,0,0
Dan Alexander,0,0,0
Ray Alexander,0,0,0
Raul Allegre,0,0,0
Eric Allen,0,0,0
Patrick Allen,0,1,0
Marcus Allen,0,0,0
Marvin Allen,0,2,0
Ty Allert,0,1,0
O'Brien Alston,0,0,0
John Alt,0,0,0
Steve Alvord,0,0,0
Morten Andersen,0,0,0
Alfred Anderson,0,0,0
Neal Anderson,0,0,0
Eddie Anderson,0,0,0
Gary Anderson,0,0,0
John Anderson,0,0,0
Flipper Anderson,0,0,0
Bruce Armstrong,0,0,0
Harvey Armstrong,0,2,0
Walker Lee Ashley,0,0,0
Rick Badanjek,0,0,0
Chris Bahr,0,0,0
Matt Bahr,0,0,0
Carlton Bailey,0,0,0
Edwin Bailey,0,0,0
Stacey Bailey,0,0,0
Al Baker,0,0,0
Stephen Baker,0,0,0
Tony Baker,0,0,0
Brian Baldinger,0,0,0
Gary Baldinger,0,0,0
Rich Baldinger,0,0,0
Keith Baldwin,0,0,0
Jerry Ball,0,0,0
Michael Ball,0,1,0
Howard Ballard,0,0,0
Carl Banks,0,0,0
Robert Banks,0,0,0
Roy Banks,0,0,0
Lew Barnes,0,0,0
Doug Bartlett,0,0,0
Harris Barton,0,0,0
Bill Bates,0,1,0
Mark Bavaro,0,0,0
Pat Beach,0,0,0
Shawn Beals,0,0,0
Albert Bell,0,0,0
Anthony Bell,0,3,0
Greg Bell,0,0,0
Ken Bell,0,0,0
Todd Bell,0,2,0
Mark Bellini,0,0,0
Roy Bennett,0,0,0
Woody Bennett,0,0,0
Cliff Benson,0,0,0
Thomas Benson,0,0,0
Ray Bentley,0,1,0
Rod Bernstine,0,0,0
Ray Berry,0,0,0
Steve Beuerlein,0,0,0
Dean Biasucci,0,1,0
Duane Bickett,0,1,0
Lewis Billups,0,2,1
Keith Bishop,0,0,0
Todd Blackledge,0,0,0
Brian Blades,0,0,0
Brian Blankenship,0,0,0
Anthony Blaylock,0,0,0
Dwaine Board,0,0,0
Scott Bolton,0,0,0
Mark Bortz,0,0,0
John Bosa,0,0,0
Cap Boso,0,0,0
Joe Bostic,0,0,0
Matt Bouza,0,0,0
Jerry Boyarsky,0,0,0
Mark Boyer,0,0,0
Stephen Braggs,0,0,0
Reggie Branch,0,0,0
John Brandes,0,0,0
David Brandon,0,0,0
Tyrone Braxton,0,0,0
Jeff Bregel,0,0,0
Michael Brim,0,0,0
James Brooks,0,0,0
Kevin Brooks,0,0,0
Michael Brooks,0,0,0
Chet Brooks,0,0,0
Bill Brooks,0,0,0
Greg Brown,0,0,0
Ray Brown,0,0,0
Robert Brown,0,0,0
Ron Brown,0,0,0
Selwyn Brown,0,0,0
Vincent Brown,0,0,0
Bob Brudzinski,0,0,0
John Bruhin,0,0,0
Steve Bryan,0,1,0
Domingo Bryant,0,0,0
Kelvin Bryant,0,0,0
Jason Buck,0,0,0
Lloyd Burruss,0,1,0
Jim Burt,0,2,1
Paul Butcher,0,0,0
Ray Butler,0,0,0
Bobby Butler,0,3,0
Dave Butz,0,1,0
Keith Byars,0,0,0
Earnest Byner,0,0,0
Rich Camarillo,0,0,0
Joseph Campbell,0,0,0
Joe Caravello,0,0,0
Cody Carlson,0,0,0
Alphonso Carreker,0,1,0
Mark Carrier,0,0,0
Paul Ott Carruth,0,0,0
Carlos Carson,0,0,0
Cris Carter,0,0,0
Maurice Carthon,0,0,0
Scott Case,0,0,0
Jeremiah Castille,0,0,0
Toby Caston,0,0,0
Jeff Chadwick,0,0,0
Wes Chandler,0,0,0
Dick Chapura,0,0,0
Mike Charles,0,0,0
Clifford Charlton,0,0,0
Raphel Cherry,0,0,0
Sam Clancy,0,0,0
Bruce Clark,0,0,0
Gary Clark,0,0,0
Greg Clark,0,1,0
Jessie Clark,0,0,0
Kevin Clark,0,0,0
Louis Clark,0,0,0
Robert Clark,0,1,0
Raymond Clayborn,0,0,0
Joey Clinkscales,0,0,0
Sherman Cocroft,0,1,0
Mike Cofer,0,0,0
Paul Coffman,0,0,0
Darrell Colbert,0,0,0
Greg Coleman,0,0,0
Leonard Coleman,0,1,0
Sidney Coleman,0,1,0
Jim Collins,0,0,0
Mark Collins,0,0,0
Cris Collinsworth,0,0,0
Darren Comeaux,0,0,0
Toi Cook,0,0,0
Louis Cooper,0,0,0
Evan Cooper,0,0,0
Joe Costello,0,0,0
Arthur Cox,0,0,0
Steve Cox,0,0,0
Jeff Cross,0,0,0
David Croudip,0,0,0
Scott Curtis,0,0,0
Travis Curtis,0,0,0
Jeffery Dale,0,0,0
Byron Darby,0,0,0
Wayne Davis,0,1,0
Greg Davis,0,0,0
Scott Davis,0,0,0
Wayne Davis,0,0,0
Donnie Dee,0,0,0
Al Del Greco,0,0,0
Jack Del Rio,0,0,0
Mark Dennis,0,0,0
Burnell Dent,0,1,0
Steve DeOssie,0,1,0
Clint Didier,0,1,0
Steve Dils,0,0,0
Charles Dimry,0,0,0
Floyd Dixon,0,0,0
Rickey Dixon,0,1,0
Jeff Donaldson,0,2,0
Tony Dorsett,0,0,0
John Dorsey,0,0,0
Maurice Douglass,0,2,0
Michael Downs,0,1,0
Dwight Drane,0,0,0
Doug DuBose,0,1,0
Curtis Duncan,0,0,0
K.D. Dunn,0,0,0
Quinn Early,0,0,0
Irv Eatman,0,0,0
Ferrell Edmunds,0,0,0
Brad Edwards,0,0,0
Eddie Edwards,0,0,0
Carl Ekern,0,2,0
Henry Ellard,0,0,0
Tony Elliott,0,0,0
John Elway,0,0,0
Tom Erlandson Jr.,0,0,0
Boomer Esiason,0,0,0
Byron Evans,0,2,0
Donald Evans,0,0,0
Eric Everett,0,0,0
Thomas Everett,0,2,0
Nuu Faaola,0,0,0
Kevin Fagan,0,0,0
Jim Fahnhorst,0,0,0
Eric Fairs,0,1,0
Paul Farren,0,0,0
Brett Faryniarz,0,0,0
Chuck Faucette,0,1,0
Jeff Feagles,0,0,0
Grant Feasel,0,3,0
Joe Ferguson,0,0,0
Mervyn Fernandez,0,0,0
Earl Ferrell,0,0,0
Cedric Figaro,0,0,0
Dan Fike,0,0,0
Darren Flutie,0,0,0
Tom Flynn,0,0,0
Herman Fontenot,0,0,0
Chris Foote,0,0,0
Brian Forde,0,0,0
Todd Fowler,0,0,0
Ron Francis,0,0,0
Russ Francis,0,0,0
Tony Franklin,0,0,0
Lorenzo Freeman,0,0,0
William Frizzell,0,0,0
Irving Fryar,0,0,0
Darrell Fullington,0,1,0
Brent Fullwood,0,0,0
Tony Furjanic,0,0,0
Bobby Futrell,0,0,0
Dennis Gadbois,0,0,0
Chris Gaines,0,0,0
Harry Galbreath,0,0,0
David Galloway,0,1,0
John Galvin,0,1,0
Kenny Gamble,0,0,0
Teddy Garcia,0,0,0
Keith Gary,0,0,0
Thane Gash,0,0,0
Willie Gault,0,0,0
Bill Gay,0,0,0
Shaun Gayle,0,0,0
Dennis Gentry,0,0,0
Antonio Gibson,0,1,0
Ernest Gibson,0,0,0
Jon Giesler,0,0,0
Freddie Gilbert,0,0,0
Jimmie Giles,0,0,0
Ernest Givins,0,0,0
Vencie Glenn,0,2,0
Tim Goad,0,0,0
Robert Goff,0,3,0
Kevin Gogan,0,0,0
Bob Golic,0,0,0
Chris Goode,0,3,0
Kerry Goode,0,0,0
Alex Gordon,0,1,0
Tim Gordon,0,0,0
Jeff Gossett,0,0,0
Preston Gothard,0,0,0
Kurt Gouveia,0,0,0
Sam Graddy,0,0,0
Rick Graf,0,3,0
Don Graham,0,0,0
David Grant,0,1,0
Rory Graves,0,0,0
Jerry Gray,0,1,0
Curtis Green,0,1,0
Darrell Green,0,0,0
George Greene,0,0,0
Terry Greer,0,0,0
Ted Gregory,0,0,0
Don Griffin,0,0,0
Keith Griffin,0,0,0
Larry Griffin,0,1,0
Anthony Griggs,0,0,0
Billy Griggs,0,0,0
Paul Gruber,0,0,0
Neal Guggemos,0,0,0
Kevin Guidry,0,0,0
Joey Hackett,0,0,0
Michael Haddix,0,1,0
Ron Hadley,0,0,0
Mike Haight,0,0,0
Ron Hall,0,0,0
Dean Hamel,0,0,0
Harry Hamilton,0,2,0
Steve Hamilton,0,0,0
Steve Hammond,0,0,0
Dan Hampton,0,0,0
Jon Hand,0,1,0
Charley Hannah,0,0,0
Dave Harbour,0,0,0
Mike Harden,0,0,0
Dee Hardison,0,0,0
Ronnie Harmon,0,0,0
Dwayne Harper,0,1,0
Michael Harper,0,0,0
Al Harris,0,3,0
Darryl Harris,0,0,0
Emile Harry,0,0,0
Ken Harvey,0,0,0
James Hasty,0,3,0
Andy Hawkins,0,0,0
Jonathan Hayes,0,0,0
James Haynes,0,0,0
Michael Haynes,0,0,0
Herman Heard,0,0,0
Johnny Hector,0,0,0
Ron Heller,0,0,0
Ron Heller,0,0,0
Dale Hellestrae,0,0,0
Barry Helton,0,0,0
Manny Hendrix,0,0,0
Jeff Herrod,0,0,0
Jessie Hester,0,0,0
Craig Heyward,0,0,0
Cliff Hicks,0,0,0
Alex Higdon,0,0,0
Jay Hilgenberg,0,0,0
Joel Hilgenberg,0,0,0
Drew Hill,0,0,0
Bruce Hill,0,0,0
Greg Hill,0,0,0
Nate Hill,0,0,0
Will Hill,0,1,0
Ira Hillary,0,0,0
Dalton Hilliard,0,0,0
Carl Hilton,0,0,0
Bryan Hinkle,0,1,0
George Hinkle,0,0,0
Milford Hodge,0,1,0
Merril Hoge,0,0,0
Jamie Holland,0,0,0
Doug Hollie,0,0,0
Dave Hollis,0,0,0
Darryl Holmes,0,1,0
Don Holmes,0,0,0
Jerry Holmes,0,0,0
Tom Holmoe,0,0,0
Pete Holohan,0,0,0
Issiac Holt,0,0,0
John Holt,0,0,0
Pierce Holt,0,1,0
Ray Horton,0,0,0
Carl Howard,0,0,0
Todd Howard,0,0,0
William Howard,0,0,0
Bobby Humphery,0,1,0
Ricky Hunley,0,0,0
Byron Hunt,0,0,0
Donald Igwebuike,0,0,0
LeRoy Irvin,0,0,0
Tim Irwin,0,0,0
Ray Isom,0,0,0
Jeff Jackson,0,0,0
Keith Jackson,0,0,0
Kirby Jackson,0,0,0
Mark Jackson,0,0,0
Vestee Jackson,0,0,0
Bo Jackson,0,0,0
Van Jakes,0,0,0
Garry James,0,0,0
Craig James,0,0,0
Ilia Jarostchuk,0,0,0
Garth Jax,0,1,0
Norman Jefferson,0,0,0
Izel Jenkins,0,0,0
Keyvan Jenkins,0,0,0
Jim Jensen,0,0,0
Mark Jerue,0,0,0
Gary Jeter,0,0,0
Damone Johnson,0,0,0
Jason Johnson,0,0,0
Johnnie Johnson,0,2,0
Kenny Johnson,0,0,0
Lee Johnson,0,0,0
M.L. Johnson,0,0,0
Norm Johnson,0,0,0
Ron Johnson,0,0,0
Sidney Johnson,0,0,0
Steve Johnson,0,0,0
Tim Johnson,0,0,0
Troy Johnson,0,0,0
Troy Johnson,0,0,0
Trumaine Johnson,0,0,0
Vance Johnson,0,0,0
Vaughan Johnson,0,0,0
Walter Johnson,0,0,0
Aaron Jones,0,0,0
Anthony Jones,0,0,0
Cedric Jones,0,0,0
Dante Jones,0,0,0
Sean Jones,0,0,0
Ernie Jones,0,0,0
Marlon Jones,0,0,0
Rod Jones,0,0,0
Rulon Jones,0,0,0
Tony Jones,0,0,0
Victor Jones,0,0,0
Buford Jordan,0,0,0
Steve Jordan,0,0,0
Tim Jordan,0,1,0
William Judson,0,1,0
E.J. Junior,0,1,1
Trey Junkin,0,0,0
Jim Juriga,0,0,0
Rich Karlis,0,0,0
Keith Kartz,0,0,0
Eric Kattus,0,0,0
Kani Kauahi,0,0,0
Mel Kaufman,0,0,0
Clarence Kay,0,0,0
Kevin Kellin,0,0,0
Jim Kelly,0,0,0
Joe Kelly,0,0,0
Pat Kelly,0,0,0
Larry Kelm,0,0,0
Mark Kelso,0,0,0
Perry Kemp,0,0,0
Mike Kenn,0,0,0
Derek Kennard,0,0,0
Sam Kennedy,0,1,0
Bill Kenney,0,0,0
Tyrone Keys,0,1,0
Brian Kinchen,0,0,0
Emanuel King,0,0,0
Linden King,0,0,0
Randy Kirk,0,0,0
John Klingel,0,0,0
Bruce Klosterman,0,0,0
Shawn Knight,0,0,0
Markus Koch,0,0,0
Joe Kohlbrand,0,0,0
Larry Kolic,0,0,0
Mark Konecny,0,0,0
Steve Korte,0,0,0
Gary Kowalski,0,0,0
Glen Kozlowski,0,0,0
Greg Kragen,0,1,0
Tommy Kramer,0,0,0
Barry Krauss,0,2,0
Todd Krumm,0,0,0
Pete Kugler,0,0,0
Eric Kumerow,0,0,0
Mike Lambrecht,0,0,0
Gene Lang,0,0,0
Ken Lanier,0,0,0
Mike Lansford,0,0,0
Steve Largent,0,0,0
Greg Lasker,0,0,0
Babe Laufenberg,0,0,0
Carl Lee,0,1,0
Danzell Lee,0,0,0
Gary Lee,0,0,0
Greg Lee,0,0,0
Zeph Lee,0,0,0
Albert Lewis,0,1,0
Kevin Lilly,0,0,0
Adam Lingner,0,0,0
Ronnie Lippett,0,1,0
Dave Little,0,0,0
Charles Lockett,0,0,0
Danny Lockett,0,0,0
Eugene Lockhart,0,0,0
James Lofton,0,0,0
Marc Logan,0,0,0
Terry Long,0,0,0
Duval Love,0,0,0
Calvin Loveall,0,0,0
Kirk Lowdermilk,0,0,0
Tim Lucas,0,0,0
Lester Lyles,0,0,0
Robert Lyles,0,2,0
Lorenzo Lynch,0,0,0
Bill Maas,0,0,0
Cedric Mack,0,1,1
Calvin Magee,0,0,0
Rick Mallory,0,0,0
Mark Malone,0,0,0
Chris Mandeville,0,0,0
Pete Mandley,0,0,0
Dexter Manley,0,0,0
Charles Mann,0,0,0
Tim Manoa,0,0,0
Greg Manusky,0,0,0
Dan Marino,0,1,0
Jeff Markland,0,0,0
Charles Martin,0,0,0
Chris Martin,0,1,1
Doug Martin,0,0,0
Eric Martin,0,0,0
Rod Martin,0,0,0
Sammy Martin,0,0,0
Rick Massie,0,0,0
Bruce Matthews,0,0,0
Clay Matthews,0,2,0
Stafford Mays,0,0,0
Derrick McAdoo,0,0,0
Jerry McCabe,0,0,0
Milt McColl,0,0,0
Phil McConkey,0,0,0
Randall McDaniel,0,0,0
Terry McDaniel,0,0,0
Mike McDonald,0,0,0
Vann McElroy,0,1,0
Larry McGrew,0,0,0
Tom McHale,0,0,0
Keith McKeller,0,0,0
Dennis McKinnon,0,0,0
Dennis McKnight,0,0,0
Tim McKyer,0,0,0
Ron McLean,0,0,0
Chris McLemore,0,0,0
Steve McMichael,0,1,0
Sean McNanie,0,0,0
Don McNeal,0,1,0
Rod McSwain,0,0,0
Karl Mecklenburg,0,0,0
Greg Meisner,0,0,0
Scott Mersereau,0,1,0
Pete Metzelaars,0,0,0
Doug Mikolas,0,0,0
Bryan Millard,0,0,0
Matt Millen,0,1,0
Chuckie Miller,0,0,0
Chris Miller,0,0,0
Anthony Miller,0,0,0
Pat Miller,0,0,0
Les Miller,0,0,0
Shawn Miller,0,0,0
Sam Mills,0,3,0
Frank Minnifield,0,0,0
Devon Mitchell,0,0,0
Stump Mitchell,0,0,0
Roland Mitchell,0,0,0
Ralf Mojsiejenko,0,0,0
Art Monk,0,0,0
Joe Montana,0,0,0
Ricky Moore,0,0,0
Emery Moorehead,0,0,0
Rich Moran,0,0,0
Stanley Morgan,0,0,0
Larry Moriarty,0,0,0
Jamie Morris,0,0,0
Joe Morris,0,0,0
Randall Morris,0,0,0
Ron Morris,0,0,0
Paul Moyer,0,2,0
Jamie Mueller,0,0,0
Vance Mueller,0,1,0
Mike Mularkey,0,0,0
Marc Munford,0,0,0
Anthony Munoz,0,0,0
Mark Murphy,0,4,0
Najee Mustafaa,0,2,0
Brad Muster,0,0,0
Pete Najarian,0,0,0
Eric Naposki,0,0,0
Ricky Nattiel,0,0,0
Ed Nelson,0,0,0
Karl Nelson,0,0,0
Bob Nelson,0,0,0
Tom Newberry,0,0,0
Tim Newton,0,1,0
Calvin Nicholas,0,0,0
Tory Nixon,0,0,0
Brian Noble,0,1,0
Al Noga,0,0,0
Niko Noga,0,0,0
Danny Noonan,0,0,0
Jay Novacek,0,0,0
Brent Novoselsky,0,0,0
Bart Oates,0,0,0
Mike Oliphant,0,0,0
Terry Orr,0,1,0
Billy Owens,0,0,0
Mike Pagel,0,0,0
Stephone Paige,0,1,0
Carl Painter,0,0,0
Irvin Pankey,0,0,0
Andy Parker,0,0,0
Joel Patten,0,0,0
Elvis Patterson,0,1,0
Shawn Patterson,0,1,0
Mark Pattison,0,0,0
Aaron Pearson,0,0,0
J.C. Pearson,0,0,0
Steve Pelluer,0,0,0
Jay Pennison,0,0,0
William Perry,0,0,0
Bob Perryman,0,0,0
Reggie Phillips,0,0,0
Frank Pillow,0,0,0
Allen Pinkett,0,0,0
Mike Pitts,0,0,0
Ron Pitts,0,2,0
Bruce Plummer,0,0,0
Darryl Pollard,0,0,0
Frank Pollard,0,0,0
Kevin Porter,0,1,0
Dean Prater,0,0,0
Dennis Price,0,0,0
James Primus,0,0,0
Joe Prokop,0,0,0
James Pruitt,0,0,0
Mickey Pruitt,0,0,0
Rollin Putzier,0,0,0
Mike Quick,0,0,0
John Rade,0,0,0
Scott Radecic,0,2,0
Ervin Randle,0,0,0
Tom Rathman,0,0,0
Gary Reasons,0,1,0
Andre Reed,0,0,0
Jerry Reese,0,0,0
Tom Rehder,0,0,0
Mike Reichenbach,0,0,0
Bruce Reimers,0,0,0
Johnny Rembert,0,3,0
Fuad Reveiz,0,0,0
Allen Rice,0,0,0
Jerry Rice,0,0,0
Gary Richard,0,0,0
Mike Richardson,0,0,0
Robb Riddick,0,1,0
Doug Riesenberg,0,0,0
Jim Riggs,0,1,0
Cody Risien,0,0,0
Jim Ritcher,0,0,0
Randy Robbins,0,1,0
Alfredo Roberts,0,0,0
Eugene Robinson,0,0,0
Freddie Robinson,0,0,0
Shelton Robinson,0,0,0
Stacy Robinson,0,0,0
Reggie Roby,0,0,0
Reggie Rogers,0,0,0
Butch Rolle,0,0,0
Henry Rolling,0,1,0
Dan Rosado,0,0,0
Kevin Ross,0,0,0
Lee Rouson,0,0,0
Rob Rubick,0,0,0
Max Runager,0,0,0
Mark Rypien,0,0,0
Dan Saleaumua,0,0,0
Jerome Sally,0,1,0
Eric Sanders,0,1,0
Ricky Sanders,0,0,0
Greg Scales,0,0,0
Andy Schillinger,0,0,0
Bruce Scholtz,0,0,0
Adam Schreiber,0,0,0
Patrick Scott,0,0,0
Sean Scott,0,0,0
Victor Scott,0,0,0
Leon Seals,0,3,1
Steve Sewell,0,1,0
Luis Sharpe,0,0,0
Sterling Sharpe,0,0,0
Ricky Shaw,0,1,0
Jackie Shipp,0,0,0
Mickey Shuler,0,0,0
Eric Sievers,0,0,0
Phil Simms,0,0,0
Ron Simpkins,0,0,0
Darryl Sims,0,0,0
Kenneth Sims,0,1,0
Mike Singletary,0,0,0
Reggie Singletary,0,0,0
Webster Slaughter,0,0,0
Fred Smerlas,0,1,0
Daryl Smith,0,0,0
Dave Smith,0,0,0
Don Smith,0,0,0
Jeff Smith,0,0,0
J.T. Smith,0,0,0
Lance Smith,0,0,0
Sean Smith,0,0,0
Steve Smith,0,0,0
Vinson Smith,0,0,0
John Spagnola,0,0,0
Tim Spencer,0,0,0
Chris Spielman,0,1,0
Stephen Starring,0,0,0
Troy Stedman,0,0,0
Mike Stensrud,0,0,0
Scott Stephen,0,0,0
Lemuel Stinson,0,0,0
Fred Stokes,0,1,0
Dwight Stone,0,0,0
Jeff Stover,0,0,0
Tyronne Stowe,0,0,0
Steve Strachan,0,1,0
Thomas Strauthers,0,0,0
Fred Strickland,0,1,0
Matt Suhey,0,0,0
Reggie Sutton,0,0,0
Harry Swayne,0,0,0
Jim Sweeney,0,0,0
Craig Swoope,0,2,0
Harry Sydney,0,0,0
Steve Tasker,0,0,0
David Tate,0,0,0
Junior Tautalatasi,0,0,0
Gene Taylor,0,0,0
