Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Gerald Riggs,488,113,1,2,0,34,33,29.2,3
Kevin Mack,485,123,3,2,1,65,32,26,3
Brent Fullwood,483,101,7,4,0,33,30,29.7,4
Christian Okoye,473,105,3,1,1,48,23,21.9,1
Timmy Smith,470,155,3,3,0,29,31,20,5
Lars Tate,467,122,7,3,1,47,27,22.1,1
Alonzo Highsmith,466,94,2,5,1,42,26,27.7,5
William Howard,452,115,1,2,0,29,24,20.9,2
Paul Palmer,452,134,2,1,0,26,24,17.9,4
Bob Perryman,448,146,6,0,0,16,30,20.6,3
Herman Heard,438,106,0,1,0,20,20,18.9,2
Robb Riddick,438,111,12,3,0,21,53,47.8,1
Jamie Morris,437,126,2,2,0,27,26,20.6,2
Tom Rathman,427,102,2,1,0,26,28,27.4,0
Lorenzo Hampton,414,117,9,1,0,33,28,23.9,2
Warren Williams,409,87,0,3,0,33,14,16.1,2
Stanley Wilson,398,112,2,0,0,19,20,17.9,3
Tim Manoa,389,99,2,1,0,34,22,22.2,4
Darrin Nelson,380,112,1,1,0,27,15,13.4,2
Craig Heyward,355,74,1,2,1,73,16,21.6,0
James Wilder,343,86,1,0,0,19,17,19.8,1
Troy Stradford,335,95,2,0,0,18,16,16.8,0
Thomas Sanders,332,95,3,2,0,20,22,23.2,5
Charles White,323,88,0,0,0,13,13,14.8,3
Allen Rice,322,110,6,1,0,24,19,17.3,1
Earnest Jackson,315,74,3,2,0,29,14,18.9,3
James Jones,314,96,0,0,0,13,11,11.5,2
Steve Pelluer,314,51,2,2,0,27,18,35.3,2
Alfred Anderson,300,87,7,0,0,18,30,34.5,1
Jamie Mueller,296,81,0,1,0,20,17,21,2
Ron Davenport,273,55,0,1,1,64,15,27.3,1
Rick Fenney,271,55,3,2,0,28,23,41.8,0
Matt Suhey,253,87,2,0,0,19,20,23,1
Boomer Esiason,248,43,1,2,0,24,13,30.2,3
James Saxon,236,60,2,0,0,14,21,35,0
John Elway,234,54,1,3,0,26,19,35.2,5
Kerry Goode,231,63,0,1,0,22,9,14.3,0
Albert Bentley,230,45,2,1,0,20,15,33.3,1
Don Majkowski,225,47,1,1,0,24,15,31.9,4
Rodney Carter,216,36,3,1,1,64,8,22.2,0
Tim Spencer,215,44,0,1,0,24,7,15.9,0
Ronnie Harmon,212,57,1,1,0,32,8,14,0
Bubby Brister,209,45,6,1,0,20,21,46.7,4
Ottis Anderson,208,65,8,0,0,11,28,43.1,0
Tony Paige,207,52,0,1,0,20,11,21.2,1
Brad Muster,197,44,0,0,0,15,9,20.4,1
Keith Woodside,195,83,3,0,0,10,10,12,3
Larry Mason,194,48,0,0,0,17,8,16.7,0
Gene Lang,191,53,0,0,0,19,7,13.2,2
Michael Haddix,185,57,0,0,0,15,11,19.3,0
Steve Young,184,27,1,3,1,49,6,22.2,3
Doug Flutie,179,38,1,0,0,16,7,18.4,1
Mark Malone,169,37,4,1,0,36,13,35.1,6
D.J. Dozier,167,42,2,0,0,19,8,19,0
Steve Smith,162,38,3,1,0,21,13,34.2,1
Tony Jordan,160,61,3,0,0,12,15,24.6,1
Jim Kelly,154,35,0,1,0,20,9,25.7,2
Phil Simms,152,33,0,0,0,17,9,27.3,0
Reggie Dupard,151,52,2,0,0,15,11,21.2,1
Darryl Harris,151,34,1,1,0,34,7,20.6,0
Curtis Adams,149,38,1,0,0,14,12,31.6,1
Robert Delpino,147,34,0,0,0,13,9,26.5,2
Maurice Carthon,146,46,2,0,0,8,14,30.4,0
Chris Chandler,139,46,3,1,0,29,11,23.9,6
Chris Miller,138,31,1,1,0,29,7,22.6,2
Vinny Testaverde,138,28,1,1,0,24,9,32.1,4
Wade Wilson,136,36,2,0,0,15,6,16.7,3
Steve Sewell,135,32,1,2,0,26,7,21.9,0
Joe Montana,132,38,3,0,0,15,12,31.6,3
Louis Lipps,129,6,1,3,0,39,5,83.3,0
Dwight Stone,127,40,0,0,0,11,4,10,3
Kenneth Davis,121,39,1,1,0,27,6,15.4,0
Babe Laufenberg,120,31,0,1,0,23,9,29,2
Gaston Green,117,35,0,0,0,13,5,14.3,0
Doug DuBose,116,24,2,1,0,37,6,25,0
Woody Bennett,115,31,0,0,0,12,7,22.6,1
Buford Jordan,115,19,0,1,1,44,4,21,1
Lorenzo White,115,31,0,0,0,16,5,16.1,0
Paul Ott Carruth,114,49,0,0,0,14,5,10.2,3
Jim Harbaugh,110,19,1,0,0,19,6,31.6,1
Jay Schroeder,109,29,1,0,0,12,10,34.5,3
Jerry Rice,107,13,1,1,0,29,7,53.8,0
Lionel James,105,23,0,1,0,23,3,13,1
Jim Everett,104,34,0,0,0,19,8,23.5,3
Jim McMahon,104,26,4,0,0,16,11,42.3,1
James Primus,95,35,1,1,0,29,4,11.4,0
Frank Pollard,93,31,0,0,0,7,6,19.4,1
Carl Byrum,91,28,0,0,0,11,8,28.6,0
Warren Moon,88,33,5,0,0,14,11,33.3,4
Herman Fontenot,87,28,0,0,0,17,3,10.7,0
Jeff Smith,87,20,0,1,0,23,3,15,0
Dennis Gentry,86,7,1,1,1,58,3,42.9,0
Bobby Hebert,79,37,0,0,0,16,7,18.9,4
Clarence Verdin,77,8,0,1,1,44,4,50,0
George Adams,76,29,0,0,0,15,5,17.2,0
Timmy Newsome,75,32,3,0,0,8,9,28.1,0
Mosi Tatupu,75,22,2,1,0,22,8,36.4,0
Floyd Dixon,69,7,0,1,0,24,4,57.1,0
Buford McGee,69,22,0,0,0,12,2,9.1,0
Jim Jensen,68,10,0,1,0,23,8,80,0
Gary Kubiak,65,17,0,0,0,15,4,23.5,3
Dave Krieg,64,24,0,0,0,17,2,8.3,1
Andre Reed,64,6,0,1,0,36,2,33.3,0
Quinn Early,63,7,0,1,0,37,2,28.6,0
Bill Brooks,62,5,0,1,0,38,3,60,1
Larry Moriarty,62,20,0,0,0,9,6,30,0
Vance Mueller,60,17,0,0,0,13,2,11.8,1
Cliff Stoudt,57,14,0,0,0,14,3,21.4,1
Neil Lomax,55,17,1,0,0,13,3,17.6,4
Darryl Clack,54,11,0,0,0,17,3,27.3,0
Jeff Kemp,51,6,0,1,0,21,3,50,0
Ricky Nattiel,51,5,0,1,0,29,2,40,0
Tim Brown,50,14,1,0,0,12,4,28.6,1
Harry Sydney,50,9,0,0,0,13,3,33.3,0
George Wonsley,48,26,1,0,0,4,5,19.2,0
Stanford Jennings,47,17,1,0,0,9,4,23.5,0
Art Monk,46,7,0,1,0,23,3,42.9,0
Don Smith,46,13,1,0,0,15,2,15.4,0
Anthony Miller,45,7,0,1,0,20,2,28.6,0
Pete Mandley,44,6,1,1,0,21,3,50,0
Ron Wolfley,43,9,0,1,0,20,5,55.6,0
Randy Wright,43,8,2,0,0,19,4,50,2
Carl Painter,42,17,0,0,0,13,1,5.9,0
Ricky Turner,42,16,2,0,0,14,6,37.5,0
Anthony Carter,41,4,0,1,0,21,2,50,0
Marvin Allen,40,7,0,0,0,12,2,28.6,0
Ron Morris,40,3,0,2,0,21,2,66.7,0
Mike Tomczak,40,13,1,0,0,17,5,38.5,1
Gerald Willhite,39,13,2,0,0,7,5,38.5,0
Terry Hoage,38,1,1,1,0,38,1,100,0
Ken Bell,36,9,0,0,0,6,3,33.3,0
Cody Carlson,36,12,1,0,0,10,4,33.3,2
John Teltschik,36,2,0,1,0,23,2,100,0
Steve Beuerlein,35,30,0,1,0,20,3,10,3
Kevin Sweeney,34,6,0,0,0,10,4,66.7,1
Mark Rypien,31,9,1,0,0,19,1,11.1,1
Steve DeBerg,30,18,1,0,0,13,7,38.9,1
Mike Oliphant,30,8,0,1,0,20,1,12.5,0
Barry Redden,30,19,3,0,0,5,10,52.6,0
Rich Gannon,29,4,0,0,0,15,1,25,0
Junior Tautalatasi,28,14,0,0,0,9,1,7.1,0
Rusty Hilger,27,18,0,0,0,11,1,5.6,6
Lionel Manuel,27,4,0,0,0,14,3,75,0
Kelly Stouffer,27,19,0,0,0,17,2,10.5,4
Ernest Givins,26,4,0,0,0,10,1,25,1
Reggie Langhorne,26,2,1,1,0,20,1,50,0
Todd Blackledge,25,8,1,0,0,10,4,50,3
Dennis McKinnon,25,3,1,0,0,12,2,66.7,0
Ken O'Brien,25,21,0,0,0,17,3,14.3,6
Brian Blades,24,5,0,0,0,12,2,40,1
Ron Brown,24,3,0,0,0,13,1,33.3,0
Keith Griffin,23,6,0,0,0,9,0,0,0
Chuck Long,22,7,0,0,0,11,1,14.3,1
Pat Ryan,22,5,0,0,0,15,2,40,0
Scott Williams,22,9,1,0,0,5,1,11.1,0
Joe Cribbs,21,5,0,0,0,11,2,40,0
Greg Horne,20,3,0,1,0,20,1,33.3,2
Calvin Thomas,20,6,0,0,0,8,1,16.7,0
Tony Baker,19,3,0,0,0,13,1,33.3,0
Jamie Holland,19,3,0,0,0,10,1,33.3,0
Tony Eason,18,5,0,0,0,10,2,40,0
Brett Perriman,17,3,0,0,0,17,1,33.3,1
Kelly Goodburn,15,1,0,0,0,15,1,100,0
Craig James,15,4,1,0,0,8,1,25,0
J.T. Smith,15,1,0,0,0,15,1,100,0
Walter Abercrombie,14,5,0,0,0,5,0,0,0
Ricky Sanders,14,2,0,0,0,7,0,0,0
Nuu Faaola,13,1,0,0,0,13,1,100,0
Kevin Harmon,13,2,0,0,0,8,1,50,0
Irving Fryar,12,6,0,0,0,6,1,16.7,0
Steve Grogan,12,6,1,0,0,6,2,33.3,1
Eric Martin,12,2,0,0,0,9,1,50,0
Steve Strachan,12,4,0,0,0,5,1,25,2
Wesley Walker,12,1,0,0,0,12,0,0,0
Brian Hansen,10,1,0,0,0,10,1,100,0
Pat Leahy,10,1,0,0,0,10,0,0,0
Marc Logan,10,2,0,0,0,9,0,0,0
Jay Novacek,10,1,0,0,0,10,1,100,0
Turk Schonert,10,2,0,0,0,7,1,50,0
Mervyn Fernandez,9,1,0,0,0,9,0,0,0
Al Del Greco,8,1,0,0,0,8,0,0,0
Tony Jeffery,8,3,0,0,0,9,0,0,0
Tommy Kramer,8,14,0,0,0,5,1,7.1,3
Tom Ramsey,8,3,0,0,0,9,1,33.3,0
Rod Bernstine,7,2,0,0,0,5,1,50,0
Henry Ellard,7,1,0,0,0,7,0,0,0
Lonzell Hill,7,2,0,0,0,5,0,0,0
Hassan Jones,7,1,0,0,0,7,0,0,0
Hugh Millen,7,1,0,0,0,7,1,100,0
Gary Clark,6,2,0,0,0,4,0,0,0
Todd Fowler,6,3,0,0,0,4,0,0,0
Randall Morris,6,3,0,0,0,5,0,0,0
Terrence Flagler,5,3,0,0,0,4,0,0,0
Eric Hipple,5,1,0,0,0,5,1,100,0
Mark Jackson,5,1,0,0,0,5,0,0,0
Mike Norseth,5,1,0,0,0,5,0,0,0
Spencer Tillman,5,3,0,0,0,2,0,0,0
Al Toon,5,1,0,0,0,5,0,0,0
Carl Bland,4,1,0,0,0,4,0,0,1
Mark Clayton,4,1,0,0,0,4,0,0,0
Willie Gault,4,1,0,0,0,4,0,0,1
Bill Kenney,4,2,0,0,0,2,2,100,0
Butch Woolfolk,4,1,0,0,0,4,0,0,0
Gary Danielson,3,4,0,0,0,5,0,0,1
Wendell Davis,3,1,0,0,0,3,0,0,0
Jessie Hester,3,1,0,0,0,3,0,0,0
Jason Johnson,3,1,0,0,0,3,0,0,0
Glen Kozlowski,3,1,0,0,0,3,0,0,0
Aubrey Matthews,3,3,0,0,0,4,0,0,0
Tommie Agee,2,1,0,0,0,2,0,0,0
Patrick Collins,2,2,0,0,0,2,0,0,0
Michael Irvin,2,1,0,0,0,2,0,0,0
Kitrick Taylor,2,1,0,0,0,2,0,0,0
David Archer,1,3,0,0,0,4,0,0,0
Carlos Carson,1,1,0,0,0,1,0,0,0
Cris Carter,1,1,0,0,0,1,0,0,0
Steve Dils,1,2,1,0,0,1,1,50,1
Roy Green,1,4,0,0,0,18,1,25,0
Mike Guman,1,1,0,0,0,1,0,0,0
Vance Johnson,1,1,0,0,0,1,0,0,0
Mike Pagel,1,4,0,0,0,5,1,25,0
Lee Rouson,1,1,0,0,0,1,1,100,0
Walter Stanley,1,1,0,0,0,1,0,0,0
Ray Criswell,0,2,0,0,0,0,0,0,1
Jeff Feagles,0,1,0,0,0,0,0,0,0
Joe Ferguson,0,1,0,0,0,0,0,0,1
Barry Helton,0,1,0,0,0,0,0,0,0
Harry Newsome,0,2,0,0,0,0,0,0,0
Ruben Rodriguez,0,1,0,0,0,0,0,0,0
Max Runager,0,1,0,0,0,0,0,0,1
Bucky Scribner,0,1,0,0,0,0,0,0,1
Sylvester Stamps,0,3,0,0,0,3,0,0,0
Mark Vlasic,0,2,0,0,0,0,0,0,1
Bryan Wagner,0,2,0,0,0,0,0,0,1
Doug Williams,0,9,1,0,0,4,1,11.1,2
John Witkowski,0,1,0,0,0,0,0,0,1
Mark Herrmann,-1,1,0,0,0,-1,0,0,0
Bernie Kosar,-1,12,1,0,0,13,2,16.7,0
Jeff Rutledge,-1,3,0,0,0,0,0,0,0
Brent Pease,-2,8,1,0,0,4,2,25,0
Sterling Sharpe,-2,4,0,0,0,5,0,0,0
Don Strock,-2,6,0,0,0,5,1,16.7,2
Jeff Hostetler,-3,5,0,0,0,-1,0,0,0
Steve Largent,-3,1,0,0,0,-3,0,0,1
Frank Reich,-3,3,0,0,0,-1,0,0,0
Kelvin Martin,-4,4,0,0,0,11,1,25,0
Eddie Brown,-5,1,0,0,0,-5,0,0,0
Stanley Morgan,-6,1,0,0,0,-6,0,0,1
Mike Mularkey,-6,1,0,0,0,-6,0,0,0
Matt Bahr,-8,1,0,0,0,-8,0,0,0
Ferrell Edmunds,-8,1,0,0,0,-8,0,0,0
Gary Hogeboom,-8,11,1,0,0,6,3,27.3,1
Bruce Hill,-11,2,0,0,0,3,0,0,1
Greg Coleman,-13,2,0,0,0,0,0,0,1
Dan Marino,-17,20,0,0,0,6,1,5,7
