Player,INT,INT TD,INT Yds,Lng
Hardy Nickerson,2,0,9,10
Marvcus Patton,2,0,8,8
Roman Phifer,2,0,7,7
Bill Romanowski,2,0,8,8
Dwayne Sabb,2,0,6,5
Corey Sawyer,2,0,0,0
Darrin Smith,2,1,13,13
Kevin Smith,2,0,11,11
Rod Smith,2,0,10,10
Sean Vanhorse,2,1,56,50
Brian Washington,2,0,-3,-3
William White,2,0,0,0
Darryl Williams,2,0,45,33
James E. Williams,2,1,42,33
Jarvis Williams,2,0,10,10
James Willis,2,0,20,17
Elijah Alexander,1,0,2,2
Jessie Armstead,1,0,0,0
Steve Atwater,1,0,24,24
Jason Belser,1,0,31,31
Greg Biekert,1,0,11,11
Blaine Bishop,1,0,21,21
Robert Blackmon,1,0,24,24
Bennie Blades,1,0,0,0
Issac Booth,1,0,4,4
Malik Boyd,1,0,22,15
Michael Brooks,1,0,10,10
Chad Brown,1,0,9,9
Dennis Brown,1,0,0,0
Vince Buck,1,0,0,0
Mike Caldwell,1,0,0,0
Harry Colon,1,0,3,3
Darion Conner,1,0,56,56
Toi Cook,1,0,18,18
Tony Covington,1,0,38,38
Jeff Cross,1,0,0,0
Eric Davis,1,0,8,8
Charles Dimry,1,0,0,0
Chris Doleman,1,0,2,2
Maurice Douglass,1,0,18,18
Tyronne Drakeford,1,0,6,6
Byron Evans,1,0,6,6
Doug Evans,1,0,0,0
Thomas Everett,1,0,26,26
Simon Fletcher,1,0,4,4
Donald Frank,1,0,8,8
Kenneth Gant,1,0,0,0
Kurt Gouveia,1,0,7,7
Alan Grant,1,0,0,0
David Griggs,1,0,11,11
Monty Grow,1,0,21,21
Britt Hager,1,0,0,0
Charles Haley,1,0,1,1
Andy Harmon,1,0,0,0
Roger Harper,1,0,22,22
James Harris,1,0,21,21
Dwight Hollier,1,0,36,36
Lamont Hollinquest,1,0,39,39
Leonard Humphries,1,0,1,1
Steve Jackson,1,0,0,0
Keshon Johnson,1,0,3,3
Mike Johnson,1,1,48,48
Gary Jones,1,0,0,0
Joe Kelly,1,0,31,31
Carnell Lake,1,0,2,2
Jeremy Lincoln,1,0,5,5
Greg Lloyd,1,0,8,8
Sean Lumpkin,1,0,1,1
Todd Lyght,1,0,14,14
Milton Mack,1,0,0,0
Mark Maddox,1,0,11,11
Darrell Malone,1,0,0,0
Brock Marion,1,0,11,11
Keith McCants,1,1,46,46
Ed McDaniel,1,0,0,0
Lamar McGriggs,1,0,1,1
Mike McGruder,1,0,0,0
Ryan McNeil,1,0,14,14
Sam Mills,1,0,10,10
Ken Norton,1,0,0,0
Muhammad Oliver,1,0,0,0
Anthony Phillips,1,0,0,0
Gary Plummer,1,0,1,1
Rufus Porter,1,0,33,33
Thomas Randolph,1,0,0,0
Terry Ray,1,0,2,2
Corey Raymond,1,0,0,0
Ricky Reynolds,1,1,11,11
Rafael Robinson,1,0,0,0
Ben Smith,1,0,0,0
Bruce Smith,1,0,0,0
Chuck Smith,1,1,36,36
Neil Smith,1,0,41,41
Thomas Smith,1,0,4,4
Alonzo Spellman,1,0,31,31
Bob Spitulski,1,0,7,7
Frank Stams,1,0,7,7
Tony Stargell,1,0,0,0
Tyronne Stowe,1,0,2,2
Fred Strickland,1,0,7,7
Eric Swann,1,0,0,0
Jay Taylor,1,0,0,0
Terry Taylor,1,0,0,0
William Thomas,1,0,7,7
Tony Tolbert,1,1,54,54
Steve Tovar,1,0,14,14
Winfred Tubbs,1,0,0,0
Jessie Tuggle,1,0,0,0
Craig Veasey,1,0,7,7
Marvin Washington,1,0,7,7
Ted Washington,1,0,5,5
Damon Watts,1,0,0,0
Larry Whigham,1,0,21,21
Dan Williams,1,0,-3,-3
Clayton Holmes,0,0,3,3
Wilber Marshall,0,0,13,13
