Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Steve Broussard,34,218,0,1,0,25,9,26.5,0,0,0
Raghib Ismail,34,513,5,7,1,42,26,76.5,0,0,0
Bernie Parmalee,34,249,1,2,0,22,12,35.3,0,0,0
Andrew Glover,33,371,2,5,0,27,16,48.5,0,0,0
Alvin Harper,33,821,8,14,7,90,25,75.8,2,0,0
Adrian Cooper,32,363,0,6,0,34,16,50,2,0,0
Troy Drayton,32,276,6,3,0,22,13,40.6,0,0,0
Craig Heyward,32,335,1,3,0,34,16,50,1,0,0
Dave Meggett,32,293,0,2,0,34,12,37.5,0,0,0
Jerome Bettis,31,293,1,3,0,34,16,51.6,0,0,0
Howard Cross,31,364,4,5,1,40,19,61.3,0,0,0
Ed West,31,377,2,6,0,26,23,74.2,1,0,0
Charles Wilson,31,652,6,11,6,71,18,58.1,0,0,0
Paul Green,30,208,1,1,0,20,13,43.3,1,0,0
Mark Carrier,29,452,5,8,2,43,23,79.3,0,0,0
Aubrey Matthews,29,359,3,4,0,33,21,72.4,1,0,0
Anthony McDowell,29,193,1,0,0,19,8,27.6,0,0,0
Ray Crittenden,28,379,3,4,0,32,21,75,0,0,0
Anthony Morgan,28,397,4,4,1,47,17,60.7,1,0,0
Cedric Tillman,28,455,1,6,2,63,22,78.6,1,0,0
Harold Green,27,267,1,5,0,34,14,51.8,0,0,0
James Saxon,27,151,0,1,0,25,3,11.1,0,0,0
Lewis Tillman,27,222,0,1,0,39,6,22.2,0,0,0
Jackie Harris,26,337,3,3,2,48,15,57.7,0,0,0
Brian Mitchell,26,236,1,3,1,46,9,34.6,1,0,0
Roosevelt Potts,26,251,1,2,0,30,11,42.3,1,0,0
Tom Rathman,26,194,0,0,0,18,6,23.1,0,0,0
Richie Anderson,25,212,1,1,0,27,12,48,0,0,0
Derek Russell,25,342,1,5,1,43,13,52,0,0,0
Tom Waddle,25,244,1,2,0,22,17,68,0,0,0
Aaron Craver,24,237,0,3,0,28,11,45.8,1,0,0
Robert Green,24,199,2,1,0,39,5,20.8,0,0,0
Brian Kinchen,24,232,1,3,0,38,11,45.8,1,0,0
Todd Kinchen,23,352,3,6,1,43,16,69.6,0,0,0
Tyji Armstrong,22,265,1,4,0,29,13,59.1,2,0,0
Bam Morris,22,204,0,2,1,49,6,27.3,0,0,0
Errict Rhett,22,119,0,0,0,12,5,22.7,0,0,0
Isaac Bruce,21,272,3,1,0,34,16,76.2,0,0,0
Marv Cook,21,212,1,3,0,34,11,52.4,0,0,0
Russell Copeland,21,255,1,4,0,35,15,71.4,0,0,0
Michael Jackson,21,304,2,5,0,30,18,85.7,0,0,0
Maurice Johnson,21,204,2,2,0,22,9,42.9,1,0,0
Eric Martin,21,307,1,3,1,61,18,85.7,0,0,0
Alfred Pupunu,21,214,2,4,0,25,14,66.7,0,0,0
Nate Singleton,21,294,2,5,2,43,16,76.2,0,0,0
Lorenzo White,21,188,1,2,1,41,9,42.9,0,0,0
Victor Bailey,20,311,1,4,1,61,15,75,0,0,0
Pat Coleman,20,298,1,2,1,81,12,60,0,0,0
Barry Foster,20,124,0,1,0,27,7,35,0,0,0
Andre Hastings,20,281,2,4,1,46,12,60,0,0,0
Aaron Pierce,20,214,4,3,0,29,13,65,0,0,0
Reggie Rivers,20,136,0,1,0,25,5,25,0,0,0
Jim Thornton,20,171,0,1,0,25,7,35,0,0,0
Keith Cash,19,192,2,2,0,31,10,52.6,0,0,0
William Floyd,19,145,0,0,0,15,5,26.3,0,0,0
Ernie Mills,19,384,1,8,3,43,16,84.2,0,0,0
Mike Pritchard,19,271,1,2,1,50,12,63.2,1,0,0
Tydus Winans,19,344,2,6,2,51,15,79,0,0,0
Gary Brown,18,194,1,3,0,24,9,50,0,0,0
Kenneth Davis,18,82,0,0,0,12,2,11.1,0,0,0
Vaughn Hebron,18,137,0,2,0,29,7,38.9,0,0,0
Terry Allen,17,148,0,2,0,31,4,23.5,0,0,0
Mark Bavaro,17,215,3,2,0,27,10,58.8,0,0,0
Horace Copeland,17,308,0,4,2,65,11,64.7,0,0,0
Rodney Holman,17,163,0,0,0,18,10,58.8,1,0,0
Derek Ware,17,171,1,2,0,33,8,47.1,1,0,0
Duane Young,17,217,1,3,0,31,11,64.7,0,0,0
Kerry Cash,16,190,1,2,0,24,10,62.5,1,0,0
Howard Griffith,16,113,1,0,0,13,6,37.5,0,0,0
Greg Hill,16,92,0,1,0,21,4,25,0,0,0
Marc Logan,16,97,1,0,0,15,7,43.8,0,0,0
Arthur Marshall,16,219,0,4,0,34,8,50,0,0,0
Erric Pegram,16,99,0,1,0,28,4,25,0,0,0
Tommy Vardell,16,137,1,0,0,19,6,37.5,0,0,0
Alexander Wright,16,294,2,4,2,76,8,50,0,0,0
Ethan Horton,15,157,3,1,0,20,9,60,0,0,0
James Jett,15,253,0,4,1,54,10,66.7,0,0,0
Cedric Smith,15,118,1,1,0,28,7,46.7,1,0,0
Robert Smith,15,105,0,0,0,15,7,46.7,0,0,0
Mike Williams,15,221,0,5,0,29,9,60,0,0,0
Mark Chmura,14,165,0,2,0,27,9,64.3,0,0,0
Rodney Hampton,14,103,0,0,0,17,5,35.7,0,0,0
Terry Kirby,14,154,0,3,0,26,6,42.9,0,0,0
Bryan Reeves,14,202,1,3,0,33,10,71.4,0,0,0
Reggie Brooks,13,68,0,0,0,16,1,7.7,0,0,0
Jerry Evans,13,127,2,1,0,20,8,61.5,0,0,0
Chris Gedney,13,157,3,2,0,37,8,61.5,1,0,0
Merril Hoge,13,79,0,0,0,11,6,46.2,0,0,0
LeShon Johnson,13,168,0,4,0,33,6,46.2,0,0,0
Tim McGee,13,175,1,2,0,25,10,76.9,0,0,0
Derrick Ned,13,86,0,0,0,19,6,46.2,0,0,0
Ted Popson,13,141,0,2,0,24,6,46.2,0,0,0
Kevin R. Williams,13,181,0,4,0,29,7,53.8,0,0,0
Chad Fann,12,96,0,0,0,16,5,41.7,1,0,0
Earnest Byner,11,102,0,1,0,30,4,36.4,0,0,0
Pat Carter,11,74,1,0,0,19,3,27.3,0,0,0
Carwell Gardner,11,89,0,1,0,21,3,27.3,1,0,0
Keith Jennings,11,75,3,1,0,23,5,45.4,0,0,0
Ed McCaffrey,11,131,2,2,0,32,9,81.8,0,0,0
Shannon Mitchell,11,105,0,1,0,36,4,36.4,0,0,0
Troy Sadowski,11,54,0,0,0,11,2,18.2,0,0,0
Steve Smith,11,142,1,3,0,25,7,63.6,0,0,0
Ryan Wetnight,11,104,1,0,0,19,7,63.6,0,0,0
Vince Workman,11,82,0,1,0,23,4,36.4,0,0,0
Brad Baxter,10,40,0,0,0,7,1,10,0,0,0
Ron Hall,10,106,0,0,0,18,4,40,1,0,0
Tracy Johnson,10,91,0,0,0,17,6,60,0,0,0
Yonel Jourdain,10,56,0,0,0,18,2,20,0,0,0
Keenan McCardell,10,182,0,3,0,34,10,100,0,0,0
Brad Muster,10,88,0,1,0,21,5,50,0,0,0
Kenyon Rasheed,10,97,0,1,0,22,5,50,0,0,0
Gary Wellman,10,112,0,1,0,25,6,60,1,0,0
Stevie Anderson,9,90,0,0,0,17,5,55.6,0,0,0
Rod Bernstine,9,70,0,0,0,16,4,44.4,0,0,0
John Burke,9,86,0,0,0,17,3,33.3,0,0,0
Marion Butts,9,54,0,0,0,15,2,22.2,0,0,0
Derrick Clark,9,47,0,0,0,10,2,22.2,0,0,0
Sam Gash,9,61,0,0,0,19,3,33.3,0,0,0
Willie Green,9,150,0,2,0,28,8,88.9,0,0,0
Leonard Harris,9,113,0,1,0,26,7,77.8,0,0,0
Mario Bates,8,62,0,0,0,14,1,12.5,0,0,0
Anthony Carter,8,97,3,0,0,18,8,100,0,0,0
Lincoln Coleman,8,46,0,0,0,14,2,25,0,0,0
Charlie Garner,8,74,0,1,0,28,3,37.5,0,0,0
Mark Jackson,8,97,1,1,0,22,6,75,0,0,0
James Jenkins,8,32,4,0,0,9,5,62.5,0,0,0
David Lang,8,60,0,0,0,12,3,37.5,0,0,0
Greg McMurtry,8,112,1,2,0,30,5,62.5,0,0,0
Todd McNair,8,78,0,2,0,21,4,50,0,0,0
Tyrone Montgomery,8,126,1,2,1,65,2,25,1,0,0
Ronald Moore,8,52,1,0,0,18,4,50,0,0,0
Terry Samuels,8,57,0,0,0,17,2,25,0,0,0
Donnell Bennett,7,53,0,0,0,15,4,57.1,0,0,0
Dexter Carter,7,99,0,1,1,44,4,57.1,0,0,0
Ferrell Edmunds,7,43,0,0,0,8,1,14.3,1,0,0
Ty Hallock,7,75,0,1,0,21,3,42.9,0,0,0
Danan Hughes,7,80,0,1,0,22,5,71.4,0,0,0
Reggie Johnson,7,79,0,1,0,24,4,57.1,0,0,0
Ron Lewis,7,108,0,2,0,38,3,42.9,0,0,0
Mitch Lyons,7,54,0,0,0,10,2,28.6,0,0,0
Adrian Murrell,7,76,0,1,0,20,4,57.1,0,0,0
Mazio Royster,7,36,0,0,0,12,2,28.6,0,0,0
Dwight Stone,7,81,0,2,0,25,5,71.4,0,0,0
Lamar Thomas,7,94,0,1,0,27,5,71.4,0,0,0
Frank Wycheck,7,55,1,1,0,20,2,28.6,0,0,0
Tracy Greene,6,69,1,1,0,20,5,83.3,0,0,0
Garrison Hearst,6,49,0,1,0,29,2,33.3,0,0,0
Scott Miller,6,94,1,2,0,27,6,100,0,0,0
David Palmer,6,90,0,1,0,39,2,33.3,0,0,0
Walter Reeves,6,61,1,1,0,22,4,66.7,0,0,0
Ryan Yarborough,6,42,1,0,0,12,2,33.3,0,0,0
Michael Bates,5,112,1,2,1,40,4,80,1,0,0
Eric Bieniemy,5,48,0,1,0,25,1,20,0,0,0
Richard Buchanan,5,60,0,0,0,18,3,60,0,0,0
Jonathan Hayes,5,50,1,0,0,17,2,40,1,0,0
Daryl Hobbs,5,52,0,0,0,14,3,60,0,0,0
Anthony Johnson,5,31,0,0,0,9,0,0,0,0,0
Vince Marrow,5,44,0,0,0,14,0,0,0,0,0
Jeff Query,5,44,0,0,0,14,2,40,0,0,0
Jeff Wilner,5,31,0,0,0,9,0,0,0,0,0
Chris Brantley,4,29,0,0,0,10,1,25,0,0,0
Reggie Brown,4,34,0,0,0,11,3,75,0,0,0
Jeff Cothran,4,24,1,0,0,8,2,50,0,0,0
Scott Galbraith,4,31,0,0,0,15,2,50,0,0,0
Chuck Levy,4,35,0,0,0,15,3,75,0,0,0
Roderick Lewis,4,48,0,0,0,19,2,50,0,0,0
Thomas Lewis,4,46,0,1,0,23,3,75,0,0,0
Terry Mickens,4,31,0,0,0,11,2,50,0,0,0
Dave Moore,4,57,0,0,0,18,3,75,0,0,0
Irving Spikes,4,16,0,0,0,9,0,0,0,0,0
Blair Thomas,4,16,0,0,0,9,0,0,0,0,0
Robb Thomas,4,70,0,1,0,35,2,50,0,0,0
Randy Baldwin,3,15,0,0,0,15,1,33.3,0,0,0
Fred Baxter,3,11,1,0,0,6,1,33.3,0,0,0
Travis Hannah,3,24,0,0,0,11,2,66.7,0,0,0
Frank Hartley,3,13,1,0,0,8,2,66.7,0,0,0
Ronald Humphrey,3,19,0,0,0,12,1,33.3,0,0,0
Lonnie Johnson,3,42,0,1,0,21,2,66.7,0,0,0
Steve Jordan,3,23,0,0,0,10,2,66.7,0,0,0
David Mims,3,14,0,0,0,6,1,33.3,0,0,0
Johnnie Morton,3,39,1,0,0,18,2,66.7,0,0,0
Chris Penn,3,24,0,0,0,13,2,66.7,0,0,0
Greg Primus,3,25,0,0,0,12,2,66.7,0,0,0
Mack Strong,3,3,0,0,0,5,0,0,1,0,0
Lamont Warren,3,47,0,1,0,29,1,33.3,0,0,0
Jamie Williams,3,25,0,0,0,16,2,66.7,0,0,0
David Alexander,2,1,0,0,0,1,0,0,0,0,0
Aaron Bailey,2,30,0,1,0,23,1,50,0,0,0
Shannon Baker,2,15,0,0,0,10,2,100,0,0,0
Greg Baty,2,11,1,0,0,8,2,100,0,0,0
Wes Bender,2,14,0,0,0,7,0,0,0,0,0
Brett Carolan,2,10,0,0,0,6,0,0,0,0,0
Bob Christian,2,30,0,1,0,21,2,100,0,0,0
Carlester Crumpler,2,19,0,0,0,12,1,50,0,0,0
Ron Dickerson,2,11,0,0,0,6,1,50,0,0,0
Gary Downs,2,15,0,0,0,10,1,50,0,0,0
Cleveland Gary,2,19,0,0,0,11,1,50,0,0,0
Rudy Harris,2,11,0,0,0,8,0,0,0,0,0
Steve Hawkins,2,22,0,0,0,14,1,50,0,0,0
Jimmie Johnson,2,7,0,0,0,5,0,0,0,0,0
Calvin Jones,2,6,0,0,0,4,0,0,0,0,0
Tony Kimbrough,2,20,0,0,0,12,1,50,0,0,0
Nate Lewis,2,13,1,0,0,8,2,100,0,0,0
Derek Loville,2,26,0,0,0,19,2,100,0,0,0
Eric Lynch,2,18,0,0,0,12,1,50,0,0,0
Le'Shai Maston,2,12,0,0,0,10,1,50,0,0,0
Deems May,2,22,0,0,0,18,1,50,0,0,0
Lorenzo Neal,2,9,0,0,0,5,0,0,0,0,0
Brent Novoselsky,2,7,0,0,0,4,1,50,0,0,0
Rico Smith,2,61,0,1,1,50,2,100,0,0,0
Darryl Spencer,2,51,0,1,1,40,2,100,0,0,0
Damon Thomas,2,31,0,0,0,17,2,100,0,0,0
Olanda Truitt,2,89,1,1,1,77,2,100,0,0,0
Joe Valerio,2,5,2,0,0,4,2,100,0,0,0
Ronnie Williams,2,26,0,0,0,17,2,100,0,0,0
Tommie Agee,1,2,0,0,0,2,0,0,0,0,0
Charles Arbuckle,1,7,0,0,0,7,0,0,0,0,0
Steve Avery,1,2,0,0,0,2,0,0,0,0,0
Eric Ball,1,4,0,0,0,4,0,0,0,0,0
Johnnie Barnes,1,6,0,0,0,6,0,0,0,0,0
Jeff Campbell,1,22,1,1,0,22,1,100,0,0,0
Tony Carter,1,24,0,1,0,24,1,100,0,0,0
Marty Carter,1,21,0,1,0,21,1,100,0,0,0
Scott Conover,1,1,1,0,0,1,1,100,0,0,0
Carlos Etheredge,1,6,0,0,0,6,0,0,0,0,0
Chuck Evans,1,2,0,0,0,2,0,0,0,0,0
Scottie Graham,1,1,0,0,0,1,0,0,0,0,0
Ronnie Harris,1,11,0,0,0,11,0,0,0,0,0
James Jones,1,1,0,0,0,1,0,0,0,0,0
Trey Junkin,1,1,1,0,0,1,1,100,0,0,0
Craig Keith,1,2,0,0,0,2,0,0,0,0,0
Derek Kennard,1,-3,0,0,0,-3,0,0,1,0,0
David Klingler,1,-6,0,0,0,-6,0,0,0,0,0
Brian Kozlowski,1,5,0,0,0,5,0,0,0,0,0
Tim Lester,1,1,0,0,0,1,0,0,0,0,0
Dorsey Levens,1,9,0,0,0,9,0,0,0,0,0
Fred McAfee,1,4,0,0,0,4,0,0,0,0,0
James McKnight,1,25,1,1,0,25,1,100,0,0,0
John Henry Mills,1,4,0,0,0,4,0,0,0,0,0
Derrell Mitchell,1,13,0,0,0,13,1,100,0,0,0
Derrick Moore,1,10,0,0,0,10,1,100,0,0,0
Orlando Parker,1,7,0,0,0,7,0,0,0,0,0
Patrick Robinson,1,5,0,0,0,5,1,100,0,0,0
Jermaine Ross,1,36,1,1,0,36,1,100,0,0,0
Leslie Shepherd,1,8,0,0,0,8,0,0,0,0,0
Kevin Smith,1,8,0,0,0,8,1,100,0,0,0
Jeff Sydner,1,10,0,0,0,10,0,0,0,0,0
Nate Turner,1,26,1,1,0,26,1,100,0,0,0
Jon Vaughn,1,5,1,0,0,5,1,100,0,0,0
Willie Williams,1,7,0,0,0,7,0,0,0,0,0
Tim Worley,1,8,0,0,0,8,0,0,0,0,0
