Player,FF,FR,FR TD
Terry Irving,1,1,0
Michael Jackson,1,0,0
Tyoka Jackson,1,1,0
Garth Jax,1,0,0
Jim Jeffcoat,1,0,0
Greg Jeffries,1,0,0
Tommy Jeter,1,0,0
Bill Johnson,1,1,0
Aaron Jones,1,3,0
Henry Jones,1,1,0
James Jones,1,2,0
Jimmie Jones,1,1,0
Marvin Jones,1,0,0
Roger Jones,1,0,0
Joe Kelly,1,1,0
Cortez Kennedy,1,1,0
Tony Kimbrough,1,0,0
Randy Kirk,1,0,0
Antonio Langham,1,0,0
Shawn Lee,1,1,0
Jay Leeuwenburg,1,0,0
Dorsey Levens,1,0,0
Albert Lewis,1,0,0
Jeremy Lincoln,1,0,0
Ronnie Lott,1,1,0
Keith Lyle,1,0,0
Lorenzo Lynch,1,0,0
Mark Maddox,1,1,0
Wayne Martin,1,0,0
Chris Maumalanga,1,0,0
Alvoid Mays,1,0,0
Ed McCaffrey,1,0,0
Tony McCoy,1,1,0
Ed McDaniel,1,0,0
Terry McDaniel,1,3,1
Pellom McDaniels,1,1,0
Ricardo McDonald,1,0,0
Tim McDonald,1,1,1
Anthony McDowell,1,0,0
Mike McGruder,1,0,0
Jamir Miller,1,0,0
John Henry Mills,1,0,0
Hardy Nickerson,1,0,0
Ken Norton,1,0,0
Alfred Oglesby,1,0,0
Louis Oliver,1,0,0
Sterling Palmer,1,0,0
Erric Pegram,1,0,0
Roman Phifer,1,0,0
Mark Pike,1,0,0
Mike Pitts,1,2,0
Kelvin Pritchett,1,1,0
Brian Ratigan,1,0,0
Ricky Reynolds,1,2,1
Bucky Richardson,1,0,0
Rafael Robinson,1,1,0
Gerald Robinson,1,1,0
Tracy Rogers,1,0,0
Keith Rucker,1,0,0
Todd Scott,1,0,0
Junior Seau,1,3,0
Elbert Shelley,1,0,0
Thomas Smith,1,0,0
Vinson Smith,1,0,0
Alonzo Spellman,1,0,0
Jimmy Spencer,1,1,0
Bob Spitulski,1,0,0
Frank Stams,1,0,0
Fred Stokes,1,0,0
Michael Strahan,1,0,0
Eric Swann,1,1,0
Darryl Talley,1,1,0
Jay Taylor,1,1,0
Johnny Thomas,1,0,0
William Thomas,1,0,0
Bennie Thompson,1,1,0
Eric Turner,1,1,0
Marcus Turner,1,1,0
Nate Turner,1,0,0
Jon Vaughn,1,0,0
Craig Veasey,1,0,0
Fernandus Vinson,1,0,0
Darnell Walker,1,0,0
James Washington,1,1,0
Marvin Washington,1,1,0
Andre Waters,1,0,0
Orlando Watters,1,0,0
Larry Whigham,1,0,0
Reggie White,1,0,0
Bernard Whittington,1,0,0
Alfred Williams,1,1,0
Brent Williams,1,0,0
James Williams,1,2,0
James E. Williams,1,0,0
Willie Williams,1,0,0
Terry Wooden,1,2,0
Darren Woodson,1,1,0
Donnell Woolford,1,0,0
Jeff Wright,1,0,0
Toby Wright,1,1,1
Eric Zomalt,1,0,0
Chris Zorich,1,1,0
Bobby Abrams,0,0,0
Sam Adams,0,0,0
Mel Agee,0,0,0
Tommie Agee,0,0,0
Ray Agnew,0,0,0
Louie Aguiar,0,0,0
Chidi Ahanotu,0,0,0
Allen Aldridge,0,0,0
Arnold Ale,0,0,0
Brent Alexander,0,0,0
Derrick Alexander,0,0,0
Elijah Alexander,0,1,0
Eric Allen,0,1,0
Larry Allen,0,0,0
Marcus Allen,0,0,0
Terry Allen,0,0,0
John Alt,0,0,0
Ashley Ambrose,0,1,0
Kimble Anders,0,0,0
Darren Anderson,0,1,0
Eddie Anderson,0,1,0
Erick Anderson,0,0,0
Gary Anderson,0,0,0
Jamal Anderson,0,0,0
Richie Anderson,0,0,0
Flipper Anderson,0,0,0
Charles Arbuckle,0,0,0
Bruce Armstrong,0,0,0
Trace Armstrong,0,0,0
Tyji Armstrong,0,0,0
James Atkins,0,0,0
Steve Avery,0,0,0
Aaron Bailey,0,0,0
Carlton Bailey,0,1,0
Robert Bailey,0,0,0
Victor Bailey,0,0,0
Myron Baker,0,0,0
Randy Baldwin,0,0,0
Eric Ball,0,0,0
Jerry Ball,0,1,0
Howard Ballard,0,0,0
Carl Banks,0,0,0
Michael Bankston,0,1,0
Brad Banta,0,0,0
Kurt Barber,0,0,0
Tomur Barnes,0,0,0
Fred Barnett,0,0,0
Oliver Barnett,0,0,0
Troy Barnett,0,0,0
Tommy Barnhardt,0,0,0
Sebastian Barrie,0,0,0
Micheal Barrow,0,0,0
Michael Bates,0,0,0
Bill Bates,0,0,0
David Bavaro,0,0,0
Mark Bavaro,0,0,0
Fred Baxter,0,1,0
Brad Baxter,0,0,0
Martin Bayless,0,1,1
Aubrey Beavers,0,0,0
Ian Beckles,0,1,0
Don Beebe,0,0,0
Tom Beer,0,0,0
Myron Bell,0,0,0
William Bell,0,0,0
Jay Bellamy,0,0,0
Jason Belser,0,0,0
Wes Bender,0,0,0
Lou Benfatti,0,0,0
Donnell Bennett,0,0,0
Mitch Berger,0,0,0
Jerome Bettis,0,0,0
Dean Biasucci,0,0,0
Duane Bickett,0,0,0
Eric Bieniemy,0,0,0
David Binn,0,0,0
Blaine Bishop,0,1,0
Greg Bishop,0,1,0
Brian Blades,0,0,0
Bennie Blades,0,1,0
Drew Bledsoe,0,0,0
Shane Bonham,0,0,0
Chris Boniol,0,0,0
Steve Bono,0,0,0
John Booty,0,1,0
Jocelyn Borgella,0,0,0
Marc Boutte,0,0,0
Malik Boyd,0,0,0
Brant Boyer,0,0,0
Deral Boykin,0,0,0
Cary Brabham,0,0,0
Ronnie Bradford,0,1,0
Ed Brady,0,1,0
Jeff Brady,0,0,0
David Brandon,0,0,0
Chris Brantley,0,0,0
Chad Bratzke,0,0,0
David Braxton,0,0,0
Tyrone Braxton,0,0,0
Dewell Brewer,0,0,0
Doug Brien,0,0,0
Darrick Brilz,0,0,0
Michael Brim,0,1,0
Matt Brock,0,0,0
Michael Brooks,0,3,0
Robert Brooks,0,0,0
Bucky Brooks,0,1,0
Bill Brooks,0,0,0
Steve Broussard,0,0,0
Chad Brown,0,0,0
Dave Brown,0,0,0
Derek Brown,0,0,0
Derek Brown,0,1,0
Gary Brown,0,0,0
Gilbert Brown,0,0,0
Larry Brown,0,0,0
Ray Brown,0,0,0
Lomas Brown,0,0,0
Monty Brown,0,0,0
Richard Brown,0,0,0
Tim Brown,0,0,0
Troy Brown,0,0,0
Vincent Brown,0,1,0
Darrick Brownlow,0,0,0
Aundray Bruce,0,0,0
Isaac Bruce,0,0,0
Ray Buchanan,0,1,0
Richard Buchanan,0,0,0
Vince Buck,0,1,0
Brentson Buckner,0,1,0
Chuck Bullough,0,0,0
John Burke,0,0,0
Keith Burns,0,0,0
Jeff Burris,0,0,0
James Burton,0,0,0
Blair Bush,0,0,0
Paul Butcher,0,0,0
Kevin Butler,0,0,0
Marion Butts,0,0,0
Keith Byars,0,0,0
Earnest Byner,0,0,0
Butler By'Not'e,0,0,0
Israel Byrd,0,0,0
Chris Calloway,0,0,0
Rich Camarillo,0,0,0
Cody Carlson,0,0,0
John Carney,0,0,0
Mark Carrier,0,0,0
Tony Carter,0,0,0
Dexter Carter,0,0,0
Tom Carter,0,0,0
Pat Carter,0,0,0
Jason Carthen,0,0,0
Shante Carver,0,0,0
Scott Case,0,0,0
Keith Cash,0,0,0
Kerry Cash,0,0,0
Tony Casillas,0,0,0
Eric Castle,0,0,0
Mark Chmura,0,0,0
Jeff Christy,0,0,0
Derrick Clark,0,0,0
Gary Clark,0,0,0
Reggie Clark,0,1,0
Willie Clark,0,0,0
Kyle Clifton,0,1,0
Ben Coates,0,0,0
Andre Coleman,0,0,0
Pat Coleman,0,0,0
Brett Collins,0,0,0
Mark Collins,0,2,0
Shane Collins,0,0,0
Todd F. Collins,0,0,0
Curtis Conway,0,0,0
Toi Cook,0,0,0
Horace Copeland,0,0,0
Russell Copeland,0,0,0
Quentin Coryatt,0,1,1
Jeff Cothran,0,0,0
Tony Covington,0,0,0
John Covington,0,0,0
Jerry Crafts,0,0,0
Aaron Craver,0,0,0
Ray Crittenden,0,0,0
Ray Crockett,0,2,0
Corey Croom,0,0,0
Howard Cross,0,0,0
Rodney Culver,0,0,0
Randall Cunningham,0,0,0
Bob Dahl,0,0,0
Chris Dalman,0,0,0
Brad Daluiso,0,0,0
Matt Darby,0,0,0
Kenny Davidson,0,0,0
Anthony Davis,0,0,0
Antone Davis,0,0,0
Brian Davis,0,0,0
Dexter Davis,0,0,0
Greg Davis,0,0,0
Mike Davis,0,0,0
Reuben Davis,0,1,0
Scott Davis,0,0,0
Willie Davis,0,0,0
Sean Dawkins,0,0,0
Lawrence Dawsey,0,0,0
Dermontti Dawson,0,0,0
Doug Dawson,0,0,0
Derrick Deese,0,0,0
Al Del Greco,0,0,0
Mark Dennis,0,0,0
Steve DeOssie,0,0,0
Ron Dickerson,0,0,0
Trent Dilfer,0,0,0
Scott Dill,0,0,0
Charles Dimry,0,1,0
Cris Dishman,0,1,0
Ernest Dixon,0,0,0
Gerald Dixon,0,0,0
Jim Dombrowski,0,0,0
Mitch Donahue,0,0,0
Santana Dotson,0,0,0
Omar Douglas,0,0,0
Gary Downs,0,0,0
Tyronne Drakeford,0,0,0
Troy Drayton,0,0,0
Demetrius DuBose,0,0,0
Forey Duckett,0,0,0
John Duff,0,0,0
Roger Duffy,0,0,0
Jamie Dukes,0,0,0
Mike Dumas,0,0,0
Karl Dunbar,0,0,0
Ernest Dye,0,0,0
Quinn Early,0,0,0
Antonio Edwards,0,0,0
Brad Edwards,0,0,0
Pat Eilers,0,0,0
Henry Ellard,0,0,0
Lin Elliott,0,1,0
John Elway,0,0,0
Bert Emanuel,0,0,0
Steve Emtman,0,1,0
Eric England,0,0,0
Tory Epps,0,0,0
Ricky Ervins,0,0,0
Donald Evans,0,1,0
Jim Everett,0,0,0
Thomas Everett,0,1,0
Chad Fann,0,0,0
D'Marco Farr,0,0,0
Brett Faryniarz,0,0,0
Marshall Faulk,0,0,0
Ta'ase Faumui,0,0,0
Brett Favre,0,0,0
Jeff Feagles,0,0,0
Derrick Fenner,0,0,0
John Fina,0,0,0
Joe Fishback,0,0,0
Jim Flanigan,0,0,0
Mike Flores,0,1,0
Malcolm Floyd,0,0,0
Fred Foggie,0,0,0
James Folston,0,0,0
Albert Fontenot,0,0,0
Jerry Fontenot,0,0,0
Dan Footman,0,0,0
Darryl Ford,0,0,0
Henry Ford,0,0,0
Roman Fortin,0,0,0
Dion Foxx,0,0,0
Donald Frank,0,1,0
Paul Frase,0,1,0
Derrick Frazier,0,1,0
Gus Frerotte,0,0,0
David Frisch,0,0,0
Irving Fryar,0,0,0
Randy Fuller,0,0,0
William Gaines,0,0,0
Kendall Gammon,0,0,0
Wayne Gandy,0,0,0
Kenneth Gant,0,0,0
Carwell Gardner,0,0,0
Moe Gardner,0,1,0
Chris Gardocki,0,0,0
Dave Garnett,0,2,0
Matt Gay,0,0,0
Ron George,0,1,0
Dennis Gibson,0,0,0
Jason Gildon,0,0,0
Mike Gisler,0,0,0
Vencie Glenn,0,0,0
Andrew Glover,0,0,0
Kevin Glover,0,0,0
Robert Goff,0,0,0
Keith Goganious,0,0,0
Bill Goldberg,0,0,0
Darrien Gordon,0,2,0
Dwayne Gordon,0,0,0
Antonio Goss,0,0,0
Kurt Gouveia,0,0,0
Scottie Graham,0,0,0
Jeff Graham,0,0,0
Alan Grant,0,0,0
Carlton Gray,0,0,0
Cecil Gray,0,0,0
Chris Gray,0,0,0
Derwin Gray,0,0,0
Eric Green,0,0,0
Chris Green,0,0,0
Darrell Green,0,0,0
Robert Green,0,1,0
Rogerick Green,0,0,0
Victor Green,0,1,0
Tracy Greene,0,0,0
Howard Griffith,0,0,0
Paul Gruber,0,0,0
Eric Guliford,0,0,0
Myron Guyton,0,3,0
Britt Hager,0,1,0
Stacey Hairston,0,0,0
Courtney Hall,0,0,0
Dana Hall,0,0,0
Darryl Hall,0,0,0
Rhett Hall,0,1,0
Ron Hall,0,0,0
Ty Hallock,0,0,0
Keith Hamilton,0,2,0
Ruffin Hamilton,0,0,0
Rodney Hampton,0,0,0
Jon Hand,0,0,0
Merton Hanks,0,1,0
Jim Hanna,0,0,0
Brian Hansen,0,0,0
Jason Hanson,0,0,0
Adrian Hardy,0,1,0
Pat Harlow,0,0,0
Ronnie Harmon,0,0,0
Alvin Harper,0,0,0
Dwayne Harper,0,0,0
Jackie Harris,0,0,0
Odie Harris,0,1,0
Raymont Harris,0,1,0
Robert Harris,0,0,0
Tim Harris,0,0,0
Martin Harrison,0,0,0
Rodney Harrison,0,0,0
Frank Hartley,0,0,0
Richard Harvey,0,1,0
Andre Hastings,0,0,0
Tim Hauck,0,0,0
Steve Hawkins,0,0,0
Tracy Hayworth,0,0,0
Vaughn Hebron,0,0,0
Dale Hellestrae,0,0,0
Jerome Henderson,0,0,0
Othello Henderson,0,2,0
Wymon Henderson,0,0,0
Steve Hendrickson,0,1,0
Darryl Henley,0,0,0
Kevin Henry,0,1,0
Craig Hentrich,0,0,0
Craig Heyward,0,0,0
Eric Hill,0,0,0
Greg Hill,0,0,0
Randal Hill,0,0,0
Travis Hill,0,0,0
Chris Hinton,0,0,0
Leroy Hoard,0,0,0
Daryl Hobbs,0,0,0
Dwight Hollier,0,0,0
Lamont Hollinquest,0,1,0
Rodney Holman,0,0,0
Clayton Holmes,0,0,0
Lester Holmes,0,0,0
Pierce Holt,0,1,0
Thomas Homco,0,0,0
Brad Hopkins,0,0,0
Mike Horan,0,0,0
Ethan Horton,0,0,0
Desmond Howard,0,0,0
Erik Howard,0,1,0
Garry Howe,0,0,0
John Hudson,0,0,0
Danan Hughes,0,0,0
Tyrone Hughes,0,2,2
Kent Hull,0,0,0
Ronald Humphrey,0,0,0
Leonard Humphries,0,0,0
Jeff Hunter,0,0,0
Patrick Hunter,0,0,0
Michael Husted,0,0,0
Mark Ingram,0,0,0
Darwin Ireland,0,0,0
Michael Irvin,0,0,0
Tim Irwin,0,0,0
Qadry Ismail,0,1,0
Raghib Ismail,0,0,0
Steve Israel,0,0,0
Eric Jack,0,1,1
Al Jackson,0,0,0
Calvin Jackson,0,0,0
John Jackson,0,0,0
Keith Jackson,0,0,0
Steve Jackson,0,0,0
Ray Jacobs,0,0,0
Tim Jacobs,0,0,0
Jeff Jaeger,0,0,0
Kevin Jefferson,0,0,0
Shawn Jefferson,0,0,0
Haywood Jeffires,0,0,0
Carlos Jenkins,0,2,0
James Jenkins,0,0,0
James Jett,0,0,0
John Jett,0,0,0
Anthony Johnson,0,0,0
A.J. Johnson,0,0,0
Charles Johnson,0,0,0
D.J. Johnson,0,2,0
Jimmie Johnson,0,0,0
John Johnson,0,0,0
Johnny Johnson,0,0,0
Keshon Johnson,0,1,0
Lee Johnson,0,0,0
Lonnie Johnson,0,0,0
Maurice Johnson,0,0,0
Norm Johnson,0,0,0
Raylee Johnson,0,0,0
Reggie Johnson,0,0,0
Pepper Johnson,0,1,0
Tim Johnson,0,0,0
Tracy Johnson,0,0,0
Vaughan Johnson,0,0,0
Daryl Johnston,0,0,0
Brent Jones,0,0,0
Dante Jones,0,2,0
Gary Jones,0,1,0
Mike A. Jones,0,0,0
Mike D. Jones,0,1,0
Reggie Jones,0,0,0
Robert Jones,0,1,0
Rod Jones,0,0,0
Rondell Jones,0,1,0
Selwyn Jones,0,0,0
Victor Jones,0,0,0
Victor Jones,0,0,0
Charles Jordan,0,0,0
James Joseph,0,0,0
Yonel Jourdain,0,0,0
Trey Junkin,0,0,0
John Jurkovic,0,0,0
John Kasay,0,0,0
Craig Keith,0,0,0
Brian Kinchen,0,0,0
Todd Kinchen,0,0,0
Levon Kirkland,0,0,0
Chuck Klingbeil,0,0,0
Kevin Knox,0,0,0
George Koonce,0,2,0
Scott Kowalkowski,0,0,0
Brian Kozlowski,0,0,0
Greg Kragen,0,0,0
Erik Kramer,0,0,0
Bob Kratch,0,0,0
Tim Krumrie,0,0,0
Jim Lachey,0,0,0
Aaron Laing,0,0,0
Dion Lambert,0,0,0
Dan Land,0,0,0
David Lang,0,0,0
Harper LeBel,0,0,0
Carl Lee,0,1,0
Burnie Legette,0,0,0
Tyrone Legette,0,0,0
Leon Lett,0,0,0
Chuck Levy,0,0,0
Darryll Lewis,0,0,0
Roderick Lewis,0,0,0
Vernon Lewis,0,0,0
Adam Lingner,0,0,0
Mike Lodish,0,1,1
Chip Lohmiller,0,0,0
Antonio London,0,0,0
Derek Loville,0,0,0
Kirk Lowdermilk,0,0,0
Nick Lowery,0,0,0
Todd Lyght,0,1,1
Rick Lyle,0,0,0
Eric Lynch,0,0,0
John Lynch,0,0,0
Milton Mack,0,0,0
Eric Mahlum,0,0,0
Don Majkowski,0,0,0
Siupeli Malamala,0,0,0
Darrell Malone,0,0,0
Van Malone,0,0,0
John Mangum,0,0,0
Charles Mann,0,1,0
Greg Manusky,0,1,0
Brock Marion,0,0,0
Arthur Marshall,0,0,0
Leonard Marshall,0,0,0
Chris Martin,0,0,0
Tony Martin,0,0,0
Russell Maryland,0,1,0
Robert Massey,0,0,0
Jason Mathews,0,0,0
Terance Mathis,0,0,0
Trevor Matich,0,0,0
Bruce Matthews,0,0,0
Clay Matthews,0,0,0
Brett Maxie,0,0,0
Deems May,0,0,0
Martin Mayhew,0,1,0
Fred McAfee,0,0,0
Keith McCants,0,1,0
Keenan McCardell,0,0,0
Dave McCloughan,0,0,0
Michael McCrary,0,0,0
Randall McDaniel,0,0,0
Devon McDonald,0,0,0
Bubba McDowell,0,1,0
Tim McGee,0,0,0
Tony McGee,0,0,0
Lenny McGill,0,0,0
Lamar McGriggs,0,0,0
Toddrick McIntosh,0,0,0
Raleigh McKenzie,0,0,0
James McKnight,0,0,0
Tim McKyer,0,0,0
Steve McMichael,0,1,0
Mark McMillian,0,1,0
Todd McNair,0,1,0
Ryan McNeil,0,0,0
Charles McRae,0,0,0
Dave Meggett,0,1,0
David Merritt,0,1,0
Eric Metcalf,0,0,0
Pete Metzelaars,0,0,0
Rich Miano,0,0,0
Terry Mickens,0,0,0
Joe Milinichik,0,0,0
Hugh Millen,0,0,0
Corey Miller,0,1,0
Doug Miller,0,0,0
Anthony Miller,0,0,0
Les Miller,0,0,0
Ernie Mills,0,0,0
Lamar Mills,0,0,0
Charles Mincy,0,0,0
Kevin Miniefield,0,1,0
Barry Minter,0,1,0
Rick Mirer,0,0,0
Brian Mitchell,0,0,0
Derrell Mitchell,0,1,0
Johnny Mitchell,0,0,0
Kevin Mitchell,0,0,0
Roland Mitchell,0,0,0
Shannon Mitchell,0,0,0
Chris Mohr,0,0,0
Art Monk,0,0,0
Alton Montgomery,0,0,0
Glenn Montgomery,0,3,0
Warren Moon,0,0,0
Dave Moore,0,0,0
Derrick Moore,0,0,0
Herman Moore,0,0,0
Rob Moore,0,0,0
Ronald Moore,0,0,0
Stevon Moore,0,3,0
Bam Morris,0,0,0
Mike Morris,0,0,0
Darryl Morrison,0,2,1
Johnnie Morton,0,0,0
Don Mosebar,0,0,0
Winston Moss,0,0,0
Eddie Murray,0,0,0
Godfrey Myles,0,0,0
Joe Nash,0,0,0
Derrick Ned,0,0,0
Tom Newberry,0,0,0
Anthony Newman,0,1,0
Al Noga,0,0,0
Dexter Nottage,0,0,0
Jay Novacek,0,0,0
Brent Novoselsky,0,0,0
Jeremy Nunley,0,0,0
Freddie Joe Nunn,0,0,0
Derrick Oden,0,0,0
Chris Oldham,0,0,0
Muhammad Oliver,0,0,0
Jerry Olsavsky,0,0,0
Brian O'Neal,0,0,0
Pat O'Neill,0,0,0
Bo Orlando,0,0,0
Willie Oshodin,0,0,0
Brad Ottis,0,0,0
Glenn Parker,0,0,0
Anthony Parker,0,0,0
Bernie Parmalee,0,1,0
John Parrella,0,0,0
Ty Parten,0,0,0
James Patton,0,0,0
Marvcus Patton,0,0,0
Brett Perriman,0,0,0
Darren Perry,0,2,0
Marlo Perry,0,0,0
Michael Dean Perry,0,0,0
William Perry,0,0,0
Tony Peterson,0,0,0
Ed Philion,0,0,0
Anthony Phillips,0,0,0
Joe Phillips,0,1,0
Bill Pickel,0,0,0
Carl Pickens,0,0,0
Aaron Pierce,0,0,0
Anthony Pleasant,0,0,0
Gary Plummer,0,1,0
David Pool,0,0,0
Ted Popson,0,0,0
Rufus Porter,0,0,0
Roosevelt Potts,0,0,0
Keith Powe,0,0,0
Shawn Price,0,0,0
Anthony Prior,0,0,0
Mike Prior,0,0,0
Ricky Proehl,0,0,0
Scott Radecic,0,0,0
Thomas Randolph,0,0,0
Walter Rasby,0,0,0
Kenyon Rasheed,0,0,0
Tom Rathman,0,0,0
Eric Ravotti,0,0,0
Terry Ray,0,0,0
Corey Raymond,0,0,0
Andre Reed,0,0,0
Jake Reed,0,0,0
Bryan Reeves,0,1,0
Walter Reeves,0,0,0
Mike Reid,0,0,0
Leonard Renfro,0,0,0
Steve Rhem,0,0,0
Errict Rhett,0,0,0
Jerry Rice,0,0,0
David Richards,0,0,0
Louis Riddick,0,0,0
Andre Rison,0,0,0
Reggie Rivers,0,1,0
Austin Robbins,0,0,0
Ray Roberts,0,0,0
Tim Roberts,0,0,0
William Roberts,0,0,0
Eddie Robinson,0,0,0
Ed Robinson,0,0,0
Eugene Robinson,0,1,0
Jeff Robinson,0,0,0
David Rocker,0,0,0
Mark Rodenhauser,0,0,0
Tyrone Rodgers,0,0,0
Sam Rogers,0,0,0
Henry Rolling,0,0,0
Bill Romanowski,0,1,0
Ken Rose,0,0,0
Jermaine Ross,0,0,0
Coleman Rudolph,0,0,0
Tyrone Rush,0,0,0
Derek Russell,0,0,0
Leonard Russell,0,0,0
Troy Sadowski,0,0,0
Pio Sagapolutele,0,0,0
Dan Saleaumua,0,1,0
Terry Samuels,0,0,0
Deion Sanders,0,0,0
Glenell Sanders,0,0,0
Kevin Sargent,0,0,0
Sebastian Savage,0,0,0
Corey Sawyer,0,1,0
James Saxon,0,0,0
Adam Schreiber,0,0,0
Bill Schultz,0,0,0
Kurt Schulz,0,0,0
Jim Schwantz,0,0,0
Darnay Scott,0,0,0
Tracy Scroggins,0,1,0
Ray Seals,0,2,0
Leon Searcy,0,0,0
Mark Seay,0,0,0
Jason Sehorn,0,0,0
Luis Sharpe,0,0,0
Shannon Sharpe,0,0,0
Eric Shaw,0,0,0
Ashley Sheppard,0,1,0
Mike Sherrard,0,0,0
Will Shields,0,0,0
Pete Shufelt,0,0,0
Heath Shuler,0,0,0
Ricky Siglar,0,0,0
Tracy Simien,0,2,0
Clyde Simmons,0,0,0
Ed Simmons,0,0,0
Wayne Simmons,0,0,0
Carl Simpson,0,0,0
Keith Sims,0,1,0
Tom Sims,0,0,0
William Sims,0,0,0
Michael Sinclair,0,0,0
Chris Singleton,0,2,0
Nate Singleton,0,0,0
Jackie Slater,0,0,0
Webster Slaughter,0,0,0
Torrance Small,0,0,0
Joel Smeenge,0,0,0
Al Smith,0,1,0
