Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Wes Chandler,43,43,1,1,100,0,0,118.8,0,0,0,0,43,1,10
David Humm,39,2.8,14,4,28.6,0,1,9.8,0,0,0,0,19,2,9
Tom Skladany,38,19,2,2,100,0,0,118.8,0,0,0,0,19,0,0
Harold Jackson,35,17.5,2,2,100,0,0,118.8,0,0,0,0,23,0,0
Ray Guy,32,32,1,1,100,0,0,118.8,0,0,0,0,32,0,0
Mike Guman,31,31,1,1,100,1,0,158.3,0,0,0,0,31,1,5
Marc Wilson,31,6.2,5,3,60,0,0,77.9,0,0,0,0,12,0,0
Guy Benjamin,28,1.6,17,7,41.2,0,1,24.4,0,0,0,0,17,0,0
Jeff Komlo,26,6.5,4,2,50,0,1,31.2,0,0,0,0,20,0,0
Ed Luther,26,8.7,3,2,66.7,0,1,54.2,0,0,0,0,13,0,0
Jeff Rutledge,26,6.5,4,1,25,0,0,54.2,0,0,0,0,26,1,8
Mike Moroski,24,8,3,2,66.7,0,0,91,0,0,0,0,18,0,0
Jack Holmes,23,7.7,3,1,33.3,1,0,101.4,0,0,0,0,23,0,0
Steve Pisarkiewicz,19,3.8,5,2,40,0,0,51.2,0,0,0,0,16,1,7
Chuck Fusina,18,4.5,4,2,50,0,1,22.9,0,0,0,0,13,1,0
Greg Cater,15,15,1,1,100,0,0,118.8,0,0,0,0,15,0,0
Jeff Knapple,15,3.8,4,1,25,0,0,42.7,0,0,0,0,15,0,0
Joe Cribbs,13,13,1,1,100,0,0,118.8,0,0,0,0,13,0,0
Lawrence McCutcheon,12,6,2,1,50,0,0,68.8,0,0,0,0,12,1,4
Gifford Nielsen,12,3,4,2,50,1,0,95.8,0,0,0,0,8,0,0
Chuck Ramsey,6,3,2,1,50,0,0,56.2,0,0,0,0,6,0,0
Don Woods,6,3,2,1,50,0,0,56.2,0,0,0,0,6,1,8
David Beverly,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Todd Christensen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
Nolan Cromwell,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Tony Dorsett,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Jerry Eckwood,0,0,4,0,0,0,0,39.6,0,0,0,0,0,0,0
Russell Erxleben,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Tony Galbreath,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Charley Hannah,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Buddy Hardeman,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
John James,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Dave Jennings,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
Steve Kreider,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Dave Krieg,0,0,2,0,0,0,0,39.6,0,0,0,0,0,1,6
Wilbert Montgomery,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Nat Moore,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Tony Nathan,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Bob Parsons,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Walter Payton,0,0,3,0,0,0,0,39.6,0,0,0,0,0,0,0
Joe Senser,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Freddie Solomon,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Mike Thomas,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Herman Weaver,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Roger Wehrli,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
Delvin Williams,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Ray Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
