Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Tony Hill,27,4,0,0,0,15,0,0,0
Steve Dils,26,3,0,0,0,19,0,0,0
Dino Hall,26,2,0,0,0,19,0,0,0
Andy Johnson,26,11,0,0,0,11,0,0,0
Greg Landry,26,7,1,0,0,14,0,0,0
Tony Davis,24,5,0,0,0,8,0,0,0
Isaac Hagins,24,3,0,0,0,26,0,0,0
Dan Pastorini,24,4,0,0,0,10,0,0,0
Henry Marshall,22,3,0,0,0,9,0,0,0
David Beverly,21,6,0,0,0,11,0,0,0
Gary Davis,21,7,0,0,0,12,0,0,0
Frank LeMaster,21,2,0,0,0,11,0,0,0
Preston Dennard,20,2,0,0,0,21,0,0,0
Billy Joe DuPree,19,4,0,0,0,11,0,0,0
Victor Hicks,19,1,0,0,0,19,0,0,0
Sam Adkins,18,6,0,0,0,12,0,0,0
Scott Brunner,18,10,0,0,0,12,0,0,0
Jerry Butler,18,1,0,0,0,18,0,0,0
Craig Colquitt,17,1,0,0,0,17,0,0,0
Ray Williams,17,2,1,0,0,11,0,0,0
Nick Giaquinto,16,5,0,0,0,5,0,0,0
John Jefferson,16,1,0,0,0,16,0,0,0
Lydell Mitchell,16,7,0,0,0,5,0,0,0
Frank Pollard,16,4,0,0,0,12,0,0,0
Paul Darby,15,1,0,0,0,15,0,0,0
Scott Fitzkee,15,1,0,0,0,15,0,0,0
Dan Fouts,15,23,2,0,0,9,0,0,0
Eddie Payton,15,2,0,0,0,8,0,0,0
Chuck Fusina,14,1,0,0,0,14,0,0,0
Al Hunter,14,9,0,0,0,7,0,0,0
John James,13,1,0,0,0,13,0,0,0
Ozzie Newsome,13,2,0,0,0,9,0,0,0
Pat Haden,12,3,0,0,0,6,0,0,0
Cleo Montgomery,12,1,0,0,0,12,0,0,0
Mike Renfro,12,1,0,0,0,12,0,0,0
Lynn Dickey,11,19,1,0,0,7,0,0,0
Jim Hart,11,9,0,0,0,12,0,0,0
Calvin Hill,11,1,0,0,0,11,0,0,0
Harlan Huckleby,11,6,1,0,0,9,0,0,0
Ira Matthews,11,5,0,0,0,5,0,0,0
John Sciarra,11,3,0,0,0,9,0,0,0
Scott Laidlaw,10,5,0,0,0,3,0,0,0
Wes Chandler,9,1,0,0,0,9,0,0,0
Mark Brammer,8,1,0,0,0,8,0,0,0
Dave Casper,8,2,0,0,0,6,0,0,0
Zachary Dixon,8,2,0,0,0,5,0,0,0
Bill Kenney,8,8,0,0,0,4,0,0,0
Ahmad Rashad,8,1,0,0,0,8,0,0,0
Willis Adams,7,2,0,0,0,15,0,0,0
Emery Moorehead,7,2,0,0,0,4,0,0,0
Glenn Carano,6,4,0,0,0,5,0,0,0
Mike Levenseller,6,1,0,0,0,6,0,0,0
Preston Pearson,6,3,0,0,0,2,0,0,0
Rod Phillips,6,2,0,0,0,4,0,0,0
Nathan Poole,6,5,0,0,0,7,0,0,0
Anthony Anderson,5,6,0,0,0,8,0,0,0
Vickey Ray Anderson,5,4,0,0,0,4,0,0,0
David Humm,5,1,0,0,0,5,0,0,0
Lam Jones,5,2,0,0,0,7,0,0,0
Mike Kruczek,5,9,0,0,0,5,0,0,0
Ed Luther,5,3,0,0,0,9,0,0,0
Don Testerman,5,1,0,0,0,5,0,0,0
Aundra Thompson,5,5,0,0,0,16,0,0,0
Bobby Batton,4,3,0,0,0,3,0,0,0
Steve DeBerg,4,6,0,0,0,7,0,0,0
Drew Hill,4,1,0,0,0,4,0,0,0
Bob Parsons,4,2,0,0,0,4,0,0,0
Jim Walsh,4,2,0,0,0,2,0,0,0
Boobie Clark,3,1,0,0,0,3,0,0,0
Paul Coffman,3,1,0,0,0,3,0,0,0
Jim Culbreath,3,1,0,0,0,3,0,0,0
Randy Love,3,1,0,0,0,3,0,0,0
Nat Moore,3,1,0,0,0,3,0,0,0
Barty Smith,3,1,0,0,0,3,0,0,0
Marc Wilson,3,1,0,0,0,3,0,0,0
Wally Francis,2,1,0,0,0,2,0,0,0
Keith Krepfle,2,1,0,0,0,2,0,0,0
Steve Largent,2,1,0,0,0,2,0,0,0
Mike Loyd,2,6,0,0,0,3,0,0,0
Rich Mauti,2,1,0,0,0,2,0,0,0
Bo Robinson,2,3,0,0,0,4,0,0,0
Mike Barber,1,1,0,0,0,1,0,0,0
Cliff Branch,1,1,0,0,0,1,0,0,0
Billy Johnson,1,2,0,0,0,4,0,0,0
Ricky Patton,1,1,0,0,0,1,0,0,0
Tom Clements,0,2,0,0,0,0,0,0,0
Nolan Cromwell,0,2,0,0,0,0,0,0,0
Mike Fuller,0,2,0,0,0,0,0,0,0
Bob Griese,0,1,0,0,0,0,0,0,0
M.L. Harris,0,1,0,0,0,0,0,0,0
Mike Hubach,0,1,0,0,0,0,0,0,0
Jeff Knapple,0,6,0,0,0,9,0,0,0
Pat McInally,0,1,0,0,0,0,0,0,0
Gifford Nielsen,0,1,0,0,0,0,0,0,0
Rick Partridge,0,3,0,0,0,0,0,0,0
Bob Lee,-1,1,0,0,0,-1,0,0,0
Joe Senser,-1,1,0,0,0,-1,0,0,0
Jim Smith,-1,1,0,0,0,-1,0,0,0
Billy Waddy,-1,1,0,0,0,-1,0,0,0
Paul McDonald,-2,3,0,0,0,0,0,0,0
Junior Miller,-2,2,0,0,0,0,0,0,0
Willie Miller,-2,1,0,0,0,-2,0,0,0
Eason Ramson,-2,2,0,0,0,4,0,0,0
Mel Gray,-3,1,0,0,0,-3,0,0,0
Joe Pisarcik,-3,3,0,0,0,0,0,0,0
Don Strock,-3,1,0,0,0,-3,0,0,0
Lynn Swann,-4,1,0,0,0,-4,0,0,0
Jesse Thompson,-4,1,0,0,0,-4,0,0,0
Gordon Banks,-5,1,0,0,0,-5,0,0,0
Johnny Evans,-6,3,0,0,0,0,0,0,0
LaRue Harrington,-7,4,0,0,0,-1,0,0,0
Danny Pittman,-7,1,0,0,0,-7,0,0,0
Roger Carr,-8,1,0,0,0,-8,0,0,0
Rick Walker,-8,1,0,0,0,-8,0,0,0
Ron Jessie,-9,1,0,0,0,-9,0,0,0
Greg Cater,-10,2,0,0,0,-1,0,0,0
Gordon Jones,-10,1,0,0,0,-10,0,0,0
Kenny Harrison,-11,2,0,0,0,-3,0,0,0
Jim Miller,-12,2,0,0,0,0,0,0,0
Bob Grupp,-14,3,0,0,0,0,0,0,0
Chuck Ramsey,-15,1,0,0,0,-15,0,0,0
Rickey Watts,-16,1,0,0,0,-16,0,0,0
Ken Stabler,-22,15,0,0,0,0,0,0,0
