Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Chris Combs,2,52,1,0,0,38,0,0,0,0,0
Doug Cosbie,2,11,1,0,0,6,0,0,0,0,0
Brian DeRoo,2,34,0,0,0,18,0,0,0,0,0
Scott Laidlaw,2,16,0,0,0,10,0,0,0,0,0
Jeff Lee,2,19,0,0,0,12,0,0,0,0,0
Mike Levenseller,2,30,0,0,0,22,0,0,0,0,0
Cleo Miller,2,8,0,0,0,7,0,0,0,0,0
Lydell Mitchell,2,21,0,0,0,13,0,0,0,0,0
Larry Mucker,2,37,0,0,0,19,0,0,0,0,0
Doug Paschal,2,18,0,0,0,11,0,0,0,0,0
Nathan Poole,2,-4,0,0,0,3,0,0,0,0,0
Tim Smith,2,21,0,0,0,13,0,0,0,0,0
Wendell Tyler,2,8,0,0,0,5,0,0,0,0,0
Mike Williams,2,9,1,0,0,6,0,0,0,0,0
Gordon Banks,1,7,0,0,0,7,0,0,0,0,0
Mark Bell,1,13,0,0,0,13,0,0,0,0,0
Rick Berns,1,6,0,0,0,6,0,0,0,0,0
Larry Brinson,1,9,0,0,0,9,0,0,0,0,0
Larry Brunson,1,15,0,0,0,15,0,0,0,0,0
Ken Callicutt,1,19,0,0,0,19,0,0,0,0,0
Monte Coleman,1,12,0,0,0,12,0,0,0,0,0
Zachary Dixon,1,5,0,0,0,5,0,0,0,0,0
Phil DuBois,1,16,0,0,0,16,0,0,0,0,0
Ron Essink,1,2,1,0,0,2,0,0,0,0,0
John Floyd,1,31,1,0,0,31,0,0,0,0,0
Ben Garry,1,9,0,0,0,9,0,0,0,0,0
Lewis Gilbert,1,7,0,0,0,7,0,0,0,0,0
Efren Herrera,1,9,0,0,0,9,0,0,0,0,0
Eddie Hicks,1,4,0,0,0,4,0,0,0,0,0
Kenny Lewis,1,6,0,0,0,6,0,0,0,0,0
George Martin,1,4,1,0,0,4,0,0,0,0,0
Rich Martini,1,36,0,0,0,36,0,0,0,0,0
Rich Mauti,1,10,0,0,0,10,0,0,0,0,0
Russ Mikeska,1,4,0,0,0,4,0,0,0,0,0
Anthony Munoz,1,-6,0,0,0,-6,0,0,0,0,0
Tinker Owens,1,26,0,0,0,26,0,0,0,0,0
Danny White,1,-9,0,0,0,-9,0,0,0,0,0
Ron Yary,1,5,0,0,0,5,0,0,0,0,0
