Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Ed Beckman,12.7,3,38,0,0,0,18,0,0
Chris Keating,12.7,3,38,0,0,0,16,0,0
Johnnie Gray,12.6,5,63,0,0,0,18,0,0
Mike Guman,12.5,2,25,0,0,0,13,0,0
Mickey Shuler,12.5,2,25,0,0,0,14,0,0
Mike Barber,12,1,12,0,0,0,12,0,0
Gerald Carter,12,1,12,0,0,0,12,0,0
Phil Francis,12,5,60,0,0,0,32,0,0
Pat Thomas,12,1,12,0,0,0,12,0,0
Len Walterscheid,12,1,12,0,0,0,12,0,0
Rickey Watts,12,1,12,0,0,0,12,0,0
Louie Giammona,11.7,7,82,0,0,0,16,0,0
Ken Stone,11.3,3,34,0,0,0,13,0,0
Robin Earl,11,1,11,0,0,0,11,0,0
Edgar Fields,11,1,11,0,0,0,11,0,0
Willie McClendon,11,1,11,0,0,0,11,0,0
Cleo Miller,11,2,22,0,0,0,13,0,0
Jeff Moore,11,1,11,0,0,0,11,0,0
Ricky Patton,10.8,4,43,0,0,0,19,0,0
Bob Fisher,10.7,3,32,0,0,0,15,0,0
Jewerl Thomas,10.5,2,21,0,0,0,15,0,0
Bob Bruer,10,2,20,0,0,0,11,0,0
Todd Christensen,10,1,10,0,0,0,10,0,0
Ernie Hughes,10,1,10,0,0,0,10,0,0
Art Monk,10,1,10,0,0,0,10,0,0
Derrick Ramsey,10,1,10,0,0,0,10,0,0
Tony Samuels,10,1,10,0,0,0,10,0,0
Marvin Sims,10,1,10,0,0,0,10,0,0
Brad Budde,9.3,3,28,0,0,0,15,0,0
Jim Obradovich,9.2,5,46,0,0,0,15,0,0
Mel Blount,9,1,9,0,0,0,9,0,0
Rickey Claitt,9,2,18,0,0,0,11,0,0
Chris Foote,9,1,9,0,0,0,9,0,0
Ivory Sully,9,4,36,0,0,0,20,0,0
Nathan Poole,8,1,8,0,0,0,8,0,0
Bill Barnett,7,1,7,0,0,0,7,0,0
Rob Carpenter,7,1,7,0,0,0,7,0,0
Allan Clark,7,3,21,0,0,0,13,0,0
Randy Clark,7,2,14,0,0,0,11,0,0
Ron Baker,6,1,6,0,0,0,6,0,0
Jim Browner,5,2,10,0,0,0,10,0,0
Bruce Herron,5,1,5,0,0,0,5,0,0
LeRoy Irvin,5,1,5,0,0,0,5,0,0
Jim Jensen,5,1,5,0,0,0,5,0,0
Charles Johnson,5,2,10,0,0,0,22,0,0
Steve Watson,5,1,5,0,0,0,5,0,0
Bob Winkel,4,1,4,0,0,0,4,0,0
Tony Daykin,3,1,3,0,0,0,3,0,0
Myron Lapka,3,1,3,0,0,0,3,0,0
Ron Yary,3,1,3,0,0,0,3,0,0
Ron Simpkins,2.7,3,8,0,0,0,8,0,0
Paul Hofer,2,1,2,0,0,0,2,0,0
Jeffrey Allen,0,1,0,0,0,0,0,0,0
Gary Anderson,0,1,0,0,0,0,0,0,0
Gregg Bingham,0,1,0,0,0,0,0,0,0
John Cappelletti,0,1,0,0,0,0,0,0,0
Ken Clarke,0,1,0,0,0,0,0,0,0
George Collins,0,1,0,0,0,0,0,0,0
Al Dixon,0,1,0,0,0,0,0,0,0
Judson Flint,0,1,0,0,0,0,0,0,0
Kris Haines,0,1,0,0,0,0,0,0,0
Lester Hayes,0,1,0,0,0,0,0,0,0
Stan Holloway,0,1,0,0,0,0,0,0,0
Robert Jackson,0,1,0,0,0,0,0,0,0
John Jefferson,0,1,0,0,0,0,0,0,0
Curtis Jordan,0,1,0,0,0,0,0,0,0
Carlos Pennywell,0,1,0,0,0,0,0,0,0
Jim Ryan,0,1,0,0,0,0,0,0,0
Tim Smith,0,1,0,0,0,0,0,0,0
John Spagnola,0,1,0,0,0,0,0,0,0
Ricky Thompson,0,1,0,0,0,0,0,0,0
Zack Valentine,0,1,0,0,0,0,0,0,0
Tim Vogler,0,1,0,0,0,0,0,0,0
Charlie Waters,0,1,0,0,0,0,0,0,0
Kervin Wyatt,0,1,0,0,0,0,0,0,0
Thom Darden,-1,1,-1,0,0,0,-1,0,0
Mike Ulmer,-2,1,-2,0,0,0,-2,0,0
