Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Scott Dierking,315,79,0,0,0,21,0,0,0
Jon Keyworth,311,83,1,0,0,16,0,0,0
Clarence Harmon,310,94,0,0,0,21,0,0,0
Eric Torkelson,309,103,1,0,0,29,0,0,0
Anthony Davis,297,95,1,0,0,35,0,0,0
Jimmy DuBose,284,71,0,0,0,13,0,0,0
Joe Ferguson,279,41,2,0,0,41,0,0,0
Monroe Eley,273,97,1,0,0,16,0,0,0
Michael Strachan,271,55,0,0,0,18,0,0,0
Archie Manning,270,39,5,0,0,27,0,0,0
Lenvil Elliott,269,65,0,0,0,32,0,0,0
Mark Bailey,266,66,2,0,0,37,0,0,0
Calvin Hill,257,69,0,0,0,34,0,0,0
Roosevelt Leaks,237,59,3,0,0,39,0,0,0
Don McCauley,234,83,6,0,0,16,0,0,0
James Betterson,233,62,1,0,0,17,0,0,0
Robin Earl,233,56,1,0,0,34,0,0,0
Herb Lusk,229,52,2,0,0,70,0,0,0
Boobie Clark,226,68,1,0,0,10,0,0,0
Sammy Johnson,217,55,2,0,0,26,0,0,0
Joe Washington,217,62,0,0,0,19,0,0,0
Clarence Williams,215,50,2,0,0,46,0,0,0
Pete Banaszak,214,67,5,0,0,11,0,0,0
Don Nottingham,214,44,2,0,0,13,0,0,0
Jerry Latin,208,56,2,0,0,17,0,0,0
Mike Pruitt,205,47,1,0,0,21,0,0,0
Nate Simpson,204,60,0,0,0,40,0,0,0
John Riggins,203,68,0,0,0,12,0,0,0
Bruce Harper,198,44,0,0,0,18,0,0,0
Ed Williams,198,63,0,0,0,14,0,0,0
Bo Matthews,193,43,0,0,0,22,0,0,0
John Brockington,186,65,1,0,0,12,0,0,0
Willie Spencer,184,62,3,0,0,9,0,0,0
Wilbert Montgomery,183,45,2,0,0,27,0,0,0
Rod Phillips,183,37,1,0,0,25,0,0,0
Al Hunter,179,32,1,0,0,20,0,0,0
Carl Garrett,175,53,1,0,0,13,0,0,0
Reggie Harrison,175,36,0,0,0,33,0,0,0
Terry Bradshaw,171,31,3,0,0,26,0,0,0
Roger Staubach,171,51,3,0,0,33,0,0,0
Kevin Long,170,56,0,0,0,12,0,0,0
Don Hardeman,162,42,2,0,0,18,0,0,0
Bob Ferrell,160,41,1,0,0,12,0,0,0
Ike Forte,157,62,2,0,0,16,0,0,0
Robert Miller,152,46,0,0,0,14,0,0,0
Charlie White,151,50,1,0,0,27,0,0,0
Marv Hubbard,150,38,1,0,0,16,0,0,0
Joe Theismann,149,29,1,0,0,14,0,0,0
Bert Jones,146,28,2,0,0,22,0,0,0
Jim Jensen,143,40,1,0,0,12,0,0,0
Jim Zorn,141,25,1,0,0,15,0,0,0
Willard Harrell,140,60,1,0,0,9,0,0,0
Johnny Musso,132,37,2,0,0,13,0,0,0
Ken Anderson,128,26,2,0,0,17,0,0,0
Ron Jaworski,127,40,5,0,0,44,0,0,0
Craig Morton,125,31,4,0,0,15,0,0,0
Larry Poole,118,38,1,0,0,12,0,0,0
Louis Carter,117,59,2,0,0,20,0,0,0
Mike Collier,116,31,0,0,0,15,0,0,0
Bob Avellini,109,37,1,0,0,21,0,0,0
Pat Haden,106,29,2,0,0,23,0,0,0
Paul Hofer,106,34,0,0,0,10,0,0,0
Sidney Thornton,103,27,2,0,0,18,0,0,0
Billy Johnson,102,6,1,0,0,61,0,0,0
Mike Esposito,101,34,0,0,0,23,0,0,0
Terry Robiskie,100,22,1,0,0,10,0,0,0
Greg Landry,99,25,0,0,0,13,0,0,0
Terdell Middleton,97,35,0,0,0,16,0,0,0
Leonard Thompson,91,31,1,0,0,16,0,0,0
Nat Moore,89,14,1,0,0,24,0,0,0
Tony Davis,81,27,2,0,0,13,0,0,0
MacArthur Lane,79,25,1,0,0,9,0,0,0
Mike Livingston,78,19,1,0,0,13,0,0,0
Steve Jones,77,24,3,0,0,18,0,0,0
Mike Rae,75,13,1,0,0,21,0,0,0
Ted McKnight,74,11,0,0,0,19,0,0,0
Jim Plunkett,71,28,1,0,0,9,0,0,0
Larry Watkins,71,19,0,0,0,9,0,0,0
Larry Barnes,70,24,0,0,0,7,0,0,0
Scott Hunter,70,28,1,0,0,18,0,0,0
Secdrick McIntyre,65,13,0,0,0,11,0,0,0
Gordon Bell,63,16,0,0,0,13,0,0,0
Gary Danielson,62,7,0,0,0,16,0,0,0
Doug Dennison,60,12,1,0,0,17,0,0,0
Joe Pisarcik,57,27,2,0,0,14,0,0,0
Alvin Maxson,56,18,0,0,0,8,0,0,0
Norris Weese,56,11,1,0,0,21,0,0,0
Laverne Smith,55,14,0,0,0,16,0,0,0
David Whitehurst,55,14,1,0,0,19,0,0,0
Jim Culbreath,53,12,0,0,0,18,0,0,0
Ray Burks,51,1,0,0,0,51,0,0,0
Tony Benjamin,48,13,0,0,0,10,0,0,0
John Stallworth,47,6,0,0,0,15,0,0,0
Richard Todd,46,24,2,0,0,13,0,0,0
Matt Robinson,45,5,0,0,0,19,0,0,0
Johnny Rodgers,44,3,0,0,0,33,0,0,0
Freddie Solomon,43,6,0,0,0,14,0,0,0
Cullen Bryant,42,6,0,0,0,24,0,0,0
Tom Newton,39,8,0,0,0,8,0,0,0
Dan Pastorini,39,18,2,0,0,15,0,0,0
Randy Hedberg,35,9,0,0,0,12,0,0,0
Curtis Brown,34,8,0,0,0,9,0,0,0
Billy Waddy,34,2,0,0,0,30,0,0,0
Darryl Stingley,33,3,1,0,0,34,0,0,0
Terry Nelson,31,3,0,0,0,18,0,0,0
Bob Griese,30,16,0,0,0,13,0,0,0
Frank LeMaster,30,1,0,0,0,30,0,0,0
Cliff Olander,30,7,0,0,0,17,0,0,0
Lawrence Williams,30,2,1,0,0,17,0,0,0
Larry Brinson,28,8,1,0,0,20,0,0,0
Jess Phillips,27,5,1,0,0,13,0,0,0
Jeb Blount,26,5,0,0,0,12,0,0,0
Larry Keller,25,1,0,0,0,25,0,0,0
Wesley Walker,25,3,0,0,0,11,0,0,0
Lynn Dickey,24,5,0,0,0,10,0,0,0
Craig Penrose,24,4,0,0,0,17,0,0,0
Marty Domres,23,4,0,0,0,11,0,0,0
Bobby Douglass,23,2,0,0,0,20,0,0,0
Kim Jones,23,8,0,0,0,8,0,0,0
Drew Pearson,22,2,0,0,0,11,0,0,0
Tony Adams,21,5,0,0,0,8,0,0,0
George Ragsdale,21,3,0,0,0,15,0,0,0
Art Best,20,6,0,0,0,6,0,0,0
Scott Bull,20,5,0,0,0,8,0,0,0
Tommy Casanova,20,1,0,0,0,20,0,0,0
Billy Kilmer,20,10,0,0,0,12,0,0,0
Mike Voight,20,7,0,0,0,6,0,0,0
Rick Upchurch,19,1,1,0,0,19,0,0,0
Roger Wehrli,19,1,0,0,0,19,0,0,0
Jim Hart,18,11,0,0,0,13,0,0,0
Shelton Diggs,16,1,0,0,0,16,0,0,0
Brian Duncan,16,5,0,0,0,10,0,0,0
Kenny Harrison,15,6,0,0,0,15,0,0,0
Jim Jodat,15,5,1,0,0,5,0,0,0
Mark Kellar,15,7,0,0,0,9,0,0,0
Scott Laidlaw,15,9,0,0,0,8,0,0,0
Brian Sipe,14,10,0,0,0,9,0,0,0
Steve Bartkowski,13,18,0,0,0,8,0,0,0
Dan Fouts,13,6,0,0,0,11,0,0,0
James Harris,13,10,2,0,0,12,0,0,0
Eddie Payton,13,4,0,0,0,14,0,0,0
Charlie Smith,13,2,0,0,0,8,0,0,0
Jack Dolbin,12,2,0,0,0,14,0,0,0
Arnold Morgado,12,3,0,0,0,9,0,0,0
Terry Anderson,11,1,0,0,0,11,0,0,0
Glenn Doughty,11,2,0,0,0,16,0,0,0
John Hadl,11,3,1,0,0,6,0,0,0
Henry Marshall,11,7,0,0,0,7,0,0,0
Bobby Scott,11,4,0,0,0,9,0,0,0
Ken Burrough,10,4,0,0,0,28,0,0,0
David Hill,10,4,0,0,0,14,0,0,0
Gary Huff,10,8,0,0,0,2,0,0,0
Horace Ivory,10,3,0,0,0,9,0,0,0
Stanley Morgan,10,1,0,0,0,10,0,0,0
Billy Joe DuPree,9,3,0,0,0,7,0,0,0
Larry Brunson,8,2,0,0,0,11,0,0,0
Tony Dungy,8,3,0,0,0,6,0,0,0
Bo Rather,8,2,0,0,0,10,0,0,0
Jack Deloplaine,7,2,0,0,0,5,0,0,0
Mike Fuller,7,1,1,0,0,7,0,0,0
Alfred Jenkins,7,2,0,0,0,9,0,0,0
Billy Pritchett,7,3,0,0,0,6,0,0,0
Sam Adkins,6,3,0,0,0,4,0,0,0
Bob Brunet,6,3,0,0,0,3,0,0,0
Wally Francis,6,4,0,0,0,11,0,0,0
Hubert Ginn,6,5,0,0,0,5,0,0,0
Harold Jackson,6,1,0,0,0,6,0,0,0
Steve Odom,6,1,0,0,0,6,0,0,0
Lou Piccone,6,1,0,0,0,6,0,0,0
Reggie Rucker,6,2,0,0,0,3,0,0,0
Lynn Swann,6,2,0,0,0,14,0,0,0
Fran Tarkenton,6,15,0,0,0,8,0,0,0
Dave Williams,6,2,0,0,0,6,0,0,0
Emery Moorehead,5,1,0,0,0,5,0,0,0
Joe Namath,5,4,0,0,0,7,0,0,0
Hank Bauer,4,4,0,0,0,3,0,0,0
Andy Bolton,4,3,0,0,0,2,0,0,0
Glenn Bujnoch,4,1,1,0,0,4,0,0,0
Karl Farmer,4,1,0,0,0,4,0,0,0
Pat McInally,4,1,0,0,0,4,0,0,0
Neil Graff,3,5,0,0,0,4,0,0,0
Tommy Kramer,3,10,0,0,0,8,0,0,0
Artie Owens,3,1,0,0,0,3,0,0,0
Joe Reed,3,1,0,0,0,3,0,0,0
Pat Curran,2,1,0,0,0,2,0,0,0
Isaac Hagins,2,1,0,0,0,2,0,0,0
Dave Mays,2,4,0,0,0,2,0,0,0
Bill Munson,2,1,0,0,0,2,0,0,0
Paul Warfield,2,1,0,0,0,2,0,0,0
Larry Jones,1,1,0,0,0,1,0,0,0
Jim Kiick,1,1,0,0,0,1,0,0,0
Steve Myer,1,6,0,0,0,4,0,0,0
Brian Baschnagel,0,1,0,0,0,0,0,0,0
Marv Bateman,0,1,0,0,0,0,0,0,0
Marvin Cobb,0,1,0,0,0,0,0,0,0
Bucky Dilts,0,1,0,0,0,0,0,0,0
Vince Evans,0,1,0,0,0,0,0,0,0
Vince Ferragamo,0,1,0,0,0,0,0,0,0
Mike Franckowiak,0,1,0,0,0,0,0,0,0
Cleveland Franklin,0,1,0,0,0,0,0,0,0
Dave Green,0,1,0,0,0,0,0,0,0
Mike Kruczek,0,1,0,0,0,0,0,0,0
John Reaves,0,5,0,0,0,0,0,0,0
Wilbur Summers,0,1,0,0,0,0,0,0,0
Bobby Walden,0,1,0,0,0,0,0,0,0
James Corbett,-1,1,0,0,0,-1,0,0,0
Mel Gray,-1,1,0,0,0,-1,0,0,0
Kim McQuilken,-1,2,0,0,0,-1,0,0,0
Haven Moses,-1,5,0,0,0,8,0,0,0
Wally Henry,-2,1,0,0,0,-2,0,0,0
David Lee,-2,2,0,0,0,-2,0,0,0
Terry Luck,-2,3,0,0,0,1,0,0,0
Mike Michel,-2,1,0,0,0,-2,0,0,0
Morris Owens,-2,2,0,0,0,5,0,0,0
Herman Weaver,-2,1,0,0,0,-2,0,0,0
Danny White,-2,1,0,0,0,-2,0,0,0
David Beverly,-3,2,0,0,0,-3,0,0,0
Greg Coleman,-3,1,0,0,0,-3,0,0,0
Butch Johnson,-3,1,0,0,0,-3,0,0,0
Willie McGee,-3,1,0,0,0,-3,0,0,0
Ken Stabler,-3,3,0,0,0,-1,0,0,0
Jim Thaxton,-3,1,0,0,0,-3,0,0,0
Walter White,-3,2,0,0,0,3,0,0,0
Billy Brooks,-4,2,0,0,0,4,0,0,0
Jerry Golsteyn,-4,3,0,0,0,-1,0,0,0
Luther Blue,-6,1,0,0,0,-6,0,0,0
Jim Mitchell,-6,1,0,0,0,-6,0,0,0
Bob Lee,-8,12,0,0,0,7,0,0,0
Bill Troup,-8,7,0,0,0,7,0,0,0
Greg Boykin,-9,5,0,0,0,4,0,0,0
Jimmie Giles,-10,1,0,0,0,-10,0,0,0
Terry Joyce,-13,1,0,0,0,-13,0,0,0
Duane Carrell,-15,2,0,0,0,-15,0,0,0
Rich Caster,-15,2,0,0,0,-6,0,0,0
Don Herrmann,-17,1,0,0,0,-17,0,0,0
