Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Harold Jackson,62,1048,4,0,0,77,0,0,0,0,0
Fred Biletnikoff,58,802,7,0,0,39,0,0,0,0,0
Chip Myers,57,792,3,0,0,42,0,0,0,0,0
Otis Taylor,57,821,6,0,0,44,0,0,0,0,0
Bob Tucker,55,764,4,0,0,39,0,0,0,0,0
Gary Garrison,52,744,7,0,0,52,0,0,0,0,0
J.D. Hill,52,754,5,0,0,58,0,0,0,0,0
Art Malone,50,585,2,0,0,57,0,0,0,0,0
Charley Taylor,49,673,7,0,0,70,0,0,0,0,0
John Gilliam,47,1035,7,0,0,66,0,0,0,0,0
Bob Newland,47,579,2,0,0,42,0,0,0,0,0
Ed Podolak,46,345,2,0,0,27,0,0,0,0,0
Gene Washington,46,918,12,0,0,62,0,0,0,0,0
Ron Johnson,45,451,5,0,0,39,0,0,0,0,0
Fred Willis,45,297,2,0,0,27,0,0,0,0,0
Reggie Rucker,44,681,3,0,0,62,0,0,0,0,0
Bob Trumpy,44,500,2,0,0,38,0,0,0,0,0
Calvin Hill,43,364,3,0,0,33,0,0,0,0,0
Vic Washington,43,393,1,0,0,33,0,0,0,0,0
Cid Edwards,40,557,2,0,0,61,0,0,0,0,0
Ted Kwalick,40,751,9,0,0,81,0,0,0,0,0
Tom Mitchell,40,494,4,0,0,34,0,0,0,0,0
Rich Caster,39,833,10,0,0,80,0,0,0,0,0
Doug Dressler,39,348,1,0,0,33,0,0,0,0,0
Danny Abramowicz,38,668,7,0,0,51,0,0,0,0,0
Johnny Roland,38,321,2,0,0,27,0,0,0,0,0
Ron Shanklin,38,669,3,0,0,57,0,0,0,0,0
Rod Sherman,38,661,3,0,0,55,0,0,0,0,0
Walt Garrison,37,390,3,0,0,26,0,0,0,0,0
Frank Pitts,36,620,8,0,0,80,0,0,0,0,0
Eddie Bell,35,629,2,0,0,83,0,0,0,0,0
Roy Jefferson,35,550,3,0,0,45,0,0,0,0,0
Raymond Chester,34,576,8,0,0,68,0,0,0,0,0
Bob Chandler,33,528,5,0,0,43,0,0,0,0,0
Walker Gillette,33,550,2,0,0,65,0,0,0,0,0
Sam Havrilak,33,571,4,0,0,62,0,0,0,0,0
Bob Windsor,33,383,1,0,0,24,0,0,0,0,0
Larry Brown,32,473,4,0,0,89,0,0,0,0,0
Fair Hooker,32,441,2,0,0,43,0,0,0,0,0
Dave Parks,32,542,6,0,0,66,0,0,0,0,0
Mike Garrett,31,245,1,0,0,27,0,0,0,0,0
Wendell Hayes,31,295,3,0,0,29,0,0,0,0,0
Larry Schreiber,31,283,1,0,0,64,0,0,0,0,0
Ron Sellers,31,653,5,0,0,55,0,0,0,0,0
Carl Garrett,30,410,0,0,0,43,0,0,0,0,0
Ben Hawkins,30,512,1,0,0,67,0,0,0,0,0
Don McCauley,30,256,2,0,0,34,0,0,0,0,0
Milt Morin,30,540,1,0,0,36,0,0,0,0,0
Oscar Reed,30,205,0,0,0,37,0,0,0,0,0
Dave Smith,30,316,0,0,0,25,0,0,0,0,0
Jack Snow,30,590,4,0,0,57,0,0,0,0,0
Jim Bertelsen,29,331,1,0,0,22,0,0,0,0,0
Ken Burrow,29,492,5,0,0,40,1,3.4,0,0,0
Bob Gresham,29,192,0,0,0,54,0,0,0,0,0
Essex Johnson,29,420,2,0,0,65,0,0,0,0,0
Bob Klein,29,330,1,0,0,26,0,0,0,0,0
Don Maynard,29,510,2,0,0,41,0,0,0,0,0
Ahmad Rashad,29,500,3,0,0,98,0,0,0,0,0
Altie Taylor,29,250,2,0,0,40,0,0,0,0,0
Paul Warfield,29,606,3,0,0,47,0,0,0,0,0
Donny Anderson,28,298,2,0,0,56,0,0,0,0,0
John Beasley,28,232,1,0,0,18,0,0,0,0,0
Don Herrmann,28,422,5,0,0,63,0,0,0,0,0
Floyd Little,28,367,4,0,0,40,0,0,0,0,0
Ed Marinaro,28,218,1,0,0,18,0,0,0,0,0
Jim Mitchell,28,470,4,0,0,40,1,3.6,0,0,0
Mike Siani,28,496,5,0,0,70,0,0,0,0,0
Charlie Smith,28,353,2,0,0,43,0,0,0,0,0
Rich Houston,27,468,3,0,0,94,0,0,0,0,0
Frank Lewis,27,391,5,0,0,52,0,0,0,0,0
Lance Rentzel,27,365,1,0,0,40,0,0,0,0,0
Charlie Sanders,27,416,2,0,0,38,0,0,0,0,0
O.J. Simpson,27,198,0,0,0,25,0,0,0,0,0
Ken Burrough,26,521,4,0,0,80,0,0,0,0,0
Charlie Evans,26,182,1,0,0,18,0,0,0,0,0
MacArthur Lane,26,285,0,0,0,49,0,0,0,0,0
Jackie Smith,26,407,2,0,0,71,0,0,0,0,0
Bill Butler,25,226,2,0,0,21,0,0,0,0,0
Billy Masters,25,393,3,0,0,27,0,0,0,0,0
