Player,Comb,Asst,Solo,Sck
Cris Dishman,74,10,64,0
Bryce Paup,74,13,61,11
Mike Pitts,74,24,50,3
Rod Woodson,74,7,67,2
Andre Collins,73,8,65,6
Darrell Green,73,1,72,0
Seth Joyner,73,13,60,2
Karl Mecklenburg,73,12,61,9
Brian Washington,73,22,51,0
Scott Case,71,17,54,1.5
Mark Collins,71,9,62,1
Tracy Rogers,71,11,60,0
J.B. Brown,70,9,61,0
Danny Copeland,70,7,63,0
Carlos Jenkins,70,11,59,2.5
William Thomas,70,9,61,6.5
Greg Jackson,69,19,50,0
Darren Perry,69,15,54,0
David Wyman,69,16,53,2
Joe Cain,68,7,61,0
Jeff Cross,68,14,54,10.5
Wayne Martin,68,13,55,5
Lonnie Marts,68,10,58,2
Audray McMillian,68,4,64,0
Jesse Solomon,68,17,51,0
Michael Stewart,68,11,57,1
Ray Crockett,67,9,58,1
Mike Croel,67,10,57,5
Merton Hanks,67,7,60,0
Roger Harper,67,15,52,0
Pepper Johnson,67,13,54,1
Tony Siragusa,67,21,46,1.5
Michael Bankston,66,20,46,3
Dwayne Harper,66,4,62,0
Dwight Hollier,66,8,58,0
Terry McDaniel,66,5,61,0
Roland Mitchell,66,12,54,0
Anthony Newman,66,15,51,0
Michael Dean Perry,66,12,54,6
Thomas Everett,65,13,52,0
Jeff Lageman,65,16,49,8.5
Carl Lee,65,6,59,0
Mark Carrier,64,15,49,0
Eric Davis,64,7,57,0
Clay Matthews,64,12,52,5.5
Martin Mayhew,64,6,58,0
Chris Doleman,63,14,49,12.5
Maurice Douglass,63,7,56,0
Eddie Robinson,63,19,44,1
Clyde Simmons,63,20,43,5
Jeff Wright,63,15,48,4.5
Carl Banks,62,9,53,1
Mark Maddox,62,22,40,0
Donald Evans,61,22,39,6.5
Maurice Hurst,61,9,52,1
Dennis Smith,61,13,48,0
Vinson Smith,61,17,44,0
Renaldo Turnbull,61,10,51,13
Simon Fletcher,60,10,50,13.5
Dennis Gibson,60,14,46,1
Corey Miller,60,16,44,6.5
Darrin Smith,60,9,51,1
Eric Thomas,60,16,44,0
Eric Allen,59,6,53,2
Chad Brown,59,13,46,3
Corwin Brown,59,22,37,0
Ray Buchanan,59,14,45,0
Andy Harmon,59,10,49,11.5
Patrick Hunter,59,7,52,0
Ricky Reynolds,59,5,54,1
Dana Stubblefield,59,7,52,10.5
Troy Vincent,59,9,50,0
Aaron Wallace,59,15,44,2
Martin Bayless,58,10,48,1
Eugene Daniel,57,9,48,0
Kevin Murphy,57,13,44,0
Larry Brown,56,3,53,0
Ray Childress,56,9,47,9
Matt Darby,56,10,46,0
Moe Gardner,56,16,40,2
Steve Jackson,56,8,48,0
Mark Kelso,56,21,35,0
Chuck Klingbeil,56,11,45,1.5
Rich Miano,56,10,46,0
Leslie O'Neal,56,8,48,12
Rafael Robinson,56,8,48,1.5
Britt Hager,55,9,46,1
Albert Lewis,55,7,48,0
Broderick Thomas,55,12,43,1
Henry Thomas,55,15,40,9
Lionel Washington,55,10,45,1
Dale Carter,54,4,50,0
Chuck Cecil,54,17,37,0
Harry Colon,54,14,40,1
Toi Cook,54,8,46,1
Dixon Edwards,54,9,45,1.5
D.J. Johnson,54,6,48,0
Sean Jones,54,10,44,13
Le-Lo Lang,54,5,49,0
Todd Scott,54,6,48,0
Dennis Brown,53,8,45,5.5
Kevin Greene,53,9,44,12.5
Darryl Hall,53,17,36,0
James Hasty,53,7,46,0
Tim Johnson,53,3,50,4
Dan Saleaumua,53,7,46,3.5
Doug Terry,53,9,44,1
Mike Zordich,53,21,32,0
Monte Coleman,52,2,50,6
Pierce Holt,52,15,37,6.5
Rod Jones,52,8,44,0
Mark McMillian,52,2,50,0
Eric Shaw,52,12,40,0
Anthony Smith,52,10,42,12.5
Terrell Buckley,51,1,50,0
Marco Coleman,51,9,42,5.5
Vencie Glenn,51,7,44,0
Roger Jones,51,2,49,1
Steve McMichael,51,10,41,6
Keith Hamilton,50,12,38,11.5
Charles Mincy,50,7,43,0
John Washington,50,14,36,0
Michael Brim,49,8,41,0
Mike A. Jones,49,4,45,0
Robert Massey,49,5,44,0
Bill Pickel,49,9,40,0
Anthony Pleasant,49,11,38,11
John Randle,49,13,36,12.5
Sean Vanhorse,49,5,44,0
Darnell Walker,49,6,43,0
Jimmy Williams,49,10,39,0
Vinnie Clark,48,4,44,0
Keith Goganious,48,12,36,1
Thomas Homco,48,7,41,0
Bobby Houston,48,12,36,3
Joe Nash,48,13,35,0.5
Marc Spindler,48,10,38,2
Mickey Washington,48,9,39,0.5
John Copeland,47,5,42,3
Wes Hopkins,47,5,42,0
Robert Porcher,47,7,40,8.5
Frank Robinson,47,4,43,0
Michael Walter,47,7,40,0
Aeneas Williams,47,4,43,0
Rob Burnett,46,12,34,9
Sam Clancy,46,18,28,1
Robert Goff,46,13,33,2
Darrien Gordon,46,1,45,0
Nolan Harrison,46,13,33,3
Ken Harvey,46,10,36,9.5
Greg Kragen,46,6,40,3
Glenn Montgomery,46,9,37,6
Neil Smith,46,8,38,15
Fred Stokes,46,9,37,9.5
Ray Agnew,45,15,30,1.5
Santana Dotson,45,6,39,5
Chris Goode,45,10,35,0
Vestee Jackson,45,9,36,0
Shawn Lee,45,8,37,3
Nate Odomes,45,8,37,0
Marquez Pope,45,7,38,0.5
Corey Raymond,45,7,38,0
Rod Smith,45,10,35,0
Tony Tolbert,45,7,38,7.5
Richard Dent,44,8,36,12.5
Charles Dimry,44,9,35,0
James Francis,44,6,38,2
Todd Lyght,44,3,41,0
Chris Oldham,44,6,38,1
Louis Oliver,44,11,33,0
Kevin Scott,44,10,34,0
Reyna Thompson,44,7,37,1
Tony Woods,44,8,36,1
Lester Archambeau,43,11,32,0
Jessie Armstead,43,5,38,0
John Johnson,43,7,36,2
Joe King,43,5,38,0
Russell Maryland,43,11,32,2.5
Jerry Ball,42,13,29,3
Howie Long,42,10,32,6
Mike Prior,42,10,32,0
Kelvin Pritchett,42,6,36,4
Keith Rucker,42,14,28,0
Tony Casillas,41,11,30,2
Darion Conner,41,10,31,1.5
Reuben Davis,41,12,29,1
Ron George,41,5,36,1
Najee Mustafaa,41,6,35,0
Henry Rolling,41,13,28,0
Terry Taylor,41,5,36,0
Trace Armstrong,40,7,33,11.5
Jerry Gray,40,10,30,0
John Jurkovic,40,7,33,5.5
Sterling Palmer,40,5,35,4.5
George Teague,40,4,36,0
Marvin Washington,40,8,32,5.5
Roy Barker,39,7,32,6
Micheal Barrow,39,5,34,1
Marc Boutte,39,9,30,1
Phil Hansen,39,10,29,3.5
Melvin Jenkins,39,10,29,0
Mike McGruder,39,3,36,0
Chris Slade,39,14,25,9
Blaine Bishop,38,5,33,1
Jeff Bryant,38,5,33,1
Barney Bussey,38,5,33,0
Steve Israel,38,4,34,0
Lamar Lathon,38,8,30,2
Chris Martin,38,6,32,0
Les Miller,38,7,31,2.5
Joe Phillips,38,5,33,1.5
James Washington,38,7,31,0
Ted Washington,38,3,35,3
Ashley Ambrose,37,3,34,0
Wilber Marshall,37,8,29,2
Ryan McNeil,37,2,35,0
Lawrence Taylor,37,9,28,6
Fernandus Vinson,37,7,30,0
James Williams,37,3,34,0
Darryl Wren,37,8,29,0
Tony Bennett,36,7,29,6.5
Anthony Blaylock,36,3,33,0
Stephen Braggs,36,8,28,0
Mike Caldwell,36,8,28,0
John Grimsley,36,9,27,0
Steve Hendrickson,36,8,28,0
Gerald Robinson,36,6,30,3
Ben Smith,36,2,34,0
Derrick Thomas,36,1,35,8
Andre Waters,36,7,29,0
Leonard Wheeler,36,8,28,0
Joe Bowden,35,10,25,1
Tom Carter,35,2,33,0
William Fuller,35,7,28,10
Mike Golic,35,5,30,0
Eric Swann,35,10,25,3.5
Deon Figures,34,2,32,0
Randy Hilliard,34,7,27,0
Oliver Barnett,33,8,25,2
John Baylor,33,5,28,0
Shane Dronett,33,2,31,7
Gary Jones,33,6,27,0
James Jones,33,9,24,5.5
Scott Mersereau,33,5,28,1
Dwayne Sabb,33,8,25,2
Wayne Simmons,33,11,22,1
David Tate,33,5,28,0
Natu Tuatagaloa,33,8,25,3.5
Blaise Winter,33,6,27,2
Willie Clay,32,1,31,1
Ron Cox,32,4,28,2
Kenny Davidson,32,8,24,2.5
Stacey Dillard,32,8,24,3
Tracey Eaton,32,3,29,0
Mike Fox,32,9,23,4.5
Charles Haley,32,4,28,4
Erik Howard,32,6,26,3.5
Chris Singleton,32,8,24,0
Bennie Thompson,32,4,28,0.5
Bobby Wilson,32,3,29,2
Dion Lambert,31,8,23,0
Chris Mims,31,5,26,7
Dan Owens,31,8,23,3
Alex Gordon,30,4,26,0
Bill Johnson,30,9,21,1
Bill Bates,29,3,26,0
Lamar McGriggs,29,7,22,0
Tim McKyer,29,0,29,0
Willis Peguese,29,9,20,2
Scott Radecic,29,9,20,0
Tom Sims,29,11,18,1
Joel Steed,29,8,21,1.5
Pat Swilling,29,6,23,6.5
Pat Terrell,29,5,24,0
David Whitmore,29,3,26,0
Alfred Williams,29,7,22,4
David Braxton,28,11,17,0
Doug Evans,28,6,22,0
Mike Flores,28,7,21,3
Lance Gunn,28,3,25,0
Jim Jeffcoat,28,8,20,6
A.J. Johnson,28,0,28,0
Marvin Jones,28,6,22,0
Leonard Marshall,28,9,19,2
Marcus Turner,28,2,26,1
Brent Williams,28,14,14,2
Matt Brock,27,4,23,2
Kenneth Gant,27,4,23,0
Dana Hall,27,4,23,0
Leon Lett,27,8,19,0
Jeremy Lincoln,27,2,25,0
Brock Marion,27,1,26,0
John Offerdahl,27,9,18,0
Deion Sanders,27,7,20,0
Greg Townsend,27,5,22,7.5
Chidi Ahanotu,26,7,19,1.5
Carlton Gray,26,2,24,1
Cliff Odom,26,3,23,0
Jerry Olsavsky,26,3,23,0
William Perry,26,2,24,1
Lawrence Pete,26,6,20,0
Dean Wells,26,3,23,0
David Brandon,25,8,17,0
Dexter Davis,25,4,21,0
Martin Harrison,25,6,19,6
John Mangum,25,7,18,0
Skip McClendon,25,7,18,1.5
Bo Orlando,25,5,20,0
Terry Ray,25,12,13,0
Del Speer,25,5,20,0
Jimmy Spencer,25,5,20,0
Tony Stargell,25,2,23,1
Ken Tippins,25,6,19,0
Everson Walls,25,2,23,1
Larry Webster,25,8,17,0
Karl Dunbar,24,10,14,0
Mike Gann,24,7,17,1
Willie Oshodin,24,3,21,1
David Rocker,24,8,16,1
Ray Seals,24,5,19,8.5
Danny Stubbs,24,4,20,5
Bruce Alexander,23,6,17,1
Bennie Blades,23,6,17,0
Dave Garnett,23,1,22,0
Don Griffin,23,0,23,0
Burt Grossman,23,10,13,4.5
Wymon Henderson,23,2,21,1
Charles Mann,23,2,21,1
Alvoid Mays,23,0,23,0
Dave McCloughan,23,5,18,0
Willie Beamon,22,2,20,0
Milton Mack,22,3,19,0
Ed McDaniel,22,6,16,0
Gerald Nichols,22,5,17,0
Matt Vanderbeek,22,2,20,0
Mark Wheeler,22,1,21,2
Mel Agee,21,7,14,2.5
Myron Baker,21,5,16,0
Michael Brandon,21,3,18,0
Paul Frase,21,3,18,1
Mike Frier,21,4,17,1
William Frizzell,21,10,11,0
Chris Green,21,3,18,0
Liffort Hobley,21,4,17,0
Robert Jones,21,1,20,0
J.C. Pearson,21,1,20,0
Rufus Porter,21,3,18,1
James Trapp,21,1,20,0
Adrian White,21,3,18,0
Lonnie Young,21,2,19,1
Elijah Alexander,20,6,14,0
Robert Bailey,20,2,18,0
Reggie Barnes,20,5,15,0
Keo Coleman,20,4,16,0
Steve Emtman,20,2,18,1
Mike D. Jones,20,9,11,3
Selwyn Jones,20,2,18,0
Dan Land,20,2,18,0
Greg Manusky,20,3,17,0
Al Noga,20,2,18,4
Freddie Joe Nunn,20,4,16,6.5
Anthony Parker,20,2,18,0
Gerald Williams,20,7,13,1
Darren Anderson,19,3,16,0
Ray Berry,19,7,12,0
Torin Dorn,19,2,17,0
Courtney Griffin,19,1,18,0
Stacey Hairston,19,3,16,0
Reggie Jones,19,4,15,1
Tyrone Legette,19,0,19,0
Keith Millard,19,1,18,4
Tim Newton,19,3,16,1
Brian Noble,19,7,12,0
Tracy Scroggins,19,8,11,8
Alonzo Spellman,19,5,14,2.5
Perry Williams,19,3,16,0
Marcus Buckley,18,3,15,0
Eric Curry,18,4,14,5
Mark Pike,18,5,13,0
Joel Smeenge,18,2,16,1
Thomas Smith,18,1,17,0
Dan Williams,18,5,13,1
Jerrol Williams,18,2,16,0
James Willis,18,3,15,0
Michael Bates,17,1,16,0
Demetrius DuBose,17,3,14,0
Dave Duerson,17,2,15,0
Kevin Fagan,17,1,16,1
Alan Grant,17,0,17,0
Aaron Jones,17,7,10,3.5
Darin Jordan,17,1,16,0
Erik McMillan,17,3,14,0
Darren Mickell,17,0,17,1
Bruce Pickens,17,2,15,0
Elbert Shelley,17,3,14,0
Brett Wallerstedt,17,3,14,0
Marcus Wilson,17,2,15,0
Patrick Bates,16,4,12,0
Paul Butcher,16,3,13,0
Anthony Edwards,16,2,14,0
George Hinkle,16,6,10,1
Jimmie Jones,16,6,10,5.5
Rondell Jones,16,1,15,0
Derrick Oden,16,4,12,0
Damien Russell,16,1,15,0
Kurt Schulz,16,3,13,0
Chuck Smith,16,3,13,3.5
Jay Taylor,16,1,15,0
Sammy Walker,16,5,11,0
Lee Williams,16,7,9,3
Ronnie Bradford,15,3,12,0
Reggie Burnette,15,5,10,0
Lewis Bush,15,1,14,0
Steve Grant,15,1,14,0
Rick Hamilton,15,3,12,0
Othello Henderson,15,4,11,0
Victor Jones,15,2,13,0
Darrell Malone,15,0,15,0
Shawn Patterson,15,6,9,1
Jeff Robinson,15,1,14,3.5
Artie Smith,15,2,13,1.5
Eddie Sutter,15,6,9,0
Mark Thomas,15,3,12,0.5
Jim Wilks,15,4,11,0
Bernard Wilson,15,4,11,0
Robert Young,15,2,13,7
Erick Anderson,14,3,11,0
Todd Bowles,14,1,13,0
James Fuller,14,0,14,0
Jumpy Geathers,14,3,11,3.5
Antonio Goss,14,2,12,0
Tim Green,14,3,11,0
David Griggs,14,4,10,0.5
Darryl Henley,14,2,12,0
Todd Kelly,14,1,13,1
Darryll Lewis,14,1,13,0
Shawn Price,14,5,9,3
Frank Stams,14,3,11,0
Craig Veasey,14,3,11,2
Frank Warren,14,5,9,1
Deral Boykin,13,2,11,0
Glenn Cadrez,13,3,10,0
Jesse Campbell,13,2,11,0
Pat Eilers,13,4,9,0
Lamont Hollinquest,13,0,13,0
Victor Jones,13,0,13,0
James Joseph,13,0,13,0
John Lynch,13,1,12,0
Bill Maas,13,6,7,0
Brent Novoselsky,13,2,11,0
Troy Wilson,13,1,12,5.5
Jeff Zgonina,13,0,13,0
Darrick Brownlow,12,2,10,0
Jaime Fields,12,1,11,0
Robert Harris,12,3,9,1
Jeff Hunter,12,1,11,3
Fred Jones,12,1,11,0
Napoleon McCallum,12,2,10,0
Elvis Patterson,12,5,7,0
Leonard Renfro,12,4,8,0
James Saxon,12,2,10,0
Marcello Simmons,12,0,12,0
Frankie Smith,12,3,9,0
Esera Tuaolo,12,2,10,0
Karl Wilson,12,0,12,3
Aundray Bruce,11,1,10,2
Bob Christian,11,0,11,0
Corey Croom,11,4,7,0
Anthony Davis,11,3,8,0
Jeff Faulkner,11,0,11,1
Bobby Harden,11,4,7,0
Corey Harris,11,3,8,0
Tracy Hayworth,11,2,9,2
James Jefferson,11,1,10,0
Scott Kozak,11,2,9,0
Kanavis McGhee,11,1,10,1.5
Godfrey Myles,11,4,7,0
Anthony Prior,11,2,9,0
Louis Riddick,11,4,7,0
Michael Sinclair,11,0,11,8
Phillippi Sparks,11,1,10,0
Kevin Turner,11,1,10,0
Leon White,11,0,11,0
Willie Williams,11,2,9,0
Randy Baldwin,10,1,9,0
Greg Biekert,10,2,8,0
Willie Broughton,10,1,9,1
Jason Buck,10,2,8,0
Larry Centers,10,2,8,0
Shane Collins,10,0,10,0
Jeff Donaldson,10,4,6,0
Floyd Fields,10,1,9,0
Victor Green,10,3,7,0
Larry Griffin,10,0,10,0
Ty Hallock,10,0,10,0
Richard Harvey,10,2,8,0
Cliff Hicks,10,2,8,0
Steve Lofton,10,2,8,0
Michael McCrary,10,1,9,4
Dexter McNabb,10,5,5,0
John Henry Mills,10,1,9,0
Bernie Parmalee,10,0,10,0
Richard Shelton,10,1,9,0
Otis Smith,10,0,10,0
Sheldon White,10,3,7,0
David Bavaro,9,4,5,0
Toby Caston,9,1,8,0
Charles Davenport,9,1,8,0
Rickey Dixon,9,3,6,0
Tim Hauck,9,2,7,0
Vaughn Hebron,9,1,8,0
Randy Kirk,9,4,5,0
Antonio London,9,0,9,1
Todd McNair,9,1,8,0
Jim Morrissey,9,1,8,0
Muhammad Oliver,9,0,9,0
Markus Paul,9,3,6,0
Andre Powell,9,3,6,0
Jake Reed,9,1,8,0
Percy Snow,9,0,9,0
Eric Ball,8,1,7,0
Tony Brown,8,2,6,0
Monty Brown,8,3,5,0
Curtis Buckley,8,0,8,0
Ben Coates,8,2,6,0
Keith DeLong,8,2,6,0
Gerald Dixon,8,1,7,0
Chad Hennings,8,1,7,0
Garth Jax,8,2,6,0
Brian Kinchen,8,1,7,0
R.J. Kors,8,3,5,0
Vernon Lewis,8,3,5,0
Devon McDonald,8,0,8,0
Alton Montgomery,8,2,6,0
Pat Newman,8,0,8,0
Ty Parten,8,3,5,0
Tim Ryan,8,2,6,0
Santo Stephens,8,1,7,0
Mike Teeter,8,2,6,1
Jim Wahler,8,0,8,0
Derek Ware,8,1,7,0
Gary Brown,7,0,7,0
Ron Carpenter,7,1,6,0
Brett Collins,7,2,5,0
Louis Cooper,7,0,7,0
Antonio Edwards,7,1,6,3
Joe Fishback,7,1,6,0
Howard Griffith,7,0,7,0
Tim Harris,7,2,5,0
Terry Hoage,7,1,6,0
Qadry Ismail,7,0,7,0
James Jenkins,7,0,7,0
Tony Kimbrough,7,1,6,0
Brett Maxie,7,3,4,0
Pellom McDaniels,7,0,7,0
Damon Pieri,7,2,5,0
Mike Reid,7,1,6,0
Reggie Rivers,7,1,6,0
Ashley Sheppard,7,0,7,1
Nate Singleton,7,0,7,0
Bob Spitulski,7,3,4,0
Frank Wainright,7,2,5,0
Adam Walker,7,1,6,0
Ron Wolfley,7,0,7,0
Brian Allred,6,1,5,0
Rick Bryan,6,2,4,0
Marv Cook,6,1,5,0
Randy Cuthbert,6,0,6,0
Steve DeOssie,6,2,4,0
Robert Green,6,2,4,0
Mark Gunn,6,3,3,0
Travis Hannah,6,2,4,0
Adrian Hardy,6,0,6,0
Odie Harris,6,1,5,0
Kevin Henry,6,0,6,1
Bryan Hinkle,6,2,4,0
Keshon Johnson,6,1,5,0
Tracy Johnson,6,0,6,0
Tim Jorden,6,1,5,0
Larry Kelm,6,2,4,0
Jay Leeuwenburg,6,1,5,0
Mike Lodish,6,1,5,0.5
Ernie Logan,6,2,4,1
Sean Lumpkin,6,1,5,0
Anthony Lynn,6,2,4,0
Brian Mitchell,6,1,5,0
Adrian Murrell,6,2,4,0
Tyrone Rodgers,6,1,5,1
John Roper,6,0,6,2
Jeff Sydner,6,0,6,0
Yancey Thigpen,6,2,4,0
Johnny Thomas,6,0,6,0
Robb Thomas,6,1,5,0
Lewis Tillman,6,0,6,0
Ed Toner,6,4,2,0
Corey Widmer,6,1,5,0
Mike Williams,6,1,5,0
Richie Anderson,5,1,4,0
Don Beebe,5,0,5,0
Jeff Brady,5,1,4,0
Cris Carter,5,0,5,0
Keith Cash,5,0,5,0
Brad Culpepper,5,0,5,0
Brian Davis,5,0,5,0
Darren Drozdov,5,0,5,0
Jerry Evans,5,0,5,0
Albert Fontenot,5,2,3,1
Carwell Gardner,5,1,4,0
Chris Jacke,5,1,4,0
Izel Jenkins,5,0,5,0
Kirk Lowdermilk,5,0,5,0
Rico Mack,5,1,4,0
Terance Mathis,5,0,5,0
Keith McCants,5,0,5,0
Roosevelt Nix,5,0,5,0
Ricky Proehl,5,0,5,0
Alfred Pupunu,5,0,5,0
Jerry Rice,5,0,5,0
Milt Stegall,5,1,4,0
Steve Tasker,5,0,5,0
Tommy Vardell,5,0,5,0
Herschel Walker,5,0,5,0
Tim Watson,5,2,3,0
DeMond Winston,5,0,5,0
Frank Winters,5,1,4,0
Bobby Abrams,4,2,2,0
Sam Anno,4,0,4,0
Charles Arbuckle,4,1,3,0
Tyji Armstrong,4,1,3,0
Michael Ball,4,0,4,0
Corey Barlow,4,0,4,0
Pat Beach,4,0,4,0
Vincent Brisby,4,0,4,0
Tim Brown,4,0,4,0
Jarrod Bunch,4,0,4,0
Kerry Cash,4,1,3,0
Eric Castle,4,1,3,0
Mike Chalenski,4,0,4,0
Horace Copeland,4,0,4,0
Terry Crews,4,0,4,0
Rodney Culver,4,0,4,0
Sean Dawkins,4,0,4,0
Brett Favre,4,0,4,0
Darryl Ford,4,1,3,0
Kendall Gammon,4,1,3,0
Sam Gash,4,1,3,0
Ernest Givins,4,0,4,0
Andrew Glover,4,1,3,0
Kevin Glover,4,0,4,0
David Grant,4,2,2,0
Leonard Griffin,4,0,4,0
Ron Hall,4,0,4,0
Michael Haynes,4,0,4,0
Dale Hellestrae,4,2,2,0
Rodney Holman,4,0,4,0
Desmond Howard,4,0,4,0
Tyrone Hughes,4,0,4,0
Jock Jones,4,3,1,0
Derek Kennard,4,0,4,0
Amp Lee,4,0,4,0
Bruce Matthews,4,1,3,0
Dave Moore,4,1,3,0
Brad Muster,4,0,4,0
Erric Pegram,4,0,4,0
Carl Simpson,4,2,2,0.5
Derek Tennell,4,0,4,0
Dave Thomas,4,0,4,0
George Thornton,4,0,4,0
Charles Washington,4,1,3,0
Eric Williams,4,0,4,0
Ronnie Williams,4,0,4,0
Charles Wilson,4,0,4,0
Tommie Agee,3,0,3,0
Louie Aguiar,3,0,3,0
Kurt Barber,3,0,3,0
Greg Baty,3,0,3,0
Mark Bavaro,3,0,3,0
Ed Brady,3,0,3,0
John Brandes,3,0,3,0
Darrick Brilz,3,0,3,0
Robert Brooks,3,0,3,0
Derek Brown,3,0,3,0
Chuck Bullough,3,0,3,0
Blair Bush,3,0,3,0
Pat Carter,3,0,3,0
Brad Daluiso,3,0,3,0
Doug Dawson,3,0,3,0
Ron Dickerson,3,1,2,0
Mitch Donahue,3,0,3,0
Marcus Dowdell,3,0,3,0
Craig Erickson,3,0,3,0
Boomer Esiason,3,0,3,0
Reggie Freeman,3,1,2,0
Chris Gannon,3,0,3,0
Willie Gault,3,1,2,0
Bill Goldberg,3,2,1,0
Dwayne Gordon,3,0,3,0
Jeff Graham,3,0,3,0
Willie Green,3,0,3,0
Dino Hackett,3,1,2,0
Ronnie Harris,3,0,3,0
Courtney Hawkins,3,0,3,0
Eric Hayes,3,2,1,0
Andy Heck,3,1,2,0
Randal Hill,3,0,3,0
Dalton Hilliard,3,0,3,0
Brad Hopkins,3,0,3,0
Kent Hull,3,0,3,0
Shawn Jefferson,3,0,3,0
Anthony Johnson,3,0,3,0
Brent Jones,3,0,3,0
Don Jones,3,0,3,1
Ernie Jones,3,0,3,0
John Kasay,3,0,3,0
Todd Kinchen,3,1,2,0
Reggie Langhorne,3,0,3,0
Tim Lucas,3,0,3,0
Siupeli Malamala,3,0,3,0
Arthur Marshall,3,0,3,0
Deems May,3,0,3,0
Fred McAfee,3,0,3,0
Karmeeleyah McGill,3,0,3,0
Travis McNeal,3,2,1,0
David Merritt,3,0,3,0
Eric Metcalf,3,0,3,0
Ostell Miles,3,1,2,0
Doug Miller,3,1,2,0
Kevin Miniefield,3,0,3,0
Mike Morris,3,0,3,0
Darryl Morrison,3,0,3,0
John Parrella,3,0,3,1
Brett Perriman,3,0,3,0
David Pool,3,1,2,0
Mitchell Price,3,0,3,0
Mike Pritchard,3,0,3,0
Butch Rolle,3,0,3,0
Ken Rose,3,0,3,0
Coleman Rudolph,3,2,1,0
Leonard Russell,3,1,2,0
Troy Sadowski,3,0,3,0
Pio Sagapolutele,3,0,3,0
Bill Schultz,3,0,3,0
Brad Smith,3,0,3,0
Robert Smith,3,0,3,0
Pete Stoyanovich,3,0,3,0
Michael Strahan,3,2,1,1
Ricky Sutton,3,2,1,0
Michael Timpson,3,0,3,0
Keith Traylor,3,1,2,0
Odessa Turner,3,0,3,0
Wesley Walls,3,0,3,0
David White,3,0,3,0
Bob Whitfield,3,0,3,0
Morten Andersen,2,0,2,0
Jesse Anderson,2,0,2,0
Flipper Anderson,2,0,2,0
Matt Bahr,2,0,2,0
Howard Ballard,2,0,2,0
Tim Barnett,2,0,2,0
Fred Baxter,2,0,2,0
Sanjay Beach,2,0,2,0
Edgar Bennett,2,0,2,0
Brian Blades,2,0,2,0
Ray Brown,2,0,2,0
