Player,FF,FR,FR TD
Demetrius DuBose,0,0,0
Dave Duerson,0,0,0
Karl Dunbar,0,0,0
Curtis Duncan,0,0,0
Mike Dyal,0,0,0
Quinn Early,0,0,0
Irv Eatman,0,0,0
Ferrell Edmunds,0,0,0
Anthony Edwards,0,0,0
Antonio Edwards,0,0,0
Brad Edwards,0,1,0
Pat Eilers,0,3,0
Mohammed Elewonibi,0,0,0
Henry Ellard,0,0,0
Steve Emtman,0,0,0
Tory Epps,0,0,0
Craig Erickson,0,0,0
Boomer Esiason,0,0,0
Chuck Evans,0,0,0
Jerry Evans,0,0,0
Thomas Everett,0,0,0
Steve Everitt,0,0,0
Jeff Faulkner,0,0,0
Brett Favre,0,0,0
Floyd Fields,0,0,0
Jaime Fields,0,0,0
John Fina,0,0,0
Joe Fishback,0,0,0
Dan Footman,0,0,0
Darryl Ford,0,0,0
Barry Foster,0,0,0
Mike Fox,0,1,0
Bill Fralic,0,0,0
James Francis,0,1,0
Donald Frank,0,0,0
Paul Frase,0,2,0
Reggie Freeman,0,0,0
Mike Frier,0,0,0
Derrick Gainer,0,0,0
Scott Galbraith,0,0,0
Kendall Gammon,0,0,0
Mike Gann,0,0,0
Chris Gannon,0,0,0
Rich Gannon,0,0,0
Chris Gardocki,0,0,0
Dave Garnett,0,0,0
Sam Gash,0,0,0
Willie Gault,0,0,0
Shaun Gayle,0,0,0
Jeff George,0,0,0
Ron George,0,0,0
Ernest Givins,0,0,0
Kevin Glover,0,0,0
Tim Goad,0,1,0
Kevin Gogan,0,0,0
Keith Goganious,0,1,0
Bill Goldberg,0,0,0
Mike Golic,0,0,0
Chris Goode,0,0,0
Alex Gordon,0,0,0
Darrien Gordon,0,1,0
Dwayne Gordon,0,0,0
Antonio Goss,0,0,0
Jeff Gossett,0,0,0
Jeff Graham,0,0,0
Alan Grant,0,0,0
David Grant,0,0,0
Steve Grant,0,0,0
Carlton Gray,0,0,0
Derwin Gray,0,1,0
Jerry Gray,0,0,0
Eric Green,0,0,0
Darrell Green,0,2,1
Paul Green,0,0,0
Robert Green,0,0,0
Tim Green,0,0,0
Victor Green,0,0,0
Willie Green,0,0,0
Courtney Griffin,0,0,0
Don Griffin,0,0,0
Larry Griffin,0,0,0
Leonard Griffin,0,0,0
Howard Griffith,0,0,0
David Griggs,0,0,0
John Grimsley,0,0,0
Burt Grossman,0,1,0
Paul Gruber,0,0,0
Tim Grunhard,0,0,0
Lance Gunn,0,1,0
Mark Gunn,0,0,0
Myron Guyton,0,0,0
Dino Hackett,0,0,0
Britt Hager,0,0,0
Stacey Hairston,0,0,0
Dana Hall,0,0,0
Ron Hall,0,0,0
Alan Haller,0,0,0
Ty Hallock,0,0,0
Rodney Hampton,0,0,0
Merton Hanks,0,0,0
Travis Hannah,0,0,0
Brian Hansen,0,0,0
Jim Harbaugh,0,0,0
Bobby Harden,0,0,0
Adrian Hardy,0,0,0
Pat Harlow,0,0,0
Ronnie Harmon,0,0,0
Alvin Harper,0,0,0
Dwayne Harper,0,1,0
Jackie Harris,0,0,0
Leonard Harris,0,0,0
Odie Harris,0,0,0
Robert Harris,0,0,0
Ronnie Harris,0,0,0
Carlton Haselrig,0,0,0
Tim Hauck,0,1,0
Courtney Hawkins,0,0,0
Eric Hayes,0,0,0
Michael Haynes,0,0,0
Tracy Hayworth,0,0,0
Vaughn Hebron,0,0,0
Andy Heck,0,0,0
Ron Heller,0,0,0
Dale Hellestrae,0,0,0
Jerome Henderson,0,1,0
Othello Henderson,0,0,0
Steve Hendrickson,0,1,0
Darryl Henley,0,1,0
Chad Hennings,0,0,0
Kevin Henry,0,0,0
Jeff Herrod,0,1,1
Joel Hilgenberg,0,0,0
Drew Hill,0,0,0
Randal Hill,0,0,0
Dalton Hilliard,0,0,0
Randy Hilliard,0,0,0
Bryan Hinkle,0,0,0
George Hinkle,0,0,0
Chris Hinton,0,0,0
Terry Hoage,0,0,0
Leroy Hoard,0,0,0
Liffort Hobley,0,0,0
Merril Hoge,0,0,0
Dwight Hollier,0,1,0
Rodney Holman,0,0,0
Houston Hoover,0,0,0
Brad Hopkins,0,0,0
Ethan Horton,0,0,0
Derrick Hoskins,0,1,0
Jeff Hostetler,0,0,0
Desmond Howard,0,0,0
John Hudson,0,0,0
Danan Hughes,0,0,0
Tyrone Hughes,0,0,0
Kent Hull,0,0,0
Jeff Hunter,0,0,0
Patrick Hunter,0,3,0
Michael Husted,0,0,0
Steve Hyche,0,0,0
Mark Ingram,0,0,0
Michael Irvin,0,0,0
Tim Irwin,0,0,0
Qadry Ismail,0,0,0
Steve Israel,0,0,0
John Ivlow,0,0,0
Chris Jacke,0,0,0
John Jackson,0,0,0
Keith Jackson,0,0,0
Michael Jackson,0,1,0
Jeff Jaeger,0,0,0
Garth Jax,0,0,0
Jim Jeffcoat,0,0,0
James Jefferson,0,0,0
Shawn Jefferson,0,0,0
Haywood Jeffires,0,0,0
Izel Jenkins,0,0,0
Melvin Jenkins,0,1,0
Anthony Johnson,0,0,0
Chuckie Johnson,0,0,0
D.J. Johnson,0,0,0
Keshon Johnson,0,0,0
Maurice Johnson,0,0,0
Norm Johnson,0,0,0
Raylee Johnson,0,0,0
Pepper Johnson,0,0,0
Tracy Johnson,0,0,0
Bill Johnson,0,0,0
Aaron Jones,0,0,0
Brent Jones,0,0,0
Don Jones,0,0,0
Ernie Jones,0,0,0
Fred Jones,0,0,0
Gary Jones,0,0,0
Hassan Jones,0,0,0
James Jones,0,0,0
Jimmie Jones,0,0,0
Jock Jones,0,0,0
Marvin Jones,0,1,0
Mike A. Jones,0,0,0
Reggie Jones,0,0,0
Robert Jones,0,0,0
Roger Jones,0,2,0
Rondell Jones,0,0,0
Selwyn Jones,0,1,0
Tony Jones,0,0,0
Victor Jones,0,0,0
Victor Jones,0,0,0
Darin Jordan,0,0,0
Randy Jordan,0,0,0
Tim Jorden,0,0,0
James Joseph,0,0,0
E.J. Junior,0,0,0
Trey Junkin,0,0,0
John Kasay,0,1,0
Joe Kelly,0,1,0
Todd Kelly,0,0,0
Mark Kelso,0,1,0
Derek Kennard,0,0,0
Lincoln Kennedy,0,0,0
Tony Kimbrough,0,0,0
Brian Kinchen,0,0,0
Todd Kinchen,0,0,0
Randy Kirk,0,0,0
R.J. Kors,0,0,0
Bernie Kosar,0,0,0
Scott Kozak,0,0,0
Bruce Kozerski,0,0,0
Greg Kragen,0,1,0
Erik Kramer,0,0,0
Bob Kratch,0,0,0
Matt LaBounty,0,0,0
Jeff Lageman,0,0,0
Dan Land,0,0,0
Le-Lo Lang,0,0,0
Reggie Langhorne,0,1,0
Harper LeBel,0,0,0
Amp Lee,0,0,0
Carl Lee,0,1,0
Shawn Lee,0,1,0
Jay Leeuwenburg,0,0,0
Tyrone Legette,0,0,0
Tim Lester,0,0,0
Leon Lett,0,0,0
Darryll Lewis,0,0,0
Nate Lewis,0,0,0
Vernon Lewis,0,0,0
Jeremy Lincoln,0,0,0
Adam Lingner,0,0,0
Jack Linn,0,0,0
Mike Lodish,0,1,0
James Lofton,0,0,0
Steve Lofton,0,0,0
Ernie Logan,0,0,0
Marc Logan,0,0,0
Chip Lohmiller,0,0,0
Keith Loneker,0,0,0
Howie Long,0,0,0
Duval Love,0,0,0
Kirk Lowdermilk,0,0,0
Nick Lowery,0,0,0
Tim Lucas,0,0,0
Dave Lutz,0,0,0
Todd Lyght,0,1,0
Anthony Lynn,0,0,0
Bill Maas,0,0,0
Cedric Mack,0,0,0
Milton Mack,0,0,0
Rico Mack,0,0,0
Siupeli Malamala,0,0,0
Darrell Malone,0,0,0
John Mangum,0,0,0
Charles Mann,0,0,0
Greg Manusky,0,0,0
Arthur Marshall,0,0,0
Leonard Marshall,0,1,0
Wilber Marshall,0,1,0
Tony Martin,0,0,0
Russell Maryland,0,2,0
Le'Shai Maston,0,0,0
Terance Mathis,0,0,0
Trevor Matich,0,0,0
Bruce Matthews,0,0,0
Brett Maxie,0,0,0
Deems May,0,0,0
Alvoid Mays,0,0,0
Fred McAfee,0,0,0
Napoleon McCallum,0,0,0
Keith McCants,0,0,0
Dave McCloughan,0,0,0
Tony McCoy,0,0,0
Ed McDaniel,0,0,0
Randall McDaniel,0,0,0
Pellom McDaniels,0,0,0
Devon McDonald,0,0,0
Tim McDonald,0,1,0
O.J. McDuffie,0,0,0
Tim McGee,0,0,0
Tony McGee,0,0,0
Kanavis McGhee,0,0,0
Karmeeleyah McGill,0,0,0
Chester McGlockton,0,1,0
Mike McGruder,0,0,0
Keith McKeller,0,0,0
Raleigh McKenzie,0,0,0
Tim McKyer,0,1,0
Thomas McLemore,0,0,0
Steve McMichael,0,2,0
Erik McMillan,0,0,0
Mark McMillian,0,1,0
Greg McMurtry,0,0,0
Todd McNair,0,0,0
Travis McNeal,0,0,0
Ryan McNeil,0,0,0
Natrone Means,0,0,0
Dave Meggett,0,0,0
David Merritt,0,0,0
Scott Mersereau,0,0,0
Eric Metcalf,0,0,0
Glyn Milburn,0,0,0
Ostell Miles,0,0,0
Keith Millard,0,1,0
Doug Miller,0,0,0
Ernie Mills,0,0,0
Jeff Mills,0,0,0
John Henry Mills,0,0,0
David Mims,0,0,0
Charles Mincy,0,2,0
Barry Minter,0,0,0
Rick Mirer,0,0,0
Brian Mitchell,0,0,0
Brian Mitchell,0,0,0
Art Monk,0,0,0
Alton Montgomery,0,0,0
Greg Montgomery,0,0,0
Tyrone Montgomery,0,0,0
Dave Moore,0,1,0
Derrick Moore,0,0,0
Herman Moore,0,0,0
Rob Moore,0,0,0
Ronald Moore,0,0,0
Rich Moran,0,0,0
Mike Morris,0,0,0
Darryl Morrison,0,0,0
Don Mosebar,0,0,0
Eric Moten,0,0,0
Joe Mott,0,0,0
Najee Mustafaa,0,0,0
Brad Muster,0,1,0
Godfrey Myles,0,0,0
Joe Nash,0,0,0
Derrick Ned,0,0,0
Anthony Newman,0,0,0
Pat Newman,0,0,0
Harry Newsome,0,0,0
Nate Newton,0,0,0
Tim Newton,0,3,0
Gerald Nichols,0,0,0
Roosevelt Nix,0,0,0
Brian Noble,0,1,0
Al Noga,0,1,0
Erik Norgard,0,0,0
Ken Norton,0,1,0
Jay Novacek,0,0,0
Bart Oates,0,0,0
Terry Obee,0,0,0
Ken O'Brien,0,0,0
Derrick Oden,0,0,0
Cliff Odom,0,0,0
John Offerdahl,0,0,0
Muhammad Oliver,0,0,0
Jerry Olsavsky,0,0,0
Bo Orlando,0,0,0
Terry Orr,0,0,0
Jeff Pahukoa,0,0,0
Glenn Parker,0,0,0
Anthony Parker,0,0,0
Bernie Parmalee,0,0,0
John Parrella,0,0,0
Ty Parten,0,0,0
Elvis Patterson,0,0,0
Shawn Patterson,0,0,0
Markus Paul,0,0,0
J.C. Pearson,0,0,0
Erric Pegram,0,0,0
Willis Peguese,0,0,0
Brett Perriman,0,0,0
Darren Perry,0,0,0
Gerald Perry,0,0,0
Roman Phifer,0,2,0
Joe Phillips,0,0,0
Bruce Pickens,0,0,0
Carl Pickens,0,0,0
Damon Pieri,0,0,0
Mark Pike,0,0,0
Anthony Pleasant,0,0,0
David Pool,0,1,0
Chris Port,0,0,0
Rufus Porter,0,0,0
Roosevelt Potts,0,0,0
Andre Powell,0,0,0
Mitchell Price,0,0,0
Shawn Price,0,0,0
Anthony Prior,0,0,0
Mike Prior,0,0,0
Mike Pritchard,0,0,0
Kelvin Pritchett,0,0,0
Ricky Proehl,0,0,0
Alfred Pupunu,0,0,0
Terry Ray,0,0,0
Andre Reed,0,0,0
Jake Reed,0,0,0
Mike Reid,0,0,0
Reggie Rembert,0,0,0
Leonard Renfro,0,0,0
Ricky Reynolds,0,0,0
Jerry Rice,0,0,0
Stanley Richard,0,1,0
Louis Riddick,0,0,0
Doug Riesenberg,0,0,0
Reggie Rivers,0,1,0
Larry Roberts,0,0,0
Ray Roberts,0,0,0
William Roberts,0,0,0
Eddie Robinson,0,0,0
Frank Robinson,0,0,0
Gerald Robinson,0,0,0
Greg Robinson,0,0,0
Patrick Robinson,0,0,0
David Rocker,0,0,0
Mark Rodenhauser,0,0,0
Tyrone Rodgers,0,0,0
Tracy Rogers,0,1,0
Butch Rolle,0,0,0
Henry Rolling,0,0,0
John Roper,0,1,0
Ken Rose,0,0,0
Tom Rouen,0,0,0
Mark Royals,0,0,0
T.J. Rubley,0,0,0
Keith Rucker,0,1,0
Coleman Rudolph,0,0,0
Ken Ruettgers,0,0,0
Damien Russell,0,1,0
Leonard Russell,0,0,0
Roger Ruzek,0,0,0
Tim Ryan,0,0,0
Troy Sadowski,0,0,0
Pio Sagapolutele,0,0,0
Sean Salisbury,0,0,0
Barry Sanders,0,0,0
Ricky Sanders,0,0,0
James Saxon,0,0,0
Mike Schad,0,0,0
Adam Schreiber,0,0,0
Bill Schultz,0,0,0
Kurt Schulz,0,0,0
Kevin Scott,0,1,0
Todd Scott,0,1,0
Ray Seals,0,1,0
Leon Searcy,0,0,0
Shannon Sharpe,0,0,0
Sterling Sharpe,0,0,0
Eric Shaw,0,1,0
Elbert Shelley,0,0,0
Richard Shelton,0,0,0
Ashley Sheppard,0,0,0
Will Shields,0,0,0
Ricky Siglar,0,0,0
Tracy Simien,0,0,0
Marcello Simmons,0,0,0
Wayne Simmons,0,0,0
Phil Simms,0,0,0
Carl Simpson,0,0,0
Joe Sims,0,0,0
Keith Sims,0,0,0
Tom Sims,0,0,0
Chris Singleton,0,0,0
Nate Singleton,0,0,0
Scott Sisson,0,0,0
Torrance Small,0,0,0
Joel Smeenge,0,0,0
Al Smith,0,0,0
Artie Smith,0,0,0
Ben Smith,0,0,0
Brad Smith,0,0,0
Darrin Smith,0,1,0
Frankie Smith,0,0,0
Irv Smith,0,0,0
Kevin Smith,0,0,0
