Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Jack Holmes,194,58,2,0,0,11,14,24.1,0
Paul Hofer,193,60,1,0,0,12,14,23.3,0
Wilbur Jackson,183,46,0,0,0,14,11,23.9,2
James Jones,183,34,1,1,1,59,6,17.6,0
Toussaint Tyler,183,36,0,2,1,42,6,16.7,4
Terdell Middleton,181,53,0,1,0,34,9,17,1
Joe Theismann,177,36,2,2,0,24,17,47.2,1
Stump Mitchell,175,31,0,2,1,43,8,25.8,0
Eric Hipple,168,41,7,0,0,18,16,39,5
Frank Hawkins,165,40,0,0,0,19,11,27.5,1
Cleo Miller,165,52,2,0,0,13,10,19.2,0
Archie Griffin,163,47,3,1,0,23,8,17,0
Terry Bradshaw,162,38,2,0,0,16,11,29,5
Tony Reed,156,68,0,0,0,10,6,8.8,1
Doug Kotar,154,46,1,0,0,18,8,17.4,0
Brian Sipe,153,38,1,1,0,22,10,26.3,6
Mark van Eeghen,150,39,2,0,0,11,9,23.1,0
Marc Wilson,147,30,2,0,0,18,9,30,4
Adger Armstrong,146,31,0,0,0,18,4,12.9,1
Eddie Hill,146,37,1,2,0,24,4,10.8,2
Perry Harrington,140,34,2,0,0,16,11,32.4,1
Jim Zorn,140,30,1,2,0,20,7,23.3,2
Lawrence McCutcheon,138,34,0,0,0,12,8,23.5,1
Wayne Wilson,137,44,1,0,0,13,9,20.4,0
David Hughes,135,47,0,0,0,15,10,21.3,2
Calvin Murray,134,23,0,1,0,20,7,30.4,0
Richard Todd,131,32,0,0,0,19,9,28.1,2
Rickey Young,129,47,0,0,0,13,11,23.4,2
Ron Jaworski,128,22,0,2,0,26,9,40.9,2
Greg Pruitt,124,31,0,0,0,15,6,19.4,1
Booker Russell,123,38,4,0,0,17,18,47.4,3
Steve Fuller,118,19,0,2,0,27,4,21,4
Jewerl Thomas,118,34,0,1,1,40,5,14.7,1
Tommy Vigorito,116,35,1,1,0,30,7,20,0
Billy Campfield,115,31,1,0,0,13,10,32.3,1
Larry Canada,113,33,3,0,0,11,10,30.3,1
Billy Taylor,111,38,2,0,0,14,6,15.8,2
Roland Harper,106,34,1,0,0,11,3,8.8,1
Jim Jodat,106,31,1,0,0,15,10,32.3,4
Rob Lytle,106,30,4,0,0,18,12,40,1
Bill Ring,106,22,0,0,0,16,7,31.8,1
Woody Bennett,104,28,0,0,0,12,7,25,1
Nick Giaquinto,104,20,0,1,0,20,5,25,0
Pat Haden,104,18,0,0,0,16,3,16.7,3
Neil Lomax,104,19,2,1,0,22,7,36.8,2
Danny White,104,38,0,0,0,17,15,39.5,7
Louie Giammona,98,35,1,0,0,9,4,11.4,2
Joe Montana,95,25,2,1,0,20,7,28,1
Matt Cavanaugh,92,17,3,0,0,11,10,58.8,1
Ronnie Coleman,91,21,1,1,0,30,6,28.6,0
Bill Kenney,89,24,1,2,0,21,9,37.5,1
Bert Jones,85,20,0,0,0,17,4,20,1
Ricky Bell,80,30,0,0,0,8,3,10,0
Jim Jensen,79,27,0,0,0,15,4,14.8,1
Leonard Thompson,75,10,1,1,0,21,5,50,0
Ike Forte,74,19,0,0,0,15,2,10.5,1
Willie McClendon,74,30,0,0,0,17,2,6.7,0
Eddie Lee Ivery,72,14,1,1,0,28,7,50,0
Henry Marshall,69,3,0,2,0,34,2,66.7,0
Louis Jackson,68,27,1,0,0,9,4,14.8,1
Mark Malone,68,16,2,0,0,19,8,50,0
Jim Hargrove,66,16,1,1,0,27,3,18.8,1
James Mayberry,66,18,0,0,0,11,3,16.7,1
Curtis Bledsoe,65,20,0,0,0,13,5,25,1
Roy Green,60,3,1,1,1,44,2,66.7,0
Terry Metcalf,60,18,0,0,0,12,2,11.1,3
Greg Hawthorne,58,25,2,0,0,16,5,20,1
Dan Fouts,56,22,0,0,0,13,4,18.2,4
Dave Krieg,56,11,1,1,0,29,3,27.3,1
Rick Upchurch,56,5,0,1,0,37,1,20,0
Chester Willis,54,16,1,0,0,15,2,12.5,0
Cleveland Franklin,52,21,1,0,0,8,5,23.8,2
Terry LeCount,51,3,0,1,0,38,2,66.7,0
David Whitehurst,51,15,1,0,0,15,3,20,0
Mark Nichols,50,3,0,1,0,30,2,66.7,1
Steve Grogan,49,12,2,1,0,24,7,58.3,2
Amos Lawrence,48,13,1,0,0,14,3,23.1,1
Steve Largent,47,6,1,0,0,15,3,50,1
Freddie Solomon,43,9,0,0,0,16,3,33.3,0
Phil Simms,42,19,0,1,0,24,4,21,4
Turk Schonert,41,7,0,0,0,19,2,28.6,1
Steve DeBerg,40,9,0,0,0,11,3,33.3,2
Horace Ivory,38,9,0,0,0,7,1,11.1,0
Timmy Newsome,38,13,0,0,0,7,2,15.4,0
Jim Plunkett,38,12,1,0,0,13,3,25,1
Don McCauley,37,10,0,0,0,8,3,30,0
Jimmy Rogers,37,9,0,0,0,15,1,11.1,1
Tim Wilson,35,13,0,0,0,7,0,0,1
Steve Atkins,33,12,0,1,0,21,3,25,1
Doug Cosbie,33,4,0,0,0,15,2,50,0
Robert Newhouse,33,14,0,0,0,6,1,7.1,0
Dwight Clark,32,3,0,0,0,18,1,33.3,0
Drew Pearson,31,3,0,1,0,25,2,66.7,1
Preston Dennard,29,6,0,1,0,21,2,33.3,1
Lenvil Elliott,29,7,0,0,0,9,0,0,0
Joe Ferguson,29,20,1,0,0,16,5,25,0
Robb Riddick,29,3,0,0,0,12,2,66.7,0
Sam Adkins,28,3,0,0,0,13,2,66.7,0
Archie Manning,28,2,0,0,0,15,2,100,0
Jeff Groth,27,2,0,1,0,28,1,50,0
Clarence Williams,26,20,0,0,0,6,1,5,0
Horace King,25,7,0,0,0,7,0,0,0
Freddie Scott,25,7,0,0,0,10,1,14.3,0
Jeff West,25,3,0,1,0,27,1,33.3,1
Bo Robinson,24,9,0,0,0,5,0,0,0
Gary Danielson,23,9,2,0,0,11,3,33.3,0
Calvin Hill,23,4,0,0,0,9,1,25,0
John Jefferson,22,2,0,0,0,15,2,100,0
Eric Lane,22,8,0,0,0,5,0,0,0
Steve Howell,21,5,0,0,0,9,1,20,0
Steve Kreider,21,1,0,1,0,21,1,100,0
Stanley Morgan,21,2,0,0,0,11,1,50,0
Scott Brunner,20,14,0,1,0,23,3,21.4,2
Ozzie Newsome,20,2,0,0,0,14,1,50,0
Jarvis Redwine,20,5,0,0,0,8,3,60,1
Rickey Claitt,19,3,0,0,0,11,1,33.3,0
Dave Williams,19,2,0,0,0,15,2,100,0
Kenny Lewis,18,6,0,0,0,7,0,0,0
Craig Morton,18,8,0,0,0,5,0,0,0
Mark Brammer,17,2,0,0,0,11,1,50,0
Nolan Cromwell,17,1,0,0,0,17,1,100,0
Mike Moroski,17,3,0,0,0,14,1,33.3,0
John Stallworth,17,1,0,0,0,17,1,100,0
Leo Lewis,16,1,0,0,0,16,1,100,0
Jeff Moore,15,1,0,0,0,15,1,100,0
Jim Smith,15,1,0,0,0,15,1,100,0
Steve Dils,14,4,0,0,0,7,1,25,1
Drew Hill,14,1,0,0,0,14,1,100,0
Bo Matthews,14,4,0,0,0,6,1,25,0
Tommy Kramer,13,10,0,0,0,8,0,0,4
Tom Orosz,13,1,0,0,0,13,1,100,0
John Reaves,13,6,0,0,0,13,2,33.3,1
Billy Joe DuPree,12,1,0,0,0,12,1,100,0
Greg Landry,11,1,0,0,0,11,0,0,0
Randy Love,11,3,0,0,0,4,1,33.3,0
Ken Margerum,11,1,0,0,0,11,1,100,0
Cliff Stoudt,11,3,0,0,0,10,1,33.3,0
David Verser,11,2,0,0,0,9,0,0,0
Otis Wonsley,11,3,0,0,0,7,0,0,0
James Wright,11,1,0,0,0,11,1,100,0
Brian Baschnagel,10,1,0,0,0,10,0,0,0
Russell Erxleben,10,2,0,1,0,26,1,50,1
Don Bass,9,1,0,0,0,9,0,0,0
Glenn Carano,9,8,0,0,0,11,1,12.5,2
Kevin House,9,2,0,0,0,8,0,0,0
Jeff Kemp,9,2,0,0,0,7,0,0,0
Craig Colquitt,8,1,0,0,0,8,0,0,0
Wally Francis,8,1,1,0,0,8,1,100,0
Dave Stief,8,1,0,0,0,8,1,100,0
Hank Bauer,7,2,0,0,0,4,1,50,0
Theo Bell,7,1,0,0,0,7,0,0,0
Sam Harrell,7,1,0,0,0,7,0,0,0
Frank LeMaster,7,1,0,0,0,7,1,100,0
Ron Smith,7,1,0,0,0,7,0,0,0
Lynn Dickey,6,19,0,0,0,13,0,0,4
Willard Harrell,6,5,1,0,0,4,1,20,0
Scott Stauch,6,2,0,0,0,5,0,0,1
Ray Strong,6,3,0,0,0,3,0,0,1
Steve Watson,6,2,0,0,0,6,0,0,0
Tony Davis,5,2,0,0,0,3,0,0,0
Alfred Jackson,5,2,0,0,0,5,0,0,0
Dan Pastorini,5,7,0,0,0,13,1,14.3,3
Charlie Smith,5,2,0,0,0,5,0,0,1
Rick Walker,5,1,0,0,0,5,0,0,0
Mike Garrett,4,2,0,0,0,3,0,0,0
Mel Gray,4,1,0,0,0,4,0,0,0
Clarence Harmon,4,1,0,0,0,4,0,0,0
Terry Miller,4,2,0,0,0,2,0,0,0
Rick Moser,4,1,0,0,0,4,0,0,0
Eric Torkelson,4,1,0,0,0,4,1,100,0
Chuck Fusina,3,3,0,0,0,7,0,0,0
Jeff Komlo,3,6,0,0,0,5,1,16.7,2
Nat Moore,3,1,0,0,0,3,1,100,0
Carlos Pennywell,3,1,0,0,0,3,0,0,0
Bob Avellini,2,5,0,0,0,2,0,0,0
Steve Bartkowski,2,11,0,0,0,5,0,0,4
Tony Daykin,2,1,0,0,0,2,0,0,0
Alvin Garrett,2,1,0,0,0,2,0,0,0
Jim Hart,2,3,0,0,0,4,0,0,0
Gifford Nielsen,2,6,0,0,0,4,0,0,3
George Roberts,2,1,0,0,0,2,0,0,0
Joe Senser,2,1,0,0,0,2,0,0,0
Aundra Thompson,2,1,0,0,0,2,0,0,0
Guy Benjamin,1,1,0,0,0,1,0,0,0
Jerry Butler,1,1,0,0,0,1,0,0,0
Harold Carmichael,1,1,0,0,0,1,0,0,0
Andy Johnson,1,2,0,0,0,5,0,0,0
Joe Pisarcik,1,7,0,0,0,10,2,28.6,0
Dave Wilson,1,5,0,0,0,9,1,20,1
Kim Anderson,0,1,0,0,0,0,0,0,1
Tom Blanchard,0,1,0,0,0,0,0,0,0
Henry Childs,0,1,0,0,0,0,0,0,0
Mike Connell,0,1,0,0,0,0,0,0,1
Lam Jones,0,2,0,0,0,5,0,0,1
Paul McDonald,0,2,0,0,0,2,0,0,1
Mike Phipps,0,1,0,0,0,0,0,0,0
Chuck Ramsey,0,3,0,0,0,0,0,0,2
John Sciarra,0,1,0,0,0,0,0,0,0
Jeff Siemon,0,1,0,0,0,0,0,0,1
Mike Williams,0,2,0,0,0,3,0,0,0
Carlos Carson,-1,1,0,0,0,-1,0,0,0
Wes Chandler,-1,5,0,0,0,9,0,0,0
Ricky Feacher,-1,1,0,0,0,-1,0,0,0
June Jones,-1,1,0,0,0,-1,0,0,0
Guido Merkens,-1,2,0,0,0,2,0,0,0
Johnny Perkins,-1,2,0,0,0,10,1,50,0
Sammy White,-1,2,0,0,0,1,0,0,0
Carl Birdsong,-2,1,0,0,0,-2,0,0,0
Wally Henry,-2,1,0,0,0,-2,0,0,0
Matt Robinson,-2,1,0,0,0,-2,0,0,0
Rich Caster,-3,1,0,0,0,-3,0,0,0
Tony Hill,-3,1,0,0,0,-3,0,0,0
Tom Myers,-3,2,0,0,0,6,0,0,1
Jeff Rutledge,-3,5,0,0,0,4,0,0,0
Ken Stabler,-3,10,0,0,0,4,0,0,5
Bobby Scott,-4,3,0,0,0,-1,0,0,0
Al Dixon,-5,1,0,0,0,-5,0,0,0
Art Monk,-5,1,0,0,0,-5,0,0,0
Pat Ryan,-5,3,0,0,0,-1,0,0,0
Rod Kush,-6,1,0,0,0,-6,0,0,0
Dan Neal,-6,1,0,0,0,-6,0,0,0
Bob Parsons,-6,1,0,0,0,-6,0,0,0
John James,-7,1,0,0,0,-7,0,0,0
Ed Luther,-8,3,0,0,0,-1,0,0,0
Larry Swider,-9,1,0,0,0,-9,0,0,0
Byron Franklin,-11,1,0,0,0,-11,0,0,0
Harold Jackson,-14,2,0,0,0,-5,0,0,0
Bob Grupp,-19,1,0,0,0,-19,0,0,0
Don Strock,-26,14,0,0,0,9,0,0,0
Pat McInally,-27,1,0,0,0,-27,0,0,0
