Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Charlie Smith,38,564,4,10,1,45,26,68.4,1,0,0
Rob Carpenter,37,281,1,3,0,37,10,27,0,0,0
Isaac Curtis,37,609,2,10,4,68,27,73,1,0,0
Curtis Dickey,37,419,3,4,1,50,17,46,2,0,0
Franco Harris,37,250,1,2,0,26,6,16.2,0,0,0
Alfred Jackson,37,604,6,11,2,49,29,78.4,0,0,0
Steve Kreider,37,520,5,7,1,46,24,64.9,2,0,0
Charle Young,37,400,5,4,0,29,24,64.9,0,0,0
Earl Campbell,36,156,0,0,0,17,5,13.9,0,0,0
Billy Campfield,36,326,3,4,0,29,17,47.2,2,0,0
Don McCauley,36,347,2,3,0,31,23,63.9,0,0,0
David Hughes,35,263,2,2,0,22,7,20,2,0,0
Brian Baschnagel,34,554,3,7,1,72,28,82.4,2,0,0
Tony Reed,34,317,0,3,0,33,21,61.8,0,0,0
Lynn Swann,34,505,5,9,1,44,26,76.5,1,0,0
Mark Brammer,33,365,2,3,0,24,19,57.6,3,0,0
Dave Casper,33,572,8,9,1,52,24,72.7,0,0,0
Roy Green,33,708,4,13,4,60,27,81.8,1,0,0
David Hill,33,462,4,7,0,34,25,75.8,1,0,0
Matt Suhey,33,168,0,0,0,15,7,21.2,1,0,0
Tommy Vigorito,33,237,2,2,0,31,14,42.4,0,0,0
Tony Dorsett,32,325,2,3,1,73,11,34.4,1,0,0
Junior Miller,32,398,3,5,0,37,20,62.5,0,0,0
Rick Upchurch,32,550,3,11,3,63,18,56.2,0,0,0
Dave Logan,31,497,4,9,1,40,26,83.9,0,0,0
Billy Waddy,31,460,0,6,2,46,18,58.1,2,0,0
Wayne Wilson,31,384,4,4,2,55,15,48.4,0,0,0
Wally Francis,30,441,4,7,0,36,18,60,1,0,0
Leonard Thompson,30,550,3,10,1,94,19,63.3,1,0,0
Adger Armstrong,29,278,1,3,1,48,11,37.9,1,0,0
Theotis Brown,29,328,0,3,1,51,13,44.8,2,0,0
Jimmy Cefalo,29,631,3,12,4,69,25,86.2,0,0,0
Al Dixon,29,356,2,4,1,48,15,51.7,0,0,0
Ricky Feacher,29,654,3,14,4,48,24,82.8,0,0,0
Guido Merkens,29,458,1,5,2,50,20,69,0,0,0
Jim Smith,29,571,7,12,2,46,25,86.2,0,0,0
Don Warren,29,335,1,3,0,32,14,48.3,0,0,0
Charles Alexander,28,262,1,1,1,65,11,39.3,0,0,0
Leon Bright,28,291,0,3,0,36,13,46.4,0,0,0
Derrick Jensen,28,271,0,2,0,21,13,46.4,0,0,0
Billy Sims,28,451,2,6,2,81,18,64.3,0,0,0
Ricky Thompson,28,423,4,5,1,57,18,64.3,0,0,0
Dan Doornink,27,350,4,4,2,80,11,40.7,0,0,0
Mel Gray,27,310,2,4,1,41,14,51.8,0,0,0
Paul Hofer,27,244,0,3,0,22,13,48.2,1,0,0
Mike Holston,27,427,2,9,2,50,16,59.3,0,0,0
Harlan Huckleby,27,221,3,2,0,39,10,37,0,0,0
Kenny King,27,216,0,1,0,30,11,40.7,1,0,0
Ricky Patton,27,195,1,2,0,31,9,33.3,1,0,0
Reggie Rucker,27,532,1,10,2,49,21,77.8,0,0,0
Rickey Watts,27,465,3,9,1,42,22,81.5,3,0,0
Charles White,27,219,0,2,0,21,7,25.9,3,0,0
Bob Chandler,26,458,4,9,1,45,22,84.6,2,0,0
Tony Collins,26,232,0,2,0,22,8,30.8,0,0,0
Scott Dierking,26,228,1,1,0,23,15,57.7,1,0,0
Nat Moore,26,452,2,9,4,52,19,73.1,0,0,0
Virgil Seay,26,472,3,9,2,60,19,73.1,0,0,0
Butch Johnson,25,552,5,12,4,55,21,84,0,0,0
Rick Parros,25,216,1,3,0,26,10,40,0,0,0
Jerry Eckwood,24,213,0,1,0,33,8,33.3,2,0,0
Terry LeCount,24,425,2,11,2,43,18,75,0,0,0
Jim Hadnot,23,215,0,1,0,20,8,34.8,0,0,0
Larry Hardy,23,275,1,3,0,27,14,60.9,2,0,0
Joe Rose,23,316,2,4,1,50,18,78.3,0,0,0
Toussaint Tyler,23,135,0,0,0,18,4,17.4,0,0,0
Art Whittington,23,213,2,1,0,22,11,47.8,1,0,0
Morris Bradshaw,22,298,3,5,0,29,18,81.8,0,0,0
Cullen Bryant,22,160,0,1,0,39,6,27.3,1,0,0
Joe Delaney,22,246,0,3,1,61,9,40.9,0,0,0
Earnest Gray,22,360,2,7,1,45,18,81.8,1,0,0
Eric Sievers,22,276,3,5,0,32,12,54.6,0,0,0
Theo Bell,21,318,2,4,2,58,14,66.7,0,0,0
Horace King,21,217,1,3,1,41,9,42.9,0,0,0
Reese McCall,21,314,2,6,1,65,13,61.9,0,0,0
John Sawyer,21,272,0,5,0,30,11,52.4,0,0,0
Walt Arnold,20,212,2,5,0,24,13,65,0,0,0
Archie Griffin,20,160,1,0,0,17,10,50,0,0,0
Jeff Groth,20,380,1,8,1,54,16,80,0,0,0
Gordon Jones,20,276,1,4,1,44,12,60,0,0,0
Lam Jones,20,342,3,6,1,47,18,90,0,0,0
Keith Krepfle,20,210,5,2,0,26,14,70,0,0,0
Ronnie Coleman,19,211,0,3,0,24,10,52.6,2,0,0
Billy Joe DuPree,19,214,2,3,0,33,13,68.4,0,0,0
Wayne Morris,19,165,0,1,0,21,8,42.1,0,0,0
Frank Pollard,19,156,0,1,0,26,8,42.1,1,0,0
Dwight Scales,19,429,1,9,3,60,13,68.4,1,0,0
Mike Augustyniak,18,144,0,0,0,19,9,50,1,0,0
Dexter Bussey,18,92,0,0,0,16,3,16.7,0,0,0
Mike Friede,18,250,1,4,1,43,15,83.3,0,0,0
Tony Galbreath,18,144,0,1,0,23,5,27.8,0,0,0
Mike Guman,18,130,0,0,0,14,5,27.8,0,0,0
Freeman McNeil,18,171,1,0,0,18,8,44.4,0,0,0
Dave Williams,18,126,2,0,0,18,6,33.3,0,0,0
Doug Cosbie,17,225,5,3,0,28,13,76.5,1,0,0
Zachary Dixon,17,169,1,1,1,41,7,41.2,0,0,0
Ron Egloff,17,231,1,4,1,40,14,82.4,2,0,0
Calvin Hill,17,150,2,1,0,23,10,58.8,1,0,0
Rick Kane,17,181,1,2,1,40,11,64.7,0,0,0
Tom Newton,17,104,0,0,0,13,2,11.8,0,0,0
Stan Rome,17,203,1,2,0,23,9,52.9,0,0,0
Drew Hill,16,355,3,7,3,45,12,75,0,0,0
Bobby Jones,16,239,1,2,0,36,12,75,0,0,0
Cleo Miller,16,139,0,0,0,17,4,25,0,0,0
George Rogers,16,126,0,2,0,25,6,37.5,0,0,0
Bruce Hardy,15,174,0,2,0,21,9,60,0,0,0
Ron Jessie,15,200,0,3,1,44,10,66.7,0,0,0
Haven Moses,15,246,1,5,0,30,11,73.3,1,0,0
Derrick Gaffney,14,246,0,4,1,39,12,85.7,0,0,0
Willard Harrell,14,131,1,1,1,62,3,21.4,0,0,0
Greg LaFleur,14,190,2,3,0,27,10,71.4,0,0,0
Ronnie Lee,14,64,1,0,0,11,3,21.4,0,0,0
Tom Mullady,14,136,1,2,0,21,5,35.7,1,0,0
Mike Barber,13,190,1,5,0,35,8,61.5,0,0,0
Raymond Chester,13,93,1,0,0,15,5,38.5,0,0,0
M.L. Harris,13,181,2,3,1,42,8,61.5,1,0,0
Kevin Long,13,66,3,0,0,18,5,38.5,0,0,0
Leon Perry,13,140,1,1,0,24,5,38.5,1,0,0
Rich Caster,12,185,0,2,0,31,9,75,2,0,0
Henry Childs,12,145,1,1,0,39,9,75,1,0,0
Sam Cunningham,12,92,0,0,0,12,4,33.3,0,0,0
Nick Giaquinto,12,93,2,1,0,25,5,41.7,0,0,0
Eddie Hill,12,73,1,0,0,16,5,41.7,0,0,0
Terdell Middleton,12,86,1,1,0,27,3,25,1,0,0
James Owens,12,145,0,1,0,35,8,66.7,0,0,0
Mosi Tatupu,12,132,1,2,1,41,7,58.3,1,0,0
Clarence Williams,12,108,1,0,0,15,6,50,1,0,0
Clarence Harmon,11,98,0,1,0,23,8,72.7,0,0,0
Rick Walker,11,112,1,3,0,24,5,45.4,0,0,0
Randy Burke,10,153,0,2,0,24,10,100,0,0,0
John Cappelletti,10,126,1,2,0,25,5,50,1,0,0
Robin Earl,10,118,1,2,0,24,7,70,0,0,0
Frank Hawkins,10,109,0,1,0,35,3,30,0,0,0
Roland Hooks,10,140,2,2,0,37,5,50,0,0,0
Willie Miller,10,147,0,1,0,20,9,90,0,0,0
Mark Nichols,10,222,1,4,3,59,6,60,0,0,0
Hubie Oliver,10,37,0,1,0,27,2,20,0,0,0
Marcus Anderson,9,243,2,3,3,85,5,55.6,0,0,0
Malcolm Barnwell,9,190,1,3,1,61,6,66.7,1,0,0
Walt Easley,9,62,0,1,0,21,2,22.2,0,0,0
Perry Harrington,9,27,0,0,0,12,2,22.2,0,0,0
Wally Henry,9,145,2,3,1,44,7,77.8,0,0,0
Doug Kotar,9,32,0,0,0,11,2,22.2,0,0,0
Mike Wilson,9,125,1,2,0,27,7,77.8,0,0,0
Ricky Bell,8,92,0,1,0,22,4,50,1,0,0
Todd Christensen,8,115,2,2,0,30,6,75,0,0,0
Paul Johns,8,131,1,2,0,34,8,100,0,0,0
Rich Martini,8,72,0,0,0,15,4,50,0,0,0
Ted McKnight,8,77,0,1,0,23,3,37.5,1,0,0
John Mistler,8,119,1,3,0,31,5,62.5,0,0,0
Ulysses Norris,8,132,0,3,0,34,5,62.5,0,0,0
Rod Parker,8,168,2,3,1,55,6,75,0,0,0
Jay Saldi,8,82,1,0,0,18,5,62.5,0,0,0
Billy Taylor,8,71,0,1,0,39,4,50,0,0,0
Aundra Thompson,8,111,0,2,0,25,6,75,0,0,0
Sidney Thornton,8,78,0,1,0,30,5,62.5,0,0,0
Brooks Williams,8,82,0,0,0,16,6,75,0,0,0
Hoby Brenner,7,143,0,4,0,34,5,71.4,1,0,0
Curtis Brown,7,46,1,0,0,10,1,14.3,0,0,0
Bob Bruer,7,38,3,0,0,10,4,57.1,1,0,0
Don Calhoun,7,71,0,1,0,20,3,42.9,0,0,0
Carlos Carson,7,179,1,3,2,53,5,71.4,1,0,0
Lin Dawson,7,126,0,2,1,42,5,71.4,0,0,0
Lenvil Elliott,7,81,0,0,0,19,4,57.1,2,0,0
Wilbur Jackson,7,51,0,0,0,16,2,28.6,0,0,0
Eric Lane,7,58,0,1,0,22,4,57.1,0,0,0
Roosevelt Leaks,7,51,0,0,0,13,2,28.6,0,0,0
Jeff Moore,7,105,0,1,0,35,6,85.7,0,0,0
Ron Smith,7,168,2,3,1,42,6,85.7,0,0,0
Mark van Eeghen,7,60,0,0,0,13,3,42.9,0,0,0
Donald Westbrook,7,122,2,4,0,32,6,85.7,0,0,0
Cleveland Franklin,6,39,0,0,0,10,1,16.7,0,0,0
Louie Giammona,6,54,1,0,0,19,2,33.3,0,0,0
Billy Jackson,6,31,1,0,0,10,2,33.3,0,0,0
James Jones,6,37,0,0,0,16,4,66.7,0,0,0
Rob Lytle,6,47,1,0,0,14,3,50,0,0,0
Doug Marsh,6,80,1,1,0,20,3,50,1,0,0
Pat McInally,6,68,0,1,0,20,4,66.7,0,0,0
Stump Mitchell,6,35,1,0,0,16,1,16.7,0,0,0
John Riggins,6,59,0,1,0,22,5,83.3,0,0,0
John Spagnola,6,83,0,1,0,28,4,66.7,0,0,0
David Verser,6,161,2,4,1,73,5,83.3,0,0,0
Chris Combs,5,54,0,0,0,13,2,40,0,0,0
Jim Jensen,5,49,0,0,0,16,2,40,0,0,0
Lawrence McCutcheon,5,40,0,0,0,17,1,20,0,0,0
Lou Piccone,5,65,0,0,0,16,4,80,0,0,0
Willie Scott,5,72,1,1,0,26,5,100,0,0,0
Dave Stief,5,77,1,2,0,29,4,80,0,0,0
Jewerl Thomas,5,37,0,0,0,13,2,40,0,0,0
Mike Tice,5,47,0,0,0,14,2,40,0,0,0
Kenneth Toler,5,70,0,1,0,23,5,100,0,0,0
Tim Wilson,5,33,0,0,0,11,2,40,0,0,0
Dave Young,5,49,1,0,0,15,3,60,0,0,0
Buster Barnett,4,36,1,0,0,16,3,75,0,0,0
Woody Bennett,4,22,0,0,0,10,1,25,0,0,0
Russell Davis,4,34,0,0,0,19,2,50,0,0,0
Vagas Ferguson,4,39,0,1,0,20,1,25,0,0,0
Greg Hawthorne,4,23,0,0,0,12,2,50,0,0,0
Jim Jodat,4,52,0,2,0,26,2,50,0,0,0
Mark McGrath,4,47,0,0,0,16,4,100,0,0,0
Jim Obradovich,4,42,1,0,0,16,3,75,0,0,0
Eason Ramson,4,45,0,0,0,16,3,75,0,0,0
Vince Thompson,4,40,0,0,0,17,2,50,0,0,0
Curtis Bledsoe,3,27,0,0,0,17,2,66.7,1,0,0
Billy Brooks,3,37,0,1,0,21,1,33.3,0,0,0
Larry Canada,3,37,1,1,0,20,3,100,0,0,0
Johnny Davis,3,-1,0,0,0,3,0,0,0,0,0
Doug Donley,3,32,0,0,0,17,1,33.3,0,0,0
John Floyd,3,32,0,0,0,16,1,33.3,0,0,0
Ike Forte,3,11,0,0,0,6,0,0,0,0,0
Andra Franklin,3,6,1,0,0,3,1,33.3,0,0,0
Randy Grossman,3,19,1,0,0,14,1,33.3,0,0,0
Louis Jackson,3,25,0,0,0,19,1,33.3,0,0,0
Amos Lawrence,3,10,0,0,0,5,0,0,0,0,0
Gary Lewis,3,31,0,0,0,15,1,33.3,0,0,0
Wade Manning,3,49,0,1,0,34,1,33.3,0,0,0
James Mayberry,3,4,0,0,0,6,0,0,0,0,0
Greg McCrary,3,13,0,0,0,12,1,33.3,0,0,0
Jeff Moore,3,18,0,0,0,10,1,33.3,0,0,0
Carlos Pennywell,3,49,1,1,0,22,2,66.7,0,0,0
Tracy Porter,3,63,1,1,0,27,3,100,0,0,0
Bill Ring,3,28,1,1,0,21,2,66.7,0,0,0
Mike Shumann,3,21,0,0,0,8,1,33.3,1,0,0
James Wright,3,22,1,0,0,14,3,100,0,0,0
Gordon Banks,2,18,0,0,0,12,1,50,0,0,0
Ken Callicutt,2,24,0,0,0,16,2,100,0,0,0
Mike Cobb,2,20,0,0,0,11,1,50,0,0,0
Byron Franklin,2,29,0,0,0,16,1,50,1,0,0
Danny Fulton,2,38,0,1,0,27,2,100,0,0,0
Steve Grogan,2,27,0,0,0,16,2,100,0,0,0
Roland Harper,2,10,0,0,0,8,0,0,0,0,0
Sam Harrell,2,23,0,0,0,17,1,50,0,0,0
Ike Harris,2,33,0,1,0,20,2,100,0,0,0
Steve Howell,2,9,0,0,0,5,0,0,0,0,0
Eddie Lee Ivery,2,10,0,0,0,8,0,0,0,0,0
Kenny Lewis,2,14,0,0,0,8,1,50,0,0,0
Leo Lewis,2,58,0,1,1,52,1,50,0,0,0
Bo Matthews,2,13,0,0,0,11,1,50,0,0,0
Willie McClendon,2,4,0,0,0,4,0,0,0,0,0
Russ Mikeska,2,16,0,0,0,11,1,50,0,0,0
James Murphy,2,36,0,1,0,22,2,100,0,0,0
Fred Nixon,2,27,0,0,0,19,1,50,0,0,0
Jimmy Rogers,2,12,0,0,0,9,0,0,0,0,0
Tim Sherwin,2,19,0,0,0,11,2,100,0,0,0
Tim Smith,2,37,0,1,0,25,2,100,0,0,0
Calvin Sweeney,2,53,0,2,0,32,1,50,1,0,0
Willis Adams,1,24,0,1,0,24,1,100,0,0,0
Steve Atkins,1,2,0,0,0,2,0,0,0,0,0
Steve August,1,9,0,0,0,9,1,100,0,0,0
Hank Bauer,1,4,1,0,0,4,1,100,0,0,0
Jeff Bostic,1,-4,0,0,0,-4,0,0,0,0,0
Dennis Boyd,1,3,1,0,0,3,1,100,0,0,0
Gerald Carter,1,10,0,0,0,10,0,0,0,0,0
Ron Cassidy,1,6,0,0,0,6,0,0,0,0,0
Matt Cavanaugh,1,9,0,0,0,9,0,0,0,0,0
Garry Cobb,1,19,0,0,0,19,1,100,0,0,0
Brian DeRoo,1,38,0,1,0,38,1,100,0,0,0
Jim Hargrove,1,0,0,0,0,0,0,0,0,0,0
Al Harris,1,18,0,0,0,18,1,100,0,0,0
Pete Holohan,1,14,0,0,0,14,1,100,0,0,0
Ken Huff,1,-1,0,0,0,-1,0,0,0,0,0
Dave Lafary,1,5,0,0,0,5,0,0,0,0,0
Mark Malone,1,90,1,1,1,90,1,100,0,0,0
Rick Moser,1,5,1,0,0,5,1,100,0,0,0
Calvin Murray,1,7,0,0,0,7,0,0,0,0,0
Robert Newhouse,1,21,0,1,0,21,1,100,0,0,0
McDonald Oden,1,6,0,0,0,6,0,0,0,0,0
Brian Peets,1,5,0,0,0,5,1,100,0,0,0
Ray Pinney,1,1,1,0,0,1,1,100,0,0,0
Danny Pittman,1,8,0,0,0,8,1,100,0,0,0
Steve Raible,1,12,0,0,0,12,1,100,0,0,0
Booker Russell,1,-5,0,0,0,-5,0,0,0,0,0
Scott Stauch,1,7,0,0,0,7,1,100,0,0,0
Ray Strong,1,9,0,0,0,9,0,0,0,0,0
Dave Studdard,1,10,0,0,0,10,1,100,0,0,0
Karl Swanke,1,2,1,0,0,2,1,100,0,0,0
Richard Todd,1,1,0,0,0,1,0,0,0,0,0
Mike Williams,1,3,0,0,0,3,0,0,0,0,0
Chester Willis,1,24,0,1,0,24,1,100,0,0,0
Otis Wonsley,1,5,0,0,0,5,1,100,0,0,0
Emanuel Zanders,1,7,0,0,0,7,0,0,0,0,0
