Player,FF,FR,FR TD
Ronnie Coleman,0,0,0
Tim Collier,0,0,0
Tony Collins,0,0,0
Kirk Collins,0,0,0
Craig Colquitt,0,0,0
Neal Colzie,0,1,0
Chris Combs,0,0,0
Tom Condon,0,0,0
Mike Connell,0,0,0
Earl Cooper,0,0,0
John Corker,0,0,0
Frank Corral,0,0,0
Doug Cosbie,0,0,0
Barney Cotton,0,0,0
Nolan Cromwell,0,2,0
Pete Cronan,0,0,0
Ron Crosby,0,0,0
Randy Cross,0,0,0
Bob Cryder,0,0,0
Curley Culp,0,0,0
Rick Danmeier,0,0,0
Bruce Davis,0,0,0
Gary Davis,0,0,0
Tony Davis,0,0,0
Mike Davis,0,0,0
Oliver Davis,0,0,0
Paul Davis,0,0,0
Russell Davis,0,0,0
Lin Dawson,0,0,0
Mike Dawson,0,2,0
Tony Daykin,0,0,0
Fred Dean,0,0,0
Joe DeLamielleure,0,0,0
Jeff Delaney,0,0,0
Joe Delaney,0,0,0
Vern Den Herder,0,0,0
Preston Dennard,0,0,0
Mike Dennis,0,0,0
Brian DeRoo,0,0,0
Joe Devlin,0,0,0
Lynn Dickey,0,0,0
Curtis Dickey,0,0,0
Dan Dierdorf,0,0,0
Scott Dierking,0,0,0
Chris Dieterich,0,0,0
Tom Dinkel,0,0,0
Hanford Dixon,0,0,0
Zachary Dixon,0,0,0
Conrad Dobler,0,0,0
Paul Dombroski,0,0,0
Ray Donaldson,0,0,0
Pat Donovan,0,0,0
Keith Dorney,0,0,0
Michael Downs,0,1,0
Frank Duncan,0,0,0
Gary Dunn,0,1,0
Brad Dusek,0,1,0
John Dutton,0,0,0
Donald Dykes,0,0,0
Robin Earl,0,0,0
Kenny Easley,0,3,0
Glen Edwards,0,1,0
Herman Edwards,0,1,0
Ron Egloff,0,1,0
Carl Ekern,0,0,0
Homer Elias,0,0,0
Allan Ellis,0,0,0
Ray Ellis,0,1,0
Neil Elshire,0,0,0
Doug English,0,3,0
Russell Erxleben,0,0,0
Ron Essink,0,0,0
Chuck Evans,0,0,0
Larry Evans,0,1,0
Vince Evans,0,0,0
Mike Fanning,0,1,0
Ken Fantetti,0,1,0
Ricky Feacher,0,0,0
Joe Federspiel,0,0,0
Ron Fellows,0,0,0
Gary Fencik,0,1,0
Keith Ferguson,0,0,0
Doak Field,0,0,0
Joe Fields,0,0,0
Bob Fisher,0,0,0
Mickey Fitzgerald,0,0,0
Scott Fitzkee,0,0,0
Judson Flint,0,0,0
Brian Flones,0,0,0
Larry Flowers,0,1,0
Steve Foley,0,1,0
Chris Foote,0,0,0
Dan Fouts,0,0,0
Wally Francis,0,1,0
Elvis Franks,0,0,0
Guy Frazier,0,0,0
Leslie Frazier,0,0,0
Steve Freeman,0,0,0
Mike Fuller,0,1,0
Mike Fultz,0,0,0
Steve Furness,0,0,0
Greg Gaines,0,1,0
Blane Gaison,0,1,0
Tony Galbreath,0,0,0
Alvin Garrett,0,0,0
Mike Garrett,0,0,0
Russell Gary,0,0,0
Bill Gay,0,1,0
Rick Gervais,0,0,0
Louie Giammona,0,0,0
Nick Giaquinto,0,0,0
Jon Giesler,0,0,0
Lewis Gilbert,0,0,0
John Gillen,0,0,0
Tommie Ginn,0,0,0
Nesby Glasgow,0,2,0
John Goodman,0,0,0
Larry Gordon,0,1,0
Dave Graf,0,0,0
Darryl Grant,0,0,0
Will Grant,0,0,0
Hector Gray,0,0,0
Johnnie Gray,0,1,0
Curtis Green,0,1,0
Hugh Green,0,1,0
Roy Green,0,0,0
Joe Greene,0,0,0
L.C. Greenwood,0,0,0
Bob Gregor,0,0,0
Jeff Griffin,0,0,0
Ray Griffin,0,1,0
Russ Grimm,0,0,0
Steve Grogan,0,0,0
Randy Grossman,0,0,0
Jeff Groth,0,0,0
Mike Guman,0,0,0
Ray Guy,0,0,0
Pat Haden,0,0,0
Alvin Hall,0,0,0
Dino Hall,0,0,0
Jack Ham,0,3,0
Wes Hamilton,0,0,0
Dan Hampton,0,0,0
Charley Hannah,0,0,0
Tom Hannon,0,1,0
Mike Harden,0,1,0
Bruce Hardy,0,0,0
Larry Hardy,0,0,0
Clarence Harmon,0,0,0
Roland Harper,0,0,0
Willie Harper,0,1,0
Dennis Harrah,0,0,0
James Harrell,0,0,0
Willard Harrell,0,0,0
Bo Harris,0,0,0
Eric Harris,0,2,0
Franco Harris,0,0,0
Ike Harris,0,0,0
Leotis Harris,0,0,0
Marshall Harris,0,0,0
M.L. Harris,0,2,0
Dennis Harrison,0,3,0
Jeff Hart,0,0,0
Carter Hartwig,0,1,0
John Harty,0,0,0
Jim Haslett,0,1,0
Derrick Hatchett,0,0,0
Andy Hawkins,0,1,0
Frank Hawkins,0,0,0
Greg Hawthorne,0,0,0
Lester Hayes,0,0,0
Mike Haynes,0,0,0
Jo Jo Heath,0,1,0
Mike Hegman,0,0,0
Reuben Henderson,0,1,0
Wyatt Henderson,0,3,0
Steve Henry,0,0,0
Efren Herrera,0,0,0
Bruce Herron,0,1,0
Dallas Hickman,0,0,0
Bryan Hicks,0,2,0
Jay Hilgenberg,0,0,0
Drew Hill,0,0,0
David Hill,0,0,0
Eddie Hill,0,0,0
Kenny Hill,0,0,0
Kent Hill,0,0,0
Eric Hipple,0,0,0
Randy Holloway,0,1,1
Pete Holohan,0,0,0
Mike Holston,0,0,0
John Holt,0,0,0
Estus Hood,0,0,0
Roland Hooks,0,0,0
Bob Horn,0,0,0
Rod Horn,0,1,0
Jim Hough,0,0,0
Kevin House,0,0,0
Tom Howard,0,1,1
Steve Howell,0,0,0
Harlan Huckleby,0,0,0
Nat Hudson,0,0,0
Ken Huff,0,0,0
Dave Huffman,0,0,0
Claude Humphrey,0,0,0
Byron Hunt,0,0,0
James Hunter,0,1,0
Scott Hutchinson,0,0,0
Bruce Huther,0,0,0
Tunch Ilkin,0,0,0
Darrell Irvin,0,0,0
Horace Ivory,0,0,0
Alfred Jackson,0,0,0
Billy Jackson,0,0,0
Harold Jackson,0,0,0
Monte Jackson,0,0,0
Noah Jackson,0,0,0
Bobby Jackson,0,0,0
Robert Jackson,0,0,0
Robert Jackson,0,2,0
Terry Jackson,0,1,0
Tom Jackson,0,1,0
Wilbur Jackson,0,0,0
John Jefferson,0,0,0
Alfred Jenkins,0,0,0
Derrick Jensen,0,0,0
Jim Jensen,0,0,0
Jim Jensen,0,0,0
Gary Jeter,0,0,0
Jim Jodat,0,1,0
Andy Johnson,0,0,0
Cecil Johnson,0,0,0
Charlie Johnson,0,2,0
Charles Johnson,0,0,0
Dennis Johnson,0,0,0
Eddie Johnson,0,1,0
Gregg Johnson,0,3,1
Henry Johnson,0,0,0
Jesse Johnson,0,1,0
Ken Johnson,0,1,0
Kenny Johnson,0,2,2
Lawrence Johnson,0,0,0
Butch Johnson,0,0,0
Ron Johnson,0,0,0
Arrington Jones,0,0,0
Ricky Jones,0,0,0
Cody Jones,0,1,0
Earl Jones,0,0,0
James Jones,0,0,0
June Jones,0,0,0
Ken Jones,0,0,0
Leroy Jones,0,1,0
Bobby Jones,0,0,0
Willie Jones,0,1,1
Curtis Jordan,0,0,0
Shelby Jordan,0,0,0
E.J. Junior,0,0,0
Kerry Justin,0,1,0
Mike Kadish,0,0,0
Rick Kane,0,0,0
Mel Kaufman,0,0,0
Bill Kay,0,0,0
Tim Kearney,0,0,0
Chris Keating,0,0,0
Louie Kelcher,0,1,0
Mike Kenn,0,0,0
Ken Kennard,0,1,0
Angelo King,0,1,0
Steve King,0,0,0
Gordon King,0,0,0
Horace King,0,0,0
Kenny King,0,0,0
Linden King,0,0,0
Dave Klug,0,0,0
Greg Koch,0,0,0
Bob Kohrs,0,1,0
Jon Kolb,0,0,0
Bill Kollar,0,3,0
Doug Kotar,0,0,0
Mike Kozlowski,0,1,1
Tommy Kramer,0,0,0
Barry Krauss,0,2,0
Steve Kreider,0,0,0
Keith Krepfle,0,0,0
Bob Kuechenberg,0,0,0
Art Kuehn,0,0,0
Lee Kunz,0,0,0
Rod Kush,0,3,0
Dave Lafary,0,0,0
Greg LaFleur,0,0,0
Bruce Laird,0,1,0
Jack Lambert,0,2,0
Eric Lane,0,0,0
Dave Lapham,0,0,0
Steve Largent,0,0,0
Jim Laslavic,0,1,0
Don Latimer,0,1,0
Joe Lavender,0,0,0
Amos Lawrence,0,0,0
Henry Lawrence,0,0,0
Jim LeClair,0,1,0
Terry LeCount,0,1,0
John Lee,0,0,0
Keith Lee,0,0,0
Mark Lee,0,1,0
Frank LeMaster,0,2,1
Jim Leonard,0,0,0
Bobby Leopold,0,2,0
Cliff Lewis,0,0,0
Dave Lewis,0,1,0
Gary Lewis,0,0,0
Kenny Lewis,0,0,0
Leo Lewis,0,0,0
Will Lewis,0,0,0
Dave Lindstrom,0,0,0
Rusty Lisch,0,0,0
David Little,0,1,0
Chuck Loewen,0,0,0
James Lofton,0,0,0
Dave Logan,0,0,0
Randy Logan,0,1,0
Kevin Long,0,0,0
Karl Lorch,0,2,0
Randy Love,0,1,0
Woodrow Lowe,0,0,0
Quentin Lowry,0,0,0
Mick Luckhurst,0,0,0
Johnny Lynn,0,0,0
Rob Lytle,0,0,0
Don Macek,0,0,0
Dino Mangiero,0,0,0
Archie Manning,0,0,0
Wade Manning,0,0,0
Brison Manor,0,0,0
Frank Manumaleuga,0,0,0
Frank Marion,0,1,0
Doug Marsh,0,0,0
George Martin,0,3,2
Rod Martin,0,2,0
Rich Martini,0,0,0
Mickey Marvin,0,0,0
Clay Matthews,0,2,0
Bill Matthews,0,1,0
John Matuszak,0,1,0
James Mayberry,0,0,0
Stafford Mays,0,1,0
Reese McCall,0,0,0
Larry McCarren,0,0,0
Randy McClanahan,0,3,0
Willie McClendon,0,0,0
Milt McColl,0,0,0
Mike McCoy,0,0,0
Sam McCullum,0,0,0
Ed McGlasson,0,0,0
Curtis McGriff,0,0,0
Pat McInally,0,0,0
Joe McLaughlin,0,0,0
Steve McMichael,0,0,0
Randy McMillan,0,0,0
Don McNeal,0,1,0
Fred McNeill,0,1,0
Greg Meisner,0,0,0
Guido Merkens,0,2,0
Mark Merrill,0,0,0
Casey Merrill,0,3,0
Jeff Merrow,0,0,0
Russ Mikeska,0,0,0
Cleo Miller,0,0,0
Jim Miller,0,0,0
Matt Miller,0,0,0
Rich Milot,0,1,0
Claudie Minor,0,0,0
Vic Minor,0,0,0
John Mistler,0,0,0
Aaron Mitchell,0,0,0
Leonard Mitchell,0,0,0
Stump Mitchell,0,0,0
Art Monk,0,0,0
Wilbert Montgomery,0,0,0
Derland Moore,0,1,0
Jeff Moore,0,0,0
Nat Moore,0,0,0
Emery Moorehead,0,0,0
Stanley Morgan,0,0,0
Wayne Morris,0,0,0
Rick Moser,0,0,0
Tom Mullady,0,0,0
Mark Mullaney,0,1,0
James Murphy,0,0,0
Mark Murphy,0,3,0
Mark Murphy,0,2,0
Phil Murphy,0,1,0
Calvin Murray,0,0,0
Neal Musser,0,0,0
Dana Nafziger,0,1,0
Tony Nathan,0,0,0
Dan Neal,0,0,0
Kenny Neil,0,0,0
Bill Neill,0,1,0
Shane Nelson,0,0,0
Lee Nelson,0,2,0
Robert Newhouse,0,0,0
Timmy Newsome,0,0,0
Tom Newton,0,0,0
Mark Nichols,0,0,0
Keith Nord,0,0,0
Joe Norman,0,2,0
Jim Obradovich,0,0,0
McDonald Oden,0,0,0
Pat Ogrin,0,0,0
Ray Oldham,0,0,0
Neal Olkewicz,0,0,0
Dwayne O'Steen,0,2,0
Burgess Owens,0,2,0
James Owens,0,0,0
Mel Owens,0,0,0
Ervin Parker,0,1,0
Don Parrish,0,3,0
Lemar Parrish,0,1,0
Rick Parros,0,0,0
Bob Parsons,0,0,0
Ricky Patton,0,0,0
Whitney Paul,0,1,1
Scott Pelluer,0,1,0
Jairo Penaranda,0,0,0
Johnny Perkins,0,0,0
Rod Perry,0,0,0
Vernon Perry,0,1,0
Kurt Petersen,0,0,0
Cal Peterson,0,0,0
David Petway,0,0,0
Irvin Phillips,0,1,0
Ray Phillips,0,0,0
Lou Piccone,0,0,0
Jim Pietrzak,0,0,0
Lawrence Pillers,0,0,0
Reggie Pinkney,0,0,0
Doug Plank,0,4,0
Johnnie Poe,0,1,0
Bob Pollard,0,1,0
Ken Poole,0,0,0
Guy Prather,0,0,0
Ray Preston,0,0,0
Luke Prestridge,0,0,0
Tom Pridemore,0,3,0
Greg Pruitt,0,0,0
Mike Pruitt,0,0,0
Craig Puki,0,2,0
Bob Raba,0,0,0
Bruce Radford,0,1,0
Tom Rafferty,0,0,0
Derrick Ramsey,0,0,0
Eason Ramson,0,0,0
Randy Rasmussen,0,0,0
Darrol Ray,0,2,0
Ricky Ray,0,0,0
Rick Razzano,0,0,0
Glen Redd,0,0,0
Archie Reese,0,0,0
Don Reese,0,0,0
Mike Reinfeldt,0,2,0
Mike Renfro,0,1,0
Howard Richards,0,0,0
Avon Riley,0,1,0
Ken Riley,0,1,0
Steve Riley,0,0,0
Bill Ring,0,1,0
Cody Risien,0,0,0
Jim Ritcher,0,0,0
Greg Roberts,0,0,0
Isiah Robertson,0,0,0
Johnny Robinson,0,1,0
Matt Robinson,0,0,0
Bo Robinson,0,0,0
George Rogers,0,0,0
Jimmy Rogers,0,0,0
Stan Rome,0,0,0
Charles Romes,0,2,0
Joe Rose,0,1,0
Dan Ross,0,0,0
John Roveto,0,0,0
Reggie Rucker,0,0,0
Jack Rudnay,0,0,0
Ben Rudolph,0,0,0
Bob Rush,0,0,0
Booker Russell,0,0,0
Jim Ryan,0,0,0
Jay Saldi,0,1,0
Eric Sanders,0,0,0
Ken Sanders,0,0,0
Rick Sanford,0,3,0
John Sawyer,0,0,0
Dwight Scales,0,0,0
Terry Schmidt,0,1,0
Ken Schroy,0,0,0
Jeff Schuh,0,1,0
John Schuhmacher,0,0,0
John Sciarra,0,0,0
Clarence Scott,0,3,0
Freddie Scott,0,0,0
Randy Scott,0,0,0
Virgil Seay,0,0,0
Robin Sendlein,0,1,0
Joe Senser,0,0,0
Rafael Septien,0,0,0
Brad Shearer,0,0,0
Donnie Shell,0,2,0
Henry Sheppard,0,0,0
Jerry Sherk,0,0,0
Tim Sherwin,0,0,0
Sanders Shiver,0,1,0
Rod Shoate,0,2,0
Dave Shula,0,0,0
Mickey Shuler,0,0,0
Steve Shull,0,2,0
Jeff Siemon,0,1,0
Eric Sievers,0,1,0
John Simmons,0,0,0
Ed Simonini,0,1,0
Keith Simpson,0,1,0
Billy Sims,0,0,0
Mike Singletary,0,0,0
Brian Sipe,0,0,0
Jerry Sisemore,0,0,0
John Skibinski,0,0,0
Tom Skladany,0,0,0
Mark Slater,0,0,0
Gerald Small,0,2,0
Doug Smith,0,0,0
Don Smith,0,3,0
Perry Smith,0,0,0
Ed Smith,0,0,0
J.T. Smith,0,0,0
Lucious Smith,0,1,0
Reggie Smith,0,0,0
Ron Smith,0,0,0
Sherman Smith,0,0,0
Roland Solomon,0,0,0
Gary Spani,0,2,1
Danny Spradlin,0,0,0
Kirk Springs,0,1,0
Ken Stabler,0,0,0
Ray Stachowicz,0,0,0
Dave Stalls,0,1,0
John Stallworth,0,0,0
Scott Stauch,0,0,0
Fred Steinfort,0,0,0
Greg Stemrick,0,0,0
Jan Stenerud,0,0,0
Mike Stensrud,0,1,0
Steve Stephens,0,0,0
Dwight Stephenson,0,0,0
Dave Stief,0,0,0
Terry Stieve,0,0,0
Art Stringer,0,0,0
Jim Stuckey,0,1,0
Dave Studdard,0,0,0
Fred Sturt,0,0,0
Matt Suhey,0,0,0
Gerry Sullivan,0,1,0
Doug Sutherland,0,1,0
John Swain,0,1,0
Lynn Swann,0,0,0
Larry Swider,0,0,0
Philip Tabor,0,0,0
Mosi Tatupu,0,2,0
Ed Taylor,0,0,0
Hosea Taylor,0,1,0
Willie Teal,0,0,0
J.T. Thomas,0,1,0
Jewerl Thomas,0,0,0
Norris Thomas,0,2,0
Rodell Thomas,0,2,1
Lynn Thomas,0,0,0
Todd Thomas,0,0,0
Rich Thomaselli,0,0,0
Aundra Thompson,0,0,0
Leonard Thompson,0,0,0
Ricky Thompson,0,0,0
Ted Thompson,0,0,0
Vince Thompson,0,0,0
Bruce Thornton,0,0,0
Sidney Thornton,0,0,0
Cliff Thrift,0,0,0
Dennis Thurman,0,1,0
Pat Tilley,0,0,0
Glen Titensor,0,1,0
Richard Todd,0,0,0
Loren Toews,0,0,0
Kenneth Toler,0,0,0
Eric Torkelson,0,0,0
Morris Towns,0,0,0
Steve Trimble,0,0,0
Rick Trocano,0,0,0
Willie Tullis,0,0,0
John Turner,0,0,0
Keena Turner,0,3,0
Kevin Turner,0,0,0
Richard Turner,0,0,0
Tom Turnure,0,0,0
Toussaint Tyler,0,0,0
Wendell Tyler,0,0,0
Rick Upchurch,0,0,0
Zack Valentine,0,1,0
Randy Van Divier,0,0,0
Keith Van Horne,0,0,0
Jeff Van Note,0,0,0
Brad Van Pelt,0,2,0
David Verser,0,0,0
Tommy Vigorito,0,0,0
Phil Villapiano,0,1,0
Tim Vogler,0,0,0
Billy Waddy,0,0,0
Fulton Walker,0,0,0
Rick Walker,0,0,0
Wesley Walker,0,0,0
Everson Walls,0,1,0
Stan Walters,0,0,0
Len Walterscheid,0,2,0
Chris Ward,0,0,0
Don Warren,0,0,0
Frank Warren,0,1,0
Al Washington,0,0,0
Anthony Washington,0,0,0
Joe Washington,0,0,0
Mike Washington,0,1,0
Russ Washington,0,0,0
Ted Washington,0,0,0
Charlie Waters,0,0,0
Steve Watson,0,0,0
Frank Wattelet,0,1,0
Rickey Watts,0,0,0
Dave Waymer,0,2,0
Charlie Weaver,0,0,0
Jimmy Webb,0,0,0
Roger Wehrli,0,0,0
Marty Wetzel,0,0,0
Dwight Wheeler,0,0,0
Bill Whitaker,0,1,0
Brad White,0,0,0
Ed White,0,0,0
Jeris White,0,2,0
Lyman White,0,0,0
Sammy White,0,0,0
Danny White,0,0,0
Wilson Whitley,0,0,0
Mike Whittington,0,0,0
Daryl Wilkerson,0,0,0
Doug Wilkerson,0,0,0
Reggie Wilkes,0,0,0
Clarence Williams,0,0,0
Dave Williams,0,0,0
Doug Williams,0,0,0
Jeff Williams,0,0,0
Joel Williams,0,2,1
Mike Williams,0,0,0
Carlton Williamson,0,2,0
Chester Willis,0,0,0
J.C. Wilson,0,0,0
Mike Wilson,0,0,0
Otis Wilson,0,3,0
Steve Wilson,0,1,0
Tim Wilson,0,0,0
Wayne Wilson,0,1,0
Mike Wilson,0,0,0
Rich Wingo,0,0,0
Kellen Winslow,0,0,0
Dennis Winston,0,0,0
Scott Woerner,0,1,0
Otis Wonsley,0,0,0
Richard Wood,0,0,0
