Player,FF,FR,FR TD
Antonio Anderson,0,0,0
Darren Anderson,0,0,0
Richie Anderson,0,0,0
Ronnie Anderson,0,0,0
Reidel Anthony,0,0,0
Leo Araguz,0,0,0
Mike Archie,0,0,0
Bruce Armstrong,0,0,0
Jamie Asher,0,0,0
Steve Atwater,0,0,0
Billy Austin,0,0,0
John Avery,0,0,0
Robert Bailey,0,0,0
Howard Ballard,0,1,0
Antonio Banks,0,0,0
Tavian Banks,0,0,0
Michael Bankston,0,1,0
Brad Banta,0,1,0
Tiki Barber,0,0,0
Tom Barndt,0,2,0
Mike Bartrum,0,0,0
Anthony Bass,0,0,0
Charlie Batch,0,0,0
Michael Bates,0,0,0
Marco Battaglia,0,0,0
Fred Baxter,0,0,0
Chris Bayne,0,0,0
Fred Beasley,0,0,0
Brett Bech,0,0,0
Myron Bell,0,0,0
Ricky Bell,0,1,0
Greg Bellisari,0,1,0
Brandon Bennett,0,0,0
Cornelius Bennett,0,2,0
Edgar Bennett,0,0,0
Tommy Bennett,0,0,0
Pete Bercich,0,0,0
Mitch Berger,0,0,0
Jerome Bettis,0,0,0
Eric Bieniemy,0,0,0
Terry Billups,0,0,0
David Binn,0,0,0
Blaine Bishop,0,1,0
Harold Bishop,0,0,0
Eric Bjornson,0,0,0
Robert Blackmon,0,0,0
Roosevelt Blackmon,0,0,0
Kory Blackwell,0,0,0
Will Blackwell,0,0,0
Brian Blades,0,0,0
Michael Blair,0,0,0
Cary Blanchard,0,0,0
Tony Bland,0,0,0
Scott Blanton,0,0,0
Tony Blevins,0,0,0
John Bock,0,0,0
Juran Bolden,0,1,0
Shane Bonham,0,0,0
Michael Booker,0,1,0
Chris Bordano,0,0,0
Tony Boselli,0,0,0
Tony Bouie,0,1,0
Peter Boulware,0,1,0
Tim Bowens,0,0,0
Fabien Bownes,0,0,0
Tommie Boyd,0,0,0
Brant Boyer,0,0,0
Corey Bradford,0,0,0
Ronnie Bradford,0,1,0
Donny Brady,0,0,0
Kyle Brady,0,0,0
Calvin Branch,0,0,0
Dan Brandenburg,0,0,0
Doug Brien,0,0,0
Jeremy Brigham,0,0,0
Bubby Brister,0,0,0
Fred Brock,0,1,0
Zack Bronson,0,0,0
Robert Brooks,0,0,0
Bucky Brooks,0,0,0
Luther Broughton,0,0,0
Steve Broussard,0,0,0
Anthony Brown,0,0,0
Cornell Brown,0,0,0
Doug Brown,0,0,0
Gilbert Brown,0,0,0
J.B. Brown,0,1,0
Lance Brown,0,2,0
Larry Brown,0,0,0
Ray Brown,0,0,0
Lomas Brown,0,0,0
Reggie Brown,0,0,0
Ruben Brown,0,0,0
Tim Brown,0,0,0
Troy Brown,0,0,0
John Browning,0,0,0
Isaac Bruce,0,0,0
Mark Bruener,0,0,0
Marcus Buckley,0,1,0
Brentson Buckner,0,1,0
James Burgess,0,0,0
John Burke,0,0,0
Chester Burnett,0,0,0
Rob Burnett,0,1,0
Keith Burns,0,0,0
Jeff Burris,0,0,0
John Burrough,0,1,0
Steve Bush,0,0,0
Duane Butler,0,0,0
Hillary Butler,0,0,0
Kenny Bynum,0,0,0
Chris Calloway,0,0,0
Jesse Campbell,0,0,0
Chris Canty,0,0,0
John Carney,0,0,0
Ron Carpenter,0,0,0
Tony Carter,0,0,0
Chris Carter,0,0,0
Cris Carter,0,0,0
Kevin Carter,0,0,0
Marty Carter,0,2,0
Perry Carter,0,0,0
Tom Carter,0,0,0
Chad Cascadden,0,2,1
Larry Centers,0,0,0
Mike Chalenski,0,0,0
Byron Chamberlain,0,0,0
Robert Chancey,0,0,0
Corey Chavous,0,0,0
Je'Rod Cherry,0,0,0
Jason Chorak,0,0,0
Wayne Chrebet,0,0,0
Bob Christian,0,2,0
Steve Christie,0,0,0
Pete Chryplewicz,0,0,0
Rico Clark,0,0,0
Willie Clark,0,0,0
Willie Clay,0,1,0
Cameron Cleeland,0,0,0
Charlie Clemons,0,0,0
Dexter Coakley,0,1,0
Ben Coates,0,0,0
George Coghill,0,0,0
Marco Coleman,0,2,0
Marcus Coleman,0,0,0
Stalin Colinet,0,0,0
Andre Collins,0,0,0
Kerry Collins,0,0,0
Mark Collins,0,0,0
Todd F. Collins,0,0,0
Ferric Collons,0,0,0
Greg Comella,0,0,0
Mike Compton,0,0,0
Steve Conley,0,0,0
Albert Connell,0,0,0
Brett Conway,0,0,0
Curtis Conway,0,1,0
Ernie Conwell,0,0,0
Anthony Cook,0,0,0
Kerry Cooks,0,0,0
John Copeland,0,0,0
Brad Costello,0,0,0
Dana Cottrell,0,0,0
Aaron Craver,0,0,0
Ray Crockett,0,0,0
Zack Crockett,0,0,0
Mike Croel,0,0,0
Howard Cross,0,0,0
Derrick Cullors,0,0,0
Joe Cummings,0,0,0
Randall Cunningham,0,0,0
Eric Curry,0,0,0
Canute Curtis,0,0,0
Jerome Daniels,0,0,0
Norberto Davidds-Garrido,0,0,0
Don Davis,0,0,0
Eric Davis,0,1,0
Greg Davis,0,0,0
John Davis,0,0,0
Rob Davis,0,0,0
Stephen Davis,0,0,0
Travis Davis,0,1,0
Troy Davis,0,0,0
Tyrone Davis,0,0,0
Wendell Davis,0,0,0
Billy Davis,0,0,0
Sean Dawkins,0,0,0
Dermontti Dawson,0,0,0
Greg DeLong,0,0,0
Tim Denton,0,0,0
Kevin Devine,0,0,0
Jorge Diaz,0,0,0
Trent Dilfer,0,0,0
Ken Dilger,0,0,0
Corey Dillon,0,0,0
Charles Dimry,0,0,0
Ernest Dixon,0,0,0
Gerald Dixon,0,0,0
Mark Dixon,0,0,0
Dedrick Dodge,0,0,0
Kevin Donnalley,0,0,0
Anthony Dorsett,0,0,0
Earl Dotson,0,0,0
Gary Downs,0,0,0
Jerry Drake,0,0,0
Tyronne Drakeford,0,0,0
Troy Drayton,0,0,0
Mike Dulaney,0,0,0
Mike Dumas,0,0,0
Jamie Duncan,0,0,0
David Dunn,0,0,0
Jason Dunn,0,0,0
Warrick Dunn,0,0,0
Tim Dwight,0,0,0
Kevin Dyson,0,0,0
Marc Edwards,0,0,0
Robert Edwards,0,0,0
Jason Elam,0,0,0
Keith Elias,0,0,0
Jerry Ellison,0,2,0
Luther Elliss,0,1,0
Percy Ellsworth,0,0,0
Joey Eloms,0,0,0
Bert Emanuel,0,0,0
Bobby Engram,0,0,0
Chuck Evans,0,0,0
Doug Evans,0,0,0
Greg Evans,0,0,0
Leomont Evans,0,0,0
Josh Evans,0,0,0
Steve Everitt,0,0,0
Jason Fabini,0,0,0
Terry Fair,0,0,0
Chad Fann,0,0,0
James Farrior,0,1,0
Marshall Faulk,0,0,0
John Fiala,0,0,0
Deon Figures,0,0,0
John Flannery,0,0,0
London Fletcher,0,0,0
Terrell Fletcher,0,0,0
Chris Floyd,0,0,0
Spencer Folau,0,0,0
James Folston,0,0,0
Dan Footman,0,0,0
Marlon Forbes,0,0,0
Cole Ford,0,0,0
Henry Ford,0,1,0
Roman Fortin,0,0,0
Mike Frederick,0,0,0
Antonio Freeman,0,0,0
Gus Frerotte,0,0,0
Scott Frost,0,0,0
Chris Fuamatu-Ma'afala,0,0,0
Corey Fuller,0,0,0
William Fuller,0,0,0
Oronde Gadsden,0,0,0
Tony Gaiter,0,0,0
Nick Gallery,0,0,0
Joey Galloway,0,0,0
Kendall Gammon,0,0,0
Rich Gannon,0,0,0
Daryl Gardener,0,0,0
Chris Gardocki,0,0,0
Charlie Garner,0,0,0
Sam Garnes,0,0,0
Eddie George,0,1,0
Matt George,0,0,0
Spencer George,0,0,0
Jammi German,0,0,0
Damon Gibson,0,0,0
Oliver Gibson,0,0,0
Reggie Givens,0,0,0
Aaron Glenn,0,0,0
Tarik Glenn,0,0,0
Terry Glenn,0,0,0
Kevin Gogan,0,0,0
Tony Gonzalez,0,0,0
Hunter Goodwin,0,0,0
Kurt Gouveia,0,0,0
Toby Gowin,0,0,0
Scott Gragg,0,0,0
Aaron Graham,0,0,0
Jay Graham,0,0,0
Paul Grasmanis,0,0,0
Derwin Gray,0,0,0
Torrian Gray,0,1,0
Ahman Green,0,0,0
Eric Green,0,0,0
Darrell Green,0,0,0
E.G. Green,0,0,0
Andrew Greene,0,0,0
Kevin Greene,0,1,0
Scott Greene,0,0,0
Donovan Greer,0,1,0
Paul Gruber,0,0,0
Eric Guliford,0,0,0
John Hall,0,0,0
Lemanski Hall,0,1,0
Rhett Hall,0,0,0
Bobby Hamilton,0,0,0
Conrad Hamilton,0,1,0
James Hamilton,0,0,0
Keith Hamilton,0,1,0
Malcolm Hamilton,0,0,0
Michael Hamilton,0,1,0
Karl Hankton,0,0,0
Carl Hansen,0,0,0
Phil Hansen,0,3,1
Jason Hanson,0,0,0
Patrick Hape,0,0,0
Pat Harlow,0,0,0
Dwayne Harper,0,0,0
Al Harris,0,0,0
Anthony Harris,0,0,0
Bernardo Harris,0,0,0
Corey Harris,0,0,0
Jon Harris,0,1,0
Ronnie Harris,0,0,0
Marvin Harrison,0,0,0
Nolan Harrison,0,0,0
Frank Hartley,0,0,0
Ken Harvey,0,1,0
Richard Harvey,0,0,0
Jon Haskins,0,0,0
Harald Hasselbach,0,0,0
Andre Hastings,0,0,0
James Hasty,0,1,0
Matt Hatchette,0,0,0
Courtney Hawkins,0,0,0
Chris Hayes,0,0,0
Donald Hayes,0,0,0
Garrison Hearst,0,0,0
Dale Hellestrae,0,0,0
Jerome Henderson,0,1,1
William Henderson,0,0,0
June Henley,0,0,0
Chad Hennings,0,1,0
Kevin Henry,0,0,0
Craig Hentrich,0,0,0
Jimmy Herndon,0,0,0
Kim Herring,0,0,0
Jeff Herrod,0,0,0
Jon Hesse,0,0,0
Chris Hetherington,0,0,0
Chris Hewitt,0,0,0
Craig Heyward,0,0,0
Eric Hicks,0,0,0
Greg Hill,0,0,0
Ray Hill,0,0,0
Ike Hilliard,0,0,0
Randy Hilliard,0,0,0
Keno Hills,0,0,0
Jimmy Hitchcock,0,1,0
Leroy Hoard,0,0,0
Robert Holcombe,0,0,0
John Holecek,0,0,0
Darius Holland,0,0,0
Vonnie Holliday,0,2,0
Dwight Hollier,0,1,0
Lamont Hollinquest,0,0,0
Mike Hollis,0,0,0
Rob Holmberg,0,0,0
Darick Holmes,0,0,0
Earl Holmes,0,0,0
Kenny Holmes,0,0,0
Priest Holmes,0,0,0
Bernard Holsey,0,0,0
Joe Horn,0,1,0
Tony Horne,0,0,0
Bobby Houston,0,1,0
Chris Howard,0,0,0
Ty Howard,0,0,0
Bobby Hoying,0,0,0
Chris Hudson,0,1,0
John Hudson,0,0,0
Brice Hunter,0,0,0
Richard Huntley,0,0,0
Michael Husted,0,0,0
Michael Irvin,0,0,0
Terry Irving,0,0,0
Heath Irwin,0,0,0
Raghib Ismail,0,0,0
Steve Israel,0,0,0
Larry Izzo,0,0,0
Calvin Jackson,0,0,0
Greg Jackson,0,0,0
Michael Jackson,0,0,0
Raymond Jackson,0,0,0
Steve Jackson,0,0,0
Mitch Jacoby,0,0,0
Kendyl Jacox,0,0,0
Nate Jacquet,0,0,0
Jeff Jaeger,0,0,0
Tory James,0,1,0
George Jamison,0,0,0
Ed Jasper,0,0,0
Patrick Jeffers,0,0,0
Greg Jefferson,0,0,0
Shawn Jefferson,0,0,0
Greg Jeffries,0,1,0
Dietrich Jells,0,0,0
DeRon Jenkins,0,0,0
James Jenkins,0,0,0
Jerry Jensen,0,0,0
Travis Jervey,0,0,0
James Jett,0,0,0
John Jett,0,0,0
Anthony Johnson,0,0,0
Lee Johnson,0,0,0
Lonnie Johnson,0,0,0
Melvin Johnson,0,0,0
Pat Johnson,0,0,0
Ted Johnson,0,0,0
Pepper Johnson,0,1,0
Tony Johnson,0,0,0
Bill Johnson,0,0,0
Leon Johnson,0,0,0
Charlie Jones,0,0,0
Clarence Jones,0,0,0
Damon Jones,0,0,0
Ernest Jones,0,0,0
Freddie Jones,0,0,0
George Jones,0,0,0
Greg Jones,0,0,0
Lenoy Jones,0,0,0
Marcus Jones,0,1,0
Donta Jones,0,0,0
Mike D. Jones,0,2,0
Robert Jones,0,0,0
Tebucky Jones,0,0,0
Tony Jones,0,0,0
Randy Jordan,0,0,0
Richard Jordan,0,0,0
Matt Joyce,0,0,0
Seth Joyner,0,0,0
Trey Junkin,0,0,0
John Jurkovic,0,0,0
N. D. Kalu,0,0,0
John Kasay,0,0,0
Napoleon Kaufman,0,0,0
Brian Kelly,0,1,0
Rob Kelly,0,0,0
Pete Kendall,0,0,0
Cortez Kennedy,0,1,1
Lincoln Kennedy,0,0,0
Eddie Kennison,0,0,0
Marlon Kerner,0,0,0
Terry Killens,0,0,0
Brian Kinchen,0,0,0
Kelvin Kinney,0,0,0
Terry Kirby,0,0,0
Randy Kirk,0,0,0
Jon Kitna,0,0,0
Jim Kitts,0,0,0
Sammy Knight,0,2,0
George Koonce,0,1,0
Jeff Kopp,0,0,0
Brian Kozlowski,0,0,0
Erik Kramer,0,0,0
Bob Kuberski,0,0,0
Jason Kyle,0,0,0
Corbin Lacina,0,0,0
Anthony Ladd,0,0,0
Carnell Lake,0,1,0
Fred Lane,0,0,0
Jevon Langford,0,0,0
Antonio Langham,0,0,0
Lamar Lathon,0,0,0
Ty Law,0,1,0
Jason Layman,0,0,0
Ryan Leaf,0,0,0
Harper LeBel,0,0,0
Amp Lee,0,0,0
Lloyd Lee,0,0,0
Jay Leeuwenburg,0,0,0
Tyrone Legette,0,0,0
Tim Lester,0,0,0
Dorsey Levens,0,0,0
Chuck Levy,0,0,0
Jermaine Lewis,0,0,0
Jeremy Lincoln,0,0,0
Earl Little,0,0,0
Leonard Little,0,0,0
Kevin Lockett,0,0,0
Mike Lodish,0,0,0
Steve Lofton,0,0,0
James Logan,0,0,0
Antonio London,0,0,0
Kevin Long,0,0,0
Ryan Longwell,0,0,0
Kamil Loud,0,1,0
Clarence Love,0,0,0
Reggie Lowe,0,0,0
Ray Lucas,0,0,0
Keith Lyle,0,0,0
Billy Lyon,0,0,0
Pratt Lyons,0,0,0
Tremain Mack,0,0,0
Sam Madison,0,0,0
John Mangum,0,0,0
Patrick Mannelly,0,0,0
Brian Manning,0,0,0
Peyton Manning,0,0,0
Rod Manuel,0,0,0
Olindo Mare,0,0,0
Anthony Marshall,0,1,0
Manny Martin,0,1,0
Wayne Martin,0,1,0
Tony Martin,0,0,0
Russell Maryland,0,0,0
Derrick Mason,0,0,0
Eddie Mason,0,0,0
Terance Mathis,0,0,0
Bruce Matthews,0,0,0
Kevin Mawae,0,0,0
Alonzo Mayes,0,0,0
Fred McAfee,0,0,0
Gerald McBurrows,0,0,0
Ed McCaffrey,0,0,0
Keenan McCardell,0,0,0
Dexter McCleon,0,0,0
J.J. McCleskey,0,0,0
Tyrus McCloud,0,0,0
Tony McCombs,0,1,0
Hurvin McCormack,0,1,0
Tony McCoy,0,0,0
George McCullough,0,0,0
Randall McDaniel,0,0,0
Terry McDaniel,0,0,0
Pellom McDaniels,0,0,0
Ramos McDonald,0,0,0
Tim McDonald,0,2,0
O.J. McDuffie,0,0,0
Blaine McElmurry,0,0,0
Ray McElroy,0,0,0
Scott McGarrahan,0,0,0
Dell McGee,0,0,0
Tony McGee,0,0,0
Raleigh McKenzie,0,0,0
Steve McKinney,0,0,0
James McKnight,0,0,0
Steve McNair,0,0,0
Ryan McNeil,0,1,0
Jerris McPhail,0,0,0
R.W. McQuarters,0,0,0
Tim McTyer,0,0,0
Johnny McWilliams,0,0,0
Adam Meadows,0,0,0
Natrone Means,0,0,0
Eric Metcalf,0,0,0
Terry Mickens,0,1,0
Ray Mickens,0,1,0
Frank Middleton,0,0,0
Les Miller,0,3,0
Lawyer Milloy,0,1,0
Ernie Mills,0,0,0
John Henry Mills,0,0,0
Brian Milne,0,0,0
Chris Mims,0,0,0
Mike Minter,0,0,0
Brandon Mitchell,0,0,0
Brian Mitchell,0,0,0
Jeff Mitchell,0,0,0
Pete Mitchell,0,0,0
Kenny Mixon,0,0,0
John Mobley,0,1,0
Mike Mohring,0,0,0
Pete Monty,0,0,0
Herman Moore,0,0,0
Kelvin Moore,0,0,0
Marty Moore,0,1,0
Rob Moore,0,0,0
Stevon Moore,0,0,0
Will Moore,0,0,0
Tim Morabito,0,0,0
Sean Moran,0,0,0
Mike Morris,0,0,0
Steve Morrison,0,0,0
Johnnie Morton,0,0,0
Randy Moss,0,0,0
Mike Moten,0,0,0
Eric Moulds,0,0,0
Muhsin Muhammad,0,0,0
Adrian Murrell,0,0,0
Greg Myers,0,1,0
Michael Myers,0,0,0
Chris Naeole,0,0,0
Tom Nalen,0,0,0
Randy Neal,0,0,0
Joe Nedney,0,0,0
Quentin Neujahr,0,0,0
Anthony Newman,0,0,0
Craig Newsome,0,0,0
Tom Nutten,0,0,0
Roman Oben,0,0,0
Neil O'Donnell,0,0,0
Matt O'Dwyer,0,0,0
A.J. Ofodile,0,0,0
Eric Ogbogu,0,0,0
Jeff Ogden,0,0,0
Chris Oldham,0,4,0
Bo Orlando,0,0,0
Chuck Osborne,0,0,0
Jerry Ostroski,0,0,0
Dan Owens,0,0,0
Ken Oxendine,0,0,0
Orlando Pace,0,1,0
Anthony Parker,0,0,0
Bernie Parmalee,0,1,0
John Parrella,0,1,0
Ty Parten,0,1,0
David Patten,0,0,0
Joe Patton,0,0,0
Marvcus Patton,0,0,0
Bryce Paup,0,0,0
Seth Payne,0,0,0
Rodney Peete,0,0,0
Chris Penn,0,0,0
Ed Perry,0,0,0
Wilmont Perry,0,0,0
Jason Peter,0,1,0
Tyrell Peters,0,0,0
Tony Peterson,0,0,0
Todd Peterson,0,0,0
Anthony Phillips,0,0,0
Ryan Phillips,0,0,0
Carl Pickens,0,0,0
Mark Pike,0,0,0
Julian Pittman,0,0,0
Michael Pittman,0,1,0
Jake Plummer,0,0,0
Marcus Pollard,0,0,0
Antwaune Ponds,0,0,0
Keith Poole,0,0,0
Tyrone Poole,0,0,0
Marquez Pope,0,0,0
Ted Popson,0,0,0
Daryl Porter,0,0,0
Roosevelt Potts,0,0,0
Darryl Pounds,0,1,0
Anthony Prior,0,0,0
Mike Prior,0,0,0
Mike Pritchard,0,0,0
Kelvin Pritchett,0,0,0
Stanley Pritchett,0,0,0
Ricky Proehl,0,0,0
Trevor Pryce,0,0,0
Lovett Purnell,0,0,0
Andre Purvis,0,0,0
Shelton Quarles,0,0,0
Latario Rachal,0,0,0
Thomas Randolph,0,0,0
Derrick Ransom,0,0,0
Cory Raymer,0,0,0
Andre Reed,0,0,0
Jake Reed,0,0,0
Ike Reese,0,0,0
Izell Reese,0,0,0
Carl Reeves,0,0,0
Frank Reich,0,0,0
Spencer Reid,0,0,0
Leonta Rheams,0,0,0
Errict Rhett,0,0,0
Jerry Rice,0,0,0
