Player,INT,INT TD,INT Yds,Lng
Mike Doss,2,0,32,32
Steve Foley,2,0,4,4
Lance Frazier,2,0,2,2
Randall Gay,2,0,23,13
Deon Grant,2,0,4,4
Michael Green,2,0,0,0
DeAngelo Hall,2,1,50,48
Walt Harris,2,0,31,31
Rodney Harrison,2,0,12,12
Kelly Herndon,2,0,17,15
Cato June,2,0,71,71
Terrence Kiel,2,0,31,31
Kevin Mathis,2,2,101,66
Dexter McCleon,2,0,23,23
Daylon McCutcheon,2,0,0,2
Jon McGraw,2,0,0,0
R.W. McQuarters,2,1,85,45
Lawyer Milloy,2,0,20,11
Dan Morgan,2,0,20,11
Julius Peppers,2,1,143,97
William James,2,0,9,9
Antonio Pierce,2,1,94,78
Ike Reese,2,0,22,15
Allen Rossum,2,0,22,14
Lewis Sanders,2,0,36,24
Brian Simmons,2,1,61,50
Frank Walker,2,0,20,10
Dewayne Washington,2,0,0,0
Brian Williams,2,0,14,14
Roy Williams,2,0,53,33
Al Wilson,2,1,17,10
Mike Adams,1,0,0,0
Sam Adams,1,0,0,0
Brian Allen,1,0,21,21
Will Allen,1,0,0,0
Will Allen,1,0,11,11
Marques Anderson,1,0,23,23
Brendon Ayanbadejo,1,0,2,2
Waine Bacon,1,0,0,0
Rashad Baker,1,0,26,26
Tully Banta-Cain,1,0,4,4
Shawn Barber,1,0,10,10
Nick Barnett,1,0,16,16
Eric Barton,1,0,7,7
Gary Baxter,1,0,33,33
Monty Beisel,1,0,-1,-1
Terreal Bierria,1,0,10,10
Tyler Brayton,1,0,24,24
Lance Briggs,1,1,38,38
Derrick Brooks,1,0,3,3
Ray Buchanan,1,0,27,27
Brentson Buckner,1,0,8,8
Curry Burns,1,0,12,12
Dwaine Carpenter,1,0,31,31
Ahmad Carroll,1,0,0,0
Chris Cash,1,0,0,0
Corey Chavous,1,0,0,0
Chris Claiborne,1,1,15,15
Antonio Cochran,1,0,0,0
Rod Coleman,1,1,39,39
Deke Cooper,1,0,0,0
Terry Cousin,1,0,6,6
Torrie Cox,1,1,55,55
Chris Crocker,1,1,20,20
Karlos Dansby,1,0,2,2
James Darling,1,0,65,65
Sammy Davis,1,0,4,4
Will Demps,1,0,0,0
Adrian Dingle,1,0,1,1
Darnell Dockett,1,0,20,20
Chris Draft,1,0,33,33
Mark Fields,1,0,14,14
Travis Fisher,1,0,30,30
Jamar Fletcher,1,0,0,0
Larry Foote,1,0,1,1
Todd Franz,1,0,22,22
Barry Gardner,1,0,30,30
Rich Gardner,1,0,-1,-1
Robert Geathers,1,1,36,36
Ian Gold,1,0,31,31
Andre' Goodman,1,0,0,0
Charles Grant,1,0,8,8
Bobby Gray,1,0,31,31
Robert Griffith,1,0,18,18
James Hall,1,0,30,30
Al Harris,1,0,29,29
Quentin Harris,1,0,-1,-1
Clinton Hart,1,0,13,13
Artrell Hawkins,1,0,9,9
Michael Haynes,1,1,45,45
Reggie Hayward,1,0,76,76
Ronnie Heard,1,0,14,14
Kim Herring,1,0,0,0
Renaldo Hill,1,0,2,2
Victor Hobson,1,0,2,2
Roderick Hood,1,0,20,20
Chris Hope,1,0,41,41
Pete Hunter,1,0,2,2
Von Hutchins,1,1,77,77
Quentin Jammer,1,0,12,12
Joseph Jefferson,1,0,0,0
Ellis Johnson,1,1,32,32
Jarret Johnson,1,1,6,6
Tim Johnson,1,0,8,8
Dhani Jones,1,0,0,0
Tebucky Jones,1,0,55,55
Bhawoh Jue,1,0,23,23
Chris Kelsay,1,0,3,3
Kenoy Kennedy,1,0,21,21
Patrick Kerney,1,0,0,0
Ty Law,1,0,0,0
Teddy Lehman,1,0,1,1
Alex Lewis,1,0,33,33
Michael Lewis,1,0,0,0
Earl Little,1,0,28,28
John Lynch,1,0,2,2
Chris McAlister,1,1,51,51
Marlon McCree,1,0,24,24
Scott McGarrahan,1,0,11,11
Willie McGinest,1,0,27,27
Quintin Mikell,1,0,0,0
Kindal Moorehead,1,1,17,17
Rob Morris,1,0,17,17
Ryan Nece,1,0,2,2
Jim Nelson,1,0,0,0
Antwan Peek,1,0,20,20
Roman Phifer,1,0,26,26
Jermaine Phillips,1,0,0,0
Shaun Phillips,1,0,0,0
Tyrone Poole,1,0,21,21
Joey Porter,1,0,3,3
Jeff Posey,1,0,3,3
Carl Powell,1,0,-2,-2
Izell Reese,1,0,33,33
Fred Robbins,1,0,13,13
Samari Rolle,1,0,0,0
Orlando Ruff,1,0,0,0
Brian Russell,1,0,41,41
Asante Samuel,1,1,34,34
Benny Sapp,1,0,0,0
Bryan Scott,1,0,22,22
Chad Scott,1,0,23,23
Lynn Scott,1,0,2,2
Terrance Shaw,1,0,22,22
Anthony Simmons,1,1,23,23
Jason Simmons,1,0,0,0
Brady Smith,1,0,1,1
Daryl Smith,1,0,0,0
Keith Smith,1,0,2,2
Raonall Smith,1,0,19,19
Josh Stamer,1,0,0,0
Ike Taylor,1,0,0,0
Jason Taylor,1,0,-3,-3
Adalius Thomas,1,0,8,8
David Thornton,1,0,5,5
Reggie Tongue,1,0,23,23
Jeff Ulbrich,1,0,19,19
Brian Urlacher,1,0,42,42
Troy Vincent,1,0,8,8
Michael Waddell,1,0,0,0
Bracy Walker,1,0,0,0
Denard Walker,1,0,45,45
Ron Warner,1,0,39,39
Anthony Weaver,1,0,1,1
Jason Webster,1,0,18,18
Matt Wilhelm,1,0,0,0
Tank Williams,1,0,13,13
D.J. Williams,1,0,10,10
Jay Williams,1,0,0,0
Kevin Williams,1,0,7,7
Pat Williams,1,1,20,20
Willie Williams,1,0,0,0
Jamie Winborn,1,0,1,1
Charles Woodson,1,0,25,25
Andre Woolfolk,1,0,25,25
Corey Ivy,0,0,11,11
