Player,Comb,Asst,Solo,Sck
Idrees Bashir,57,16,30,0
Shaun Ellis,57,19,24,11
Bobby Hamilton,57,23,22,1
Junior Seau,57,26,22,1
John Thornton,57,20,30,3
Eric Warfield,57,8,43,0
Courtney Watson,57,17,33,2
Chris Claiborne,56,18,34,1
Marcus Coleman,56,11,41,0
Chris Crocker,56,10,37,2
Chris Draft,56,15,34,0
Lito Sheppard,56,4,49,1
Robert Thomas,56,15,31,0
Deshea Townsend,56,9,38,4
Demorrio Williams,56,9,42,2.5
Willie Williams,56,15,32,1
Gibril Wilson,56,7,36,3
Colin Branch,55,14,38,0
Monty Beisel,54,11,28,2.5
Fakhir Brown,54,1,44,0
Dwaine Carpenter,54,5,45,2
Derrick Rodgers,54,11,31,0
Marcus Stroud,54,16,30,4.5
Donnie Abraham,53,15,33,0
Cory Hall,53,11,40,0
Chike Okeafor,53,13,26,8.5
Joey Porter,53,17,28,7
Brandon Short,53,13,32,0
Robaire Smith,53,20,21,2
Pat Williams,53,16,15,2.5
Shaunard Harts,52,8,37,0
Orlando Huff,52,10,25,1
Ike Reese,52,8,42,1
Dewayne Robertson,52,16,19,3
Stuart Schweigert,52,9,37,0
Daryl Smith,52,8,37,2
Tank Williams,52,11,30,1
Fernando Bryant,51,9,36,0
Jason David,51,4,34,0
Earl Little,51,12,31,0
Willie McGinest,51,15,26,9.5
Seth Payne,51,15,19,2
Jerry Azumah,50,11,36,1.5
Alex Brown,50,11,27,6
Daylon McCutcheon,50,5,38,0
James Allen,49,16,28,0
Bertrand Berry,49,10,38,14.5
Ahmad Carroll,49,3,41,2
Kevin Carter,49,23,18,6
Duane Clemons,49,18,23,6.5
Chartric Darby,49,10,18,0
Russell Davis,49,11,34,1
Michael Hawthorne,49,13,30,0
Alvin McKinley,49,20,18,3
Cedric Woodard,49,21,17,1
Andre Woolfolk,49,7,37,0
John Abraham,48,15,28,9.5
Bryce Fisher,48,11,34,8.5
James Hall,48,10,33,11.5
Keith Newman,48,12,22,3.5
Mark Simoneau,48,15,31,1.5
Fred Thomas,48,2,37,0
Ty Warren,48,10,20,3.5
Anthony Adams,47,7,35,0
Raheem Brock,47,11,27,6.5
Kabeer Gbaja-Biamila,47,14,28,13.5
Hannibal Navies,47,10,30,0.5
Alshermond Singleton,47,13,32,0
Jimmy Williams,47,9,34,1
Keith Adams,46,6,37,0
William Bartee,46,6,38,1.5
Colby Bockwoldt,46,6,30,1
Mike Doss,46,7,25,1
Darren Howard,46,10,28,11
Bradie James,46,12,27,0
Leonard Little,46,8,35,7
Kenny Mixon,46,18,14,2.5
Rashad Moore,46,14,17,2
Aeneas Williams,46,8,35,0
Bryant Young,46,10,31,3
Nnamdi Asomugha,45,8,29,1
Tyler Brayton,45,9,30,2.5
Demarcus Faggins,45,4,40,0
James Harrison,45,9,24,1
Victor Hobson,45,15,16,0
Von Hutchins,45,13,23,0
Ryan Pickett,45,4,33,2
Kevin Thomas,45,13,27,1
Denard Walker,45,2,39,0
Cory Bird,44,10,21,0
Rich Coady,44,7,35,0
Glenn Earl,44,8,30,0
John Engelberger,44,20,20,6
Renaldo Hill,44,7,32,1
Sam Madison,44,13,25,0
Ian Scott,44,10,26,2
Leonardo Carson,43,14,22,0.5
Tommie Harris,43,15,19,3.5
Reggie Hayward,43,12,27,10.5
Jermaine Phillips,43,11,30,1
Derrick Pope,43,15,24,2
Aaron Smith,43,12,26,8
Travian Smith,43,11,20,0
Bryan Thomas,43,15,19,1.5
Stephen Cooper,42,10,22,0
Bhawoh Jue,42,4,33,0
Chris McAlister,42,4,33,0
Warren Sapp,42,12,22,2.5
Lynn Scott,42,9,31,1
Vince Wilfork,42,15,14,2
Sam Adams,41,15,22,5
David Bowens,41,15,24,7
Brentson Buckner,41,14,18,3.5
Andre Dyson,41,6,27,0
La'Roi Glover,41,9,26,7
Carlos Hall,41,15,18,2.5
Tim Johnson,41,13,27,0.5
Montae Reagor,41,7,27,5
Bryan Robinson,41,17,20,0
Anthony Simmons,41,12,21,0
Ted Washington,41,8,23,3
Jerome Woods,41,6,27,1
Brendon Ayanbadejo,40,17,18,0
Rod Coleman,40,9,30,11.5
Anthony Floyd,40,13,20,0
Lance Frazier,40,6,34,0
Barry Gardner,40,15,16,0
Spencer Johnson,40,11,20,1
Scott McGarrahan,40,9,29,0.5
Roman Phifer,40,10,15,1.5
Cory Redding,40,6,31,3
Simeon Rice,40,6,31,12
Jason Simmons,40,6,29,0
Will Smith,40,10,22,7.5
Jason Webster,40,2,36,0
Rocky Bernard,39,13,15,3.5
John Browning,39,7,26,4.5
Quinton Caver,39,6,27,0
Terry Cousin,39,7,24,0
Darnell Dockett,39,6,27,3.5
Trev Faulk,39,10,22,0
Roderick Hood,39,4,34,0
Jon McGraw,39,8,25,0
Igor Olshansky,39,15,16,1
Deltha O'Neal,39,5,30,1
Fred Robbins,39,9,23,5
Richard Seymour,39,15,15,5
Charles Tillman,39,7,30,0
Michael Waddell,39,3,32,0
Anthony Weaver,39,4,19,4
Tracy White,39,9,24,1
Dre' Bly,38,6,27,0
Sammy Davis,38,6,25,0
Kindal Moorehead,38,7,25,2
Donnie Nickey,38,9,21,0
Pierson Prioleau,38,12,18,0
Orpheus Roye,38,8,21,1
Mike Rucker,38,3,30,3.5
Keith Smith,38,8,28,0
Marcellus Wiley,38,7,26,3
Chad Williams,38,7,22,2
Chad Brown,37,11,18,1
Vinny Ciurciu,37,9,20,0
Deke Cooper,37,4,29,1
Ebenezer Ekuban,37,9,19,8
Jamar Fletcher,37,3,27,0
Barrett Green,37,13,14,0
Clark Haggans,37,7,22,6
Chris Kelsay,37,15,17,4.5
Adewale Ogunleye,37,9,27,5
DaShon Polk,37,12,16,1
Keiwan Ratliff,37,9,26,0
Jay Williams,37,17,14,2
Grant Wistrom,37,10,19,3.5
Renaldo Wynn,37,7,23,3
Gary Brackett,36,12,20,0
Greg Favors,36,11,23,5.5
Drayton Florence,36,5,24,0
Albert Haynesworth,36,11,12,1
Lance Legree,36,14,12,2
Damione Lewis,36,10,23,5
Robert Mathis,36,4,27,10.5
Dexter McCleon,36,6,27,0
Willie Pile,36,8,24,0
Izell Reese,36,18,11,0
Asante Samuel,36,2,31,0
Kenechi Udeze,36,11,19,5
Antonio Cochran,35,8,20,6.5
Tony Dixon,35,4,28,3
DeAngelo Hall,35,7,23,0.5
Quentin Harris,35,3,31,1
Caleb Miller,35,13,15,0
Terrance Shaw,35,4,26,0
Solomon Bates,34,12,19,0
Ryan Denney,34,19,11,3
Nick Ferguson,34,11,19,0
Travis Fisher,34,3,25,0
Dwight Freeney,34,3,27,16
Randall Gay,34,5,22,0
Eddie Moore,34,7,25,0
Kris Richard,34,5,21,0
Bob Sanders,34,5,26,0
Michael Strahan,34,10,20,4
Raynoch Thompson,34,13,17,1
Josh Williams,34,7,23,0
Shawn Barber,33,5,26,1
Arturo Freeman,33,10,21,0
Mike McKenzie,33,2,26,0
Michael Myers,33,12,17,1
Reggie Torbor,33,10,14,3
Rosevelt Colvin,32,14,15,5
Don Davis,32,12,15,0
Justin Ena,32,7,18,0
Eric Hicks,32,6,20,5
Cletidus Hunt,32,14,15,2
Ed Jasper,32,7,20,2
Nate Jones,32,1,30,1
Lewis Sanders,32,7,18,0
Corey Simon,32,6,24,5.5
Jamal Williams,32,7,20,4
Jared Allen,31,2,26,9
Anthony Hargrove,31,8,19,1
Michael Haynes,31,6,21,2
Lance Johnstone,31,6,23,11
Jevon Kearse,31,5,26,7.5
Marlon McCree,31,2,25,0
Langston Moore,31,9,12,1
Will Poole,31,5,22,1
Russell Stuvaints,31,8,20,0
Chris Cash,30,4,24,0
Jason Fisk,30,11,8,1
Jeff Gooch,30,7,18,0.5
Joseph Jefferson,30,5,19,0
Brady Smith,30,5,18,6
Dewayne White,30,7,17,6
DeJuan Groce,29,0,24,0
Chad Scott,29,2,24,0
Scott Shanle,29,9,18,0
Gary Stills,29,3,24,2.5
Nathan Vasher,29,1,25,0
Darwin Walker,29,8,18,4.5
Gary Walker,29,11,13,0.5
Nate Wayne,29,7,22,1
Tully Banta-Cain,28,10,12,1.5
Marco Coleman,28,7,16,2.5
Andre' Goodman,28,5,22,0
Travis Hall,28,7,20,3
Tommy Hendricks,28,6,17,0
Chad Lavalais,28,4,21,0
Ty Law,28,5,19,0
Paris Lenon,28,8,12,0
Willie Offord,28,9,15,0
Sam Rayburn,28,1,26,6
Samari Rolle,28,1,21,0
Randy Starks,28,11,14,4.5
Keith Traylor,28,5,11,0
Larry Tripplett,28,3,20,0
Brandon Chillar,27,6,19,0
Curtis Deloatch,27,4,19,0
Howard Green,27,10,11,0
Terrence Holt,27,6,19,0
Reggie Howard,27,9,16,0
Ma'ake Kemoeatu,27,8,9,0
Willie Middlebrooks,27,6,19,1
Brandon Moore,27,4,21,1
Julian Peterson,27,4,21,2.5
Gerome Sapp,27,2,22,0
Raonall Smith,27,5,18,0
Troy Vincent,27,9,14,1
Sam Williams,27,5,12,0
Marcus Bell,26,8,16,2
Leigh Bodden,26,2,15,0
Ricardo Colclough,26,6,17,1.5
Demetric Evans,26,9,14,2.5
Artrell Hawkins,26,5,19,0
Rien Long,26,5,11,5
Shaun Phillips,26,5,14,4
Ashley Ambrose,25,3,21,0
Sam Cowart,25,5,9,0
Jerry DeLoach,25,8,11,0
Jared DeVries,25,9,13,3
Bobby Gray,25,6,12,0
Sedrick Hodge,25,7,15,0
John Howell,25,3,21,0
Larry Izzo,25,3,16,0
William Joseph,25,5,15,2
Saleem Rasheed,25,6,16,0
Al Wallace,25,3,21,1
Coy Wire,25,11,12,1
Derrick Burgess,24,5,16,2.5
Jacques Cesaire,24,6,10,0.5
Clinton Hart,24,6,14,0
Gerald Hayes,24,4,17,0
Chris Hoke,24,11,7,1
Bobby McCray,24,5,18,3.5
Quintin Mikell,24,4,20,0
Mel Mitchell,24,1,23,0
Joe Odom,24,6,14,0
Monsanto Pope,24,5,13,1
J.R. Reed,24,1,21,0
Josh Stamer,24,8,13,0
Kimo von Oelhoffen,24,8,11,1
Juran Bolden,23,4,17,0
Matt Bowen,23,4,15,2
Curry Burns,23,4,13,0
Grady Jackson,23,6,9,1
Tyoka Jackson,23,2,14,4
Dexter Reid,23,8,14,0
Darrion Scott,23,11,9,0
Corey Williams,23,10,6,1
LeVar Woods,23,6,17,0
Peppi Zellner,23,6,16,2
Rashad Baker,22,9,9,0
Aaron Beasley,22,3,17,1
Tony Brown,22,3,14,1
Jason Craft,22,3,19,0
Donte Curry,22,2,18,0
Kalimba Edwards,22,4,17,4.5
Mario Edwards,22,2,18,0
Rob Meier,22,7,11,0.5
Michael Nattiel,22,3,15,0
John Parrella,22,2,16,0
Ahmed Plummer,22,7,13,0
Carl Powell,22,6,11,2
Tyrone Rogers,22,5,12,1.5
Terdell Sands,22,5,15,0
James Thrash,22,2,19,0
Lenny Walls,22,1,19,0
Dan Wilkinson,22,5,15,1.5
Brian Allen,21,5,16,0
Lional Dalton,21,2,13,4
Ron Edwards,21,8,10,4
Jarvis Green,21,6,9,4
Reggie Myles,21,3,15,0
Antwan Odom,21,7,7,2
Dario Romero,21,6,11,3.5
Bart Scott,21,8,12,0
Hollis Thomas,21,4,16,0
Kenderick Allen,20,3,9,1
Mario Fatafehi,20,5,11,2.5
DeLawrence Grant,20,6,10,2
Joselio Hanson,20,2,18,1
Chris Hovan,20,9,5,1.5
Trevor Johnson,20,4,11,0
Tommy Kelly,20,4,15,4
Travis LaBoy,20,7,9,3.5
Anton Palepoi,20,3,12,3
Antwan Peek,20,5,15,2
Wali Rainer,20,9,10,0
Allen Rossum,20,1,16,1
Donald Strickland,20,5,13,0
Nate Webster,20,5,15,1
Dante Wesley,20,2,15,0
Marcus Wilkins,20,9,9,0
Chidi Ahanotu,19,6,9,4.5
Rogers Beckett,19,5,11,0
Rocky Boiman,19,11,5,0
Ronald Curry,19,1,16,0
Jason Horton,19,4,14,0
Marquand Manuel,19,7,10,0
Steve Martin,19,8,4,0.5
Fred McAfee,19,1,17,0
Kevin McCadam,19,3,15,0
Hanik Milligan,19,3,13,0
Anthony Mitchell,19,6,12,0
Adrian Peterson,19,5,11,0
James Reed,19,6,10,2
Jacques Reeves,19,2,17,0
Joe Salave'a,19,3,14,2
DeQuincy Scott,19,6,11,1.5
Joey Thomas,19,1,15,0
Eric Westmoreland,19,6,13,0
Roc Alexander,18,6,10,0
Jarrod Cooper,18,1,14,1
Mario Haggan,18,4,12,0
Cullen Jenkins,18,6,12,4.5
Roger Knight,18,3,12,0
Michael Lehan,18,6,9,0
David Terrell,18,3,9,0
Frank Walker,18,2,16,0
Raymond Walls,18,4,12,0
Gerard Warren,18,6,9,4
Dexter Wynn,18,3,15,1
Jack Brewer,17,6,10,0
Troy Brown,17,3,13,0
Keith Davis,17,4,13,0
Corey Fuller,17,4,11,0
Walt Harris,17,2,12,0
Chidi Iwuoma,17,2,15,0
Michael Jameson,17,5,9,0
Jarret Johnson,17,8,6,0
Earthwind Moreland,17,2,13,0
Kelvin Pritchett,17,7,10,1
Kiwaukee Thomas,17,3,14,0
Mason Unck,17,2,14,0
Keith Washington,17,5,9,1
Julian Battle,16,0,16,0
Kevin Garrett,16,4,9,0
Robert Geathers,16,7,7,3.5
Ade Jimoh,16,1,15,0
Ellis Johnson,16,1,13,3
Jimmy Kennedy,16,3,13,0
Todd McMillon,16,4,11,0
Brandon Mitchell,16,3,6,1
Michael Stone,16,4,10,0
Ike Taylor,16,6,9,0
Kalen Thornton,16,3,12,0
Tony Williams,16,6,7,0
Cameron Worrell,16,0,14,1
Ken Amato,15,1,9,0
LaVar Arrington,15,4,9,1
B.J. Askew,15,3,7,0
Eric Brown,15,6,9,0
Rocky Calmus,15,3,11,0
Chris Cooper,15,4,10,1
Hugh Douglas,15,0,14,3
Gilbert Gardner,15,6,7,0
Jabari Greer,15,1,12,1
Casey Hampton,15,7,6,0
Norman Hand,15,4,5,1
Dexter Jackson,15,2,11,0
Clint Kriewaldt,15,6,7,0.5
Benny Sapp,15,1,12,0
Bo Schobel,15,1,8,0
Ryan Sims,15,2,12,2
Ben Steele,15,3,12,0
Johnathan Sullivan,15,4,8,0.5
Robert Tate,15,1,10,0
Kenny Watson,15,5,9,0
Todd Yoder,15,1,14,0
Cornell Brown,14,3,9,0
Mark Brown,14,6,8,0
Ralph Brown,14,4,9,0
Dyshod Carter,14,3,10,0
Angelo Crowell,14,6,7,0
Akbar Gbaja-Biamila,14,3,9,1
Israel Idonije,14,3,9,1
Corey Ivy,14,1,12,0
Darrell McClover,14,2,9,0
Brandon Noble,14,5,7,1
Eric Ogbogu,14,4,9,4.5
Keith O'Neil,14,2,10,0
Lance Schulters,14,2,10,1
David Tyree,14,1,8,0
Jimmy Wyrick,14,3,11,0
Charlie Anderson,13,4,6,0
Waine Bacon,13,1,9,0
Arnaz Battle,13,1,10,0
Khary Campbell,13,1,11,0
Jordan Carstens,13,3,8,0
Terrance Copper,13,1,12,0
Jerricho Cotchery,13,2,9,0
Torrie Cox,13,1,9,0
Rich Gardner,13,2,11,0
John Gilmore,13,1,9,0
Darrell Hill,13,3,9,0
Vonnie Holliday,13,1,10,0
Eddie Jackson,13,1,10,0
Jerome McDougle,13,0,13,2
Larry Ned,13,1,9,0
Kassim Osgood,13,0,11,0
Tyrone Poole,13,1,10,0
Rob Reynolds,13,6,6,0
Derek Ross,13,0,13,0
Mike Sellers,13,1,12,0
Larry Stevens,13,7,6,0
R-Kal Truluck,13,1,7,2.5
Marcus Tubbs,13,7,4,1
Artie Ulmer,13,1,11,0
Kyle Vanden Bosch,13,2,10,0
Matt Ware,13,1,12,0
Matt Wilhelm,13,3,8,0
Kenny Wright,13,2,10,1
Kenyatta Wright,13,5,7,0
Will Allen,12,2,10,0
Dwight Anderson,12,2,8,0
Obafemi Ayanbadejo,12,1,10,0
Troy Fleming,12,3,8,0
Jason Gildon,12,1,10,3
Grant Irons,12,2,10,1
Raylee Johnson,12,6,5,1
Tank Johnson,12,3,6,0.5
Fred Jones,12,1,10,0
Travis Kirschke,12,6,5,1
Mike Labinjo,12,0,12,0
Jim Maxwell,12,4,5,1
Zeke Moreno,12,3,9,0
Calvin Pace,12,4,7,4.5
Marcellus Rivers,12,3,7,0
Brad Scioli,12,5,7,2
Bobby Taylor,12,2,9,0
Ron Warner,12,3,9,3.5
Alfonso Boone,11,3,7,2.5
Tony Bryant,11,4,6,2
Joe Burns,11,5,6,0
Keith Burns,11,4,6,0
Je'Rod Cherry,11,2,4,0
William Henderson,11,2,8,0
Terry Jackson,11,0,10,0
Kris Jenkins,11,3,7,1
Andre Lott,11,1,9,0
Torrance Marshall,11,1,7,0
Anthony McFarland,11,2,6,3
Sean Morey,11,4,6,0
Harold Morrow,11,1,10,0
Ryan Nece,11,2,8,0
Patrick Pass,11,0,9,0
Kenny Peterson,11,2,7,0
Shaun Smith,11,3,3,0
Nick Sorensen,11,2,9,0
Cody Spencer,11,1,10,0
Kevin Walter,11,1,10,0
Jimmy Wilkerson,11,3,6,0.5
Andrew Williams,11,2,7,0
Ellis Wyms,11,4,4,0
Yeremiah Bell,10,2,5,0
Eddie Berlin,10,2,7,0
Sam Brandon,10,2,7,0
Mike Brown,10,1,4,0
Andre Carter,10,2,8,2
Jesse Chatman,10,1,7,0
Erik Flowers,10,2,8,1
Jason Glenn,10,3,5,0
Paul Grasmanis,10,0,9,0
Verron Haynes,10,1,7,0
Kyle Johnson,10,2,7,0
Keith Lewis,10,4,6,0
Terrell Roberts,10,1,9,0
Nick Rogers,10,2,8,0
Corey Sears,10,5,3,0
Willie Whitehead,10,4,4,0
Brandon Whiting,10,2,4,0
Shaun Williams,10,0,7,0
Mike Adams,9,4,4,0
Ladell Betts,9,0,9,0
Terrell Buckley,9,2,5,0
Oliver Celestin,9,0,6,0
Patrick Chukwurah,9,3,5,1
Kenyon Coleman,9,0,9,1
Marquis Cooper,9,0,8,0
Rod Davis,9,1,7,0
Chad Eaton,9,4,3,0
Heath Evans,9,2,6,0
Troy Evans,9,1,7,0
Tony Fisher,9,3,5,0
Steve Gleason,9,2,7,0
Nick Goings,9,2,5,0
Jermaine Haley,9,1,7,1
Brian Howard,9,5,4,0
Michael Jenkins,9,1,7,0
Brett Keisel,9,4,5,0
Kwamie Lassiter,9,1,8,0
James Lee,9,2,6,1
Greg Lewis,9,1,8,0
Michael L. Lewis,9,1,7,0
Kemp Rasmussen,9,2,7,0
Marcus Reese,9,3,4,0
Deion Sanders,9,1,8,0
Siddeeq Shabazz,9,2,6,0
Junior Siavii,9,1,6,1
T.J. Slaughter,9,1,6,0
Musa Smith,9,0,8,0
Daleroy Stewart,9,4,5,0
Josh Thomas,9,1,6,1
Aaron Walker,9,1,6,0
Jonathan Wells,9,1,7,0
Jordan Babineaux,8,1,7,0
Kendrell Bell,8,2,5,0
Rock Cartwright,8,2,6,0
Kendrick Clancy,8,1,4,0
Pat Dennis,8,0,8,0
Jon Dorenbos,8,2,6,0
Jamie Duncan,8,0,7,0
Karl Hankton,8,0,8,0
Maurice Hicks,8,1,6,0
Alonzo Jackson,8,3,4,0
Eric Johnson,8,1,7,0
Elton Patterson,8,4,4,1
Derrick Ransom,8,4,4,0.5
J.R. Redmond,8,0,7,0
Tony Stewart,8,4,3,0
Mack Strong,8,1,7,0
Ben Taylor,8,6,2,0
Chester Taylor,8,1,7,0
Derrick Ward,8,0,8,0
Daniel Wilcox,8,0,7,0
Jason Witten,8,0,8,0
Rabih Abdullah,7,1,5,0
Alex Bannister,7,0,5,0
Brandon Barnes,7,2,5,0
Robb Butler,7,4,3,0
Kerry Carter,7,0,4,0
Tyrone Carter,7,0,6,0
Jared Clauss,7,3,2,0
Chris Clemons,7,0,7,3
Colin Cole,7,1,4,0
Reuben Droughns,7,3,3,0
Luther Elliss,7,1,6,2
Brian Finneran,7,1,6,0
Keyaron Fox,7,1,5,0
Vernon Fox,7,1,6,0
Todd Franz,7,2,5,0
Talman Gardner,7,0,7,0
Bryan Gilmore,7,3,4,0
Amon Gordon,7,2,3,0
Nate Jackson,7,2,5,0
Steve Josue,7,1,4,0
Ross Kolodziej,7,0,5,1
Otis Leverette,7,0,6,1
Mike Logan,7,2,4,0
Alfonso Marshall,7,3,3,0
Travis Minor,7,0,7,0
Richard Seigler,7,4,1,0
L.J. Smith,7,1,6,0
Derrick Strait,7,3,4,0
Rashad Washington,7,0,6,0
Garnell Wilds,7,0,7,0
Chuck Wiley,7,4,1,0.5
Jeff Wilkins,7,1,6,0
Davern Williams,7,4,3,0.5
Moe Williams,7,2,5,0
Tyrone Williams,7,0,7,1
Lionel Barnes,6,1,4,1
Brandon Bennett,6,1,5,0
Derrick Blaylock,6,0,6,0
Ryan Boschetti,6,3,1,0
Dee Brown,6,4,2,0
Larry Chester,6,0,6,0
Adrian Dingle,6,3,2,1
Justin Fargas,6,0,5,0
Robert Ferguson,6,1,5,0
Roderick Green,6,1,5,0
Arlen Harris,6,1,5,0
Chris Horn,6,0,4,0
Pete Hunter,6,0,6,1
Eric Johnson,6,0,6,0
Keyshawn Johnson,6,0,6,0
Justin Lucas,6,1,4,0
Dustin Lyman,6,2,4,0
Patrick Mannelly,6,1,4,0
Chris Massey,6,0,6,0
