Player,INT,INT TD,INT Yds,Lng
Jeff Griffin,1,0,8,8
Ray Griffin,1,0,21,21
Alvin Hall,1,0,2,2
Jack Ham,1,0,2,2
Willie Harper,1,0,0,0
Bo Harris,1,1,62,62
Derrick Hatchett,1,0,0,0
Mark Haynes,1,0,0,0
Randy Holloway,1,0,6,6
Estus Hood,1,0,0,0
Bob Horn,1,0,19,19
Bill Hurley,1,0,26,26
Monte Jackson,1,0,0,0
Rickey Jackson,1,0,32,32
Tom Jackson,1,0,8,8
Johnnie Johnson,1,0,7,7
Too Tall Jones,1,0,0,0
Chris Keating,1,0,14,14
Bobby Kemp,1,0,0,0
Kurt Knoff,1,0,4,4
Mike Kozlowski,1,0,36,36
Jack Lambert,1,0,6,6
Jim LeClair,1,0,11,11
Mark Lee,1,0,40,40
Rodney Lewis,1,0,12,12
Woodrow Lowe,1,0,2,2
Johnny Lynn,1,0,3,3
Dexter Manley,1,0,-2,-2
Doug Martin,1,0,0,0
Eugene Marve,1,0,0,0
LeCharls McDaniel,1,0,7,7
Vann McElroy,1,0,0,0
Rob Nairne,1,0,1,1
Lee Nelson,1,0,7,7
Ray Oldham,1,1,35,35
Lemar Parrish,1,0,8,8
Whitney Paul,1,0,14,14
Benny Perrin,1,0,35,35
Vernon Perry,1,0,8,8
Tony Peters,1,0,14,14
Tom Pridemore,1,0,28,28
Beasley Reece,1,0,0,0
Jack Reynolds,1,0,0,0
Earnest Rhone,1,0,4,4
Isiah Robertson,1,0,0,0
Charles Romes,1,0,8,8
Durwood Roquemore,1,0,17,17
Bruce Scholtz,1,1,31,31
Ken Schroy,1,0,34,34
Dennis Smith,1,0,29,29
Wayne Smith,1,0,10,10
Kirk Springs,1,0,0,0
Scott Studwell,1,0,3,3
Lawrence Taylor,1,1,97,97
J.T. Thomas,1,0,0,0
Norris Thomas,1,0,0,0
Loren Toews,1,0,20,20
Ted Watts,1,0,0,0
Jimmy Williams,1,0,4,4
Reggie Williams,1,0,20,20
Ben Williams,1,0,20,20
Brenard Wilson,1,0,0,0
Rich Wingo,1,0,0,0
Rick Woods,1,0,12,12
Eric Wright,1,0,31,31
