Player,FF,FR,FR TD
Lester Hayes,0,0,0
Louis Haynes,0,1,0
Mark Haynes,0,0,0
Mike Haynes,0,0,0
Larry Heater,0,0,0
Mike Hegman,0,0,0
Darryl Hemphill,0,0,0
Reuben Henderson,0,0,0
Ted Hendricks,0,1,0
Luther Henson,0,0,0
Bruce Herron,0,0,0
Dwight Hicks,0,0,0
Bryan Hicks,0,0,0
David Hill,0,0,0
Eddie Hill,0,0,0
John Hill,0,0,0
Kenny Hill,0,0,0
Tony Hill,0,0,0
Rod Hill,0,1,0
Bryan Hinkle,0,0,0
Floyd Hodge,0,0,0
Randy Holloway,0,1,0
Rodney Holman,0,0,0
Jerry Holmes,0,0,0
Pete Holohan,0,1,0
Mike Holston,0,0,0
John Holt,0,0,0
Estus Hood,0,0,0
Bob Horn,0,0,0
Jim Hough,0,1,0
Kevin House,0,0,0
Bryan Howard,0,0,0
Tom Howard,0,1,0
Harlan Huckleby,0,0,0
Nat Hudson,0,0,0
Dave Huffman,0,0,0
Tim Huffman,0,0,0
David Hughes,0,0,0
Mike Humiston,0,0,0
David Humm,0,0,0
Byron Hunt,0,0,0
James Hunter,0,0,0
Monty Hunter,0,1,0
Bill Hurley,0,0,0
Bruce Huther,0,0,0
Tunch Ilkin,0,0,0
Brian Ingram,0,0,0
Darrell Irvin,0,0,0
LeRoy Irvin,0,0,0
Alfred Jackson,0,0,0
Charles Jackson,0,2,0
Michael Jackson,0,1,0
Monte Jackson,0,0,0
Noah Jackson,0,0,0
Bobby Jackson,0,1,0
Robert Jackson,0,0,0
Robert Jackson,0,0,0
Roger Jackson,0,1,0
Tom Jackson,0,0,0
Bill Jackson,0,1,0
Joe Jacoby,0,0,0
Roland James,0,0,0
John Jefferson,0,0,0
Alfred Jenkins,0,0,0
Derrick Jensen,0,0,0
Jim Jensen,0,0,0
Jim Jodat,0,0,0
Charlie Johnson,0,1,1
Eddie Johnson,0,0,0
Ezra Johnson,0,0,0
Gary Johnson,0,0,0
Gregg Johnson,0,0,0
Henry Johnson,0,0,0
Jesse Johnson,0,0,0
Ken Johnson,0,0,0
Lawrence Johnson,0,1,0
Ron Johnson,0,0,0
Billy Johnson,0,0,0
Mike Jolly,0,0,0
A.J. Jones,0,0,0
Ricky Jones,0,0,0
Cody Jones,0,0,0
Earl Jones,0,0,0
Too Tall Jones,0,1,0
James Jones,0,0,0
Ken Jones,0,0,0
Leroy Jones,0,2,0
Bobby Jones,0,0,0
Terry Jones,0,0,0
Curtis Jordan,0,0,0
Shelby Jordan,0,0,0
Steve Jordan,0,0,0
Ed Judie,0,0,0
William Judson,0,0,0
E.J. Junior,0,1,0
Kerry Justin,0,0,0
Sidney Justin,0,0,0
Mark Kafentzis,0,0,0
Rick Kane,0,0,0
Bill Kay,0,0,0
Chris Keating,0,0,0
Brian Kelley,0,0,0
Bobby Kemp,0,0,0
Mike Kenn,0,0,0
Ken Kennard,0,0,0
Angelo King,0,0,0
Horace King,0,0,0
Reggie Kinlaw,0,1,0
Joe Klecko,0,0,0
Dave Klug,0,0,0
Kurt Knoff,0,0,0
Bob Kohrs,0,1,0
Steve Kreider,0,0,0
Ken Kremer,0,0,0
John Krimm,0,0,0
Larry Kubin,0,1,0
Pete Kugler,0,0,0
Rod Kush,0,0,0
Fulton Kuykendall,0,0,0
Greg LaFleur,0,0,0
Bruce Laird,0,1,0
Jack Lambert,0,1,0
Eric Lane,0,0,0
Ken Lanier,0,0,0
Paul Lankford,0,0,0
Mike Lansford,0,0,0
Steve Largent,0,0,0
Jim Laslavic,0,0,0
Al Latimer,0,0,0
Don Latimer,0,0,0
Jim Laughlin,0,0,0
Joe Lavender,0,1,0
Roosevelt Leaks,0,0,0
Jim LeClair,0,0,0
Terry LeCount,0,0,0
Keith Lee,0,0,0
Mark Lee,0,0,0
Ronnie Lee,0,0,0
Frank LeMaster,0,1,0
Jim Leonard,0,0,0
Cliff Lewis,0,0,0
Dave Lewis,0,0,0
Frank Lewis,0,0,0
Gary Lewis,0,0,0
Reggie Lewis,0,0,0
Rodney Lewis,0,0,0
Todd Liebenstein,0,0,0
David Little,0,1,0
Kerry Locklin,0,0,0
James Lofton,0,0,0
David Logan,0,0,0
Randy Logan,0,0,0
Randy Love,0,0,0
Woodrow Lowe,0,0,0
Nick Lowery,0,0,0
Quentin Lowry,0,0,0
Mick Luckhurst,0,0,0
Joey Lumpkin,0,0,0
Johnny Lynn,0,1,0
Rob Lytle,0,0,0
Dino Mangiero,0,0,0
Dexter Manley,0,3,0
Archie Manning,0,0,0
Wade Manning,0,0,0
Brison Manor,0,0,0
Von Mansfield,0,0,0
Ken Margerum,0,0,0
Fred Marion,0,1,0
Doug Marsh,0,0,0
Henry Marshall,0,0,0
Robbie Martin,0,0,0
Rod Martin,0,0,0
Clay Matthews,0,0,0
Rich Mauti,0,0,0
Stafford Mays,0,1,0
Ken McAlister,0,1,0
Randy McClanahan,0,0,0
Willie McClendon,0,0,0
Milt McColl,0,0,0
Mike McCoy,0,1,0
LeCharls McDaniel,0,0,0
Vann McElroy,0,0,0
Tony McGee,0,0,0
Eddie McGill,0,0,0
Curtis McGriff,0,0,0
Tyrone McGriff,0,0,0
Dennis McKnight,0,0,0
Joe McLaughlin,0,0,0
Steve McMichael,0,1,0
Randy McMillan,0,0,0
Don McNeal,0,0,0
Fred McNeill,0,0,0
Bruce McNorton,0,0,0
Miles McPherson,0,0,0
Greg Meisner,0,0,0
Mat Mendenhall,0,0,0
Casey Merrill,0,0,0
Mike Merriweather,0,0,0
Jeff Merrow,0,2,0
Pete Metzelaars,0,1,0
Danny Miller,0,0,0
Jim Miller,0,0,0
Junior Miller,0,0,0
Willie Miller,0,0,0
John Misko,0,0,0
Leonard Mitchell,0,0,0
Stump Mitchell,0,0,0
Joe Montana,0,0,0
Cleo Montgomery,0,2,0
Derland Moore,0,1,0
Jeff Moore,0,0,0
Emery Moorehead,0,0,0
Stanley Morgan,0,0,0
Tom Morris,0,0,0
Wayne Morris,0,0,0
Guy Morriss,0,0,0
Rick Moser,0,0,0
Jerry Muckensturm,0,0,0
Calvin Muhammad,0,0,0
Mark Mullaney,0,0,0
Mark Murphy,0,0,0
Neal Musser,0,0,0
Dana Nafziger,0,0,0
Rob Nairne,0,0,0
Joe Nash,0,0,0
Tony Nathan,0,0,0
Dan Neal,0,0,0
Kenny Neil,0,1,0
Bill Neill,0,0,0
Mike Nelms,0,0,0
Shane Nelson,0,0,0
Ed Nelson,0,1,0
Lee Nelson,0,0,0
Steve Nelson,0,0,0
Ozzie Newsome,0,0,0
Tom Newton,0,1,0
Mark Nichols,0,0,0
Scott Nicolas,0,0,0
Jeff Nixon,0,0,0
Keith Nord,0,1,0
Ulysses Norris,0,0,0
Jim Obradovich,0,0,0
McDonald Oden,0,0,0
Cliff Odom,0,0,0
Riley Odoms,0,0,0
Ray Oldham,0,0,0
Neal Olkewicz,0,3,0
Dwayne O'Steen,0,0,0
Burgess Owens,0,0,0
Mel Owens,0,0,0
Gary Padjen,0,0,0
Ervin Parker,0,0,0
Don Parrish,0,0,0
Lemar Parrish,0,0,0
Bob Parsons,0,0,0
George Peoples,0,0,0
Mike Perko,0,2,0
Benny Perrin,0,0,0
Rod Perry,0,2,0
Tony Peters,0,1,0
Cal Peterson,0,0,0
Lou Piccone,0,0,0
Jim Pietrzak,0,0,0
Danny Pittman,0,0,0
Art Plunkett,0,0,0
Johnnie Poe,0,1,0
Nathan Poole,0,0,0
Steve Potter,0,0,0
Marvin Powell,0,0,0
Dean Prater,0,0,0
Guy Prather,0,1,0
Ray Preston,0,2,0
Dave Preston,0,0,0
Tom Pridemore,0,2,0
Craig Puki,0,0,0
Fred Quillan,0,0,0
Tom Rafferty,0,0,0
Dan Rains,0,0,0
Eason Ramson,0,0,0
Tate Randle,0,0,0
Darrol Ray,0,1,0
Rick Razzano,0,0,0
Barry Redden,0,0,0
Archie Reese,0,1,1
Booker Reese,0,0,0
Mike Reilly,0,0,0
Mike Reinfeldt,0,2,1
Mike Renfro,0,0,0
Jack Reynolds,0,0,0
Earnest Rhone,0,0,0
John Riggins,0,0,0
Gerald Riggs,0,0,0
Ken Riley,0,0,0
Bill Ring,0,0,0
Jim Ritcher,0,0,0
Tootie Robbins,0,0,0
George Roberts,0,0,0
Jerry Robinson,0,0,0
Johnny Robinson,0,0,0
Bo Robinson,0,0,0
Mike Robinson,0,0,0
Shelton Robinson,0,0,0
John Rodgers,0,0,0
Jimmy Rogers,0,0,0
Jeff Rohrer,0,0,0
Stan Rome,0,0,0
Mark Roopenian,0,0,0
Durwood Roquemore,0,0,0
John Roveto,0,0,0
Larry Rubens,0,0,0
Rob Rubick,0,0,0
Ben Rudolph,0,0,0
Bob Rush,0,0,0
Jim Ryan,0,0,0
Jerome Sally,0,0,0
Eric Sanders,0,1,0
Lucius Sanford,0,0,0
Rick Sanford,0,1,0
Dwight Scales,0,0,0
Art Schlichter,0,0,0
Terry Schmidt,0,0,0
Bruce Scholtz,0,1,0
John Sciarra,0,0,0
Clarence Scott,0,2,0
James Scott,0,0,0
Lindsay Scott,0,0,0
Randy Scott,0,0,0
John Scully,0,0,0
Virgil Seay,0,0,0
Lee Roy Selmon,0,1,0
Robin Sendlein,0,0,0
Joe Senser,0,0,0
Craig Shaffer,0,0,0
Pete Shaw,0,0,0
Billy Shields,0,0,0
Gary Shirk,0,0,0
Sanders Shiver,0,1,0
Mickey Shuler,0,0,0
Steve Shull,0,0,0
Jeff Siemon,0,0,0
Eric Sievers,0,0,0
Dave Simmons,0,1,0
John Simmons,0,0,0
Ed Simonini,0,0,0
Keith Simpson,0,0,0
Bill Simpson,0,0,0
Billy Sims,0,0,0
Kenneth Sims,0,0,0
Brian Sipe,0,0,0
Daryle Skaugstad,0,0,0
Tom Skladany,0,0,0
Jackie Slater,0,0,0
Gerald Small,0,0,0
Don Smerek,0,0,0
Doug Smith,0,0,0
Dennis Smith,0,0,0
Don Smith,0,3,0
Jim Smith,0,0,0
Johnny Ray Smith,0,2,0
Lucious Smith,0,0,0
Ricky Smith,0,0,0
Tim Smith,0,0,0
Kurt Sohn,0,0,0
Freddie Solomon,0,0,0
Ron Spears,0,0,0
Mike Spivey,0,0,0
Kirk Springs,0,0,0
Jack Squirek,0,0,0
Harry Stanback,0,0,0
Al Steinfeld,0,0,0
Mike Stensrud,0,1,0
Dave Stief,0,0,0
Terry Stieve,0,0,0
Art Still,0,1,0
Cliff Stoudt,0,0,0
Ray Strong,0,0,0
Jim Stuckey,0,1,0
Scott Studwell,0,1,0
Ivory Sully,0,0,0
John Swain,0,0,0
Karl Swanke,0,0,0
Bob Swenson,0,0,0
Dennis Swilley,0,0,0
Philip Tabor,0,1,0
Mosi Tatupu,0,0,0
Lawrence Taylor,0,0,0
Malcolm Taylor,0,1,0
Willie Teal,0,0,0
Joe Theismann,0,0,0
R.C. Thielemann,0,0,0
Calvin Thomas,0,0,0
J.T. Thomas,0,0,0
Rodell Thomas,0,0,0
Lynn Thomas,0,0,0
Rich Thomaselli,0,0,0
Aundra Thompson,0,0,0
Donnell Thompson,0,0,0
Leonard Thompson,0,0,0
Ted Thompson,0,1,0
Bruce Thornton,0,0,0
Cliff Thrift,0,2,0
Dennis Thurman,0,1,0
Andre Tippett,0,1,0
Richard Todd,0,0,0
Loren Toews,0,1,0
Kenneth Toler,0,0,0
Steve Trimble,0,0,0
Willie Tullis,0,0,0
Kevin Turner,0,0,0
Richard Turner,0,0,0
Tom Turnure,0,0,0
Rick Upchurch,0,0,0
Mark van Eeghen,0,0,0
Keith Van Horne,0,0,0
Ruben Vaughan,0,0,0
Phil Villapiano,0,0,0
Uwe von Schamann,0,0,0
Henry Waechter,0,0,0
Byron Walker,0,0,0
Fulton Walker,0,0,0
Len Walterscheid,0,0,0
Frank Warren,0,0,0
Anthony Washington,0,0,0
Joe Washington,0,0,0
Mike Washington,0,0,0
Ted Washington,0,0,0
Tim Washington,0,0,0
Bobby Watkins,0,1,0
Steve Watson,0,0,0
Frank Wattelet,0,1,0
Rickey Watts,0,0,0
Dave Waymer,0,2,0
Emanuel Weaver,0,0,0
Mike Webster,0,0,0
Dwight Wheeler,0,0,0
Bill Whitaker,0,0,0
Brad White,0,0,0
James White,0,0,0
Mike White,0,0,0
Jeris White,0,0,0
Randy White,0,1,0
Sammy White,0,0,0
Sherman White,0,1,0
Stan White,0,0,0
Danny White,0,0,0
David Whitehurst,0,0,0
Wilson Whitley,0,0,0
Mike Whittington,0,0,0
Mike Whitwell,0,0,0
James Wilder,0,0,0
Doug Wilkerson,0,0,0
Reggie Wilkes,0,1,0
Chris Williams,0,0,0
Doug Williams,0,0,0
Eugene Williams,0,0,0
Greg Williams,0,0,0
Herb Williams,0,0,0
Jimmy Williams,0,0,0
Joel Williams,0,1,0
Brooks Williams,0,0,0
Mike Williams,0,0,0
Reggie Williams,0,4,0
Carlton Williamson,0,0,0
Chester Willis,0,0,0
Keith Willis,0,0,0
Brenard Wilson,0,1,0
Frank Wilson,0,0,0
J.C. Wilson,0,1,0
Mike Wilson,0,0,0
Otis Wilson,0,0,0
Steve Wilson,0,1,0
Tim Wilson,0,0,0
Mike Wilson,0,0,0
Rich Wingo,0,0,0
Kellen Winslow,0,0,0
Dennis Winston,0,2,0
Otis Wonsley,0,1,0
Mike Wood,0,0,0
Richard Wood,0,0,0
Ken Woodard,0,0,0
John Woodcock,0,0,0
David Woodley,0,0,0
John Woodring,0,0,0
Rick Woods,0,0,0
Eric Wright,0,0,0
James Wright,0,0,0
Louis Wright,0,1,0
Steve Wright,0,0,0
Ray Yakavonis,0,0,0
John Yarno,0,0,0
Roynell Young,0,0,0
Wilbur Young,0,0,0
Jim Youngblood,0,0,0
John Zamberlin,0,0,0
Mike Zele,0,2,0
