Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Jerious Norwood,12,102,0,1,0,32,4,33.3,0,96,14
Marcus Pollard,12,100,0,1,0,22,6,50,0,56,17
Visanthe Shiancoe,12,81,0,0,0,16,4,33.3,1,36,14
James Thrash,12,151,1,1,0,27,9,75,0,22,20
Jabar Gaffney,11,142,1,2,0,33,9,81.8,0,27,20
Brandon Jacobs,11,149,0,3,1,43,3,27.3,0,171,14
John Madsen,11,146,1,2,1,57,4,36.4,0,35,19
Maurice Morris,11,46,0,1,0,27,1,9.1,0,47,20
David Thomas,11,159,1,3,0,36,5,45.4,0,95,16
Josh Cribbs,10,91,0,0,0,14,4,40,1,46,15
Zack Crockett,10,53,0,0,0,14,1,10,0,51,17
Nick Goings,10,107,1,3,0,23,4,40,0,79,15
LaMont Jordan,10,74,0,1,0,21,4,40,1,101,16
Donald Lee,10,150,0,3,0,32,8,80,0,70,21
Itula Mili,10,69,0,0,0,15,4,40,0,39,17
Mike Anderson,9,54,0,0,0,13,2,22.2,0,71,14
B.J. Askew,9,50,0,0,0,12,3,33.3,0,43,12
Michael Bennett,9,77,0,0,0,14,1,11.1,0,81,12
Mark Bruener,9,62,2,1,0,25,4,44.4,0,29,10
Jerome Harrison,9,47,0,0,0,12,1,11.1,0,58,13
Carlyle Holiday,9,126,0,2,0,35,6,66.7,0,39,18
Bethel Johnson,9,156,0,3,1,40,6,66.7,0,55,19
Julius Jones,9,142,0,3,0,39,7,77.8,0,149,15
David Kircus,9,187,0,3,1,45,9,100,0,59,27
Brandon Miree,9,57,0,1,0,20,3,33.3,0,31,13
Chris Perry,9,42,0,0,0,12,3,33.3,0,52,11
Michael Robinson,9,47,0,0,0,12,3,33.3,0,50,12
Brad Smith,9,61,0,0,0,19,5,55.6,0,39,14
Kelley Washington,9,115,1,1,0,22,7,77.8,0,44,12
J.J. Arrington,8,58,0,0,0,19,4,50,0,53,10
Cedric Benson,8,54,0,1,0,22,2,25,0,77,10
Shawn Bryson,8,98,1,2,0,37,5,62.5,0,83,9
Ernie Conwell,8,57,1,0,0,15,3,37.5,0,18,14
Jeff Dugan,8,40,1,0,0,10,5,62.5,0,32,12
Jim Finn,8,54,0,0,0,11,4,50,0,43,15
Bryan Gilmore,8,150,1,1,1,75,5,62.5,0,34,30
David Givens,8,104,0,2,0,27,5,62.5,0,44,20
Dan Kreider,8,62,0,0,0,15,2,25,0,51,13
Aaron Moorehead,8,82,1,1,0,36,5,62.5,0,11,16
Cecil Sapp,8,34,0,0,0,9,1,12.5,0,30,10
Cory Schlesinger,8,36,0,0,0,6,0,0,0,19,11
Terrelle Smith,8,21,0,0,0,7,0,0,0,19,11
Brandon Stokley,8,85,1,1,0,23,3,37.5,0,28,11
Mike Williams,8,99,1,2,0,21,5,62.5,0,28,18
Roydell Williams,8,121,0,2,0,20,6,75,0,37,20
Jason Avant,7,68,1,0,0,18,5,71.4,1,35,15
Kevan Barlow,7,21,0,0,0,8,1,14.3,0,32,10
Heath Evans,7,34,1,0,0,11,2,28.6,0,28,9
Casey Fitzsimmons,7,71,0,0,0,18,3,42.9,0,52,10
Madison Hedgecock,7,29,0,0,0,7,1,14.3,0,17,10
Cedric Houston,7,43,0,0,0,11,1,14.3,0,53,8
Kyle Johnson,7,37,1,1,0,20,2,28.6,0,37,11
Jimmy Kleinsasser,7,47,0,0,0,14,1,14.3,0,18,16
Johnnie Morant,7,70,0,0,0,18,3,42.9,2,22,12
Koren Robinson,7,89,0,1,0,24,6,85.7,0,20,16
Daimon Shelton,7,35,0,0,0,14,2,28.6,0,27,10
Maurice Stovall,7,102,0,1,0,27,5,71.4,0,27,13
Jerame Tuman,7,73,1,1,0,21,5,71.4,0,36,7
Dwayne Blakley,6,76,0,1,0,28,4,66.7,0,21,14
Brad Cieslak,6,46,0,0,0,13,2,33.3,0,45,9
John Gilmore,6,38,2,0,0,18,3,50,0,23,12
Ben Hartsock,6,68,0,1,0,23,4,66.7,0,51,15
Jeremi Johnson,6,37,0,0,0,17,1,16.7,0,32,9
Jamal Jones,6,108,1,3,1,41,3,50,0,37,11
Vonta Leach,6,61,1,0,0,19,5,83.3,0,45,7
Richard Owens,6,45,1,0,0,16,3,50,0,32,9
Adrian Peterson,6,88,0,2,0,37,2,33.3,1,92,6
Sean Ryan,6,44,0,0,0,10,1,16.7,1,19,9
Marcel Shipp,6,60,0,1,0,22,3,50,0,47,11
Lawrence Vickers,6,60,0,1,0,29,2,33.3,0,67,7
Jason Wright,6,82,0,1,1,54,2,33.3,0,87,11
Derrick Blaylock,5,29,0,0,0,9,1,20,0,28,9
Kyle Brady,5,37,0,0,0,13,2,40,0,14,9
Jamaal Branch,5,14,1,0,0,7,1,20,0,33,6
Aveion Cason,5,26,0,0,0,14,1,20,0,30,9
Keary Colbert,5,56,0,0,0,16,4,80,0,20,11
Robert Ferguson,5,31,1,0,0,10,2,40,0,-1,13
Cortez Hankton,5,48,0,0,0,15,4,80,0,0,11
Sam Hurd,5,75,0,1,0,33,2,40,0,13,11
Nate Jackson,5,49,0,1,0,24,1,20,0,26,6
Mike Jennings,5,49,0,1,0,20,2,40,0,37,8
Reno Mahe,5,23,0,0,0,8,1,20,1,16,6
Sinorice Moss,5,25,0,0,0,10,1,20,0,22,11
Moran Norris,5,36,2,1,0,32,3,60,0,34,6
Tab Perry,5,81,0,2,0,30,3,60,0,53,6
Aaron Walker,5,68,0,1,0,26,4,80,0,33,6
Paris Warren,5,63,0,1,0,26,2,40,0,17,7
Jason Dunn,4,40,0,0,0,15,3,75,0,31,10
Devale Ellis,4,41,0,0,0,19,2,50,0,14,9
Justin Gage,4,68,0,1,0,34,2,50,1,21,8
Justin Green,4,17,0,0,0,12,1,25,0,19,4
Will Heller,4,32,1,0,0,12,2,50,0,10,5
Taylor Jacobs,4,29,0,0,0,10,2,50,0,0,12
Martin Nance,4,33,0,0,0,12,2,50,1,12,7
Damien Nash,4,41,0,0,0,13,2,50,0,45,7
John Owens,4,44,0,1,0,25,1,25,0,24,5
Gabe Reid,4,37,0,0,0,19,2,50,0,19,10
Micheal Spurlock,4,31,0,0,0,15,2,50,0,12,4
Derrick Wimbush,4,23,0,0,0,9,0,0,0,11,5
Darian Barnes,3,22,0,0,0,13,1,33.3,0,16,7
Taye Biddle,3,37,0,1,0,22,1,33.3,0,7,5
Antonio Chatman,3,22,0,0,0,10,2,66.7,0,13,5
Ciatrick Fason,3,19,0,0,0,12,1,33.3,0,21,5
Karl Hankton,3,31,0,0,0,18,2,66.7,0,12,3
Fred McCrary,3,13,1,0,0,7,2,66.7,0,15,4
Sean McHugh,3,25,0,0,0,11,2,66.7,0,13,5
Travis Minor,3,2,0,0,0,4,0,0,0,7,3
Ricky Proehl,3,30,0,0,0,13,1,33.3,0,3,4
Edell Shepherd,3,22,0,0,0,8,0,0,0,7,4
Jeff Webb,3,23,0,0,0,11,2,66.7,0,0,4
Chris Taylor,3,40,0,1,0,24,1,33.3,0,34,3
Michael Turner,3,47,0,1,0,30,2,66.7,0,43,3
Chris Brown,2,4,0,0,0,4,0,0,0,1,9
Dominique Byrd,2,39,1,1,0,27,2,100,0,26,3
Brian Calhoun,2,20,0,0,0,18,1,50,0,15,2
Brandon Childress,2,7,0,0,0,5,1,50,0,2,2
Casey Cramer,2,8,0,0,0,6,1,50,0,6,2
Ronnie Cruz,2,20,0,0,0,11,2,100,0,22,5
Andre Davis,2,13,0,0,0,8,0,0,0,6,6
Darnell Dinkins,2,14,1,0,0,11,2,100,0,3,3
Eddie Drummond,2,10,0,0,0,8,1,50,0,2,11
T.J. Duckett,2,16,0,0,0,19,1,50,0,19,2
Christian Fauria,2,17,0,0,0,11,1,50,0,11,2
Chris Francies,2,16,0,0,0,12,2,100,0,7,5
Rod Gardner,2,17,0,0,0,13,1,50,0,7,9
Chris Hetherington,2,0,0,0,0,0,0,0,0,2,2
James Hodgins,2,9,0,0,0,6,0,0,0,8,5
Oliver Hoyte,2,10,0,0,0,6,0,0,0,6,2
Damon Huard,2,-6,0,0,0,-2,0,0,1,8,2
Adam Jones,2,31,0,0,0,17,2,100,0,24,2
Josh McCown,2,15,0,0,0,8,0,0,0,10,2
Clarence Moore,2,1,1,0,0,4,1,50,0,0,6
Sean Morey,2,29,0,0,0,15,2,100,0,5,4
Chad Mustard,2,23,0,0,0,14,1,50,0,10,2
Patrick Pass,2,24,0,0,0,16,1,50,0,29,2
Alvin Pearman,2,12,0,0,0,7,2,100,0,9,3
Artose Pinner,2,15,0,0,0,8,0,0,0,9,3
Lousaka Polite,2,21,0,0,0,12,2,100,0,17,8
Courtney Roby,2,28,0,1,0,21,1,50,0,4,7
Cliff Russell,2,14,0,0,0,9,0,0,0,1,2
Quinn Sypniewski,2,15,0,0,0,9,0,0,0,5,2
Fred Wakefield,2,24,0,0,0,19,1,50,0,17,2
Delanie Walker,2,30,0,1,0,29,1,50,0,32,4
Travis Wilson,2,32,0,0,0,16,2,100,0,5,6
James Adkisson,1,9,0,0,0,9,0,0,0,0,2
David Anderson,1,27,0,1,0,27,1,100,0,22,1
Eric Beverly,1,0,0,0,0,0,0,0,0,3,1
John Bronson,1,25,0,1,0,25,1,100,0,9,1
Dee Brown,1,5,0,0,0,5,0,0,0,10,1
Will Buchanon,1,9,0,0,0,9,1,100,0,2,1
Kevin Everett,1,1,0,0,0,1,0,0,0,0,1
Earnest Graham,1,4,0,0,0,4,0,0,0,0,3
Rex Grossman,1,-4,0,0,0,-4,0,0,0,9,1
DeAngelo Hall,1,0,0,0,0,0,0,0,1,2,1
Kay-Jay Harris,1,10,0,0,0,10,1,100,0,10,1
Glenn Holt,1,3,0,0,0,3,0,0,0,6,2
Doug Jolley,1,7,0,0,0,7,0,0,0,0,2
Kelvin Kight,1,9,0,0,0,9,0,0,0,2,3
Jeff King,1,1,1,0,0,1,1,100,0,0,4
Dan Klecko,1,2,1,0,0,2,1,100,0,0,1
Brian Kozlowski,1,1,0,0,0,1,0,0,0,2,2
John Kuhn,1,15,0,0,0,15,1,100,0,9,1
Nate Lawrie,1,17,0,0,0,17,1,100,0,2,2
Derrick Lewis,1,5,0,0,0,5,0,0,0,0,1
Corey McIntyre,1,10,0,0,0,10,1,100,0,9,2
Dave Moore,1,9,0,0,0,9,0,0,1,4,1
Lance Moore,1,10,0,0,0,10,1,100,0,8,3
Ryan Neufeld,1,4,1,0,0,4,1,100,0,0,1
Josh Parry,1,11,0,0,0,11,1,100,0,7,2
David Patten,1,25,0,1,0,25,1,100,0,0,4
Jerry Porter,1,19,0,0,0,19,1,100,0,1,4
Eric Shelton,1,6,0,0,0,6,1,100,0,2,1
Jerald Sowell,1,6,0,0,0,6,0,0,0,4,1
Mike Vick,1,1,0,0,0,1,0,0,0,8,1
Cooper Wallace,1,6,0,0,0,6,0,0,0,7,1
Todd Yoder,1,4,1,0,0,4,1,100,0,0,3
Walter Young,1,17,0,0,0,17,1,100,0,5,1
Billy Bajema,0,0,0,0,0,0,0,0,0,0,1
James Dearth,0,0,0,0,0,0,0,0,0,0,1
Jake Delhomme,0,0,0,0,0,0,0,0,0,0,1
Todd Devoe,0,0,0,0,0,0,0,0,0,0,1
Jay Feely,0,0,0,0,0,0,0,0,0,0,1
Bruce Gradkowski,0,0,0,0,0,0,0,0,0,0,1
Geoff Hangartner,0,0,0,0,0,0,0,0,0,0,1
Devin Hester,0,0,0,0,0,0,0,0,0,0,1
Adam Jennings,0,0,0,0,0,0,0,0,0,0,1
Charlie Johnson,0,0,0,0,0,0,0,0,0,0,1
Darcy Johnson,0,0,0,0,0,0,0,0,0,0,1
Nate Kaeding,0,0,0,0,0,0,0,0,0,0,1
Kevin Kasper,0,0,0,0,0,0,0,0,0,0,1
Dane Looker,0,0,0,0,0,0,0,0,0,0,2
Ryan Moats,0,0,0,0,0,0,0,0,0,0,1
Mike Nugent,0,0,0,0,0,0,0,0,0,0,1
Kassim Osgood,0,0,0,0,0,0,0,0,0,0,2
Chad Owens,0,0,0,0,0,0,0,0,0,0,1
Chad Pennington,0,7,0,0,0,7,0,0,0,0,0
Jason Peters,0,0,0,0,0,0,0,0,0,0,1
Cory Ross,0,0,0,0,0,0,0,0,0,0,1
Grey Ruegamer,0,0,0,0,0,0,0,0,0,0,1
Brian Russell,0,0,0,0,0,0,0,0,0,0,1
Chad Slaughter,0,0,0,0,0,0,0,0,0,0,1
Paul Smith,0,0,0,0,0,0,0,0,0,0,2
