Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Jason Campbell,107,24,0,0,0,15,8,33.3,1
Justin Griffith,106,19,1,1,0,21,2,10.5,2
Brad Smith,103,18,0,2,0,32,11,61.1,0
Tom Brady,102,49,0,1,0,22,13,26.5,1
Tony Romo,102,34,0,0,0,16,9,26.5,3
Ciatrick Fason,99,18,1,0,0,15,6,33.3,0
Ben Roethlisberger,98,32,2,1,0,20,11,34.4,2
Chris Chambers,95,8,0,1,0,39,4,50,0
Aveion Cason,94,24,0,0,0,16,4,16.7,0
Bryan Gilmore,94,7,0,3,0,22,5,71.4,1
Alvin Pearman,89,19,1,0,0,12,4,21,0
Jeff Garcia,87,25,0,0,0,12,8,32,2
Maurice Hicks,82,29,0,0,0,9,4,13.8,0
Brad Johnson,82,29,1,0,0,10,7,24.1,2
Santana Moss,82,7,0,2,0,35,3,42.9,1
Cecil Sapp,80,10,0,2,0,28,4,40,0
Verron Haynes,78,15,0,0,0,13,4,26.7,1
Tarvaris Jackson,77,15,1,0,0,13,4,26.7,0
Travis Minor,74,19,0,0,0,9,3,15.8,0
Brad Hoover,73,22,1,0,0,17,10,45.4,1
ReShard Lee,72,21,2,0,0,13,6,28.6,1
Ryan Moats,69,22,0,0,0,13,5,22.7,0
Damien Nash,66,18,0,2,0,26,2,11.1,0
Steve Smith,61,8,1,2,0,24,3,37.5,1
Jerome Harrison,60,20,0,0,0,15,4,20,1
Earnest Graham,59,11,0,0,0,17,3,27.3,0
Trent Green,59,19,0,0,0,10,5,26.3,1
Chris Perry,57,10,0,0,0,18,3,30,0
Jeremi Johnson,56,15,1,0,0,15,3,20,0
Nick Goings,52,11,0,1,0,28,2,18.2,0
Mike Sellers,51,12,0,0,0,13,7,58.3,0
Ovie Mughelli,50,12,0,0,0,12,4,33.3,0
Matt Leinart,49,22,2,0,0,14,6,27.3,4
Philip Rivers,49,48,0,0,0,15,8,16.7,5
Derek Anderson,47,4,0,1,0,33,2,50,1
Derrick Blaylock,44,25,0,0,0,6,0,0,0
Marc Bulger,44,18,0,1,0,29,5,27.8,2
Michael Clayton,41,5,0,1,0,27,2,40,1
Byron Leftwich,41,25,2,0,0,7,5,20,2
Adrian Peterson,41,10,2,0,0,11,5,50,0
Marcel Shipp,41,17,4,0,0,9,8,47.1,0
Obafemi Ayanbadejo,37,9,0,0,0,11,5,55.6,0
Carson Palmer,37,26,0,0,0,11,6,23.1,2
Peyton Manning,36,23,4,0,0,12,7,30.4,0
Kyle Boller,34,22,0,0,0,10,3,13.6,3
Mark Brunell,34,13,0,0,0,12,4,30.8,4
Mike Karney,33,11,1,0,0,8,7,63.6,0
Reggie Williams,33,7,0,0,0,10,3,42.9,1
Drew Brees,32,42,0,0,0,16,3,7.1,3
Dennis Northcutt,32,3,0,0,0,16,1,33.3,1
Deion Branch,30,4,0,0,0,19,1,25,0
Kyle Johnson,30,5,0,0,0,15,1,20,0
Tyson Thompson,30,13,1,0,0,7,1,7.7,0
Andrew Walter,30,14,0,0,0,12,2,14.3,7
Hines Ward,30,2,0,1,0,21,1,50,0
Jamaal Branch,29,10,0,0,0,9,2,20,0
Brett Favre,29,23,1,0,0,14,4,17.4,2
Maurice Stovall,29,2,0,0,0,18,2,100,0
Marques Tuiasosopo,29,4,0,0,0,11,2,50,1
Drew Bledsoe,28,8,2,0,0,11,6,75,1
Anquan Boldin,28,5,0,0,0,18,2,40,1
Tim Dwight,28,2,0,1,0,28,1,50,0
Quinn Gray,26,2,2,0,0,17,2,100,0
Lee Suggs,26,6,0,0,0,7,0,0,0
Arnaz Battle,25,5,0,0,0,18,2,40,0
Jerricho Cotchery,25,5,0,0,0,10,1,20,0
Andrew Pinnock,25,4,0,0,0,15,1,25,0
Dee Brown,24,10,0,0,0,7,0,0,1
Reggie Brown,24,3,1,0,0,15,1,33.3,0
Joey Harrington,24,19,0,0,0,7,6,31.6,1
Chad Johnson,24,6,0,0,0,8,0,0,0
Eric Shelton,23,8,0,0,0,9,1,12.5,0
Chad Jackson,22,4,0,0,0,14,2,50,0
Chad Morton,22,1,0,1,0,22,1,100,0
LaBrandon Toefield,22,10,0,0,0,12,1,10,0
Ahmard Hall,21,7,0,0,0,11,3,42.9,0
Eli Manning,21,25,0,0,0,9,5,20,2
Patrick Pass,21,6,0,0,0,6,1,16.7,1
Matt Schaub,21,7,0,0,0,19,2,28.6,1
Daunte Culpepper,20,10,1,0,0,7,2,20,0
J.J. Arrington,19,14,0,0,0,9,0,0,0
Marty Booker,19,3,0,0,0,18,1,33.3,0
Brian Calhoun,19,7,0,0,0,7,0,0,1
Ronnie Cruz,19,5,0,0,0,7,0,0,0
Eric Parker,19,2,0,0,0,18,1,50,0
Matt Turk,19,2,0,0,0,16,1,50,1
Troy Brown,18,2,0,0,0,16,1,50,0
Drew Carter,18,2,0,0,0,11,1,50,0
Jameel Cook,18,3,0,0,0,14,2,66.7,0
Jay Cutler,18,12,0,0,0,9,0,0,5
John Kuhn,18,2,0,0,0,16,1,50,0
Reno Mahe,18,4,0,0,0,11,0,0,0
Jason McKie,18,8,0,0,0,7,0,0,0
Roscoe Parrish,18,2,0,0,0,11,1,50,0
Lousaka Polite,18,7,0,0,0,4,1,14.3,0
Peerless Price,18,5,0,0,0,9,1,20,0
Donald Driver,16,7,0,0,0,16,2,28.6,0
Vincent Jackson,16,3,0,0,0,8,0,0,0
Eddie Kennison,16,4,0,0,0,9,0,0,0
Chris Weinke,16,4,0,0,0,13,1,25,1
Charlie Batch,15,13,0,0,0,12,1,7.7,1
Rock Cartwright,15,5,0,0,0,9,0,0,1
Laveranues Coles,14,2,0,0,0,15,1,50,0
Jim Finn,14,2,0,0,0,12,1,50,0
Devery Henderson,14,2,1,0,0,11,2,100,0
Andre Johnson,14,3,0,0,0,18,1,33.3,0
Terrelle Smith,14,8,0,0,0,3,1,12.5,0
Cedrick Wilson,14,2,0,0,0,14,1,50,1
Santonio Holmes,13,1,0,0,0,13,1,100,0
Dane Looker,13,1,0,0,0,13,1,100,0
Josh Reed,13,4,0,0,0,15,2,50,0
Bo Scaife,13,1,1,0,0,13,1,100,0
Charlie Whitehurst,13,2,1,0,0,14,1,50,0
Jake Delhomme,12,18,0,0,0,12,2,11.1,0
Mike Jennings,12,2,0,1,0,21,1,50,0
Brandon Marshall,12,2,0,0,0,6,1,50,0
Fred McAfee,12,3,1,0,0,6,1,33.3,0
Tony Richardson,12,5,0,0,0,3,2,40,0
B.J. Askew,11,6,0,0,0,5,1,16.7,0
Josh Cribbs,11,2,0,0,0,9,0,0,0
Terry Glenn,11,3,0,1,0,22,1,33.3,0
Dante Hall,11,3,0,0,0,9,0,0,0
Aaron Rodgers,11,2,0,0,0,6,1,50,0
Aaron Stecker,11,4,0,0,0,4,0,0,0
Kellen Clemens,10,2,0,0,0,8,0,0,0
Cedric Cobbs,9,3,0,0,0,5,0,0,0
Tony Fisher,9,6,0,0,0,4,0,0,0
Joey Galloway,9,2,0,0,0,7,0,0,0
Kay-Jay Harris,9,3,0,0,0,9,0,0,0
Damon Huard,9,9,0,0,0,8,0,0,4
Keylon Kincade,9,4,0,0,0,7,0,0,0
Thomas Tapeh,9,5,0,0,0,4,2,40,0
Terrance Copper,8,1,0,0,0,8,1,100,0
Bethel Johnson,8,4,0,0,0,5,0,0,0
Adam Jones,8,2,0,0,0,7,1,50,0
Kelvin Kight,8,1,0,0,0,8,0,0,0
Keenan McCardell,8,1,0,0,0,8,0,0,0
Reggie McNeal,8,1,0,0,0,8,1,100,0
Moran Norris,8,2,0,0,0,4,1,50,0
Derrick Ross,8,3,0,0,0,4,0,0,0
Nate Washington,8,3,0,0,0,8,1,33.3,0
Marquis Weeks,8,3,0,0,0,3,0,0,0
Braylon Edwards,7,3,0,0,0,8,1,33.3,0
Cleo Lemon,7,3,0,0,0,6,0,0,0
Samie Parker,7,3,0,0,0,5,0,0,0
Chris Simms,7,4,1,0,0,3,1,25,0
T.J. Houshmandzadeh,6,3,0,0,0,13,1,33.3,0
Eric Moulds,6,1,0,0,0,6,0,0,0
Rich Alexis,5,3,0,0,0,3,0,0,0
Bernard Berrian,5,2,0,0,0,5,0,0,0
Reche Caldwell,5,1,0,0,0,5,0,0,0
Vernon Davis,5,2,0,0,0,9,0,0,0
Dan Kreider,5,1,0,0,0,5,0,0,0
Sage Rosenfels,5,4,0,0,0,7,0,0,0
A.J. Schable,5,1,0,0,0,5,1,100,0
Edell Shepherd,5,2,0,0,0,6,0,0,0
Travis Taylor,5,1,0,0,0,5,0,0,0
Ran Carthon,4,3,1,0,0,3,1,33.3,0
Matt Cassel,4,2,0,0,0,5,1,50,0
Ronald Curry,4,1,0,0,0,4,0,0,0
Kevin Curtis,4,4,0,0,0,7,1,25,0
Eddie Drummond,4,1,0,0,0,4,0,0,0
Bobby Engram,4,1,0,0,0,4,0,0,0
Keyshawn Johnson,4,1,1,0,0,4,1,100,0
Jarrad Page,4,1,0,0,0,4,1,100,0
Tab Perry,4,2,0,0,0,2,0,0,0
Alvis Whitted,4,1,0,0,0,4,0,0,0
Devale Ellis,3,2,0,0,0,12,1,50,0
A.J. Feeley,3,1,0,0,0,3,0,0,0
David Givens,3,1,0,0,0,3,0,0,0
Brandon Jones,3,1,0,0,0,3,0,0,0
Tim Rattay,3,4,0,0,0,4,1,25,1
Courtney Roby,3,1,0,0,0,3,0,0,0
Tony Scheffler,3,1,0,0,0,3,0,0,0
Kevin Walter,3,1,0,0,0,3,1,100,0
Kurt Warner,3,13,0,0,0,9,3,23.1,3
Derrick Wimbush,3,1,0,0,0,3,0,0,0
Brett Basanez,2,1,0,0,0,2,0,0,0
Jason Elam,2,1,0,0,0,2,1,100,0
Lamar Gordon,2,1,0,0,0,2,0,0,0
Rex Grossman,2,24,0,1,0,22,4,16.7,3
Madison Hedgecock,2,1,0,0,0,2,1,100,0
Marlion Jackson,2,1,0,0,0,2,0,0,0
Michael Jenkins,2,1,0,0,0,2,0,0,0
Jared Lorenzen,2,1,0,0,0,2,1,100,0
Brian Moorman,2,2,0,0,0,2,1,50,1
Lawrence Vickers,2,3,0,0,0,2,0,0,0
Roy Williams,2,2,0,0,0,2,0,0,0
Shaud Williams,2,2,0,0,0,2,0,0,0
Quincy Wilson,2,2,0,0,0,5,0,0,0
Shawn Bryson,1,2,0,0,0,1,0,0,0
Az-Zahir Hakim,1,1,0,0,0,1,0,0,0
Brandon Manumaleuna,1,1,0,0,0,1,0,0,0
Dustin Colquitt,0,1,0,0,0,0,0,0,1
Ryan Fitzpatrick,0,3,0,0,0,2,1,33.3,0
Ben Graham,0,1,0,0,0,0,0,0,1
Dirk Johnson,0,1,0,0,0,0,0,0,0
Donnie Jones,0,1,0,0,0,0,0,0,1
Chris Kluwe,0,0,0,0,0,0,0,0,0
Mat McBriar,0,1,0,0,0,0,0,0,1
Donnie Nickey,0,1,0,0,0,0,0,0,1
Jason Simmons,0,1,0,0,0,0,0,0,0
Chad Stanley,0,1,0,0,0,0,0,0,1
Amani Toomer,0,1,0,0,0,0,0,0,0
Bryant McFadden,-2,1,0,0,0,-2,0,0,0
Brodie Croyle,-3,3,0,0,0,-1,0,0,0
Bryant Johnson,-3,1,0,0,0,-3,0,0,0
Billy Volek,-3,3,0,0,0,-1,0,0,0
Adam Jennings,-4,1,0,0,0,-4,0,0,0
Derrick Mason,-4,1,0,0,0,-4,0,0,0
Brian Griese,-5,6,0,0,0,-1,0,0,1
Ingle Martin,-5,2,0,0,0,-2,0,0,0
Rod Smith,-5,1,0,0,0,-5,0,0,0
Mike Scifres,-7,1,0,0,0,-7,0,0,0
Vinny Testaverde,-8,8,0,0,0,-1,0,0,0
Robert Royal,-9,1,0,0,0,-9,0,0,0
Jon Ryan,-11,1,0,0,0,-11,0,0,0
Anthony Wright,-12,4,0,0,0,-1,0,0,0
Matt Jones,-15,2,0,0,0,-6,0,0,0
Mark Clayton,-30,7,0,0,0,3,0,0,0
