Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Quinten Lawrence,42,2,0,1,0,26,2,100,0
Steve Weatherford,42,2,0,1,0,26,2,100,0
Charlie Frye,41,4,0,1,0,26,2,50,0
Moran Norris,41,14,1,0,0,15,6,42.9,0
Brandon Marshall,39,7,0,0,0,14,1,14.3,0
Patrick Cobbs,36,6,0,0,0,19,3,50,0
Louis Rankin,36,8,0,0,0,12,3,37.5,1
Wes Welker,36,5,0,0,0,11,3,60,0
Corey McIntyre,34,5,0,1,0,25,1,20,0
Delanie Walker,34,3,0,0,0,16,2,66.7,0
Drew Brees,33,22,2,0,0,10,8,36.4,1
Kolby Smith,33,15,0,0,0,12,1,6.7,0
Drew Stanton,33,9,1,0,0,11,2,22.2,0
Chad Henne,32,16,1,0,0,12,3,18.8,2
Chad Johnson,32,3,0,1,0,26,1,33.3,0
Louis Murphy,31,6,0,0,0,13,2,33.3,0
Troy Smith,31,8,1,0,0,15,2,25,0
Donnie Avery,30,4,0,0,0,15,1,25,0
Brian Hartline,29,4,1,0,0,16,2,50,0
Mark Clayton,28,4,0,0,0,12,1,25,0
Patrick Crayton,28,4,0,1,0,20,2,50,1
David Carr,27,9,1,0,0,12,2,22.2,1
Dennis Dixon,27,3,1,1,0,24,3,100,0
Samkon Gado,26,14,0,0,0,11,4,28.6,0
Kevin Walter,26,4,0,0,0,13,2,50,0
Brian Hoyer,25,10,1,1,0,20,3,30,0
Greg Jones,23,4,0,0,0,11,1,25,0
Marc Bulger,22,8,0,0,0,7,1,12.5,2
Andre Caldwell,22,3,0,0,0,15,2,66.7,1
Jacoby Jones,22,3,0,0,0,17,1,33.3,0
Xavier Omon,22,5,0,0,0,7,0,0,0
Steve Smith,22,5,0,0,0,17,2,40,0
Jackie Battle,21,7,0,0,0,12,3,42.9,0
Chris Crocker,21,1,0,1,0,21,1,100,0
Johnnie Lee Higgins,21,2,0,0,0,19,1,50,0
Mark Bradley,20,2,0,1,0,22,1,50,0
Darrius Heyward-Bey,19,2,0,1,0,20,1,50,0
DeShawn Wynn,19,6,0,0,0,6,0,0,0
John Kuhn,18,8,1,0,0,5,2,25,0
Jalen Parmele,17,5,0,0,0,7,0,0,0
Jason Wright,17,3,0,0,0,8,1,33.3,0
Kevin Boss,16,1,0,0,0,16,1,100,0
Heath Evans,16,5,1,0,0,6,1,20,0
Kerry Collins,15,11,1,0,0,10,2,18.2,2
Carey Davis,15,2,0,0,0,14,1,50,0
James Davis,15,9,0,0,0,5,0,0,0
Aaron Stecker,15,5,0,0,0,6,0,0,0
LaRod Stephens-Howling,15,6,0,0,0,5,0,0,0
Nate Washington,15,2,0,0,0,14,1,50,0
Donald Driver,13,1,0,0,0,13,1,100,0
Devery Henderson,13,4,0,0,0,13,1,25,0
Anquan Boldin,12,3,1,0,0,5,1,33.3,0
J.T. O'Sullivan,12,3,0,0,0,6,2,66.7,0
Davone Bess,11,2,0,0,0,11,1,50,1
Dallas Clark,11,2,0,0,0,7,1,50,0
Vincent Jackson,11,3,0,0,0,12,1,33.3,0
Brandon Tate,11,1,0,0,0,11,1,100,0
Bobby Wade,11,3,0,0,0,8,0,0,0
Laveranues Coles,10,2,0,0,0,8,1,50,0
Pierre Garcon,10,2,0,0,0,17,1,50,0
Andre Johnson,10,2,0,0,0,7,1,50,0
Ovie Mughelli,10,4,0,0,0,4,2,50,0
Kurt Warner,10,21,0,0,0,10,1,4.8,1
Rex Grossman,9,3,0,0,0,8,1,33.3,1
Antrel Rolle,9,1,0,0,0,9,0,0,0
Derek Anderson,8,10,2,0,0,3,6,60,2
Jeremi Johnson,8,4,0,0,0,4,1,25,1
Mike Karney,8,2,0,0,0,8,0,0,0
Santana Moss,8,2,0,0,0,6,0,0,0
Hakeem Nicks,8,2,0,0,0,9,0,0,0
Hunter Smith,8,1,1,0,0,8,1,100,0
Marty Booker,7,1,0,0,0,7,0,0,0
Jerricho Cotchery,7,2,1,0,0,6,1,50,0
Jeff Dugan,7,3,0,0,0,5,1,33.3,0
Brett Favre,7,9,0,0,0,4,1,11.1,0
Dustin Keller,7,1,0,0,0,7,0,0,0
Legedu Naanee,7,3,0,0,0,10,1,33.3,0
Chad Pennington,7,3,0,0,0,4,2,66.7,1
Clifton Smith,7,4,0,0,0,4,0,0,2
Kellen Winslow,7,1,0,0,0,7,0,0,0
Marques Colston,6,1,0,0,0,6,0,0,0
Kyle Eckel,6,2,0,0,0,7,1,50,0
Justin Griffith,6,4,0,0,0,3,2,50,0
Santonio Holmes,6,3,0,0,0,7,0,0,0
Byron Leftwich,6,6,0,0,0,4,1,16.7,2
Keith Null,6,5,0,0,0,3,0,0,2
Kevin Ogletree,6,1,0,0,0,6,0,0,0
Matthew Slater,6,1,0,0,0,6,0,0,0
Chansi Stuckey,6,2,0,0,0,6,0,0,0
Javarris Williams,6,6,0,0,0,5,0,0,0
Mike Cox,5,3,1,0,0,2,2,66.7,0
Julian Edelman,5,2,0,0,0,5,0,0,1
Ahmard Hall,5,1,0,0,0,5,0,0,1
Kory Sheets,5,1,0,0,0,5,0,0,0
Naufahu Tahi,5,3,0,0,0,2,1,33.3,0
Nate Burleson,4,2,0,0,0,2,0,0,0
Craig Davis,4,1,0,0,0,4,0,0,0
Jon McGraw,4,1,0,0,0,4,1,100,0
Curtis Painter,4,3,0,0,0,10,0,0,1
Roscoe Parrish,4,2,0,0,0,9,0,0,0
Chris Redman,4,6,0,0,0,5,1,16.7,0
Derrick Williams,4,1,0,0,0,4,0,0,0
Zach Miller,3,1,0,0,0,3,1,100,0
Micheal Spurlock,3,1,0,0,0,3,0,0,1
Tyler Thigpen,3,2,0,0,0,2,0,0,0
Todd Heap,2,1,0,0,0,2,0,0,1
Derrick Mason,2,1,0,0,0,2,0,0,0
Michael Robinson,2,3,0,0,0,4,1,33.3,0
Brian St. Pierre,2,1,0,0,0,2,0,0,1
Seneca Wallace,2,16,1,0,0,10,3,18.8,3
Roddy White,2,1,0,0,0,2,0,0,0
Kellen Clemens,1,12,0,0,0,6,1,8.3,1
David Clowney,1,3,0,0,0,13,1,33.3,0
Austin Collie,1,2,0,0,0,2,0,0,0
Montell Owens,1,2,0,0,0,3,0,0,0
Kalvin Pearson,1,1,0,0,0,1,0,0,1
Eddie Royal,1,1,0,0,0,1,0,0,0
Kelley Washington,1,1,0,0,0,1,0,0,0
B.J. Askew,0,1,0,0,0,0,0,0,0
Todd Collins,0,1,0,0,0,0,0,0,1
Dustin Colquitt,0,1,0,0,0,0,0,0,0
Reggie Hodges,0,1,0,0,0,0,0,0,0
Kevin Huber,0,1,0,0,0,0,0,0,1
Matt Lawrence,0,4,0,0,0,4,0,0,0
Oren O'Neal,0,1,0,0,0,0,0,0,0
Chris Pressley,0,1,0,0,0,0,0,0,0
Gary Russell,0,3,0,0,0,2,1,33.3,0
Jon Ryan,0,1,0,0,0,0,0,0,0
Josh Scobee,0,0,0,0,0,0,0,0,0
Devin Hester,-1,6,0,0,0,7,0,0,1
Kevin Kolb,-1,5,1,0,0,5,1,20,1
Lance Long,-1,1,0,0,0,-1,0,0,0
Danny Amendola,-2,3,0,0,0,8,0,0,0
Miles Austin,-2,2,0,0,0,11,1,50,0
Quan Cosby,-2,1,0,0,0,-2,0,0,0
Yamon Figurs,-2,1,0,0,0,-2,0,0,0
Jeff Garcia,-2,3,0,0,0,0,0,0,1
Devin Thomas,-2,3,0,0,0,2,0,0,0
Brian Brohm,-3,3,0,0,0,-1,0,0,0
Reggie Brown,-3,1,0,0,0,-3,0,0,0
Justin Jenkins,-3,1,0,0,0,-3,0,0,0
Mohamed Massaquoi,-3,1,0,0,0,-3,0,0,0
Matt Moore,-3,12,0,0,0,5,1,8.3,1
Chris Simms,-4,3,0,0,0,-1,0,0,0
Matt Flynn,-5,5,0,0,0,-1,0,0,0
Matt Leinart,-6,9,0,0,0,1,0,0,1
Jeremy Maclin,-7,2,0,0,0,-1,0,0,0
Deion Branch,-8,1,0,0,0,-8,0,0,0
Isaac Bruce,-8,1,0,0,0,-8,0,0,0
Jeff Feagles,-8,1,0,0,0,-8,0,0,1
Billy Volek,-9,9,0,0,0,-1,0,0,0
Tarvaris Jackson,-10,17,0,0,0,6,0,0,0
Mark Brunell,-12,4,0,0,0,-1,0,0,0
Peyton Manning,-13,19,0,0,0,3,0,0,1
