Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Charlie Whitehurst,298,5.3,56,27,48.2,1,1,63,14,25,5,0,38,8,46
Luke McCown,296,5.3,56,30,53.6,0,4,39,13,23.2,5,0,26,4,38
Josh Johnson,246,6.8,36,19,52.8,1,2,60.6,12,33.3,4,1,42,3,24
Jake Delhomme,211,7.5,28,18,64.3,1,0,99,9,32.1,5,1,40,2,18
Charlie Batch,208,8.7,24,15,62.5,0,1,72.9,9,37.5,3,1,46,2,10
Chris Redman,188,6.7,28,18,64.3,0,1,68.8,10,35.7,1,0,22,0,0
Stephen McGee,182,4.8,38,24,63.2,1,0,83.4,11,29,0,0,19,3,25
Kyle Boller,161,5.8,28,15,53.6,0,3,31.1,7,25,2,0,27,3,19
Bruce Gradkowski,109,6.1,18,8,44.4,1,1,59.7,4,22.2,3,1,41,1,7
Mike Kafka,107,6.7,16,11,68.8,0,2,47.7,3,18.8,1,1,43,1,6
Jon Kitna,87,8.7,10,6,60,1,2,82.1,5,50,2,0,33,0,0
Richard Bartel,86,3.9,22,10,45.4,1,1,52.5,5,22.7,1,0,23,1,6
J.P. Losman,60,6,10,6,60,0,0,77.1,3,30,2,0,25,5,38
Matt Leinart,57,4.4,13,10,76.9,1,0,110.1,1,7.7,1,0,20,0,0
Sidney Rice,55,55,1,1,100,0,0,118.8,1,100,1,1,55,0,0
Brandon Banks,49,49,1,1,100,1,0,158.3,1,100,1,1,49,0,0
Jeremy Kerley,41,41,1,1,100,0,0,118.8,1,100,1,1,41,0,0
Colin Kaepernick,35,7,5,3,60,0,0,81.2,2,40,0,0,19,0,0
Shane Lechler,35,11.7,3,1,33.3,1,0,118.1,1,33.3,1,0,35,0,0
Shaun Hill,33,11,3,2,66.7,0,0,103.5,1,33.3,1,0,28,0,0
Daniel Sepulveda,33,33,1,1,100,0,0,118.8,1,100,1,0,33,0,0
Chase Daniel,29,5.8,5,4,80,0,0,90.8,2,40,0,0,14,0,0
Mark Brunell,27,9,3,1,33.3,0,0,67.4,1,33.3,1,0,27,0,0
Legedu Naanee,27,27,1,1,100,0,0,118.8,1,100,1,0,27,0,0
Tyler Thigpen,25,3.1,8,3,37.5,0,1,6.8,2,25,0,0,13,0,0
Brian Hoyer,22,22,1,1,100,0,0,118.8,1,100,1,0,22,0,0
Tyrod Taylor,18,18,1,1,100,0,0,118.8,1,100,0,0,18,2,3
Emmanuel Sanders,15,15,1,1,100,0,0,118.8,1,100,0,0,15,0,0
David Akers,14,14,1,1,100,1,0,158.3,1,100,0,0,14,0,0
Armanti Edwards,11,11,1,1,100,0,0,112.5,1,100,0,0,11,0,0
Ray Rice,1,1,1,1,100,1,0,118.8,1,100,0,0,1,0,0
Tom Brandstater,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Randall Cobb,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Britton Colquitt,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Josh Cribbs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
Eric Decker,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Matt Forte,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Chas Henry,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Brandon Lloyd,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Marshawn Lynch,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Jerious Norwood,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Adam Podlesh,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Bernard Scott,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Brad Smith,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6
Micheal Spurlock,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Demaryius Thomas,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
LaDainian Tomlinson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
