Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
LaDainian Tomlinson,280,75,1,1,0,20,15,20,0
Montario Hardesty,266,88,0,0,0,19,6,6.8,1
Aaron Rodgers,257,60,3,1,0,25,18,30,0
Leon Washington,248,53,1,3,1,48,8,15.1,0
Josh Freeman,238,55,4,1,0,25,25,45.4,3
Christian Ponder,219,28,0,1,0,28,13,46.4,1
Ryan Fitzpatrick,215,56,0,0,0,18,18,32.1,5
Colt McCoy,212,61,0,1,0,20,17,27.9,6
Earnest Graham,206,37,0,2,0,34,6,16.2,1
Jacquizz Rodgers,205,57,1,0,0,13,15,26.3,1
Ryan Torain,200,59,1,2,0,39,5,8.5,1
Keiland Williams,195,58,2,0,0,18,10,17.2,2
Javon Ringer,185,59,1,1,0,25,7,11.9,0
Knowshon Moreno,179,37,0,2,0,24,5,13.5,1
Alex Smith,179,52,2,0,0,14,13,25,2
LaRod Stephens-Howling,167,43,0,1,0,39,5,11.6,0
D.J. Ware,163,46,0,0,0,17,7,15.2,0
Mewelde Moore,157,22,0,1,0,21,6,27.3,1
Derrick Ward,154,45,2,0,0,15,11,24.4,0
Joe Webb,154,22,2,1,1,65,9,40.9,0
Tashard Choice,152,57,1,0,0,14,10,17.5,3
Andy Dalton,152,37,1,0,0,17,9,24.3,1
Jason Snelling,151,44,0,0,0,18,8,18.2,0
Justin Forsett,145,46,1,1,0,22,6,13,0
Ronnie Brown,136,42,1,0,0,15,11,26.2,1
Joe McKnight,134,43,0,0,0,11,8,18.6,0
Deji Karim,130,63,0,0,0,14,9,14.3,0
John Skelton,128,28,0,0,0,14,11,39.3,2
Jonathan Dwyer,123,16,0,1,1,76,2,12.5,0
Chad Henne,112,15,1,1,0,20,7,46.7,1
Marcel Reece,112,17,0,2,0,26,7,41.2,0
Tom Brady,109,43,3,0,0,13,20,46.5,2
Tarvaris Jackson,108,40,1,0,0,13,7,17.5,3
Curtis Painter,107,17,0,1,0,24,7,41.2,2
Kregg Lumpkin,105,31,0,0,0,19,5,16.1,0
Mark Sanchez,103,37,6,1,0,25,12,32.4,6
Dion Lewis,102,23,1,1,0,20,5,21.7,0
Alfonso Smith,102,30,1,0,0,12,7,23.3,0
Curtis Brinkley,101,30,1,0,0,12,4,13.3,0
Matt Cassel,99,25,0,0,0,11,5,20,1
Blaine Gabbert,98,48,0,0,0,12,8,16.7,8
Caleb Hanie,98,13,0,1,0,24,5,38.5,0
Sammy Morris,98,28,0,0,0,15,7,25,0
Jacob Hester,90,28,0,0,0,16,8,28.6,0
Joe Flacco,88,39,1,1,0,33,13,33.3,2
Anthony Dixon,87,29,2,0,0,9,6,20.7,0
Brad Smith,87,20,1,0,0,18,7,35,0
Drew Brees,86,21,1,1,0,20,5,23.8,1
Nate Burleson,85,11,0,1,0,20,6,54.6,0
Brian Leonard,85,17,0,0,0,14,5,29.4,0
Matt Ryan,84,37,2,0,0,12,11,29.7,0
Steve Slaton,84,24,1,1,0,28,3,12.5,0
Jamaal Charles,83,12,0,2,0,24,3,25,1
Vince Young,79,18,0,0,0,13,4,22.2,0
John Kuhn,78,30,4,0,0,12,9,30,0
Matthew Stafford,78,22,0,2,0,22,6,27.3,2
Jeremiah Johnson,77,14,0,1,0,25,4,28.6,0
Chester Taylor,77,20,1,1,0,34,4,20,0
Phillip Tanner,76,22,1,0,0,17,5,22.7,0
Taiwan Jones,73,16,0,0,0,14,2,12.5,0
Ben Roethlisberger,70,31,0,0,0,11,6,19.4,1
Seneca Wallace,70,7,0,2,0,27,4,57.1,0
Louis Murphy,69,6,1,1,0,27,4,66.7,0
Brandon Saine,69,18,0,0,0,10,1,5.6,0
Ted Ginn,68,8,0,1,0,24,4,50,0
Josh McCown,68,12,0,1,0,28,5,41.7,0
Josh Johnson,67,11,0,0,0,14,3,27.3,1
Kevin Kolb,65,17,0,0,0,17,6,35.3,1
Matt Moore,65,32,2,0,0,16,5,15.6,5
Denarius Moore,61,5,1,2,0,25,3,60,0
Jerious Norwood,61,24,0,0,0,10,1,4.2,0
Jason Campbell,60,18,2,0,0,17,7,38.9,2
Donovan McNabb,59,14,1,1,0,23,5,35.7,1
Kevin Faulk,57,17,0,0,0,9,1,5.9,0
Shane Vereen,57,15,1,0,0,19,2,13.3,0
Mike Wallace,57,5,0,1,0,21,4,80,0
T.J. Yates,57,14,0,0,0,17,3,21.4,1
Julio Jones,56,6,0,0,0,19,4,66.7,0
Jake Locker,56,8,1,0,0,17,4,50,0
Steve Smith,56,6,0,1,0,23,3,50,0
Jay Cutler,55,18,1,0,0,12,4,22.2,3
Mossis Madu,55,15,0,0,0,15,3,20,0
A.J. Green,53,5,0,1,0,22,3,60,1
Lorenzo Booker,52,13,0,1,0,25,3,23.1,2
Matt Hasselbeck,52,20,0,1,0,21,4,20,0
Vincent Jackson,51,3,0,1,1,41,1,33.3,0
Le'Ron McClain,51,15,1,0,0,12,3,20,0
Armando Allen,48,15,0,0,0,13,3,20,0
Eddie Royal,48,7,0,0,0,11,3,42.9,0
Tony Romo,46,22,1,0,0,17,4,18.2,1
Rock Cartwright,45,4,0,1,0,35,1,25,0
Aaron Hernandez,45,5,0,0,0,19,2,40,0
John Conner,44,13,1,0,0,13,7,53.8,0
Jamie Harper,44,17,1,0,0,12,4,23.5,1
Spencer Larsen,44,14,0,0,0,6,3,21.4,0
John Beck,43,10,2,0,0,12,3,30,0
DuJuan Harris,42,9,0,1,0,24,2,22.2,0
Antonio Brown,41,7,0,0,0,10,2,28.6,0
John Clay,41,10,1,0,0,10,1,10,0
Jerome Harrison,41,14,0,0,0,9,3,21.4,0
Lex Hilliard,41,16,1,0,0,4,9,56.2,0
DeSean Jackson,41,7,0,0,0,18,2,28.6,0
Montell Owens,39,10,0,0,0,9,3,30,0
Torrey Smith,39,4,0,0,0,16,3,75,0
Kyle Boller,38,9,0,1,0,20,3,33.3,2
Johnny White,38,12,0,0,0,13,1,8.3,0
Kellen Clemens,37,6,1,0,0,18,1,16.7,1
Philip Rivers,36,26,1,0,0,15,6,23.1,2
Vonta Leach,35,12,0,0,0,6,9,75,0
Darrel Young,33,6,1,0,0,12,6,100,0
Stefan Logan,32,9,0,0,0,16,2,22.2,0
Kyle Williams,32,2,0,1,0,25,1,50,0
Jacoby Ford,31,4,0,1,0,30,1,25,0
Wes Welker,30,4,0,0,0,19,2,50,0
Pierre Garcon,28,4,0,0,0,18,1,25,0
Jeremy Kerley,28,5,0,0,0,16,1,20,0
Stephen McGee,28,4,0,0,0,12,1,25,0
Santonio Holmes,27,3,0,1,0,23,1,33.3,0
Andre Roberts,27,3,0,0,0,12,1,33.3,0
Sam Bradford,26,18,0,0,0,17,3,16.7,4
Steve Breaston,25,1,0,1,0,25,1,100,0
Josh Cribbs,25,7,0,0,0,15,0,0,0
Andrew Hawkins,25,5,0,0,0,8,2,40,0
Ahmard Hall,24,6,0,0,0,12,3,50,1
Josh Vaughan,24,7,0,0,0,9,0,0,0
Luke McCown,23,7,0,0,0,9,3,42.9,1
Brett Kern,21,1,0,1,0,21,1,100,0
Bilal Powell,21,13,0,0,0,6,0,0,1
Carson Palmer,20,16,1,0,0,10,5,31.2,1
Anthony Armstrong,19,2,0,0,0,14,1,50,0
Robert Meachem,18,4,0,0,0,8,1,25,0
Jacoby Jones,17,4,0,0,0,15,1,25,0
Brandon Gibson,16,2,0,0,0,11,2,100,0
David Reed,16,1,0,0,0,16,1,100,0
Da'Rel Scott,16,5,0,0,0,8,1,20,1
Greg Little,15,3,0,0,0,13,2,66.7,0
Eli Manning,15,35,1,0,0,12,2,5.7,2
Tyler Palko,15,5,0,0,0,12,1,20,1
Cedric Peerman,15,3,0,0,0,11,0,0,0
Titus Young,15,2,0,0,0,11,1,50,0
Brock Bolen,14,2,0,0,0,10,1,50,0
Brit Miller,14,5,0,0,0,12,1,20,0
Golden Tate,14,5,0,0,0,14,1,20,0
Allen Bradford,13,5,0,0,0,4,0,0,0
Chad Hall,13,3,0,0,0,7,0,0,0
Brandon Marshall,13,1,0,0,0,13,1,100,0
Ben Obomanu,13,1,0,0,0,13,1,100,0
Kyle Orton,13,11,0,0,0,13,2,18.2,0
Charlie Whitehurst,13,4,0,0,0,7,1,25,0
Javier Arenas,12,3,1,0,0,7,2,66.7,0
Dwayne Bowe,12,1,0,0,0,12,0,0,0
Richie Brockel,12,3,1,0,0,7,3,100,0
Thomas Clayton,12,8,0,0,0,4,1,12.5,0
Manase Tonga,12,1,0,0,0,12,1,100,0
James Casey,11,1,0,0,0,11,1,100,0
Alex Green,11,3,0,0,0,8,0,0,0
Rex Grossman,11,20,1,0,0,6,2,10,2
Calvin Johnson,11,1,0,0,0,11,0,0,0
Mike Thomas,11,3,0,0,0,12,1,33.3,0
Jerome Felton,10,3,0,0,0,4,3,100,0
Eric Weddle,10,1,0,0,0,10,1,100,0
Richard Bartel,9,1,0,0,0,9,0,0,0
Davone Bess,9,2,0,0,0,5,0,0,0
Brian Hartline,9,1,0,0,0,9,1,100,0
Devery Henderson,9,1,0,0,0,9,1,100,0
Donnie Jones,9,1,0,0,0,9,0,0,0
Matt Schaub,9,15,2,0,0,3,3,20,1
Anthony Allen,8,3,0,0,0,3,0,0,0
Julian Edelman,8,4,0,0,0,6,2,50,0
Andre Johnson,8,1,0,0,0,8,0,0,0
Owen Marecic,8,4,0,0,0,3,1,25,0
Bruce Miller,8,4,0,0,0,3,2,50,1
Greg Salas,8,1,0,0,0,8,1,100,0
Tyler Thigpen,8,1,0,0,0,8,0,0,0
Greg Jones,7,2,1,0,0,6,1,50,0
Niles Paul,7,1,0,0,0,7,0,0,0
Michael Robinson,7,4,0,0,0,3,1,25,1
Jerheme Urban,7,1,0,0,0,7,0,0,0
Michael Crabtree,6,1,0,0,0,6,0,0,0
Tim Masthay,6,1,0,0,0,6,1,100,1
Heath Miller,6,1,0,0,0,6,1,100,0
Owen Schmitt,6,4,0,0,0,4,0,0,0
George Wilson,6,1,0,0,0,6,1,100,0
Dez Bryant,5,1,0,0,0,5,0,0,0
Randall Cobb,5,2,0,0,0,4,0,0,0
Armanti Edwards,5,1,0,0,0,5,0,0,0
Jeremy Horne,5,1,0,0,0,5,0,0,0
Dan Orlovsky,5,6,0,0,0,7,0,0,0
Tony Scheffler,5,1,0,0,0,5,0,0,1
Demaryius Thomas,5,1,0,0,0,5,0,0,0
Delanie Walker,5,3,0,0,0,14,1,33.3,0
Nate Washington,5,2,1,0,0,3,1,50,0
Jed Collins,4,4,2,0,0,2,3,75,0
A.J. Feeley,4,3,0,0,0,6,1,33.3,0
Tony Fiammetta,4,4,0,0,0,3,1,25,0
Clyde Gates,4,1,0,0,0,4,0,0,0
Marc Mariani,4,1,0,0,0,4,0,0,0
Miles Austin,3,2,0,0,0,5,0,0,1
Chris Cooley,3,2,0,0,0,3,1,50,0
Jerricho Cotchery,3,1,0,0,0,3,0,0,0
Victor Cruz,3,1,0,0,0,3,0,0,0
Harry Douglas,3,1,0,0,0,3,0,0,0
Kevin Ogletree,3,2,0,0,0,7,1,50,0
Sidney Rice,3,2,0,0,0,3,0,0,1
Anthony Sherman,3,1,0,0,0,3,1,100,0
Mike Williams,3,1,0,0,0,3,0,0,0
Rob Gronkowski,2,1,1,0,0,2,1,100,0
Larry Johnson,2,1,0,0,0,2,0,0,0
Donald Jones,2,1,0,0,0,2,0,0,0
Armond Smith,2,3,0,0,0,6,0,0,0
Tyrod Taylor,2,1,0,0,0,2,0,0,0
Eddie Williams,2,2,0,0,0,1,1,50,0
Brandon Banks,1,1,0,0,0,1,0,0,0
Antonio Cromartie,1,1,0,0,0,1,0,0,0
Eric Decker,1,1,0,0,0,1,0,0,0
Bruce Gradkowski,1,3,0,0,0,1,1,33.3,0
Bryant Johnson,1,1,0,0,0,1,0,0,0
J.P. Losman,1,2,0,0,0,1,0,0,1
Jeremy Maclin,1,1,0,0,0,1,0,0,0
Cameron Morrah,1,1,0,0,0,1,0,0,0
Ovie Mughelli,1,2,0,0,0,1,0,0,0
B.J. Raji,1,1,1,0,0,1,1,100,0
Donte' Stallworth,1,2,0,0,0,2,0,0,0
Aaron Brown,0,1,0,0,0,0,0,0,0
Britton Colquitt,0,0,0,0,0,0,0,0,0
Jake Delhomme,0,0,0,0,0,0,0,0,0
Nick Harris,0,1,0,0,0,0,0,0,0
Mike Kafka,0,3,0,0,0,2,0,0,0
Sam Koch,0,0,0,0,0,0,0,0,0
Patrick Peterson,0,1,0,0,0,0,0,0,1
Matt Turk,0,1,0,0,0,0,0,0,1
Lawrence Vickers,0,1,0,0,0,0,0,0,0
Steve Weatherford,0,1,0,0,0,0,0,0,0
Kerry Collins,-1,2,0,0,0,0,0,0,1
Shaun Hill,-1,1,0,0,0,-1,0,0,0
Matt Leinart,-1,1,0,0,0,-1,0,0,0
Chauncey Washington,-1,1,0,0,0,-1,0,0,0
Derek Anderson,-2,2,0,0,0,-1,0,0,0
David Ausberry,-2,1,0,0,0,-2,0,0,0
Doug Baldwin,-2,1,0,0,0,-2,0,0,0
Charlie Batch,-2,3,0,0,0,0,0,0,0
Colin Kaepernick,-2,2,0,0,0,-1,0,0,0
Jon Kitna,-2,3,0,0,0,0,0,0,0
Dustin Colquitt,-3,1,0,0,0,-3,0,0,1
Chase Daniel,-3,3,0,0,0,-1,0,0,0
Brian Hoyer,-3,4,0,0,0,0,0,0,0
Preston Parker,-3,1,0,0,0,-3,0,0,0
Dane Sanzenbacher,-4,1,0,0,0,-4,0,0,0
Vernon Davis,-5,2,0,0,0,-2,0,0,0
Billy Volek,-5,5,0,0,0,-1,0,0,0
Matt Flynn,-6,13,1,0,0,3,1,7.7,0
Devin Hester,-6,1,0,0,0,-6,0,0,0
Austin Pettis,-6,1,0,0,0,-6,0,0,0
Chris Redman,-6,5,0,0,0,-1,0,0,0
Arrelious Benn,-7,6,0,0,0,9,0,0,0
Lance Kendricks,-8,1,0,0,0,-8,0,0,0
Chris Kluwe,-12,2,0,0,0,0,0,0,1
Andy Lee,-18,1,0,0,0,-18,0,0,0
