Player,INT,INT TD,INT Yds,Lng
Josh Wilson,2,0,0,0
Kyle Wilson,2,0,13,10
Husain Abdullah,1,0,32,32
Phillip Adams,1,0,0,0
Asher Allen,1,0,3,3
Jared Allen,1,0,14,14
Russell Allen,1,0,3,3
Prince Amukamara,1,0,0,0
Pat Angerer,1,0,0,0
Cliff Avril,1,1,4,4
Jordan Babineaux,1,1,97,97
Alan Ball,1,0,15,15
Yeremiah Bell,1,0,20,20
Kroy Biermann,1,1,50,50
E.J. Biggers,1,0,0,0
Quincy Black,1,0,0,0
Chase Blackburn,1,0,9,9
Gary Brackett,1,0,27,27
Tyvon Branch,1,0,0,0
Lance Briggs,1,0,0,0
Sergio Brown,1,0,2,2
Melvin Bullitt,1,0,15,15
Kevin Burnett,1,1,34,34
Donald Butler,1,0,2,2
Calais Campbell,1,0,0,0
Bobby Carpenter,1,1,34,34
Nolan Carroll,1,0,0,0
Chris Chamberlain,1,0,4,4
Patrick Chung,1,0,0,0
Ryan Clark,1,0,10,10
Chris Conte,1,0,0,0
Reggie Corner,1,0,4,4
Chris Culliver,1,0,23,23
Craig Dahl,1,0,-3,-3
Karlos Dansby,1,0,14,14
Cortland Finnegan,1,0,8,8
Mason Foster,1,0,0,0
Scott Fujita,1,0,3,3
Deon Grant,1,0,0,0
Jabari Greer,1,0,2,2
Steve Gregory,1,1,26,26
Cedric Griffin,1,0,0,0
Brent Grimes,1,0,29,29
Gary Guyton,1,0,17,17
Mario Haggan,1,1,16,16
Chris Harris,1,0,15,15
Chris Harris,1,0,19,19
Jason Hatcher,1,0,16,16
Geno Hayes,1,0,8,8
Will Herring,1,0,0,0
Roderick Hood,1,0,27,27
Chris Hope,1,0,7,7
Lamarr Houston,1,0,15,15
D'Qwell Jackson,1,0,24,24
Kareem Jackson,1,0,0,0
A.J. Jefferson,1,0,0,0
Mike Jenkins,1,0,3,3
Michael Johnson,1,0,0,0
Reshad Jones,1,0,1,1
Thomas Keiser,1,0,9,9
Tommy Kelly,1,0,1,1
Ryan Kerrigan,1,1,9,9
Justin King,1,0,51,51
Mathias Kiwanuka,1,0,9,9
Jacob Lacey,1,1,32,32
Jim Leonhard,1,0,0,0
Deandre Levy,1,0,7,7
Keenan Lewis,1,0,9,9
Ray Lewis,1,0,4,4
Corey Lynch,1,0,14,14
Rashean Mathis,1,0,1,1
Rey Maualuga,1,0,2,2
Josh Mauga,1,0,11,11
Colin McCarthy,1,0,0,0
Jameel McClain,1,0,8,8
Leodis McKelvin,1,0,21,21
William Middleton,1,0,11,11
Jeremy Mincey,1,0,5,5
Marvin Mitchell,1,0,55,55
Mike Mitchell,1,0,0,0
Rahim Moore,1,0,18,18
Ryan Mundy,1,0,5,5
Chinedum Ndukwe,1,0,0,0
Jonathan Nelson,1,0,20,20
Jared Odrick,1,0,39,39
Paul Oliver,1,0,7,7
Calvin Pace,1,0,8,8
Corey Peters,1,0,1,1
Mike Peterson,1,0,4,4
Bernard Pollard,1,0,0,0
Brodney Pool,1,0,0,0
Tracy Porter,1,0,-7,-7
Mistral Raymond,1,0,31,31
Justin Rogers,1,0,15,15
Kevin Rutland,1,0,37,25
Barrett Ruud,1,0,4,4
Orlando Scandrick,1,0,0,0
Da'Norris Searcy,1,0,0,0
Jordan Senn,1,0,21,21
Scott Shanle,1,0,12,12
Buster Skrine,1,0,5,5
D.J. Smith,1,0,11,11
Daryl Smith,1,0,25,25
Eric Smith,1,0,2,2
Reggie Smith,1,0,11,11
Takeo Spikes,1,0,45,45
R.J. Stanford,1,0,53,53
Darian Stewart,1,1,27,27
Lawrence Timmons,1,0,0,0
Leigh Torrence,1,1,42,42
Marcus Trufant,1,0,15,15
DeMarcus Van Dyke,1,0,2,2
Cassius Vaughn,1,1,55,55
Alterraun Verner,1,0,4,4
Frank Walker,1,0,5,5
Darrin Walls,1,0,23,23
Jonathan Wilhite,1,0,2,2
Aaron Williams,1,0,0,0
Patrick Willis,1,0,10,10
Adrian Wilson,1,0,17,17
Jimmy Wilson,1,0,5,5
Kamerion Wimbley,1,0,73,73
Antoine Winfield,1,0,3,3
Will Witherspoon,1,0,7,7
LaMarr Woodley,1,0,1,1
Ashton Youboty,1,0,0,0
Usama Young,1,0,28,28
