Team,FF,FR,FR TD
Patriots,30,0,0
Bears,26,0,0
Bills,21,0,0
Broncos,19,0,0
Chargers,18,0,0
Seahawks,18,0,0
Texans,17,0,0
Panthers,16,0,0
Bengals,16,0,0
Browns,16,0,0
Vikings,16,0,0
Giants,16,0,0
Falcons,15,0,0
Dolphins,15,0,0
Steelers,15,0,0
Niners,15,0,0
Cowboys,14,0,0
Chiefs,14,0,0
Jets,14,0,0
Titans,13,0,0
Eagles,13,0,0
Cardinals,13,0,0
Jaguars,12,0,0
Rams,12,0,0
Redskins,12,0,0
Lions,11,0,0
Saints,11,0,0
Buccaneers,11,0,0
Ravens,10,0,0
Raiders,9,0,0
Packers,8,0,0
Colts,6,0,0
