Player,Comb,Asst,Solo,Sck
Ken Woodard,43,6,31,3
Curtis Greer,42,3,36,14
Paul Lankford,42,2,38,0
Frank Minnifield,42,5,31,0
Tate Randle,42,9,28,0
Donnell Thompson,42,4,33,4
Walker Lee Ashley,41,5,23,0
Matt Blair,41,18,15,1
John Cannon,41,6,30,3.5
Bob Hamm,41,10,21,2
John Holt,41,3,36,0
Lee Nelson,41,1,37,3
Don Smith,41,4,33,6
Reggie Wilkes,41,2,38,2
Ben Williams,41,10,24,2
Ross Browner,40,4,28,8
Mark Cotney,40,5,32,2
Preston Davis,40,3,33,0
Ken Greene,40,9,26,1
Ken Schroy,40,9,26,0
Eric Wright,40,4,33,0
Rubin Carter,39,5,32,3
Dave Duerson,39,1,38,3
Mike Hegman,39,4,33,3.5
Charles Mann,39,9,25,7
Jim Ryan,39,6,32,3
Lucius Sanford,39,8,20,0
Ron Simpkins,39,7,29,0
Brad Van Pelt,39,9,17,0
Eddie Edwards,38,3,30,9
Chuck Ehin,38,10,19,2
Bill Elko,38,6,26,1.5
Demetrious Johnson,38,0,37,0
Steve McMichael,38,5,33,10
Earnest Rhone,38,3,31,1
Richard Dent,37,7,29,17.5
Neil Elshire,37,10,16,3.5
Tom Howard,37,1,35,0
Chris Keating,37,2,28,2
Joe Klecko,37,9,20,3
Tim Krumrie,37,6,27,5
Davlin Mullen,37,8,27,0
Steve Wilson,37,7,27,0.5
Bill Currier,36,4,30,0
Darryl Grant,36,5,25,8
Kenny Hill,36,4,29,1
Jack Reynolds,36,11,21,0
Al Richardson,36,4,32,3.5
Rick Sanford,36,1,32,0
Lucious Smith,36,3,31,0
Toby Williams,36,2,34,6
Alphonso Carreker,35,2,32,3
Carter Hartwig,35,8,17,0
Robert Jackson,35,5,28,0
Terry Jones,35,2,33,4
Ed Nelson,35,5,22,7
Scott Radecic,35,7,26,0
Todd Shell,35,4,25,2
Andre Young,35,9,18,1
George Andrews,34,3,29,6
Dave Butz,34,7,23,4.5
Mark Haynes,34,5,26,0
Ken Johnson,34,6,23,3.5
Karl Mecklenburg,34,2,31,7
Barney Chavous,33,3,28,7.5
Mike Hartenstine,33,4,27,7
Manu Tuiasosopo,33,5,17,4
Al Baker,32,0,32,10
Louis Breeden,32,2,28,0
Bob Breunig,32,4,24,0
Cedric Brown,32,2,28,0
Chris Brown,32,4,27,0
Anthony Dickerson,32,1,28,2
Ernest Gibson,32,1,31,0
Curtis McGriff,32,3,27,0
Don McNeal,32,2,28,0
Jeff Schuh,32,1,28,2
Greg Smith,32,11,12,0
Jim Stuckey,32,4,19,3
Rodell Thomas,32,3,26,1
John Turner,32,4,23,0
Andy Headen,31,5,25,1
Rod Kush,31,9,15,2
Dexter Manley,31,7,22,13.5
Joe McLaughlin,31,3,23,0
Greg Meisner,31,2,27,3.5
Dave Puzzuoli,31,7,15,2
Mark Robinson,31,1,26,0
Eric Williams,31,4,24,2
Brenard Wilson,31,0,29,0
Jack Youngblood,31,5,25,9.5
Glenn Cameron,30,3,21,1
Eric Harris,30,3,24,0.5
Mark Mullaney,30,5,14,2
Mike Richardson,30,0,29,0
Terry Taylor,30,1,25,0
Russell Carter,29,3,19,3
Mike Kozlowski,29,3,26,0
Bill Maas,29,4,20,5
Chris Rockins,29,4,18,0
Brian Sochia,29,7,16,3.5
Michael Walter,29,5,21,1
Carl Banks,28,1,25,3
Jay Brophy,28,3,25,0
Brian Carpenter,28,2,24,0
David Croudip,28,3,23,0
James Davis,28,3,18,0
Bo Eason,28,6,19,1
Jeff Jackson,28,0,28,2
Milt McColl,28,3,23,4
Dana McLemore,28,0,27,0
Mike Reichenbach,28,0,28,0
Cliff Thrift,28,3,23,0
Rick Woods,28,5,20,0
Walt Bowyer,27,4,21,3
Greg Bracelin,27,5,19,2
Gary Burley,27,0,26,5
Ron Faurot,27,6,10,2
Donnie Humphrey,27,2,23,1
Reggie Kinlaw,27,4,12,0
Dave Lindstrom,27,6,13,2
Leonard Marshall,27,3,21,6.5
Chris Martin,27,9,14,1
Keith Baldwin,26,4,13,4.5
Bobby Bell,26,2,18,0
Kim Bokamper,26,1,24,4
Dan Bunz,26,7,15,1
Mario Clark,26,1,24,1
John Goodman,26,5,14,2.5
Reuben Henderson,26,3,19,0
Mike Humiston,26,4,19,0
Terry Jackson,26,1,24,0
Fred Smerlas,26,4,18,2
Mike Wilcher,26,5,14,2
Perry Williams,26,1,23,0
Charles Baker,25,3,22,0
Greg Hill,25,0,21,0
Lawrence Johnson,25,2,20,0
Ken Kremer,25,12,11,2.5
Bill Neill,25,1,23,1
Pete Shaw,25,0,24,0
Stacey Toran,25,5,15,0
Roosevelt Barnes,24,1,22,0
Larry Braziel,24,2,17,0
Scott Case,24,1,23,0
Jeff Colter,24,2,16,0
John Dorsey,24,0,23,0
Leslie Frazier,24,0,24,0
Keith Gary,24,4,17,4
Byron Hunt,24,3,16,1
Lawrence Pillers,24,1,19,2
Glen Redd,24,0,23,0
Jody Schulz,24,2,20,1.5
Victor Scott,24,0,24,0
Charles DeJurnett,23,1,22,3
Paul Dombroski,23,2,21,0
Jerome Foster,23,8,13,1
Randy Holloway,23,3,13,6.5
Roger Jackson,23,2,19,0
Johnnie Johnson,23,2,15,0
Ken Jolly,23,1,20,0
Derland Moore,23,2,17,2
Randy Robbins,23,2,21,1
Dennis Thurman,23,0,23,1
Greg Townsend,23,6,16,7
Anthony Washington,23,1,21,0
John Zamberlin,23,4,14,0
Bob Crable,22,5,12,0
Hugh Green,22,1,20,4
Dee Hardison,22,2,18,0
Terry Hoage,22,0,21,0
John Simmons,22,3,17,0
Frank Warren,22,2,20,4
Tom Baldwin,21,3,14,1.5
James Burroughs,21,1,19,0
Mike Charles,21,1,18,3
Ray Horton,21,3,15,1
Mike Johnson,21,2,18,0.5
Mark Murphy,21,5,13,0
Tony Peters,21,4,14,0
George Radachowsky,21,4,15,0
John Rade,21,2,18,0
Robert Sowell,21,1,20,0
Brad White,21,6,15,2
Darryl Byrd,20,4,9,0
Byron Darby,20,3,17,5
Scott Garnett,20,3,17,1
Wilber Marshall,20,0,19,0
George Martin,20,1,16,5.5
Dennis Owens,20,2,18,6.5
Ed Reynolds,20,1,19,0
Danny Spradlin,20,1,18,0
Willie Teal,20,4,12,0
Ted Thompson,20,2,12,0
William Frizzell,19,2,17,0
Jeff Fuller,19,3,13,1.5
Bob Gregor,19,4,11,0
Victor Heflin,19,3,16,0
Estus Hood,19,0,19,0
Bobby Kemp,19,0,18,0
Larry Kubin,19,4,10,0
Doug Martin,19,4,12,1
Miles McPherson,19,5,5,0
Guy Prather,19,0,18,0
Chris Scott,19,4,7,0
Thomas Benson,18,0,18,2
Harvey Clayton,18,1,16,1
Steve Doig,18,1,16,0
Bob Harris,18,2,16,2
Eric Holle,18,6,9,0.5
Tom Holmoe,18,1,15,0
Derrick Jensen,18,4,8,0
Sam Merriman,18,0,15,0
Vince Osby,18,2,14,0
Fred Robinson,18,4,12,4.5
Ivory Sully,18,3,12,0
Jimmy Turner,18,0,16,0
Mark Witte,18,0,15,0
Patrick Allen,17,2,13,0
Shaun Gayle,17,2,13,0
Paul Moyer,17,3,13,1
Ben Rudolph,17,6,8,1.5
Andre Townsend,17,1,15,5
Fredd Young,17,3,11,1
Fred Acorn,16,0,16,0
Craig Bingham,16,1,14,0
Robert Brown,16,0,15,5
Mike Dennis,16,1,13,0
Mark Duda,16,2,14,3
Elois Grooms,16,2,14,2
Bobby Johnson,16,0,15,0
Bill Kay,16,0,15,0
Tyrone Keys,16,2,13,2.5
Gary Padjen,16,3,12,0
Jeff Paine,16,2,10,0
Todd Seabaugh,16,4,11,0
Mosi Tatupu,16,0,16,0
Curtis Weathers,16,0,12,0
Michael Carter,15,4,10,4
Ramsey Dardar,15,2,9,0
Larry Flowers,15,0,14,0
Dennis Fowlkes,15,2,11,0
Michael Jackson,15,4,8,1
Gary Johnson,15,1,13,5
Sean Jones,15,2,6,1
Louie Kelcher,15,2,11,0
Charles Martin,15,1,13,3
Ray Preston,15,5,8,0
Robert Thompson,15,1,12,0
Julius Adams,14,0,13,4
Martin Bayless,14,1,12,0
Dan Benish,14,0,13,1
Carlos Bradley,14,3,7,0
Roy Harris,14,3,11,1
Cecil Johnson,14,0,13,0
Rocky Klever,14,4,7,0
Jack Lambert,14,3,10,0
Johnny Meads,14,1,11,0
Casey Merrill,14,4,9,8.5
Danny Walters,14,3,10,0
Lester Williams,14,2,10,1.5
Otis Wonsley,14,1,11,0
Dave Ahrens,13,1,12,0
Tom Beasley,13,2,8,2
Rodney Bellinger,13,0,13,0
Perry Brooks,13,5,7,5.5
Nick Bruckner,13,3,8,0
Stan David,13,2,11,1
Mike Fanning,13,2,11,7
Ron Ferrari,13,5,8,1
Harry Hamilton,13,2,8,0
Anthony Jones,13,0,12,0
Daryll Jones,13,0,13,0
Al Latimer,13,2,11,0
Stafford Mays,13,1,11,3.5
Gary Thompson,13,1,11,0
Vaughn Williams,13,1,11,0
Keith Willis,13,3,9,5
Rich Wingo,13,0,13,0
Harvey Armstrong,12,2,10,3
Steve DeOssie,12,0,11,0
Tony Elliott,12,0,12,0
Blane Gaison,12,0,11,0
Carl Hairston,12,3,9,4
Carl Howard,12,0,12,0
Mark Jerue,12,1,11,0
Ezra Johnson,12,0,12,7
Mike Kennedy,12,2,8,0
Allen Lyday,12,1,9,0
Rod McSwain,12,0,11,0
Blanchard Montgomery,12,2,10,0
Scott Nicolas,12,2,9,0
Andrew Provence,12,1,11,2.5
Norwood Vann,12,3,8,0
Eric Williams,12,3,8,0
Greg Williams,12,0,11,0
Michael Williams,12,0,12,0
Ed Brady,11,0,9,0
Darren Comeaux,11,0,11,1
Evan Cooper,11,0,11,0
Tim Golden,11,0,11,0
John Goode,11,0,10,0
Jeff Griffin,11,0,10,0
Gary Hayes,11,0,11,0
James Haynes,11,0,11,0
Sean McNanie,11,1,7,3
Scott Pelluer,11,0,11,0
Rick Razzano,11,1,10,0
Jeff Rohrer,11,0,11,0
Andre Waters,11,0,10,0
Jeff Yeates,11,0,10,2
Larry Anderson,10,0,8,0
Joe Azelby,10,1,8,0
Marion Barber,10,3,6,0
Bill Barnett,10,0,10,2
Brian Baschnagel,10,1,9,0
Dexter Bussey,10,1,9,0
Earnest Byner,10,2,8,0
Brian Cabral,10,0,10,0
Tony Caldwell,10,4,3,0
Kenny Daniel,10,1,8,0
Don Dufek,10,1,9,0
Guy Frazier,10,0,9,2
Jumpy Geathers,10,0,10,6
Steve Hathaway,10,4,5,0
Vince Heflin,10,0,9,0
Van Jakes,10,1,9,0
Robbie Jones,10,2,8,0
Trey Junkin,10,1,9,0
Niko Noga,10,0,9,0
Dan Rains,10,1,9,0
Gerald Small,10,0,8,0
Ed West,10,0,10,0
Rick Ackerman,9,1,5,2
Vince Albritton,9,1,8,1
Frank Cephous,9,0,9,0
Dan Doornink,9,2,6,0
George Floyd,9,0,9,0
Keith Guthrie,9,2,7,0
Rich Kraynak,9,0,9,0
Keith Lee,9,0,9,0
Mike McDonald,9,0,8,0
Bill Ring,9,1,6,0
Ron Rivera,9,1,8,0
Jimmy Rogers,9,0,9,0
Brian Salonen,9,0,9,0
Ricky Smith,9,0,9,0
Rodney Tate,9,1,8,0
Ted Watts,9,2,5,0
George Wonsley,9,0,8,0
Walt Arnold,8,1,6,0
Jay Carroll,8,3,5,0
Fred Dean,8,0,7,4
Major Everett,8,1,7,0
Marcellus Greene,8,2,6,0
Ray Griffin,8,1,5,0
Derrick Harmon,8,0,8,0
Luther Henson,8,0,8,2
Charles Jackson,8,0,5,0
Jim Jensen,8,0,7,0
Ron Johnson,8,0,8,0
John Kaiser,8,0,6,0
Eric Lane,8,0,7,0
Cliff Lewis,8,0,8,0
Randy Love,8,1,7,0
Tony McGee,8,1,7,4.5
Buford McGee,8,0,8,0
Darryl Meadows,8,1,7,0
Michael Morton,8,0,8,0
Martin Moss,8,0,8,0
Kerry Parker,8,0,7,0
Johnny Rembert,8,1,7,0.5
Jackie Shipp,8,0,8,0
Eric Williams,8,0,8,0
Lee Williams,8,1,6,1
Richard Wood,8,1,7,0
Hasson Arbubakrr,7,1,3,0.5
Cliff Austin,7,0,7,0
Bud Brown,7,0,7,0
Clinton Burrell,7,1,4,0
Jim Dumont,7,1,5,0
John Frank,7,2,5,0
Elvis Franks,7,3,3,1.5
Fernandars Gillespie,7,1,6,0
Brian Ingram,7,0,7,0
Rodney Lewis,7,0,7,0
Rich Mauti,7,1,6,0
Steve Parker,7,1,3,1
Elvis Patterson,7,1,6,0
Allen Rice,7,2,4,0
Doug Rogers,7,1,6,2
Jerome Sally,7,0,7,2
Tim Tyrrell,7,0,7,0
Henry Waechter,7,0,7,2
Van Williams,7,0,5,0
Jesse Bendross,6,1,5,0
Charles Benson,6,0,6,1
Keith Bishop,6,1,4,0
Chuck Butler,6,1,5,0
Bryan Caldwell,6,0,5,0
Mark Catano,6,1,4,0
Glen Collins,6,1,5,3
Mike Dawson,6,2,3,1
James Griffin,6,1,5,0
Frank Hawkins,6,2,4,0
Mike Holston,6,0,6,0
Anthony Hutchison,6,0,6,0
Ken Jenkins,6,0,6,0
Vyto Kab,6,0,6,0
Don Kern,6,0,5,0
Angelo King,6,0,6,0
Dennis McKnight,6,1,4,0
Mike McLeod,6,0,6,0
Guido Merkens,6,1,5,0
Lawrence Sampleton,6,0,6,0
Terry Schmidt,6,0,6,0
J.T. Smith,6,2,4,0
Norris Thomas,6,0,6,0
Maurice Turner,6,0,5,0
Clayton Weishuhn,6,0,6,0
Willis Adams,5,1,4,0
Leo Barker,5,1,4,0
Guy Bingham,5,0,3,0
Scott Byers,5,0,5,0
Mark Cannon,5,0,4,0
Billy Cannon,5,0,3,0
Ron Cassidy,5,0,5,0
Todd Christensen,5,1,4,0
Anthony Corley,5,0,5,0
Craig Curry,5,0,5,0
Dwayne Dixon,5,0,5,0
Kirk Dodge,5,0,4,0
Randy Edwards,5,2,3,1.5
Grant Feasel,5,1,4,0
Derrick Gaffney,5,0,5,0
John Haines,5,1,4,2
Maurice Harvey,5,0,5,0
Bobby Humphery,5,0,4,0
Ricky Hunley,5,1,4,0
Tim Joiner,5,0,5,0
Gene Lang,5,0,3,0
Reggie Lewis,5,0,5,2
Steve Maidlow,5,1,3,0
David Marshall,5,2,3,0
Robbie Martin,5,0,5,0
Carl Monroe,5,0,5,0
Derrie Nelson,5,1,3,0
Tony Paige,5,1,3,0
Steve Potter,5,1,4,0
Doug Reed,5,1,3,1
Tim Sherwin,5,1,4,0
Don Smerek,5,0,5,1
Aaron Smith,5,0,4,0
Thomas Strauthers,5,0,5,2
Calvin Thomas,5,0,5,0
Dokie Williams,5,1,3,0
Richard Williams,5,1,4,0
Roynell Young,5,0,5,0
Stan Adams,4,0,2,0
Ed Beckman,4,0,4,0
Greg Best,4,0,4,0
Brian Brennan,4,0,3,0
Chris Brewer,4,1,2,0
Jeff Chadwick,4,0,4,0
Bob Cobb,4,1,3,1
Jeff Fisher,4,0,4,0
Dennis Gentry,4,0,4,0
Jeff Groth,4,0,4,0
Michael Haddix,4,0,4,0
Bruce Hardy,4,0,4,0
Perry Harrington,4,1,2,0
Don Hasselbeck,4,0,4,0
Eddie Hill,4,0,4,0
Rodney Holman,4,0,4,0
Craig James,4,0,4,0
Norm Johnson,4,2,2,0
James Jones,4,1,1,0
Mike Jones,4,1,3,0
Donald Jordan,4,0,3,0
Rick Kane,4,0,4,0
Clarence Kay,4,0,4,0
Bruce Kozerski,4,1,3,0
Dave Krieg,4,0,4,0
Mike Landrum,4,0,4,0
Mick Luckhurst,4,0,4,0
Robert Lyles,4,0,4,0
Cedric Mack,4,0,3,0
Rydell Malancon,4,0,4,0
Brison Manor,4,0,4,1
Bobby Micho,4,0,4,0
Dave Pacella,4,0,4,0
George Peoples,4,0,4,0
Rod Perry,4,0,4,0
Robb Riddick,4,1,2,0
Bo Robinson,4,0,4,0
Mickey Shuler,4,0,4,0
Jeff Stover,4,2,2,1.5
John Tice,4,0,4,0
Rich Umphrey,4,1,3,0
Elton Veals,4,0,3,0
Byron Williams,4,0,4,0
Ed Williams,4,0,3,0
Charles Alexander,3,0,3,0
Gary Allen,3,0,3,0
Marcus Allen,3,0,3,0
Stuart Anderson,3,2,1,0
Edward Anthony,3,0,3,0
Jerry Boyarsky,3,0,3,0
Cullen Bryant,3,1,2,0
Fernanza Burgess,3,1,1,0
Ray Butler,3,0,3,0
Jack Cameron,3,0,3,0
Jessie Clark,3,0,3,0
Joe Cooper,3,0,3,0
Bill Cowher,3,0,3,0
August Curley,3,0,3,0
Willie Curran,3,0,3,0
Bobby Duckworth,3,0,3,0
Pat Dunsmore,3,0,3,0
Stan Edwards,3,1,2,0
Earl Ferrell,3,0,2,0
Dave Finzer,3,0,3,0
Ralph Giacomarro,3,0,3,0
Andrew Gissinger,3,0,3,0
Keith Griffin,3,0,3,0
Ray Guy,3,0,2,0
Joe Hayes,3,0,3,0
Ron Heller,3,0,3,0
Joel Hilgenberg,3,1,2,0
Drew Hill,3,1,2,0
Pete Holohan,3,0,3,0
Kevin House,3,0,3,0
Harlan Huckleby,3,0,3,0
Bobby Jackson,3,0,3,0
A.J. Jones,3,1,0,0
Steve Jordan,3,0,2,0
Ken Kaplan,3,0,3,0
Rich Karlis,3,1,2,0
Pete Koch,3,0,3,0
Bob Kohrs,3,0,3,0
Dave Little,3,0,2,0
Neil Lomax,3,0,3,0
Dino Mangiero,3,0,2,1
Allama Matthews,3,0,2,0
Mark McGrath,3,0,3,0
Larry Moriarty,3,0,2,0
Guy Morriss,3,0,3,0
Darrell Nelson,3,0,3,0
Jim Osborne,3,0,3,1
Jim Romano,3,1,2,0
Eric Sanders,3,2,1,0
Sam Seale,3,0,3,0
Sanders Shiver,3,0,3,0
Jimmy Smith,3,1,2,0
Todd Spencer,3,0,2,0
Mark Studaway,3,0,3,0
Mark Tuinei,3,0,2,1
Ruben Vaughan,3,1,1,0
Dan Wagoner,3,2,1,0
Steve Watson,3,0,3,0
Gerald Willhite,3,0,3,0
Tim Wilson,3,0,2,0
Alfred Anderson,2,0,2,0
Adger Armstrong,2,0,2,0
Matt Bahr,2,0,1,0
Don Bailey,2,0,2,0
Malcolm Barnwell,2,0,2,0
Jerry Bell,2,0,2,0
Carl Birdsong,2,0,2,0
Mark Brammer,2,2,0,0
Jim Breech,2,1,1,0
Hoby Brenner,2,0,2,0
Ted Brown,2,1,1,0
Billy Bryan,2,0,2,0
Steve Bryant,2,0,2,0
Wes Chandler,2,0,2,0
Mark Clayton,2,0,2,0
Dwight Collins,2,0,2,0
Earl Cooper,2,0,2,0
Pete Cronan,2,1,1,0
Justin Cross,2,0,2,0
Ray Crouse,2,1,1,0
Preston Dennard,2,1,1,0
Curtis Dickey,2,0,2,0
Mark Duper,2,0,2,0
Terry Echols,2,0,2,0
Brad Edelman,2,0,2,0
Jim Eliopulos,2,1,0,0
Keith Fahnhorst,2,0,2,0
Jitter Fields,2,0,2,0
Tony Franklin,2,0,2,0
Eugene Goodlow,2,0,2,0
Norm Granger,2,0,2,0
Roy Green,2,0,2,0
Charley Hannah,2,0,2,0
Willard Harrell,2,0,2,0
Steve Haworth,2,0,2,0
Jeff Hayes,2,0,2,0
Jay Hilgenberg,2,0,2,0
David Hill,2,0,1,0
Rod Hill,2,0,2,0
Tim Irwin,2,0,2,0
Earnest Jackson,2,1,1,0
Joe Jacoby,2,0,2,0
Lionel James,2,0,2,0
Gary Jeter,2,0,2,1
Butch Johnson,2,0,2,0
Cedric Jones,2,0,2,0
David Jones,2,0,2,0
Ken Jones,2,0,2,0
John Kamana,2,0,2,0
Kani Kauahi,2,1,1,0
Florian Kempf,2,0,1,0
John Kidd,2,0,2,0
Larry Kinnebrew,2,0,2,0
Mitch Krenk,2,0,2,0
Steve Largent,2,0,2,0
Jim Laughlin,2,0,2,0
Larry Lee,2,0,2,0
Dave Levenick,2,0,2,0
