Player,FF,FR,FR TD
Ray Preston,1,0,0
Andrew Provence,1,1,0
Dave Puzzuoli,1,1,0
George Radachowsky,1,0,0
John Rade,1,1,0
Beasley Reece,1,0,0
Doug Reed,1,1,0
Ed Reynolds,1,0,0
Mike Richardson,1,1,0
Jerome Sally,1,0,0
Eric Sanders,1,0,0
Jeff Schuh,1,0,0
Lee Roy Selmon,1,2,0
Todd Shell,1,1,0
John Simmons,1,0,0
Keith Simpson,1,2,0
Kenneth Sims,1,0,0
Gerald Small,1,0,0
Robert Sowell,1,0,0
Kirk Springs,1,1,0
John Swain,1,1,0
Johnny Taylor,1,0,0
Robert Thompson,1,0,0
Manu Tuiasosopo,1,2,0
Willie Tullis,1,0,0
Keena Turner,1,0,0
Norwood Vann,1,2,0
Henry Waechter,1,0,0
Anthony Washington,1,1,0
Bobby Watkins,1,0,0
Dave Waymer,1,0,0
Reggie Wilkes,1,0,0
Joel Williams,1,2,0
Lester Williams,1,1,0
Ben Williams,1,0,0
Carlton Williamson,1,0,0
Otis Wilson,1,0,0
Steve Wilson,1,1,0
Dennis Winston,1,1,0
Ken Woodard,1,0,0
Louis Wright,1,2,1
Jeff Yeates,1,0,0
Andre Young,1,1,0
Fredd Young,1,0,0
Jack Youngblood,1,1,0
Robert Abraham,0,0,0
Bill Acker,0,0,0
Fred Acorn,0,0,0
Julius Adams,0,0,0
Stan Adams,0,0,0
Willis Adams,0,0,0
Dave Ahrens,0,0,0
Vince Albritton,0,1,0
Charles Alexander,0,0,0
Dan Alexander,0,0,0
Raul Allegre,0,0,0
Gary Allen,0,0,0
Patrick Allen,0,0,0
Marcus Allen,0,1,0
Morten Andersen,0,0,0
Alfred Anderson,0,0,0
Brad Anderson,0,0,0
Gary Anderson,0,0,0
Larry Anderson,0,0,0
Ottis Anderson,0,0,0
John Anderson,0,1,0
Stuart Anderson,0,0,0
Edward Anthony,0,0,0
Hasson Arbubakrr,0,0,0
Adger Armstrong,0,0,0
Jim Arnold,0,0,0
Walt Arnold,0,0,0
Cliff Austin,0,0,0
John Ayers,0,0,0
Joe Azelby,0,1,0
Chris Bahr,0,0,0
Matt Bahr,0,0,0
Stacey Bailey,0,0,0
Don Bailey,0,1,0
Charles Baker,0,0,0
Al Baker,0,0,0
Ron Baker,0,0,0
Leo Barker,0,0,0
Jeff Barnes,0,1,0
Roosevelt Barnes,0,0,0
Bill Barnett,0,0,0
Steve Bartkowski,0,0,0
Brian Baschnagel,0,0,0
Ralph Battle,0,0,0
Bob Baumhower,0,2,1
Martin Bayless,0,0,0
Tom Beasley,0,1,0
Ed Beckman,0,0,0
Bobby Bell,0,0,0
Jerry Bell,0,0,0
Mark Bell,0,0,0
Mike Bell,0,2,0
Theo Bell,0,0,0
Rodney Bellinger,0,0,0
Jesse Bendross,0,0,0
Dan Benish,0,0,0
Woody Bennett,0,0,0
Charles Benson,0,0,0
Greg Best,0,0,0
Doug Betters,0,1,0
Craig Bingham,0,1,0
Guy Bingham,0,1,0
Steve Bird,0,0,0
Carl Birdsong,0,0,0
Keith Bishop,0,0,0
Mike Black,0,0,0
Don Blackmon,0,0,0
Glenn Blackwood,0,1,0
Brian Blados,0,0,0
Kim Bokamper,0,0,0
Jon Borchardt,0,0,0
Mark Bortz,0,0,0
Jeff Bostic,0,1,0
Jerry Boyarsky,0,0,0
Carlos Bradley,0,0,0
Ed Brady,0,0,0
Byron Braggs,0,0,0
Mark Brammer,0,0,0
Scot Brantley,0,2,0
Larry Braziel,0,0,0
Robert Brazile,0,1,0
Jim Breech,0,0,0
Louis Breeden,0,0,0
Brian Brennan,0,0,0
Hoby Brenner,0,0,0
Chris Brewer,0,1,0
Stan Brock,0,0,0
Mitchell Brookins,0,0,0
Perry Brooks,0,0,0
Jay Brophy,0,0,0
Cedric Brown,0,0,0
Bud Brown,0,0,0
Chris Brown,0,1,0
Dave Brown,0,1,0
Mark Brown,0,0,0
Robert Brown,0,0,0
Ron Brown,0,0,0
Nick Bruckner,0,0,0
Billy Bryan,0,0,0
Steve Bryant,0,0,0
Cullen Bryant,0,0,0
Dan Bunz,0,0,0
Fernanza Burgess,0,0,0
Clinton Burrell,0,0,0
James Burroughs,0,0,0
Lloyd Burruss,0,1,0
Jim Burt,0,2,0
Dexter Bussey,0,0,0
Chuck Butler,0,0,0
Ray Butler,0,0,0
Bobby Butler,0,1,0
Greg Buttle,0,2,1
Scott Byers,0,0,0
Earnest Byner,0,0,0
Darryl Byrd,0,0,0
Gill Byrd,0,0,0
Brian Cabral,0,0,0
Lynn Cain,0,0,0
Tony Caldwell,0,0,0
Bryan Caldwell,0,0,0
Glenn Cameron,0,0,0
Jack Cameron,0,0,0
John Cannon,0,1,0
Mark Cannon,0,0,0
Billy Cannon,0,0,0
Brian Carpenter,0,2,0
Alphonso Carreker,0,0,0
Jay Carroll,0,1,0
Carlos Carson,0,1,0
Joe Carter,0,0,0
Michael Carter,0,0,0
Rubin Carter,0,2,0
Scott Case,0,0,0
Ron Cassidy,0,0,0
Jeremiah Castille,0,2,0
Chris Castor,0,0,0
Mark Catano,0,0,0
Frank Cephous,0,0,0
Jeff Chadwick,0,0,0
Wes Chandler,0,0,0
Deron Cherry,0,0,0
Tony Chickillo,0,0,0
Henry Childs,0,0,0
Todd Christensen,0,0,0
Sam Claphan,0,0,0
Dwight Clark,0,0,0
Jessie Clark,0,0,0
Mario Clark,0,1,0
Ken Clarke,0,0,0
Raymond Clayborn,0,0,0
Harvey Clayton,0,1,0
Mark Clayton,0,0,0
Kyle Clifton,0,1,0
Dextor Clinkscale,0,2,0
Garry Cobb,0,0,0
Ken Coffey,0,1,0
Paul Coffman,0,0,0
Robin Cole,0,1,0
Greg Coleman,0,0,0
Tony Collins,0,0,0
Dwight Collins,0,0,0
Jim Collins,0,2,0
Craig Colquitt,0,0,0
Darren Comeaux,0,1,0
Evan Cooper,0,0,0
Joe Cooper,0,0,0
Earl Cooper,0,0,0
Anthony Corley,0,0,0
Doug Cosbie,0,0,0
Mark Cotney,0,2,0
Bill Cowher,0,0,0
Arthur Cox,0,0,0
Steve Cox,0,0,0
Pete Cronan,0,0,0
Justin Cross,0,0,0
Randy Cross,0,0,0
David Croudip,0,2,0
Ray Crouse,0,0,0
Bob Cryder,0,0,0
August Curley,0,0,0
Willie Curran,0,0,0
Bill Currier,0,0,0
Craig Curry,0,0,0
Buddy Curry,0,1,0
Eugene Daniel,0,0,0
Kenny Daniel,0,0,0
Calvin Daniels,0,2,0
Byron Darby,0,0,0
Stan David,0,0,0
Bruce Davis,0,0,0
James Davis,0,1,0
Preston Davis,0,0,0
Lin Dawson,0,0,0
Mike Dawson,0,0,0
Vernon Dean,0,1,0
Preston Dennard,0,0,0
Mike Dennis,0,0,0
Steve DeOssie,0,0,0
Curtis Dickey,0,0,0
Clint Didier,0,0,0
Doug Dieken,0,0,0
Dwayne Dixon,0,0,0
Hanford Dixon,0,1,0
Kirk Dodge,0,1,0
Steve Doig,0,0,0
Paul Dombroski,0,0,0
Jeff Donaldson,0,0,0
Ray Donaldson,0,0,0
Dan Doornink,0,0,0
Keith Dorney,0,0,0
Tony Dorsett,0,0,0
John Dorsey,0,0,0
Dave Drechsler,0,0,0
Bobby Duckworth,0,0,0
Mark Duda,0,1,0
Dave Duerson,0,0,0
Don Dufek,0,1,0
Jim Dumont,0,0,0
Clyde Duncan,0,0,0
Gary Dunn,0,0,0
Pat Dunsmore,0,0,0
Mark Duper,0,0,0
Bo Eason,0,1,0
Terry Echols,0,0,0
Brad Edelman,0,0,0
Herman Edwards,0,0,0
Randy Edwards,0,0,0
Stan Edwards,0,0,0
Chuck Ehin,0,1,0
Carl Ekern,0,1,0
Jim Eliopulos,0,0,0
Bill Elko,0,0,0
Tony Elliott,0,0,0
Gerry Ellis,0,0,0
Ray Ellis,0,1,0
Neil Elshire,0,1,0
John Elway,0,0,0
Phil Epps,0,0,0
Rich Erenberg,0,0,0
Ron Essink,0,0,0
Major Everett,0,0,0
Jim Fahnhorst,0,0,0
Keith Fahnhorst,0,0,0
Ken Fantetti,0,0,0
John Farley,0,0,0
Sean Farrell,0,0,0
Ricky Feacher,0,0,0
Grant Feasel,0,0,0
Gerry Feehery,0,0,0
Ron Fellows,0,1,0
Gary Fencik,0,0,0
Earl Ferrell,0,0,0
Jitter Fields,0,0,0
Dave Finzer,0,0,0
Jeff Fisher,0,0,0
Larry Flowers,0,0,0
George Floyd,0,0,0
Tom Flynn,0,3,0
Steve Foley,0,2,1
Jerome Foster,0,0,0
Elbert Foules,0,0,0
Dennis Fowlkes,0,0,0
John Frank,0,0,0
Tony Franklin,0,0,0
Byron Franklin,0,0,0
Elvis Franks,0,0,0
William Frizzell,0,0,0
David Frye,0,2,0
Jeff Fuller,0,0,0
Derrick Gaffney,0,0,0
Greg Gaines,0,0,0
Blane Gaison,0,0,0
Hokie Gajan,0,0,0
David Galloway,0,0,0
Scott Garnett,0,1,0
Alvin Garrett,0,0,0
Gregg Garrity,0,0,0
Keith Gary,0,1,0
Russell Gary,0,1,0
Willie Gault,0,0,0
Shaun Gayle,0,0,0
Dennis Gentry,0,0,0
Ralph Giacomarro,0,0,0
Ernest Gibson,0,1,0
Fernandars Gillespie,0,0,0
Andrew Gissinger,0,0,0
Tim Golden,0,0,0
Bob Golic,0,1,0
John Goode,0,0,0
Eugene Goodlow,0,0,0
John Goodman,0,0,0
William Graham,0,2,0
Norm Granger,0,1,0
Darryl Grant,0,4,1
Will Grant,0,0,0
Curtis Green,0,0,0
Darrell Green,0,0,0
Gary Green,0,1,0
Mike Green,0,1,0
Roy Green,0,0,0
Ken Greene,0,2,0
Marcellus Greene,0,0,0
Curtis Greer,0,0,0
Bob Gregor,0,0,0
James Griffin,0,0,0
Jeff Griffin,0,0,0
Keith Griffin,0,0,0
Ray Griffin,0,1,0
John Grimsley,0,0,0
Al Gross,0,2,0
Jeff Groth,0,0,0
Rusty Guilbeau,0,0,0
Mike Guman,0,0,0
Keith Guthrie,0,0,0
Ray Guy,0,0,0
Michael Haddix,0,0,0
Rickey Hagood,0,0,0
Carl Hairston,0,0,0
Ali Haji-Sheikh,0,0,0
Darryl Haley,0,0,0
Alvin Hall,0,0,0
Harry Hamilton,0,0,0
Bob Hamm,0,1,0
Charley Hannah,0,0,0
Dee Hardison,0,0,0
Bruce Hardy,0,0,0
Derrick Harmon,0,1,0
Willard Harrell,0,0,0
Perry Harrington,0,0,0
Al Harris,0,0,0
Duriel Harris,0,0,0
Franco Harris,0,0,0
M.L. Harris,0,0,0
Bob Harris,0,0,0
Roy Harris,0,1,0
Maurice Harvey,0,0,0
Don Hasselbeck,0,1,0
Frank Hawkins,0,0,0
Steve Haworth,0,0,0
Greg Hawthorne,0,0,0
Jeff Hayes,0,0,0
Joe Hayes,0,0,0
Lester Hayes,0,0,0
James Haynes,0,0,0
Mike Haynes,0,0,0
Andy Headen,0,1,1
Johnny Hector,0,0,0
Victor Heflin,0,0,0
Vince Heflin,0,0,0
Mike Hegman,0,1,0
Ron Heller,0,0,0
Reuben Henderson,0,0,0
Luther Henson,0,0,0
Matt Herkenhoff,0,0,0
Matt Hernandez,0,0,0
Dwight Hicks,0,2,0
Jay Hilgenberg,0,0,0
Joel Hilgenberg,0,0,0
Drew Hill,0,0,0
David Hill,0,0,0
Eddie Hill,0,0,0
Greg Hill,0,0,0
John Hill,0,0,0
Kenny Hill,0,0,0
Rod Hill,0,0,0
Bryan Hinkle,0,2,1
Terry Hoage,0,1,0
Eric Holle,0,1,0
Brian Holloway,0,0,0
Rodney Holman,0,1,0
Tom Holmoe,0,0,0
Pete Holohan,0,1,0
Mike Holston,0,0,0
Harry Holt,0,0,0
John Holt,0,1,0
Estus Hood,0,0,0
Mike Horan,0,0,0
Ray Horton,0,1,0
Jim Hough,0,0,0
Kevin House,0,0,0
Carl Howard,0,0,0
Tom Howard,0,1,1
Paul Howard,0,0,0
Pat Howell,0,0,0
Harlan Huckleby,0,0,0
Tim Huffman,0,0,0
David Hughes,0,1,0
Bobby Humphery,0,0,0
Donnie Humphrey,0,0,0
Ricky Hunley,0,0,0
Anthony Hutchison,0,0,0
Brian Ingram,0,0,0
LeRoy Irvin,0,0,0
Tim Irwin,0,0,0
Charles Jackson,0,0,0
Earnest Jackson,0,0,0
Jeff Jackson,0,0,0
Michael Jackson,0,0,0
Bobby Jackson,0,0,0
Robert Jackson,0,0,0
Robert Jackson,0,2,0
Roger Jackson,0,0,0
Terry Jackson,0,0,0
Tom Jackson,0,1,0
Joe Jacoby,0,0,0
Van Jakes,0,0,0
Craig James,0,0,0
John James,0,0,0
Lionel James,0,0,0
Derrick Jensen,0,0,0
Mark Jerue,0,0,0
Gary Jeter,0,0,0
Bobby Johnson,0,0,0
Cecil Johnson,0,0,0
Charlie Johnson,0,0,0
Dan Johnson,0,0,0
Demetrious Johnson,0,1,0
Dennis Johnson,0,1,0
Eddie Johnson,0,0,0
Ezra Johnson,0,0,0
Gary Johnson,0,3,1
Ken Johnson,0,1,0
Lawrence Johnson,0,0,0
Mike Johnson,0,1,0
Butch Johnson,0,0,0
Norm Johnson,0,0,0
Ron Johnson,0,0,0
Charlie Joiner,0,0,0
Tim Joiner,0,0,0
Ken Jolly,0,0,0
Anthony Jones,0,0,0
A.J. Jones,0,1,0
Cedric Jones,0,0,0
Daryll Jones,0,2,0
David Jones,0,0,0
Sean Jones,0,0,0
James Jones,0,0,0
Lam Jones,0,0,0
Ken Jones,0,0,0
Mike Jones,0,0,0
Robbie Jones,0,0,0
Terry Jones,0,1,0
Donald Jordan,0,2,0
Steve Jordan,0,1,0
Willie Joyner,0,0,0
Trey Junkin,0,1,0
Vyto Kab,0,0,0
John Kaiser,0,0,0
John Kamana,0,0,0
Rick Kane,0,0,0
Ken Kaplan,0,0,0
Rich Karlis,0,0,0
Kani Kauahi,0,2,0
Clarence Kay,0,0,0
Bill Kay,0,0,0
Chris Keating,0,1,1
Louie Kelcher,0,0,0
Bobby Kemp,0,1,0
Florian Kempf,0,0,0
Mike Kennedy,0,0,0
Don Kern,0,0,0
Tyrone Keys,0,0,0
John Kidd,0,0,0
Angelo King,0,0,0
Reggie Kinlaw,0,0,0
Larry Kinnebrew,0,0,0
Joe Klecko,0,2,0
Rocky Klever,0,0,0
Greg Koch,0,0,0
Pete Koch,0,0,0
Matt Kofler,0,0,0
Bob Kohrs,0,0,0
Chris Kolodziejski,0,0,0
Steve Korte,0,0,0
Jim Kovach,0,0,0
Bruce Kozerski,0,0,0
Mike Kozlowski,0,0,0
Rich Kraynak,0,0,0
Ken Kremer,0,0,0
Mitch Krenk,0,0,0
Dave Krieg,0,0,0
Tim Krumrie,0,1,0
Larry Kubin,0,0,0
Greg LaFleur,0,0,0
Jack Lambert,0,0,0
Mike Landrum,0,0,0
Eric Lane,0,2,0
Skip Lane,0,0,0
Gene Lang,0,0,0
Ken Lanier,0,0,0
Paul Lankford,0,1,0
Steve Largent,0,0,0
Jim Laughlin,0,0,0
Carl Lee,0,1,0
Keith Lee,0,0,0
Larry Lee,0,0,0
Mark Lee,0,2,0
Dave Levenick,0,0,0
Albert Lewis,0,0,0
Cliff Lewis,0,0,0
Leo Lewis,0,0,0
Reggie Lewis,0,0,0
Rodney Lewis,0,0,0
Tim Lewis,0,0,0
Todd Liebenstein,0,0,0
Dave Lindstrom,0,0,0
Adam Lingner,0,0,0
Ronnie Lippett,0,1,0
Louis Lipps,0,0,0
Dave Little,0,0,0
David Little,0,0,0
Eugene Lockhart,0,1,0
James Lofton,0,0,0
Neil Lomax,0,0,0
Howie Long,0,2,0
Terry Long,0,0,0
Randy Love,0,0,0
Mick Luckhurst,0,0,0
Allen Lyday,0,0,0
Robert Lyles,0,0,0
Johnny Lynn,0,0,0
Bill Maas,0,0,0
Mike Machurek,0,0,0
Cedric Mack,0,0,0
Steve Maidlow,0,0,0
Rydell Malancon,0,0,0
Pete Mandley,0,0,0
Dino Mangiero,0,0,0
Brison Manor,0,0,0
Lionel Manuel,0,0,0
Dan Marino,0,0,0
Curt Marsh,0,0,0
David Marshall,0,0,0
Wilber Marshall,0,0,0
Charles Martin,0,0,0
Chris Martin,0,1,1
Doug Martin,0,0,0
George Martin,0,1,0
Robbie Martin,0,1,0
Eugene Marve,0,3,0
Allama Matthews,0,0,0
Bruce Matthews,0,0,0
Rich Mauti,0,0,0
Mark May,0,0,0
Stafford Mays,0,0,0
Ken McAlister,0,0,0
Joe McCall,0,0,0
Larry McCarren,0,0,0
Milt McColl,0,0,0
Phil McConkey,0,0,0
Larry McCoy,0,0,0
James McDonald,0,0,0
Paul McDonald,0,0,0
Vann McElroy,0,3,0
Paul McFadden,0,0,0
Buford McGee,0,0,0
Mark McGrath,0,0,0
Curtis McGriff,0,0,0
Guy McIntyre,0,0,0
Reggie McKenzie,0,0,0
Odis McKinney,0,0,0
Dennis McKnight,0,0,0
Joe McLaughlin,0,1,0
Dana McLemore,0,0,0
Mike McLeod,0,1,0
Steve McMichael,0,0,0
Randy McMillan,0,0,0
Freeman McNeil,0,0,0
Fred McNeill,0,2,0
Bruce McNorton,0,0,0
Miles McPherson,0,1,0
Chuck McSwain,0,0,0
Mike Meade,0,0,0
Darryl Meadows,0,0,0
Johnny Meads,0,0,0
Guido Merkens,0,0,0
Casey Merrill,0,0,0
Sam Merriman,0,0,0
Bobby Micho,0,0,0
Matt Millen,0,0,0
Junior Miller,0,0,0
Rich Milot,0,0,0
Frank Minnifield,0,2,0
John Mistler,0,0,0
Art Monk,0,0,0
Carl Monroe,0,0,0
Joe Montana,0,0,0
Cleo Montgomery,0,0,0
Derland Moore,0,0,0
Emery Moorehead,0,0,0
Karl Morgan,0,0,0
Stanley Morgan,0,0,0
Larry Moriarty,0,0,0
Joe Morris,0,0,0
Wayne Morris,0,0,0
Guy Morriss,0,0,0
Michael Morton,0,0,0
Don Mosebar,0,0,0
Martin Moss,0,0,0
Paul Moyer,0,0,0
Tom Mullady,0,0,0
Mark Mullaney,0,0,0
Eric Mullins,0,0,0
Mike Munchak,0,0,0
Anthony Munoz,0,0,0
Mark Murphy,0,0,0
Mark Murphy,0,1,0
Eddie Murray,0,0,0
Bill Neill,0,0,0
Mike Nelms,0,0,0
Darrell Nelson,0,0,0
Darrin Nelson,0,0,0
David Nelson,0,0,0
Derrie Nelson,0,0,0
Ed Nelson,0,0,0
Karl Nelson,0,0,0
Bob Nelson,0,0,0
Ed Newman,0,0,0
Vince Newsome,0,0,0
Mark Nichols,0,0,0
Niko Noga,0,1,0
Chris Norman,0,0,0
Cliff Odom,0,1,0
Neil O'Donoghue,0,0,0
Jim Osborne,0,0,0
Vince Osby,0,0,0
Dennis Owens,0,1,0
James Owens,0,0,0
Dave Pacella,0,0,0
Gary Padjen,0,0,0
Tony Paige,0,0,0
Stephone Paige,0,0,0
Jeff Paine,0,0,0
Bubba Paris,0,0,0
Andy Parker,0,0,0
Kerry Parker,0,0,0
Steve Parker,0,0,0
Elvis Patterson,0,0,0
Walter Payton,0,0,0
Scott Pelluer,0,0,0
George Peoples,0,0,0
Benny Perrin,0,2,0
Rod Perry,0,0,0
Tony Peters,0,1,0
Kurt Petersen,0,0,0
Bill Pickel,0,1,0
Jim Pietrzak,0,0,0
Lawrence Pillers,0,1,0
Danny Pittman,0,0,0
Mike Pleasant,0,0,0
Art Plunkett,0,0,0
Johnnie Poe,0,0,0
Frank Pollard,0,0,0
Tracy Porter,0,0,0
Kevin Potter,0,0,0
Steve Potter,0,0,0
Guy Prather,0,1,0
Bob Pratt,0,0,0
Tom Pridemore,0,2,0
Greg Pruitt,0,0,0
Mike Quick,0,0,0
Scott Radecic,0,0,0
Tom Rafferty,0,0,0
Dan Rains,0,0,0
Tate Randle,0,1,0
Lou Rash,0,0,0
Randy Rasmussen,0,0,0
Darrol Ray,0,0,0
Rick Razzano,0,1,0
Gary Reasons,0,3,0
Glen Redd,0,0,0
Barry Redden,0,0,0
Booker Reese,0,0,0
Mike Reichenbach,0,1,0
Johnny Rembert,0,0,0
Jack Reynolds,0,0,0
Earnest Rhone,0,0,0
Allen Rice,0,0,0
Lawrence Ricks,0,0,0
Robb Riddick,0,0,0
John Riggins,0,0,0
Gerald Riggs,0,0,0
Avon Riley,0,0,0
Steve Riley,0,0,0
Dave Rimington,0,0,0
Bill Ring,0,0,0
Jim Ritcher,0,0,0
Ron Rivera,0,0,0
Tootie Robbins,0,0,0
Randy Robbins,0,1,0
Fred Robinson,0,0,0
Jerry Robinson,0,1,0
Mark Robinson,0,0,0
Bo Robinson,0,0,0
Shelton Robinson,0,4,0
John Rodgers,0,0,0
Doug Rogers,0,0,0
George Rogers,0,0,0
Jimmy Rogers,0,0,0
Jeff Rohrer,0,1,0
Jim Romano,0,0,0
Charles Romes,0,1,0
Joe Rose,0,0,0
Kevin Ross,0,1,0
Rob Rubick,0,0,0
Ben Rudolph,0,1,0
Max Runager,0,0,0
Bob Rush,0,0,0
Jay Saldi,0,0,0
Harvey Salem,0,0,0
Brian Salonen,0,0,0
Lawrence Sampleton,0,0,0
Ron Sams,0,0,0
Lucius Sanford,0,2,1
Rick Sanford,0,0,0
Dwight Scales,0,0,0
Terry Schmidt,0,0,0
Adam Schreiber,0,0,0
Ken Schroy,0,2,0
Jody Schulz,0,0,0
Carlos Scott,0,0,0
Chris Scott,0,0,0
Herbert Scott,0,0,0
Lindsay Scott,0,0,0
Randy Scott,0,0,0
Victor Scott,0,1,0
Willie Scott,0,0,0
Todd Seabaugh,0,0,0
Sam Seale,0,0,0
Joe Senser,0,0,0
Craig Shaffer,0,0,0
Pete Shaw,0,0,0
Donnie Shell,0,0,0
Tim Sherwin,0,0,0
Jackie Shipp,0,0,0
Sanders Shiver,0,0,0
Mickey Shuler,0,0,0
Eric Sievers,0,1,0
Ron Simpkins,0,1,0
Billy Sims,0,0,0
Jackie Slater,0,0,0
Don Smerek,0,0,0
Fred Smerlas,0,2,0
Aaron Smith,0,0,0
Billy Ray Smith Jr.,0,3,0
Dennis Smith,0,1,1
Greg Smith,0,0,0
Jimmy Smith,0,1,0
J.T. Smith,0,0,0
Johnny Ray Smith,0,0,0
Leonard Smith,0,1,0
Lucious Smith,0,0,0
Ricky Smith,0,0,0
Tim Smith,0,0,0
Wayne Smith,0,2,0
Brian Sochia,0,0,0
Freddie Solomon,0,0,0
Gary Spani,0,0,0
Todd Spencer,0,0,0
Danny Spradlin,0,0,0
Jack Squirek,0,1,0
John Stallworth,0,0,0
Rohn Stark,0,0,0
Stephen Starring,0,0,0
Jan Stenerud,0,0,0
Mike Stensrud,0,1,0
Mark Stewart,0,0,0
Jeff Stover,0,0,0
Tim Stracka,0,0,0
Thomas Strauthers,0,0,0
Jim Stuckey,0,0,0
Mark Studaway,0,0,0
Dave Studdard,0,0,0
Ivory Sully,0,1,0
