Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Rich Erenberg,38,358,1,3,0,25,24,63.2,0,0,0
Earnest Gray,38,529,2,6,0,31,31,81.6,0,0,0
Mike Jones,38,591,1,12,1,70,25,65.8,0,0,0
Steve Jordan,38,414,2,4,0,26,23,60.5,0,0,0
Stanley Morgan,38,709,5,11,3,76,35,92.1,0,0,0
Jeff Chadwick,37,540,2,8,1,46,29,78.4,0,0,0
Tony Galbreath,37,357,0,2,0,37,18,48.6,0,0,0
Gerry Ellis,36,312,2,1,0,22,12,33.3,0,0,0
Brian Brennan,35,455,3,7,1,52,25,71.4,1,0,0
Hokie Gajan,35,288,2,2,1,51,10,28.6,0,0,0
Stanford Jennings,35,346,3,5,1,43,12,34.3,0,0,0
Mike Renfro,35,583,2,10,1,60,35,100,0,0,0
Daryl Turner,35,715,10,15,7,80,24,68.6,0,0,0
Greg Bell,34,277,1,3,0,37,11,32.4,1,0,0
James Brooks,34,268,2,2,0,27,15,44.1,1,0,0
Arthur Cox,34,329,3,4,0,23,15,44.1,1,0,0
Henry Ellard,34,622,6,15,2,63,23,67.6,0,0,0
Willie Gault,34,587,6,8,3,61,25,73.5,1,0,0
Dan Johnson,34,426,3,6,1,42,17,50,0,0,0
Mark Nichols,34,744,1,13,5,77,32,94.1,0,0,0
Jeff Groth,33,487,0,9,0,31,25,75.8,0,0,0
Michael Haddix,33,231,0,2,0,22,8,24.2,1,0,0
Duriel Harris,33,521,2,7,1,43,24,72.7,0,0,0
Tony Hunter,33,331,2,5,0,30,15,45.4,1,0,0
Lionel Manuel,33,619,4,8,4,53,28,84.8,1,0,0
Booker Moore,33,172,0,0,0,14,5,15.2,2,0,0
Wayne Wilson,33,314,3,5,0,34,13,39.4,0,0,0
Charle Young,33,337,1,4,0,31,16,48.5,1,0,0
Doug Donley,32,473,2,6,3,49,27,84.4,0,0,0
Lam Jones,32,470,1,5,0,37,25,78.1,1,0,0
Hubie Oliver,32,142,0,1,0,21,4,12.5,0,0,0
Dan Doornink,31,365,2,4,0,32,16,51.6,0,0,0
David Hill,31,300,1,2,0,26,16,51.6,2,0,0
Larry Moriarty,31,206,1,1,0,24,7,22.6,0,0,0
Billy Sims,31,239,0,1,0,20,13,41.9,2,0,0
Preston Dennard,30,417,7,4,2,68,19,63.3,1,0,0
Clint Didier,30,350,5,6,1,44,21,70,0,0,0
Stephone Paige,30,541,4,10,2,65,23,76.7,0,0,0
Tony Woodruff,30,484,3,7,0,38,25,83.3,0,0,0
Charles Alexander,29,203,0,1,0,22,12,41.4,1,0,0
Jerry Bell,29,397,4,5,0,27,24,82.8,0,0,0
Jessie Clark,29,234,2,1,0,20,14,48.3,0,0,0
Dennis McKinnon,29,431,3,8,0,32,20,69,1,0,0
Emery Moorehead,29,497,1,12,2,50,21,72.4,0,0,0
Tyrone Young,29,597,3,11,3,74,23,79.3,1,0,0
Hoby Brenner,28,554,6,10,2,57,21,75,0,0,0
Bruce Hardy,28,257,5,0,0,19,17,60.7,0,0,0
Willie Scott,28,253,3,1,0,27,15,53.6,0,0,0
Wendell Tyler,28,230,2,2,0,26,15,53.6,0,0,0
Cliff Branch,27,401,0,5,1,47,20,74.1,0,0,0
Darrin Nelson,27,162,1,0,0,17,8,29.6,0,0,0
Gerald Willhite,27,298,0,1,1,63,15,55.6,0,0,0
Cliff Benson,26,244,0,2,0,30,11,42.3,0,0,0
Rob Carpenter,26,209,1,0,0,19,13,50,0,0,0
Phil Epps,26,435,3,6,2,56,18,69.2,0,0,0
Earl Ferrell,26,218,1,3,0,21,9,34.6,2,0,0
Kenny Jackson,26,398,1,3,2,83,15,57.7,0,0,0
John Jefferson,26,339,0,3,0,33,15,57.7,0,0,0
Stump Mitchell,26,318,2,4,1,44,14,53.8,1,0,0
Timmy Newsome,26,263,0,3,0,29,14,53.8,0,0,0
Bobby Duckworth,25,715,4,13,9,88,19,76,1,0,0
Herman Heard,25,223,0,0,0,17,9,36,0,0,0
Freeman McNeil,25,294,1,5,0,32,15,60,0,0,0
Jimmie Giles,24,310,2,5,0,38,15,62.5,0,0,0
Floyd Hodge,24,234,0,1,0,26,13,54.2,1,0,0
Billy Johnson,24,371,3,5,2,45,16,66.7,0,0,0
Byron Williams,24,471,2,8,3,65,17,70.8,0,0,0
Ron Brown,23,478,4,9,4,54,19,82.6,0,0,0
Russ Francis,23,285,2,3,0,32,17,73.9,1,0,0
Lionel James,23,206,0,2,0,31,11,47.8,2,0,0
Robb Riddick,23,276,0,5,0,38,15,65.2,1,0,0
Adger Armstrong,22,180,3,0,0,18,13,59.1,0,0,0
Theo Bell,22,350,0,6,0,29,17,77.3,0,0,0
Matt Bouza,22,270,0,4,0,22,13,59.1,0,0,0
Ricky Feacher,22,382,1,6,1,64,19,86.4,0,0,0
Eugene Goodlow,22,281,3,3,0,23,18,81.8,0,0,0
Mike Holston,22,287,1,4,0,28,13,59.1,0,0,0
David Hughes,22,121,1,1,0,25,5,22.7,0,0,0
Craig James,22,159,0,0,0,16,10,45.4,0,0,0
Dokie Williams,22,509,4,8,4,75,18,81.8,0,0,0
Willis Adams,21,261,0,2,0,24,13,61.9,1,0,0
Julius Dawkins,21,295,2,5,0,37,18,85.7,0,0,0
Eric Dickerson,21,139,0,0,0,19,7,33.3,1,0,0
Rodney Holman,21,239,1,3,0,27,11,52.4,1,0,0
Ken Jenkins,21,246,0,4,1,68,9,42.9,0,0,0
Frank Pollard,21,186,0,0,0,18,9,42.9,0,0,0
Lindsay Scott,21,278,1,5,0,37,13,61.9,1,0,0
Sammy White,21,399,1,9,1,47,17,81,1,0,0
Stan Edwards,20,151,0,1,0,20,5,25,0,0,0
Johnny Hector,20,182,0,2,0,26,8,40,0,0,0
Harry Holt,20,261,0,5,0,36,12,60,0,0,0
Steve Kreider,20,243,1,3,0,27,15,75,1,0,0
Steve Bryant,19,278,0,3,0,28,14,73.7,1,0,0
Derrick Gaffney,19,285,0,3,0,29,17,89.5,0,0,0
Mike Guman,19,161,0,2,0,29,7,36.8,0,0,0
Eddie Lee Ivery,19,141,1,0,0,18,7,36.8,1,0,0
Cedric Jones,19,244,2,3,0,22,14,73.7,1,0,0
Larry Kinnebrew,19,159,1,1,0,22,9,47.4,0,0,0
Randy McMillan,19,201,0,3,1,44,6,31.6,0,0,0
Mitchell Brookins,18,318,1,4,3,70,11,61.1,0,0,0
Charlie Brown,18,200,3,1,0,36,12,66.7,0,0,0
Jimmy Cefalo,18,185,2,2,0,25,10,55.6,1,0,0
Renaldo Nehemiah,18,357,2,8,2,59,16,88.9,0,0,0
Herkie Walls,18,291,1,3,1,76,15,83.3,0,0,0
Don Warren,18,192,0,3,0,26,9,50,0,0,0
Alfred Anderson,17,102,1,1,0,28,3,17.6,1,0,0
Paul Johns,17,207,1,3,0,32,12,70.6,0,0,0
Greg LaFleur,17,198,0,4,0,23,9,52.9,0,0,0
Jeff Moore,17,115,2,0,0,18,10,58.8,1,0,0
John Sawyer,17,122,0,2,0,25,6,35.3,0,0,0
Weegie Thompson,17,291,3,6,1,59,14,82.4,1,0,0
Mike Wilson,17,245,1,4,1,44,11,64.7,0,0,0
Walter Abercrombie,16,135,0,1,1,59,4,25,0,0,0
Jesse Bendross,16,213,0,4,0,29,11,68.8,1,0,0
Tony Collins,16,100,0,0,0,19,2,12.5,0,0,0
Glenn Dennison,16,141,1,1,0,20,9,56.2,0,0,0
Clarence Kay,16,136,3,1,0,21,10,62.5,1,0,0
David Lewis,16,236,3,3,1,58,9,56.2,1,0,0
Mosi Tatupu,16,159,0,1,0,24,4,25,0,0,0
Billy Jackson,15,101,1,0,0,11,4,26.7,0,0,0
Frank Middleton,15,112,1,0,0,16,9,60,0,0,0
Joe Senser,15,110,0,1,0,26,6,40,0,0,0
Curtis Dickey,14,135,0,2,0,33,5,35.7,1,0,0
Willard Harrell,14,106,0,0,0,15,4,28.6,0,0,0
Drew Hill,14,390,4,7,4,68,12,85.7,0,0,0
Bobby Humphery,14,206,1,2,1,44,11,78.6,0,0,0
Kenny King,14,99,0,0,0,15,3,21.4,0,0,0
Mike Mularkey,14,134,2,1,0,26,12,85.7,1,0,0
Rob Rubick,14,188,1,3,0,29,8,57.1,0,0,0
Dave Young,14,164,2,2,0,28,8,57.1,0,0,0
Jim Jensen,13,139,2,1,0,20,11,84.6,0,0,0
Ken Lacy,13,87,2,1,0,20,4,30.8,0,0,0
Byron Walker,13,236,1,4,1,41,13,100,0,0,0
Joe Washington,13,74,0,0,0,12,5,38.5,0,0,0
Edward Anthony,12,113,0,2,0,32,4,33.3,0,0,0
Lynn Cain,12,87,0,0,0,18,3,25,0,0,0
Isaac Curtis,12,135,0,1,0,22,6,50,1,0,0
Boyce Green,12,124,1,2,1,44,4,33.3,0,0,0
Joe Morris,12,124,0,1,0,26,6,50,0,0,0
George Rogers,12,76,0,0,0,15,2,16.7,0,0,0
Joe Rose,12,195,2,5,0,34,8,66.7,0,0,0
Walt Arnold,11,95,1,0,0,15,6,54.6,0,0,0
Earnest Byner,11,118,0,2,0,26,7,63.6,0,0,0
Dwight Collins,11,143,1,2,1,43,5,45.4,0,0,0
Ron Egloff,11,92,0,0,0,17,3,27.3,0,0,0
Irving Fryar,11,164,1,2,0,26,10,90.9,1,0,0
Bernard Henry,11,139,2,0,0,19,8,72.7,0,0,0
Eric Lane,11,101,1,1,1,55,2,18.2,0,0,0
Mike Martin,11,164,0,1,1,42,11,100,0,0,0
Carl Monroe,11,139,1,3,1,47,5,45.4,0,0,0
Tim Sherwin,11,169,0,4,0,26,8,72.7,0,0,0
James Wright,11,118,1,1,0,21,7,63.6,0,0,0
Marion Barber,10,79,0,0,0,17,4,40,1,0,0
Anthony Hancock,10,217,1,5,2,46,8,80,0,0,0
Mark McGrath,10,118,1,1,0,24,6,60,0,0,0
Cedric Minter,10,109,1,1,0,39,5,50,0,0,0
Danny Pittman,10,145,0,2,1,50,5,50,0,0,0
Dwight Walker,10,122,0,2,0,25,8,80,1,0,0
Dexter Bussey,9,63,0,0,0,19,2,22.2,0,0,0
Ray Crouse,9,93,1,1,0,25,5,55.6,0,0,0
Pat Dunsmore,9,106,1,3,0,25,6,66.7,0,0,0
Otis Grant,9,64,0,0,0,15,4,44.4,0,0,0
Vyto Kab,9,102,3,2,0,26,8,88.9,0,0,0
Mike McCloskey,9,152,1,3,1,51,7,77.8,0,0,0
Buford McGee,9,76,2,1,1,43,5,55.6,0,0,0
Alvin Moore,9,52,0,0,0,12,2,22.2,0,0,0
Randall Morris,9,61,0,0,0,18,2,22.2,0,0,0
Speedy Neal,9,76,0,0,0,18,4,44.4,0,0,0
Jay Saldi,9,90,0,1,0,20,4,44.4,2,0,0
Clint Sampson,9,123,1,2,0,25,3,33.3,1,0,0
Virgil Seay,9,111,1,0,0,19,7,77.8,0,0,0
Calvin Thomas,9,39,0,0,0,9,1,11.1,1,0,0
George Wonsley,9,47,0,0,0,17,2,22.2,0,0,0
Butch Woolfolk,9,53,0,0,0,13,2,22.2,0,0,0
Ray Alexander,8,132,1,1,1,41,7,87.5,0,0,0
Buster Barnett,8,67,0,0,0,18,3,37.5,0,0,0
Joe Carter,8,53,0,0,0,15,1,12.5,0,0,0
Chris Castor,8,89,0,1,0,21,5,62.5,0,0,0
Keith Griffin,8,43,0,0,0,8,2,25,0,0,0
Harlan Huckleby,8,65,0,0,0,13,4,50,0,0,0
Phil McConkey,8,154,0,3,0,39,7,87.5,1,0,0
Junior Miller,8,81,1,2,0,22,3,37.5,0,0,0
J.T. Smith,8,69,0,0,0,16,4,50,0,0,0
Mike Tice,8,90,3,2,0,30,5,62.5,0,0,0
Clarence Weathers,8,115,2,1,0,29,6,75,0,0,0
Mike Barber,7,42,0,0,0,11,1,14.3,1,0,0
Ed Beckman,7,44,1,0,0,9,3,42.9,0,0,0
Mark Brammer,7,49,0,0,0,12,3,42.9,0,0,0
Wayne Capers,7,81,0,0,0,19,5,71.4,1,0,0
Bruce Davis,7,119,2,1,1,43,5,71.4,0,0,0
George Farmer,7,75,0,1,0,23,5,71.4,0,0,0
John Frank,7,60,1,1,0,21,4,57.1,0,0,0
Frank Hawkins,7,51,0,0,0,15,4,57.1,0,0,0
Greg Hawthorne,7,127,0,2,0,26,6,85.7,0,0,0
James Jones,7,57,1,0,0,19,5,71.4,0,0,0
Randy Love,7,33,1,0,0,16,2,28.6,0,0,0
John Riggins,7,43,0,0,0,11,2,28.6,0,0,0
Paul Skansi,7,85,0,1,0,27,5,71.4,0,0,0
Michael Williams,7,47,0,0,0,15,2,28.6,0,0,0
Brian Baschnagel,6,53,0,0,0,17,4,66.7,0,0,0
Woody Bennett,6,44,1,1,0,20,3,50,0,0,0
Melvin Hoover,6,143,2,2,1,44,6,100,0,0,0
Mike Landrum,6,66,0,1,0,30,1,16.7,0,0,0
Eric Mullins,6,85,1,2,0,25,4,66.7,0,0,0
Tony Paige,6,31,1,0,0,10,2,33.3,0,0,0
Rick Parros,6,25,0,0,0,9,1,16.7,0,0,0
John Tice,6,55,1,0,0,17,5,83.3,0,0,0
David Verser,6,113,0,3,0,28,6,100,0,0,0
Ed West,6,54,4,1,0,29,5,83.3,0,0,0
Jay Carroll,5,50,1,0,0,17,4,80,0,0,0
Dwayne Dixon,5,69,0,1,0,21,4,80,0,0,0
Bruce Harper,5,71,0,1,0,28,4,80,0,0,0
Chris Kolodziejski,5,59,0,1,0,22,2,40,0,0,0
Cedric Mack,5,61,0,1,0,22,2,40,0,0,0
Pete Metzelaars,5,80,0,1,0,25,3,60,1,0,0
Wayne Morris,5,20,0,0,0,9,0,0,0,0,0
Mike Pruitt,5,29,0,0,0,9,1,20,0,0,0
Del Rodgers,5,56,0,1,0,22,2,40,0,0,0
Rick Walker,5,52,1,0,0,19,3,60,0,0,0
Charles White,5,29,0,0,0,17,2,40,0,0,0
Van Williams,5,46,1,1,0,32,2,40,0,0,0
Dave Casper,4,29,2,0,0,13,3,75,0,0,0
Henry Childs,4,32,0,0,0,17,2,50,0,0,0
Bennie Cunningham,4,64,1,2,0,29,3,75,0,0,0
Dennis Gentry,4,29,0,0,0,13,0,0,0,0,0
Larry Hardy,4,50,1,1,0,28,1,25,0,0,0
Gene Lang,4,24,1,0,0,9,1,25,0,0,0
Gary Lewis,4,29,0,0,0,15,2,50,0,0,0
James McDonald,4,55,0,1,0,22,2,50,0,0,0
Mike Mosley,4,38,0,0,0,17,2,50,0,0,0
Chuck Muncie,4,38,0,1,0,20,1,25,0,0,0
Barry Redden,4,39,0,0,0,14,3,75,0,0,0
Allen Rice,4,59,1,1,0,24,2,50,0,0,0
Carl Roaches,4,69,0,2,0,24,4,100,0,0,0
Bo Robinson,4,32,1,0,0,17,3,75,0,0,0
Sylvester Stamps,4,48,0,1,0,31,1,25,0,0,0
Craig White,4,28,0,0,0,11,4,100,0,0,0
Brad Anderson,3,77,1,1,1,49,3,100,0,0,0
Cullen Bryant,3,20,0,0,0,11,1,33.3,0,0,0
Earl Campbell,3,27,0,0,0,15,1,33.3,0,0,0
Mel Carver,3,27,0,0,0,12,1,33.3,0,0,0
Kenny Duckett,3,24,0,0,0,11,1,33.3,0,0,0
John Goode,3,23,0,0,0,10,1,33.3,0,0,0
Rocky Klever,3,29,1,0,0,13,2,66.7,0,0,0
Pete Mandley,3,38,0,0,0,19,1,33.3,0,0,0
Reese McCall,3,15,0,0,0,7,1,33.3,0,0,0
Bill Ring,3,10,0,0,0,15,1,33.3,0,0,0
Don Summers,3,32,0,0,0,16,2,66.7,0,0,0
Chris Brewer,2,20,0,0,0,16,0,0,0,0,0
Ron Cassidy,2,16,0,0,0,10,1,50,0,0,0
Fred Cornwell,2,23,1,0,0,13,2,100,0,0,0
Dwayne Crutchfield,2,11,1,0,0,7,1,50,0,0,0
Zachary Dixon,2,6,0,0,0,6,0,0,0,0,0
John Farley,2,11,0,0,0,10,0,0,0,0,0
Gregg Garrity,2,22,0,0,0,12,1,50,0,0,0
Andre Hardy,2,22,0,0,0,13,2,100,0,0,0
Pete Johnson,2,7,0,0,0,7,0,0,0,0,0
Don Kern,2,14,0,0,0,9,1,50,0,0,0
Mitch Krenk,2,31,0,1,0,24,1,50,0,0,0
Tom Mullady,2,35,0,1,0,22,2,100,0,0,0
Jesse Myles,2,22,0,0,0,12,2,100,0,0,0
Darrell Nelson,2,31,0,0,0,19,2,100,0,0,0
James Owens,2,13,1,0,0,9,1,50,0,0,0
Greg Pruitt,2,12,0,0,0,8,0,0,0,0,0
Dwight Scales,2,22,0,0,0,11,0,0,0,0,0
Kurt Sohn,2,28,0,0,0,16,1,50,0,0,0
Calvin Sweeney,2,25,0,0,0,16,1,50,0,0,0
Stanley Wilson,2,15,0,0,0,11,1,50,0,0,0
Kevin Belcher,1,4,0,0,0,4,0,0,0,0,0
Rickey Bolden,1,19,0,0,0,19,0,0,1,0,0
Nick Bruckner,1,11,0,0,0,11,1,100,0,0,0
Brian Cabral,1,7,0,0,0,7,0,0,0,0,0
Jack Cameron,1,13,0,0,0,13,1,100,0,0,0
Harold Carmichael,1,7,0,0,0,7,0,0,0,0,0
Willie Curran,1,7,0,0,0,7,0,0,0,0,0
Dave D'Addio,1,12,0,0,0,12,0,0,0,0,0
Gary Danielson,1,22,1,1,0,22,1,100,0,0,0
Scott Dierking,1,5,1,0,0,5,1,100,0,0,0
Chris Faulkner,1,6,0,0,0,6,0,0,0,0,0
Dan Fouts,1,0,0,0,0,0,0,0,0,0,0
Alvin Garrett,1,5,0,0,0,5,0,0,0,0,0
Fernandars Gillespie,1,12,0,0,0,12,0,0,0,0,0
Andrew Gissinger,1,3,0,0,0,3,0,0,0,0,0
Derrick Harmon,1,2,0,0,0,2,0,0,0,0,0
Franco Harris,1,3,0,0,0,3,0,0,0,0,0
Don Hasselbeck,1,10,0,0,0,10,1,100,0,0,0
Anthony Hutchison,1,7,0,0,0,7,1,100,0,0,0
Derrick Jensen,1,1,1,0,0,1,1,100,0,0,0
Anthony Jones,1,6,0,0,0,6,0,0,0,0,0
Donald Jordan,1,6,0,0,0,6,1,100,0,0,0
Rick Kane,1,7,0,0,0,7,0,0,0,0,0
Tommy Kramer,1,20,1,1,0,20,1,100,0,0,0
Gary Kubiak,1,20,0,1,0,20,1,100,0,0,0
Terry LeCount,1,14,0,0,0,14,0,0,0,0,0
Dave Little,1,13,0,0,0,13,1,100,0,0,0
Dave Logan,1,3,0,0,0,3,0,0,0,0,0
Robbie Martin,1,9,0,0,0,9,0,0,0,0,0
Allama Matthews,1,7,0,0,0,7,0,0,0,0,0
Paul McDonald,1,-4,0,0,0,-4,0,0,0,0,0
Jim McMahon,1,42,0,1,1,42,1,100,0,0,0
John Mistler,1,5,0,0,0,5,1,100,0,0,0
Blake Moore,1,3,1,0,0,3,1,100,0,0,0
Anthony Munoz,1,1,1,0,0,1,1,100,0,0,0
Kirk Phillips,1,6,0,0,0,6,0,0,0,0,0
Phil Pozderac,1,1,0,0,0,1,0,0,0,0,0
Bob Pratt,1,30,0,1,0,30,1,100,0,0,0
Phil Simms,1,13,0,0,0,13,1,100,0,0,0
Waddell Smith,1,7,0,0,0,7,0,0,0,0,0
Tim Stracka,1,15,0,0,0,15,1,100,0,0,0
Dave Studdard,1,-4,0,0,0,-4,0,0,0,0,0
Lenny Taylor,1,8,0,0,0,8,0,0,0,0,0
Perry Tuttle,1,7,0,0,0,7,0,0,0,0,0
Curt Warner,1,19,0,0,0,19,1,100,0,0,0
Glen Young,1,47,0,1,1,47,1,100,0,0,0
