Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Drew Brees,4870,7.8,627,428,68.3,32,11,101,228,36.4,68,13,80,31,235
Philip Rivers,4792,7.2,661,437,66.1,29,13,93.8,226,34.2,53,8,80,40,264
Tom Brady,4770,7.6,624,402,64.4,36,7,102.2,228,36.5,58,12,76,38,225
Carson Palmer,4671,8.7,537,342,63.7,35,11,104.6,231,43,65,15,68,25,151
Matt Ryan,4591,7.5,614,407,66.3,21,16,89,229,37.3,49,9,70,30,206
Eli Manning,4432,7.2,618,387,62.6,35,14,93.6,204,33,52,16,87,27,157
Blake Bortles,4428,7.3,606,355,58.6,35,18,88.2,215,35.5,72,11,90,51,320
Matthew Stafford,4262,7.2,592,398,67.2,32,13,97,223,37.7,49,8,57,44,251
Ryan Tannehill,4208,7.2,586,363,62,24,12,88.7,193,32.9,57,13,54,45,420
Kirk Cousins,4166,7.7,543,379,69.8,29,11,101.6,204,37.6,50,8,78,26,186
Jameis Winston,4042,7.6,535,312,58.3,22,15,84.2,201,37.6,57,9,68,27,190
Russell Wilson,4024,8.3,483,329,68.1,34,8,110.1,187,38.7,60,9,80,45,265
Derek Carr,3987,7,573,350,61.1,32,13,91.1,183,31.9,53,10,68,31,230
Ben Roethlisberger,3938,8.4,469,319,68,21,16,94.5,174,37.1,48,17,69,20,141
Ryan Fitzpatrick,3905,7,562,335,59.6,31,15,88,196,34.9,53,9,69,19,94
Cam Newton,3837,7.8,495,296,59.8,35,10,99.4,195,39.4,52,10,74,33,284
Aaron Rodgers,3821,6.7,572,347,60.7,31,8,92.7,173,30.2,55,6,65,46,314
Sam Bradford,3725,7,532,346,65,19,14,86.4,164,30.8,46,13,78,28,200
Jay Cutler,3659,7.6,483,311,64.4,21,11,92.3,171,35.4,53,10,87,29,150
Alex Smith,3486,7.4,470,307,65.3,20,7,95.4,154,32.8,42,10,80,45,235
Andy Dalton,3250,8.4,386,255,66.1,25,7,106.2,147,38.1,52,11,80,20,118
Teddy Bridgewater,3231,7.2,447,292,65.3,14,9,88.7,153,34.2,41,6,52,44,307
Tyrod Taylor,3035,8,380,242,63.7,20,6,99.4,129,34,45,11,63,36,212
Marcus Mariota,2818,7.6,370,230,62.2,19,10,91.5,142,38.4,40,4,61,38,258
Joe Flacco,2791,6.8,413,266,64.4,14,12,83.1,123,29.8,36,4,50,16,124
Brian Hoyer,2606,7.1,369,224,60.7,19,7,91.4,130,35.2,32,5,49,25,185
