Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Darius Slayton,9,109,0,1,0,29,5,55.6,0,25,17
Jonnu Smith,9,84,0,0,0,17,4,44.4,0,41,14
Jaxon Smith-Njigba,9,57,0,0,0,16,2,22.2,0,51,14
Noah Fant,8,97,0,1,0,31,4,50,0,27,9
Michael Gallup,8,105,0,2,0,27,5,62.5,0,41,11
Jerry Jeudy,8,106,0,1,1,46,5,62.5,0,30,12
Drake London,8,98,1,3,0,28,4,50,0,23,15
Jonathan Mingo,8,64,0,1,0,22,2,25,0,7,19
Joe Mixon,8,58,0,1,0,32,1,12.5,0,79,12
Rondale Moore,8,55,0,1,0,31,3,37.5,0,44,10
Josh Palmer,8,83,1,2,0,30,2,25,1,18,13
DeVante Parker,8,76,0,0,0,16,4,50,0,35,11
Jaylen Waddle,8,164,0,4,0,35,7,87.5,0,85,11
Kenneth Walker III,8,73,0,1,0,36,4,50,0,70,10
Javonte Williams,8,42,0,0,0,17,1,12.5,0,51,12
Kyren Williams,8,77,1,1,0,20,4,50,0,93,19
Rashod Bateman,7,59,0,0,0,18,3,42.9,0,11,9
Braxton Berrios,7,103,0,1,0,22,7,100,0,26,10
James Conner,7,26,0,0,0,11,2,28.6,0,45,8
Dalvin Cook,7,42,0,0,0,15,1,14.3,0,56,7
Demario Douglas,7,74,0,1,0,23,4,57.1,1,26,12
Antonio Gibson,7,61,0,1,0,36,2,28.6,1,76,9
Noah Gray,7,78,0,1,0,24,3,42.9,0,49,10
Deonte Harty,7,28,0,0,0,8,1,14.3,0,38,10
Mack Hollins,7,114,0,2,1,45,3,42.9,0,11,14
Juwan Johnson,7,61,0,1,0,27,1,14.3,0,34,12
Dawson Knox,7,46,1,0,0,15,4,57.1,0,25,11
Allen Lazard,7,108,0,3,0,24,5,71.4,0,26,13
Terrace Marshall Jr.,7,58,0,0,0,12,5,71.4,0,15,14
Jerick McKinnon,7,53,2,0,0,11,4,57.1,0,52,8
Marvin Mims Jr.,7,195,1,4,2,60,5,71.4,0,50,9
Skyy Moore,7,112,1,2,1,54,5,71.4,0,38,13
Chigoziem Okonkwo,7,42,0,1,0,20,2,28.6,0,30,10
Josh Oliver,7,49,1,0,0,18,4,57.1,0,31,8
K.J. Osborn,7,101,2,1,0,36,5,71.4,0,36,15
Isiah Pacheco,7,47,0,0,0,10,1,14.3,0,75,9
Dameon Pierce,7,41,0,0,0,11,0,0,0,47,9
Kalif Raymond,7,121,1,3,0,36,5,71.4,0,25,10
Dalton Schultz,7,47,0,0,0,14,2,28.6,0,25,14
Durham Smythe,7,82,0,0,0,18,5,71.4,0,32,11
Tyjae Spears,7,10,0,0,0,5,0,0,0,12,10
Kadarius Toney,7,35,0,0,0,17,3,42.9,1,44,11
Cole Turner,7,73,0,1,0,21,3,42.9,0,26,11
Justin Watson,7,158,0,3,0,37,5,71.4,1,15,12
Nick Westbrook-Ikhine,7,83,1,2,0,24,5,71.4,0,48,10
Michael Wilson,7,161,0,2,1,69,6,85.7,0,54,9
Treylon Burks,6,99,0,1,1,70,2,33.3,0,26,13
River Cracraft,6,87,1,2,0,24,6,100,0,31,8
Ezekiel Elliott,6,21,0,0,0,7,0,0,1,34,8
Khalil Herbert,6,64,0,1,0,23,4,66.7,1,69,10
Van Jefferson,6,79,0,1,1,46,2,33.3,0,7,12
Brandon Johnson,6,109,2,2,1,50,4,66.7,0,28,9
Zack Moss,6,42,1,0,0,17,1,16.7,0,29,7
Donald Parham,6,33,3,0,0,16,5,83.3,0,13,7
Colby Parkinson,6,87,0,2,0,21,5,83.3,0,46,9
Alec Pierce,6,76,0,2,0,23,4,66.7,0,10,12
Logan Thomas,6,65,1,0,0,19,3,50,0,14,11
Dontayvion Wicks,6,85,1,1,0,32,4,66.7,0,28,12
De'Von Achane,5,34,2,0,0,17,3,60,0,44,5
Jamal Agnew,5,54,0,0,0,14,4,80,1,7,6
Tyler Allgeier,5,36,0,0,0,16,2,40,0,39,6
John Bates,5,58,0,1,0,35,1,20,0,13,7
Odell Beckham Jr.,5,66,0,1,0,29,4,80,0,8,7
DJ Chark,5,101,1,2,1,47,3,60,0,29,12
Will Dissly,5,52,0,0,0,16,3,60,0,40,5
Jerome Ford,5,58,2,0,0,19,3,60,0,36,7
Pat Freiermuth,5,46,2,0,0,14,4,80,0,17,9
Kenneth Gainwell,5,25,0,0,0,8,0,0,0,24,6
Derrick Henry,5,71,0,1,1,46,1,20,0,87,7
Isaiah Hodgins,5,64,1,1,0,24,3,60,1,29,9
Deon Jackson,5,14,0,0,0,8,0,0,1,20,6
Quentin Johnston,5,26,0,0,0,11,2,40,0,19,8
Zay Jones,5,55,1,0,0,18,4,80,0,2,13
Trey McBride,5,57,0,1,0,23,3,60,0,22,6
Donovan Peoples-Jones,5,68,0,1,0,29,3,60,0,18,10
Irv Smith,5,27,0,0,0,8,1,20,0,12,9
D'Andre Swift,5,14,0,0,0,8,0,0,0,26,7
Adam Trautman,5,34,0,0,0,15,1,20,0,16,8
Marquez Valdes-Scantling,5,98,0,2,0,37,3,60,0,15,7
Matt Breida,4,-2,0,0,0,8,0,0,1,8,4
Gary Brightwell,4,37,0,0,0,18,2,50,0,38,5
Michael Carter,4,18,0,0,0,6,1,25,0,9,5
Ty Chandler,4,31,0,0,0,18,1,25,0,43,5
Nick Chubb,4,21,0,0,0,10,1,25,0,20,4
Chase Claypool,4,51,1,1,0,20,3,75,0,6,14
Brandin Cooks,4,39,0,0,0,16,4,100,0,5,11
Rico Dowdle,4,42,1,0,0,17,2,50,0,58,4
Clyde Edwards-Helaire,4,26,0,0,0,10,1,25,0,31,4
Austin Ekeler,4,47,0,1,0,35,2,50,0,44,5
Jauan Jennings,4,82,0,3,0,31,3,75,0,20,7
Tony Jones,4,21,0,0,0,10,1,25,0,22,6
Brevin Jordan,4,40,1,0,0,16,3,75,0,16,4
Darnell Mooney,4,53,1,2,0,23,3,75,0,6,8
Latavius Murray,4,24,0,0,0,9,3,75,0,24,5
Trey Palmer,4,36,1,1,0,20,3,75,0,4,6
Wan'Dale Robinson,4,21,0,0,0,8,1,25,0,11,5
Deven Thompkins,4,16,0,0,0,8,1,25,0,14,7
Ameer Abdullah,3,21,0,0,0,13,0,0,0,9,7
Salvon Ahmed,3,28,0,0,0,19,1,33.3,0,34,6
David Bell,3,27,0,0,0,14,2,66.7,0,18,4
Mike Boone,3,18,0,0,0,12,1,33.3,0,21,4
Dyami Brown,3,25,0,0,0,9,0,0,0,4,4
Noah Brown,3,20,0,0,0,7,0,0,0,28,4
Zach Charbonnet,3,13,0,0,0,9,0,0,0,18,4
AJ Dillon,3,25,0,0,0,12,1,33.3,0,28,4
C.J. Ham,3,14,0,0,0,7,1,33.3,0,13,4
Najee Harris,3,2,0,0,0,4,0,0,0,5,6
Justice Hill,3,12,0,0,0,8,0,0,0,18,3
Austin Hooper,3,40,0,1,0,20,2,66.7,0,6,3
Lil'Jordan Humphrey,3,15,1,0,0,6,1,33.3,0,3,4
Diontae Johnson,3,48,0,1,0,26,2,66.7,0,27,6
D'Ernest Johnson,3,15,0,0,0,9,2,66.7,0,11,3
Isaiah Likely,3,32,0,1,0,20,1,33.3,0,12,4
John Metchie III,3,30,0,0,0,17,2,66.7,0,17,3
Elijah Mitchell,3,2,0,0,0,9,0,0,0,14,4
Chris Moore,3,90,0,2,1,49,3,100,0,7,5
Hunter Renfrow,3,40,0,1,0,23,2,66.7,0,4,3
Brian Robinson,3,49,1,2,0,21,3,100,0,54,5
Tyler Scott,3,20,0,0,0,9,1,33.3,0,16,5
Laviska Shenault Jr.,3,16,0,0,0,14,1,33.3,0,28,3
Devin Singletary,3,14,0,0,0,10,1,33.3,0,17,3
Patrick Taylor,3,23,0,0,0,12,2,66.7,0,21,5
Jalen Tolbert,3,18,0,0,0,7,1,33.3,0,9,5
Samori Toure,3,24,0,0,0,16,2,66.7,0,5,8
KaVontae Turpin,3,20,0,0,0,9,2,66.7,0,11,4
Deuce Vaughn,3,16,0,0,0,11,1,33.3,0,16,3
Jordan Akins,2,14,0,0,0,12,1,50,0,13,2
Blake Bell,2,12,1,0,0,8,1,50,0,8,3
Ronnie Bell,2,24,1,0,0,15,2,100,0,1,2
Daniel Bellinger,2,9,0,0,0,8,0,0,0,6,2
Jake Bobo,2,8,1,0,0,5,1,50,0,0,3
Pharaoh Brown,2,71,1,1,1,58,2,100,0,49,2
Harrison Bryant,2,5,1,0,0,3,1,50,0,1,4
Lawrence Cager,2,17,0,0,0,9,1,50,0,15,2
DeAndre Carter,2,21,0,0,0,16,0,0,0,26,3
DeeJay Dallas,2,12,0,0,0,14,1,50,0,9,2
Derius Davis,2,8,0,0,0,5,0,0,0,17,2
Josiah Deguara,2,5,0,0,0,4,1,50,0,7,2
Emari Demercado,2,7,0,0,0,4,0,0,0,12,2
J.K. Dobbins,2,15,0,0,0,10,0,0,0,15,3
Elijah Dotson,2,13,0,0,0,7,0,0,0,14,2
Kenyan Drake,2,31,0,1,0,24,0,0,1,36,3
Greg Dulcich,2,22,0,0,0,13,2,100,0,3,2
D'Onta Foreman,2,8,0,0,0,5,0,0,0,6,3
Melvin Gordon,2,23,0,0,0,12,2,100,0,18,2
Breece Hall,2,29,0,1,0,20,1,50,0,30,6
Damien Harris,2,16,0,0,0,13,0,0,0,16,2
Connor Heyward,2,19,0,0,0,11,0,0,0,0,6
Taysom Hill,2,8,0,0,0,9,0,0,0,13,4
Tanner Hudson,2,30,0,1,0,26,1,50,0,8,4
Kareem Hunt,2,22,0,0,0,13,1,50,0,18,3
Jalin Hyatt,2,89,0,2,1,58,2,100,0,13,3
Alec Ingold,2,34,0,0,0,19,2,100,0,22,2
Aaron Jones,2,86,1,2,1,51,2,100,0,85,4
Marvin Jones,2,8,0,0,0,5,0,0,1,4,6
Tim Jones,2,11,0,0,0,6,0,0,0,2,3
Will Mallory,2,49,0,1,1,43,2,100,0,22,2
Anthony McFarland,2,11,0,0,0,6,1,50,0,7,2
Isaiah McKenzie,2,10,0,0,0,7,0,0,0,17,2
Ty Montgomery,2,9,0,0,0,11,1,50,0,11,4
Foster Moreau,2,20,0,0,0,14,1,50,0,17,2
Andrew Ogletree,2,31,0,1,0,20,2,100,0,9,4
Khalil Shakir,2,16,1,0,0,11,2,100,0,5,2
Trent Sherfield,2,18,0,0,0,9,0,0,0,15,3
Ben Skowronek,2,13,0,0,0,10,1,50,0,13,4
Brenton Strange,2,7,0,0,0,4,0,0,0,5,2
Sean Tucker,2,9,0,0,0,6,0,0,0,12,2
Quez Watkins,2,17,0,0,0,9,1,50,0,14,2
David Wells,2,-10,0,0,0,1,1,50,1,-10,2
Mitchell Wilcox,2,10,0,0,0,7,0,0,0,6,3
Trayveon Williams,2,4,0,0,0,3,0,0,0,15,4
Jamaal Williams,2,7,0,0,0,5,0,0,0,12,2
Brock Wright,2,17,0,0,0,9,0,0,0,11,2
Olamide Zaccheaus,2,58,1,2,0,34,2,100,0,15,3
Nate Adkins,1,11,0,0,0,11,1,100,0,10,1
Mo Alie-Cox,1,15,0,0,0,15,1,100,0,17,3
Robbie Chosen,1,68,1,1,1,68,1,100,0,27,1
Miles Boykin,1,5,0,0,0,5,0,0,0,1,1
Michael Burton,1,3,0,0,0,3,1,100,0,0,1
Randall Cobb,1,12,0,0,0,12,1,100,0,10,4
Chris Evans,1,-1,0,0,0,-1,0,0,0,0,1
Luke Farrell,1,4,0,0,0,4,0,0,0,7,1
Jake Funk,1,12,0,0,0,12,1,100,0,12,1
Reggie Gilliam,1,3,0,0,0,3,0,0,0,2,1
Jimmy Graham,1,8,1,0,0,8,1,100,0,0,1
Antoine Green,1,2,0,0,0,2,0,0,0,1,1
Mecole Hardman,1,6,0,0,0,6,0,0,0,1,1
Peyton Hendershot,1,3,0,0,0,3,0,0,0,2,2
KhaDarel Hodge,1,15,0,0,0,15,1,100,0,5,1
Brycen Hopkins,1,21,0,1,0,21,1,100,0,11,2
Evan Hull,1,6,0,0,0,6,0,0,0,3,1
Xavier Hutchinson,1,9,0,0,0,9,1,100,0,2,2
Keaontay Ingram,1,8,0,0,0,8,0,0,0,13,1
Richie James,1,6,0,0,0,6,0,0,0,1,3
Rakim Jarrett,1,7,0,0,0,7,0,0,0,0,1
Charlie Jones,1,6,0,0,0,6,1,100,0,7,2
Joshua Kelley,1,5,0,0,0,5,0,0,0,6,3
Hunter Luepke,1,12,0,0,0,12,1,100,0,9,1
Michael Mayer,1,2,0,0,0,2,0,0,0,0,2
Jaleel McLaughlin,1,-7,0,0,0,-7,0,0,0,0,1
Kendre Miller,1,0,0,0,0,0,0,0,0,4,1
David Montgomery,1,7,0,0,0,7,1,100,0,2,1
Gunner Olszewski,1,0,0,0,0,0,0,0,1,0,1
Zach Pascal,1,9,0,0,0,9,0,0,0,12,2
Rashaad Penny,1,5,0,0,0,5,0,0,0,6,1
Brandon Powell,1,5,0,0,0,5,0,0,0,0,1
Byron Pringle,1,4,0,0,0,4,0,0,0,2,1
MyCole Pruitt,1,10,0,0,0,10,1,100,0,6,1
Teagan Quitoriano,1,11,0,0,0,11,1,100,0,10,2
Craig Reynolds,1,-2,0,0,0,-2,0,0,0,0,1
Giovanni Ricci,1,2,0,0,0,2,0,0,0,3,1
Desmond Ridder,1,-6,0,0,0,-6,0,0,0,0,1
Ronnie Rivers,1,4,0,0,0,4,0,0,0,5,1
Justyn Ross,1,6,0,0,0,6,0,0,0,0,2
Drew Sample,1,7,0,0,0,7,0,0,0,11,1
Luke Schoonmaker,1,1,1,0,0,1,1,100,0,0,2
Boston Scott,1,7,0,0,0,7,0,0,0,4,1
Trey Sermon,1,4,0,0,0,4,0,0,0,3,2
Sterling Shepard,1,4,0,0,0,4,1,100,0,0,2
Stone Smartt,1,24,0,1,0,24,1,100,0,3,1
Donovan Smith,1,0,0,0,0,0,0,0,0,0,1
Jack Stoll,1,6,0,0,0,6,0,0,0,0,2
C.J. Stroud,1,0,0,0,0,0,0,0,0,1,1
Ian Thomas,1,8,0,0,0,8,0,0,0,9,1
Tommy Tremble,1,15,0,0,0,15,0,0,0,-1,1
C.J. Uzomah,1,9,0,0,0,9,1,100,0,2,1
Zamir White,1,5,0,0,0,5,0,0,0,6,1
Emanuel Wilson,1,6,0,0,0,6,0,0,0,5,1
Tank Bigsby,0,0,0,0,0,0,0,0,0,0,2
Khari Blasingame,0,0,0,0,0,0,0,0,0,0,1
Kayshon Boutte,0,0,0,0,0,0,0,0,0,0,4
Phillip Dorsett,0,0,0,0,0,0,0,0,0,0,1
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,4
Erik Ezukanma,0,0,0,0,0,0,0,0,0,0,1
Marquise Goodwin,0,0,0,0,0,0,0,0,0,0,4
Malik Heath,0,0,0,0,0,0,0,0,0,0,4
Julian Hill,0,0,0,0,0,0,0,0,0,0,1
Daniel Jones,0,0,0,0,0,0,0,0,0,0,0
Ko Kieft,0,0,0,0,0,0,0,0,0,0,3
Keith Kirkwood,0,0,0,0,0,0,0,0,0,0,3
Charlie Kolar,0,0,0,0,0,0,0,0,0,0,1
Chris Manhertz,0,0,0,0,0,0,0,0,0,0,1
Trey Pipkins,0,0,0,0,0,0,0,0,0,0,0
Cole Strange,0,3,0,0,0,3,0,0,0,3,0
Pierre Strong,0,0,0,0,0,0,0,0,0,0,1
Robert Tonyan,0,0,0,0,0,0,0,0,0,0,2
Tre Tucker,0,0,0,0,0,0,0,0,0,0,1
Trevon Wesco,0,0,0,0,0,0,0,0,0,0,1
