Team,FF,FR,FR TD
Bears,23,0,0
Vikings,23,0,0
Niners,23,0,0
Panthers,22,0,0
Falcons,20,0,0
Broncos,20,0,0
Giants,20,0,0
Lions,18,0,0
Patriots,18,0,0
Chargers,18,0,0
Cowboys,17,0,0
Redskins,17,0,0
Ravens,15,0,0
Jaguars,15,0,0
Saints,15,0,0
Jets,15,0,0
Eagles,15,0,0
Colts,14,0,0
Rams,14,0,0
Dolphins,14,0,0
Steelers,14,0,0
Bills,13,0,0
Titans,13,0,0
Texans,13,0,0
Raiders,13,0,0
Seahawks,13,0,0
Packers,12,0,0
Cardinals,12,0,0
Bengals,11,0,0
Browns,11,0,0
Chiefs,11,0,0
Buccaneers,10,0,0
