Team,FF,FR,FR TD
Falcons,0,25,0
Bills,0,16,0
Bears,0,16,0
Bengals,0,17,1
Browns,0,18,0
Cowboys,0,13,0
Broncos,0,13,2
Lions,0,19,1
Packers,0,20,0
Oilers,0,16,0
Colts,0,20,1
Chiefs,0,14,0
Rams,0,15,1
Raiders,0,15,3
Dolphins,0,21,1
Vikings,0,20,1
Patriots,0,21,0
Saints,0,20,0
Giants,0,18,1
Jets,0,17,0
Eagles,0,20,1
Cardinals,0,16,0
Steelers,0,21,1
Chargers,0,16,0
49ers,0,27,0
Seahawks,0,17,0
Buccaneers,0,14,0
Redskins,0,10,1
