Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Steve Smith,471,117,1,2,0,21,23,19.7,2
Keith Byars,452,133,5,0,0,16,27,20.3,2
Allen Pinkett,449,94,1,4,1,60,14,14.9,1
Paul Palmer,446,112,2,3,2,63,19,17,3
Roger Vick,434,112,5,3,0,39,26,23.2,3
Eric Ball,391,98,3,1,0,27,23,23.5,3
Robert Delpino,368,78,1,2,0,32,18,23.1,1
Don Majkowski,358,75,5,1,0,20,21,28,8
William Howard,357,108,1,0,0,15,18,16.7,1
Freeman McNeil,352,80,2,0,0,19,15,18.8,0
Sammy Winder,351,110,2,0,0,16,24,21.8,1
Lorenzo White,349,104,5,2,0,33,19,18.3,2
Jamie Morris,336,124,2,0,0,12,15,12.1,3
Brad Muster,327,82,5,1,0,20,24,29.3,2
Darrin Nelson,321,67,0,3,0,28,14,20.9,1
Tom Rathman,305,79,1,0,0,13,26,32.9,1
Troy Aikman,302,38,0,2,0,25,20,52.6,3
Mike Rozier,301,88,2,0,0,17,17,19.3,4
Albert Bentley,299,75,1,1,0,22,18,24,1
Marcus Allen,293,69,2,0,0,15,18,26.1,1
Stanford Jennings,293,83,2,0,0,17,17,20.5,1
Lewis Tillman,290,79,0,0,0,19,14,17.7,1
Tim Manoa,289,87,3,1,0,22,24,27.6,2
Boomer Esiason,278,47,0,2,0,24,16,34,5
Jim Harbaugh,276,45,3,2,0,26,17,37.8,0
Keith Woodside,273,46,1,3,1,68,13,28.3,1
Warren Moon,268,70,4,0,0,19,25,35.7,6
John Elway,244,48,3,2,0,31,18,37.5,4
James Wilder,244,70,0,0,0,14,13,18.6,0
Troy Stradford,240,66,1,0,0,13,14,21.2,3
James Saxon,233,58,3,0,0,19,18,31,2
Joe Montana,227,49,3,0,0,19,21,42.9,3
Herman Heard,216,63,0,1,0,28,9,14.3,1
Daryl Johnston,212,67,0,0,0,13,12,17.9,3
Tony Jordan,211,83,2,0,0,15,11,13.2,4
D.J. Dozier,207,46,0,1,0,38,9,19.6,1
Keith Jones,202,52,6,0,0,19,17,32.7,0
Marc Logan,201,57,0,0,0,14,13,22.8,0
Bob Gagliano,192,41,4,0,0,19,13,31.7,1
Alfred Anderson,189,52,2,0,0,14,13,25,0
Mark Higgs,184,49,0,0,0,13,6,12.2,1
Craig Heyward,183,49,1,0,0,15,9,18.4,2
Louis Lipps,180,13,1,4,1,58,7,53.8,1
Barry Redden,180,40,1,1,0,38,8,20,1
Buford Jordan,179,38,3,1,0,32,12,31.6,0
Heath Sherman,177,40,2,1,0,37,11,27.5,2
Gene Lang,176,47,1,1,0,22,11,23.4,1
Stump Mitchell,165,43,0,0,0,14,7,16.3,0
Cleveland Gary,163,37,1,0,0,18,6,16.2,1
Vance Mueller,161,48,2,0,0,19,8,16.7,0
Keith Jones,160,43,1,0,0,15,6,14,1
Dave Krieg,160,40,0,0,0,18,13,32.5,7
Maurice Carthon,153,57,0,0,0,18,16,28.1,1
Kenneth Davis,149,29,1,1,0,21,6,20.7,1
Rodney Peete,148,33,4,0,0,14,10,30.3,4
Jeff Alexander,146,45,2,0,0,11,6,13.3,0
Vai Sikahema,145,38,0,1,0,27,7,18.4,0
Steve Pelluer,143,17,2,1,0,27,8,47.1,1
Jim McMahon,141,29,0,0,0,15,12,41.4,1
Phil Simms,141,32,1,0,0,15,9,28.1,1
Sylvester Stamps,141,29,1,2,0,21,5,17.2,0
Vinny Testaverde,139,25,0,0,0,16,8,32,3
Rod Bernstine,137,15,1,1,0,32,5,33.3,0
Jim Kelly,137,29,2,0,0,19,11,37.9,2
Michael Haddix,135,44,0,0,0,10,9,20.4,1
Wade Wilson,132,32,1,1,0,23,7,21.9,2
Warren Williams,131,37,1,0,0,13,10,27,0
Kevin Mack,130,37,1,0,0,12,10,27,1
Terrence Flagler,129,33,1,2,0,29,5,15.2,1
Robert Drummond,127,32,0,0,0,16,7,21.9,0
Thomas Sanders,127,41,0,0,0,19,8,19.5,0
Steve Young,126,38,2,1,0,22,12,31.6,2
Todd McNair,121,23,0,1,0,25,4,17.4,0
Dave Meggett,117,28,0,0,0,18,7,25,1
Paul Frazier,112,25,1,1,0,21,7,28,1
Reggie Dupard,111,37,1,0,0,19,7,18.9,1
Craig Taylor,111,30,3,0,0,16,9,30,0
Mel Bratton,108,30,1,0,0,9,4,13.3,0
Dennis Gentry,106,17,0,2,0,29,8,47.1,0
Tony Paige,105,30,0,0,0,16,6,20,1
Jessie Clark,99,20,0,0,0,14,8,40,0
Ronnie Harmon,99,17,0,1,0,24,7,41.2,0
Buford McGee,99,21,1,0,0,15,8,38.1,0
Mike Oliphant,97,15,1,1,0,21,5,33.3,2
Ickey Woods,94,29,2,0,0,12,8,27.6,1
John Fourcade,91,14,1,0,0,14,5,35.7,0
Jack Trudeau,91,35,2,0,0,17,10,28.6,6
Gary Hogeboom,89,27,1,0,0,15,8,29.6,1
Doug Flutie,87,16,0,1,0,22,5,31.2,0
Bobby Hebert,87,25,0,0,0,11,7,28,1
Broderick Sargent,87,20,1,1,1,43,4,20,0
Tom Tupa,75,15,0,0,0,13,4,26.7,1
Gaston Green,73,26,0,0,0,9,4,15.4,1
Jeff Hostetler,71,11,2,0,0,19,7,63.6,1
Mike Tomczak,71,24,1,0,0,18,9,37.5,0
Bernie Kosar,70,30,1,1,0,23,8,26.7,1
Herman Fontenot,69,17,1,0,0,19,3,17.6,0
Dana Brinson,64,17,0,0,0,9,1,5.9,1
Carl Painter,64,15,0,0,0,9,2,13.3,1
A.B. Brown,63,12,0,0,0,17,4,33.3,0
Chris Chandler,57,7,1,1,0,23,4,57.1,0
Ron Davenport,56,14,1,0,0,9,4,28.6,0
Mark Rypien,56,26,1,0,0,15,5,19.2,2
Harry Sydney,56,9,0,0,0,18,3,33.3,0
Kerry Porter,54,13,0,1,0,23,2,15.4,0
Dwight Stone,53,10,0,1,0,32,3,30,1
Marvin Allen,51,11,1,0,0,18,5,45.4,0
Lee Rouson,51,11,0,0,0,9,1,9.1,0
Matt Suhey,51,20,1,0,0,8,4,20,0
Jim Jensen,50,8,0,0,0,14,4,50,0
Lorenzo Hampton,47,17,0,0,0,9,2,11.8,0
Ivy Joe Hunter,47,13,0,0,0,11,4,30.8,0
Mark Green,46,5,1,1,0,37,1,20,0
Jamie Holland,46,6,0,1,0,24,2,33.3,0
Jamie Mueller,44,16,0,0,0,9,5,31.2,0
Steve Sewell,44,7,0,0,0,10,3,42.9,0
Perry Kemp,43,5,0,0,0,14,2,40,0
Bobby Morse,43,2,0,1,0,39,1,50,0
Marc Wilson,42,7,0,0,0,11,2,28.6,1
Derrick Fenner,41,11,1,0,0,9,2,18.2,0
Darryl Clack,40,14,2,0,0,17,4,28.6,0
Steve Beuerlein,39,16,0,0,0,10,1,6.2,2
Scott Secules,39,4,0,0,0,17,3,75,0
Clarence Verdin,39,4,0,1,0,26,1,25,0
Richard Johnson,38,12,0,0,0,14,2,16.7,1
Jay Schroeder,38,15,0,0,0,19,3,20,2
Mosi Tatupu,38,11,0,1,0,20,2,18.2,0
Hassan Jones,37,1,0,1,0,37,1,100,0
Don Smith,37,7,0,0,0,17,1,14.3,0
Tim McGee,36,2,0,1,0,25,2,100,0
Ron Wolfley,36,13,1,0,0,5,6,46.2,0
Michael Haynes,35,4,0,1,0,21,2,50,0
Gary Kubiak,35,15,0,0,0,10,5,33.3,1
Jerry Rice,33,5,0,0,0,17,2,40,0
Gerald McNeil,32,2,0,0,0,18,2,100,0
Greg Paterra,32,9,0,0,0,8,2,22.2,1
Tony Baker,31,20,0,0,0,6,0,0,1
Jim Everett,31,25,1,0,0,13,4,16,3
Andre Reed,31,2,0,1,0,23,2,100,0
James Dixon,30,3,0,0,0,13,2,66.7,0
Keith Henderson,30,7,1,0,0,11,1,14.3,1
Frank Reich,30,9,0,0,0,9,1,11.1,0
Mike Reichenbach,30,1,0,1,0,30,1,100,0
Erik Wilhelm,30,6,0,0,0,14,1,16.7,1
George Adams,29,9,0,0,0,8,0,0,0
Ron Brown,27,6,0,0,0,12,2,33.3,0
Tom Brown,26,13,0,0,0,6,5,38.5,0
Timm Rosenbach,26,6,0,0,0,8,1,16.7,1
Bubby Brister,25,27,0,0,0,15,3,11.1,1
Allen Rice,25,6,0,0,0,10,2,33.3,0
Sterling Sharpe,25,2,0,1,0,26,1,50,0
Kenny Flowers,24,13,1,0,0,4,1,7.7,0
Kenny Gamble,24,6,1,1,0,20,2,33.3,0
Kevin Harmon,24,1,0,1,0,24,1,100,0
Elroy Harris,23,8,0,0,0,8,3,37.5,0
John Teltschik,23,1,0,1,0,23,1,100,0
Mel Gray,22,3,0,0,0,14,1,33.3,0
Anthony Miller,21,4,0,1,0,24,2,50,1
J.T. Smith,21,2,0,0,0,11,2,100,0
Todd Blackledge,20,9,0,0,0,11,2,22.2,2
Patrick Egu,20,3,1,0,0,15,1,33.3,0
John Holifield,20,11,0,0,0,11,1,9.1,0
Sammy Martin,20,2,0,0,0,13,1,50,0
Chris Miller,20,10,0,0,0,7,1,10,3
Gary Clark,19,2,0,0,0,11,1,50,0
Quinn Early,19,1,0,0,0,19,1,100,0
Steve Grogan,19,9,0,0,0,7,0,0,3
Reggie Langhorne,19,5,0,0,0,18,2,40,0
Ricky Sanders,19,4,0,0,0,13,2,50,0
Anthony Carter,18,3,0,0,0,17,2,66.7,0
Ernie Jones,18,1,0,0,0,18,1,100,0
Ken O'Brien,18,9,0,0,0,5,0,0,1
Andre Rison,18,3,0,0,0,18,1,33.3,0
Greg Montgomery,17,3,0,0,0,11,2,66.7,0
Joe Prokop,17,1,1,0,0,17,1,100,0
Cris Carter,16,2,0,0,0,11,1,50,0
Rodney Carter,16,11,1,0,0,7,2,18.2,0
Vince Evans,16,1,0,0,0,16,0,0,1
Mervyn Fernandez,16,2,0,0,0,12,1,50,0
Tracy Johnson,16,4,0,0,0,8,1,25,0
Steve Walsh,16,6,0,0,0,14,1,16.7,2
Victor Floyd,15,8,0,0,0,5,0,0,1
Irving Fryar,15,2,0,0,0,11,0,0,0
Junior Tautalatasi,15,6,0,0,0,6,1,16.7,0
David Archer,14,2,0,0,0,14,1,50,0
Phil Epps,14,1,0,0,0,14,1,100,0
Mark Jackson,13,5,0,0,0,8,2,40,1
Derrick Shepard,12,3,0,0,0,12,1,33.3,0
Eric Hipple,11,2,1,0,0,10,2,100,0
Leo Lewis,11,1,0,0,0,11,1,100,0
Kelly Stouffer,11,2,0,0,0,9,0,0,0
Odessa Turner,11,2,0,0,0,14,1,50,0
Henry Ellard,10,2,0,0,0,6,0,0,0
Nuu Faaola,10,2,0,0,0,5,0,0,0
Stan Humphries,10,5,0,0,0,9,0,0,0
Ray Wallace,10,5,1,0,0,5,2,40,0
Mark Clayton,9,3,0,0,0,11,1,33.3,0
Emile Harry,9,1,0,0,0,9,0,0,0
Tommy Kramer,9,12,0,0,0,5,1,8.3,1
Wayne Walker,9,1,0,0,0,9,0,0,1
Art Monk,8,3,0,0,0,14,0,0,0
Floyd Turner,8,2,0,0,0,6,0,0,0
Vince Workman,8,4,1,0,0,3,4,100,0
Brian Taylor,7,2,0,0,0,7,0,0,0
Maury Buford,6,1,0,0,0,6,0,0,0
Joe Ferguson,6,4,0,0,0,7,0,0,1
Michael Irvin,6,1,0,0,0,6,0,0,0
Gary Plummer,6,1,0,0,0,6,1,100,0
John Taylor,6,1,0,0,0,6,0,0,0
Ron Jaworski,5,4,0,0,0,4,0,0,2
Dennis McKinnon,5,3,0,0,0,3,0,0,0
Tom Ramsey,5,4,0,0,0,3,1,25,1
Max Runager,5,2,0,0,0,5,0,0,0
Jim Thornton,4,1,0,0,0,4,0,0,0
Tommie Agee,3,1,0,0,0,3,1,100,0
Brian Blades,3,1,0,0,0,3,0,0,0
Lomas Brown,3,1,0,0,0,3,0,0,0
Michael Harper,3,1,0,0,0,3,0,0,0
Pete Holohan,3,1,0,0,0,3,0,0,0
Ron Johnson,3,1,0,0,0,3,0,0,1
Cedric Jones,3,1,0,0,0,3,0,0,0
Kyle Mackey,3,2,0,0,0,5,0,0,0
Tim Tyrrell,3,1,0,0,0,3,0,0,0
Chuck Long,2,3,0,0,0,6,1,33.3,0
Gary Reasons,2,1,0,0,0,2,1,100,0
Mark Ingram,1,1,0,0,0,1,0,0,0
Pete Mandley,1,2,0,0,0,8,0,0,0
Mike Saxon,1,1,0,0,0,1,0,0,0
Bill Bates,0,1,0,0,0,0,0,0,0
Joe Caravello,0,1,0,0,0,0,0,0,0
Curtis Duncan,0,1,0,0,0,0,0,0,0
Scott Fulhage,0,1,0,0,0,0,0,0,1
Dale Hatcher,0,1,0,0,0,0,0,0,0
Barry Helton,0,1,0,0,0,0,0,0,1
Jeff Kemp,0,1,0,0,0,0,0,0,1
Mark Malone,0,1,0,0,0,0,0,0,1
Hugh Millen,0,1,0,0,0,0,0,0,1
Reggie Roby,0,2,0,0,0,0,0,0,0
Ruben Rodriguez,0,1,0,0,0,0,0,0,0
Billy Joe Tolliver,0,7,0,0,0,3,1,14.3,2
George Winslow,0,1,0,0,0,0,0,0,1
Flipper Anderson,-1,1,0,0,0,-1,0,0,0
Monte Coleman,-1,1,0,0,0,-1,0,0,0
Mark Herrmann,-1,2,0,0,0,0,0,0,1
Mike Pagel,-1,2,0,0,0,4,0,0,0
Willard Reaves,-1,1,0,0,0,-1,0,0,0
Pat Ryan,-1,1,0,0,0,-1,0,0,0
Tony Eason,-2,3,0,0,0,0,0,0,1
Ira Hillary,-2,1,0,0,0,-2,0,0,0
Keith McDonald,-2,1,0,0,0,-2,0,0,0
George Wonsley,-2,2,0,0,0,-2,0,0,0
Bill Brooks,-3,2,0,0,0,-3,0,0,0
Cody Carlson,-3,3,0,0,0,0,0,0,1
Matt Cavanaugh,-3,2,0,0,0,0,0,0,1
Stan Gelbaugh,-3,1,0,0,0,-3,0,0,0
Rick Strom,-3,4,0,0,0,0,0,0,1
Chris Burkett,-4,1,0,0,0,-4,0,0,0
Kevin Scott,-4,2,0,0,0,-1,0,0,0
Doug Williams,-4,1,0,0,0,-4,0,0,0
Jeff Lageman,-5,1,0,0,0,-5,0,0,0
Danny Peebles,-6,2,0,0,0,1,0,0,1
Lonzell Hill,-7,1,0,0,0,-7,0,0,0
Lee Johnson,-7,1,0,0,0,-7,0,0,0
Dan Marino,-7,14,2,0,0,2,3,21.4,4
Steve DeBerg,-8,14,0,0,0,15,1,7.1,2
Harry Newsome,-8,2,0,0,0,0,0,0,1
Carlos Carson,-9,1,0,0,0,-9,0,0,0
Brett Perriman,-10,1,0,0,0,-10,0,0,0
Rohn Stark,-11,1,0,0,0,-11,0,0,0
Ron Morris,-14,1,0,0,0,-14,0,0,0
Floyd Dixon,-23,2,0,0,0,-23,0,0,0
