Player,FF,FR,FR TD
Chris Bahr,0,0,0
Matt Bahr,0,0,0
Carlton Bailey,0,0,0
Edwin Bailey,0,0,0
Stacey Bailey,0,0,0
Tony Baker,0,0,0
Rich Baldinger,0,0,0
Jerry Ball,0,3,0
Howard Ballard,0,0,0
Ted Banker,0,0,0
Fred Banks,0,0,0
Chip Banks,0,1,0
Chris Barber,0,0,0
Michael Barber,0,0,0
Leo Barker,0,0,0
Harris Barton,0,0,0
Bill Bates,0,0,0
Tom Baugh,0,0,0
Mark Bavaro,0,0,0
Martin Bayless,0,1,0
Sanjay Beach,0,0,0
Brad Beckman,0,1,0
Don Beebe,0,0,0
Greg Bell,0,0,0
Ken Bell,0,1,0
Mike Bell,0,0,0
Todd Bell,0,1,0
Cornelius Bennett,0,2,0
Roy Bennett,0,0,0
Mitchell Benson,0,0,0
Troy Benson,0,0,0
Albert Bentley,0,0,0
Ray Berry,0,0,0
Dean Biasucci,0,0,0
Guy Bingham,0,0,0
Keith Bishop,0,0,0
Todd Blackledge,0,0,0
Brian Blades,0,0,0
Brian Blados,0,0,0
Carl Bland,0,1,0
Adam Bob,0,0,0
Brian Bonner,0,0,0
John Booty,0,0,0
Mark Bortz,0,0,0
John Bosa,0,0,0
Cap Boso,0,0,0
Jeff Bostic,0,0,0
Brian Bosworth,0,0,0
Tony Bowick,0,0,0
Todd Bowles,0,1,0
Jerry Boyarsky,0,0,0
Mark Boyer,0,0,0
Ed Brady,0,0,0
Stephen Braggs,0,0,0
Reggie Branch,0,1,0
John Brandes,0,0,0
David Brandon,0,1,0
John Brantley,0,0,0
David Braxton,0,0,0
Jeff Bregel,0,0,0
Brian Brennan,0,0,0
Michael Brim,0,0,0
Dana Brinson,0,0,0
Matt Brock,0,0,0
Stan Brock,0,0,0
James Brooks,0,0,0
Bill Brooks,0,0,0
Willie Broughton,0,0,0
Andre Brown,0,0,0
A.B. Brown,0,0,0
Dave Brown,0,0,0
Eddie Brown,0,0,0
Eric Brown,0,0,0
J.B. Brown,0,0,0
Lomas Brown,0,0,0
Mark Brown,0,0,0
Richard Brown,0,2,0
Robert Brown,0,0,0
Ron Brown,0,0,0
Joey Browner,0,0,0
Bob Brudzinski,0,0,0
Rick Bryan,0,0,0
Jason Buck,0,1,0
Bob Buczkowski,0,1,0
Cornell Burbage,0,0,0
Derrick Burroughs,0,1,0
Lloyd Burruss,0,0,0
Ron Burton,0,0,0
Blair Bush,0,0,0
Barney Bussey,0,0,0
Kevin Butler,0,0,0
Bobby Butler,0,1,1
Marion Butts,0,0,0
Keith Byars,0,0,0
Earnest Byner,0,0,0
Richard Byrd,0,2,0
Joe Cain,0,0,0
Kevin Call,0,0,0
Rich Camarillo,0,0,0
Joseph Campbell,0,0,0
John Cannon,0,0,0
Mark Cannon,0,0,0
Joe Caravello,0,0,0
Richard Carey,0,0,0
Lydell Carr,0,0,0
Mark Carrier,0,0,0
Darren Carrington,0,0,0
Anthony Carter,0,0,0
Cris Carter,0,0,0
Jon Carter,0,0,0
Michael Carter,0,0,0
Russell Carter,0,0,0
Pat Carter,0,0,0
Maurice Carthon,0,0,0
Scott Case,0,0,0
Tony Casillas,0,3,0
Jeff Chadwick,0,0,0
Dick Chapura,0,0,0
Mike Charles,0,0,0
Clifford Charlton,0,0,0
Deron Cherry,0,2,0
Sam Clancy,0,3,0
Bruce Clark,0,0,0
Gary Clark,0,0,0
Greg Clark,0,1,0
Jessie Clark,0,0,0
Louis Clark,0,0,0
Robert Clark,0,0,0
Ken Clarke,0,0,0
Bob Clasby,0,0,0
Raymond Clayborn,0,0,0
Mark Clayton,0,0,0
Stan Clayton,0,0,0
Jackie Cline,0,0,0
Garry Cobb,0,0,0
Sherman Cocroft,0,1,0
Mike Cofer,0,0,0
Tim Cofield,0,0,0
Lewis Colbert,0,0,0
Eric Coleman,0,0,0
Leonard Coleman,0,0,0
Sidney Coleman,0,0,0
Jim Collins,0,0,0
Mark Collins,0,2,0
Darren Comeaux,0,1,0
Toi Cook,0,0,0
Johnie Cooks,0,0,0
Terrence Cooks,0,0,0
Evan Cooper,0,0,0
Danny Copeland,0,0,0
Arthur Cox,0,0,0
James Cribbs,0,0,0
Ray Crockett,0,1,0
Derrick Crudup,0,0,0
Randall Cunningham,0,0,0
Scott Curtis,0,0,0
Travis Curtis,0,0,0
Ken Dallafior,0,0,0
Brian Davis,0,0,0
Bruce Davis,0,0,0
Greg Davis,0,0,0
John Davis,0,0,0
Kenneth Davis,0,0,0
Reuben Davis,0,2,0
Wayne Davis,0,0,0
Wendell Davis,0,0,0
Dermontti Dawson,0,0,0
Lin Dawson,0,0,0
Donnie Dee,0,0,0
Al Del Greco,0,0,0
Robert Delpino,0,0,0
Jack Del Rio,0,2,1
Mark Dennis,0,0,0
Burnell Dent,0,0,0
Eric Dickerson,0,0,0
Clint Didier,0,0,0
Charles Dimry,0,0,0
Cris Dishman,0,1,0
Floyd Dixon,0,0,0
Hanford Dixon,0,0,0
James Dixon,0,0,0
Titus Dixon,0,0,0
Jim Dombrowski,0,0,0
Eric Dorsey,0,1,0
Maurice Douglass,0,1,0
Michael Downs,0,0,0
Dwight Drane,0,0,0
Willie Drewrey,0,0,0
Robert Drummond,0,0,0
Mark Duckens,0,0,0
Jamie Dukes,0,0,0
Curtis Duncan,0,0,0
Reggie Dupard,0,0,0
Mark Duper,0,0,0
Hart Lee Dykes,0,0,0
Quinn Early,0,0,0
Ferrell Edmunds,0,0,0
Anthony Edwards,0,0,0
Patrick Egu,0,0,0
Donnie Elder,0,0,0
Henry Ellard,0,0,0
Jumbo Elliott,0,0,0
Phil Epps,0,0,0
Eric Everett,0,0,0
Jim Everett,0,0,0
Thomas Everett,0,1,0
Nuu Faaola,0,0,0
Jim Fahnhorst,0,0,0
Eric Fairs,0,2,0
Grant Feasel,0,0,0
Howard Feggins,0,0,0
Rick Fenney,0,0,0
Keith Ferguson,0,0,0
Earl Ferrell,0,0,0
Cedric Figaro,0,1,0
Dan Fike,0,0,0
Terrence Flagler,0,0,0
Kenny Flowers,0,0,0
Victor Floyd,0,0,0
Doug Flutie,0,0,0
Herman Fontenot,0,1,0
Jerry Fontenot,0,1,0
Chris Foote,0,0,0
John Ford,0,0,0
Brian Forde,0,1,0
Ron Francis,0,0,0
Jethro Franklin,0,0,0
Paul Frase,0,0,0
William Frizzell,0,3,0
Irving Fryar,0,0,0
David Frye,0,0,0
Jeff Fuller,0,0,0
Bob Gagliano,0,0,0
David Galloway,0,0,0
John Galvin,0,0,0
Kenny Gamble,0,0,0
Mike Gann,0,0,0
Chris Gannon,0,1,0
Willie Gault,0,0,0
Jumpy Geathers,0,5,0
Dennis Gentry,0,0,0
Antonio Gibson,0,2,0
Dennis Gibson,0,3,0
Ernest Gibson,0,0,0
Tom Gibson,0,0,0
Jimmie Giles,0,1,0
Nesby Glasgow,0,5,1
Vencie Glenn,0,1,1
Kevin Glover,0,0,0
Robert Goff,0,1,0
Bob Golic,0,0,0
Chris Goode,0,0,0
Alex Gordon,0,1,0
Tim Gordon,0,0,0
Antonio Goss,0,1,0
Jeff Gossett,0,0,0
Rick Graf,0,0,0
Darryl Grant,0,1,0
David Grant,0,0,0
Rory Graves,0,0,0
Mel Gray,0,0,0
David Grayson,0,2,1
Curtis Green,0,0,0
Darrell Green,0,0,0
Gaston Green,0,0,0
Jacob Green,0,1,0
Roy Green,0,0,0
Tim Green,0,1,0
George Greene,0,1,0
Terry Greer,0,0,0
James Griffin,0,0,0
David Griggs,0,0,0
Billy Griggs,0,0,0
John Grimsley,0,1,0
Burt Grossman,0,0,0
Paul Gruber,0,0,0
Kevin Guidry,0,0,0
Jim Gustafson,0,0,0
Myron Guyton,0,3,0
Gary Hadd,0,0,0
Britt Hager,0,2,0
John Hagy,0,0,0
Carl Hairston,0,0,0
Chris Hale,0,0,0
Mark Hall,0,0,0
Ron Hall,0,0,0
Dean Hamel,0,0,0
Mike Hammerstein,0,1,0
Dan Hampton,0,0,0
Jim Harbaugh,0,0,0
Dave Harbour,0,1,0
Ronnie Harmon,0,0,0
Dwayne Harper,0,1,0
Michael Harper,0,1,0
Al Harris,0,2,0
Elroy Harris,0,0,0
Odie Harris,0,0,0
William Harris,0,0,0
Emile Harry,0,0,0
Roy Hart,0,0,0
Stacy Harvey,0,0,0
James Hasty,0,2,0
Kevin Haverdink,0,0,0
Bill Hawkins,0,0,0
Jonathan Hayes,0,0,0
James Haynes,0,0,0
Mark Haynes,0,0,0
Michael Haynes,0,0,0
Mike Haynes,0,0,0
Herman Heard,0,0,0
Andy Heck,0,0,0
Ron Heller,0,0,0
Ron Heller,0,0,0
Keith Henderson,0,1,0
Wymon Henderson,0,0,0
Manny Hendrix,0,1,0
Brad Henke,0,0,0
Darryl Henley,0,0,0
Craig Heyward,0,0,0
Cliff Hicks,0,0,0
Mark Higgs,0,0,0
Jay Hilgenberg,0,0,0
Joel Hilgenberg,0,0,0
Drew Hill,0,0,0
Bruce Hill,0,0,0
Kenny Hill,0,1,0
Ira Hillary,0,0,0
Dalton Hilliard,0,0,0
Bryan Hinkle,0,1,0
George Hinkle,0,0,0
Chris Hinton,0,0,0
Terry Hoage,0,0,0
Milford Hodge,0,0,0
Jamie Holland,0,0,0
Johnny Holland,0,3,0
Dave Hollis,0,0,0
Rodney Holman,0,0,0
Darryl Holmes,0,0,0
Don Holmes,0,0,0
Tom Holmoe,0,0,0
Pete Holohan,0,0,0
Issiac Holt,0,0,0
Pierce Holt,0,1,0
Mike Horan,0,0,0
Ethan Horton,0,0,0
Carl Howard,0,0,0
David Howard,0,0,0
Erik Howard,0,1,0
Joey Howard,0,0,0
William Howard,0,1,0
Dave Huffman,0,0,0
Kent Hull,0,0,0
Bobby Humphery,0,0,0
Ivy Joe Hunter,0,0,0
Patrick Hunter,0,0,0
Maurice Hurst,0,0,0
Steve Hyche,0,0,0
Hank Ilesic,0,0,0
Darryl Ingram,0,0,0
Mark Ingram,0,0,0
LeRoy Irvin,0,0,0
Tim Irwin,0,0,0
Chris Jacke,0,0,0
Alfred Jackson,0,0,0
Greg Jackson,0,1,0
Johnnie Jackson,0,1,0
Keith Jackson,0,0,0
Kirby Jackson,0,1,0
Mark Jackson,0,0,0
Robert Jackson,0,0,0
Vestee Jackson,0,1,0
Joe Jacoby,0,0,0
Jeff Jaeger,0,0,0
Van Jakes,0,0,0
Ilia Jarostchuk,0,0,0
Garth Jax,0,0,0
Jim Jeffcoat,0,3,1
James Jefferson,0,1,0
Haywood Jeffires,0,0,0
A.J. Jenkins,0,0,0
Stanford Jennings,0,0,0
Jim Jensen,0,0,0
Mark Jerue,0,0,0
Dwayne Jiles,0,1,0
A.J. Johnson,0,0,0
Damone Johnson,0,0,0
D.J. Johnson,0,0,0
Eddie Johnson,0,0,0
Jason Johnson,0,0,0
Johnnie Johnson,0,0,0
Joe Johnson,0,0,0
Kenny Johnson,0,2,0
Lee Johnson,0,0,0
M.L. Johnson,0,2,0
Norm Johnson,0,0,0
Richard Johnson,0,0,0
Ron Johnson,0,0,0
Pepper Johnson,0,1,0
Tracy Johnson,0,0,0
Troy Johnson,0,0,0
Troy Johnson,0,0,0
Undra Johnson,0,0,0
Vance Johnson,0,0,0
Vaughan Johnson,0,1,0
Walter Johnson,0,0,0
Daryl Johnston,0,0,0
Vernon Joines,0,0,0
Aaron Jones,0,0,0
Brent Jones,0,0,0
Cedric Jones,0,0,0
Dante Jones,0,0,0
Sean Jones,0,2,0
Too Tall Jones,0,0,0
Ernie Jones,0,0,0
Hassan Jones,0,0,0
Keith Jones,0,0,0
Keith Jones,0,0,0
Marlon Jones,0,0,0
Rod Jones,0,0,0
Brian Jordan,0,1,0
Buford Jordan,0,0,0
Steve Jordan,0,0,0
Tim Jordan,0,1,0
William Judson,0,0,0
Trey Junkin,0,0,0
Mike Junkin,0,0,0
Jim Juriga,0,0,0
Keith Karpinski,0,0,0
Keith Kartz,0,0,0
Eric Kattus,0,0,0
Steve Kaufusi,0,0,0
Pat Kelly,0,0,0
Larry Kelm,0,1,0
Mark Kelso,0,2,0
Perry Kemp,0,0,0
Mike Kenn,0,0,0
Derek Kennard,0,0,0
Crawford Ker,0,0,0
John Kidd,0,0,0
Terry Kinard,0,1,0
Brian Kinchen,0,0,0
Emanuel King,0,0,0
Larry Kinnebrew,0,0,0
Randy Kirk,0,0,0
Bruce Klosterman,0,0,0
Shawn Knight,0,1,0
Pete Koch,0,0,0
Joe Kohlbrand,0,0,0
Steve Korte,0,0,0
Bernie Kosar,0,0,0
Scott Kozak,0,1,0
Glen Kozlowski,0,0,0
Greg Kragen,0,4,1
Kyle Kramer,0,0,0
Tim Krumrie,0,1,0
Pete Kugler,0,0,0
Eric Kumerow,0,0,0
Dan Land,0,0,0
Gene Lang,0,0,0
Reggie Langhorne,0,0,0
Ken Lanier,0,0,0
Paul Lankford,0,0,0
Mike Lansford,0,0,0
Steve Largent,0,0,0
Kurt Larson,0,0,0
Jamie Lawson,0,0,0
Harper LeBel,0,0,0
Carl Lee,0,0,0
Mark Lee,0,0,0
Shawn Lee,0,0,0
Zeph Lee,0,0,0
Kevin Lilly,0,0,0
Sammy Lilly,0,0,0
Adam Lingner,0,0,0
Louis Lipps,0,0,0
Dave Little,0,0,0
Greg Lloyd,0,3,0
James Lofton,0,0,0
Marc Logan,0,0,0
Chip Lohmiller,0,0,0
Howie Long,0,1,0
Terry Long,0,0,0
Ronnie Lott,0,0,0
Nick Lowery,0,0,0
Orlando Lowry,0,0,0
Tim Lucas,0,0,0
Dave Lutz,0,0,0
Robert Lyles,0,0,0
Lorenzo Lynch,0,0,0
Marty Lyons,0,0,0
Robert Lyons,0,0,0
Bill Maas,0,2,1
Cedric Mack,0,0,0
Kevin Mack,0,0,0
Don Majkowski,0,0,0
Tony Mandarich,0,0,0
Greg Manusky,0,1,0
Dan Marino,0,0,0
Fred Marion,0,1,0
Doug Martin,0,0,0
Eric Martin,0,0,0
Wayne Martin,0,2,0
Kelvin Martin,0,0,0
Ron Mattes,0,0,0
Brett Maxie,0,1,0
Mark May,0,0,0
Michael Mayes,0,0,0
Martin Mayhew,0,0,0
Kevin McArthur,0,0,0
Jake McCullough,0,0,0
Randall McDaniel,0,0,0
Terry McDaniel,0,0,0
Mike McDonald,0,0,0
Quintus McDonald,0,0,0
Tim McDonald,0,1,0
Reggie McElroy,0,0,0
Vann McElroy,0,0,0
Craig McEwen,0,0,0
Rob McGovern,0,0,0
Mike McGruder,0,0,0
Keith McKeller,0,0,0
Dennis McKinnon,0,0,0
Tim McKyer,0,0,0
Audray McMillian,0,0,0
Todd McNair,0,0,0
Don McNeal,0,0,0
Travis McNeal,0,0,0
Gerald McNeil,0,0,0
Bruce McNorton,0,0,0
Rod McSwain,0,0,0
Johnny Meads,0,0,0
Dave Meggett,0,0,0
Greg Meisner,0,0,0
Scott Mersereau,0,0,0
Mark Messner,0,0,0
Pete Metzelaars,0,0,0
Rich Miano,0,0,0
Joe Mickles,0,0,0
Ron Middleton,0,0,0
Bryan Millard,0,0,0
Keith Millard,0,1,1
Hugh Millen,0,0,0
Matt Millen,0,3,0
Brett Miller,0,0,0
Darrin Miller,0,0,0
John Miller,0,1,0
Anthony Miller,0,0,0
Frank Minnifield,0,1,0
Alvin Mitchell,0,0,0
Stump Mitchell,0,0,0
Michael Mitchell,0,0,0
Roland Mitchell,0,0,0
Alonzo Mitz,0,0,0
Chris Mohr,0,0,0
Matt Monger,0,0,0
Art Monk,0,0,0
Joe Montana,0,0,0
Max Montoya,0,0,0
Robert Moore,0,1,0
Stanley Morgan,0,0,0
Mike Morris,0,0,0
Ron Morris,0,0,0
Bobby Morse,0,0,0
Joe Mott,0,0,0
Zeke Mowatt,0,0,0
Mark Mraz,0,0,0
Bob Mrosko,0,0,0
Jamie Mueller,0,0,0
Vance Mueller,0,1,0
Marc Munford,0,1,0
Dan Murray,0,0,0
Najee Mustafaa,0,2,1
Brad Muster,0,0,0
Pete Najarian,0,1,0
Eric Naposki,0,0,0
Ricky Nattiel,0,0,0
Bob Nelson,0,1,0
Keith Neubert,0,0,0
Anthony Newman,0,0,0
Harry Newsome,0,0,0
Ozzie Newsome,0,0,0
Nate Newton,0,0,0
Tim Newton,0,1,1
Calvin Nicholson,0,0,0
Hardy Nickerson,0,0,0
Bjorn Nittmo,0,0,0
Danny Noonan,0,0,0
Ken Norton,0,0,0
Jay Novacek,0,1,0
Brent Novoselsky,0,0,0
Freddie Joe Nunn,0,1,0
Ken O'Brien,0,0,0
Cliff Odom,0,0,0
John Offerdahl,0,0,0
Christian Okoye,0,0,0
Mike Oliphant,0,0,0
Neal Olkewicz,0,0,0
Mel Owens,0,0,0
Tony Paige,0,0,0
Carl Painter,0,0,0
Andy Parker,0,0,0
Anthony Parker,0,0,0
Elvis Patterson,0,1,0
Shawn Patterson,0,0,0
Markus Paul,0,0,0
J.C. Pearson,0,0,0
Danny Peebles,0,0,0
Rodney Peete,0,0,0
Steve Pelluer,0,0,0
Jay Pennison,0,0,0
Brett Perriman,0,0,0
Bob Perryman,0,0,0
Lawrence Pete,0,0,0
Stan Petry,0,0,0
Jason Phillips,0,0,0
Joe Phillips,0,0,0
Kim Phillips,0,0,0
Chris Pike,0,0,0
Frank Pillow,0,0,0
Allen Pinkett,0,0,0
Mike Pitts,0,2,0
Gary Plummer,0,1,0
Kerry Porter,0,1,0
Warren Powers,0,0,0
Dennis Price,0,0,0
James Primus,0,0,0
Joe Prokop,0,0,0
James Pruitt,0,0,0
Mickey Pruitt,0,0,0
Jeff Query,0,1,0
Mike Quick,0,0,0
John Rade,0,2,0
Tom Rafferty,0,0,0
Gregg Rakoczy,0,0,0
Ervin Randle,0,0,0
Tom Rathman,0,0,0
Gary Reasons,0,0,0
Barry Redden,0,0,0
Doug Reed,0,1,0
Mike Reichenbach,0,1,0
Michael Reid,0,0,0
Allen Rice,0,0,0
Rodney Rice,0,1,0
Mike Richardson,0,0,0
Doug Riesenberg,0,0,0
Cody Risien,0,0,0
Andre Rison,0,0,0
Jim Ritcher,0,0,0
Ron Rivera,0,1,0
Randy Robbins,0,1,0
Alfredo Roberts,0,0,0
Eugene Robinson,0,0,0
Tracy Rocker,0,1,0
Mark Rodenhauser,0,0,0
Butch Rolle,0,0,0
Henry Rolling,0,1,0
Rich Romer,0,0,0
Ken Rose,0,0,0
Tim Rother,0,0,0
Lee Rouson,0,0,0
Max Runager,0,0,0
Roger Ruzek,0,1,0
Mark Rypien,0,0,0
Harvey Salem,0,0,0
Barry Sanders,0,0,0
Deion Sanders,0,0,0
Eric Sanders,0,0,0
Ricky Sanders,0,0,0
James Saxon,0,0,0
Mike Saxon,0,0,0
Bruce Scholtz,0,0,0
Adam Schreiber,0,0,0
Jay Schroeder,0,0,0
Bucky Scribner,0,0,0
Eugene Seale,0,0,0
Sam Seale,0,0,0
Ray Seals,0,0,0
John Settle,0,0,0
Steve Sewell,0,0,0
John Shannon,0,0,0
Randy Shannon,0,0,0
Luis Sharpe,0,0,0
Sterling Sharpe,0,0,0
Ricky Shaw,0,0,0
Elbert Shelley,0,0,0
Richard Shelton,0,0,0
Jackie Shipp,0,0,0
Mickey Shuler,0,0,0
Eric Sievers,0,0,0
Michael Simmons,0,0,0
Phil Simms,0,0,0
Kenneth Sims,0,0,0
Paul Skansi,0,0,0
Webster Slaughter,0,0,0
Doug Smith,0,0,0
Brian Smith,0,0,0
Bruce Smith,0,0,0
Daryl Smith,0,0,0
Don Smith,0,0,0
Elliot Smith,0,0,0
J.T. Smith,0,0,0
Leonard Smith,0,2,0
Sean Smith,0,0,0
Steve Smith,0,0,0
Angelo Snipes,0,0,0
Tim Spencer,0,0,0
Sylvester Stamps,0,1,0
