Player,Pass Yds,Yds/Att,Att,Cmp,Cmp %,TD,INT,Rate,1st,1st%,20+,40+,Lng,Sck,SckY
Anthony Dilweg,7,7,1,1,100,0,0,95.8,1,100,0,0,7,0,0
Mike Elkins,5,2.5,2,1,50,0,1,16.7,1,50,0,0,5,0,0
Ruben Rodriguez,4,4,1,1,100,0,0,83.3,0,0,0,0,4,0,0
Mike Saxon,4,4,1,1,100,0,0,83.3,0,0,0,0,4,0,0
Rob Awalt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Albert Bentley,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Earnest Byner,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Rich Camarillo,0,0,1,1,100,0,0,79.2,0,0,0,0,0,0,0
Eric Dickerson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
Jeff Feagles,0,0,2,0,0,0,0,39.6,0,0,0,0,0,0,0
Herman Fontenot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Jeff Gossett,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Lonzell Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Flip Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Vance Johnson,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Keith Jones,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Allen Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
James Saxon,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Turk Schonert,0,0,2,0,0,0,0,39.6,0,0,0,0,0,2,27
Vai Sikahema,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Rick Strom,0,0,1,0,0,0,0,39.6,0,0,0,0,0,0,0
Tony Zendejas,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
