Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Rickey Young,88,704,5,0,0,48,0,0,0,0,0
Tony Galbreath,74,582,2,0,0,35,0,0,0,0,0
Steve Largent,71,1168,8,0,0,57,0,0,0,0,0
Ahmad Rashad,66,769,8,0,0,58,0,0,0,0,0
Dave Casper,62,852,9,0,0,44,0,0,0,0,0
Pat Tilley,62,900,3,0,0,43,0,0,0,0,0
Chuck Foreman,61,396,2,0,0,20,0,0,0,0,0
Lynn Swann,61,880,11,0,0,62,0,0,0,0,0
Lydell Mitchell,57,500,2,0,0,55,0,0,0,0,0
John Jefferson,56,1001,13,0,0,46,0,0,0,0,0
Harold Carmichael,55,1072,8,0,0,56,0,0,0,0,0
Riley Odoms,54,829,6,0,0,42,0,0,0,0,0
Henry Childs,53,869,4,0,0,52,0,0,0,0,0
David Hill,53,633,4,0,0,32,0,0,0,0,0
Sammy White,53,741,9,0,0,33,0,0,0,0,0
Willie Miller,50,767,5,0,0,52,0,0,0,0,0
Walter Payton,50,480,0,0,0,61,0,0,0,0,0
Cliff Branch,49,709,1,0,0,41,0,0,0,0,0
Ron Jessie,49,752,4,0,0,49,0,0,0,0,0
Horace King,48,396,2,0,0,34,0,0,0,0,0
Nat Moore,48,645,10,0,0,47,0,0,0,0,0
Tony Reed,48,483,1,0,0,44,0,0,0,0,0
Wesley Walker,48,1169,8,0,0,77,0,0,0,0,0
Ken Burrough,47,624,2,0,0,44,0,0,0,0,0
Isaac Curtis,47,737,3,0,0,57,0,0,0,0,0
Preston Pearson,47,526,0,0,0,34,0,0,0,0,0
Bob Tucker,47,540,0,0,0,35,0,0,0,0,0
Tony Hill,46,823,6,0,0,54,0,0,0,0,0
James Lofton,46,818,6,0,0,58,0,0,0,0,0
Wally Francis,45,695,3,0,0,54,0,0,0,0,0
Duriel Harris,45,654,3,0,0,63,0,0,0,0,0
Billy Ryckman,45,679,2,0,0,59,0,0,0,0,0
Joe Washington,45,377,1,0,0,33,0,0,0,0,0
Bob Chandler,44,581,5,0,0,44,0,0,0,0,0
Mel Gray,44,871,1,0,0,74,0,0,0,0,0
Drew Pearson,44,714,3,0,0,53,0,0,0,0,0
Roland Harper,43,340,2,0,0,33,0,0,0,0,0
Reggie Rucker,43,893,8,0,0,69,0,0,0,0,0
James Scott,42,759,5,0,0,59,0,0,0,0,0
Walter White,42,340,1,0,0,24,0,0,0,0,0
