Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Alvin Kamara,22,2,44,0,1,0,31,0,0
J.J. Taylor,21.8,4,87,0,2,0,28,0,0
Raymond Calais,21.7,7,152,0,3,1,41,0,0
Nsimba Webster,21.7,16,347,0,11,0,30,0,0
K.J. Osborn,21.6,14,303,0,9,0,38,0,0
Ashtyn Davis,21.5,2,43,0,1,0,27,0,0
Jakeem Grant,21.5,6,129,0,2,1,45,0,0
Boston Scott,21.1,28,590,0,15,2,46,0,1
Donovan Peoples-Jones,21.1,18,379,0,11,0,33,0,0
Cameron Batson,21,11,231,0,5,0,35,0,0
KJ Hamler,21,2,42,0,1,0,24,0,0
DeAndre Carter,20.8,12,250,0,9,0,29,0,0
Joe Reed,20.7,21,435,0,11,1,46,0,0
Darrius Shepherd,20.6,11,227,0,6,0,30,0,1
Mecole Hardman,20.4,9,184,0,6,0,31,0,0
Brandon Powell,20.2,17,343,0,9,0,29,0,1
Henry Ruggs III,20.1,7,141,0,4,0,32,0,0
Ross Dwelley,20,1,20,0,1,0,20,0,0
Cyril Grayson,20,1,20,0,1,0,20,0,0
Christian Kirk,20,1,20,0,1,0,20,0,0
Josh Malone,20,7,140,0,2,1,40,0,0
Kevin White,20,1,20,0,1,0,20,0,0
Jamaal Williams,20,1,20,0,1,0,20,0,0
Jerick McKinnon,19.9,12,239,0,5,0,30,0,0
Tyler Ervin,19.6,10,196,0,4,0,34,0,0
Joshua Kelley,19.5,2,39,0,1,0,21,0,0
Keke Coutee,19.4,5,97,0,3,0,28,0,0
Scottie Phillips,19.2,5,96,0,3,0,26,0,0
Chad Beebe,19,1,19,0,0,0,19,0,0
Giovani Bernard,19,2,38,0,1,0,24,0,0
JaMycal Hasty,19,3,57,0,2,0,21,0,0
Ty Johnson,18.8,5,94,0,3,0,25,0,0
Diontae Spencer,18.7,15,281,0,8,0,28,0,0
C.J. Prosise,18.6,8,149,0,4,0,24,0,0
Austin Walter,18.6,5,93,0,1,0,34,0,0
Braxton Berrios,18.6,9,167,0,4,0,28,0,0
Malik Taylor,18.6,9,167,0,6,0,24,0,0
Tyron Johnson,18.5,6,111,0,3,0,26,0,0
Kalif Raymond,18.3,15,275,0,6,0,30,0,0
Richie James,18.2,4,73,0,2,0,21,0,0
Jason Huntley,18,2,36,0,1,0,20,0,0
Dante Pettis,18,1,18,0,0,0,18,0,1
Dontrell Hilliard,17.9,7,125,0,3,0,23,0,0
Nathan Cottrell,17.6,7,123,0,1,0,30,0,0
Mike Boone,17,1,17,0,0,0,17,0,0
Noah Igbinoghene,17,4,68,0,2,0,22,0,0
Isaiah McKenzie,16,2,32,0,1,0,27,0,0
Anthony Miller,16,1,16,0,0,0,16,0,0
David Moore,15.7,3,47,0,1,0,21,0,0
C.J. Ham,15.5,2,31,0,1,0,20,0,0
Dwayne Washington,15.5,2,31,0,0,0,17,0,0
Andy Isabella,15,2,30,0,0,0,15,0,1
Mohamed Sanu,15,1,15,0,0,0,15,0,0
Isaiah Wright,15,2,30,0,1,0,20,0,0
Troymaine Pope,14,1,14,0,0,0,14,0,0
Steven Sims,14,3,42,0,1,0,20,0,0
Jaeden Graham,13,1,13,0,0,0,13,0,0
Andy Janovich,13,1,13,0,0,0,13,0,0
Van Jefferson,13,1,13,0,0,0,13,0,0
Khalid Kareem,13,1,13,0,0,0,13,0,0
Samaje Perine,13,1,13,0,0,0,13,0,0
Elandon Roberts,13,1,13,0,0,0,13,0,0
Jason Cabinda,12,2,24,0,0,0,13,0,0
Rico Gafford,12,1,12,0,0,0,12,0,0
Ryan Nall,11.7,3,35,0,0,0,17,0,0
Demetrius Harris,11.5,2,23,0,0,0,16,0,0
Vyncint Smith,11.5,2,23,0,0,0,16,0,0
Khari Blasingame,11,1,11,0,0,0,11,0,0
La'Mical Perine,11,2,22,0,0,0,18,0,0
Demarcus Robinson,10.5,2,21,0,1,0,21,0,0
Michael Burton,10,1,10,0,0,0,10,0,0
Terry Godwin,10,2,20,0,0,0,15,0,0
Jonathan Williams,10,1,10,0,0,0,10,0,0
J.P. Holtz,9.8,5,49,0,0,0,17,0,0
Justin Watson,9.5,2,19,0,0,0,13,0,0
Darrell Daniels,9,1,9,0,0,0,9,0,0
Tyler Lockett,9,1,9,0,0,0,9,0,0
Jamison Crowder,8,1,8,0,0,0,8,0,0
Will Dissly,8,1,8,0,0,0,8,0,0
Jace Sternberger,8,1,8,0,0,0,8,0,0
K.J. Hill,7,1,7,0,0,0,7,0,0
Bruce Miller,7,1,7,0,0,0,7,0,0
Keisean Nixon,7,3,21,0,0,0,18,0,2
Marvin Hall,6.5,2,13,0,0,0,11,0,0
Brandon Zylstra,6,1,6,0,0,0,6,0,0
John Lovett,5,1,5,0,0,0,5,0,0
Darnell Mooney,5,1,5,0,0,0,5,0,0
Kaden Smith,5,1,5,0,0,0,5,0,1
Durham Smythe,5,1,5,0,0,0,5,0,0
Willie Snead,5,1,5,0,0,0,5,0,0
Devontae Booker,4,1,4,0,0,0,4,0,0
Xavier Jones,4,1,4,0,0,0,4,0,0
Micah Hyde,3,1,3,0,0,0,3,0,1
Jordan Wilkins,3,1,3,0,0,0,3,0,0
Joshua Kalu,2,1,2,0,0,0,2,0,0
Daniel Brown,0,1,0,0,0,0,0,0,0
Mike Edwards,0,1,0,0,0,0,0,0,1
Jaquan Johnson,-1,1,-1,0,0,0,-1,0,0
