Player,INT,INT TD,INT Yds,Lng
Vinnie Clark,2,0,70,43
Brian Davis,2,0,36,36
Dexter Davis,2,0,27,27
Jack Del Rio,2,1,92,84
Thomas Everett,2,0,28,17
Shaun Gayle,2,0,39,30
Chris Goode,2,0,93,47
Dana Hall,2,0,34,34
Merton Hanks,2,0,5,4
James Hasty,2,0,18,18
Issiac Holt,2,0,11,8
Ray Horton,2,1,15,15
Patrick Hunter,2,0,0,0
Pepper Johnson,2,0,42,38
Reggie Jones,2,1,71,71
Rod Jones,2,0,14,14
Joe King,2,0,24,24
Carl Lee,2,0,20,20
David Little,2,0,6,6
Wilber Marshall,2,1,20,20
Brett Maxie,2,0,12,8
Alvoid Mays,2,0,18,13
Tim McDonald,2,0,35,20
Corey Miller,2,0,10,10
Frank Minnifield,2,0,6,5
Roland Mitchell,2,0,40,35
Bruce Pickens,2,0,16,16
Gary Plummer,2,0,40,38
Darryl Pollard,2,0,99,75
David Pool,2,1,54,41
Ricky Reynolds,2,0,0,0
Randy Robbins,2,0,27,20
Junior Seau,2,0,51,29
Kevin Smith,2,0,10,7
Tony Stargell,2,0,26,15
Lemuel Stinson,2,0,46,46
Keith Taylor,2,0,20,20
Broderick Thomas,2,1,81,56
William Thomas,2,0,4,4
Reyna Thompson,2,1,69,69
Marcus Turner,2,0,15,14
Troy Vincent,2,0,47,32
Lionel Washington,2,0,21,18
Sheldon White,2,0,26,20
Leon White,2,0,49,40
James Williams,2,0,15,15
Jimmy Williams,2,0,4,3
Jarvis Williams,2,0,29,25
Bruce Alexander,1,0,0,0
Chip Banks,1,0,3,3
Martin Bayless,1,0,0,0
John Baylor,1,0,1,1
Duane Bickett,1,0,14,14
Robert Blackmon,1,0,69,69
Todd Bowles,1,0,65,65
Michael Brooks,1,0,17,17
Dennis Brown,1,0,0,0
Larry Brown,1,0,30,30
Vincent Brown,1,1,49,49
Barney Bussey,1,0,3,3
LeRoy Butler,1,0,0,0
Kyle Clifton,1,0,1,1
Andre Collins,1,0,59,59
Mark Collins,1,0,0,0
Shane Conlan,1,0,7,7
Bryan Cox,1,0,0,0
Eugene Daniel,1,0,0,0
Keith DeLong,1,0,2,2
Charles Dimry,1,0,2,2
Dedrick Dodge,1,0,13,13
Chris Doleman,1,1,27,27
Torin Dorn,1,0,7,7
Mike Dumas,1,0,0,0
Steve Emtman,1,1,90,90
Floyd Fields,1,0,0,0
Rick Graf,1,0,0,0
Darrell Green,1,0,15,15
Alvin Harper,1,0,1,1
Jeff Herrod,1,0,4,4
Bobby Houston,1,1,20,20
David Howard,1,0,1,1
Carlos Jenkins,1,1,19,19
John Johnson,1,1,56,56
Mike Johnson,1,0,0,0
Sidney Johnson,1,0,12,12
Sean Jones,1,0,0,0
Jock Jones,1,0,27,27
Larry Kelm,1,0,16,16
R.J. Kors,1,0,16,16
Dan Land,1,0,0,0
Le-Lo Lang,1,0,26,26
Albert Lewis,1,0,0,0
Garry Lewis,1,0,0,0
Mo Lewis,1,0,1,1
Greg Lloyd,1,0,35,35
Ronnie Lott,1,0,0,0
Lonnie Marts,1,1,36,36
Clay Matthews,1,0,6,6
Ricardo McDonald,1,0,0,0
Tim McKyer,1,0,0,0
Mark McMillian,1,0,0,0
Rich Miano,1,0,39,39
Sam Mills,1,0,10,10
Brian Mitchell,1,0,0,0
Alonzo Mitz,1,0,3,3
Jim Morrissey,1,0,22,22
Godfrey Myles,1,0,13,13
Markus Paul,1,0,10,10
Roman Phifer,1,0,3,3
Dennis Price,1,0,0,0
Scott Radecic,1,0,0,0
Larry Roberts,1,0,19,19
Marcus Robertson,1,0,27,27
Kevin Ross,1,1,99,99
Mike Singletary,1,0,4,4
Chris Singleton,1,1,82,82
Al Smith,1,0,26,26
Neil Smith,1,1,22,22
Otis Smith,1,0,0,0
Rod Smith,1,0,0,0
Jesse Solomon,1,0,13,13
Phillippi Sparks,1,0,0,0
Terry Taylor,1,0,0,0
Doug Terry,1,0,9,9
Natu Tuatagaloa,1,0,0,0
Jessie Tuggle,1,0,1,1
Eric Turner,1,0,6,6
Sean Vanhorse,1,0,11,11
Andre Waters,1,0,23,23
Leonard Wheeler,1,0,12,12
David Whitmore,1,0,0,0
Jerrol Williams,1,0,4,4
Perry Williams,1,0,0,0
Terry Wooden,1,0,3,3
Felix Wright,1,0,20,20
Richard Shelton,0,0,15,15
