Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Rodney Culver,321,121,7,2,0,36,27,22.3,2
Marcus Allen,301,67,2,2,0,21,24,35.8,1
Eric Metcalf,301,73,1,1,0,31,12,16.4,1
Reggie Rivers,282,74,3,2,1,48,21,28.4,0
Keith Jones,278,79,0,1,0,26,16,20.2,1
John Stephens,277,75,2,0,0,19,16,21.3,0
Jim Harbaugh,272,47,1,0,0,17,14,29.8,2
Greg Lewis,268,73,4,1,0,22,21,28.8,2
Eric Bieniemy,264,74,3,1,0,21,15,20.3,1
Harvey Williams,262,78,1,0,0,11,8,10.3,0
Darrell Thompson,254,76,2,1,0,33,17,22.4,2
Leroy Hoard,236,54,0,2,0,37,10,18.5,1
Ronnie Harmon,235,55,3,1,0,33,17,30.9,1
Johnny Bailey,233,52,1,0,0,15,13,25,0
Edgar Bennett,214,61,0,0,0,18,11,18,2
David Lang,203,33,5,2,1,71,10,30.3,1
Brett Favre,198,47,1,0,0,19,11,23.4,6
Vinny Testaverde,197,36,2,0,0,18,11,30.6,3
Gary Anderson,194,55,1,0,0,18,11,20,2
Ivory Lee Brown,194,68,2,0,0,13,10,14.7,0
Tom Rathman,194,57,5,0,0,17,19,33.3,1
Rich Gannon,187,45,0,0,0,14,8,17.8,3
Pat Chaffey,186,27,1,2,0,32,7,25.9,0
Keith Byars,176,41,1,1,0,23,9,22,1
Curvin Richards,176,49,1,0,0,15,11,22.4,3
Jeff Hostetler,172,35,3,1,0,27,14,40,2
Freeman McNeil,170,43,0,0,0,18,7,16.3,0
Dave Meggett,167,32,0,1,0,30,10,31.2,2
Carwell Gardner,166,40,2,0,0,19,11,27.5,0
Harry Sydney,163,51,2,0,0,19,19,37.2,1
Scott Lockwood,162,35,0,1,0,23,5,14.3,1
Jay Schroeder,160,28,0,0,0,19,13,46.4,1
Leroy Thompson,157,35,1,1,0,25,9,25.7,1
Keith Henderson,150,44,1,0,0,12,9,20.4,3
Merril Hoge,150,41,0,0,0,15,13,31.7,1
Chris Chandler,149,36,1,0,0,18,8,22.2,3
Warren Moon,147,27,1,1,0,23,13,48.2,2
Larry Centers,139,37,0,1,0,28,6,16.2,0
Ken Clark,134,40,0,0,0,13,7,17.5,0
Jim Everett,133,32,0,1,0,22,4,12.5,1
Steve Smith,129,44,0,0,0,15,12,27.3,0
Todd McNair,124,21,1,1,0,30,6,28.6,0
Andre Ware,124,20,0,2,0,32,6,30,3
Dwight Stone,118,12,0,1,0,30,5,41.7,0
Robert Delpino,115,32,0,1,0,31,7,21.9,2
Fred McAfee,114,39,1,0,0,19,8,20.5,0
Donald Hollas,109,20,0,1,0,24,6,30,6
Hugh Millen,108,17,0,1,0,26,6,35.3,1
Mark Green,107,23,2,0,0,18,5,21.7,0
Troy Aikman,105,37,1,0,0,19,6,16.2,0
Bobby Hebert,95,32,0,0,0,18,6,18.8,0
John Elway,94,34,2,0,0,9,13,38.2,3
Sammie Smith,94,23,0,0,0,15,4,17.4,0
Chris Miller,89,23,0,0,0,16,4,17.4,3
Erric Pegram,89,21,0,0,0,15,6,28.6,0
Gary Brown,87,19,1,1,0,26,5,26.3,0
Rodney Peete,83,21,0,0,0,12,4,19,6
Anthony McDowell,81,14,0,2,0,23,3,21.4,0
Vince Evans,79,11,0,0,0,16,5,45.4,0
Stan Gelbaugh,79,16,0,1,0,22,3,18.8,4
Stan Humphries,79,28,4,1,0,25,17,60.7,3
Cody Carlson,77,27,1,0,0,13,5,18.5,4
Ernest Givins,75,7,0,1,1,44,2,28.6,0
Dave Krieg,74,37,2,0,0,17,8,21.6,5
Rueben Mayes,74,28,0,0,0,14,3,10.7,1
Scott Zolak,71,18,0,0,0,19,2,11.1,4
Brian Mitchell,70,6,0,1,0,33,3,50,0
Anthony Morgan,68,3,0,1,0,35,3,100,0
Johnny Hector,67,24,0,0,0,14,3,12.5,0
Anthony Carter,66,16,1,0,0,14,4,25,1
Boomer Esiason,66,21,0,0,0,15,4,19,6
Dan Marino,66,20,0,0,0,12,4,20,2
Andre Reed,65,8,0,1,0,24,3,37.5,0
Anthony Thompson,65,19,1,0,0,12,5,26.3,0
Wade Wilson,62,15,0,0,0,12,2,13.3,0
Daryl Johnston,61,17,0,0,0,14,5,29.4,0
Jerry Rice,58,9,1,2,0,26,3,33.3,1
Browning Nagle,57,24,0,1,0,20,5,20.8,6
Arthur Marshall,56,11,0,0,0,16,2,18.2,0
Eric Ball,55,16,2,0,0,17,3,18.8,1
Tommie Agee,54,16,0,0,0,10,5,31.2,0
Jim Kelly,53,31,1,0,0,10,4,12.9,3
David Klingler,53,11,0,0,0,12,3,27.3,0
Mark Rypien,50,36,2,0,0,11,11,30.6,0
Robert Green,46,8,0,1,0,23,3,37.5,0
Art Monk,45,6,0,0,0,16,1,16.7,0
James Brooks,44,18,0,0,0,13,4,22.2,1
Marc Logan,44,8,1,1,0,26,2,25,0
A.B. Brown,42,24,0,0,0,9,1,4.2,1
Wendell Davis,42,4,0,1,0,21,3,75,0
Troy Stradford,41,12,0,0,0,11,2,16.7,0
Kevin Turner,40,10,0,0,0,11,0,0,1
Eddie Fuller,39,6,0,0,0,15,1,16.7,0
Shawn Moore,39,8,0,0,0,11,3,37.5,1
Mike Tomczak,39,24,0,0,0,16,4,16.7,1
Bernie Parmalee,38,6,0,1,0,20,2,33.3,1
Mike Pritchard,37,5,0,1,0,22,2,40,0
Kelly Stouffer,37,9,0,0,0,11,4,44.4,3
Kent Graham,36,6,0,0,0,15,2,33.3,0
Erik Kramer,34,12,0,0,0,11,2,16.7,1
Don Majkowski,33,8,0,0,0,8,1,12.5,2
Jeff Carlson,32,11,0,0,0,7,2,18.2,2
Ottis Anderson,31,10,0,0,0,6,0,0,0
Randy Baldwin,31,10,0,0,0,11,3,30,1
Todd Marinovich,30,9,0,0,0,11,1,11.1,1
Scottie Graham,29,14,0,0,0,6,1,7.1,0
Joe Montana,28,3,0,0,0,16,3,100,0
Emile Harry,27,1,0,1,0,27,1,100,0
Jeff George,26,14,1,0,0,13,2,14.3,3
Joe Johnson,26,4,0,0,0,9,1,25,0
Tracy Johnson,26,3,0,0,0,19,1,33.3,0
Stanford Jennings,25,5,0,0,0,10,2,40,1
Terance Mathis,25,3,1,0,0,10,1,33.3,0
Steve Bono,23,15,0,0,0,19,2,13.3,2
Alonzo Highsmith,23,8,0,0,0,5,2,25,0
Jim McMahon,23,6,0,0,0,11,2,33.3,0
Ricky Proehl,23,3,0,0,0,10,2,66.7,0
Ostell Miles,22,8,0,0,0,9,1,12.5,0
Ed Tillison,22,4,0,0,0,10,1,25,0
Michael Jackson,21,1,0,1,0,21,1,100,0
Rob Moore,21,1,0,1,0,21,1,100,0
Tommy Maddox,20,9,0,0,0,11,1,11.1,1
Ernie Mills,20,1,0,1,0,20,1,100,0
Webster Slaughter,20,3,0,0,0,10,1,33.3,0
Buford McGee,19,8,0,0,0,4,1,12.5,0
Gary Clark,18,2,0,0,0,12,1,50,0
Phil Simms,17,6,0,0,0,7,1,16.7,0
Bubby Brister,16,10,0,0,0,8,3,30,1
Cris Carter,15,5,0,0,0,6,2,40,0
Alvin Harper,15,1,0,0,0,15,1,100,0
Lawyer Tillman,15,2,0,0,0,15,1,50,0
Billy Joe Tolliver,15,4,0,0,0,15,1,25,0
Robert Brooks,14,2,0,0,0,8,1,50,0
Bill Brooks,14,2,0,0,0,8,0,0,0
Desmond Howard,14,3,0,0,0,7,0,0,0
Vernon Turner,14,2,0,0,0,9,0,0,0
Kelvin Martin,13,2,0,0,0,8,0,0,0
Dan McGwire,13,3,0,0,0,11,1,33.3,1
Lewis Tillman,13,6,0,0,0,6,0,0,0
Bernie Kosar,12,5,0,0,0,8,0,0,0
Jesse Solomon,12,2,0,0,0,12,1,50,0
Tom Hodson,11,5,0,0,0,5,0,0,1
Dexter McNabb,11,2,0,0,0,8,1,50,0
Chris Mohr,11,1,0,0,0,11,1,100,0
Tony Paige,11,7,1,0,0,6,1,14.3,0
Timm Rosenbach,11,9,0,0,0,10,2,22.2,2
Derrick Gainer,10,2,0,0,0,6,1,50,0
Corey Harris,10,2,0,0,0,7,0,0,0
Scott Mitchell,10,8,0,0,0,8,1,12.5,1
John Taylor,10,1,0,0,0,10,1,100,0
Sheldon Canley,9,4,0,0,0,4,0,0,0
Dexter Carter,9,4,0,0,0,6,0,0,0
Maurice Carthon,9,4,0,0,0,5,1,25,0
Aaron Craver,9,3,0,0,0,8,0,0,0
Steve Tasker,9,1,0,0,0,9,0,0,0
Tom Tupa,9,3,0,0,0,10,1,33.3,1
Al Edwards,8,1,0,0,0,8,1,100,0
Leonard Harris,8,1,0,0,0,8,0,0,0
Ken O'Brien,8,8,0,0,0,7,0,0,0
Sterling Sharpe,8,4,0,0,0,14,1,25,0
Sam Gash,7,5,1,0,0,4,2,40,1
Reggie Johnson,7,2,0,0,0,8,0,0,0
Nate Lewis,7,2,0,0,0,4,0,0,0
James Saxon,7,4,0,0,0,4,0,0,0
Dan Stryzinski,7,1,0,0,0,7,0,0,0
Doug Thomas,7,3,0,0,0,8,2,66.7,0
Irving Fryar,6,1,0,0,0,8,0,0,0
Willie Gault,6,1,0,0,0,6,0,0,0
Jack Trudeau,6,13,0,0,0,5,1,7.7,1
Brian Blades,5,1,0,0,0,5,0,0,0
Darrin Nelson,5,10,0,0,0,9,1,10,1
Neil O'Donnell,5,27,1,0,0,9,2,7.4,2
Randal Hill,4,1,0,0,0,4,0,0,0
Steve DeBerg,3,3,0,0,0,4,0,0,1
Greg McMurtry,3,2,0,0,0,2,0,0,0
Rob Carpenter,2,1,0,0,0,2,0,0,0
Ben Coates,2,1,0,0,0,2,0,0,0
Dennis Gentry,2,5,0,0,0,3,0,0,0
Vai Sikahema,2,2,0,0,0,1,0,0,0
Peter Tom Willis,2,1,0,0,0,2,1,100,0
Ron Wolfley,2,1,0,0,0,2,0,0,0
Kimble Anders,1,1,0,0,0,1,0,0,0
Kelly Goodburn,1,2,0,0,0,5,1,50,0
Hassan Jones,1,1,0,0,0,1,0,0,0
Jeff Query,1,1,0,0,0,1,0,0,0
Spencer Tillman,1,1,0,0,0,1,0,0,0
Scott Fulhage,0,1,0,0,0,0,0,0,0
Mike Pagel,0,1,0,0,0,0,0,0,1
Sean Salisbury,0,11,0,0,0,4,0,0,2
Rick Tuten,0,1,0,0,0,0,0,0,1
Warren Williams,0,2,0,0,0,2,0,0,0
Klaus Wilmsmeyer,0,2,0,0,0,10,0,0,1
Eric Blount,-1,1,0,0,0,-1,0,0,0
Dave Brown,-1,2,0,0,0,1,0,0,0
Quinn Early,-1,3,0,0,0,7,0,0,0
Craig Erickson,-1,1,0,0,0,-1,0,0,0
Mark Jackson,-1,3,0,0,0,1,0,0,0
Anthony Miller,-1,1,0,0,0,-1,0,0,0
Bob Perryman,-1,3,0,0,0,1,0,0,0
Bucky Richardson,-1,1,0,0,0,-1,0,0,0
Robb Thomas,-1,1,0,0,0,-1,0,0,0
Tommy Barnhardt,-2,4,0,0,0,12,1,25,2
Jeff Blake,-2,2,0,0,0,1,0,0,0
Mark Herrmann,-2,3,0,0,0,0,0,0,0
Tony Martin,-2,1,0,0,0,-2,0,0,0
Ernie Jones,-3,2,0,0,0,1,0,0,0
Tim Brown,-4,3,0,0,0,3,1,33.3,1
Mike Buck,-4,3,0,0,0,-1,0,0,0
Cary Conklin,-4,3,0,0,0,-1,0,0,0
Bob Gagliano,-4,3,0,0,0,-2,0,0,1
Deion Sanders,-4,1,0,0,0,-4,0,0,0
Don Beebe,-6,1,0,0,0,-6,0,0,0
Ricky Sanders,-6,4,0,0,0,3,0,0,0
Shannon Sharpe,-6,2,0,0,0,-3,0,0,0
Steve Beuerlein,-7,4,0,0,0,-1,0,0,0
Reggie Langhorne,-7,1,0,0,0,-7,0,0,0
Michael Irvin,-9,1,0,0,0,-9,0,0,0
Frank Reich,-9,9,0,0,0,-1,0,0,1
Shawn McCarthy,-10,3,0,0,0,0,0,0,1
Willie Davis,-11,1,0,0,0,-11,0,0,0
Jeff Gossett,-12,1,0,0,0,-12,0,0,1
John Kidd,-13,2,0,0,0,-13,0,0,1
Greg Montgomery,-14,2,0,0,0,0,0,0,1
Fred Barnett,-15,1,0,0,0,-15,0,0,0
