Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Lawyer Tillman,25,498,0,10,4,52,20,80,1,0,0
Tim Barnett,24,442,4,7,2,77,20,83.3,1,0,0
Vance Johnson,24,294,2,3,1,40,15,62.5,1,0,0
Keith Jennings,23,264,1,3,0,23,12,52.2,0,0,0
Torrance Small,23,278,3,5,0,33,14,60.9,0,0,0
Fred Banks,22,319,3,5,0,39,17,77.3,0,0,0
Roger Craig,22,164,0,2,0,22,9,40.9,1,0,0
Hassan Jones,22,308,4,4,1,43,20,90.9,0,0,0
Terance Mathis,22,316,3,3,1,55,14,63.6,0,0,0
Terry Orr,22,356,3,6,3,58,14,63.6,0,0,0
Leroy Thompson,22,278,0,3,0,29,10,45.4,1,0,0
Reggie Cobb,21,156,0,3,0,27,6,28.6,0,0,0
Joe Johnson,21,211,1,1,0,37,14,66.7,0,0,0
James Jones,21,190,0,2,0,30,7,33.3,0,0,0
John Stephens,21,161,0,1,0,32,6,28.6,0,0,0
Pat Carter,20,232,3,2,0,25,15,75,0,0,0
Louis Clark,20,290,1,3,0,33,16,80,0,0,0
Ben Coates,20,171,3,1,0,22,12,60,1,0,0
Courtney Hawkins,20,336,2,6,1,49,16,80,0,0,0
Pete Holohan,20,170,0,1,0,24,11,55,0,0,0
Amp Lee,20,102,2,0,0,17,6,30,0,0,0
Brian Blades,19,256,1,3,0,37,11,57.9,1,0,0
Mark Boyer,19,149,0,2,0,23,9,47.4,0,0,0
Brian Brennan,19,188,1,1,0,21,11,57.9,0,0,0
Craig Heyward,19,159,0,2,0,21,7,36.8,1,0,0
Reggie Rembert,19,219,0,1,0,27,10,52.6,0,0,0
Craig Thompson,19,194,2,2,0,32,13,68.4,0,0,0
Wesley Carroll,18,292,2,4,1,72,12,66.7,1,0,0
Aaron Cox,18,261,0,3,0,26,14,77.8,0,0,0
Robert Delpino,18,139,1,0,0,12,5,27.8,0,0,0
Fred Jones,18,265,0,4,1,56,9,50,0,0,0
David Lang,18,283,1,4,1,67,11,61.1,1,0,0
Darren Lewis,18,175,0,2,0,30,9,50,0,0,0
Heath Sherman,18,219,1,2,1,75,6,33.3,0,0,0
Stephen Baker,17,333,2,6,2,46,14,82.4,0,0,0
Sanjay Beach,17,122,1,1,0,20,6,35.3,1,0,0
Tony Hargain,17,205,0,3,0,25,11,64.7,0,0,0
Adrian Cooper,16,197,3,4,0,27,9,56.2,1,0,0
Willie Drewrey,16,237,2,3,0,32,14,87.5,0,0,0
Mark Higgs,16,142,0,1,0,21,6,37.5,1,0,0
Freeman McNeil,16,154,0,1,0,32,6,37.5,1,0,0
Johnny Mitchell,16,210,1,4,0,37,9,56.2,0,0,0
Jeff Query,16,265,3,3,1,83,11,68.8,0,0,0
Chris Warren,16,134,0,2,0,33,5,31.2,1,0,0
Kenneth Davis,15,80,0,1,0,22,1,6.7,1,0,0
Mike Farr,15,115,0,0,0,14,5,33.3,0,0,0
Andrew Glover,15,178,1,3,0,30,9,60,1,0,0
Eric Dickerson,14,85,1,0,0,15,5,35.7,0,0,0
Anthony Edwards,14,147,1,2,0,25,11,78.6,0,0,0
Eric Green,14,152,2,3,0,24,10,71.4,0,0,0
Johnny Johnson,14,103,0,1,0,26,3,21.4,0,0,0
Tony Jones,14,138,1,4,0,24,8,57.1,0,0,0
Keith McKeller,14,110,0,1,0,26,5,35.7,1,0,0
Anthony Morgan,14,323,2,4,3,83,11,78.6,0,0,0
Charles Arbuckle,13,152,1,2,0,23,6,46.2,0,0,0
Edgar Bennett,13,93,0,1,0,22,4,30.8,0,0,0
Rob Carpenter,13,161,1,1,1,51,7,53.8,0,0,0
Ron Lewis,13,152,0,3,0,27,8,61.5,0,0,0
Kevin Mack,13,81,0,1,0,23,3,23.1,1,0,0
Butch Rolle,13,64,0,0,0,12,4,30.8,0,0,0
Vai Sikahema,13,142,0,1,0,22,7,53.8,0,0,0
Darrell Thompson,13,129,1,2,1,43,7,53.8,0,0,0
Tommy Vardell,13,128,0,2,0,23,8,61.5,0,0,0
Jon Vaughn,13,84,0,2,0,28,2,15.4,1,0,0
Rod Bernstine,12,86,0,0,0,16,5,41.7,0,0,0
Hoby Brenner,12,161,0,2,0,23,7,58.3,0,0,0
Robert Brooks,12,126,1,0,0,18,6,50,0,0,0
Keith Cash,12,113,2,0,0,19,8,66.7,0,0,0
Dennis Gentry,12,114,0,0,0,18,2,16.7,0,0,0
Ron Heller,12,85,0,0,0,17,4,33.3,0,0,0
Keith Jones,12,94,0,0,0,15,4,33.3,1,0,0
Derek Russell,12,140,0,1,0,22,7,58.3,0,0,0
Cedric Tillman,12,211,1,3,1,81,8,66.7,0,0,0
Alexander Wright,12,175,2,2,1,41,8,66.7,0,0,0
Steve Broussard,11,96,1,1,0,24,4,36.4,1,0,0
Jarrod Bunch,11,50,1,0,0,13,2,18.2,0,0,0
Jim Riggs,11,70,0,0,0,17,4,36.4,0,0,0
Leonard Russell,11,24,0,0,0,12,1,9.1,0,0,0
Robb Thomas,11,136,0,2,0,31,7,63.6,1,0,0
Ferrell Edmunds,10,91,1,0,0,15,6,60,0,0,0
Sam Graddy,10,205,1,4,1,48,9,90,0,0,0
Gaston Green,10,79,0,1,0,33,3,30,0,0,0
Reggie Johnson,10,139,1,2,1,48,3,30,0,0,0
Marion Butts,9,73,0,1,0,22,2,22.2,0,0,0
Charles Davenport,9,136,0,2,0,31,6,66.7,0,0,0
Vaughn Dunbar,9,62,0,0,0,13,4,44.4,0,0,0
Mervyn Fernandez,9,121,0,1,0,21,7,77.8,0,0,0
Paul Green,9,67,1,0,0,15,5,55.6,0,0,0
Jonathan Hayes,9,77,2,1,0,21,4,44.4,0,0,0
Stanford Jennings,9,69,1,1,0,20,3,33.3,0,0,0
Aubrey Matthews,9,137,0,1,0,24,8,88.9,0,0,0
Odessa Turner,9,200,2,3,1,57,8,88.9,1,0,0
Frank Wainright,9,143,0,2,0,29,7,77.8,0,0,0
Barry Word,9,80,0,1,0,22,3,33.3,0,0,0
Pat Beach,8,75,2,0,0,16,6,75,0,0,0
Jeff Campbell,8,155,1,2,1,78,3,37.5,1,0,0
Roy Green,8,105,0,2,0,21,5,62.5,0,0,0
Doug Thomas,8,85,0,0,0,19,2,25,1,0,0
Tyji Armstrong,7,138,1,1,1,81,5,71.4,0,0,0
Ivory Lee Brown,7,54,0,0,0,18,1,14.3,0,0,0
Pat Chaffey,7,56,0,0,0,14,2,28.6,0,0,0
Derrick Fenner,7,41,1,0,0,15,2,28.6,0,0,0
Carwell Gardner,7,67,0,0,0,17,4,57.1,0,0,0
Mark Green,7,85,0,1,1,43,3,42.9,0,0,0
Clarence Kay,7,56,0,0,0,15,2,28.6,0,0,0
Brad Lamb,7,139,0,1,1,53,7,100,0,0,0
Ron Middleton,7,50,0,0,0,16,1,14.3,0,0,0
Blair Thomas,7,49,0,0,0,10,1,14.3,0,0,0
Kevin Turner,7,52,2,0,0,19,3,42.9,1,0,0
Jamie Williams,7,76,1,1,0,21,4,57.1,1,0,0
Eric Ball,6,66,2,1,0,35,2,33.3,0,0,0
Emile Harry,6,58,0,0,0,13,5,83.3,0,0,0
Jimmie Johnson,6,34,0,0,0,9,2,33.3,0,0,0
Tim Jorden,6,28,2,0,0,8,2,33.3,0,0,0
Buford McGee,6,60,0,0,0,15,4,66.7,0,0,0
Jake Reed,6,142,0,3,1,51,6,100,0,0,0
Walter Reeves,6,28,0,0,0,12,1,16.7,0,0,0
George Thomas,6,54,0,0,0,18,4,66.7,0,0,0
Kimble Anders,5,65,0,1,0,28,3,60,0,0,0
Eric Bieniemy,5,49,0,1,0,25,1,20,0,0,0
Kelly Blackwell,5,54,0,0,0,18,3,60,0,0,0
Ken Clark,5,46,0,0,0,17,1,20,0,0,0
David Daniels,5,99,0,1,1,57,3,60,0,0,0
Keith Henderson,5,64,0,1,0,23,2,40,1,0,0
Alonzo Highsmith,5,28,0,0,0,11,1,20,0,0,0
James Saxon,5,41,0,0,0,14,2,40,0,0,0
Rico Smith,5,64,0,1,0,21,4,80,0,0,0
Anthony Thompson,5,11,0,0,0,7,1,20,0,0,0
Mike Tice,5,65,1,1,0,34,2,40,0,0,0
Floyd Turner,5,43,0,0,0,18,3,60,1,0,0
Vernon Turner,5,42,0,0,0,16,0,0,0,0,0
Harvey Williams,5,24,0,0,0,12,1,20,0,0,0
Eric Wright,5,56,0,1,0,24,3,60,0,0,0
Rob Awalt,4,34,0,0,0,10,2,50,0,0,0
Reggie Barrett,4,67,1,1,0,24,4,100,0,0,0
Brad Baxter,4,32,0,0,0,12,2,50,0,0,0
Nick Bell,4,40,0,0,0,16,3,75,0,0,0
A.B. Brown,4,30,0,1,0,20,1,25,0,0,0
Derek Brown,4,31,0,0,0,9,0,0,0,0,0
Scott Galbraith,4,63,1,1,0,28,4,100,0,0,0
Greg Lewis,4,30,0,0,0,16,1,25,0,0,0
Travis McNeal,4,79,0,2,0,38,3,75,0,0,0
Ron Morris,4,44,0,1,0,26,2,50,0,0,0
Brent Novoselsky,4,63,0,1,0,34,2,50,0,0,0
Jason Phillips,4,26,1,0,0,8,1,25,0,0,0
Tommie Stowers,4,23,0,0,0,8,1,25,0,0,0
Don Warren,4,25,0,0,0,11,1,25,0,0,0
Ed West,4,30,0,0,0,10,1,25,0,0,0
Duane Young,4,45,0,0,0,14,3,75,0,0,0
Tommie Agee,3,18,0,0,0,8,0,0,0,0,0
Greg Baty,3,19,1,0,0,12,2,66.7,0,0,0
Eric Blount,3,18,0,0,0,18,1,33.3,0,0,0
Maurice Carthon,3,10,0,0,0,6,0,0,0,0,0
Robert Clark,3,59,0,1,1,45,3,100,0,0,0
Shawn Collins,3,31,0,0,0,11,2,66.7,0,0,0
Mark Didio,3,39,0,0,0,18,3,100,0,0,0
Floyd Dixon,3,36,0,0,0,19,2,66.7,0,0,0
Mike Hinnant,3,28,0,0,0,13,2,66.7,0,0,0
Desmond Howard,3,20,0,0,0,8,1,33.3,0,0,0
Mike Jones,3,18,0,0,0,7,2,66.7,0,0,0
Victor Jones,3,17,0,0,0,16,1,33.3,0,0,0
Trey Junkin,3,25,1,0,0,13,3,100,0,0,0
James Milling,3,25,0,0,0,15,1,33.3,0,0,0
Brian Mitchell,3,30,0,0,0,17,1,33.3,0,0,0
Pat Newman,3,21,0,0,0,8,1,33.3,0,0,0
Curvin Richards,3,8,0,0,0,6,0,0,0,0,0
Alfredo Roberts,3,36,0,0,0,18,2,66.7,0,0,0
Deion Sanders,3,45,1,1,0,37,1,33.3,0,0,0
Joey Smith,3,45,0,1,0,22,2,66.7,0,0,0
Walter Stanley,3,63,0,1,0,36,3,100,0,0,0
Milt Stegall,3,35,1,0,0,13,2,66.7,0,0,0
Clarence Verdin,3,37,0,1,0,21,2,66.7,0,0,0
Mike Williams,3,43,0,0,0,18,3,100,0,0,0
Randy Baldwin,2,30,0,1,0,20,1,50,0,0,0
James Brooks,2,-1,0,0,0,4,0,0,0,0,0
Pat Coleman,2,10,0,0,0,6,0,0,0,0,0
Al Edwards,2,25,0,1,0,20,1,50,0,0,0
Mitch Frerotte,2,4,2,0,0,2,2,100,0,0,0
Eddie Fuller,2,17,0,0,0,17,0,0,0,0,0
Johnny Hector,2,13,0,0,0,9,1,50,0,0,0
Jamie Holland,2,27,0,0,0,16,2,100,0,0,0
Maurice Johnson,2,16,0,0,0,13,1,50,0,0,0
David Jones,2,29,0,1,0,25,1,50,0,0,0
Bill Jones,2,6,0,0,0,5,0,0,0,0,0
Marc Logan,2,17,0,0,0,13,1,50,0,0,0
Rueben Mayes,2,13,0,0,0,7,1,50,0,0,0
Napoleon McCallum,2,13,0,0,0,7,0,0,0,0,0
Thomas McLemore,2,12,0,0,0,6,0,0,0,0,0
Erric Pegram,2,25,0,0,0,19,1,50,0,0,0
Bob Perryman,2,15,0,0,0,9,0,0,0,0,0
Tony Smith,2,14,0,0,0,8,0,0,0,0,0
Troy Stradford,2,15,0,0,0,12,1,50,0,0,0
Steve Tasker,2,24,0,0,0,17,2,100,0,0,0
Kitrick Taylor,2,63,1,2,0,35,2,100,0,0,0
Derek Tennell,2,12,0,0,0,8,1,50,0,0,0
Jeff Thomason,2,14,0,0,0,10,1,50,0,0,0
Ken Whisenhunt,2,11,0,0,0,10,0,0,0,0,0
Ron Wolfley,2,8,1,0,0,6,1,50,0,0,0
Michael Barber,1,32,0,1,0,32,1,100,0,0,0
Gary Brown,1,5,0,0,0,5,0,0,0,0,0
Dexter Carter,1,43,1,1,1,43,1,100,0,0,0
Robert Claiborne,1,15,0,0,0,15,1,100,0,0,0
Marcus Dowdell,1,6,0,0,0,6,1,100,0,0,0
Mike Dyal,1,7,0,0,0,7,1,100,0,0,0
Brett Favre,1,-7,0,0,0,-7,0,0,0,0,0
John Fina,1,1,1,0,0,1,1,100,0,0,0
Darrell Fullington,1,12,0,0,0,12,1,100,0,0,0
John Gesek,1,4,0,0,0,4,0,0,1,0,0
Robert Green,1,5,0,0,0,5,0,0,0,0,0
Chris Hinton,1,-2,0,0,0,-2,0,0,0,0,0
Tom Hodson,1,-6,0,0,0,-6,0,0,0,0,0
John Jackson,1,5,1,0,0,5,1,100,0,0,0
James Jones,1,1,1,0,0,1,1,100,0,0,0
Glen Kozlowski,1,7,0,0,0,7,0,0,0,0,0
Louis Lipps,1,1,0,0,0,1,0,0,0,0,0
Fred McAfee,1,16,0,0,0,16,1,100,0,0,0
Keenan McCardell,1,8,0,0,0,8,1,100,0,0,0
Dave Moore,1,10,0,0,0,10,1,100,0,0,0
Christian Okoye,1,5,0,0,0,5,0,0,0,0,0
Jeff Parker,1,12,0,0,0,12,1,100,0,0,0
Mike Prior,1,17,0,0,0,17,1,100,0,0,0
Mazio Royster,1,8,0,0,0,8,0,0,0,0,0
Troy Sadowski,1,20,0,1,0,20,1,100,0,0,0
Bill Schultz,1,3,1,0,0,3,1,100,0,0,0
Yancey Thigpen,1,2,0,0,0,2,0,0,0,0,0
Lewis Tillman,1,15,0,0,0,15,1,100,0,0,0
Barry Wagner,1,16,0,0,0,16,1,100,0,0,0
Derek Ware,1,13,0,0,0,13,1,100,0,0,0
Danta Whitaker,1,4,0,0,0,4,0,0,0,0,0
Doug Widell,1,-7,0,0,0,-7,0,0,0,0,0
Warren Williams,1,44,0,1,1,44,1,100,0,0,0
Mike Young,1,11,0,0,0,11,1,100,0,0,0
Richard Cooper,0,20,0,1,0,20,0,0,0,0,0
