Player,Comb,Asst,Solo,Sck
Sean Vanhorse,56,5,51,0
Liffort Hobley,55,9,46,2
Erik Howard,55,14,41,0
Gary Plummer,55,12,43,0
John Randle,55,11,44,11.5
Pat Terrell,55,8,47,0
Terry Wooden,55,15,40,0
Donald Evans,54,14,40,3
Shaun Gayle,54,9,45,0
Sean Gilbert,54,7,47,5
Reggie Jones,54,3,51,0
Darren Carrington,53,5,48,0
Danny Copeland,53,2,51,1
Phil Hansen,53,13,40,8
Lamar Lathon,53,14,39,1.5
Roland Mitchell,53,8,45,0
Al Noga,53,12,41,9
Robert Massey,52,10,42,0
Steve McMichael,52,9,43,10.5
Eric Swann,52,9,43,2
Reggie White,52,7,45,14
Aeneas Williams,52,12,40,0
Ray Crockett,51,7,44,1
William Fuller,51,8,43,8
Chuck Klingbeil,51,9,42,1
Milton Mack,51,2,49,0
Tim McKyer,51,4,47,1
Rich Miano,51,4,47,0
Stevon Moore,51,9,42,2
David Pool,51,7,44,0
Rod Smith,51,9,42,0
Derrick Thomas,51,4,47,14.5
Tony Tolbert,51,11,40,8.5
Marvin Washington,51,12,39,8.5
Bobby Houston,50,4,46,4
Johnny Rembert,50,14,36,1
Willie Broughton,49,9,40,1
J.B. Brown,49,4,45,0
Rob Burnett,49,13,36,9
Quentin Coryatt,49,9,40,2
Pierce Holt,49,8,41,5.5
Kirby Jackson,49,5,44,0
David Little,49,12,37,3
Darren Perry,49,6,43,0
Louis Riddick,49,16,33,1
Deion Sanders,49,8,41,0
Michael Brim,48,5,43,0
Larry Brown,48,5,43,0
Rickey Dixon,48,6,42,0
Moe Gardner,48,13,35,4.5
Sean Jones,48,13,35,8.5
Randy Robbins,48,12,36,0
Tony Siragusa,48,11,37,3
Reyna Thompson,48,5,43,0
Chip Banks,47,7,40,9
Matt Brock,47,13,34,4
Gill Byrd,47,3,44,0
Charles Dimry,47,3,44,0
Vencie Glenn,47,12,35,0
Wes Hopkins,47,5,42,0
Henry Rolling,47,7,40,1
Kevin Scott,47,6,41,0
Brent Williams,47,13,34,4
Tony Woods,47,10,37,3
Eric Allen,46,2,44,0
David Brandon,46,9,37,1
Richard Dent,46,5,41,8.5
Steve DeOssie,46,8,38,0
Kenneth Gant,46,8,38,3
Mike Golic,46,6,40,2
James Jones,46,10,36,4
Bryce Paup,46,18,28,6.5
Pat Swilling,46,8,38,10.5
Sam Clancy,45,8,37,4.5
Eugene Daniel,45,4,41,2
Eric Dorsey,45,12,33,2
Tim Johnson,45,2,43,6
Gerald Robinson,45,7,38,5
Alfred Williams,45,4,41,10
Darren Woodson,45,3,42,1
Robert Bailey,44,1,43,0
Thomas Everett,44,7,37,0
Dana Hall,44,6,38,1
Charles Mann,44,9,35,4.5
Lonnie Marts,44,3,41,0
Scott Mersereau,44,7,37,5
Trace Armstrong,43,8,35,6.5
Jerry Ball,43,10,33,2.5
Tim Green,42,9,33,3
John Grimsley,42,11,31,0
Ken Harvey,42,9,33,6
James Hasty,42,3,39,0
Michael Dean Perry,42,2,40,8.5
Lamar Rogers,42,8,34,4
Phillippi Sparks,42,4,38,0
Michael Stewart,42,5,37,2
Perry Williams,42,4,38,0
Steve Jackson,41,10,31,1
A.J. Johnson,41,1,40,0
Eric Thomas,41,2,39,0
James Williams,41,6,35,0
Chris Zorich,41,7,34,2
Tim Gordon,40,13,27,0
Howie Long,40,9,31,9
John Offerdahl,40,10,30,1.5
Anthony Pleasant,40,10,30,4
Cris Dishman,39,7,32,0
Burt Grossman,39,9,30,8
Brett Maxie,39,7,32,1
Martin Mayhew,39,5,34,0
Lemuel Stinson,39,2,37,0
Everson Walls,39,9,30,0.5
James Francis,38,3,35,6
Nolan Harrison,38,7,31,2.5
Wymon Henderson,38,1,37,0
Corey Miller,38,7,31,2
Frank Minnifield,38,3,35,0
Chris Singleton,38,10,28,0
Vinson Smith,38,9,29,1
Jimmy Spencer,38,5,33,0
Andre Tippett,38,8,30,7
Anthony Blaylock,37,2,35,0
Terrell Buckley,37,2,35,0
Dwight Hollier,37,6,31,1
Le-Lo Lang,37,1,36,1
Bruce Pickens,37,5,32,1
Gary Reasons,37,5,32,0
Anthony Smith,37,8,29,13
Lawrence Taylor,37,8,29,5
Sammy Walker,37,2,35,0
Jeff Cross,36,7,29,5
Paul Frase,36,6,30,5
Donald Frank,35,3,32,0
Alonzo Mitz,35,15,20,3
Ed Reynolds,35,8,27,0
Lee Williams,35,10,25,11
Blaise Winter,35,3,32,6
Jeff Alm,34,8,26,1
Shane Dronett,34,5,29,6.5
Richard Fain,34,2,32,0
Mike Gann,34,9,25,2
Andy Harmon,34,5,29,7
Bill Johnson,34,10,24,2
Dion Lambert,34,13,21,1
Darryll Lewis,34,4,30,1
Ron Cox,33,9,24,1
Steve Emtman,33,5,28,3
Kevin Fagan,33,9,24,1
Steve Israel,33,3,30,0
Chris Mims,33,4,29,10
Markus Paul,33,4,29,0
David Tate,33,9,24,0
Barney Bussey,32,4,28,0
Tony Casillas,32,7,25,3
Keith DeLong,32,6,26,0
Leonard Griffin,32,10,22,2.5
Mark Gunn,32,13,19,2
Leonard Marshall,32,6,26,4
Russell Maryland,32,6,26,2.5
Erik McMillan,32,4,28,2
Kenny Walker,32,5,27,1.5
Dennis Brown,31,5,26,3.5
Mike Dumas,31,9,22,0
Mark Kelso,31,3,28,0
Richard Shelton,31,7,24,0
Otis Smith,31,3,28,0
Ted Washington,31,4,27,2
Felix Wright,31,4,27,0
Vince Buck,30,5,25,0.5
Monte Coleman,30,4,26,3
Vestee Jackson,30,3,27,0
Dante Jones,30,3,27,0
Roger Jones,30,1,29,0
Alvoid Mays,30,1,29,1
Anthony Parker,30,9,21,0
William Perry,30,4,26,2
Joe Phillips,30,8,22,2.5
Darryl Pollard,30,1,29,0
Marc Spindler,30,6,24,2.5
Frank Warren,30,8,22,4
Gerald Williams,30,3,27,3
Torin Dorn,29,4,25,0
Delton Hall,29,4,25,1
Tim Hauck,29,7,22,0
Jim Jeffcoat,29,4,25,10.5
Ray Seals,29,3,26,5
Danny Stubbs,29,7,22,9
Kevin Walker,29,10,19,0
Marc Boutte,28,4,24,1
Kenny Davidson,28,5,23,2
Keith Rucker,28,7,21,2
Mark Sander,28,4,24,0
Tracy Scroggins,28,2,26,7.5
Tony Stargell,28,4,24,0
Doug Terry,28,4,24,0
Shane Collins,27,4,23,1
Randy Hilliard,27,5,22,1
Issiac Holt,27,1,26,0
Mike D. Jones,27,3,24,6
Mark Maddox,27,4,23,0
Marvcus Patton,27,4,23,2
Leonard Wheeler,27,6,21,0
Jim Wilks,27,3,24,4
Darrick Brownlow,26,2,24,0
Mike Cofer,26,5,21,2
John Jurkovic,26,10,16,2
R.J. Kors,26,8,18,0
Mark McMillian,26,3,23,0
Tim Ryan,26,4,22,3
Dwayne Sabb,26,8,18,1
Brian Sochia,26,2,24,1.5
Greg Townsend,26,5,21,5
David Braxton,25,5,20,0
Robert Brown,25,7,18,1
Dedrick Dodge,25,4,21,1
Nesby Glasgow,25,10,15,1
Larry Griffin,25,3,22,0
Aaron Jones,25,4,21,2
Albert Lewis,25,4,21,0
Dan Owens,25,4,21,2
Kevin Smith,25,2,23,0
George Thornton,25,4,21,2
Keith Traylor,25,3,22,1
Michael Bankston,24,9,15,2
Aundray Bruce,24,7,17,3.5
Matt Darby,24,6,18,0
Dexter Davis,24,0,24,0
Floyd Fields,24,5,19,0
Cedric Figaro,24,6,18,0
Mike Fox,24,6,18,2.5
Fernandus Vinson,24,4,20,1
Todd Bowles,23,1,22,0
John Brantley,23,5,18,0
Roger Brown,23,6,17,0
Thane Gash,23,3,20,0
Charles Haley,23,1,22,6
Freddie Joe Nunn,23,5,18,4
Calvin Tiggle,23,6,17,0
Bruce Alexander,22,3,19,0
Joey Browner,22,6,16,0
Burnell Dent,22,4,18,1
Rick Graf,22,7,15,1
Jon Hand,22,4,18,1
Ray Horton,22,4,18,0
Joe King,22,2,20,0
Brian Mitchell,22,4,18,0
Bill Pickel,22,6,16,1
Mike Piel,22,1,21,3
Andre Waters,22,0,22,0
Ray Berry,21,5,16,0
Maurice Douglass,21,1,20,0
Steve Hendrickson,21,5,16,0
Dan Land,21,2,19,0
Godfrey Myles,21,5,16,0
Robert Porcher,21,6,15,1
Eric Shaw,21,3,18,0
Percy Snow,21,0,21,0
Fred Stokes,21,3,18,3.5
Keith Taylor,21,2,19,0
Antoine Bennett,20,0,20,0
Dave Duerson,20,5,15,0
Chris Gannon,20,4,16,0
Keith Hamilton,20,6,14,3.5
Izel Jenkins,20,4,16,0
Leon Lett,20,6,14,3.5
Cedric Mack,20,4,16,0
Michael Reid,20,3,17,0
Barry Wilburn,20,5,15,0
Reggie Burnette,19,4,15,0
Tim Edwards,19,6,13,1
Tory Epps,19,6,13,0
Darrell Green,19,0,19,0
Randy Kirk,19,3,16,0
Mike McGruder,19,1,18,0
Jeff Mills,19,4,15,2
Alton Montgomery,19,8,11,0
Fred Smerlas,19,4,15,0
Robert Young,19,3,16,2
Michael Carter,18,5,13,1
Harry Colon,18,0,18,0
Reuben Davis,18,2,16,2
Bryan Hinkle,18,6,12,0
John Johnson,18,3,15,1
Jock Jones,18,3,15,1
Joe Kelly,18,4,14,0
Garry Lewis,18,3,15,0
Chester McGlockton,18,4,14,3
Terry Ray,18,1,17,0
Oliver Barnett,17,7,10,0
Stephen Braggs,17,1,16,1
Jesse Campbell,17,1,16,0
Jeff Faulkner,17,6,11,0.5
Kerry Glenn,17,0,17,0
Alex Gordon,17,2,15,1
Myron Guyton,17,4,13,0
Bill Hawkins,17,2,15,2
Marion Hobby,17,6,11,0
Tracy Johnson,17,1,16,0
Jimmie Jones,17,3,14,4
Les Miller,17,5,12,1
Mike Pitts,17,3,14,4
Rafael Robinson,17,2,15,0
Ken Rose,17,0,17,0
Alonzo Spellman,17,0,17,4
Matt Vanderbeek,17,1,16,0
Lester Archambeau,16,2,14,1
Jason Buck,16,2,14,3
Antonio Goss,16,3,13,0
Britt Hager,16,1,15,0
Scott Kozak,16,6,10,0
Sammy Lilly,16,0,16,0
Eugene Seale,16,4,12,0
Scott Stephen,16,0,16,0
Fred Strickland,16,0,16,0
Johnny Thomas,16,1,15,0
Natu Tuatagaloa,16,4,12,3
Van Waiters,16,3,13,0
Eric Williams,16,3,13,0
Mike Williams,16,2,14,0
Jeff Brady,15,5,10,0
Dixon Edwards,15,4,11,0
Steve Grant,15,4,11,0
Corey Harris,15,1,14,0
Garry Howe,15,3,12,2
Mario Johnson,15,5,10,2
Ed McDaniel,15,1,14,0
J.C. Pearson,15,2,13,1
Mark Pike,15,2,13,1
Dennis Price,15,1,14,0
Doug Smith,15,2,13,0
Jim Wahler,15,0,15,0
Charles Washington,15,1,14,0
Leon White,15,2,13,0
Warren Williams,15,1,14,0
Al Chamblee,14,1,13,1
Brian Davis,14,3,11,0
Cliff Hicks,14,3,11,1
Bill Maas,14,3,11,1.5
Greg Manusky,14,2,12,0
Jake Reed,14,0,14,0
Dave Waymer,14,2,12,0
Larry Webster,14,4,10,1.5
Adrian White,14,3,11,0
James E. Williams,14,2,12,0
Kurt Barber,13,3,10,0.5
Bill Bates,13,4,9,0
Dennis Byrd,13,0,13,1
Todd F. Collins,13,3,10,0
Charles Davenport,13,0,13,0
Eric Everett,13,3,10,0
Mike Frier,13,0,13,0
Bob Golic,13,4,9,0
Chris Hale,13,1,12,0
James Jones,13,4,9,0
Darin Jordan,13,1,12,0
Todd McNair,13,2,11,0
Ervin Randle,13,1,12,0
Ron Rivera,13,2,11,1
Elbert Shelley,13,0,13,0
Chuck Smith,13,4,9,2
Marcus Turner,13,4,9,0
Tony Walker,13,4,9,1
Keith Willis,13,3,10,0
Ashley Ambrose,12,1,11,0
Harlon Barnett,12,3,9,0
Lewis Billups,12,2,10,0
Carl Carter,12,2,10,0
Larry Centers,12,2,10,0
Martin Harrison,12,2,10,3.5
Mike A. Jones,12,3,9,0
Kanavis McGhee,12,2,10,0
Dexter McNabb,12,2,10,0
Ernie Mills,12,2,10,0
Danny Noonan,12,3,9,0
Brent Novoselsky,12,2,10,0
Kurt Schulz,12,1,11,0
Steve Tasker,12,0,12,0
Spencer Tillman,12,1,11,0
Kevin Turner,12,2,10,0
Bobby Wilson,12,2,10,2
Glenn Cadrez,11,5,6,0
Alan Grant,11,0,11,0
Chris Green,11,0,11,0
Ron Holmes,11,1,10,0.5
Steve Hyche,11,1,10,1
Skip McClendon,11,3,8,1
Willis Peguese,11,4,7,0
Lawrence Pete,11,4,7,1
Robb Thomas,11,1,10,0
Sheldon White,11,2,9,0
Randy Baldwin,10,0,10,0
Michael Ball,10,1,9,0
Richard Brown,10,2,8,1
Chris Crooms,10,0,10,0
Brad Culpepper,10,5,5,0
James Joseph,10,0,10,0
Levon Kirkland,10,0,10,0
Kevin Porter,10,2,8,0
Corey Raymond,10,0,10,1
Michael Sinclair,10,1,9,1
Frank Stams,10,3,7,0
Richard Tardits,10,2,8,0
Lewis Tillman,10,2,8,0
T.J. Turner,10,2,8,0
Solomon Wilcots,10,1,9,0
Tommie Agee,9,1,8,0
Toby Caston,9,2,7,0
Mark D'Onofrio,9,5,4,0
Odie Harris,9,2,7,0
Leroy Hoard,9,2,7,0
Derrick Hoskins,9,1,8,0
David Jones,9,1,8,0
David Lang,9,1,8,0
Marc Logan,9,0,9,0
Eugene Marve,9,1,8,0
Alfred Oglesby,9,1,8,0
Tyrone Rodgers,9,7,2,0
Tracy Rogers,9,1,8,0
DeMond Winston,9,0,9,0
Tony Barker,8,2,6,0
Joe Bowden,8,3,5,0
Tony Brown,8,3,5,0
Keith Cash,8,0,8,0
Joe Fishback,8,2,6,0
William Frizzell,8,0,8,0
Carwell Gardner,8,0,8,0
Shawn Jefferson,8,0,8,0
Tommy Jeter,8,1,7,0
Ernie Logan,8,1,7,1
John Mangum,8,0,8,0
Napoleon McCallum,8,1,7,0
Bernie Parmalee,8,0,8,0
Elvis Patterson,8,4,4,0
Tom Sims,8,3,5,3
Renaldo Turnbull,8,1,7,1.5
Odessa Turner,8,0,8,0
Robert Williams,8,2,6,0
Greg Baty,7,0,7,0
Gary Brown,7,0,7,0
Bobby Butler,7,2,5,0
Pat Chaffey,7,0,7,0
Anthony Edwards,7,0,7,0
Malcolm Frank,7,0,7,0
Jumpy Geathers,7,1,6,5
Robert Goff,7,0,7,0
Mark Green,7,1,6,0
Richard Harvey,7,1,6,0
Sidney Johnson,7,0,7,0
Troy Johnson,7,2,5,0
Mike Lodish,7,2,5,0
Sean Lumpkin,7,0,7,0
Deems May,7,3,4,0
Tony McCoy,7,3,4,1
Johnny Meads,7,5,2,0
Keith Millard,7,3,4,1
Jerry Olsavsky,7,2,5,0
Elston Ridgle,7,0,7,3
Frank Robinson,7,0,7,0
James Saxon,7,2,5,0
Craig Thompson,7,1,6,0
Frank Wainright,7,0,7,0
Derek Brown,6,0,6,0
Paul Butcher,6,1,5,0
Chris Calloway,6,0,6,0
Kerry Cash,6,0,6,0
Greg Clark,6,1,5,0
Willie Clay,6,1,5,0
Ben Coates,6,0,6,0
Brett Collins,6,1,5,0
Mike Evans,6,4,2,0
Darryl Ford,6,2,4,0
Willie Gault,6,1,5,0
Randal Hill,6,0,6,0
Cornell Holloway,6,0,6,0
Clayton Holmes,6,0,6,0
Johnnie Jackson,6,2,4,1
Victor Jones,6,1,5,0
E.J. Junior,6,1,5,0
John Kacherski,6,0,6,0
Chip Lohmiller,6,0,6,0
Darrell Malone,6,1,5,0
Bo Orlando,6,1,5,0
Junior Robinson,6,0,6,0
Mark Rodenhauser,6,1,5,0
Pio Sagapolutele,6,1,5,0
Leon Seals,6,0,6,0
Joel Smeenge,6,1,5,0.5
Joel Steed,6,1,5,0
Milt Stegall,6,1,5,0
Esera Tuaolo,6,2,4,1
John Washington,6,1,5,0
Danta Whitaker,6,0,6,0
David Wilkins,6,2,4,1.5
Ron Wolfley,6,2,4,0
Eric Wright,6,1,5,0
Elijah Alexander,5,1,4,0
Ray Bentley,5,0,5,0
Blair Bush,5,1,4,0
Ken Clark,5,0,5,0
Rodney Culver,5,0,5,0
Robert Green,5,0,5,0
Mark Jackson,5,0,5,0
Michael Jackson,5,0,5,0
Anthony Johnson,5,0,5,0
Richard Johnson,5,3,2,0
Keith Jones,5,0,5,0
Victor Jones,5,1,4,0
Harper LeBel,5,0,5,0
Shawn Lee,5,1,4,0.5
Darren Lewis,5,1,4,0
Bruce Matthews,5,0,5,0
Rob McGovern,5,1,4,0
Anthony Miller,5,0,5,0
Glenn Montgomery,5,1,4,0.5
Kevin Murphy,5,2,3,0
Terry Orr,5,0,5,0
Tony Paige,5,1,4,0
Mitchell Price,5,0,5,0
Mickey Pruitt,5,0,5,0
Huey Richardson,5,2,3,0
Heath Sherman,5,1,4,0
Jim Skow,5,0,5,0
Yancey Thigpen,5,1,4,0
Dave Widell,5,0,5,0
Marcus Wilson,5,2,3,0
Louie Aguiar,4,0,4,0
Fred Barnett,4,0,4,0
Mark Carrier,4,0,4,0
Roosevelt Collins,4,1,3,0
Kenneth Davis,4,0,4,0
Lawrence Dawsey,4,0,4,0
Robert Delpino,4,0,4,0
Stacey Dillard,4,1,3,0
Mark Duckens,4,0,4,0
Bill Goldberg,4,0,4,0
Sam Graddy,4,1,3,0
Alan Haller,4,0,4,0
Dale Hellestrae,4,0,4,0
Keith Henderson,4,0,4,0
Chad Hennings,4,0,4,0
Jessie Hester,4,0,4,0
Mike Hinnant,4,0,4,0
Ethan Horton,4,1,3,0
Desmond Howard,4,0,4,0
James Jenkins,4,0,4,0
Reggie Johnson,4,0,4,0
John Kasay,4,0,4,0
Jim Kelly,4,0,4,0
Brian Kinchen,4,0,4,0
Todd Kinchen,4,0,4,0
Scott Kowalkowski,4,0,4,0
Glen Kozlowski,4,0,4,0
Jeff Lageman,4,0,4,1
Jay Leeuwenburg,4,0,4,0
James Lofton,4,0,4,0
Anthony McDowell,4,0,4,0
Herman Moore,4,0,4,0
Richard Newbill,4,0,4,0
Pat Newman,4,0,4,0
Brett Perriman,4,0,4,0
Marquez Pope,4,0,4,0
Andre Reed,4,0,4,0
Reggie Rivers,4,1,3,0
Larry Roberts,4,1,3,1
David Rocker,4,1,3,0
Steve Smith,4,1,3,0
Bob Spitulski,4,0,4,0
Siran Stacy,4,0,4,0
Tommie Stowers,4,0,4,0
Doug Thomas,4,0,4,0
Michael Timpson,4,0,4,0
Corey Widmer,4,0,4,0
John L. Williams,4,0,4,0
Neal Anderson,3,0,3,0
Flipper Anderson,3,0,3,0
Matt Bahr,3,0,3,0
Eric Ball,3,0,3,0
Ephesians Bartley,3,0,3,0
Ed Brady,3,0,3,0
Bill Brooks,3,0,3,0
Chris Burkett,3,0,3,0
Kevin Call,3,0,3,0
Cris Carter,3,0,3,0
Marv Cook,3,0,3,0
David Daniels,3,0,3,0
Don Davey,3,0,3,0
Willie Davis,3,0,3,0
Matt Elliott,3,1,2,0
Lin Elliott,3,0,3,0
Jim Everett,3,0,3,0
John Fina,3,0,3,0
Mike Flores,3,0,3,0
Sam Gash,3,0,3,0
Keith Goganious,3,1,2,0
John Granby,3,0,3,0
Harold Green,3,0,3,0
Ron Hall,3,0,3,0
Pat Harlow,3,0,3,0
Ronnie Harmon,3,0,3,0
Leonard Harris,3,0,3,0
Robert Harris,3,1,2,0
Emile Harry,3,0,3,0
Bobby Hebert,3,0,3,0
Ron Heller,3,0,3,0
Bobby Humphrey,3,0,3,0
Alfred Jackson,3,0,3,0
Andre Jones,3,1,2,0
Tim Jorden,3,0,3,0
Trey Junkin,3,2,1,0
Dave Krieg,3,0,3,0
Amp Lee,3,0,3,0
Tim Lester,3,1,2,0
Adam Lingner,3,0,3,0
Arthur Marshall,3,0,3,0
Corey Mayfield,3,1,2,0
Eddie Miller,3,1,2,0
Browning Nagle,3,0,3,0
Jay Novacek,3,0,3,0
Cliff Odom,3,0,3,0
Chris Oldham,3,0,3,0
Erric Pegram,3,1,2,0
Carl Pickens,3,0,3,0
Jim Price,3,0,3,0
Ricky Proehl,3,0,3,0
Tom Rathman,3,0,3,0
Fuad Reveiz,3,1,2,0
Jerry Rice,3,0,3,0
Ray Roberts,3,1,2,0
Barry Sanders,3,0,3,0
Sterling Sharpe,3,0,3,0
Jeff Sydner,3,1,2,0
Tommy Vardell,3,2,1,0
Danny Villa,3,1,2,0
Barry Wagner,3,0,3,0
Steve Wallace,3,0,3,0
Will Wolford,3,0,3,0
Alexander Wright,3,0,3,0
Willie Wright,3,0,3,0
Bobby Abrams,2,0,2,0
John Alt,2,0,2,0
Morten Andersen,2,0,2,0
Gary Anderson,2,0,2,0
Sam Anno,2,0,2,0
Mark Bavaro,2,0,2,0
Brad Baxter,2,1,1,0
Don Beebe,2,0,2,0
Nick Bell,2,1,1,0
Dean Biasucci,2,0,2,0
J.J. Birden,2,0,2,0
Kelly Blackwell,2,0,2,0
John Brandes,2,0,2,0
Brian Brennan,2,0,2,0
Robert Brooks,2,0,2,0
Kevin Butler,2,0,2,0
James Campen,2,0,2,0
Anthony Carter,2,0,2,0
Jeff Chadwick,2,0,2,0
Gary Clark,2,0,2,0
Louis Clark,2,0,2,0
Mark Clayton,2,0,2,0
Aaron Craver,2,0,2,0
Howard Cross,2,0,2,0
Rick Cunningham,2,0,2,0
Wendell Davis,2,0,2,0
Mark Dennis,2,0,2,0
Floyd Dixon,2,0,2,0
Henry Ellard,2,0,2,0
Jeff Feagles,2,0,2,0
Grant Feasel,2,0,2,0
Jerry Fontenot,2,1,1,0
Kendall Gammon,2,1,1,0
Rich Gannon,2,0,2,0
Chris Gardocki,2,0,2,0
Dennis Gentry,2,1,1,0
Ernest Givins,2,0,2,0
David Grant,2,1,1,0
Paul Gruber,2,0,2,0
Carlton Haselrig,2,0,2,0
Tracy Hayworth,2,0,2,0
Tony Hill,2,0,2,0
Bill Hitchcock,2,0,2,0
Stephen Hobbs,2,0,2,0
Rodney Holman,2,0,2,0
Michael Irvin,2,0,2,0
Garth Jax,2,0,2,0
Stanford Jennings,2,0,2,0
