Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Jerry Rice,100,1502,13,18,4,64,0,0,0,0,0
Andre Rison,82,1208,10,13,5,75,0,0,0,0,0
Keith Byars,81,819,3,5,1,54,0,0,0,0,0
Henry Ellard,76,1294,4,14,3,50,0,0,0,0,0
Gary Clark,75,1112,8,15,7,53,0,0,0,0,0
Drew Hill,74,1019,5,15,3,57,0,0,0,0,0
Haywood Jeffires,74,1048,8,11,3,87,0,0,0,0,0
John L. Williams,73,699,0,7,2,60,0,0,0,0,0
Ernest Givins,72,979,9,17,1,80,0,0,0,0,0
Albert Bentley,71,664,2,7,2,73,0,0,0,0,0
Andre Reed,71,945,8,11,2,56,47,66.2,1,0,0
Anthony Carter,70,1008,8,11,3,56,0,0,0,0,0
Art Monk,68,770,5,6,2,44,0,0,0,0,0
Sterling Sharpe,67,1105,6,16,4,76,0,0,0,0,0
Curtis Duncan,66,785,1,10,0,37,0,0,0,0,0
Stephone Paige,65,1021,5,12,6,86,0,0,0,0,0
Richard Johnson,64,727,6,7,2,44,0,0,0,0,0
Kelvin Martin,64,732,0,8,1,45,0,0,0,0,0
Eric Martin,63,912,5,11,3,58,0,0,0,0,0
Anthony Miller,63,933,7,15,0,31,0,0,0,0,0
Bill Brooks,62,823,5,9,4,75,0,0,0,0,0
Jay Novacek,59,657,4,9,1,41,0,0,0,0,0
Webster Slaughter,59,847,4,9,3,50,0,0,0,0,0
Mark Jackson,57,926,4,14,3,66,0,0,0,0,0
Eric Metcalf,57,452,1,5,0,35,0,0,0,0,0
Al Toon,57,757,6,9,2,46,0,0,0,0,0
Brent Jones,56,747,5,7,1,67,0,0,0,0,0
Ricky Proehl,56,802,4,16,1,45,0,0,0,0,0
Ricky Sanders,56,727,3,11,0,38,0,0,0,0,0
Irving Fryar,54,856,4,11,3,56,0,0,0,0,0
Jessie Hester,54,924,6,18,5,64,0,0,0,0,0
Vance Johnson,54,747,3,12,2,49,0,0,0,0,0
Roy Green,53,797,4,12,3,54,0,0,0,0,0
Robert Clark,52,914,8,17,4,57,0,0,0,0,0
Mark Duper,52,810,5,10,2,69,43,82.7,1,0,0
Mervyn Fernandez,52,839,5,16,2,66,0,0,0,0,0
Tommy Kane,52,776,4,12,1,63,0,0,0,0,0
Flipper Anderson,51,1097,4,20,7,55,0,0,0,0,0
Marv Cook,51,455,5,3,0,35,0,0,0,0,0
Hassan Jones,51,810,7,10,3,75,0,0,0,0,0
Willie Gault,50,985,3,15,6,68,0,0,0,0,0
Keith Jackson,50,670,6,8,0,37,0,0,0,0,0
Louis Lipps,50,682,3,11,0,37,0,0,0,0,0
Brian Blades,49,525,3,2,0,24,0,0,0,0,0
Mark Carrier,49,813,4,11,1,68,0,0,0,0,0
Pete Holohan,49,475,2,5,0,28,0,0,0,0,0
John Taylor,49,748,7,11,3,78,0,0,0,0,0
Thurman Thomas,49,532,2,4,2,63,26,53.1,1,0,0
Tom Rathman,48,327,0,1,0,28,0,0,0,0,0
Buford McGee,47,388,4,3,0,25,0,0,0,0,0
