Player,FF,FR,FR TD
Johnnie Jackson,0,0,0
Kirby Jackson,0,0,0
Rickey Jackson,0,7,0
George Jamison,0,1,0
Garth Jax,0,0,0
Jim Jeffcoat,0,1,0
A.J. Jenkins,0,0,0
Jim Jensen,0,0,0
Ezra Johnson,0,0,0
Mike Johnson,0,0,0
Pepper Johnson,0,1,0
Tim Johnson,0,1,0
Troy Johnson,0,0,0
Vaughan Johnson,0,1,0
Aaron Jones,0,1,0
Dante Jones,0,0,0
Sean Jones,0,1,0
Jimmie Jones,0,0,0
Victor Jones,0,0,0
Seth Joyner,0,0,0
Mark Kelso,0,0,0
Cortez Kennedy,0,1,0
Markus Koch,0,1,0
Greg Kragen,0,2,0
Tim Krumrie,0,1,0
Eric Kumerow,0,0,0
Jeff Lageman,0,0,0
Carnell Lake,0,1,0
Paul Lankford,0,0,0
Garrett Limbrick,0,0,0
Adam Lingner,0,0,0
Greg Lloyd,0,0,0
Eugene Lockhart,0,1,0
Mike Lodish,0,0,0
Marc Logan,0,0,0
Howie Long,0,1,0
Tim Lucas,0,1,0
Robert Lyles,0,1,0
Bill Maas,0,1,0
Cedric Mack,0,1,0
Charles Mann,0,0,0
Dan Marino,0,0,0
Greg Mark,0,0,0
Leonard Marshall,0,0,0
Wilber Marshall,0,1,0
Chris Martin,0,4,0
Wayne Martin,0,0,0
Eugene Marve,0,0,0
Clay Matthews,0,0,0
Keith McCants,0,1,0
Skip McClendon,0,0,0
Terry McDaniel,0,2,1
Bubba McDowell,0,1,0
Vann McElroy,0,0,0
Keith McKeller,0,0,0
Tim McKyer,0,0,0
Steve McMichael,0,0,0
Rod McSwain,0,1,0
Johnny Meads,0,0,0
Karl Mecklenburg,0,2,1
Greg Meisner,0,0,0
Mike Merriweather,0,4,1
Scott Mersereau,0,0,0
Keith Millard,0,0,0
Les Miller,0,3,2
Sam Mills,0,1,0
Matt Monger,0,0,0
Glenn Montgomery,0,0,0
Stevon Moore,0,1,0
Winston Moss,0,1,0
Jamie Mueller,0,0,0
Kevin Murphy,0,0,0
Mark Murphy,0,0,0
Joe Nash,0,1,0
Bob Nelson,0,0,0
Tim Newton,0,0,0
Gerald Nichols,0,0,0
Hardy Nickerson,0,0,0
Brian Noble,0,0,0
Al Noga,0,1,1
Danny Noonan,0,0,0
Ken Norton,0,2,0
Scott Norwood,0,0,0
Freddie Joe Nunn,0,1,0
Cliff Odom,0,1,1
Louis Oliver,0,0,0
Leslie O'Neal,0,2,0
Eldonta Osborne,0,0,0
Dan Owens,0,0,0
Tony Paige,0,0,0
Shawn Patterson,0,0,0
Marvcus Patton,0,0,0
Michael Dean Perry,0,1,0
William Perry,0,0,0
Joe Phillips,0,0,0
Bill Pickel,0,1,0
Mike Piel,0,2,0
Mark Pike,0,0,0
Mike Pitts,0,0,0
Anthony Pleasant,0,0,0
David Pool,0,0,0
Rufus Porter,0,4,0
Warren Powers,0,0,0
Mickey Pruitt,0,1,0
Ervin Randle,0,0,0
John Randle,0,0,0
Doug Reed,0,0,0
Mike Reichenbach,0,0,0
Michael Reid,0,0,0
Johnny Rembert,0,0,0
Ed Reynolds,0,0,0
Larry Roberts,0,0,0
Gerald Robinson,0,1,0
Jerry Robinson,0,0,0
Tracy Rocker,0,0,0
Butch Rolle,0,0,0
Henry Rolling,0,0,0
Bill Romanowski,0,0,0
John Roper,0,0,0
Rod Saddler,0,2,0
Dan Saleaumua,0,6,1
Leon Seals,0,2,0
Junior Seau,0,0,0
Clyde Simmons,0,2,1
Michael Simmons,0,1,0
Keith Sims,0,0,0
Mike Singletary,0,1,0
Chris Singleton,0,0,0
Tony Siragusa,0,1,0
Jim Skow,0,1,0
Jessie Small,0,0,0
Al Smith,0,1,0
Doug Smith,0,1,0
Billy Ray Smith Jr.,0,0,0
Brian Smith,0,0,0
Don Smith,0,0,0
Neil Smith,0,1,0
Sammie Smith,0,0,0
Sean Smith,0,0,0
Percy Snow,0,0,0
Jesse Solomon,0,0,0
Chris Spielman,0,2,0
Marc Spindler,0,0,0
Ron Stallworth,0,1,0
Scott Stephen,0,2,0
Fred Stokes,0,4,0
Tyronne Stowe,0,1,0
Pete Stoyanovich,0,0,0
Thomas Strauthers,0,1,0
Danny Stubbs,0,2,0
Pat Swilling,0,0,0
Darryl Talley,0,1,0
Lawrence Taylor,0,1,0
Broderick Thomas,0,2,0
Derrick Thomas,0,2,0
Henry Thomas,0,1,0
Rodney Thomas,0,0,0
Donnell Thompson,0,0,0
Reyna Thompson,0,1,0
Andre Tippett,0,2,0
Tony Tolbert,0,0,0
Andre Townsend,0,0,0
Greg Townsend,0,1,1
Natu Tuatagaloa,0,2,0
Jessie Tuggle,0,2,1
Renaldo Turnbull,0,1,0
Keena Turner,0,0,0
T.J. Turner,0,0,0
Vernon Turner,0,0,0
Garin Veris,0,0,0
Jim Wahler,0,0,0
Van Waiters,0,0,0
Kevin Walker,0,0,0
Aaron Wallace,0,0,0
Brian Washington,0,0,0
Marvin Washington,0,0,0
Richmond Webb,0,0,0
Reggie White,0,1,0
Robb White,0,0,0
Leon White,0,0,0
Mike Wilcher,0,4,0
Jim Wilks,0,0,0
Brent Williams,0,2,1
Ed Williams,0,1,0
Eric Williams,0,0,0
Gerald Williams,0,0,0
James Williams,0,0,0
Jimmy Williams,0,3,1
Jarvis Williams,0,0,0
Jerrol Williams,0,2,0
Lee Williams,0,0,0
Keith Willis,0,1,0
Karl Wilson,0,0,0
Mike Wise,0,0,0
Tony Woods,0,0,0
Donnell Woolford,0,0,0
Alvin Wright,0,1,0
Jeff Wright,0,0,0
David Wyman,0,1,0
