Player,Avg,Ret,Yds,PRet T,20+,40+,Lng,FC,FUM
Kitrick Taylor,18.7,6,112,1,0,0,55,3,0
Terance Mathis,15,11,165,1,0,0,98,7,0
Darrin Nelson,14.7,3,44,0,0,0,33,0,0
Clarence Verdin,12.8,31,396,0,0,0,36,3,0
Bobby Morse,11.9,8,95,0,0,0,18,1,0
J.T. Smith,11.3,3,34,0,0,0,16,0,0
Johnny Bailey,11.1,36,399,1,0,0,95,13,0
Mike Bellamy,11,2,22,0,0,0,22,0,0
Dave Meggett,10.9,43,467,1,0,0,68,12,0
Mel Gray,10.6,34,361,0,0,0,39,7,0
Rod Woodson,10.5,38,398,1,0,0,52,8,0
Darryl Henley,10.3,19,195,0,0,0,26,4,0
Dennis McKinnon,10,2,20,0,0,0,20,1,0
Joe Johnson,9.9,10,99,0,0,0,21,4,0
Mickey Sutton,9.7,14,136,0,0,0,22,3,0
Jeff Query,9.6,32,308,0,0,0,25,7,0
Chris Warren,9.6,28,269,0,0,0,39,16,0
Brian Jordan,9.5,2,19,0,0,0,10,4,0
Kelvin Martin,9.2,5,46,0,0,0,17,3,0
Jo-Jo Townsell,9.1,17,154,0,0,0,20,4,0
Nate Lewis,9,13,117,1,0,0,63,8,0
Nate Odomes,9,1,9,0,0,0,9,0,0
Brian Mitchell,8.9,12,107,0,0,0,26,4,0
Scott Schwedes,8.7,14,122,0,1,0,23,3,0
Tim Brown,8.7,34,295,0,0,0,39,8,0
Mitchell Price,8.7,29,251,1,0,0,66,14,0
Deion Sanders,8.6,29,250,1,0,0,79,13,0
James Jefferson,8.5,8,68,0,0,0,14,0,0
Vai Sikahema,8.5,36,306,0,0,0,20,6,0
Vance Johnson,8.4,11,92,0,0,0,29,11,0
Vince Buck,8.2,37,305,0,0,0,33,8,0
John Taylor,8.2,26,212,0,0,0,30,5,0
Brian Brennan,8,9,72,0,0,0,15,4,0
Willie Drewrey,8,23,184,0,0,0,16,15,0
Rod Harris,7.6,28,214,0,0,0,30,8,0
Eric Davis,7.6,5,38,0,0,0,24,3,0
Chris Hale,7.6,10,76,0,1,0,25,4,0
Kevin Clark,7.6,21,159,0,0,0,32,1,0
Anthony Edwards,7.5,8,60,0,0,0,13,7,0
Henry Ellard,7.5,2,15,0,0,0,8,0,0
Walter Stanley,7.3,24,176,0,0,0,32,8,0
J.J. Birden,7.2,10,72,0,0,0,22,3,0
Naz Worthen,7.2,25,180,0,0,0,37,3,0
Leo Lewis,7.2,33,236,0,0,0,30,22,0
Marvin Hargrove,6.9,12,83,0,0,0,13,2,0
Al Edwards,6.6,14,92,0,0,0,16,5,0
Don Griffin,6.6,16,105,0,0,0,20,8,0
Stefon Adams,6.2,13,81,0,0,0,25,4,0
Derrick Shepard,6,20,121,0,0,0,13,1,0
Darrell Green,6,1,6,0,0,0,6,1,0
Gerald McNeil,5.7,30,172,0,0,0,26,20,0
Ira Hillary,5.6,8,45,0,0,0,12,4,0
Tony Martin,5.4,26,140,0,1,0,35,9,4
Ricky Nattiel,5,1,5,0,0,0,5,0,0
Andre Rison,5,2,10,0,0,0,8,0,0
Irving Fryar,4.8,28,133,0,0,0,17,10,0
Jerry Mays,4.3,7,30,0,0,0,17,4,0
Kendal Smith,4,1,4,0,0,0,4,0,0
Alan Grant,3,2,6,0,0,0,6,0,0
Emile Harry,2,1,2,0,0,0,2,0,0
Ricky Proehl,2,1,2,0,0,0,2,1,0
Troy Stradford,1.3,3,4,0,0,0,4,2,2
Sammy Martin,1,1,1,0,0,0,1,0,0
Mike Wilson,1,1,1,0,0,0,1,0,0
Jeff Campbell,0,1,0,0,0,0,0,0,0
Eugene Daniel,0,1,0,0,0,0,0,0,0
James Hasty,0,1,0,0,0,0,0,0,0
Derek Hill,0,1,0,0,0,0,0,0,0
Lester Lyles,0,1,0,0,0,0,0,0,0
Roland Mitchell,0,1,0,0,0,0,0,0,0
Don Odegard,0,1,0,0,0,0,0,0,0
Mike Prior,0,2,0,0,0,0,0,6,0
Michael Reid,0,1,0,0,0,0,0,0,0
Johnny Thomas,0,1,0,0,0,0,0,0,0
Van Waiters,0,1,0,0,0,0,0,0,0
Danta Whitaker,0,1,0,0,0,0,0,0,0
Jarvis Williams,0,1,0,0,0,0,0,5,0
Calvin Williams,-0.5,2,-1,0,0,0,0,0,0
