Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Barry Sanders,1304,255,13,9,1,45,0,0,0
Thurman Thomas,1297,271,11,8,3,80,58,21.4,5
Marion Butts,1225,265,8,8,3,52,0,0,0
Earnest Byner,1219,297,6,3,0,22,0,0,0
Bobby Humphrey,1202,288,7,5,0,37,0,0,0
Neal Anderson,1078,260,10,5,2,52,0,0,0
Barry Word,1015,204,4,7,2,53,0,0,0
James Brooks,1004,195,5,8,3,56,0,0,0
Randall Cunningham,942,118,5,8,2,52,0,0,0
Emmitt Smith,937,241,11,4,1,48,0,0,0
Johnny Johnson,926,234,5,7,1,41,0,0,0
Derrick Fenner,859,215,14,4,0,36,0,0,0
Sammie Smith,831,226,8,5,0,33,46,20.4,7
Cleveland Gary,808,204,14,5,1,48,0,0,0
John Stephens,808,212,2,4,0,26,0,0,0
Christian Okoye,805,245,7,1,0,32,0,0,0
Ottis Anderson,784,225,11,2,0,28,0,0,0
Merril Hoge,772,203,7,2,1,41,0,0,0
Herschel Walker,770,184,5,3,1,58,0,0,0
Mike Rozier,717,163,3,2,1,67,0,0,0
John L. Williams,714,187,3,3,0,25,0,0,0
Kevin Mack,702,158,5,2,0,26,0,0,0
Lorenzo White,702,168,8,1,0,22,0,0,0
Bo Jackson,698,125,5,4,3,88,0,0,0
Heath Sherman,685,164,1,3,0,36,0,0,0
Marcus Allen,682,179,12,3,0,28,0,0,0
Eric Dickerson,677,166,4,3,1,43,0,0,0
Brad Muster,664,141,6,2,0,28,0,0,0
Gary Anderson,646,166,3,2,0,22,0,0,0
Blair Thomas,620,123,1,6,1,41,0,0,0
Craig Heyward,599,129,4,2,1,47,0,0,0
Rod Bernstine,589,124,4,4,1,40,0,0,0
Albert Bentley,556,137,4,2,0,26,0,0,0
Brad Baxter,539,124,6,2,0,28,0,0,0
Rueben Mayes,510,138,7,0,0,18,0,0,0
Reggie Cobb,480,151,2,0,0,17,0,0,0
Gerald Riggs,475,123,6,1,0,20,0,0,0
Timm Rosenbach,470,86,3,2,0,25,0,0,0
Dexter Carter,460,114,1,1,1,74,0,0,0
Freeman McNeil,458,99,6,1,0,29,0,0,0
Rodney Hampton,455,109,2,1,1,41,0,0,0
Steve Broussard,454,126,4,2,1,50,0,0,0
Anthony Toney,452,132,1,2,0,20,0,0,0
Roger Craig,439,141,1,1,0,26,0,0,0
Tim Worley,418,109,0,2,0,38,0,0,0
Anthony Thompson,390,106,4,2,1,40,0,0,0
Warren Williams,389,68,3,3,2,70,0,0,0
Johnny Hector,377,91,2,1,0,22,0,0,0
Rick Fenney,376,87,2,1,0,27,0,0,0
Ronnie Harmon,363,66,0,2,1,41,0,0,0
Rodney Peete,363,47,6,4,0,37,0,0,0
Gill Fenerty,355,73,2,1,1,60,0,0,0
Harold Green,353,83,1,1,0,39,0,0,0
Steve Smith,327,81,2,0,0,17,0,0,0
Jim Harbaugh,321,51,4,1,0,21,0,0,0
Tom Rathman,318,101,7,1,0,22,0,0,0
Marc Logan,317,79,2,0,0,17,20,25.3,3
Michael Haddix,311,98,0,0,0,13,0,0,0
Kenneth Davis,302,64,4,1,1,47,22,34.4,1
Dalton Hilliard,284,90,0,0,0,17,0,0,0
Vinny Testaverde,280,38,1,4,1,48,0,0,0
Rich Gannon,268,52,1,2,0,27,0,0,0
Allen Pinkett,268,66,0,0,0,19,0,0,0
Ickey Woods,268,64,6,2,0,32,0,0,0
Darrell Thompson,264,76,1,3,0,37,0,0,0
Gaston Green,261,68,0,1,0,31,0,0,0
John Elway,258,50,3,1,0,21,0,0,0
Eric Metcalf,248,80,1,0,0,17,0,0,0
Marvin Allen,237,63,1,1,0,29,0,0,0
Buford McGee,234,44,1,0,0,19,0,0,0
Lewis Tillman,231,84,1,0,0,17,0,0,0
Craig Taylor,216,51,2,1,0,24,0,0,0
Warren Moon,215,55,2,0,0,17,0,0,0
Tommie Agee,213,53,0,1,0,28,0,0,0
Thomas Sanders,208,56,1,2,0,39,0,0,0
Alfred Anderson,207,59,2,0,0,14,0,0,0
Jamie Mueller,207,59,2,1,0,20,16,27.1,1
Barry Foster,203,36,1,1,0,38,0,0,0
Jeff Hostetler,190,39,2,1,0,30,0,0,0
Don Majkowski,186,29,1,1,0,24,0,0,0
Keith Jones,185,49,0,1,0,22,0,0,0
Keith Woodside,182,46,1,1,0,21,0,0,0
Troy Aikman,172,40,1,1,0,20,0,0,0
Harry Sydney,166,35,2,0,0,19,0,0,0
Greg Bell,164,47,1,1,0,21,0,0,0
Dave Meggett,164,22,0,1,1,51,0,0,0
Joe Montana,162,40,1,1,0,20,0,0,0
Steve Young,159,15,0,1,0,31,0,0,0
Boomer Esiason,157,49,0,1,0,21,0,0,0
Leroy Hoard,149,58,3,1,1,42,0,0,0
Bob Gagliano,145,46,0,1,0,22,0,0,0
Maurice Carthon,143,36,0,0,0,12,0,0,0
Keith Byars,141,37,0,2,0,23,0,0,0
Curt Warner,139,49,1,0,0,9,0,0,0
Troy Stradford,138,37,1,0,0,15,5,13.5,0
Mark Green,126,27,0,0,0,14,0,0,0
Brent Fullwood,124,44,1,0,0,16,0,0,0
Sammy Winder,120,42,2,0,0,19,0,0,0
Dave Krieg,115,32,0,1,0,25,0,0,0
Anthony Dilweg,114,21,0,1,0,22,0,0,0
John Harvey,113,27,0,0,0,14,0,0,0
George Adams,111,28,0,0,0,13,0,0,0
Stan Humphries,106,23,2,0,0,17,0,0,0
Tracy Johnson,106,30,3,0,0,12,0,0,0
Chris Miller,99,26,1,0,0,18,0,0,0
Bob Perryman,97,32,1,0,0,13,0,0,0
Tony Paige,95,32,2,0,0,11,8,25,0
Johnny Bailey,86,26,0,0,0,9,0,0,0
Reggie Dupard,85,19,0,0,0,11,0,0,0
Terrence Flagler,85,13,1,2,0,29,0,0,0
