Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Ken Anderson,235,28,2,0,0,21,0,0,0
Nate Simpson,235,66,1,0,0,22,0,0,0
Greg Pruitt,233,62,0,0,0,27,0,0,0
Arnold Morgado,231,75,4,0,0,19,0,0,0
Elvis Peacock,224,52,0,0,0,15,0,0,0
Chuck Foreman,223,87,2,0,0,16,0,0,0
Johnny Davis,221,59,2,0,0,18,0,0,0
Cleo Miller,213,39,1,0,0,39,0,0,0
Lydell Mitchell,211,63,0,0,0,15,0,0,0
Haskel Stanback,202,36,5,0,0,55,0,0,0
Barty Smith,201,57,3,0,0,23,0,0,0
Earl Gant,196,56,1,0,0,16,0,0,0
Calvin Hill,193,53,1,0,0,33,0,0,0
James Mayberry,193,45,1,0,0,21,0,0,0
Booker Russell,190,33,4,0,0,72,0,0,0
Archie Manning,186,35,2,0,0,20,0,0,0
Joe Theismann,181,46,4,0,0,22,0,0,0
Brian Sipe,178,45,2,0,0,34,0,0,0
Al Hunter,174,34,1,0,0,67,0,0,0
Roger Staubach,172,37,0,0,0,20,0,0,0
Dave Preston,169,43,1,0,0,18,0,0,0
Ken Johnson,168,62,0,0,0,12,0,0,0
Don McCauley,168,59,3,0,0,13,0,0,0
Jeff Moore,168,44,2,0,0,18,0,0,0
Phil Simms,166,29,1,0,0,27,0,0,0
Billy Campfield,165,30,3,0,0,40,0,0,0
Horace King,160,39,1,0,0,23,0,0,0
Willie McClendon,160,37,1,0,0,33,0,0,0
Dino Hall,152,22,1,0,0,52,0,0,0
Artie Owens,151,40,1,0,0,23,0,0,0
Roosevelt Leaks,145,49,1,0,0,17,0,0,0
Tom Newton,145,37,6,0,0,51,0,0,0
Larry Canada,143,36,0,0,0,17,0,0,0
Tommy Kramer,138,32,1,0,0,20,0,0,0
Lenvil Elliott,135,33,3,0,0,12,0,0,0
Ricky Patton,135,40,0,0,0,14,0,0,0
Horace Belton,134,44,1,0,0,12,0,0,0
Robin Earl,132,35,0,0,0,12,0,0,0
Andy Johnson,132,43,1,0,0,15,0,0,0
Mike Collier,130,34,2,0,0,22,0,0,0
Ike Forte,125,25,1,0,0,20,0,0,0
Buddy Hardeman,124,31,0,0,0,22,0,0,0
Greg Hawthorne,123,28,1,0,0,19,0,0,0
Ron Jaworski,119,43,2,0,0,21,0,0,0
Doug Williams,119,35,2,0,0,16,0,0,0
Anthony Anderson,118,18,1,0,0,31,0,0,0
Phil Francis,118,31,1,0,0,16,0,0,0
Jack Thompson,116,21,5,0,0,21,0,0,0
Norris Weese,116,18,3,0,0,20,0,0,0
Greg Landry,115,31,0,0,0,17,0,0,0
Eddie Hill,114,29,1,0,0,27,0,0,0
Bo Matthews,112,30,1,0,0,22,0,0,0
Robert Miller,109,35,2,0,0,20,0,0,0
Jeff Komlo,107,30,2,0,0,16,0,0,0
Rick Berns,102,23,0,0,0,16,0,0,0
Willard Harrell,100,19,0,0,0,19,0,0,0
Pat Haden,97,16,0,0,0,17,0,0,0
Emery Moorehead,95,36,0,0,0,11,0,0,0
Richard Todd,93,36,5,0,0,21,0,0,0
Deacon Turner,86,28,1,0,0,10,0,0,0
Freddie Solomon,85,6,1,0,0,56,0,0,0
Allan Clark,84,19,2,0,0,19,0,0,0
Terry Bradshaw,83,21,0,0,0,28,0,0,0
Ronnie Coleman,81,21,0,0,0,10,0,0,0
Larry Barnes,74,25,1,0,0,21,0,0,0
David Whitehurst,73,18,4,0,0,17,0,0,0
Vince Evans,72,12,1,0,0,17,0,0,0
Clarence Hawkins,72,21,0,0,0,34,0,0,0
Mosi Tatupu,71,23,0,0,0,12,0,0,0
Joe Ferguson,68,22,1,0,0,15,0,0,0
Jack Holmes,68,17,0,0,0,14,0,0,0
Tony Nathan,68,16,0,0,0,18,0,0,0
Bob Torrey,61,13,1,0,0,17,0,0,0
Randy Dean,56,8,1,0,0,19,0,0,0
Lawrence Gaines,55,23,0,0,0,6,0,0,0
David Sims,53,20,0,0,0,8,0,0,0
Boobie Clark,51,22,0,0,0,7,0,0,0
Mike Phipps,51,27,0,0,0,12,0,0,0
Thomas Lott,50,11,0,0,0,13,0,0,0
Rod Phillips,50,3,1,0,0,17,0,0,0
Dan Fouts,49,26,2,0,0,26,0,0,0
Larry Brinson,48,14,0,0,0,10,0,0,0
Ben Garry,41,13,0,0,0,14,0,0,0
Mel Gray,41,4,0,0,0,38,0,0,0
Walt Landers,41,17,0,0,0,14,0,0,0
Bert Jones,40,10,1,0,0,25,0,0,0
Stanley Morgan,39,7,0,0,0,17,0,0,0
Louie Giammona,38,15,0,0,0,9,0,0,0
Norm Bulaich,37,9,2,0,0,9,0,0,0
Steve Bartkowski,36,14,2,0,0,18,0,0,0
Don Bass,35,4,0,0,0,14,0,0,0
Henry Marshall,34,2,1,0,0,23,0,0,0
Bob Ferrell,33,8,0,0,0,8,0,0,0
Rick Moser,33,11,1,0,0,8,0,0,0
James Owens,33,7,0,0,0,11,0,0,0
Preston Dennard,32,4,0,0,0,15,0,0,0
Mike Hogan,31,9,0,0,0,6,0,0,0
Mike Moroski,31,3,1,0,0,19,0,0,0
Bob Griese,30,11,0,0,0,18,0,0,0
Brent McClanahan,29,14,0,0,0,9,0,0,0
Steve Powell,29,10,0,0,0,9,0,0,0
Luke Prestridge,29,1,0,0,0,29,0,0,0
Hank Bauer,28,22,8,0,0,6,0,0,0
Drew Pearson,27,3,0,0,0,16,0,0,0
Jeff Rutledge,27,5,0,0,0,14,0,0,0
James Harris,26,6,0,0,0,18,0,0,0
Wayne Wilson,26,5,0,0,0,16,0,0,0
Rich Caster,25,4,0,0,0,10,0,0,0
Danny White,25,1,0,0,0,25,0,0,0
Eddie Lee Ivery,24,3,0,0,0,11,0,0,0
Leonard Thompson,24,5,0,0,0,16,0,0,0
Gene Washington,24,1,0,0,0,24,0,0,0
Dan Pastorini,23,15,0,0,0,14,0,0,0
Joe Montana,22,3,0,0,0,13,0,0,0
Nat Moore,22,3,0,0,0,18,0,0,0
Freddie Scott,21,6,0,0,0,18,0,0,0
Duriel Harris,20,1,0,0,0,20,0,0,0
Mike Kruczek,20,4,0,0,0,22,0,0,0
Steve Pisarkiewicz,20,11,0,0,0,12,0,0,0
Billy Joe DuPree,19,2,0,0,0,20,0,0,0
June Jones,19,6,0,0,0,9,0,0,0
Mike Shumann,19,1,0,0,0,19,0,0,0
Jack Deloplaine,18,7,0,0,0,6,0,0,0
Tony Hill,18,2,0,0,0,12,0,0,0
Pat McInally,18,1,0,0,0,18,0,0,0
Lonnie Perrin,18,7,0,0,0,5,0,0,0
Jim Plunkett,18,3,0,0,0,15,0,0,0
Don Strock,18,3,0,0,0,11,0,0,0
Rick Upchurch,17,3,0,0,0,18,0,0,0
Larry Mucker,16,4,0,0,0,16,0,0,0
Steve Wagner,16,1,0,0,0,16,0,0,0
David Hill,15,1,0,0,0,15,0,0,0
Frank LeMaster,15,1,0,0,0,15,0,0,0
Doug Buffone,14,1,0,0,0,14,0,0,0
Tom Dinkel,14,2,0,0,0,9,0,0,0
Preston Pearson,14,7,1,0,0,11,0,0,0
Terry Robiskie,14,10,0,0,0,16,0,0,0
Tony Benjamin,13,5,0,0,0,8,0,0,0
Jerry Butler,13,2,0,0,0,12,0,0,0
Lynn Dickey,13,5,0,0,0,8,0,0,0
Butch Johnson,13,1,0,0,0,13,0,0,0
Craig Morton,13,23,1,0,0,7,0,0,0
Harold Jackson,12,3,0,0,0,12,0,0,0
Gordon Jones,12,1,0,0,0,12,0,0,0
Jim Smith,12,1,0,0,0,12,0,0,0
Sam Adkins,11,2,0,0,0,9,0,0,0
Jim Hart,11,6,0,0,0,12,0,0,0
Dave Jennings,11,2,0,0,0,9,0,0,0
Pat Moriarty,11,14,2,0,0,8,0,0,0
Joe Reed,11,2,0,0,0,11,0,0,0
Bob Avellini,10,3,0,0,0,5,0,0,0
Steve DeBerg,10,17,0,0,0,8,0,0,0
John Skibinski,10,3,0,0,0,4,0,0,0
Zachary Dixon,9,3,0,0,0,7,0,0,0
Ike Harris,9,2,0,0,0,16,0,0,0
Kenny King,9,3,0,0,0,4,0,0,0
Lynn Swann,9,1,1,0,0,9,0,0,0
Jim Culbreath,8,5,0,0,0,6,0,0,0
Steve Howell,8,3,0,0,0,5,0,0,0
Donald Westbrook,8,2,0,0,0,4,0,0,0
Jimmie Giles,7,2,0,0,0,9,0,0,0
Gifford Nielsen,7,5,0,0,0,7,0,0,0
Ray Strong,7,2,0,0,0,4,0,0,0
Ken Callicutt,6,3,0,0,0,10,0,0,0
Jim Jodat,6,6,0,0,0,4,0,0,0
Ozzie Newsome,6,1,0,0,0,6,0,0,0
Joe Pisarcik,6,1,0,0,0,6,0,0,0
Sammy White,6,1,0,0,0,6,0,0,0
Nolan Cromwell,5,1,1,0,0,5,0,0,0
Bobby Hammond,5,2,0,0,0,3,0,0,0
Dennis Johnson,5,3,0,0,0,2,0,0,0
Kim Jones,5,3,0,0,0,3,0,0,0
George Ragsdale,5,6,0,0,0,3,0,0,0
Willis Adams,4,2,0,0,0,3,0,0,0
Mike Barber,4,2,0,0,0,6,0,0,0
Woody Bennett,4,2,1,0,0,3,0,0,0
Cliff Branch,4,1,0,0,0,4,0,0,0
Bobby Jones,4,1,0,0,0,4,0,0,0
Nick Mike-Mayer,4,1,0,0,0,4,0,0,0
Willie Miller,4,1,0,0,0,4,0,0,0
Matt Robinson,4,3,1,0,0,10,0,0,0
Ken Clark,3,1,0,0,0,3,0,0,0
Scott Hunter,3,2,1,0,0,2,0,0,0
Ira Matthews,3,2,0,0,0,3,0,0,0
Stan White,3,1,0,0,0,3,0,0,0
Earnest Gray,2,2,0,0,0,9,0,0,0
Mike Livingston,2,3,0,0,0,5,0,0,0
Mike Rae,2,1,0,0,0,2,0,0,0
Wilbert Haslip,1,2,0,0,0,1,0,0,0
Tom Blanchard,0,1,0,0,0,0,0,0,0
Harold Carmichael,0,1,0,0,0,0,0,0,0
Mike Fuller,0,1,0,0,0,0,0,0,0
Jerry Golsteyn,0,1,0,0,0,0,0,0,0
Eddie Hare,0,1,0,0,0,0,0,0,0
John James,0,1,0,0,0,0,0,0,0
Steve Kreider,0,2,0,0,0,0,0,0,0
Steve Little,0,2,0,0,0,0,0,0,0
Dan Melville,0,3,0,0,0,0,0,0,0
Steve Myer,0,1,0,0,0,0,0,0,0
Ed O'Neil,0,1,0,0,0,0,0,0,0
Chuck Ramsey,0,2,0,0,0,0,0,0,0
Larry Swider,0,1,0,0,0,0,0,0,0
Earl Carr,-1,1,0,0,0,-1,0,0,0
Ricky Feacher,-1,1,0,0,0,-1,0,0,0
James Lofton,-1,1,0,0,0,-1,0,0,0
Tom Owen,-1,2,0,0,0,-1,0,0,0
Jay Saldi,-1,1,0,0,0,-1,0,0,0
Matt Cavanaugh,-2,1,0,0,0,-2,0,0,0
Vince Ferragamo,-2,3,0,0,0,2,0,0,0
Mark Miller,-2,1,0,0,0,-2,0,0,0
Jeff West,-2,1,0,0,0,-2,0,0,0
Frank Manumaleuga,-3,1,0,0,0,-3,0,0,0
Kim McQuilken,-3,2,0,0,0,-1,0,0,0
Nathan Poole,-3,1,0,0,0,-3,0,0,0
Bob Bruer,-4,5,0,0,0,6,0,0,0
Ken Stabler,-4,16,0,0,0,13,0,0,0
Bob Lee,-5,4,0,0,0,-2,0,0,0
Stan Rome,-5,1,0,0,0,-5,0,0,0
John Walton,-5,6,0,0,0,2,0,0,0
Frank Lewis,-6,2,0,0,0,-1,0,0,0
Rickey Watts,-6,1,0,0,0,-6,0,0,0
Herman Weaver,-6,2,0,0,0,-6,0,0,0
Riley Odoms,-7,1,0,0,0,-7,0,0,0
Luther Blue,-8,1,0,0,0,-8,0,0,0
Isaac Curtis,-11,2,0,0,0,-4,0,0,0
Charlie Joiner,-12,1,0,0,0,-12,0,0,0
Bucky Dilts,-14,1,0,0,0,-14,0,0,0
Terry Nelson,-16,2,0,0,0,-6,0,0,0
Aundra Thompson,-18,2,0,0,0,-7,0,0,0
