Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Roschon Johnson,8,45,0,0,0,8,1,12.5,0,47,9
DJ Moore,8,129,0,3,0,33,6,75,0,55,9
Cade Otton,8,60,0,0,0,13,2,25,0,30,9
Curtis Samuel,8,73,0,1,0,32,3,37.5,0,34,8
Jaxon Smith-Njigba,8,47,0,0,0,16,2,25,0,38,11
Jaylen Waddle,8,164,0,4,0,35,7,87.5,0,85,11
Jordan Addison,7,133,2,2,1,62,3,42.9,0,28,11
Calvin Austin III,7,47,0,0,0,13,2,28.6,0,16,10
Josh Downs,7,67,0,1,0,22,4,57.1,0,39,12
Travis Etienne,7,29,0,0,0,10,0,0,0,32,8
Kylen Granson,7,55,1,0,0,14,6,85.7,0,39,10
Chuba Hubbard,7,43,0,0,0,11,2,28.6,0,42,7
Josh Jacobs,7,74,0,0,0,19,4,57.1,0,65,9
Terry McLaurin,7,85,1,1,0,30,4,57.1,0,19,10
Joe Mixon,7,53,0,1,0,32,1,14.3,0,66,10
Samaje Perine,7,57,0,1,0,20,2,28.6,0,56,8
Allen Robinson,7,76,0,1,0,31,2,28.6,0,26,11
Miles Sanders,7,30,0,0,0,11,1,14.3,0,39,11
Nick Westbrook-Ikhine,7,83,1,2,0,24,5,71.4,0,48,10
Rachaad White,7,40,0,0,0,9,1,14.3,0,64,7
Garrett Wilson,7,117,2,1,1,68,5,71.4,0,59,13
Rashod Bateman,6,53,0,0,0,18,2,33.3,0,11,6
Tyler Conklin,6,52,0,0,0,17,2,33.3,0,28,7
Romeo Doubs,6,56,2,0,0,15,5,83.3,0,14,8
Demario Douglas,6,59,0,1,0,23,3,50,1,26,9
Dallas Goedert,6,22,0,0,0,9,0,0,0,8,8
Noah Gray,6,69,0,1,0,24,3,50,0,49,8
Tyler Higbee,6,61,0,1,0,30,3,50,0,15,10
Mack Hollins,6,91,0,1,1,45,2,33.3,0,8,10
George Kittle,6,49,0,0,0,12,4,66.7,0,28,9
Dawson Knox,6,35,1,0,0,15,3,50,0,15,9
Drake London,6,67,1,2,0,24,3,50,0,20,8
Alexander Mattison,6,21,1,0,0,16,2,33.3,0,27,10
Christian McCaffrey,6,36,0,0,0,9,1,16.7,1,26,8
Elijah Moore,6,79,0,1,0,33,4,66.7,0,9,16
David Njoku,6,72,0,1,0,29,2,33.3,1,61,7
K.J. Osborn,6,65,1,0,0,19,4,66.7,0,14,12
DeVante Parker,6,57,0,0,0,14,3,50,0,35,8
Jayden Reed,6,85,2,1,0,30,5,83.3,0,38,13
Dalton Schultz,6,38,0,0,0,14,2,33.3,0,22,11
Darius Slayton,6,77,0,1,0,29,3,50,0,22,11
Durham Smythe,6,67,0,0,0,18,4,66.7,0,27,10
Logan Thomas,6,65,1,0,0,19,3,50,0,14,11
Kadarius Toney,6,36,0,0,0,17,3,50,1,41,10
Javonte Williams,6,19,0,0,0,9,0,0,0,30,9
Kyren Williams,6,50,1,0,0,15,3,50,0,58,12
Nelson Agholor,5,63,1,0,0,17,4,80,0,2,6
Mark Andrews,5,45,1,1,0,20,3,60,0,20,8
Odell Beckham Jr.,5,66,0,1,0,29,4,80,0,8,7
Braxton Berrios,5,70,0,0,0,18,5,100,0,10,8
Treylon Burks,5,94,0,1,1,70,2,40,0,21,7
Parris Campbell,5,23,0,0,0,9,0,0,0,10,10
James Conner,5,8,0,0,0,11,1,20,0,24,6
River Cracraft,5,74,1,2,0,24,5,100,0,28,7
Will Dissly,5,52,0,0,0,16,3,60,0,40,5
Ezekiel Elliott,5,14,0,0,0,6,0,0,1,28,7
Gerald Everett,5,68,0,1,0,29,4,80,0,47,6
Jake Ferguson,5,22,1,0,0,9,2,40,0,22,11
Deonte Harty,5,13,0,0,0,8,1,20,0,37,7
Derrick Henry,5,71,0,1,1,46,1,20,0,87,7
Isaiah Hodgins,5,64,1,1,0,24,3,60,1,29,8
Deon Jackson,5,14,0,0,0,8,0,0,1,20,6
Van Jefferson,5,33,0,0,0,10,1,20,0,3,9
Juwan Johnson,5,49,0,1,0,27,1,20,0,27,8
Zay Jones,5,55,1,0,0,18,4,80,0,2,13
Jonathan Mingo,5,43,0,1,0,22,2,40,0,2,13
Luke Musgrave,5,75,0,1,0,37,2,40,0,27,7
Josh Oliver,5,45,0,0,0,18,3,60,0,31,6
Isiah Pacheco,5,31,0,0,0,10,1,20,0,53,6
Rashee Rice,5,49,1,1,0,25,3,60,0,24,7
Irv Smith,5,27,0,0,0,8,1,20,0,12,9
Adam Trautman,5,34,0,0,0,15,1,20,0,16,6
Kenneth Walker III,5,14,0,0,0,11,2,40,0,28,7
Justin Watson,5,107,0,2,0,34,4,80,1,12,9
Michael Wilson,5,75,0,1,0,21,4,80,0,12,7
Nick Chubb,4,21,0,0,0,10,1,25,0,20,4
Dalvin Cook,4,31,0,0,0,15,1,25,0,40,4
Austin Ekeler,4,47,0,1,0,35,2,50,0,44,5
Noah Fant,4,56,0,1,0,31,2,50,0,13,4
Kenneth Gainwell,4,20,0,0,0,8,0,0,0,21,4
Antonio Gibson,4,54,0,1,0,36,1,25,0,58,4
Khalil Herbert,4,60,0,1,0,23,4,100,0,61,8
Brandon Johnson,4,97,2,2,1,50,3,75,0,17,6
Travis Kelce,4,26,1,0,0,9,1,25,0,14,9
Allen Lazard,4,69,0,2,0,24,3,75,0,23,8
Trey McBride,4,55,0,1,0,23,3,75,0,21,5
Jerick McKinnon,4,34,0,0,0,11,1,25,0,28,5
Marvin Mims Jr.,4,122,1,2,2,60,3,75,0,28,4
Darnell Mooney,4,53,1,2,0,23,3,75,0,6,7
Rondale Moore,4,47,0,1,0,31,2,50,0,25,4
Zack Moss,4,19,0,0,0,7,0,0,0,19,4
Chigoziem Okonkwo,4,35,0,1,0,20,2,50,0,19,6
Josh Palmer,4,17,0,0,0,6,0,0,0,2,6
Donald Parham,4,29,1,0,0,16,3,75,0,11,5
Dameon Pierce,4,13,0,0,0,9,0,0,0,21,6
Kyle Pitts,4,59,0,1,0,34,2,50,0,10,8
Jonnu Smith,4,47,0,0,0,17,3,75,0,31,6
D'Andre Swift,4,6,0,0,0,5,0,0,0,15,5
Marquez Valdes-Scantling,4,61,0,1,0,34,2,50,0,3,5
Salvon Ahmed,3,28,0,0,0,19,1,33.3,0,34,6
Tyler Allgeier,3,19,0,0,0,12,1,33.3,0,16,3
John Bates,3,46,0,1,0,35,1,33.3,0,11,5
David Bell,3,27,0,0,0,14,2,66.7,0,18,4
Mike Boone,3,18,0,0,0,12,1,33.3,0,21,4
Dyami Brown,3,25,0,0,0,9,0,0,0,4,3
Noah Brown,3,20,0,0,0,7,0,0,0,28,4
Michael Carter,3,15,0,0,0,6,1,33.3,0,7,4
Ty Chandler,3,27,0,0,0,18,1,33.3,0,36,3
Chase Claypool,3,36,1,1,0,20,2,66.7,0,6,10
AJ Dillon,3,25,0,0,0,12,1,33.3,0,28,4
Clyde Edwards-Helaire,3,24,0,0,0,10,1,33.3,0,26,3
Jerome Ford,3,25,1,0,0,14,1,33.3,0,21,4
Najee Harris,3,2,0,0,0,4,0,0,0,5,5
Justice Hill,3,12,0,0,0,8,0,0,0,18,3
Austin Hooper,3,40,0,1,0,20,2,66.7,0,6,3
Lil'Jordan Humphrey,3,15,1,0,0,6,1,33.3,0,3,4
Jerry Jeudy,3,25,0,0,0,11,1,33.3,0,18,5
Diontae Johnson,3,48,0,1,0,26,2,66.7,0,27,6
Quentin Johnston,3,16,0,0,0,11,1,33.3,0,2,5
Skyy Moore,3,70,1,1,1,54,2,66.7,0,33,7
Raheem Mostert,3,19,0,0,0,8,0,0,0,22,3
Latavius Murray,3,18,0,0,0,9,2,66.7,0,19,4
Trey Palmer,3,28,1,1,0,20,2,66.7,0,4,5
Colby Parkinson,3,49,0,2,0,21,2,66.7,0,19,5
Alec Pierce,3,33,0,1,0,20,2,66.7,0,6,5
Kalif Raymond,3,66,1,2,0,36,2,66.7,0,18,4
Brian Robinson,3,49,1,2,0,21,3,100,0,54,5
Tyjae Spears,3,7,0,0,0,4,0,0,0,3,6
Jalen Tolbert,3,18,0,0,0,7,1,33.3,0,9,5
Samori Toure,3,24,0,0,0,16,2,66.7,0,5,5
Cole Turner,3,38,0,0,0,17,2,66.7,0,22,4
KaVontae Turpin,3,20,0,0,0,9,2,66.7,0,11,4
Deuce Vaughn,3,16,0,0,0,11,1,33.3,0,16,3
Jordan Akins,2,14,0,0,0,12,1,50,0,13,2
Blake Bell,2,12,1,0,0,8,1,50,0,8,3
Gary Brightwell,2,6,0,0,0,9,0,0,0,16,2
Harrison Bryant,2,5,1,0,0,3,1,50,0,1,4
Lawrence Cager,2,17,0,0,0,9,1,50,0,15,2
Zach Charbonnet,2,14,0,0,0,9,0,0,0,11,2
Brandin Cooks,2,22,0,0,0,16,2,100,0,2,4
Josiah Deguara,2,5,0,0,0,4,1,50,0,7,2
Emari Demercado,2,7,0,0,0,4,0,0,0,12,2
J.K. Dobbins,2,15,0,0,0,10,0,0,0,15,3
Elijah Dotson,2,13,0,0,0,7,0,0,0,14,2
Greg Dulcich,2,22,0,0,0,13,2,100,0,3,2
D'Onta Foreman,2,8,0,0,0,5,0,0,0,6,3
Pat Freiermuth,2,5,1,0,0,3,1,50,0,5,5
Michael Gallup,2,13,0,0,0,10,1,50,0,2,4
C.J. Ham,2,7,0,0,0,6,0,0,0,9,3
Damien Harris,2,16,0,0,0,13,0,0,0,16,2
Connor Heyward,2,19,0,0,0,11,0,0,0,0,4
Jalin Hyatt,2,89,0,2,1,58,2,100,0,13,3
Alec Ingold,2,34,0,0,0,19,2,100,0,22,2
Jauan Jennings,2,51,0,2,0,31,2,100,0,4,4
Aaron Jones,2,86,1,2,1,51,2,100,0,85,4
Marvin Jones,2,8,0,0,0,5,0,0,1,4,6
Brevin Jordan,2,27,0,0,0,16,2,100,0,4,2
Isaiah Likely,2,12,0,0,0,8,0,0,0,10,2
Will Mallory,2,49,0,1,1,43,2,100,0,22,2
Terrace Marshall Jr.,2,23,0,0,0,12,2,100,0,6,6
Anthony McFarland,2,11,0,0,0,6,1,50,0,7,2
Ty Montgomery,2,9,0,0,0,11,1,50,0,11,4
Foster Moreau,2,20,0,0,0,14,1,50,0,17,2
Donovan Peoples-Jones,2,19,0,0,0,12,1,50,0,9,6
Tyler Scott,2,14,0,0,0,9,1,50,0,10,2
Laviska Shenault Jr.,2,16,0,0,0,14,1,50,0,27,2
Deven Thompkins,2,10,0,0,0,8,1,50,0,11,3
Sean Tucker,2,9,0,0,0,6,0,0,0,12,2
Quez Watkins,2,17,0,0,0,9,1,50,0,14,2
David Wells,2,-10,0,0,0,1,1,50,1,-11,2
Dontayvion Wicks,2,40,1,1,0,32,2,100,0,19,6
Trayveon Williams,2,4,0,0,0,3,0,0,0,15,2
Jamaal Williams,2,7,0,0,0,5,0,0,0,12,2
Brock Wright,2,17,0,0,0,9,0,0,0,11,2
Ameer Abdullah,1,5,0,0,0,5,0,0,0,1,4
De'Von Achane,1,4,0,0,0,4,0,0,0,1,1
Jamal Agnew,1,5,0,0,0,5,1,100,0,0,1
Mo Alie-Cox,1,15,0,0,0,15,1,100,0,17,3
Daniel Bellinger,1,1,0,0,0,1,0,0,0,0,1
Jake Bobo,1,3,0,0,0,3,0,0,0,0,1
Miles Boykin,1,5,0,0,0,5,0,0,0,1,1
Matt Breida,1,-3,0,0,0,-3,0,0,1,2,1
Michael Burton,1,3,0,0,0,3,1,100,0,0,1
DeAndre Carter,1,5,0,0,0,5,0,0,0,7,2
DJ Chark,1,15,0,0,0,15,1,100,0,5,1
DeeJay Dallas,1,14,0,0,0,14,1,100,0,9,1
Derius Davis,1,5,0,0,0,5,0,0,0,9,1
Rico Dowdle,1,17,0,0,0,17,1,100,0,22,1
Chris Evans,1,-1,0,0,0,-1,0,0,0,0,1
Jake Funk,1,12,0,0,0,12,1,100,0,12,1
Reggie Gilliam,1,3,0,0,0,3,0,0,0,2,1
Antoine Green,1,2,0,0,0,2,0,0,0,1,1
Breece Hall,1,20,0,1,0,20,1,100,0,24,4
Mecole Hardman,1,6,0,0,0,6,0,0,0,1,1
Taysom Hill,1,-1,0,0,0,0,0,0,0,4,3
Brycen Hopkins,1,21,0,1,0,21,1,100,0,11,2
Evan Hull,1,6,0,0,0,6,0,0,0,3,1
Xavier Hutchinson,1,9,0,0,0,9,1,100,0,2,2
Richie James,1,6,0,0,0,6,0,0,0,1,3
Rakim Jarrett,1,7,0,0,0,7,0,0,0,0,1
D'Ernest Johnson,1,9,0,0,0,9,1,100,0,4,1
Michael Mayer,1,2,0,0,0,2,0,0,0,0,1
Isaiah McKenzie,1,7,0,0,0,7,0,0,0,13,1
Jaleel McLaughlin,1,-7,0,0,0,-7,0,0,0,0,1
John Metchie III,1,17,0,0,0,17,1,100,0,2,1
David Montgomery,1,7,0,0,0,7,1,100,0,2,1
Chris Moore,1,49,0,1,1,49,1,100,0,0,2
Andrew Ogletree,1,20,0,1,0,20,1,100,0,5,2
Gunner Olszewski,1,0,0,0,0,0,0,0,1,0,1
Zach Pascal,1,9,0,0,0,9,0,0,0,12,2
Rashaad Penny,1,5,0,0,0,5,0,0,0,6,1
Byron Pringle,1,4,0,0,0,4,0,0,0,2,1
Teagan Quitoriano,1,11,0,0,0,11,1,100,0,10,1
Hunter Renfrow,1,23,0,1,0,23,1,100,0,0,1
Craig Reynolds,1,-2,0,0,0,-2,0,0,0,0,1
Giovanni Ricci,1,2,0,0,0,2,0,0,0,3,1
Desmond Ridder,1,-6,0,0,0,-6,0,0,0,0,1
Ronnie Rivers,1,4,0,0,0,4,0,0,0,5,1
Justyn Ross,1,6,0,0,0,6,0,0,0,0,1
Luke Schoonmaker,1,1,1,0,0,1,1,100,0,0,1
Boston Scott,1,7,0,0,0,7,0,0,0,4,1
Khalil Shakir,1,11,1,0,0,11,1,100,0,3,1
Sterling Shepard,1,4,0,0,0,4,1,100,0,0,2
Devin Singletary,1,10,0,0,0,10,1,100,0,5,1
Ben Skowronek,1,10,0,0,0,10,1,100,0,8,3
Stone Smartt,1,24,0,1,0,24,1,100,0,3,1
Donovan Smith,1,0,0,0,0,0,0,0,0,0,1
C.J. Stroud,1,0,0,0,0,0,0,0,0,1,1
Zamir White,1,5,0,0,0,5,0,0,0,6,1
Tank Bigsby,0,0,0,0,0,0,0,0,0,0,1
Khari Blasingame,0,0,0,0,0,0,0,0,0,0,1
Kayshon Boutte,0,0,0,0,0,0,0,0,0,0,4
Randall Cobb,0,0,0,0,0,0,0,0,0,0,2
Phillip Dorsett,0,0,0,0,0,0,0,0,0,0,1
Devin Duvernay,0,0,0,0,0,0,0,0,0,0,3
Erik Ezukanma,0,0,0,0,0,0,0,0,0,0,1
Marquise Goodwin,0,0,0,0,0,0,0,0,0,0,4
Malik Heath,0,0,0,0,0,0,0,0,0,0,2
Peyton Hendershot,0,0,0,0,0,0,0,0,0,0,1
Tony Jones,0,0,0,0,0,0,0,0,0,0,2
Joshua Kelley,0,0,0,0,0,0,0,0,0,0,2
Ko Kieft,0,0,0,0,0,0,0,0,0,0,3
Keith Kirkwood,0,0,0,0,0,0,0,0,0,0,2
Charlie Kolar,0,0,0,0,0,0,0,0,0,0,1
Elijah Mitchell,0,0,0,0,0,0,0,0,0,0,1
Trey Pipkins,0,0,0,0,0,0,0,0,0,0,0
Cole Strange,0,3,0,0,0,3,0,0,0,3,0
Pierre Strong,0,0,0,0,0,0,0,0,0,0,1
Patrick Taylor,0,0,0,0,0,0,0,0,0,0,1
Robert Tonyan,0,0,0,0,0,0,0,0,0,0,2
Tre Tucker,0,0,0,0,0,0,0,0,0,0,1
Trevon Wesco,0,0,0,0,0,0,0,0,0,0,1
