Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Jahmyr Gibbs,59,14,0,0,0,18,3,21.4,0
Russell Wilson,57,7,0,0,0,15,6,85.7,0
Kenneth Gainwell,54,14,0,0,0,16,4,28.6,0
Roschon Johnson,52,9,1,1,0,29,4,44.4,0
Bryce Young,51,5,0,1,0,26,2,40,1
Rico Dowdle,50,13,0,0,0,10,2,15.4,0
Justice Hill,50,19,2,0,0,11,4,21,0
Trevor Lawrence,47,12,0,0,0,18,3,25,1
Josh Jacobs,46,28,0,0,0,7,3,10.7,0
Deebo Samuel,46,7,1,0,0,17,2,28.6,0
Samaje Perine,45,9,0,0,0,12,3,33.3,0
Josh Allen,43,9,0,0,0,14,5,55.6,2
Boston Scott,43,6,0,0,0,18,3,50,0
Ezekiel Elliott,42,12,0,0,0,11,4,33.3,0
Zach Wilson,42,9,0,0,0,16,3,33.3,0
Aaron Jones,41,9,1,0,0,9,3,33.3,0
Dalvin Cook,40,17,0,0,0,10,2,11.8,1
Mac Jones,40,7,0,0,0,18,5,71.4,0
Tony Jones,39,13,2,0,0,6,4,30.8,0
Joshua Dobbs,38,6,1,1,0,23,3,50,2
Desmond Ridder,38,11,1,0,0,9,3,27.3,0
Damien Harris,36,8,1,0,0,11,3,37.5,0
Jordan Love,35,5,0,1,0,24,2,40,0
Tre Tucker,34,1,0,1,0,34,1,100,0
Latavius Murray,30,8,1,0,0,8,2,25,0
Cam Akers,29,22,1,0,0,12,4,18.2,0
Marquise Brown,29,1,0,1,0,29,1,100,0
Devin Singletary,29,11,0,0,0,5,0,0,0
Baker Mayfield,28,14,0,0,0,9,2,14.3,0
Matthew Stafford,28,7,0,0,0,9,2,28.6,0
Zach Charbonnet,27,7,0,0,0,9,2,28.6,0
Geno Smith,26,4,0,0,0,15,0,0,0
Jaylen Warren,26,9,0,0,0,8,1,11.1,0
Brock Purdy,25,6,1,0,0,17,3,50,1
Salvon Ahmed,24,6,0,0,0,10,1,16.7,0
Sam Howell,24,4,1,0,0,11,2,50,0
Elijah Moore,24,3,0,0,0,19,1,33.3,0
Deuce Vaughn,24,9,0,0,0,13,1,11.1,0
Zamir White,24,5,0,0,0,8,1,20,1
Patrick Taylor,23,6,0,0,0,10,1,16.7,0
J.K. Dobbins,22,8,1,0,0,4,1,12.5,0
Clyde Edwards-Helaire,22,7,0,0,0,5,1,14.3,0
Erik Ezukanma,22,5,0,0,0,12,1,20,0
Sean Tucker,22,13,0,0,0,7,1,7.7,0
C.J. Stroud,21,7,0,0,0,11,1,14.3,1
Chase Edmonds,20,4,0,0,0,14,2,50,0
Dak Prescott,20,7,0,0,0,15,2,28.6,0
KaVontae Turpin,20,5,1,0,0,7,2,40,0
Curtis Samuel,19,2,0,0,0,13,1,50,0
Antonio Gibson,18,5,0,0,0,7,1,20,1
Justin Herbert,17,6,1,0,0,5,4,66.7,0
Ryan Tannehill,17,4,1,0,0,12,1,25,0
D'Onta Foreman,16,5,0,0,0,11,2,40,0
Devin Duvernay,15,3,0,0,0,8,0,0,0
Zay Flowers,15,3,0,0,0,6,0,0,0
Matt Breida,14,3,0,0,0,6,1,33.3,0
Michael Carter,14,3,0,0,0,6,1,33.3,0
Deon Jackson,14,13,0,0,0,7,1,7.7,1
Tank Bigsby,13,7,1,0,0,4,3,42.9,0
Chris Evans,12,2,0,0,0,7,0,0,0
Jimmy Garoppolo,12,10,0,0,0,8,2,20,1
Rondale Moore,12,2,0,0,0,8,0,0,0
Laviska Shenault Jr.,12,3,0,0,0,7,0,0,0
Kalif Raymond,11,1,0,0,0,11,1,100,0
Rashid Shaheed,11,2,0,0,0,6,0,0,0
Ben Skowronek,11,1,0,0,0,11,1,100,0
Deven Thompkins,11,1,0,0,0,11,1,100,0
Derius Davis,10,1,0,0,0,10,1,100,0
Jake Funk,10,2,0,0,0,7,0,0,0
Marvin Mims Jr.,10,2,0,0,0,8,0,0,0
Elijah Mitchell,10,5,0,0,0,4,0,0,0
Treylon Burks,9,1,0,0,0,9,0,0,0
Rashaad Penny,9,3,0,0,0,6,1,33.3,0
Tua Tagovailoa,8,9,0,0,0,7,1,11.1,4
Kirk Cousins,7,3,0,0,0,4,1,33.3,1
DeeJay Dallas,7,3,0,0,0,5,0,0,0
Ty Montgomery,7,1,0,0,0,7,0,0,0
Craig Reynolds,7,3,0,0,0,5,0,0,0
Chris Rodriguez Jr.,7,3,0,0,0,3,1,33.3,0
Trayveon Williams,7,2,0,0,0,5,0,0,0
Keenan Allen,6,2,0,0,0,4,1,50,0
Elijah Dotson,6,4,0,0,0,2,0,0,0
De'Von Achane,5,1,0,0,0,5,0,0,0
Tutu Atwell,5,1,0,0,0,5,0,0,0
Gary Brightwell,5,1,0,0,0,5,0,0,0
Jaleel McLaughlin,5,1,1,0,0,5,1,100,0
Emanuel Wilson,5,3,0,0,0,7,0,0,0
Joe Burrow,4,2,0,0,0,5,0,0,0
Ashtyn Davis,4,1,0,0,0,4,1,100,0
Deonte Harty,4,1,0,0,0,4,0,0,0
D'Ernest Johnson,4,2,0,0,0,8,0,0,0
Skyy Moore,4,1,0,0,0,4,0,0,0
Puka Nacua,4,2,0,0,0,4,1,50,0
Dare Ogunbowale,4,2,0,0,0,2,1,50,0
Michael Burton,3,1,0,0,0,3,1,100,0
Gardner Minshew,3,2,0,0,0,2,0,0,0
Jalen Reeves-Maybin,3,1,0,0,0,3,1,100,0
Isaiah Spiller,3,1,0,0,0,3,0,0,0
Mike Williams,3,1,0,0,0,3,0,0,0
Andrew Beck,2,2,0,0,0,2,1,50,0
Chase Brown,2,1,0,0,0,2,0,0,0
Ja'Marr Chase,2,1,0,0,0,2,0,0,0
Gerald Everett,2,1,0,0,0,2,0,0,0
Keaontay Ingram,2,7,0,0,0,6,0,0,0
Kadarius Toney,2,2,0,0,0,3,0,0,0
Evan Hull,1,1,0,0,0,1,0,0,0
Pierre Strong,1,2,1,0,0,1,1,50,0
Derek Carr,0,6,0,0,0,7,0,0,0
Ty Chandler,0,4,0,0,0,2,0,0,0
Sean Clifford,0,1,0,0,0,0,0,0,1
Peyton Hendershot,0,1,0,0,0,0,0,0,0
Rakim Jarrett,0,1,0,0,0,0,0,0,0
Cole Kmet,0,1,0,0,0,0,0,0,0
Noah Brown,-1,1,0,0,0,-1,0,0,0
Jake Browning,-1,1,0,0,0,-1,0,0,0
Jared Goff,-1,5,0,0,0,2,1,20,0
Jamal Agnew,-2,2,0,0,0,0,0,0,0
Kyle Allen,-2,2,0,0,0,-1,0,0,0
Calvin Austin III,-2,1,0,0,0,-2,0,0,0
Sam Darnold,-2,2,0,0,0,-1,0,0,0
Emari Demercado,-2,1,0,0,0,-2,0,0,0
Jerick McKinnon,-2,1,0,0,0,-2,0,0,0
Kenny Pickett,-2,5,0,0,0,4,0,0,0
Jayden Reed,-2,1,0,0,0,-2,0,0,0
Jaylen Waddle,-2,1,0,0,0,-2,0,0,0
Velus Jones Jr.,-3,1,0,0,0,-3,0,0,0
Rashee Rice,-3,1,0,0,0,-3,0,0,0
