Team,FF,FR,FR TD
Giants,34,0,0
Saints,25,0,0
Steelers,24,0,0
Bears,23,0,0
Rams,23,0,0
Lions,21,0,0
Redskins,19,0,0
Chiefs,18,0,0
Titans,17,0,0
Jets,17,0,0
Seahawks,16,0,0
Ravens,15,0,0
Bills,15,0,0
Packers,15,0,0
Raiders,15,0,0
Falcons,14,9,1
Panthers,14,0,0
Cowboys,14,10,1
Broncos,13,0,0
Dolphins,13,0,0
Cardinals,13,0,0
Niners,13,0,0
Bengals,12,10,1
Colts,12,0,0
Vikings,12,0,0
Buccaneers,12,0,0
Texans,11,0,0
Patriots,11,0,0
Eagles,11,0,0
Chargers,11,0,0
Browns,9,0,0
Jaguars,8,0,0
