Player,Rush Yds,Att,TD,20+,40+,Lng,Rush 1st,Rush 1st%,Rush FUM
Herman Heard,295,71,2,1,1,40,14,19.7,3
Gary Ellerson,287,90,3,0,0,18,20,22.2,3
Ron Springs,285,74,0,1,1,40,16,21.6,2
Anthony Toney,285,69,1,2,1,43,17,24.6,0
Cliff Austin,280,62,1,2,0,22,16,25.8,0
Earnest Byner,277,94,2,2,0,37,14,14.9,1
Michael Haddix,276,79,0,0,0,18,7,8.9,1
Matt Suhey,270,84,2,0,0,17,23,27.4,1
Maurice Carthon,260,72,0,0,0,12,18,25,0
Kelvin Bryant,258,69,4,1,0,22,15,21.7,2
John Elway,257,52,1,1,0,24,21,40.4,6
Steve Pelluer,255,41,1,1,0,21,14,34.2,3
Larry Moriarty,252,90,1,0,0,11,9,10,2
Ted Brown,251,63,4,2,1,60,14,22.2,0
Frank Hawkins,245,58,0,0,0,15,15,25.9,0
Jeff Smith,238,54,3,1,0,32,14,25.9,1
Ottis Anderson,237,75,3,0,0,16,16,21.3,1
Owen Gill,228,53,1,0,0,18,12,22.6,2
Bill Johnson,226,39,0,2,0,34,11,28.2,2
Allen Pinkett,225,77,2,0,0,14,15,19.5,1
Lionel James,224,51,0,1,0,24,11,21.6,3
Thomas Sanders,224,27,5,3,1,75,8,29.6,1
Calvin Thomas,224,56,0,1,0,23,18,32.1,3
Allen Rice,220,73,2,0,0,19,19,26,3
Sylvester Stamps,220,30,0,3,1,48,9,30,2
Ray Wallace,218,52,3,0,0,19,19,36.5,1
William Andrews,214,52,1,0,0,13,13,25,0
George Wonsley,214,60,1,1,1,46,10,16.7,1
Buford Jordan,207,68,1,0,0,10,11,16.2,2
Tony Nathan,203,27,0,0,0,20,10,37,0
Jim Kelly,199,41,0,1,0,20,10,24.4,3
Keith Griffin,197,62,0,0,0,12,12,19.4,0
Buford McGee,187,63,7,1,0,20,16,25.4,3
Lee Rouson,179,54,2,1,0,21,11,20.4,0
Ronnie Harmon,172,54,0,1,0,38,12,22.2,1
Mosi Tatupu,172,71,1,0,0,13,15,21.1,0
Tony Eason,170,35,0,4,0,26,11,31.4,2
Rich Erenberg,170,42,1,0,0,17,9,21.4,0
Junior Tautalatasi,163,51,0,2,1,50,4,7.8,2
Woody Bennett,162,36,0,0,0,16,7,19.4,1
Warren Moon,157,42,2,0,0,19,11,26.2,6
Carl Byrum,156,38,0,0,0,18,10,26.3,0
Jim McMahon,152,22,1,2,0,23,8,36.4,0
Randall Morris,149,19,1,2,1,49,7,36.8,2
Ernest Givins,148,9,1,3,1,43,6,66.7,0
Neil Lomax,148,35,1,0,0,18,9,25.7,6
Neal Anderson,146,35,0,1,0,23,8,22.9,1
Boomer Esiason,146,44,1,1,0,23,11,25,8
Tom Rathman,138,33,1,1,0,29,4,12.1,0
Wendell Tyler,127,31,0,0,0,14,6,19.4,1
Charles White,126,22,0,0,0,19,5,22.7,0
Steve Sewell,123,23,1,0,0,15,6,26.1,0
Dave Krieg,122,35,1,0,0,19,7,20,4
Mike Tomczak,117,23,3,0,0,16,9,39.1,2
Bobby Howard,110,30,1,0,0,16,6,20,1
Timmy Newsome,110,34,2,0,0,13,9,26.5,1
Tony Paige,109,47,2,0,0,9,11,23.4,2
Mark Malone,107,31,5,1,1,45,13,41.9,5
Herman Fontenot,105,25,1,0,0,16,7,28,1
Ricky Moore,104,33,1,0,0,14,9,27.3,1
Dennis Gentry,103,11,1,2,0,29,6,54.6,0
Gene Lang,94,29,1,0,0,14,5,17.2,0
Jeff Hayes,92,3,1,2,1,61,2,66.7,0
Charles Crawford,88,28,1,0,0,15,7,25,0
Frank Pollard,86,24,0,0,0,12,3,12.5,1
Chuck Banks,80,29,0,0,0,9,1,3.4,1
Irving Fryar,80,4,0,2,0,31,3,75,0
Willie Gault,79,8,0,2,0,33,5,62.5,0
Derrick Harmon,77,27,1,0,0,15,3,11.1,1
Alvin Moore,73,19,0,0,0,18,4,21,1
Jerry Rice,72,10,1,0,0,18,5,50,0
Phil Simms,72,43,1,0,0,18,10,23.3,4
Floyd Dixon,67,11,0,1,0,23,4,36.4,0
Dennis Bligen,65,20,1,0,0,10,2,10,2
Vai Sikahema,62,16,0,1,0,23,1,6.2,0
Tony Galbreath,61,16,0,0,0,10,5,31.2,1
Todd Blackledge,60,23,0,0,0,14,4,17.4,2
Robert Weathers,58,21,1,0,0,16,3,14.3,0
Butch Woolfolk,57,23,0,0,0,15,2,8.7,0
Stanford Jennings,54,16,1,0,0,10,8,50,0
Reggie Collier,53,6,0,1,0,21,2,33.3,2
Cliff Stoudt,53,7,0,0,0,17,5,71.4,1
Steve Strachan,53,18,0,0,0,10,3,16.7,0
Jeff Kemp,49,15,0,0,0,12,4,26.7,2
Rusty Hilger,48,6,0,0,0,16,3,50,3
Tommy Kramer,48,23,1,0,0,13,8,34.8,3
Jim Plunkett,47,12,0,0,0,11,4,33.3,1
Jay Schroeder,47,36,1,1,0,20,6,16.7,6
Greg Coleman,46,2,0,1,0,30,2,100,0
Jim Everett,46,16,1,0,0,14,6,37.5,1
Eric Hipple,46,16,0,0,0,13,4,25,2
Ken O'Brien,46,17,0,0,0,11,3,17.6,4
Marc Wilson,45,14,0,0,0,13,3,21.4,2
Major Everett,43,12,0,0,0,8,1,8.3,0
Tony Cherry,42,11,0,0,0,10,1,9.1,1
Jessie Clark,41,18,0,0,0,9,2,11.1,1
Randy Wright,41,18,1,0,0,18,5,27.8,3
Reggie Dupard,39,15,0,0,0,11,2,13.3,1
Joe Montana,38,17,0,0,0,17,4,23.5,2
Doug Flutie,36,9,1,0,0,19,4,44.4,2
Mark Clayton,33,2,0,1,0,22,2,100,0
Ron Jaworski,33,13,0,0,0,10,4,30.8,2
Eddie Brown,32,8,0,0,0,17,3,37.5,0
David Hughes,32,14,0,0,0,8,2,14.3,2
Steve Fuller,30,8,0,0,0,10,0,0,2
Vance Mueller,30,13,0,0,0,8,1,7.7,1
Mel Gray,29,6,0,0,0,11,1,16.7,0
Bobby Johnson,28,2,0,1,0,22,1,50,0
Pat Ryan,28,8,0,0,0,18,3,37.5,0
Marion Barber,27,11,0,0,0,8,0,0,1
Art Monk,27,4,0,1,0,21,1,25,1
Dokie Williams,27,3,0,0,0,19,1,33.3,0
Matt Cavanaugh,26,9,0,0,0,11,7,77.8,1
Joe Ferguson,25,5,0,0,0,14,1,20,2
Eddie Lee Ivery,25,4,0,0,0,15,2,50,0
Billy Johnson,25,6,0,0,0,10,0,0,0
Lionel Manuel,25,1,0,1,0,25,1,100,0
Steve Grogan,23,9,1,0,0,10,2,22.2,1
Herman Hunter,22,3,0,0,0,18,2,66.7,0
Gary Kubiak,22,6,0,0,0,10,1,16.7,0
Mike Moroski,22,6,1,0,0,12,3,50,1
Scott Williams,22,13,2,0,0,5,2,15.4,0
Jack Trudeau,21,13,1,0,0,8,2,15.4,6
Gary Hogeboom,20,10,1,0,0,6,2,20,2
Blair Kiel,20,3,0,0,0,9,0,0,0
Dan Reeder,20,6,0,0,0,6,0,0,0
Ken Whisenhunt,20,1,0,1,0,20,1,100,0
Darryl Clack,19,4,0,0,0,8,1,25,0
Bernie Kosar,19,24,0,0,0,17,4,16.7,4
Jeff Rutledge,19,3,0,0,0,18,1,33.3,0
Walter Stanley,19,1,0,0,0,19,1,100,0
Dave Wilson,19,14,1,0,0,14,5,35.7,5
Wayne Wilson,19,10,0,0,0,6,2,20,0
Ron Wolfley,19,8,0,0,0,8,1,12.5,0
Joe Carter,18,4,0,0,0,9,0,0,0
Phil Epps,18,4,0,1,0,20,1,25,0
Gary Wilkins,18,3,0,0,0,11,1,33.3,0
Keith Williams,18,3,0,0,0,8,0,0,1
Ken Bell,17,9,0,0,0,12,2,22.2,0
Jack Del Rio,16,1,0,0,0,16,1,100,0
Harry Holt,16,1,1,0,0,16,1,100,0
Danny White,16,8,1,0,0,10,2,25,2
Vance Johnson,15,5,0,0,0,6,0,0,0
Bobby Hebert,14,5,0,0,0,7,0,0,0
Hassan Jones,14,1,0,0,0,14,1,100,0
Matt Bouza,12,1,0,0,0,12,1,100,0
Anthony Carter,12,1,0,0,0,12,1,100,0
Oliver Luck,12,2,0,0,0,8,0,0,0
Aubrey Matthews,12,1,0,0,0,12,1,100,0
Gerald McNeil,12,1,0,0,0,12,1,100,0
Chuck Sanders,12,4,0,0,0,13,2,50,0
Turk Schonert,12,11,1,0,0,7,1,9.1,0
Wayne Capers,11,1,0,0,0,11,1,100,0
Chuck Fusina,11,7,0,0,0,6,0,0,3
Eric Lane,11,6,0,0,0,4,0,0,0
Mike Sherrard,11,2,0,0,0,8,0,0,0
Bubby Brister,10,6,1,0,0,9,3,50,0
Bruce King,10,4,0,0,0,7,1,25,0
Tim McGee,10,4,0,0,0,8,0,0,0
Doug Cosbie,9,1,0,0,0,9,0,0,0
Wade Wilson,9,13,1,0,0,13,3,23.1,2
Bret Clark,8,2,0,0,0,6,1,50,0
Gale Gilbert,8,3,0,0,0,12,1,33.3,0
Mike Waters,8,5,0,0,0,5,0,0,0
Scott Campbell,7,1,0,0,0,7,0,0,0
Pat Franklin,7,7,0,0,0,4,1,14.3,0
Joey Jones,7,1,0,0,0,7,0,0,0
Stacey Bailey,6,1,0,0,0,6,0,0,0
Kelvin Edwards,6,1,0,0,0,6,0,0,0
Craig Ellis,6,3,0,0,0,2,1,33.3,0
Mark Herrmann,6,2,0,0,0,6,1,50,1
Kenny Jackson,6,1,0,0,0,6,0,0,0
Mark Jackson,6,2,0,0,0,5,0,0,0
Robert Lavette,6,10,0,0,0,5,1,10,0
Bill Brooks,5,4,0,0,0,12,2,50,0
Ron Brown,5,4,0,0,0,11,1,25,0
Steve Dils,5,10,0,0,0,5,2,20,1
Nuu Faaola,5,3,0,0,0,2,0,0,0
Tom Flick,5,6,1,0,0,7,2,33.3,1
Todd Fowler,5,6,0,0,0,2,1,16.7,1
Greg Hawthorne,5,1,0,0,0,5,0,0,0
Kevin House,5,2,0,0,0,4,0,0,0
Doug Marsh,5,1,0,0,0,5,1,100,0
Doug Gaynor,4,1,0,0,0,4,0,0,0
Bill Ring,4,3,0,0,0,4,1,33.3,0
Greg Allen,3,1,0,0,0,3,0,0,0
Tony Baker,3,1,0,0,0,3,0,0,0
Steve Bartkowski,3,6,0,0,0,7,0,0,4
Rob Carpenter,3,2,0,0,0,3,0,0,0
Stan Edwards,3,1,0,0,0,3,0,0,0
Solomon Miller,3,1,0,0,0,3,0,0,0
Tony Boddie,2,1,0,0,0,2,0,0,0
Byron Franklin,2,1,0,0,0,2,0,0,0
Mike Guman,2,2,0,0,0,3,0,0,0
Warren Seitz,2,3,0,0,0,2,0,0,0
Jo-Jo Townsell,2,1,0,0,0,2,0,0,0
Steve DeBerg,1,2,1,0,0,1,1,50,0
Jeff Hostetler,1,1,0,0,0,1,0,0,0
Hubie Oliver,1,1,0,0,0,1,0,0,0
Webster Slaughter,1,1,0,0,0,1,0,0,0
Kent Austin,0,1,0,0,0,0,0,0,1
Vince Ferragamo,0,1,0,0,0,0,0,0,1
Ray Guy,0,1,0,0,0,0,0,0,1
Brian Hansen,0,1,0,0,0,0,0,0,1
Mike Horan,0,1,0,0,0,0,0,0,1
Dave Jennings,0,1,0,0,0,0,0,0,1
Bill Kenney,0,18,0,0,0,9,1,5.6,2
John Kidd,0,1,0,0,0,0,0,0,0
Chuck Long,0,2,0,0,0,0,0,0,0
Mike Pagel,0,2,0,0,0,0,0,0,2
Frank Reich,0,1,0,0,0,0,0,0,1
Bill Renner,0,1,0,0,0,0,0,0,0
Stephen Starring,0,1,0,0,0,0,0,0,1
Don Strock,0,1,0,0,0,0,0,0,1
Karl Swanke,0,1,0,0,0,0,0,0,1
John Teltschik,0,1,0,0,0,0,0,0,0
