Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Rick Woods,17,1,17,0,0,0,17,0,0
Reggie Dupard,16.7,3,50,0,1,0,21,0,0
Wayne Wilson,16.5,2,33,0,1,0,26,0,0
Oscar Smith,16.2,5,81,0,1,0,30,0,0
Tim Spencer,16.2,5,81,0,1,0,21,0,0
Rodney Bellinger,16,2,32,0,0,0,16,0,0
Ed Berry,16,1,16,0,0,0,16,0,0
Mark Jackson,16,1,16,0,0,0,16,0,0
Trumaine Johnson,16,3,48,0,1,0,21,0,0
Timmy Newsome,16,2,32,0,0,0,18,0,0
Fulton Walker,16,23,368,0,8,0,27,0,0
Solomon Miller,15.9,7,111,0,3,0,23,0,1
Leonard Harris,15.8,4,63,0,2,0,23,0,0
Cedric Jones,15.8,4,63,0,1,0,20,0,0
Terry Orr,15.5,2,31,0,0,0,16,0,0
George Wonsley,15.5,2,31,0,1,0,20,0,0
Troy Johnson,15.3,3,46,0,1,0,25,0,0
Frank Hawkins,15,1,15,0,0,0,15,0,0
Vince Heflin,15,1,15,0,0,0,15,0,0
Buford McGee,15,1,15,0,0,0,15,0,1
Tim McKyer,15,1,15,0,0,0,15,0,0
Bill Ring,15,1,15,0,0,0,15,0,0
Oliver Williams,15,1,15,0,0,0,15,0,1
Kevin Wyatt,14.8,5,74,0,2,0,23,0,0
Joe Carter,14.8,9,133,0,2,0,22,0,2
Derek Holloway,14.7,3,44,0,0,0,18,0,0
Owen Gill,14.6,5,73,0,1,0,28,0,2
Tony Cherry,14.5,2,29,0,0,0,17,0,1
David Williams,14.5,2,29,0,0,0,15,0,0
Reggie Langhorne,14.2,4,57,0,1,0,20,0,0
Herman Fontenot,14.1,7,99,0,0,0,19,0,0
Mike Guman,14,2,28,0,0,0,16,0,0
Aubrey Matthews,14,3,42,0,1,0,20,0,0
Willie Tullis,14,2,28,0,0,0,19,0,0
Earl Ferrell,13.7,3,41,0,1,0,27,0,0
Broderick Sargent,13.5,2,27,0,0,0,14,0,0
Matt Millen,13.3,3,40,0,0,0,19,0,0
Floyd Dixon,13,1,13,0,0,0,13,0,0
Randy Edwards,13,1,13,0,0,0,13,0,0
Bruce Hardy,13,3,39,0,0,0,16,0,0
Dan Reeder,13,4,52,0,0,0,17,0,0
Bruce Scholtz,13,3,39,0,0,0,16,0,0
Alfred Anderson,12.7,3,38,0,0,0,17,0,0
Warren Seitz,12.5,2,25,0,0,0,14,0,0
Kenny Hill,12.2,5,61,0,1,0,30,0,0
John Frank,12,2,24,0,0,0,16,0,0
Ron Simpkins,12,2,24,0,0,0,15,0,0
Gerald Willhite,11.7,3,35,0,1,0,23,0,0
Wes Chandler,11,1,11,0,0,0,11,0,1
Carl Carter,10.5,2,21,0,0,0,14,0,0
Vance Johnson,10.5,2,21,0,1,0,21,0,0
Calvin Magee,10.5,2,21,0,0,0,11,0,0
Lee Rouson,10.5,2,21,0,0,0,12,0,0
Michael Harper,10.1,7,71,0,0,0,19,0,0
Paul Ott Carruth,10,4,40,0,1,0,20,0,0
Mike Wilson,10,1,10,0,0,0,10,0,0
Rob Carpenter,9.5,2,19,0,0,0,11,0,0
Scott Nicolas,9.3,3,28,0,0,0,13,0,0
Ted Brown,9,2,18,0,0,0,17,0,0
Johnny Rembert,9,3,27,0,0,0,14,0,0
Jody Schulz,9,1,9,0,0,0,9,0,0
Avon Riley,8.5,2,17,0,0,0,10,0,0
David Hughes,8,2,16,0,0,0,16,0,0
Joe Krakoski,8,1,8,0,0,0,8,0,0
Pat Franklin,7.7,3,23,0,0,0,18,0,0
Ron Pitts,7,1,7,0,0,0,7,0,1
Neal Anderson,6.5,4,26,0,0,0,13,0,0
Greg Hawthorne,6.5,2,13,0,0,0,13,0,0
Craig Curry,6,1,6,0,0,0,6,0,0
Ben Rudolph,5.7,3,17,0,0,0,10,0,0
Ricky Hunley,5.5,2,11,0,0,0,6,0,0
Kellen Winslow,5.5,2,11,0,0,0,8,0,0
Larry Lee,5,1,5,0,0,0,5,0,1
Eric Lane,3,1,3,0,0,0,3,0,0
Mike Quick,3,2,6,0,0,0,6,0,0
Pete Rostosky,3,1,3,0,0,0,3,0,0
Mack Boatner,2,1,2,0,0,0,2,0,0
Don Holmes,2,1,2,0,0,0,2,0,0
Tom Baldwin,1.5,2,3,0,0,0,4,0,1
Brian Noble,1,1,1,0,0,0,1,0,0
K.D. Dunn,0,1,0,0,0,0,0,0,0
Leon Evans,0,1,0,0,0,0,0,0,0
Tim Irwin,0,1,0,0,0,0,0,0,0
Dan Johnson,0,1,0,0,0,0,0,0,0
Greg Lasker,0,1,0,0,0,0,0,0,0
Johnny Lynn,0,1,0,0,0,0,0,0,0
Lynn Madsen,0,1,0,0,0,0,0,0,1
Aaron Pearson,0,1,0,0,0,0,0,0,0
Gary Plummer,0,1,0,0,0,0,0,0,0
Ervin Randle,0,1,0,0,0,0,0,0,0
Jim Ryan,0,1,0,0,0,0,0,0,0
Clyde Simmons,0,1,0,0,0,0,0,0,0
John Simmons,0,1,0,0,0,0,0,0,1
Calvin Sweeney,0,1,0,0,0,0,0,0,0
Tom Toth,0,1,0,0,0,0,0,0,1
Mark Tuinei,0,1,0,0,0,0,0,0,1
Mickey Shuler,-1.5,2,-3,0,0,0,-3,0,0
Duval Love,-6,1,-6,0,0,0,-6,0,1
