Player,Comb,Asst,Solo,Sck
Tyrone Carter,58,4,48,1
Andre Dyson,58,4,46,0
Morlon Greenwood,58,29,25,1.5
Kim Herring,58,6,44,0
George Teague,58,15,42,0
Chad Eaton,57,13,24,1
Artrell Hawkins,57,10,40,0
Brian Kelly,57,11,42,1.5
Steve Martin,57,18,23,2.5
Adam Archuleta,56,9,39,2
Jerry Azumah,56,7,43,2
Kenny Holmes,56,19,25,3.5
Talance Sawyer,56,22,21,5
Denard Walker,56,5,48,0
JoJuan Armour,55,16,32,0
Ainsley Battles,55,5,47,1
Oliver Gibson,55,10,39,3
Seth Payne,55,15,34,5
Damien Robinson,55,18,28,0
Samari Rolle,55,4,49,2
Mike Rucker,55,12,37,9
Kurt Schulz,55,18,31,0
Fernando Bryant,54,5,47,0
Henri Crockett,54,8,38,0
Russell Davis,54,17,26,2
Anthony Henry,54,10,40,0
Michael Myers,54,18,31,3.5
William James,54,5,44,0
Derrick Ransom,54,13,31,3
T.J. Slaughter,54,13,39,1
Jamie Winborn,54,14,32,0.5
Grant Wistrom,54,10,33,9
Eric Allen,53,6,44,0
Jason Gildon,53,11,37,12
Jimmy Hitchcock,53,8,42,0
Darren Howard,53,18,23,6
Gerald McBurrows,53,6,42,0
Justin Smith,53,12,32,8.5
Patrick Surtain,53,10,40,1
Ashley Ambrose,52,3,44,0
Josh Evans,52,12,28,5.5
Bobby Hamilton,52,21,16,7
Eric Hicks,52,10,28,3.5
Raion Hill,52,21,23,0
Rashad Holman,52,6,42,0
Antonio Pierce,52,9,36,1
Charles Woodson,52,13,34,2
Elijah Alexander,51,11,30,1
Rashard Anderson,51,5,44,0
Keith Bulluck,51,21,24,1
Phillip Daniels,51,7,40,9
Travis Hall,51,12,34,2.5
Michael McCrary,51,17,25,7.5
Aric Morris,51,15,28,1.5
Julian Peterson,51,14,29,3
Shelton Quarles,51,18,31,2
Mark Roman,51,7,41,2
Hollis Thomas,51,9,39,0
Champ Bailey,50,2,45,0
Greg Favors,50,18,25,1.5
Walt Harris,50,2,42,0
Robert Porcher,50,7,33,11
Josh Williams,50,20,19,3
Tim Bowens,49,19,22,3
Lamar Campbell,49,14,27,1
Bryan Cox,49,15,19,0
Mario Edwards,49,7,39,0
Cory Hall,49,17,24,0
Duane Clemons,48,12,33,7
Johnnie Harris,48,7,35,0.5
Patrick Kerney,48,10,29,12
Ken Lucas,48,4,41,0
Jim Nelson,48,18,27,0
Kiwaukee Thomas,48,2,44,3
Marcellus Wiley,48,10,31,13
Allen Aldridge,47,15,28,1
Robert Bean,47,6,40,0
Percy Ellsworth,47,8,31,1
La'Roi Glover,47,11,23,8
Marlon McCree,47,13,30,1
Bryan Robinson,47,10,34,4.5
Corey Simon,47,11,34,7.5
Andre Carter,46,7,34,6.5
Rod Coleman,46,12,27,6
Hugh Douglas,46,7,35,9.5
Bhawoh Jue,46,13,27,0
Tod McBride,46,10,30,2
Peppi Zellner,46,10,33,3
Will Allen,45,4,40,0
Ray Crockett,45,4,35,0
Ted Johnson,45,13,17,0
Kenny Mixon,44,19,20,2
Ryan Phillips,44,12,24,1
Simeon Rice,44,5,33,11
Richard Seymour,44,19,15,3
Travian Smith,44,15,21,2.5
Robert Tate,44,7,37,0
Dean Wells,44,12,26,0
Terry Fair,43,6,33,0
Chris Hovan,43,14,21,6
Brandon Mitchell,43,17,16,1
Anthony Pleasant,43,8,20,6
Matt Stevens,43,13,23,0
Gary Walker,43,8,32,7.5
Tony Brackens,42,3,34,11
Chukie Nwokorie,42,9,17,5
Aaron Schobel,42,11,22,6.5
Mark Smith,42,13,17,2
Tony Bryant,41,13,21,5
Jason Fisk,41,16,18,2.5
Ian Gold,41,5,32,3
Anthony McFarland,41,18,22,3.5
Darrell Russell,41,10,23,2.5
Bruce Smith,41,11,25,5
Vaughn Booker,40,6,28,1.5
Shane Burton,40,16,15,2
LeRoy Butler,40,9,24,1
Jim Flanigan,40,14,16,4.5
DeRon Jenkins,40,4,34,0
Rick Lyle,40,13,15,3.5
Daryl Porter,40,2,27,0
Ron Rice,40,16,21,1
Michael Sinclair,40,16,17,3.5
Nate Webster,40,12,21,0
Reinard Wilson,40,12,25,9
Renaldo Wynn,40,11,23,5
Brian Young,40,7,23,6.5
Donnie Abraham,39,10,26,0
Aaron Beasley,39,3,34,0
Shaun Ellis,39,12,17,5
Ronnie Heard,39,8,24,1
Robert Jones,39,8,27,0
Chester McGlockton,39,5,30,1
Trevor Pryce,39,6,28,7
Tyrone Rogers,39,9,20,6
Markus Steele,39,4,33,0
Sam Sword,39,7,23,1
William Bartee,38,2,32,1
Eric Barton,38,9,23,0
Marco Coleman,38,6,27,4.5
Shane Dronett,38,7,29,5.5
Steve Foley,38,14,22,0
Raylee Johnson,38,10,24,9.5
Lance Johnstone,38,9,25,5.5
Mark Simoneau,38,7,26,0
Jay Williams,38,11,21,1
Tony Williams,38,23,15,5
Kenny Wright,38,5,33,0
Jeff Zgonina,38,6,22,0
Brentson Buckner,37,10,24,4.5
Larry Chester,37,10,22,0.5
Darrell Green,37,4,29,0
Mike Logan,37,4,28,2
Brandon Noble,37,10,24,3.5
Jimmy Spencer,37,2,34,0
Barron Tanner,37,13,15,0
Bobby Taylor,37,3,30,1
Adalius Thomas,37,7,22,3.5
Bryant Young,37,6,28,3.5
Kevin Carter,36,8,18,2
Arturo Freeman,36,9,21,1
Norman Hand,36,11,20,3.5
Ken Irvin,36,3,27,0
Jevon Kearse,36,11,21,10
Warren Sapp,36,8,24,6
James Hall,35,9,21,4
John Howell,35,9,21,0
Tory James,35,3,29,0
James Trapp,35,7,25,1
Fred Wakefield,35,6,23,2.5
Keith Washington,35,9,24,4
Kenyatta Wright,35,8,16,1.5
Santana Dotson,34,12,12,3.5
Keith Hamilton,34,15,15,6
Kris Jenkins,34,7,25,2
Ellis Johnson,34,14,12,3.5
Shawn Price,34,16,10,2
Pierson Prioleau,34,8,22,1
John Randle,34,8,19,11
Brady Smith,34,9,21,8
Keion Carpenter,33,10,20,0
Leonardo Carson,33,9,20,3
Dale Carter,33,9,20,0
Bryce Fisher,33,13,16,3
Aaron Glenn,33,6,25,0
Leonard Little,33,5,27,14.5
Justin Lucas,33,5,22,0
Willie McGinest,33,8,20,6
Donald Mitchell,33,5,26,0
Kavika Pittman,33,6,22,1
Fred Smoot,33,3,28,0
Dana Stubblefield,33,7,22,4
Ted Washington,33,7,21,1.5
Marcus Bell,32,4,21,1
Cory Bird,32,5,18,0.5
Lorenzo Bromell,32,12,16,6.5
Derrick Burgess,32,7,25,6
Lewis Bush,32,6,22,0
Isaiah Kacyvenski,32,7,19,0
Kevin Kaesviharn,32,3,28,0
Maurice Kelly,32,10,16,0
Clint Kriewaldt,32,10,20,0
Chike Okeafor,32,10,16,2.5
DaShon Polk,32,7,20,0
Brad Scioli,32,10,14,4
Travares Tillman,32,11,17,0
Regan Upshaw,32,8,16,7
Adrian Wilson,32,8,19,0.5
Glenn Cadrez,31,9,16,1.5
Ike Charlton,31,2,25,1
Phil Hansen,31,9,14,3
Nick Harper,31,7,21,0
Tom Knight,31,4,22,0
Carnell Lake,31,2,26,0
Keith Traylor,31,4,25,2
Antonio Cochran,30,6,17,4.5
Luther Elliss,30,5,23,0
John Engelberger,30,1,23,4
Keith Thibodeaux,30,9,19,0
Chidi Ahanotu,29,8,15,2
Dre' Bly,29,2,23,0
Marty Carter,29,4,19,0
Don Davis,29,9,18,0
Barry Gardner,29,5,19,0
Izell Reese,29,2,23,3
Tracy Scroggins,29,8,17,2
Greg Spires,29,7,15,4
Darrick Vaughn,29,5,20,0
Terrell Buckley,28,2,20,1
Danny Clark,28,5,19,0
Canute Curtis,28,14,14,0
Daryl Gardener,28,11,14,4
Henry Jones,28,7,17,0
Terry Killens,28,3,19,0
James Reed,28,9,10,1
Tony Siragusa,28,14,8,2
Aaron Smith,28,5,19,8
Darryl Williams,28,7,21,3.5
Tommy Bennett,27,7,18,0
Rich Coady,27,4,18,1
Jarrod Cooper,27,2,22,0
Henry Ford,27,11,10,1
Brad Jackson,27,10,10,0
Dhani Jones,27,7,16,0
Emmanuel McDaniel,27,4,22,0
Chris Oldham,27,8,12,2.5
Jason Perry,27,7,16,0
Fred Robbins,27,9,11,2
Paul Spicer,27,4,19,2
Kimo von Oelhoffen,27,7,17,4
Rob Burnett,26,10,10,0
Rashard Cook,26,4,19,1
Jason Doering,26,2,19,0
Nick Ferguson,26,5,14,0
Jamie Henderson,26,9,13,0
Reggie Howard,26,3,22,1
Marcus Jones,26,11,13,3
Tyrone Robertson,26,7,18,2
Terrance Shaw,26,3,17,0
Alshermond Singleton,26,4,16,1
Dwight Smith,26,5,19,0
John Thierry,26,6,17,3.5
Deshea Townsend,26,4,20,2
Brandon Whiting,26,11,11,2.5
Chris Akins,25,5,16,0
Renaldo Hill,25,6,14,0.5
Cletidus Hunt,25,10,13,0
Ed Jasper,25,5,16,3.5
Sam Madison,25,7,16,0
Eddie Mason,25,3,17,1
Ike Reese,25,7,15,0
Orpheus Roye,25,7,12,0
Matt Stewart,25,4,20,0
Marcus Stroud,25,4,17,0
Joe Walker,25,11,13,0
Steve White,25,10,13,5
Dan Wilkinson,25,6,16,4
Jimmy Wyrick,25,4,21,0
Blaine Bishop,24,4,14,0
Jamal Brooks,24,7,16,0
Sean Gilbert,24,2,18,2
Keith Lyle,24,7,17,1
Rob Meier,24,4,18,0
Chris Slade,24,7,14,2.5
Edward Thomas,24,7,16,0
Sam Adams,23,4,12,2
Marcus Bell,23,7,11,0.5
Gilbert Brown,23,8,12,0
Tom Burke,23,7,12,2
George Coghill,23,3,18,0
Demetric Evans,23,4,17,1
Kabeer Gbaja-Biamila,23,5,18,13.5
Nate Hemsley,23,3,14,0
Tommy Hendricks,23,7,15,0
Larry Izzo,23,8,11,0
Mike A. Jones,23,4,15,0
Lamar King,23,9,5,0
Anthony Mitchell,23,5,16,0
Zack Walz,23,6,14,1
Stephen Boyd,22,6,13,1
Martin Chase,22,6,11,1
Chris Cooper,22,8,10,2
Clifton Crosby,22,4,12,0
James Darling,22,6,8,0
Pat Dennis,22,2,19,0
Casey Hampton,22,13,4,1
Al Harris,22,2,20,0
Tim Hauck,22,5,13,0
Michael Hawthorne,22,3,17,0
Adrian Ross,22,7,13,1
Eric Westmoreland,22,5,15,1
Myron Bell,21,2,15,0
Courtney Brown,21,7,8,4.5
Erik Flowers,21,7,9,2
Jeff Gooch,21,9,8,0.5
Sedrick Hodge,21,3,15,0
Torrance Marshall,21,6,9,0
George McCullough,21,2,15,0
Kory Minor,21,3,14,0
Twan Russell,21,10,11,0
Thomas Smith,21,2,17,0
Dave Thomas,21,0,18,0
Willie Whitehead,21,3,12,2
Bernard Whittington,21,4,11,0
LeVar Woods,21,3,14,0
Bertrand Berry,20,2,18,2
John Browning,20,5,14,1.5
Keith Burns,20,2,13,0
Jerametrius Butler,20,2,18,0
Scott Galyon,20,10,8,1
Ernest Grant,20,8,8,0.5
Clark Haggans,20,9,7,0
Sean Moran,20,5,12,2
Mike Morton,20,8,10,0
Hannibal Navies,20,3,13,0
Sekou Sanyika,20,3,13,1
Shawn Springs,20,4,12,0
Tim Terry,20,2,15,2.5
Joe Tuipala,20,6,14,0
Chris Watson,20,3,16,0
Fred Weary,20,2,15,0
Bryant Westbrook,20,1,14,0
Monty Beisel,19,3,14,0
James Cannida,19,10,4,0
Eric Downing,19,6,10,1.5
Ron Dugans,19,3,15,0
Winfield Garnett,19,7,9,2
Chris Gizzi,19,5,13,0
Paul Grasmanis,19,5,11,2
Lloyd Harrison,19,2,15,1
Rodney Heath,19,3,15,0
Tyoka Jackson,19,7,10,3
Travis Kirschke,19,8,11,0
Lance Legree,19,4,7,0
Billy Lyon,19,6,11,2
Alex Molden,19,1,17,0
Rich Owens,19,4,13,3
Ryan Pickett,19,9,9,0.5
Davis Sanchez,19,0,16,0
Rabih Abdullah,18,1,16,0
Jermaine Haley,18,8,8,0.5
Reggie Hayward,18,3,13,3
Jeff Posey,18,2,15,0
Omar Stoutmire,18,4,7,0
Shawn Barber,17,3,10,0
Robert Carswell,17,3,11,0
Johndale Carty,17,4,13,0
Frank Chamberlin,17,5,12,1
Curtis Fuller,17,3,13,0
John Hilliard,17,8,6,0
Raymond Jackson,17,2,11,0
Greg Jones,17,0,16,0
Leif Larsen,17,6,9,1
Eric Ogbogu,17,3,4,0
Damien Richardson,17,2,13,0
Larry Webster,17,5,6,0.5
Mike Wells,17,8,4,0
Brian Williams,17,2,14,0
K.D. Williams,17,3,11,0
Jason Bell,16,2,12,0
Fabien Bownes,16,0,12,0
Bobby Brooks,16,6,8,0
Lance Brown,16,6,8,0
Lional Dalton,16,4,6,0
Derrick Gibson,16,1,11,0
Orantes Grant,16,4,11,0
Terry Jackson,16,3,8,0
Lenoy Jones,16,6,6,0
Kendrick Office,16,5,7,3
Kelvin Pritchett,16,6,9,0
Artie Ulmer,16,5,7,0
Larry Whigham,16,3,12,0
Shawn Wooden,16,0,14,0
Michael Bates,15,2,13,0
Je'Rod Cherry,15,4,9,0
Eric Davis,15,0,12,0
Dameane Douglas,15,2,13,0
Willie Howard,15,5,9,0
Chris Hudson,15,6,7,0
Zeke Moreno,15,2,10,1
Jerald Sowell,15,2,10,0
Gary Stills,15,1,13,0
Mao Tosi,15,6,6,1
Patrick Washington,15,1,13,0
Chuck Wiley,15,4,8,1
Robert Bailey,14,6,6,0
Matt Chatham,14,1,8,0
Stalin Colinet,14,2,11,1
Anthony Denman,14,4,6,0
John Fiala,14,4,8,0
Jim Finn,14,3,7,0
Scott Frost,14,3,8,0
Chris Hayes,14,7,3,0
Deon Humphrey,14,5,9,0
Fred Jones,14,1,13,0.5
Al Lucas,14,3,10,1
Central McClellion,14,2,10,0
Keith McKenzie,14,2,12,3
Don Morgan,14,0,12,0
Taje Allen,13,0,13,0
Patrick Chukwurah,13,5,7,2.5
Jared DeVries,13,4,7,0
Darrien Gordon,13,4,8,0
Derrick Harris,13,2,10,0
John Holecek,13,1,12,0
Randy Jordan,13,3,8,0
Paul Miranda,13,0,11,0
Kelvin Moses,13,6,5,0
Christian Peter,13,6,3,1
Alvin Porter,13,0,12,0
Coby Rhinehart,13,3,9,0
Jason Simmons,13,2,11,0
Kyle Vanden Bosch,13,2,8,0.5
Rodney Bailey,12,4,6,2
Alex Bannister,12,3,8,0
Conrad Hamilton,12,1,5,0
Robert Holcombe,12,0,11,0
Rob Holmberg,12,2,6,0
Chidi Iwuoma,12,1,9,0
Ligarius Jennings,12,0,12,0
Bryan Johnson,12,2,9,0
N. D. Kalu,12,1,9,3
Leon Lett,12,0,10,0
Kevin Lewis,12,3,7,0
Mike Maslowski,12,1,9,1
Alvin McKinley,12,6,3,0
Harold Morrow,12,1,10,0
Brock Olivo,12,1,9,0
Carl Powell,12,1,8,0
Josh Taves,12,5,3,1
Stephen Trejo,12,1,9,0
Robert Wilson,12,2,9,0
Michael Booker,11,1,9,0
O.J. Brigance,11,3,7,0
Quinton Caver,11,3,7,0
Jerry DeLoach,11,2,6,1
Adrian Dingle,11,1,9,1
Tony Dixon,11,2,8,1
Larry Foster,11,1,9,0
Kerry Joseph,11,2,8,1
Fred McAfee,11,1,10,0
Patrick Pass,11,2,4,0
Jason Peter,11,3,6,0
Marquis Smith,11,2,6,0
Kendrick Clancy,10,4,3,0
Phil Clarke,10,1,8,0
Delbert Cowsette,10,2,5,0
David Dunn,10,2,8,0
Ron Edwards,10,3,5,0
Frank Ferrara,10,4,4,1
Jamar Fletcher,10,2,8,0
David Gibson,10,3,5,0
Jason Glenn,10,0,7,0
Kelly Gregg,10,3,6,1
William Hampton,10,1,6,0
Jabari Issa,10,1,5,0
Ronney Jenkins,10,0,10,0
Leon Johnson,10,2,8,0
Terry Kirby,10,1,7,0
Damione Lewis,10,1,9,0
Anthony Parker,10,2,8,0
Riddick Parker,10,3,6,1
Kato Serwanga,10,1,8,0
Glen Steele,10,5,5,1
Jeff Thomason,10,0,9,0
Damen Wheeler,10,2,8,0
Antonio Wilson,10,4,5,0
Todd Yoder,10,0,9,0
Larry Atkins,9,0,9,0
Kole Ayi,9,2,7,0
Alfonso Boone,9,2,4,2
David Bowens,9,1,5,1
James Boyd,9,3,5,0
Thabiti Davis,9,2,5,0
Autry Denson,9,0,7,0
Byron Frisch,9,2,7,3
Jermaine Hampton,9,2,5,0
Karl Hankton,9,2,5,0
William Henderson,9,0,7,0
MarTay Jenkins,9,0,8,0
Patrick Mannelly,9,2,7,0
Rondell Mealey,9,3,5,0
Travis Minor,9,4,5,0
John Nix,9,1,7,0
Ifeanyi Ohalete,9,2,5,0
Andre O'Neal,9,3,6,0
Montae Reagor,9,2,7,1
Sam Rogers,9,1,7,1
Joe Salave'a,9,5,3,0
Tarek Saleh,9,2,5,0
Mike Sellers,9,0,9,0
Marcel Shipp,9,2,7,0
Shannon Taylor,9,1,8,1
Derrius Thompson,9,1,7,0
Gillis Wilson,9,2,3,0.5
Lee Woodall,9,2,7,1
Mike Bartrum,8,3,5,0
Jason Belser,8,0,8,0
Corey Bradford,8,1,6,0
Chris Chambers,8,0,8,0
Chris Cole,8,2,6,0
Phillip Crosby,8,2,5,0
Troy Edwards,8,3,5,0
Mario Fatafehi,8,4,0,0
Brian Finneran,8,1,6,0
Mondriel Fulcher,8,1,6,0
Deveron Harper,8,0,7,0
Bobbie Howard,8,4,4,0
Travis Jervey,8,2,6,0
Kareem Larrimore,8,1,7,0
Scott McGarrahan,8,4,3,0
Mike Mohring,8,3,4,0
Sammy Morris,8,1,7,0
Robert Newkirk,8,2,6,1
Richard Newsome,8,1,7,0
Johnny Rutledge,8,1,7,0
Lynn Scott,8,3,4,0
Bobby Setzer,8,2,5,1
Aaron Shea,8,1,7,0
Kenny Smith,8,1,4,0
Mark Thomas,8,3,5,1.5
Chris Walsh,8,3,5,0
Clayton White,8,1,5,0
Tyrone M. Williams,8,1,5,0
Tom Barndt,7,3,1,0
Dorian Boose,7,1,6,0
Ralph Brown,7,3,2,0
Correll Buckhalter,7,0,7,0
Tom Carter,7,0,7,0
Chartric Darby,7,1,6,2
Donald Driver,7,3,3,0
Zeron Flemister,7,2,3,0
Albert Fontenot,7,3,4,1
Troy Hambrick,7,0,7,0
Antwan Harris,7,3,3,0
Nate Hobgood-Chittick,7,0,4,0
Curtis Holden,7,0,7,0
Steve Israel,7,0,7,0
Fred McCrary,7,1,5,0
Reggie McGrew,7,0,4,1
Than Merrill,7,0,7,0
Leonard Myers,7,2,4,0
Hank Poteat,7,0,6,0
Jamie Reader,7,0,5,0
John Schlecht,7,2,4,0
Peter Sirmon,7,1,6,0
Detron Smith,7,2,5,0
Robaire Smith,7,2,5,2
Shawn Swayda,7,2,4,0
Rod Walker,7,2,1,0
Ricky Williams,7,0,7,0
Obafemi Ayanbadejo,6,1,4,0
Gary Baxter,6,1,5,0
Brandon Bennett,6,1,5,0
Eddie Berlin,6,0,6,0
Jose Cortez,6,1,5,0
Willie Gary,6,0,5,0
Edgerton Hartwell,6,0,6,0
Brad Hoover,6,0,5,0
Joe Horn,6,0,6,0
Orlando Huff,6,0,4,0
Lenzie Jackson,6,0,5,0
Billy Jenkins,6,1,3,0
Brandon Jennings,6,1,4,0
Kevin Kasper,6,3,3,0
Brian Kozlowski,6,0,5,0
Ryan Kuehl,6,2,2,0
Joel Makovicka,6,1,5,0
Todd McMillon,6,0,4,0
Cory Schlesinger,6,2,4,0
Cedric Scott,6,2,4,0
Paul Smith,6,0,6,0
Quincy Stewart,6,0,4,0
Mack Strong,6,0,6,0
Donnel Thompson,6,1,5,0
Byron Thweatt,6,0,6,0
Bracy Walker,6,0,5,0
Damon Washington,6,1,5,0
Jeff Wilkins,6,1,5,0
Jimmy Williams,6,1,5,0
Moe Williams,6,0,6,0
Hakim Akbar,5,3,2,0
David Akers,5,0,5,0
Brad Banta,5,1,4,0
Drew Bennett,5,0,5,0
Mitch Berger,5,0,5,0
Avion Black,5,0,4,0
Kyle Brady,5,0,4,0
Chris Coleman,5,0,5,0
David Diaz-Infante,5,1,3,0
Antuan Edwards,5,0,5,0
Heath Evans,5,0,3,0
Chris Fuamatu-Ma'afala,5,2,3,0
Reggie Germany,5,0,5,0
Jack Golden,5,2,2,0
Mike Green,5,0,4,0
Chris Hetherington,5,0,5,0
Torry Holt,5,0,5,0
Corey Ivy,5,2,3,0
Jerry Johnson,5,2,2,0
John Jones,5,0,5,0
Micah Knorr,5,0,5,0
Kris Mangum,5,1,3,0
Muhsin Muhammad,5,0,5,0
Travis Prentice,5,2,3,0
Allen Rossum,5,1,4,0
Wasswa Serwanga,5,0,4,0
Juqua Parker,5,1,4,0
Darwin Walker,5,1,3,1
Raymond Walls,5,0,4,0
Terrence Wilkins,5,1,4,0
Jermaine Williams,5,1,3,0
Tory Woodbury,5,1,2,0
Amos Zereoue,5,0,5,0
Ethan Albright,4,3,0,0
Trace Armstrong,4,3,1,0.5
Anthony Becht,4,0,4,0
Matt Bowen,4,2,2,0
Jason Brookins,4,0,4,0
Luther Broughton,4,2,2,0
Plaxico Burress,4,0,4,0
Cris Carter,4,0,4,0
Bob Christian,4,0,4,0
Ernie Conwell,4,0,4,0
Zack Crockett,4,1,2,0
Donte Curry,4,1,2,0
Corey Dillon,4,0,4,0
Ron Dixon,4,0,3,0
Reuben Droughns,4,0,4,0
Marshall Faulk,4,0,4,0
Jay Feely,4,0,4,0
Todd Fordham,4,0,4,0
Eddie George,4,0,4,0
Toby Gowin,4,0,4,0
Jeff Graham,4,0,4,0
Brian Griese,4,0,4,0
James Hodgins,4,1,1,0
Brian Jennings,4,1,3,0
